-0.0101902-0.0967446j 0.0182821-0.0434569j 0.0161778-0.0730384j 0.0126317-0.0223243j -0.0479855+0.0485385j 0.0113648-0.00553596j 0.0271819-0.0565564j -0.0081347+0.0159097j 0.0342997-0.0530824j -0.00263877+0.00977266j 0.00257065-0.00737192j -0.0118137+0.0205418j -0.0318344+0.00765823j 0.0243744-0.0450413j 0.0479155-0.043496j -0.00996231+0.00843107j -0.0176357+0.0352984j -0.0202777+0.0254944j 0.00309701-0.0102877j -0.0485843+0.00939728j -0.0022697+0.00826202j 0.0131616-0.00377597j -0.00745728+0.0172406j 0.00166791-0.00612476j 0.0194189+0.00368417j 0.0212575-0.00275924j -0.0117507+0.0179643j 0.0154806-0.032891j -0.00579097-0.0121829j 0.0165417-0.00853157j -0.00968758+0.044514j -0.00752355-0.00903819j 0.0128029-0.00412174j 0.0403685-0.000926256j 0.0376032-0.00551443j -0.00178638-0.0401454j 0.0103567-0.00967165j -0.0348879+0.0152476j 0.00593306-0.00565835j -0.0102588-0.0209249j -0.0245148-0.0358734j 0.0201489-0.0130032j -0.0151736-0.00926994j -0.0219552+0.00662018j -0.0130411+0.0237241j -0.00810529+0.0147766j -0.0331126+0.00623005j 0.0254696-0.0364836j 0.00733868+0.00135144j -0.00790977-0.00729121j -0.00292816-0.0277186j -0.00591482+0.000564942j 0.00828292+0.0112791j 0.0318716+0.0120827j -0.00166747+0.0102051j -0.00242534-0.0236119j 0.0120833+0.0084404j 0.0136237-0.021501j 0.0134197-0.00427578j -0.0220723+0.0099682j 0.0212447-0.01811j -0.0263581+0.0104271j 0.00157047+0.0197875j -0.0450639+0.0464274j 0.000467041+0.00520931j 0.0057409-0.0188648j -0.0081823+0.0480996j 0.0107525+0.00188999j -0.00244752+2.02772e-06j -0.00492264+0.0335305j 0.000101933+0.00865563j -0.0222512+0.0154748j -0.0176552+0.0304478j 0.0055199-0.0220743j -0.0034148-0.0182597j 0.00397114-0.0168876j -0.0236441-0.0108754j 0.0201177-0.0270754j 0.0204913+0.00810422j -0.00578508-0.0538079j 0.0158132-0.0129764j 0.0140896-0.00133677j -0.0375233-0.0209898j -0.0197039+0.0134576j -0.00275513+0.00773703j -0.0353653+0.0419515j -0.0155502+0.0104386j 0.0327114+0.00377153j -0.0372596+0.0774639j 0.0217424+0.0132936j -0.0285496+0.0123052j -0.00427117+0.0492027j -0.0385974+0.0419894j -0.0069061-0.0130564j 0.0270813-0.0239507j -0.0334337+0.0219111j -0.011848+0.0276101j -0.0629848+0.0388921j -0.0104898+0.0185267j -0.041912+0.0287895j 0.0835873-0.0435593j 0.0370495-0.0158655j -0.021511+0.0302928j 0.0551907-0.0263828j 0.0639434+0.0305639j -0.0136269-0.0516593j -0.0397989+0.0618167j -0.00603294-0.0501541j 0.00932107-0.0360184j 0.022298-0.0225086j 0.0444884+0.00387668j -0.00320795+0.0449588j 0.0474256-0.025483j 0.0669418+0.00594327j 0.0105091-0.0221964j 0.0525567-0.0424815j -0.01224+0.00162493j 0.0110769+0.0128082j 0.0194372+0.0214591j 0.102125-0.00603381j -0.0274911+0.0822646j 0.0350498-0.0378263j 0.0243918-0.0360547j 0.0161692-0.0133213j 0.047169-0.0107332j 0.0410949-0.0119879j -0.0452792+0.0169366j -0.0140633+0.0183976j -0.00863337+0.0301042j 0.0660049-0.0444479j 0.00825684+0.0845978j -0.130265+0.117834j -0.067991+0.0226374j 0.0525595+0.0524469j 0.182551-0.278147j 0.158308-0.0375215j 
-0.0370929+0.0520908j -0.00449582-0.107155j -0.024034+0.0419066j -0.00751247-0.031276j -0.0337506+0.102365j 0.0114877-0.00769823j -0.0351638+0.0506601j 0.0105342-0.0248488j -0.032968+0.00191982j 0.00148233+0.017149j -0.0177502+0.0144396j -0.0103832-0.00379629j -0.0117941+0.0584316j 0.0141962-0.0116922j -0.00137206-0.0211301j 0.00571376-0.0244133j -0.0135831+0.0349875j 0.0312669+0.00132489j -0.00628425-0.00988188j -0.0256988+0.0413831j -0.0024426+0.012587j -0.0126807+0.0175381j 0.0237055-0.0314223j 0.029225-0.0178206j 0.0343372-0.018252j 0.0258929-0.0148089j 0.0178564+0.00980208j -0.0192016-0.012877j -0.00343241+0.00730347j -0.0206841-0.0161926j 0.00925954+0.0262767j 0.0162106+0.0191032j -0.00437417+0.00844486j -0.0148976-0.00750061j 0.00922528+0.00912989j -0.00845878-0.00434121j -0.00258828+0.011507j -0.0153721-0.00802173j 0.0109098-0.0153305j 0.00441878+0.00767814j -0.00324535-0.0230178j -0.00507652-0.00163395j 0.0101311-0.00322784j -0.0141475-0.0155691j 0.00388474-0.00817843j 0.0138141+0.00404037j 0.0138736+0.00248381j -0.0149058-0.00924593j -0.0114828-0.0187208j -0.0152903-0.00487293j -0.0311788-0.00762534j -0.0168809-0.00826112j 0.0137761+0.00442051j 0.00921221+0.0189356j 0.0249195-0.00472371j -0.000750826-0.0254939j -0.0113015-0.00435017j 0.0106251+0.00601026j 0.00943323+0.0108616j 0.00180985+0.00114995j 0.0250452-0.0146915j -0.00623056+0.012003j 0.0164902+0.00212225j 0.0416056+0.012825j -0.00647354+0.00285922j -0.00631361-0.00697625j 0.0256445-0.00669745j 0.0074132+0.000403088j -0.00931577+0.00416746j 0.015994+0.00173799j 0.0262065-0.0289684j -0.00399139+0.0258799j 0.0241037-0.0284733j 0.00378134+0.0129312j -0.0197786+0.0199206j -0.0288837+0.0392649j -0.062809+0.0683835j 0.000712968+0.0102983j 0.0141136-0.0143042j -0.0526264+0.0449099j 0.001531-0.0129955j 0.0115149-0.0196664j -0.0504308+0.112863j -0.0270183+0.0163058j 0.0164442+0.000990757j 0.0277516+0.0200257j -0.0134768+0.0157226j 0.0222435-0.023316j 0.0472668+0.00512606j 0.0385151-0.0383994j 0.00507573+0.00496767j 0.0686222-0.0216902j 0.0109577+0.0324893j -0.0444097+0.0300665j -0.0307565-0.0162539j -0.00250907+0.0301461j 0.0149675+0.0116854j 0.000518548+0.0575082j 0.0245259-0.0137232j -0.00597993+0.0581887j -0.0154848-0.0583875j 0.0124536-0.0435409j 0.0307434-0.00649777j -0.0108763-0.0179752j 0.0650831-0.0854979j -0.0693275+0.041492j 0.0263336+0.027364j -0.0412902+0.0239533j -0.0311879+0.00958795j -0.0250168-0.00354452j 0.0449356-0.0684689j 0.0921167+0.00631939j -0.00765098-0.00924181j 0.0347781-0.0443802j -0.0347933+0.0164014j -0.0504516-0.0208158j -0.00930875+0.00188094j 0.0295662-0.0186593j 0.0193345-0.0264791j 0.0388921-0.0667939j 0.0704219-0.00772509j -0.0422767+0.0307074j -0.0681369+0.00659035j 0.0263876-0.00762714j 0.0111287+0.000859002j 0.00887659-0.026599j -0.0147043+0.0430433j 0.0553127-0.0188928j -0.0231642+0.0413853j -0.0261989-0.00252141j 0.113453-0.0828434j -0.00558258+0.116812j -0.00848401+0.0695063j 0.116194-0.139524j -0.182149+0.0247111j 0.174988-0.260937j 
-0.0599442-0.0750353j 0.0290161+0.00470462j -0.0179707-0.0429207j -0.01412+0.0523356j -0.00793564+0.0179924j 0.0137326-0.0154024j -0.0029475+0.0026167j -0.0169358+0.0828739j -0.0072926-0.0095016j -0.00675929+0.0359187j 0.00432423-0.00397875j 0.0251341+0.00889509j 0.0126894-0.0307177j -0.0239382+0.00517485j -0.00382824-0.0196453j 0.00902337+0.0113678j 0.015073-0.0128429j -0.0273493-0.00902763j 0.0143274-0.00847178j 0.0197074-0.00197821j 0.00222506+0.0179146j 0.0117522-0.019163j -0.00411598+0.0239957j -0.00787928+0.00338922j -0.0109655+0.0150319j -0.0107457-0.00909927j 0.0109083-0.00692302j -0.024004-0.00310592j -0.0237456-0.0237039j 0.0393341-0.0199362j 0.00126196-0.00486082j -0.0251211-0.0229241j 0.0178496+0.0040657j 0.00304711+0.0371414j -0.0166947+0.00511318j -0.0145862-0.0295436j -0.0072138-0.00739076j 0.0184159-0.00911753j 0.000262279-0.00556638j -0.0313706+0.00599356j 0.00208597+0.00228488j -0.0297785+0.0263506j -0.00389009-0.0388462j 0.0243322+0.0270387j 0.0144316+0.00228634j 0.0229392+0.00715676j -0.0176188+0.00906602j -0.0130688-0.00681809j 0.000518298+0.00272789j -0.00618727-0.00220131j 0.0110069+0.0118199j 0.0272715+0.00146745j -0.016354-0.00105044j -0.0180969-0.00800018j -0.00137233-0.0168836j -0.0073575-0.00443239j 0.00155771+0.0149188j -0.0287143-0.00424377j -0.0212894+0.00278093j 0.0241442-0.00545828j -0.0258415-0.0366513j -0.0160153+0.0125508j -0.0152989+0.0119837j -0.00924518-0.017651j -0.00187506+0.000391237j -0.0187199+0.000521673j 0.0145056+0.0105068j 0.00915661-0.00782734j -0.0247774+0.0101532j 0.0041732+0.00111493j -0.0124905+0.030922j 0.00635267-0.00498765j 0.01101+0.0213064j 0.0192693-0.0173497j -0.0230327-0.00488815j 0.0173612-0.0559484j 0.00792343-0.0159412j -0.0264906-0.0241941j 0.0298301-0.00483243j -0.0248094-0.00149085j 0.00771958-0.00192129j 0.00920947+0.0152175j -0.00284779-0.0803085j -0.000373081-0.00342328j -0.00661047-0.00361796j 0.00144527-0.00410528j 0.00471072-0.0139927j -0.00133374+0.0171213j -0.0112222+0.0305571j -0.021385+0.0179118j 0.0188533-0.0195072j -0.0156372+0.0422206j -0.0279892+0.00584349j 0.0225183-0.00811283j 0.0300155-0.0105961j -0.01014-0.014786j -0.00345991-0.0326664j -0.0572687+0.0554181j -0.00139966+0.00635574j -0.0183834-0.00193438j 0.048654+0.00344162j -0.0423209+0.0383312j -0.0163673-0.0439651j 0.00476798-0.00427629j 0.0044118+0.0131276j -0.0604798+0.0264749j -0.00828869+0.000412535j 0.0242865-0.00872103j -0.0306849+0.0580806j -0.0138718+0.0352436j 0.0224869+0.0368892j 0.0289068-0.00804827j -0.03772+0.0435191j -0.027705-0.00944863j 0.000828527+0.00673825j 0.0337112-0.0239684j -0.0255865-0.00361058j -0.0190011+0.0116281j 0.0300773+0.00369416j -0.045527+0.0015679j 0.00633474+0.0106034j -0.000871218+0.00199368j -0.0249208+0.0305508j 0.0076864+0.0165032j -0.0205824-0.0339083j -0.00484346-0.00608582j -0.00707976+0.0273266j 0.00344257+0.0575904j -0.0331122-0.0142007j 0.0108756-0.0656022j -0.0510236+0.00394855j -0.0718605+0.0875512j 0.144453-0.159435j 0.0285538-0.0111606j 0.000564604-0.038903j 0.0810613+0.114186j 
0.0322056-0.0434303j 0.0132454+0.0476422j 0.00979755+0.0237544j -0.0153934-0.0486206j 0.00535318-0.0293971j -0.00176637-0.0537081j -0.0205737+0.0491943j -0.0265717-0.0440222j 0.0229148-0.0289995j -0.020889+0.0123813j 0.00848007+0.0276569j 0.012668-0.0394113j 0.00568085-0.0252259j -0.0410298+0.00459023j 0.0253669-0.0757383j -0.0463271+0.0652571j -0.00112956+0.0389137j 0.0217261-0.0239843j 0.00202919+0.036514j 0.000323303+0.0160672j -0.0220082+0.0570396j -0.00650084+0.0224908j 0.0229132-0.00335518j -0.022746+0.0204171j 0.00648608+0.0124179j -0.0169197-0.00199379j -0.0298826+0.0254831j 0.045648-0.0274543j 0.0178138-0.0367541j 0.00963751+0.00644364j -0.00859359-0.021054j -0.00943917+0.0179224j -0.0270803+0.0217433j -0.00855235+0.00912747j -0.0244385-0.00282811j 0.0279667-0.00519395j 0.00128348-0.0244875j 0.034039+0.0177097j -0.0153123-0.00762595j -0.00130673-0.0527288j -0.0100473+0.0213821j -0.0139541-0.0259899j 0.0112889-0.00193014j -0.0249782+0.0131541j -0.0171139+0.00523159j 0.00859653+0.0110114j 0.0161068+0.0190115j 0.00855964+0.00406293j -0.0033317+0.0137931j 0.00769863+0.000271004j 0.029958-0.0165419j -0.0145298+0.00341175j 0.0109457+0.00100444j -0.00794519-0.0122579j -0.0166938+0.0140897j 0.0537918-0.0206104j -0.00915561+0.00150598j 0.0106941-0.0238015j 0.0148763-0.00902749j -0.0124265-0.0082355j 0.0241517+0.00612197j 0.0213878+0.00804033j -0.0201788-0.0212862j 0.00735475+0.0114696j 0.013657-0.0136813j 0.00272171-0.00973984j -0.00323467+0.0050348j 0.0147812-0.00925228j -0.0132692-0.030661j -0.0211233+0.0144513j 0.0450101-0.0271931j -0.0310025-0.0120899j 0.0292722+0.00561857j -0.0358413+0.0438964j 0.0125774-0.0344936j 0.0131899+0.0377894j 0.00364165-0.0392719j 0.00298291+0.0240195j -0.00206533+0.0487048j -0.0407788+0.0182037j -0.0161614+0.00604199j -0.0416751+0.0570387j 0.040815+0.0185303j 0.0338716-0.0948626j 0.0119543-0.0120374j 0.0380005-0.00504875j -0.00662876+0.0091857j 0.00367296-0.021363j 0.0205625-0.0457793j -0.00888976-0.0173664j -0.00713691+0.0280512j -0.0625471-0.0185383j 0.00989767-0.035484j -0.0240464+0.0222845j 0.00648742+0.0250907j 0.0374918-0.0383962j 0.0789265-0.0522144j -0.0866034-0.000491217j -0.00722586+0.0381994j 0.0137833-0.0502672j -0.0165896+0.052362j -0.0140977-0.0743849j 0.101821-0.0821702j 0.0205875-0.041064j -0.00869911-0.0178482j -0.0294758-0.0213099j -0.00292244-0.0340093j 0.000598564+0.0662082j -0.0721643-0.0188182j -0.0836557+0.00786133j -0.0305999+0.0160296j -0.0266731+0.0559479j -0.0808623+0.00359047j 0.0481923-0.025291j -0.022029+0.0121434j 0.00845957+0.00413746j 0.0179959-0.0179517j -0.0189851+0.0072815j 0.00525584+0.00872418j 0.0561009-0.0704142j 0.00608332+0.0400558j 0.0132586-0.01272j 0.0262481-0.0805647j -0.0164112-0.00489792j -0.000993389+0.0043544j -0.0710897+0.0868501j -0.113121+0.0842076j -0.0198383+0.00403737j 0.0506957-0.0216783j 0.0681922-0.0955119j 0.148798-0.195515j -0.0369482-0.00901556j 0.127892+0.0509125j -0.0895885+0.154039j 0.0171159+0.0282048j 0.0128974-0.027504j 
-0.0194556-0.00215573j 0.0217983+0.0396721j -0.0474587-0.0303735j 0.015423-0.0131335j 0.016343-0.0155446j -0.0151548+0.0408572j -0.0328644-0.0526324j 0.0339168-0.0249132j -0.0221813-0.00529581j -0.00756626-0.00605346j -0.0126971+0.0185949j 0.00403722-0.00859723j 0.0103061+0.00856206j 0.0026066-0.0604009j 0.00329023+0.0108602j 0.0206849-0.0177566j -0.0277389+0.0312696j -0.00363093-0.0296124j -0.0217406+0.00977195j 0.00757915-0.0160119j -0.0260377-0.0127735j -0.0366272+0.0188615j 0.00326674-0.0262967j -0.0115287-0.0138116j -0.0151956+0.00677173j -0.0388238-0.000917414j -0.0114127-0.00675344j -0.00864037+0.0017724j -0.00599695-0.0157782j -0.0136249-0.0118341j -0.0228595+0.0101981j -0.0108816+0.00345339j -0.000774152+0.00410346j -0.00563074-0.0309854j -0.00829461-0.0173051j 0.00489722+0.00742833j -0.0136567-0.0262854j 0.0192364+0.0314734j -0.00385876-0.0135428j 0.00352159-0.0102904j 0.0340195-0.0155926j 0.0195926-0.011851j 0.0111946+0.010632j 0.0230702+0.0127109j 0.0122315-0.00959139j -0.0111276+0.00384876j 0.00444704-0.0179627j -0.00554082-0.00319003j -0.0282679-0.00310879j 0.00853024+0.000481021j 0.0261066+0.0270628j 0.0140858+0.00639001j -0.0228599-0.0266633j -0.0519166+0.00535891j 0.00177788+0.00782475j 0.011969-0.0228994j -0.0209539+0.0210127j 0.00298992-0.00455232j -0.0117867-0.00337992j 0.00478165+0.0111191j -0.00777447-0.0244587j 0.0225333+0.000827703j 0.00917582-0.032401j 0.00058727-0.0145825j 0.0114764+0.0258016j 0.0336663-0.0216353j -0.00476797+0.00053784j -0.01512-0.000491088j 0.0288166-0.0427435j 0.000496262-0.0154447j 0.0348682-0.0121559j 0.00181291-0.000226493j -0.0235296+0.0146457j -0.00110128+0.011044j 0.0146144-0.0217962j -0.0469731+0.0170395j -0.0256168-0.00833581j -0.0260717+0.0243894j -0.0375118-0.00248104j 0.0234546-0.0101847j 0.0252782+0.0160424j -0.00914923-0.00143461j -0.0292977+0.0196761j 0.0377911-0.00721286j -0.0109113-0.0164907j -0.000327124+0.0269703j -0.000185337+0.0140903j 0.00138733+0.00270364j 0.0258392-0.0375867j 0.0133537-0.0178289j -0.0107498+0.0242203j 0.0406635-0.0538182j 0.0289819-0.0474647j 0.00413098-0.0120482j -0.0318438+0.0261525j 0.0100336+0.0400254j -0.00700619+0.043464j 0.0698113-0.0563857j -0.024588-0.0116223j 0.0243025+0.00150448j -0.0562656-0.00244275j 0.066276-0.0283441j 0.0139376+0.0628123j -0.00486531+0.00378572j 0.00611672-0.00526694j 0.0705153-0.0847367j 0.0192183+0.00459346j -0.0426468+0.0016034j 0.0594937-0.0702814j 0.0195088-0.0386684j -0.000726652-0.0087396j -0.0568745-0.0142233j 0.0279826-0.0709103j -0.0158999-0.0123283j -0.019448+0.000843005j -0.0542923+0.0492327j 0.046746+0.00577187j 0.00876459-0.0158092j -0.0213111+0.0252977j 0.00221916+0.0378143j -0.0567024+0.077749j 0.0217486-0.0550343j 0.0360212-0.0189098j 0.0507035-0.0620997j 0.00454083+0.0263103j -0.0385759+0.0039561j 0.0109977-0.0716259j 0.00911236+0.00429031j -0.0122817+0.0236236j 0.0428226-0.00236973j 0.0386761+0.03789j 0.0354209-0.0124378j -0.136415+0.1763j -0.0514229+0.0108693j 0.011243+0.00729659j 0.0223893+0.0540008j 
-0.0055271-0.0131438j -0.0610266-0.0096271j -0.0189905-0.0144976j 0.00532434-0.0612853j 0.0494813+0.0276715j 0.0119387+0.05834j -0.00951148-0.0108863j 0.00328775-0.0366586j 0.011534+0.0111338j 0.0214793-0.0135244j -0.00383259-0.0158003j 0.0166552+0.0260959j 0.0170132-0.00404269j 0.00530683-0.0638738j 0.031111-0.0181074j -0.0240975-0.0155997j 0.0268915-0.00077466j -0.00478274+0.0150309j -0.019921-0.00485332j -0.00789368+0.00225456j 0.00334047+0.00047978j 0.0194606+0.000541427j -0.0185893-0.0171198j -0.0442552+0.0120208j -0.0147251+0.0110695j -0.00887437-0.00810329j -0.00153319-0.0258809j -0.00471737-0.0177596j -0.0171949-2.07671e-05j -0.00734575-0.000146878j 0.00468451+0.00156901j -0.00516936-0.0247384j -0.0150607-0.00469638j 0.036278-0.0129436j 0.0371462+0.0341441j 0.00887139+0.00521259j 0.00905642+0.0119537j -0.0153928-0.0270042j 0.00575856-0.0134675j 0.00246872-0.00897747j -0.0156609+0.0114457j 0.0187879+0.00306469j -0.0403574-0.00388748j -0.0027175-0.0140465j 0.0109106-0.0185034j -0.0116684+0.00637188j 0.00102036-0.00932918j -0.00411611-0.00229064j -0.0146843-0.0105553j -0.000391191-0.0102075j 0.0313965-0.00989112j 0.00753996-0.011277j 0.00711499+0.0265723j 0.00557186+0.00366444j -0.00962337+0.0319361j -0.0432117-0.0168945j -0.00242668+0.0121197j 0.0223048-0.00188194j 0.00189359+0.0152474j -0.00839396-0.00554976j -0.0569746+0.00741681j 0.014787-0.00400349j 0.0275165-0.00162663j -0.026067+0.0107361j -0.0144238+0.0172343j 0.0107347-0.0206318j -0.00980937+0.0246975j 0.00422347+0.0494426j 0.0320022-0.0269753j -0.0204542-0.00130708j -0.00527166+0.00508014j 0.0223907-0.0437777j -0.0144747+0.0443219j -0.00781087+0.00669109j 0.0191201-0.00612608j -0.0310445+0.0338038j 0.0422807+0.0200563j 0.00424178-0.0265567j -0.0193713+0.0337206j 0.0276619-0.0476651j 0.000209755-0.00269463j -0.0138984-0.0493913j 0.0152062+0.0312587j 0.0363161-0.0162997j -0.0123194-0.00468025j -0.0238634+0.00473555j -0.0162651+0.0210514j 0.00394658+0.030933j -0.00978621+0.0331458j 0.0145749-0.0128624j 0.00170487+0.00490724j 0.0292102-0.0094486j -0.00575245-0.00712039j 0.00634741-0.0128397j -0.00836358+0.0118786j 0.0272681+0.00975797j 0.00613962+0.0275958j 0.000479835+0.00350923j -0.00191645+0.00527281j 0.0211457-0.0317534j -0.0394934+0.030625j 0.0252968-0.0384936j 0.0365495+0.00827532j 0.0139088+0.0061019j 0.000855762+0.0175269j 0.0374729-0.0603265j -0.00165305-0.0168274j -0.0158517-0.00522457j 0.00266833-0.0465418j 0.000115424-0.0271547j -0.0400591+0.00598504j -0.0576819+0.0366509j -0.00474902-0.0376262j 0.0128153-0.0274969j -0.0078685+0.00540642j 0.0262943+0.0254369j 0.0272599-0.00188295j 0.0109469-0.0104054j 0.00332444+0.0164196j 0.025205+0.0133418j -0.0392844+0.0752436j -0.000466136+0.00255969j 0.0188347-0.0356542j -0.032058-0.0214008j -0.0122491-0.0189314j -0.0307828-0.023606j -0.0254475-0.0017592j -0.0176689-0.0322104j -0.0417715+0.0902851j 0.014647+0.0166099j 0.053677-0.0255763j 0.0144572-0.0164543j -0.0793407+0.0860696j -0.106644+0.0163611j -0.00865464-0.111887j -0.0227552+0.0245708j 
-0.0558632-0.0395784j -0.0173473-0.0368399j 0.0287274-0.0112396j 0.0197727+0.0151703j 0.0433621+0.0287187j -0.00722099-0.00635572j 0.059014+0.0390101j 0.0171325+0.0307926j 0.00770099-0.00463597j 0.0309708+0.00968511j -0.00938417-0.00251755j 0.0238862-0.0172806j -0.0162577-0.00563527j -0.0202964+0.0446376j 0.00809627-0.000436527j -0.00149191-0.0486603j 0.0267004-0.0115965j -0.0247145+0.00976564j -0.0128259+0.0141621j 0.023411-0.003617j 0.0566647+0.0156026j 0.00161591+0.00944748j 0.0285304+0.00614521j -0.0171399+0.00345159j 0.00194195+0.0102002j -0.0261612-0.0133163j -0.0333356-0.02883j 0.00439348+0.0285516j -0.00376186-0.0319716j 0.0216708-0.0308097j 0.00616836-0.00886512j -0.0293572+0.0106906j -0.0207977+0.0355805j 0.0437519+0.0486593j 0.022564-0.00336281j 0.00458736-0.0068802j 0.0201958+0.00881724j 0.0294729+0.00173199j -0.0248177-0.0146377j -0.0310077-0.0182599j 0.00665019-0.00275119j -0.00395439+0.0169187j -0.012191-0.0462748j 0.0279516+0.00701331j -0.00535679-0.0394286j 0.019331+0.0196415j -0.0194557-0.002612j -0.0082609+0.0153605j -0.00382116-0.0123123j 0.0137313-0.00528515j 0.0208371+0.0217155j 0.0153381+0.00418922j 0.00316773-0.00801014j -0.0385433+0.000488481j -0.0281699-0.0275926j 0.0199254+0.0107757j 0.00346448+0.0144255j -0.012978-0.029591j -0.00629354+0.0111089j 0.00818441-0.0186304j -0.0380664-0.00960696j 0.0178276+0.0329479j 0.00660746-0.0149966j -0.0359008-0.0351804j 0.0290627+0.0181975j -0.0121248-0.00616331j -0.00227442+0.0220591j 0.00045612+0.0248236j 0.00850973-0.02517j -0.0066421+0.0125573j 0.0313814+0.0342016j -0.0315123+0.00401221j 0.0229722-0.00446822j -0.0360398+0.0282345j 0.0222958-0.0261381j -0.0112475+0.0130552j 0.00623882-0.0111614j -0.0295566-0.000273313j -0.00622639+0.0380943j 0.000177693-0.00876346j 0.0431844-0.031159j -0.0219555+0.0446177j -0.00728822+0.0195104j 0.00148797+0.000757362j -0.0300336-0.00286423j 0.0234599-0.0027073j 0.0194622-0.00867597j -0.00339856+0.0302792j -0.00122475+0.0190424j -0.0621863+0.0109175j 0.00115678-0.0196607j -0.077668+0.0459712j -0.0130759-0.00797914j 0.0102654+0.01627j 0.0405575-0.0291672j 0.00857232-0.0338522j -0.00256839-0.0662043j -0.0257608-0.00394256j 0.00469976+0.00260228j 0.0332611-0.00882641j 0.0136255+0.0286432j 0.00627194-0.0436846j -0.0133271-0.0589087j -0.00952965+0.00198808j -0.0354947-0.0079091j -0.00797094+0.0200524j 0.0304389-0.0180189j -0.00926356+0.0342214j 0.0077714-0.00357493j -0.0106815+0.00877743j 0.0285199-0.0309514j -0.0277618+0.0111937j 0.0293367+0.00666494j -0.0386189+0.0144253j 0.00347323-0.00274767j -0.0114875+0.0244662j 0.0128271+0.00506163j -0.0184806+0.00678062j 0.000673153+0.000187875j -0.0105535-0.029453j 0.0192796-0.0325684j 0.0219046+0.0501489j -0.0249323+0.0337475j -0.0283593+0.000401336j 0.00756647+0.0242535j -0.0646246+0.0677228j 0.00452278+0.0368762j -0.0453537-0.0223632j 0.0753189-0.0707848j -0.0497928-0.00215697j -0.0545372-0.0537625j 0.0242524+0.0339979j 0.0022302-0.0411482j 0.0210703+0.082636j 0.0285368-0.0292445j -0.0262085-0.0242768j 
