-0.00162675+0.00334639j -0.000437229-0.00594987j -0.012461+0.00244805j 0.00647389-0.0106177j -0.00388894-0.0178236j -0.00228687+0.0223947j -0.00130843-0.0326185j -0.00118937+0.0216265j 0.00890528-0.0269004j 0.0217448-0.000471916j -0.0172874+0.0302584j -0.00203816-0.000981711j -0.00172495-0.00425465j -0.00185918-0.00118103j -7.69265e-05+0.000623595j 0.00398487-0.00166322j 2.91166e-06-0.00158466j 0.00287104+0.00733176j 0.003062-8.51608e-05j 0.00439171+0.0101674j 0.0030031+0.00637514j 0.000393174-0.00227161j 1.09276e-05-0.00142663j -0.00396078-0.000519815j 0.00995405-0.00502993j 6.91356e-05+0.000538284j 0.00597214+0.00312422j 0.000163754-0.000165817j 0.00719827+0.000265437j 0.00100976-0.00149957j 0.00653492+0.00651085j 0.000890441-0.00196632j 0.000617989-0.00155002j -0.00198967-0.0072388j 0.00339296+0.007822j -0.00160925+0.00483757j 0.0086341-0.00170864j 0.00173478+0.00229658j -0.00059652+0.000459178j -0.00155319-0.00214674j -0.000918075+0.00105258j -0.00149488-0.00187158j -0.00301848-1.56039e-05j -0.00569785+0.000731285j -0.0017255-0.00120154j 0.000927723-0.00421245j 0.0054918+0.00280932j 0.000549303-0.0026965j 0.00638594-0.00411876j -0.0102782-0.0021726j -0.00220825-0.00149121j -0.00912752+0.00457502j 0.00749922-0.000919522j 0.0115301-0.000520471j 0.00908341+0.0192731j -0.00542187+0.00324397j 0.0021984+0.00176357j 0.0116581+0.00106439j -0.00273371+0.00266049j -0.00524409-0.00684426j 0.00516986-0.00527162j 0.0033091+0.00371425j 0.0158931+0.000263744j 0.00282171-0.00153466j -0.00854618+0.00554252j 0.00313021-0.00774251j -0.000827332+0.00827019j -0.0103526-0.00199252j 0.000324114-0.00201288j 0.00648087-0.00383284j -0.00181447+0.00587221j 0.00613605-0.00161154j -0.00536233+0.0033008j 0.00708357+0.0066393j 0.00195485-0.00206587j -0.00421864-0.00875809j -0.00797117+0.0103143j -0.00614567+0.00446684j 0.00738287+0.00295067j -0.00497248+0.0054192j -0.00326788+0.00181655j -0.00566729-0.00072917j -0.00515649+0.0060119j 0.00134172-0.00646504j 0.00316062-0.00154279j -0.00685239+0.00146806j 0.000818367-0.0028561j -0.00219435-0.00148844j -0.000898774-0.00104987j -0.0107325+0.00159992j -0.0031942+0.000547948j -0.00302488+0.00158155j -0.00492017+0.000303608j -0.00275564-2.10022e-06j -0.00760714+0.00148525j 0.00368686-0.00104084j 0.00793187-0.00200892j 0.00672548-0.00132068j 0.00137644+3.92658e-06j -0.00165546+0.000336032j 6.16281e-05-0.000466431j -0.00362775+0.00013881j 0.0043667+0.000186581j 0.00874334+0.000260397j 0.00265154-0.00105059j -0.00332933+0.00106027j -0.00502785+0.000799625j -0.00136218-0.00151682j -0.00111883-0.00159552j -0.0167503-0.000296265j -0.00896616-0.00043019j -0.000574629-8.399e-05j -0.00635058+0.000414283j -0.000789757+0.00158124j -0.0137216+0.000930182j 0.00101064-0.000712754j 0.004753-0.000584718j 0.00117119+0.00041168j 0.000451506-0.00143155j 0.00102056+0.000125071j 0.00611989-0.00238175j -0.000986435-0.000234895j 0.00196536+0.000772026j 0.0013133+0.000373775j 0.000792755+1.21824e-06j 0.00189292-0.00108482j -0.00073152-0.000476171j -5.62433e-05-0.000939203j 0.000137534+0.00105851j 0.000279391+0.000540739j 0.0010677+0.00100288j -0.000816838-0.00127408j -0.000731937+0.000585957j 0.000486233-0.000527307j 0.000158491+0.00186158j 0.00434861+0.00356509j 0.0033478+0.00100514j -0.00317043-0.00183023j -0.00519087-0.00322869j 0.00138859+0.000646178j -0.000820569+0.00153986j -0.000234736-0.00220753j 0.00100654+0.0028916j 0.00540184+0.00232412j 0.00534586-0.00107214j -0.00316792+0.00024682j 0.00442324+0.00159299j 0.00352368-0.000632953j 0.00177095-0.000612498j -0.00068675-1.61224e-05j 0.00177842+0.00338002j 0.0010188+0.000315241j -0.00119321+0.000279786j -0.00346444-0.000598633j 0.00455782+0.000756714j 0.00290039+0.000314377j 0.00190515+0.000319868j 
-0.00109902-0.000927991j -0.000243151+0.00096789j -0.000828445-0.00168164j -0.00118658-0.000162588j -0.00182053-0.00149067j 0.000874132+0.00368641j -0.00198687-0.000216691j -0.000522205+0.00868287j 0.00129719-0.00109505j 0.0021865+0.000881216j -0.000794412+0.00156689j -0.000771739-0.00205275j 0.000990187-0.00161985j 0.0022248-0.00285885j 0.000807315-0.00260961j 0.00889466-0.00373735j 0.00427892-0.000725479j -0.0331081+0.000771354j -0.00791867+0.00183653j -0.0317916-0.00227211j -0.0306756-0.00408528j 0.00408569-0.000891187j 0.00135563-0.00235922j 0.00401503-0.000978497j -0.000206483-0.00183711j 0.000581503+0.00167929j 0.000752577-0.000258545j -0.00101187-0.00139272j 0.000990741-0.00331534j -0.00113949+0.000217246j -0.00102956-0.0112641j 0.000199823+0.000355706j -2.46311e-05+0.000490606j 0.00109094+0.0146694j -0.00292768-0.0391426j 0.000350488-0.0067069j -0.000546234+0.0209067j -0.000816559+0.00668688j 4.38846e-05-0.00117414j 0.000233969-0.00457213j 0.00293058-0.00144317j 0.000779551+0.000733313j 0.000311315-0.000942441j 0.00782969-0.0031474j 0.00330439-0.00281181j 0.00445077-0.00615598j -0.00193468+0.00250921j -0.00470599-0.00422921j -0.00313276+0.00252063j 0.00363972+0.00521462j 0.000306782+0.0101902j 0.00203658+0.00651166j -0.000893101+0.0037474j 0.00304111+0.00326664j -0.0072833+0.00653824j -0.000674323-0.00289802j -0.00256049-0.0125846j 0.00552649-0.00854197j -0.00219976-0.017221j -0.0122745+0.000161349j -0.0116898-0.00587828j 0.00653741-0.00381525j 0.000666482+0.00161557j 0.00378995+0.00160945j 0.00373953+0.00485068j -0.00364373+0.0054753j -0.00484856-0.00474367j 0.0030563-0.012503j 0.00341737-0.00479603j 0.00160928-0.00577788j -0.00695526+0.0045657j -0.00686011-0.00252941j -0.0144621+0.0036671j 0.00214264+0.00391307j 0.000858396-0.00188906j -0.00869339-0.0041724j -0.00146406+0.00506804j -0.00193349-0.000391145j 0.000182093+0.000214859j -0.00134816-0.00252141j -0.000170742-0.000148448j -0.00180022-0.00188908j -0.00218938+0.00122184j -0.0027034-0.000829681j 0.00314165-0.000901939j -0.00355076+0.000166809j 0.000639508-0.00019535j -0.00173817-0.00280831j -0.00139558+4.1728e-05j -0.000351534+0.000441136j -0.0001662+2.4566e-05j 0.000241655+0.000384122j -0.000600233+0.00177629j -0.00104361+0.00228409j -0.00139509-0.000441839j 0.00072086+0.00176261j 0.00222275+0.000441557j -0.000716869-0.000295157j 0.000201155+0.00145987j -0.00130545+0.00135361j -0.00292632-0.0013429j 0.000259523-0.000168328j 0.00128136+0.00136813j 0.00126191-9.47538e-05j 0.00295821+0.000943186j -0.0013681-0.000228639j -0.00167655+0.000705317j -0.000241227+6.12811e-05j -0.00141956-0.00119269j -0.00332925+8.83666e-05j -0.00104516+0.000591573j -0.000692181+2.034e-05j -0.0011206-0.000489589j -0.000270462-0.000653411j -0.00261185-0.000371441j 0.000125021-0.000518574j -0.000425838-0.000608916j 0.000593275+0.000587948j -0.000809589-0.000385209j 3.37716e-05-5.0746e-05j 0.000420917-0.00103961j -9.99024e-05-0.000142956j -6.18952e-05+0.00054828j 0.000941027+0.000451151j -0.000760273+0.00071484j 0.00157469-0.000119785j -0.00122435+0.000254329j -3.03876e-05-0.000441725j 0.000659692+0.00020211j 0.000839397-0.000266249j 0.00133286+8.27052e-05j -0.00195387+2.03254e-06j 0.00173989-0.000537578j -0.000626592-8.05914e-06j 0.00082644-3.8355e-05j -0.000832299+0.000856487j 0.000759409+0.00038398j -0.000384625-0.000709092j 0.000161291-0.00087306j 0.000473478+0.000356868j 0.00189578+0.000169368j -0.000620913-0.000230822j 0.000538983-6.62406e-06j 0.000852951+0.000489325j 0.00144128-2.00109e-05j -0.000587999+0.000327966j 0.00108992+0.000476044j 0.000603204+0.000119326j 0.000378028-0.000216395j 0.000164105+8.35162e-05j 0.000187538+0.000631254j 0.000175696-1.44241e-05j 0.000356481-0.000137371j -0.00101325+8.24486e-06j 0.000856089+5.18321e-05j 0.000945824-7.56991e-06j 0.000317164+0.000115631j 
0.027571-0.0166372j 0.00961976+0.00754763j 0.033528+0.00370495j -0.0195865+0.0409521j 0.0072756-0.00548081j 0.0126893+0.0159518j -0.0045894-0.00259631j -0.00549441-0.00320748j -0.0194388+0.0348947j -0.0586831-0.0832959j 0.0588936-0.0164805j 0.0216754+0.000324075j -0.00802214+0.00597975j 0.00873938+0.000369185j 0.0210987+0.0180526j -0.0318957+0.0231957j 0.00274341-0.0103399j -0.000778087-0.000553411j -0.0144096+0.00425485j -0.000816102-0.0246348j 0.00592067-0.00299485j 0.000857926+0.00801335j 0.00594066+0.000741433j 0.00511723+0.00253907j -0.042091+0.0170748j -0.00157969-0.0241477j -0.0136569+0.00626026j 0.00824906+0.0103422j -0.00339032+0.00188792j 0.0142996-0.013327j -0.00154191-0.000714984j 0.000220282+0.00670088j -0.00132437+0.00214317j 0.0057704+0.0100013j -0.00545046-0.000114424j -0.000404166+0.0067785j -0.00821714+0.0018697j -0.00969644+0.000104811j -0.00183875-0.00795612j 0.00583792+0.00115879j 0.000456964-0.0031748j 0.00344988+0.000209766j 0.00592245-0.0122513j -0.00410771+0.00737j -0.0101372+0.00530164j 0.00703067+0.00263223j -0.00226016+0.00346907j 0.00213191-0.00470709j 0.0064896+0.00487305j 0.0045672+0.00346747j -0.000345196-0.00220034j -0.0034407-0.00512295j -0.00247176+0.00425893j 0.000163326+0.00641497j -0.00458616-0.000901188j -0.00220595-0.00203358j 0.000874234+0.00364376j -0.000810723+0.00612949j -6.64597e-05-0.00323751j -0.00337564+0.000643529j 0.00153777-0.00159745j -0.0059458-0.000535828j 0.00309463-0.0047302j 0.00174133+0.00262426j -0.00181451+0.00258384j 0.00191496+0.00241274j 0.00608747+0.000784961j -0.00250944+0.00159131j 0.00187063-0.00306445j -0.0063217-0.0070453j 0.00640344+0.00262484j -0.00216618-0.000888945j 0.00110434+0.000380013j -0.000880244-0.00285271j -0.00679405-0.000940161j 0.00661734-0.000446716j 0.00104114+0.00118461j 0.00107484-0.00203358j 0.00378053+0.00262269j -0.00396825-0.00262552j -0.0045714-0.00198329j 0.00063744+0.00429806j -0.00343358+0.00466452j -0.0033907+0.00141843j 0.00235319+0.000456556j -0.00203201+0.00381403j -0.00108743+0.00196033j -0.000775486+0.00521759j -0.000831145-0.000630784j 0.00130565+0.000706511j 0.000399918-0.00470163j 0.0012596-0.00160549j -0.00114793-0.00155672j 0.000382573-0.00252119j -0.00171139-0.00288003j 0.00183923+0.00235858j 0.00254328+0.0027227j 0.00421331+0.00133307j 0.000671096+0.00123066j -0.00435205+0.000216042j 0.00165302-0.000156629j -0.00171328-0.00218554j 0.0023216-0.00163264j 0.00447387-0.0004693j -0.00502951-0.00077135j 0.00326559-0.00498485j 0.00359594-0.0019742j -0.00149615+0.00122748j -0.00613986-0.00205646j -0.0049883+0.00743064j -0.00300261-0.000503267j 0.0020199-0.00118911j 0.00389203+0.000218767j 0.00083525-0.00538496j 0.00522658+8.76262e-05j 0.00239466+0.00518915j 0.00763872-9.95376e-05j -0.00142897-0.00417143j -0.00186353-0.00395429j -0.000588545+0.00256258j -0.0045936-0.00548727j -0.00403011+0.000147667j -0.000584322+0.00110632j -0.00342202+0.00409687j -0.000907943+0.00200474j 0.00220145+0.00413407j 0.00105935+7.69996e-06j -0.00455558+0.00586047j -0.000537303+0.00524401j 0.0002707+0.000141705j -0.00137773+0.000299102j 0.000717986+0.00170574j -0.0020153+0.000577811j -0.000428852-0.00174255j -0.00218311-0.00387183j -0.00273582-0.00449282j 0.00129714+0.000361465j 0.000378174+0.00296027j 0.00157314+0.00620935j -0.00300834+0.00311815j -0.00354509-0.00270557j -0.00216321+0.00356657j 0.00341084-0.00328718j 0.00250058+0.000203129j 0.00132934+0.00724726j -0.00569104+8.49078e-05j 0.000648188+0.00242119j -0.0117125+0.00168017j -0.00178649-0.000504137j 0.000198961+4.07094e-05j -0.00543781-0.00625132j -0.000822289-0.000651678j 0.00314011-0.00299911j -0.00169601+0.00153882j 0.00432848+0.00332989j 0.016922+0.000808253j 0.00557326+0.0101285j 
0.0106029-0.0213226j 0.00573243+0.0102178j 0.0192419-0.00560088j -0.00690633+0.0405178j 0.0140633+0.000577349j 0.0111613+0.00419366j 0.003272+0.0130023j 0.00391579+0.0245747j -0.0148224+0.0170621j -0.0527628-0.04669j 0.039526-0.0296377j 0.0243908-0.00271859j 0.00324214+0.0162633j 0.00929981+0.00854568j 0.0100218-0.00795714j -0.0135157+0.0018613j 0.0221241+0.00571044j 0.00764626-0.0155429j -0.0150548+0.00756902j -0.0026705-0.012875j 0.00287504-0.0128473j -0.0114616+0.0152709j 0.0144657+0.0192561j 0.00843303-0.0068655j -0.012198-0.00855413j -0.00125785-0.0110553j -0.0121631+0.00679478j 0.00493169+0.00761367j -0.00643187+0.000614579j 0.00638762-0.00363167j -0.00539501-0.000769423j -0.00227588-0.00604611j -0.00105297+0.00157519j 0.00427872+0.00113697j -0.00300441-0.00297904j -0.00269406-0.00788894j -0.00221266-0.00093605j 0.00021905-0.00390223j 0.00274646-0.00287357j 0.000873909-0.000186567j 0.00568326+0.00644114j -0.00043252-0.0113177j -0.00300576+0.00279379j 0.00767414+0.00254237j -0.00452525+0.00404676j -0.00475928+0.0023708j -0.0023405-0.00297004j -0.00771506+0.00112948j -0.00301698-0.004664j -0.00630982-0.00682447j 0.00126369+0.00241911j 0.00648978+0.00305393j 0.00295184-0.00373356j 7.08238e-06-0.00718554j 0.000669986+0.00102011j 0.00703224-0.00271793j -0.00470374+0.00176481j 0.000241296-0.000587695j 0.00135685-0.00174207j 0.00387047-0.00569278j -0.00346657-0.0019196j -0.000119805-0.00206395j 0.0077359+0.00339979j 0.003312+0.00381319j -0.00682962+0.00515229j -0.00468047-0.00375396j -0.00231563-0.00247402j 0.00474949-0.00186987j -0.00842045+0.0104309j 0.000167782+0.000392j -0.00208157+0.000727159j 0.0069676+0.0091237j -0.00438073+0.00507007j -0.00109837+0.00632658j 0.0113368-0.000856863j 0.000355006+0.0054163j -0.00610256-0.00323103j -0.00322784+0.00121643j 0.000885746+0.00353449j -0.00748172+0.00603948j -0.00194938-0.000455666j 0.000427526-0.000910586j -0.00303513+0.000832754j 0.000435811-0.00138513j 0.000872222+0.000454502j 0.00231354+0.00140415j -0.0036464-0.000614382j 0.00179196+0.00634721j -0.00159081+0.00292547j 0.000791722-0.00197892j 0.000209045-0.000711822j 0.0042673+0.00346557j -0.00323864-0.0026257j 0.00312439+0.00160963j 0.00180015+0.00111654j -0.00153199+0.00203886j -0.00022392-0.00177057j -0.000386178+0.000673027j 0.000601944+0.00191011j 0.00069143-0.000282802j -0.00307286-0.00135877j -0.000377162-0.00171985j 0.00259572-0.00034118j 0.000769463-0.00323241j -0.00256993+0.00065229j 0.000874329-5.06661e-05j 0.000357181-0.00625812j -0.00383139+0.00118299j -0.000856443+0.00275978j -0.00318166+0.000415703j -0.00326212-0.00493418j 0.00357001+0.00295562j 0.00111145-0.00166263j 0.00138651+0.00617115j 0.00587447+0.000328625j -0.00162476+0.00376154j 0.0012603-0.00154247j -0.0042546-0.00176749j -0.000460406-0.00188467j 0.000401891-0.00286524j 5.81978e-05+0.00108794j -0.000810255+0.00466214j -0.00352984+0.00189231j 0.000561513-0.00245752j -0.00394925+0.00283579j 0.00544883+0.00153104j -0.00386314+0.00105202j -0.00326457+0.00332016j 0.00322491-0.00286829j -0.00142232+0.00279481j -0.00478537-0.00106747j -0.00199318+0.00248031j 0.00122502-0.000915752j -0.00129078+0.000427134j -0.00409263-0.00399823j -0.00271992-0.00262468j 0.0017498-0.000854105j 0.00229447-0.00123489j 0.00535149+0.00101374j 0.00331022+0.000202462j 0.00395841-0.002492j 0.00511557+0.00378949j 0.00585272-0.00309039j -0.00109186-0.00157166j -0.00166696+0.00820896j 0.00390738-0.0019945j -0.000823379+0.00145761j -0.00726588-0.000603354j 0.00545794+0.00392562j 0.000512193+0.000220825j -0.00414613+0.00104804j -0.00062385+0.00247255j 0.00123386-0.00966251j -0.000450747+0.00293488j 0.00366243+0.0057369j 0.00227088-0.00489075j 0.00351861+0.00995182j 
-0.00561582-0.00308047j 0.0114341+0.00160373j -0.0409081+0.00353241j 0.00426902+0.00228514j 0.00874671-0.00352789j -0.0284319-0.0197773j 0.00398089-0.00846306j 0.0226132-0.00338824j -0.00581173-0.00948824j -0.0017842-0.015819j 0.00713198-0.00091069j 0.00499395-0.00736641j -0.00232355-0.00547291j -0.00867489-0.00274916j 0.0171065+0.00669942j -0.00604073-0.00672928j 6.08785e-06-0.0164707j 0.000787099-0.00324674j 0.00148728+0.000746191j -0.0070098+0.000718164j 0.000233274+0.0021367j -0.00527793+0.00434655j 0.0110936-0.00912117j 0.00810879+0.0036531j -0.000444705+0.0111026j -0.00694147-0.000631809j -0.00329393-0.0057472j -0.005596-0.00288103j 0.00384841+0.00666031j -0.000493174+0.00726877j -0.00590444+7.36009e-05j 0.00331807-0.00752522j -0.00434751-0.00610563j 0.00171022-0.00205095j 0.00224509+0.00202609j 0.00238588-0.014703j 0.00507849+0.000605068j 0.0112342-0.00464923j -9.79897e-05+0.00384577j -3.84454e-05-4.6642e-05j 0.0124054+0.00356757j -0.001211-0.00313021j 0.00289689-0.00323473j 0.00613588+0.00410556j 0.0048256+0.00521663j 0.0051231-0.0026601j 0.00101504+0.00758952j 0.00106788+0.00376519j 0.00866711+0.00297577j 0.00342087-0.00179742j -0.00109015-0.00373123j -0.00133896-0.000532077j 0.000918771+0.00330152j 0.00573972+0.000819905j -0.00443852+0.00245808j 0.00167217-0.0031663j 0.000283894-0.0016205j 0.00493359-0.00156408j 0.00267925+0.00011528j -0.000288499-0.000198421j -0.00175344-0.000478565j -0.000667189+0.0038783j 0.00117975-0.00614943j 0.00609123-0.000930928j -0.000103019+0.00281216j -0.00284714-0.00696076j 0.00224301-0.00796737j 0.00351449+0.000364592j 0.000662075-0.00481755j -0.00263465-0.00307347j 0.00689283+0.000204275j -0.00114435+0.00177119j 0.00558586+0.00530872j -0.00178125-0.00343994j -0.00136952+0.00567368j 0.0041683-0.0021678j 0.00134086+0.0008866j -0.000330965-0.00250751j -0.000173569-0.00436741j -0.000128404-0.00430652j -0.000525913+0.00318557j -0.00592212-0.00430748j -0.00177235-0.00203718j 0.000970271+0.00116632j 0.000522788-0.00692412j -0.000738423+0.00237893j -0.0039977+0.00134295j 0.00211064-0.00339506j 0.000801679-0.00295146j -7.64594e-05+0.000607287j -0.00058894+0.0081144j 0.00434523+0.000340572j -0.003415+0.000246418j 0.00257064+0.00322239j 0.00249696+0.00674612j 0.000754838-0.00457885j -0.00118142-0.00173344j 0.00107489-0.00217757j 4.63241e-05+0.00160083j -0.000687111+0.00053504j -0.000797565+0.00127246j -0.00109363+0.00105876j 0.00126216+0.00366917j -0.00170111+0.00438661j -0.00268125+0.000716164j 0.000181272+0.00494982j 0.00274431-0.00348303j -0.00316999+0.00427513j -0.00136167-0.00299436j -0.000186448-0.00688351j -8.50219e-05-0.00648082j 0.00357544-0.00168776j 0.00069543+0.00664443j 0.00388905-0.000855865j 0.00131529+0.00391172j 0.00390495-0.00666357j 0.00385627-0.000462304j -0.00305593+0.00491096j 0.00259993-0.000214221j 0.0013496+0.000278005j 0.00210009+0.00288603j 0.000883685+0.0022986j 0.00298573+0.000877311j -0.0020491-0.00688537j 0.000857309+0.000948386j -0.00294219+0.00153333j 0.000631182+0.00238373j 0.00141203+0.00010252j -0.00243393-0.000368621j -0.000744459+0.00255155j 0.00130073-0.000514898j 0.00124394+0.00645051j 4.2103e-05-0.000705117j 0.000536551-0.00223892j 0.00201885-0.00222787j 0.00116915-0.00339568j 0.000990405+0.00100159j -0.00287285-0.000118171j -0.00279101-0.00248043j -0.00453245-0.000666951j -0.00278505-0.00517895j -0.000747053+0.00220425j 0.00143993-0.000980507j -0.000491985+0.00142547j -0.003543+0.00257116j -0.00145863+0.000631686j -0.00299459-0.00367902j -0.000201407-0.00349428j -0.00354457+0.000583343j -8.50181e-05-1.60491e-05j -0.000235439+0.000434377j -0.0014794+0.000889488j 0.00221513-0.00453148j -0.00095623+0.00269369j -0.00154468+0.00554098j 0.00514395+0.000426847j -0.00237556+0.0066439j 
-0.0148578+0.00352215j 0.00253525-0.00124141j -0.0238428+0.011007j 0.00188918-0.00123222j -0.011669-0.0152639j -0.0206149+0.0101217j -0.0114607+0.00430739j -0.018903+0.00281634j -0.00153383+0.00681452j -0.00892093+0.0258705j -0.00768768-0.00759179j 0.00161633-0.00290135j 0.000299825+0.00335288j 0.00427841-0.00788897j -0.00879296+0.00568425j -0.00210081+0.0173215j 0.00722954+0.00339355j 0.00407048+0.0140106j -0.00640837-0.00571778j 0.00647132-0.000477476j -0.000980602+0.00880306j 0.00569828-0.00968674j -0.000983627+0.00927649j -0.00663076-0.00680576j -0.018004+0.00329328j -0.00129766+0.00369954j 0.00763553-0.00211791j -5.73731e-05-0.00619722j 0.000794622+0.0023347j -0.00442876+0.0104967j -0.00199214+0.000135687j 0.000507339-0.00397862j 0.00097927-0.00360368j -0.00168535-0.0033834j 0.0073406-0.00131667j 0.000393779-0.0075981j 0.00794165+0.00031369j 0.00820251-0.000779009j -0.00209342+0.000984287j -0.00291652-4.3174e-05j 0.00522483+0.00757671j -0.00172884+0.00170178j 0.000847893+0.00290675j -0.00796118+0.00495439j 0.00114457-0.000970499j 0.00284239-0.0016676j -0.00360505-0.00331936j -0.00241792+0.00389442j -0.00684455+0.00588863j 0.000518253+0.00327877j 0.00418933+0.00785302j -0.00166031-0.00513149j -0.00464721+0.0019397j -0.00487696+0.00489842j -0.00640926-0.00533409j 0.000810289+0.00477827j -0.000117577-0.00169597j -0.00473581+0.00319983j 0.0014263+0.0015675j -0.000193771-0.00185864j 0.00498385-0.00579772j -0.00330912-0.00662634j 0.00521568+0.00552768j -0.00972444+0.00137559j 0.000577043-0.000106889j 0.00440372-0.00114928j 0.00351566+0.00673054j -0.0069154+0.00370626j 0.0025449-0.000930075j -5.95425e-05+0.000840771j -0.00124833+0.0039373j 0.000677592-0.00422566j -0.00381423+0.00198187j 0.00853582-0.00409319j -0.00225081-0.00364327j -0.00138501+0.00167199j 0.000958535+0.0070111j -0.000840691+0.00530997j -6.05961e-05+0.00113523j 0.00174679+0.00932427j -0.000393866+0.00869323j -0.00438711+0.00570678j 0.00107427-0.00234845j -0.00120304-0.00546591j -0.00296319+0.00024609j -0.00117607-0.00155535j 0.0035879+0.00231429j -0.00503127+0.00100466j -0.00406834-0.00214867j 0.00328627+0.000909296j 0.00322403+0.00363996j -0.00367682+0.00131184j 0.00105926+0.00213033j 0.000287309-0.00111339j 0.000332138+0.00531718j -0.000662631+0.000756489j -0.000363931-0.0016984j -0.000824231-0.00228907j -0.000757606+0.000572056j 0.000745467+0.00163897j 0.000558325-0.000134592j 0.0024176-0.000627808j 0.000780585+1.76265e-05j 0.0011192+0.00114643j -0.00130511+0.00675409j -5.24475e-06+0.00193085j 0.0039175-0.00550699j 0.000655303+0.00431243j -0.00288488+0.00180152j -0.00356634-0.00273417j 0.000666292-0.0030146j -0.000758172-0.00327028j 0.00169159-0.00176817j -0.0066741-2.19941e-05j -0.00128988-0.000727551j -0.00412942-0.00338382j -0.00184284-0.00356606j 0.00287143+0.00548297j -0.000565776-0.00200593j -0.000785026-0.00183136j -0.00761813+0.00518687j -0.00229643+7.86639e-05j 0.00262084-0.00459848j 0.00180548+0.00166394j -0.000484016-0.00369854j 0.00588634+0.000703748j -0.000788726-0.00371451j 0.000118656-0.00458439j 0.00593409-0.000324014j -1.1347e-05-2.3887e-05j -0.00173369-0.00469289j 0.00388736-0.00517151j -1.61684e-05+0.00188156j -0.00323797-0.000720984j -0.00312397-0.00178946j -0.00399379+0.000317289j 0.00129681+0.00286896j 0.00207011+0.00198987j 0.000120959+0.00315679j 0.00155426+0.00302554j 0.00118182+0.00519397j 0.00122412+0.000650145j -0.00281204-0.000921442j 0.00108393-0.000486255j 0.00386112+0.0017669j 0.00395376-0.000172266j 0.00120376+0.0020096j -0.00361369+0.000279193j -0.00309037+0.00609744j 5.60763e-05+8.6689e-05j -0.00148742+0.000792726j -0.00162899+0.000953748j 0.000449362+0.00018396j 0.00182847-0.0023809j -0.000969611+0.00464337j 0.000436545+0.00145201j 0.00164977+0.00310798j 
