-0.0402369-0.000546417j -0.0202004-0.00108173j -0.00307165-0.000127342j -0.0584778-0.00367064j 0.000915677-0.00929609j -0.00176845-0.00588032j 0.0206156+0.00143302j 0.0144152+0.00153396j 0.0860561+0.00259442j -0.00213092-0.00650522j 0.0037199+0.00147522j 0.00788572+0.0035863j -0.0126272+0.000204116j -0.0278735+0.00701559j -0.0738348-0.00851307j 0.0181589-0.000558738j 0.0435658-0.00143657j -0.00805516+0.00651199j -0.0411236+0.00195619j 0.00216756-0.0117228j 0.00694267+0.00813513j 0.0105632-0.00474708j -0.029378-0.00368342j -0.0252121-0.00432537j -0.0297178-0.00319719j -0.0106979+0.000234047j -0.00929444-0.00216791j 0.0111009+0.00192508j -0.00797213+0.000623112j 0.0036713+0.00427444j -0.0140373+0.000601591j -0.00832069-0.00524774j -0.00415498+0.00436801j 0.000380293-0.00075364j 0.0189803-0.00144978j 0.0289908+0.00548443j 0.00244837+0.00461619j 0.00352102-0.00543605j 0.023261-2.4545e-06j -0.0064264+0.00440654j 0.00330046+0.00298941j -0.0125654+0.00374398j 0.0139659-0.00179426j -0.00831404+0.00221146j 0.0197631+0.00665649j -0.00785662+0.00292948j -0.0326112-0.00363257j -0.010152-0.00126813j -0.0350415-0.0039502j 0.00245968+0.003671j -0.00518553+0.0028498j 0.016698-0.00187779j 0.00530227+0.000511378j 0.0066146+0.00374556j -0.0150151-0.00557235j -0.00571966+0.00568411j -0.0147145+0.00241714j -0.0015644+0.000683536j 0.0158802+0.00209194j -0.033807+0.000603985j 0.0261483+0.00163591j -0.00904511+0.000990198j 0.0205281+0.00550497j -0.00980915-0.0091007j -0.000918619-0.00181478j 0.00898509+0.00521127j -0.0263599+0.00381035j -0.026045+0.00136454j -0.0417716+0.00306056j -0.048599-0.00102783j -0.00146206-0.00423679j 0.00295054+0.00442105j -0.0404737-0.0052884j -0.00499897+0.00538809j 0.00249533-0.00255841j -0.0361014+0.00372267j -0.00351165-0.00637646j -0.0568136-0.00322975j -0.0194155+0.00192911j 0.0223736-0.00635421j -0.00293584+0.00251706j -0.0263067+0.00599103j -0.0107244+0.00355054j 0.039383-0.00219949j 0.0667595-0.000286723j -0.0234479+0.00736412j -0.00464437-0.00168935j 0.0378458-0.000591688j 0.0372125+0.00874643j 0.0193567+0.00540624j 0.0843347+0.00220697j 0.00868602-0.00333112j 0.0151067+0.0005264j -0.0111261-0.00249166j -0.0143108+0.00136215j 0.0100444+0.00203707j 0.027036-0.00146325j -0.0190978+0.00227347j -0.0273927-0.00173916j 0.0179482-0.00233413j 0.0186573-0.00715578j 0.023597-0.00531547j 0.0773616+0.00185545j -0.0461786+0.000587082j 0.059754-0.00130176j -0.0572293-0.00362585j -0.0150238-0.000672134j 0.0587233+0.00594153j 0.020249-0.00752047j -0.0173938-0.00367417j 0.0761661-0.00288821j 0.00241684-0.00682852j 0.141423+0.00173822j -0.104349+0.0206913j 0.115893+0.00283283j -0.113637-0.0119835j -0.133635+0.00146611j -0.183161-0.00128253j 0.120248-0.00336379j -0.121868-0.000208684j 0.0121748-0.0120787j -0.147057+0.00275442j 0.0213791+0.0258021j -0.0865629-0.000240664j -0.0655469+0.0276573j -0.000755476+0.0187983j -0.0254827+0.00909472j -0.0118938+0.0264243j -0.0582528+0.0194407j 0.026087-0.0229285j 0.00870409+0.0374j -0.153855+0.0146368j -0.000986416+0.0062558j -0.0145616+0.00489306j 0.0759002-0.0887905j -0.407582-0.0469141j 
-0.0206995-0.00144481j 0.0408684+0.00154669j 0.0504243+0.00352075j -0.0175698-0.00551043j 0.0239206-0.00687667j -0.0149417+0.0071684j -0.0358034-0.00059369j -0.0451482+0.000476626j 0.0253788+0.00389006j 0.0255561-0.00185222j -0.0217996+0.00631008j 0.00320494-0.000156564j 0.0243621+0.00221762j -0.0361312-0.00509071j 0.0385378-0.00422329j -0.0305634+0.00448574j -0.00101427-0.00173489j -0.0201956+0.00336144j 0.0151525+0.00533701j 0.0104072-0.00569878j -0.0160813-0.0114001j 0.0448806+0.00105197j 0.0312459+0.00514785j -0.00368119-0.00483654j 0.0231105+0.00151575j -0.0379494-0.00855996j 0.0134341+0.00374967j -0.0160187-0.00237317j 0.0286177-0.00439306j 0.0590353+0.000886998j -0.00103613-0.000408715j -0.0153795+0.000246787j 0.00553851+0.000688773j -0.0242209-0.00710038j -0.0068344+0.00556044j -0.03068-0.00135292j 0.00474946+0.000485213j 0.00826421+0.00111922j 0.0232647+0.00630389j -0.0256548-0.00232883j 0.0266442-0.00325845j -0.00251521-0.00250381j 0.0157219-0.00118997j 0.0323913-0.00115398j 0.0394122+0.00498719j 0.0180486+0.0017659j -0.0267562-0.00237617j -0.00755605+0.00479762j -0.00050415+0.00533587j 0.0035409-0.00404062j -0.00569489+0.00606762j -0.0129482-0.00391762j 0.0122917+0.00475549j 0.00325257-0.000514882j -0.00845896+0.004806j -0.00502618+0.00383856j -0.0260816+0.000415821j 0.0175457-0.000912576j 0.00322737+0.00710062j -0.0292087+0.00248846j -0.0168701+0.00263374j 0.00472482+0.000440546j 0.00619644-2.2569e-05j 0.0186008-0.00265652j -0.0043877-0.00389547j -0.013389-0.000566634j 0.00657435+0.00804422j -0.0138626+0.000906052j -0.0229373-0.00193201j -0.00565199+0.00418012j -0.0223559-0.00821349j -0.04287-0.0042686j 0.0104759-4.99395e-05j -0.0330731-0.00393522j 0.023265+0.00314945j -0.0136542-0.00129168j -0.00206828-0.00544502j -0.0178394-0.00740666j 0.0039877-0.00401297j 0.0301052+0.00132204j 0.00945734+0.00507838j -0.00427737-0.00395298j 0.0142789+0.000420338j 0.0213148+0.000603845j -0.0509864+0.000190365j -0.0201109-0.00868533j 0.0169004+0.00321954j -0.0216051-0.00265485j -0.0158959-0.000320111j -0.0325022+0.0014813j -0.0336165+0.00562368j -0.0123793-0.00310394j -0.0101216+0.00943367j -0.0151907+0.00290593j 0.0406+0.00152514j -0.00463945-0.00184877j 0.0681659+0.00515561j 0.0826055-0.00230679j -0.00616292-0.000290656j 0.00109122+0.000535383j -0.0547619-0.00331716j -0.0888773+0.00297859j 0.0639861-0.00727725j -0.0033268+0.00254311j 0.00241422-0.00108866j -0.0206765+0.0024691j 0.0351846+0.00158549j 0.0378546-0.0024557j -0.0509929-0.00318905j -0.0786334+0.00343247j -0.0745888-0.00329613j -0.0938619+0.00247415j 0.0394958-0.00976561j 0.26273+0.00388047j 0.0771585-0.0088627j -0.139944+0.00977597j -0.0318663+0.0173899j -0.0507698+0.0196955j -0.124551-0.0125548j -0.0427642+4.63166e-05j -0.0256666-0.0154232j 0.033536+0.0157089j 0.202694-0.00973685j 0.0221356+0.00292064j -0.00161552+0.0189482j 0.0108065-0.0201946j 0.0350424-0.00568095j 0.0664213+3.59639e-06j -0.0106953+0.0277879j -0.00772667+0.0413982j -0.144743+0.0205056j -0.00563613-0.0242408j 0.0531114-0.00137515j 0.00416614-0.0110481j 0.404891+0.0452129j 0.078298-0.0875261j 
-0.0139348+0.000121355j 0.0230478+0.000765475j 0.0107575+0.00211922j -0.0283968-0.0073365j -0.0169315-0.00745405j -0.0238262+0.0111877j 0.0194913+0.00333306j -0.0378171+0.000433872j 0.0537815+0.00938552j -0.039689-0.00925008j 0.00632772+0.00804206j 0.05904-2.53279e-06j -0.0674963-0.00523527j -0.000415406-0.00796842j -0.0350171-0.0101782j -0.0193862-0.000687952j 0.0199536+0.000944381j 0.0227172+0.000794048j -0.0666998-0.000150576j -0.0167773-0.00712245j -0.0118457-0.0146572j -0.00694427-0.00619418j -0.0184082+0.00545547j -0.00565754-0.00700901j -0.0477245-0.00199319j 0.0305907-0.001504j -0.0522241-0.00353553j 0.00778773-0.00198441j -0.001741-0.00805705j 0.0435927-0.00450164j 0.0792684+0.00873748j -0.0449159+0.0041396j 0.0292792+0.000759445j -0.0259099+0.00321286j 0.0380871+0.0080122j 0.0795897+0.00273211j 0.0293608+0.000422184j -0.0244237+0.000300091j 0.0211025+0.00911904j 0.0208904-0.00223049j -0.0155882-0.000417732j 0.0323278+0.00222777j 0.0300222-0.00358301j -0.0326803-0.00299633j -0.045799+0.000285115j -0.0403108+0.00039493j 0.0130154-0.00127028j -0.0245999+0.00207313j -0.035567+0.00149821j 0.0168762+0.00111464j -0.00358069+0.0016843j 0.00171145-0.00422201j -0.0288862-0.000491815j -0.00955144-0.000574285j -0.0346159+0.00419523j 0.0137859-0.000772079j -0.0181172-0.00171502j 0.0223742+0.00167096j -0.0292276+0.00813087j 0.0035565+0.00147719j -0.00458608-0.00299352j 0.0210315+0.00490106j -0.00841199-0.00382929j -0.033239-0.0027769j -0.0105652-0.00143055j -0.0163935+0.00494788j -0.0542949+0.00471341j -0.0107916+0.00296739j -0.013172+0.00100347j -0.036354+0.00210316j 0.0344077-0.00304878j -0.0107673-0.000843397j -0.0353177-0.00281353j 0.0532468+0.00141919j 0.0969102+0.0124645j 0.0329836-0.00714544j 0.0281479+0.00636402j -0.0142863+0.00811102j 0.0249102-0.00402034j -0.0261199-0.00127609j 0.0409304+0.00156155j 0.075822+0.00132292j -0.0488081-0.00528989j 0.0558485+0.00519603j 0.00625498+0.000790977j 0.00368521-0.0107674j 0.00607359-0.00451417j 0.0503245-0.00737534j 0.0162178-0.0106991j -0.00210822-0.0170834j -0.0367044+0.00118242j 0.0227582+0.00470732j 0.000926507+0.00581545j -0.0455489+0.00559932j -0.0465386+0.00553801j -0.0809647-0.00211569j 0.0673243+0.00563094j -0.0171768-0.00433869j -0.104098+0.00388878j 0.0278579+0.0059833j -0.125385+6.0182e-05j 0.00887624-0.00577886j -0.0495988-0.00495939j 0.014925+0.0122504j -0.0742471-0.00861807j 0.085098-0.00817259j -0.196127-0.0032081j 0.0858705+0.00165049j -0.00631468+0.0116561j 0.140806-0.00527761j -0.0542074+0.00837248j 0.066438+0.00432682j 0.00195608-0.00114921j 0.0423175-0.0278465j 0.147685-0.00643134j 0.0303326-0.0102193j 0.0686072-0.0121355j -3.80673e-05+0.0237497j 0.0577263+0.00608614j 0.0300504-0.0142198j 0.00132147-0.0190459j 0.028071+0.0109061j -0.0792045-0.00635199j -0.0564712-0.0276083j -0.0322759+0.0248733j -0.137378+0.0346495j -0.0938736+0.0269396j 0.0225586-0.0116734j -0.0141182-0.00452401j 0.0139496-0.00775368j 0.0308226+0.00234302j -0.000748814+0.0155112j -0.0320161+0.0648552j 0.396321+0.050509j -0.0330633+0.0123359j -0.0336743-0.0229992j 
-0.0181998+0.00454892j -0.02984-0.00105626j -0.0331569-0.00215884j 0.0240285+0.00747109j 0.0278848-0.0136595j 0.00759903-0.00855415j -0.0158091-0.00615365j 0.0390663+0.00767493j -0.0130424-0.00787148j -0.0160339-0.00124842j 0.00951374-0.00100048j -0.047336-0.000963484j 0.0170347+0.0031395j -0.0253757+0.0135493j -0.0188944-0.00244756j 0.00225232+0.0117844j -0.0175766+0.000234836j -0.0117375+0.0093471j 0.00979831+0.0035204j -0.0187095-0.0142531j 0.0128623+0.00926684j -0.0252412+0.00214088j -0.0212126+0.00207239j -0.00698772-0.000968196j -0.0196471-0.00524718j 0.0148401+0.00332484j -0.00762149-0.0039075j 0.0189544+0.00425264j 0.007381-0.00382084j -0.0439869+0.0131464j -0.0089825-0.00620211j -0.00197399-0.00179019j 0.0458381+0.00839702j 0.0302638-0.00671775j 0.00509141+0.00361298j 0.0022248+0.0071778j 0.00599848+0.000359291j 0.00873511-0.00293975j 0.00880787+0.00203181j -0.0072132+0.00524762j -0.0122647-0.00146481j 0.0197888+0.00836546j -0.0151485-0.000634545j -0.0126189-0.0022476j -0.0289412-0.00630771j -0.00728942-0.00224792j -0.00580096+0.000953262j -0.00246277+0.00238312j -0.0184724-0.00140424j 0.0151417+0.0118927j 0.00684247+0.0119408j -0.00629361+0.000797237j -0.00172086+0.00250215j 0.00552835-0.000479544j 0.0128357-0.0073168j 0.0048322+0.00426288j 0.0318353+0.00719561j -0.0331221-0.0117529j 0.00177086+0.00786818j 0.0111548+0.00281724j 0.0594792-0.00487529j 0.0121762-0.00472779j -0.0070147+0.000648459j 0.00226154-0.00730085j 0.00324624-0.00254737j 0.0206133-0.00961092j -0.058227+0.00509275j 0.0135823+0.0150901j -0.0259882-0.00254328j -0.031082+0.0128915j 0.0392074+0.00660472j 0.0304487-0.00279223j 0.0045618-0.00449109j 0.0902626+0.00137186j -0.0372242-0.00984927j -0.0225421-0.00545697j 0.0319671-0.0119058j 0.00814817-0.0292185j 0.0436881-0.00290332j -0.0314333+0.00161857j -0.00417192+0.00511192j 0.00780117+0.00748619j 0.00201617+0.000407579j -0.0307616-0.00261761j -0.00100677-0.008126j -0.0147027-0.00142311j -0.0441357+0.00843019j 0.0998017+0.00684528j -0.10417-0.00262657j 0.0984602+0.00856832j -0.0993589+0.00404849j -0.00960655-0.00944659j -0.128769+0.016555j -0.028337-0.0145441j -0.184004-0.00835841j -0.0304065-0.0195235j -0.022381+0.0147898j -0.0135745-0.0075168j -0.0878112-0.0103963j 0.0114875-0.00393258j 0.020954-0.0311304j 0.108491-0.00270558j 0.104459+0.000725556j 0.0122415+0.00150081j 0.0515674-0.00408042j 0.015193+0.0152129j 0.0713751-0.00867137j -0.177117+0.0141835j -0.0636562+0.00484665j 0.0417253+0.0195589j 0.0861355-0.0126215j -0.0195172+0.00377699j 0.0193224-0.00517233j 0.0918755+0.00707705j 0.045543+0.000246858j 0.093765+0.0228268j 0.0578789-0.00255168j 0.0544443-0.00168355j 0.0221455+0.00132642j 0.0227074+0.00890486j 0.0808895-0.0151931j -0.0164354+0.0255442j -0.0383681-0.00460271j 0.0700557+5.929e-05j 0.124795-0.0238869j -0.0154728+0.0211202j -0.128871-0.0016311j 0.00609286-0.00216939j 0.0208474-0.00146827j 0.0142342-0.0216757j 0.0146138-0.0294453j 0.0195528+0.00662237j 0.343741+0.0343864j 0.0339328-0.0561302j -0.0842337-0.0240812j 0.0265011-0.0155331j 
0.0234149+0.00197594j 0.00249567+0.0126172j -0.00594511+0.00922397j 0.0210783+0.00782246j -0.0045352-0.00167398j 0.00172827-0.0182256j 0.0137229-0.0128004j -0.00553244-0.00328311j -0.0408546-0.00846036j 0.0023916-0.00810602j -0.00613799-0.0132257j 0.00812429+0.00147319j -0.0240471+0.012578j 0.0209116+0.00459518j 0.0476979+0.00730598j -0.00566508-0.0126391j -0.0152623-0.0178932j 0.0145976+0.0134134j 0.00503339+0.0036952j 0.0296416-0.018028j -0.00944995+0.0124509j 0.00964976+0.00453869j 0.0144915-0.00294007j 0.0281693-0.00423597j 0.0286459+0.00560848j 0.0167406-0.0127952j -0.0040117+0.00646223j 0.00400397-0.00357489j 0.0102147+0.0120976j 0.00347538+0.00783376j 0.0265486-0.00304716j 0.00855079-0.0131192j -0.0163787+0.0125085j -0.026584+0.00143698j -0.0148388-0.00435087j -0.020576+0.0104042j 0.00737212+0.0243616j -0.0102142-0.00639311j -0.0185307+0.00493039j 0.0105368+0.00395589j 0.00313963+0.00275339j -0.000686921+0.0033349j 0.0103209-0.00197462j 0.00221347+0.00734277j -0.0210208+0.03332j 0.0130544+0.00684597j 0.0250326-0.0119216j -0.0142554-0.00340922j 0.0143205-0.0124418j -0.000111395+0.00035841j -0.0334757+0.0119946j 0.0208826-0.0116609j -0.023225+0.0118791j -0.0191856+0.0177501j -0.00501631-0.00947324j -0.0129309+0.0266667j -0.0190822+0.0120008j 0.00861184-0.0038363j -0.0314739-0.00552154j -0.00750052+0.00106975j -0.0330892+0.024231j -0.0045929+0.00942342j -0.0266945+0.0193741j 0.0150714-0.034617j 0.0348568-0.00648504j -0.00990041+0.0126278j 0.00407006+0.00156905j 0.00127098+0.000852224j 0.0282967+0.00248242j 0.0229321-0.00399327j 0.020497-0.020491j 0.00731482+0.0183881j 0.0408121-0.00708162j -0.019595+0.0295253j 0.00528294-0.0142325j 0.0218213+0.0192296j 0.0239385-0.0425196j 0.0843042-0.00352478j 0.0232495+0.0308529j -0.0151141-0.0234458j -0.0314125+0.0133379j 0.0122435+0.00592772j -0.00709833+0.0293975j -0.00851703+0.00480079j -0.0412283+0.00892452j 0.068991+0.0384635j -0.0283833-0.0198179j -0.0562585+0.00424886j -0.0185735+0.0498301j -0.0678698+0.0470265j -0.0938816+0.00855473j 0.0581586-0.0103612j -0.066874-0.0151413j -0.00194236-0.00545457j 0.0263302-0.0236492j -0.00828506+0.0233989j -0.0210057-0.0345929j -0.0024027+0.0046926j 0.0484551-0.0207098j 0.00790343-0.00870752j 0.0740133-0.0016185j -0.0494976-0.00288363j -0.0936824+0.000429004j 0.0209274-0.0222254j -0.0705087+0.023925j 0.0572572+0.011558j -0.0608899+0.0107817j -0.0137139-0.0158979j -0.0120938-0.0273097j 0.0198095-0.0029879j -0.0380444-0.0136095j 0.031345+0.00266005j -0.083335+0.00432562j 0.027833+0.0314332j -0.046699+0.00213113j 0.0874236-0.0154067j 0.0995539+0.0128485j 0.11502+0.0169486j -0.0803237+0.00562582j 0.0616195-0.00572625j -0.0102895+0.00205657j 0.0950678-0.00317494j -0.031421+0.0199936j 0.014271+4.91844e-06j 0.0314975+0.0162063j -0.0621438-0.0124737j -0.00906854+0.00314511j 0.0272947-0.00955127j 0.0502166-0.00664313j 0.0343707+0.0344852j 0.0598015-0.0691557j -0.050801-0.0214542j -0.0695553+0.0363643j 0.037789+0.0278489j -0.015602-0.0695238j 0.180588-0.0275396j 
-0.00594942-0.0110639j 0.0155284+0.00118443j 0.0109701+0.00862305j 0.00628079-0.0084508j 0.00971175+0.0179297j 0.00187907-0.0119772j -0.0151793+0.00387139j -0.0234927+0.000804214j -0.00143635+0.0115827j -0.009462+0.0111134j 0.00989985-0.0194182j -0.00412005-0.0106431j -0.000697684-0.00858453j -0.0334628+0.00320905j 0.0163353-0.00124409j -0.0209406-0.00594658j -0.00879054+0.010448j -0.00416451-0.000116289j 0.0167248-0.00169322j -0.0104979+0.0220237j -0.0336503+0.031085j 0.0128087+0.00853259j 0.0190211-0.00555697j -0.00568447+0.00155946j 0.00522113+0.00791127j -0.0165778+0.0181846j -0.011788-0.00591657j 0.0026103+0.00842604j 0.0144851+0.0124679j 0.0187735+0.000982519j 0.0208896+0.00922735j -0.0296347+0.000138431j 0.0144581-0.00868158j -0.0267296+0.00464963j 0.00557648-0.0220002j -0.0192461-0.00347676j 0.00989507-0.00111657j 0.018507-0.00852375j 0.0247895-0.0152049j -0.0140657+0.000503295j 0.00242314+0.0192187j -0.000925642-0.00335603j 0.0165914+0.00398236j 0.0155704+0.00162564j -0.00983972+0.000285055j 0.000733078+0.00444929j -0.0227581-0.00112745j 0.00113045-0.0183648j 0.0150114-0.0135003j -0.010998+0.0111232j -0.0107324-0.0306661j -0.00986533+0.0118938j -0.00371584-0.0192148j -0.00821786-0.00491397j 0.00525746-0.0178754j -0.0152793-0.0135323j -0.0318192-0.00746966j 0.0138237+0.00561528j 0.0189335-0.0110903j -0.0217728-0.0219038j -0.030967-0.0073828j -0.00793052-0.000122115j -0.012722+0.00024254j 0.0323907+0.00143126j -0.0015579+0.0208576j -0.00848581+0.0145796j -0.0131548-0.0133763j -0.0206428-0.00583007j -0.0544608+0.006846j -0.0268812-0.0177541j -0.00110781+0.0147597j -0.0412115+0.0240892j 0.0139082+0.00489983j -0.0331999+0.000380653j 0.0457757-0.0121863j -0.0158846+0.00359393j 0.0496356+0.0244445j -0.0388772+0.0412701j -0.0434421+0.00739206j 0.0340273-0.011124j 0.000164595-0.0240627j -0.0144282+0.00717267j -0.0415512+0.00664029j -0.00680162-0.00956224j -0.0379919+0.00423221j -0.0830754+0.039629j 0.0453804-0.0240227j 0.0285464-0.0144076j -0.0907936+0.0058148j -0.0350555-0.0268178j -0.0689139-0.030901j 0.00480212+0.0349823j -0.0239477-0.0490377j -0.00628383-0.00366468j -0.00509339+0.0133849j -0.0467538+0.0185239j 0.111736-0.0111029j 0.0402369+0.0123829j 0.00552655+0.0180807j 0.0162133+0.00566261j -0.0317698+0.048271j -0.0108932-0.0128384j 0.0492684-0.00415588j 0.0507436-0.000101731j -0.0452522-0.00480486j -0.0205221-0.0045961j 0.00829241-0.0113702j 0.0109123+0.0085632j -0.0123602-0.00522216j -0.0271216-0.0087616j -0.0292716+0.0172535j -0.0829469-0.00620666j 0.0116578+0.0152366j 0.214366-0.00220185j 0.0650624+0.0103227j -0.0436729-0.0117321j 0.0280961-0.0197861j -0.0255295-0.00637102j -0.0950203-0.00129027j -0.00258551-0.00181015j -0.0164132+0.0008015j 0.0274439-0.00702331j 0.0941115+0.00685355j 0.0169902-0.0198773j 0.0562516+0.00713062j 0.0117469+0.0187834j -0.0498033-0.00306556j 0.088803-0.00388619j -0.0190642+0.0169303j -0.0477724+0.0119554j 0.0640539+0.0281557j 0.0478796-0.0766401j 0.103541+0.0334404j 0.0737912-0.0334738j 0.164441-0.0338709j 0.0200827+0.071063j 
-0.0197439+0.00343832j 0.00587099-0.00236295j -0.00940598+0.0019199j 0.0230878-0.00052939j 0.0318907-0.0104461j 0.00165339+0.00614941j -0.0520707-0.00723088j -0.00443865+0.011012j 0.0271766+0.00650938j 0.0226288+0.00195027j 0.00854115-0.00626518j -0.0177015-0.00856967j 0.0363324-0.00188737j -0.0297514-0.0017318j -0.045858-0.000534468j 0.0179352+0.0179725j 0.0115542+0.0111157j -0.055973+0.00405014j 0.00860031+0.000107957j 0.0301743-0.00400183j 0.0255379-0.00362858j -0.0387454+0.00973107j -0.00119199+0.0131115j -0.0400539-0.00124421j -0.0526178-0.00375668j 0.012606+0.00403345j 0.0297671-0.000685821j -0.0430737-0.000303188j -0.0202018-0.0110923j 0.0182725+0.0117361j -0.0688457+0.00233689j 0.0119647+0.0102074j 0.0626555+0.00373523j 0.0157337-0.0036408j 0.0172265+0.00553504j -0.0324174+0.00309332j -0.062063+0.00230095j -0.000777051+0.0031606j -0.0512024+0.016337j -0.024609-0.00127934j -0.00208672+0.00246807j 0.0104257+0.00360441j 0.0193871-0.000881736j -0.0134942-0.00545464j -0.036082+0.00303421j -0.00386549+0.00168397j -0.0156664-0.0103619j -0.00170855+0.00429205j -0.0228227+0.00251758j 0.0111692+0.00271268j 0.0239536+0.0078498j -0.00575301-0.00284603j 0.0205248+0.000335263j -0.0318417+0.00118528j -0.00419127-0.00422356j 0.0134572+0.00328176j 0.021888-0.000906832j -0.0315038-0.0144158j 0.00595327+0.0200524j 0.00151958-0.0106291j 0.0266579+0.00336233j -0.0341117+0.00527378j -0.012257-0.00364173j 0.0861681-0.00973211j -0.0241698+0.0056867j 0.00579608+0.0158349j -0.0390483+0.0124053j 0.0330128+0.0126756j -0.0267579+0.00709195j 0.000347535-1.1541e-05j -0.0111128-0.010301j 0.033395+0.0166763j 0.00467017-0.0151643j 0.00771333-0.00845938j -0.0873136+0.00795204j -0.00463354-0.00740981j 0.0471251-0.0108222j 0.0305741+0.0108077j -0.0684243+0.00272795j -0.037041-0.00358766j -0.0156304-0.00818909j 0.0858538+0.0213061j 0.0301026-0.00172313j -0.132522-0.00143628j -0.0574972-0.00574743j -0.0387139-0.00368142j 0.0510937-0.00594975j -0.0293898-0.000855957j 0.0325131+0.0162565j -0.0327249-0.0179865j 0.0241914+0.00137385j -0.0893108+0.0192323j 0.0381452-0.00119539j 0.0420316-0.00411022j 0.0639885+0.0138861j 0.0977758+0.00360382j -0.0267325+0.000732406j 0.1336-0.00438786j -0.00458766-0.00783493j -0.0599246+0.000333892j -0.222697+0.0137342j 0.0515139-0.00467231j 0.0377826-0.0124741j 0.0956666-0.00114856j -0.010718+0.00532862j -0.0546183+0.000415456j 0.0714188+0.00523575j 0.00551647+0.011652j -0.023676-0.000605589j 0.0470685+0.00761798j -0.0442372+0.0212973j -0.0259398-0.00416409j -0.0692524+0.00170759j -0.0306937-0.018803j -0.0804503-0.001524j 0.00591791-0.0123299j -0.0859106-0.000332889j -0.0177383+0.00377639j 0.155287-0.0276526j 0.0628041+0.0283228j -0.0861803+0.0179966j -0.0385922-0.00713391j -0.0156385-0.00557322j -0.00890209-0.000647302j -0.0150243-0.0204379j -0.00239715-0.0335627j 0.0470285-0.00353989j -0.0767787+0.0214642j 0.115406+0.0453842j 0.265436+0.0176144j 0.0320027-0.011599j 0.171955+0.00850718j -0.00868089+0.0440788j -0.0729097-0.00535542j 0.00700446-0.0193959j -0.018753-0.0154257j 
