0.0688875+0.020295j 0.0162599-0.057429j -0.000481842+0.00970605j 0.00132515-0.00576466j 0.00186033+0.00674282j 0.0836159+0.115113j 0.117045-0.102911j -0.0339001-0.0266934j -0.0171738+0.00631103j -0.00814214-0.00924733j 0.0150632+0.0162391j -0.0159389+0.0152686j 0.0776465-0.0596881j -0.0780145-0.0817371j -0.046675-0.0696782j 0.0902526-0.0545533j 0.0198445+0.0649671j -0.015558+0.0246163j -0.0135191-0.00442468j -0.00120432-0.0239277j 0.0142142+0.0174485j 0.00725944+0.0152384j 0.0159267+0.00168976j 0.00631186-0.0170143j 0.00104192+0.0111342j -0.000339932+0.00752984j -0.00598811+0.0144268j -0.00419355+0.0252008j -0.0027016+0.00924253j -0.0133518-0.0233682j 0.00291949+0.00290493j 0.0651464+0.0224199j 0.0166671-0.0138446j 0.016107-0.0583655j 0.0698409+0.0575296j 0.0535037-0.0987745j -0.125232-0.0415462j -0.0522824+0.0344103j -0.0699817+0.090616j -0.0037659-0.0114869j -0.0612561-0.106115j -0.0461845-0.0135404j -0.00262572-0.0362776j 0.0181134-0.0382408j -0.0315375+0.00123475j 0.0184703-0.00645833j 0.0463515-0.0433093j -0.00891535-0.0512041j -0.00477634+0.0195408j 0.0167735+0.00021379j 0.0128079-0.0238248j -0.0164287+0.0141914j 0.0159092+0.000796742j 0.0166141-0.0349774j 0.00666975-0.0169938j 0.012331-0.0113564j 0.0204936-0.0124437j -0.0114212-0.017272j -0.00229462+0.0257246j -0.0243908+0.0158296j 0.00595647+0.0105428j 0.000150369+0.00946127j -0.0127424+0.0135833j -0.0148352+0.0170946j 0.0252971-0.00125167j 0.00623898+0.00170879j -0.0142937+0.0254992j 0.0339805-0.00658885j -0.00787198+0.00619377j 0.0230172+0.0110416j -0.0506652-0.0142604j -0.00399704-0.0119942j 0.0231108+0.0052045j -0.0295828+0.00516312j 0.0184925+0.0359619j -0.0307749-0.0144423j -0.0408604-0.0255833j 0.0476327-0.0849494j -0.03359+0.0272887j 0.0758237+0.0251104j -0.0583331-0.0608103j -0.0278206+0.0267092j 0.0473615-0.0593872j -0.0593967-0.0966589j -0.00326019+0.0478883j 0.0758285-0.026143j -0.00451204+0.0766368j 0.0274256-0.0473612j 0.00945057+0.0108103j 0.0293355+0.0659767j -0.0482465+0.00401657j 0.0107554+0.00617086j 0.00643671+0.0958194j -0.0330437+0.0403671j 0.0304278-0.0486107j -0.0436154-0.00366123j -0.000857231-0.0413173j -0.0396646-0.0347787j 0.0332889-0.0441703j 0.0187084+0.0162485j 0.00592102+0.00311168j -0.0726905+0.0898916j 0.0625859+0.0047116j 0.013756-0.0140512j -0.00375359+0.00487106j -0.0183032-0.00134196j 0.0641353-0.0176649j -0.0236824+1.95448e-05j 0.0160228+0.00866532j -0.0521267+0.0158824j -0.00326699+0.0331053j 0.0184737+0.0148861j 0.00394147-0.0128105j -0.0203214-0.0138851j 0.00558798+0.0322192j 0.0376844-0.0133628j -0.0386029+0.0123475j -0.0175953+0.00910538j -0.0390954+0.00344717j 0.0614065-0.0331993j 0.00109173-0.00422371j -0.0119784+0.00880285j -0.032598-0.00536346j -0.0237966+0.0108514j 0.00386136-0.00421206j 0.0154206-0.0247076j 0.0127325+0.00183776j 0.0173346+0.00223189j -0.0391119+0.00731184j -0.0191738+0.00248021j 0.0291506-0.00621238j 0.0619831-0.00753807j 0.004344-0.00365372j 0.000896041-0.0042436j 0.0146748+0.0105094j -0.0313724+0.0114115j -0.0110662+0.0047818j 0.0248782+0.0214453j 0.0123228-0.0111026j -0.0309936+0.0147314j 0.0158126-0.00475425j -0.00230215-0.0057597j -0.0104042-0.00948497j -0.0248565-0.00428355j 0.033448-0.00927431j -0.000295457-0.00676478j 0.0154212-0.0158709j 0.00242796-0.0329435j 0.0346973+0.0147316j -0.0125652+0.0373243j 0.0160165+0.0464516j -0.0499291+0.0227163j -0.0199887+0.00734784j -0.0268501+0.00084753j -0.00497112+0.00113159j -0.0534934-0.0405242j 0.0228279-0.0292768j -0.00763546+0.00385405j 0.0154905-0.0020694j -0.0323185-0.0161339j -0.0649285+0.00186706j 0.0361612+0.0133252j -0.0350275-0.0216417j 0.0209094-0.0416223j 0.0382787+0.0305508j -0.0625076-0.0325233j -0.034501-0.0224525j -0.0108026-0.0302856j -0.014414-0.0177787j -0.0618736-0.0413389j 0.0271792+0.0287186j -0.0191128-0.00816708j 0.00981223-0.0532885j 0.0796013+0.0846821j 0.00805014+0.0973112j 0.0323267-0.0161204j 0.0566452-0.0595701j 0.0131912+0.0530931j -0.0075712-0.0366965j 0.0918234+0.0145167j 0.0627095-0.0895673j -0.0805644-0.0734602j -0.02168+0.0342764j -0.19052+0.110685j -0.119133-0.172298j -0.020446-0.0625049j -0.0329032+0.105814j 0.267466+0.0696908j 0.0683102-0.26008j 
0.00998101+0.0652473j 0.0554029-0.00581071j -0.0133212+0.00310038j 0.00696481-0.000263537j -0.00430698+0.0112355j -0.0413385+0.0982589j 0.111441+0.0361814j 0.00648195-0.0420703j -0.013436-0.00346035j -0.00234737-0.00416918j -0.000575028+0.0110046j -0.00407396-0.0103042j 0.0350683+0.0112376j 0.00622659-0.0488687j 0.0481506-0.0492522j 0.0269167+0.0279708j -0.00580395-0.055542j 0.0553419+0.0286965j -0.014216+0.00840495j 0.00821032-0.00865858j -0.00718248+0.0261208j -0.0114707+0.00539247j 0.003363+0.00286889j 0.0116275-0.0163845j -0.0047962+0.0190692j 0.0137029+0.00997606j -0.0179539+0.0055154j -0.00363452+0.0115041j -0.00223998-0.000601597j -0.0158602-0.00297298j -0.0271548-0.00146365j 0.0353758-0.00133409j 0.00510566+0.0130792j -0.00387702-0.0306405j 0.00164403-0.0184309j -0.0209381-0.00685353j 0.00922385+0.0558062j -0.0501207+0.00351561j 0.0694008-0.0433347j -0.0539247-0.0771781j 0.00889441+0.0549535j 0.0898129-0.0627319j -0.0830283-0.0259633j -0.0505196+0.0167976j 0.0388505+0.0917673j 0.0256928-0.0285234j -0.00118618-0.0243984j 0.00915205+0.0352153j -0.00101262-0.0224591j 0.0102025+0.0219566j -0.0326156+0.0210037j -0.00691895+0.0321158j -0.0045042-0.0316794j 0.00683371+0.0121508j -0.00461514+0.0135353j 0.00223761-0.0222392j -0.0172838-0.0030217j 0.0272567-0.00104118j 0.00122579+0.0135262j -0.00133677-0.0157477j 0.0117003-0.00399241j 0.00425605-0.00362847j 0.0185949-0.0127964j 0.0335922-0.0185527j -0.00653464-0.00233264j 0.0154133-0.00152606j 0.0268791-0.0195709j 0.0247031+0.00662322j -0.00887341-0.0195963j -0.0292229-0.0256973j 0.00323681-0.0083547j 0.0156888+0.00528202j -0.0342619-0.00562515j -0.0295156-0.012653j -0.0082044-0.0302864j 0.0387123-0.0624966j 0.0519609+0.0150005j 0.028989+0.02046j 0.0256727+0.0409844j 0.00737297+0.0248336j -0.0402273+0.0352753j 0.0403514+0.0813215j -0.0780062+0.0161855j -0.0168042+0.023365j 0.0239391-0.0769825j -0.139389+0.00963653j -0.0506496-0.0414898j -0.0887913-0.108524j -0.003728+0.10888j -0.0836674-0.0557756j -0.0676525+0.133143j -0.00463374+0.0163304j -0.00568979-0.0502809j -0.0212981-0.0351655j 0.000500045-0.0991127j -0.140804+0.0214601j -0.0744722+0.047501j -0.0763509-0.140992j 0.050244-0.0967783j 0.0113667-0.0614077j -0.00859375+0.0120019j 0.0605935-0.0594223j 0.0230455-0.0588916j 0.0302114-0.0325726j 0.0241266-0.0117761j -0.0510132+0.0472362j 0.000210502+0.0126835j -0.0369468+0.0353166j 0.0388375-0.0600447j -0.00326933+0.0370289j -0.0243524+0.0375634j 0.0381391-0.0278956j -0.061966+0.0368653j 0.0032974-0.0351248j -0.0111915+0.00980773j -0.0644225-0.00754703j 0.0240073-0.00434442j 0.0514566+0.00959201j -0.0526725+0.0293899j 0.0446949-0.019761j -0.0447334+0.0138093j 0.0343717-0.0470192j -0.0373295+0.0411713j 0.0163858+0.0213198j -0.0297398+0.027144j -0.0236169+0.00929384j -0.00529316+0.0140054j -0.0064532+0.00160617j 0.0119357+0.00700365j 0.0209494+0.00115854j -0.0469788-0.00905078j -0.0491543-0.0356924j -0.03145+0.00174567j -0.00977272-0.000942406j 0.0709372+0.0363305j -0.00636835+0.0258185j 0.00376061+0.0151938j 0.00986405+0.0278705j 0.0156541-0.0172168j 0.093329-0.0236667j -0.0242116+0.0199389j -0.0124146+0.00308529j 0.0122642+0.00356574j 0.045144+0.0211284j 0.0110451+0.00372514j -0.00608542+0.00319002j 0.0203713-0.00297763j -0.0304387-0.0401569j 0.0973886+0.0127463j 0.0612115+0.0276134j 0.0404444+0.014454j -0.0148432+0.00564665j 0.0555628+0.0401395j 0.0408255+0.027576j -0.039033-0.000706405j -0.07597-0.00388224j -0.0263228-0.000276369j 0.0178561-0.00810124j -0.0336795-0.0193989j -0.0506994-0.0175086j 0.0206214+0.0253843j 0.0203412-0.0962447j 0.076934+0.0504869j -0.0200945-0.058208j -0.0291537+0.00520924j -0.0375466+0.0215805j 0.0273783+0.0189735j 0.0287568+0.0621306j 0.016142+0.110764j -0.047554-0.0133954j -0.0684834-0.015985j -0.0864026+0.0758562j -0.00734189-0.058412j 0.00566825-0.163946j 0.126449+0.0223472j 0.0385239-0.0218338j -0.121744+0.0940034j 0.14213+0.118035j -0.0817303-0.0679389j 0.00320966-0.0497753j 0.0419286-0.0916825j 0.0432368+0.00375585j -0.0746773+0.0936018j 0.0964831-0.0916978j 0.0120456+0.166181j -0.207153-0.130839j -0.134241+0.138112j -0.000136572+0.153172j 0.149216+0.00366754j 
0.00341538+0.0537769j 0.0540199-0.00112361j -0.00479616+0.0256212j 0.00527793-0.00897379j 0.0165902+0.00128058j -0.0213273+0.0561182j 0.064681+0.020701j 0.0194646-0.0151994j -0.00739614-0.014473j 0.00971961-0.0186079j -0.00582793+0.0170236j -0.0169771-0.00887981j 0.0347793-0.0312502j -0.0369827-0.0431365j 0.011671-0.0289298j 0.0326811-0.0361334j 0.0705902-0.0175042j 0.0301448+0.0809785j -0.0297811+0.00228124j -0.0319566-0.00954129j -0.00339425+0.000994374j -0.00224051-0.0288248j -0.000649891-0.0103165j 0.002935-0.0175291j -0.00992725+0.0283535j 0.00837596+0.00874885j -0.00171715-0.00372595j 0.013337-0.000981494j -0.00213957-0.00119466j -0.0187209+0.00148963j -0.0392161-0.00505046j 0.0163253-0.00753705j 0.0015588+0.019173j 0.00209196-0.0225296j 0.0265013+0.0139976j 0.0104692-0.0392439j -0.0331172+0.0193207j -0.0473953+0.0107354j 0.0215343+0.00537086j -0.0242819-0.0522449j -0.0293739-0.0108795j 0.0207307-0.00661748j -0.0084591-0.0179636j 0.0109829-0.0106873j 0.00827523-0.00545389j -0.0141961-0.0200833j 0.00556757-0.0307937j -0.0051394+0.0057132j -0.000463605+0.00211815j -0.00295986+0.00405155j 0.000356544+0.00411614j -0.0092662+0.0195888j 0.000727289+0.00580294j 0.00594268-0.00735085j 0.00225546-0.00610616j 0.00638084-0.00806749j -0.00154752-0.00271721j -0.0027826-0.00350994j 0.000449586+0.00418229j -0.00543897+0.00265691j 0.00559726+0.00109416j -0.0068698+0.00433532j -0.00885029-0.000532839j 0.00462502+0.00106833j 0.000344762-0.00527973j -0.00520992-0.00430219j 0.00310819+0.00856558j 0.0101554+0.00124586j 0.00172597-0.00209447j -0.00321909+0.00114887j -0.0123647-0.00953214j -0.00575821+0.0119153j 0.0141405+0.000500549j -0.0049681-0.00698768j 0.0160538+0.0205685j 0.0316197+0.0115167j -0.0243439+0.0287464j 0.0187375-0.0201737j -0.0045318+0.02244j 0.0216638+0.0239812j -0.028009-0.00205322j 0.0340896+0.055675j -0.037819+0.0217299j -0.00583237-0.00998189j 0.0328689-0.0393655j -0.0615362-0.0528971j -0.00159234-0.0268901j 0.0309827-0.0320232j 0.0248174+0.0595429j -0.0562382+0.0359554j -0.00246659+0.0570629j -0.021916-0.0409268j 0.0542905-0.0745776j -0.0125998+0.0376372j 0.0772759+0.019173j 0.14378-0.0551438j 0.0918179-0.0354763j 0.128032+0.269394j -0.153738+0.170816j -0.0506516-0.0485843j -0.192222-0.0381486j 0.0455092-0.122871j -0.108059-0.056615j 0.0648879-0.110725j 0.0186636+0.0235659j -0.0299005-0.00658535j 0.0401064+0.00350943j -0.0166115+0.0273146j 0.00611112+0.00808612j 0.0126075-0.0334954j -0.00753671-0.026338j -0.0113068+0.0262028j -0.0189188-0.00686488j -0.0506498+0.116052j 0.0092034-0.111567j -0.0521597+0.0661386j -0.0169229+0.00397406j 0.0248781+0.031557j 0.0487265-0.00209253j 0.0274863+0.0107874j 0.110657-0.0520133j -0.0616836-0.0067936j 0.158939-0.0651979j 0.0610116+0.00556062j -0.0117514-0.000830014j -0.0131883+0.0571627j 0.0268901+0.0175039j 0.000520791+0.00808093j -0.0103422-0.0253721j 0.00950545-0.0038528j -0.0575977+0.0330469j -0.0258271-0.000847749j -0.0383357+0.0105002j 0.00681625-0.0107313j -0.094138-0.0286866j 0.0399297+0.0616276j 0.0146719+0.0202032j 0.0520884-0.0226863j -0.0168996-0.00811235j -0.0420163+0.0266377j -0.0512009-0.0293972j 0.0233614+0.0380256j -0.0457195-0.0240582j -0.0129421-0.0120157j -0.15915-0.0530347j -0.032601-0.0115422j -0.0620513-0.00694142j 0.0340898+0.0367804j -0.000194692-0.00901295j 0.0260401-0.038293j -0.0259365-0.13573j -0.0480004-0.0667519j 0.0095915-0.0307817j -0.00279584+0.0299542j -0.000439773+0.0036136j 0.130614+0.0551551j -0.0248241-0.0249893j -0.00582851-0.0760748j -0.00986766+0.0499616j 0.0149548+0.0442912j -0.0516988-0.0416837j -0.0826669+0.183832j 0.0121888-0.0517438j -0.170146+0.0903894j -0.0793485-0.100178j 0.0432211+0.105717j -0.0465471-0.0806575j 0.0733499+0.0759773j -0.108895+0.00439887j -0.0394011+0.027475j -0.0656175-0.110857j 0.117329+0.0211376j -0.013807+0.0657858j 0.0318072+0.0420265j -0.0925205-0.135158j -0.17612+0.105136j 0.0279515-0.00741481j -0.0082496-0.00837826j -0.0376678-0.0450506j -0.0544649+0.146826j -0.120115-0.0796608j -0.00396958+0.13775j -0.123108+0.0192245j 0.00195425+0.0587397j -0.111017-0.0122049j -0.00429014-0.140333j -0.0982388+0.0185878j 0.0437676+0.0511118j 0.0489618-0.0420292j 
-0.00184108-0.0294833j -0.0286636+0.000937195j 0.00311231-0.0108553j -0.00291554+0.00381999j -0.00643495-0.00179368j 0.020129-0.0280821j -0.0331675-0.0201787j -0.0263639+0.00949269j 0.00851309+0.0179376j -0.0055338+0.0263546j 0.00377028-0.0197387j 0.0227115+0.00308372j -0.00674437+0.0248682j 0.0284125+0.0101055j -0.00123532+0.0288188j -0.00660525-0.0282191j 0.0670809+0.00627156j -0.00751733+0.0578113j -0.0181022+0.00268687j -0.0340802+0.00113704j -0.00538781-0.0185473j -0.00790592-0.0361885j -0.00492784-0.0128141j -0.0026885-0.00295592j -0.0030456+0.0143546j 0.0080541-0.00145245j 0.00532438-0.00994615j 0.0144097-0.0176969j -0.00117666-0.000687862j -0.00613796+0.0103124j -0.0245357+0.00930867j -0.0218931-0.00307765j 0.00724401+0.0165958j 0.00172477+0.00372444j -0.0254806+0.00890663j 0.0107078+0.0331377j -0.00587735-0.0356401j 0.0440765-0.00316482j -0.0390888+0.0328074j 0.0296819+0.0430136j 0.00522198+0.00811747j -0.000740773-0.00662324j -0.034641-0.0127089j -0.0551594+0.00836002j -0.0177126+0.0809149j 0.0598681+0.0199907j 0.0154883+0.0157493j 0.00492604-0.0238241j 0.00499629-0.00427518j 0.0246185+0.000334091j -0.00638887-0.0168051j -0.00286955-0.0204915j -0.00140323-0.0251876j -0.0129373+0.00259321j 0.00708969+0.0092414j 0.00500309+0.00372374j 0.00976029-0.0110708j 0.00325478-0.00178288j -0.00912183+0.0129132j 0.00271938-0.00263178j -0.00363936+0.00851989j 0.00924679-0.00662878j 0.0143382-0.00556245j -0.0159146+0.00660069j 0.0163086-0.00706406j 0.0152752+0.00365651j -0.00276105+0.0132938j -0.0132583+0.00366407j 0.00527567+0.00317802j 0.0104955-0.0184812j -0.00484321-0.0110816j -0.0237168-0.0223892j -0.00411346+0.0107091j -0.0102591+0.00164325j 0.00378698+0.0110638j 0.0114698+0.0249523j -0.0294071+0.0157009j -0.00572122-0.0115274j -0.0135049-0.0246312j 0.000541937+0.0114989j 0.0383654-0.0208976j -0.0405581-0.0765894j 0.0759484-0.0198891j 0.0147308-0.0194116j 0.0175892+0.00346049j -0.0688597+0.00131497j 0.0640843-0.210464j 0.0799416+0.0719457j 0.231775+0.128221j -0.129222+0.148416j -0.0759401+0.0356107j -0.0199398+0.00661665j 0.0205501+0.0352305j 0.0279046+0.0799956j -0.0367092+0.0552422j 0.0528559-0.0217447j -0.0159613-0.0942879j -0.0570425-0.0375712j 0.115714-0.119723j -0.137887-0.118537j -0.0443498-0.0385254j 0.0114697-0.0525675j 0.0629426+0.105263j 0.00352695-0.100234j -0.0228816+0.0726695j 0.0842651-0.0914773j 0.0271006-0.083106j -0.0186153+0.0293741j 0.0984448-0.118007j 0.0190267-0.0699226j 0.073665+0.000299559j -0.0761443+0.0374416j 0.0240541-0.00826937j 0.0129186-0.015176j -0.0491584+0.0263066j -0.0340335-0.0251655j 0.00167717-0.00817121j 0.0468808-0.0428767j -0.0464788+0.00979448j 0.0601074-0.026846j 0.06456+0.0166527j -0.0536735+0.0568356j -0.0100147+0.00760385j -0.118973+0.0156466j -0.0924359+0.029591j -0.0413791-0.00144463j -0.0264995-0.0228884j 0.0315768+0.00466605j -0.00657211+0.00102109j 0.012971-0.0048079j -0.0101995+0.00474974j -0.0595724+0.0496529j 0.0454504-0.0011125j 0.00877914-0.0435969j 0.0195763+0.0313022j 0.020544+0.0531136j -0.00314368+0.00908324j -0.0662409-0.0172879j 0.107479+0.00997817j 0.00574706-0.00797017j 0.10069+0.0535975j 0.035827-0.00450922j -0.045399-0.0341886j -0.0146139+0.00151982j -0.0246046-0.00312493j 0.0657452+0.0534533j -0.077292-0.0274984j -0.0265695-0.00106619j 0.0498876+0.0424118j -0.0196196-0.0242078j 0.048046+0.0793667j -0.0865309-0.0142954j -0.0371562+0.00316477j 0.0880692+0.00180176j 0.0521816+0.0233716j 0.0124409+0.0342078j -0.00892767+0.00208523j -0.0725435-0.133613j -0.0308348-0.062139j 0.00169283+0.030026j 0.0277547-0.0305038j 0.0313612+0.0475367j -0.012498+0.17548j 0.0715373-0.00644651j 0.00353786+0.196702j -0.0197228+0.0770841j 0.166463-0.0229607j 0.111553-0.0434744j -0.00988538-0.0097572j -0.0577826-0.0187518j 0.0899127-0.0143144j 0.0467024+0.0868506j -0.0375741+0.0365007j 0.0199369+0.0708376j -0.187064-0.0948198j -0.108426+0.216227j -0.141076+0.0436967j 0.129353+0.0469067j -0.0944298-0.117182j 0.0114705-0.164464j 0.130816-0.0641102j -0.053409-0.0768281j 0.0344197-0.0213937j -0.0057856+0.0205287j -0.0108874-0.0110216j 0.0236897+0.0158328j 0.0194327-0.0223923j -0.0226837-0.0279524j -0.0269941+0.02167j 
0.0471032-0.0121263j 0.00353006-0.0490606j 0.0219485+0.0302866j -0.00520064-0.0149914j 0.0275541-0.00688558j 0.0477485-0.0448059j -0.0518687-0.054025j -0.0396902+0.00892795j 0.00760934+0.0230147j -0.00964946+0.0272084j 0.0077518-0.0207j 0.0207158+0.00480686j -0.0174275+0.0251103j 0.0271029+0.0245792j -0.0221306+0.00626761j -0.00301178+0.0268338j -0.0637352+0.0358289j -0.0336882-0.0664327j 0.0221034+0.0013732j 0.0260677+0.00342841j 0.00669213+0.00291773j -0.0018934+0.0254202j 0.00631567+0.00916428j 0.00067441+0.0108963j 0.0102816-0.0206492j -0.00270383-0.00762422j -0.000743147+0.00750561j -0.0101279+0.00515109j -0.000786809+0.00367533j 0.0132017-0.00466425j 0.0262688+0.00841236j -0.00488576+0.0103492j 0.00487512-0.0111168j 0.00203074+0.00752351j -0.026042+0.00103042j 0.00465103+0.0353577j 0.00230314-0.0528352j 0.0538128+0.00436334j -0.0669695+0.0239042j 0.0195684+0.0698981j 0.0305769+0.000796762j -0.0111417-0.0377823j -0.0484803-0.00406093j -0.0609348+0.00701574j -0.0194919+0.08679j 0.0613135+0.0287306j 0.0169416+0.0259965j 0.0182902-0.0223184j 0.00481897-0.0048445j 0.0283975+0.0144559j -0.0100157-0.0154613j 0.00956964-0.0203239j 0.00485979-0.0351283j -0.00626303-0.00536266j 0.00190151+0.0170282j -0.00722441+0.00181135j 0.00725378-0.00444166j 0.0150538-0.00749142j -0.0026625+0.0176227j -0.00380226-0.00608813j -0.00192495+0.00301576j 0.015739-0.00838661j 0.0192353-0.00172869j -0.0140369-0.00112347j 0.0149557+0.00453252j 0.0265207+0.00282205j -0.00769405-0.0128252j 0.000629668-0.0081046j -0.00643124-0.00117316j 0.00779222-0.00543431j -0.000761083+0.00444931j 0.0129261-0.0314571j -0.0235938+0.0032349j -0.0145103+0.00174921j -0.0184523-0.0255823j -0.0317075-0.0241863j 0.0243342-0.0277872j -0.0125576+0.00778408j -0.00623383-0.0234028j -0.00804054-0.0120349j 0.0312354-0.0210602j -0.0958978-0.0754481j 0.0597986-0.0926564j -0.0310275+0.00893986j -0.041372+0.0145602j -0.0650351+0.110764j -0.0351302-0.061512j -0.115908-0.132791j -0.0139053+0.0387521j 0.0582106-0.107992j -0.205156-0.0110446j 0.0274306+0.128676j -0.0793592+0.14635j 0.0296933-0.0211854j -0.0413895-0.00386632j -0.073338-0.0748456j 0.00671317-0.043688j 0.0892848-0.00906976j -0.1235+0.062578j -0.00663302+0.0264571j -0.0756694-0.0711632j -0.00222974-0.0625587j -0.0658078-0.195451j 0.0662999-0.0868734j 0.0404785-0.0967149j 0.115423-0.0925431j -0.00434542+0.0921235j 0.0241642+0.0507628j 0.0395713-0.00258625j -0.114107+0.0588432j -0.034301+0.00595102j 0.0689733-0.00970614j -0.0226413+0.0182162j -0.00618668+0.108031j 0.0534079-0.0168095j -0.0326598+0.00908193j 0.0319856+0.00568335j -0.0577844+0.0213023j -0.113897+0.0146692j 0.00730493+0.00783774j 0.0047868-0.00543866j 0.0572843-0.0283352j 0.11709-0.0160429j 0.0522584+0.00773191j -0.0043919+0.000994919j 0.000924448+0.00745422j 0.0250548-0.0328781j -0.0590527-0.000384008j -0.100073-0.0330593j -0.0172589-0.0119317j -0.00923389+0.0405204j -0.0350793-0.0321671j -0.125356+0.0374668j -0.0483636+0.0192386j -0.0275908-0.00224078j -0.00170885+0.00575779j -0.00373857+0.0150192j -0.0410621+0.0159203j -0.0110689-0.0202308j -0.00869295-0.00085991j 0.0449321-0.0371607j 0.0415986+0.0341423j -0.0465137-0.0443352j 0.0177546+0.035009j -0.0663116-0.0682418j -0.109841-0.0927042j 0.108849+0.036265j -0.0231806+0.00791079j 0.0135362+0.00429928j -0.0341088-0.00437916j 0.00895341-0.135085j 0.00181324-0.0306768j -0.00639212+0.0293114j 0.0281563+0.0373502j 0.0309809+0.004666j -0.0545469-0.0819051j 0.0115295-0.0367071j -0.0186841-0.0299274j -0.047375-0.0649321j 0.0164264-0.0129224j -0.0127545-0.0242138j -0.119014+0.0530829j -0.00936238-0.04545j -0.141859-0.0306174j 0.0533545-0.12971j 0.106645+0.167915j -0.0894039-0.113082j 0.0381254+0.0978671j -0.202443+0.157247j 0.0343301-0.0845275j -0.0128192+0.12819j -0.135572-0.0960351j 0.022697-0.0431499j -0.0217204+0.0106635j -0.043627+0.0422578j 0.0626836+0.0418131j -0.0698587+0.0162739j 0.0552946+0.0371613j -0.00114362-0.0231583j 0.067402-0.136951j 0.120669+0.049507j 0.00125288-0.118305j 0.0873908-0.00691799j -0.0253599-0.0272965j 0.0657361-0.016742j 0.0111738+0.0999096j 0.0748112-0.0101306j -0.00734711-0.0443707j -0.0425044+0.00675318j 
