-0.0030639-0.00142814j 0.00551435+0.000610528j 0.00454939+0.000863422j 0.00520452+0.00344201j 0.00982453-0.00225685j -0.0042746-0.00202601j 0.00423739+0.00346899j -0.00142777-0.00712031j -0.00277694-0.00505953j 0.00796997-0.000691155j -0.00195135-0.00624931j 0.00712399-0.00592456j 0.00380175-0.00209687j -0.00671205-0.00452007j -0.00988694-0.00202274j 0.000431621+0.000451539j -0.000156093+0.00266369j 0.00287185-0.00188634j -0.00420889-0.000796969j -0.00176003-0.00104201j -0.00160351+0.00070116j 0.00439787+0.00669685j 0.00383196-0.00731622j 0.00603604-0.00967854j 0.00367386-0.00708963j 0.00614587-0.00191856j 0.00918214-0.00146249j 0.000574184-0.00528375j -0.00594777-0.00555859j 0.00129451+0.00380485j -0.00472091+0.00229885j 0.000347757-0.00155942j -0.00240668+0.00126623j -0.00112813-0.00195198j 0.00491185-0.00233401j -0.000713204+0.00146747j 0.00214883+0.00163498j -0.00061262+0.00186023j 0.00266358-0.00160253j 0.00208018-0.000801945j 0.00326059+0.000939742j 0.00227133+0.000655186j 0.000196888+0.000782293j 0.00373636+0.00072856j -0.00209219+0.001178j -0.000364588-0.00200084j -0.00281544-0.00250355j -0.00426005-0.00321588j -0.0045042-0.00531811j 0.00107875-0.00349893j 0.00388838+0.00273078j 0.00177109+0.00300569j -0.000243654-0.00453389j -0.000401579+0.00138805j 0.00239368+0.00329354j 0.00177788+0.00898128j -0.00351399+0.00732502j -0.000412812+0.0037923j 0.0138378-0.0013369j -0.00286471-0.00208267j 0.00335945+0.00613011j -0.000390202-0.00866344j -0.00453724+0.00988281j 0.000183038+0.00745426j 0.00536002-0.000535667j -0.00921719+0.00772507j 0.00814658-0.00359375j -0.0101967+0.00420614j -0.00204076-0.00193301j -0.00303533+0.000809415j -0.000425085-0.000195263j -0.000107259-0.00206889j -0.00274438-0.00203946j -0.00476022+7.4743e-05j 0.00192261+0.00163352j -0.00261306+0.00225453j 0.0018669+0.00191893j 0.00643841+0.00216832j 0.0040021+0.0037173j 0.00705224+6.51862e-05j 0.000301929-0.00291305j -0.000242266-0.00152929j 0.00645536-0.0026737j -0.00286216+0.00338539j -0.00309082-0.00196108j -0.00275586+0.00330947j 0.00362482-0.0010607j 0.00116199-2.5428e-05j -0.001196+0.00283587j -0.00448097+0.000454485j -0.000399228+0.00489651j 0.00130324-0.00095589j -0.000291845+0.000492434j 0.0048644+0.000766506j 0.00122197+0.001239j -0.0036129-3.4294e-05j -0.000879159-0.00126053j 0.0104055+0.000991835j 0.00191473-0.00250344j -0.00333762-0.00129882j -0.000134911+0.000628473j -0.00189172-0.00205366j 5.72972e-05+0.000361372j 0.00133764+0.00129866j 0.000344722+0.000543663j 0.000407846+0.00181084j -0.00368786-0.00207861j -0.000159689+0.000921517j -0.000807093+0.000845676j 0.00250951+0.00106023j -9.62453e-05+0.00184679j -0.00564845+5.23362e-05j -0.00282818-0.00120005j -0.00333708-0.00528565j -0.00453829-0.00693998j 0.00167358-0.00137937j 0.00248439+0.00289183j -0.00275784-0.00268926j -0.00230687-0.00280098j 0.00774902+0.00555373j 0.00703824+0.00239013j 0.00303522+0.00914983j -0.00228791-0.00474552j -0.00226006+0.000274639j -0.00614053+0.00629543j -0.00379613-0.00697667j -0.00199624-0.00559101j 0.00756328+0.00402812j 0.00165296+0.0093819j -0.00437217-0.0100153j -0.00424431-0.00219349j 0.0069253+0.00131131j 0.00747974-0.0192488j -0.0131981-0.00485561j 0.0167288-0.0310268j 0.03023+0.0150456j 
-0.0016023-0.0014601j -0.00223568+0.00586954j -0.00716163-0.00558936j -0.00230086+0.00380195j 0.000653889+0.00472736j 0.000409534-0.000186831j -0.00301636-0.00149242j -0.00270201+0.00385731j -0.00179241+0.00862808j 0.00361592+0.00225808j 0.00823471-0.00546449j 0.00903313-0.000678698j 0.00287534+0.00301234j -0.00548751-0.00259201j -1.74754e-05-0.00199081j 0.00110586-0.00101119j -0.00262246-0.00218272j -0.00154091+0.00116917j -0.0029659-0.00600002j -0.000961035+0.00265319j -4.45454e-05-0.00273229j -0.000478818-0.00150409j -0.000883715-0.00663397j -0.00669294-0.000119067j 0.00530738+2.63685e-05j -0.00148467+0.0110299j -8.71309e-05+0.0102605j 0.00667524-0.000830174j 0.0107094-0.00483365j -0.00438197+0.00392265j -0.00174647-0.00120541j -0.0025051-0.00151462j -0.0090297-0.00278804j 0.00114103-0.00201604j 0.00982948+0.0027945j 0.00405423+0.000748064j -0.00254372-0.00020935j -2.61483e-05-0.00182119j -0.00233441-0.00303481j 0.00153343+0.0027118j 0.00239405-0.000555873j -0.00298638-0.00196312j -0.00375095+0.000121383j -0.00256026+0.000764287j -0.00287081+0.000812336j -0.00448998-0.00306003j 0.000608304+0.00100166j -0.000962864-0.00122651j -0.00161444-0.00275122j -0.00105936-0.00156686j 0.000301028-0.00221187j -0.00328907-0.00226631j -0.000426803-0.000919951j 0.00460788+0.00689865j 0.0074244+0.00876477j 0.00190569+0.00122169j 0.00527867-0.00549536j -0.00389187+0.00538724j 0.00441787-0.0112197j 0.000596472-0.00183001j -0.00327763+0.00125953j 0.00155645-0.00157495j -0.00075314-0.00390104j -0.00770292-0.0036215j 0.000738654+0.000219763j 0.00204797-0.0144819j 0.0041318+0.00220915j 0.00274774+0.000600766j 0.00585262-0.00128118j 0.00654921-0.00192959j 0.00456795-0.00920368j -0.00100595-0.00331581j 0.0037319-0.005816j 0.00748864-0.00178163j -0.00816881+0.00124439j -9.10447e-05-0.00173527j -0.000357245+0.00174522j -0.00215143+0.00100475j -0.00388364+0.00536881j 0.00164728-0.00324182j -0.00331906-0.00206523j -0.000862641-0.00207211j 0.00886872-0.00141018j -0.00977995+0.00219822j 0.00452466-0.000378959j -0.000438719+0.00121246j -0.00404487-0.00221882j 0.000500987-0.000571062j 0.00195086+0.00265562j 0.00244579+0.000429932j -0.00160614-0.0031564j -0.00119953+0.000295574j -0.000228329+6.72324e-05j -0.00401314-0.000582308j 4.37668e-06-0.000945971j 0.0065865+0.00311752j 0.00117781-0.000487658j -0.00434388+0.000726446j -0.000733234+0.000101409j -0.00095572-0.00201302j 0.000220254-0.000936998j -0.00349193-0.000901408j -0.00497502-0.00212058j 0.000959711-0.000758026j 0.00282553+0.0011319j 0.00531391+0.00250537j -0.0026977-0.00122788j -0.000759534-0.00267718j 0.00548075+0.00214024j 0.00851075+0.0053861j 0.00138115+0.000731223j -0.00215214-0.00162377j -0.00471138-0.00189864j 0.00073629+0.00451578j -0.000921567-0.00215023j 0.00150036+0.00251008j 0.00310793-0.00213726j -0.00154649+3.811e-05j -0.000487255-0.000521431j -0.00432881-0.00586859j 0.000853884-0.000353914j 0.00740985+0.00534502j 0.00708668+0.00848318j -0.00134019+0.00727019j 0.0040076+0.00849422j 0.00314019+0.0106614j 0.00490174+0.00512445j 0.000291415+0.00117141j 0.00109166-0.00702895j 0.00350612-0.0140486j -0.0154331+0.00830376j 0.00345706+0.0129925j 0.00252129+0.00224015j 0.00608828-0.00665338j 0.0300229+0.0215244j -0.0221903+0.0316485j 
0.00548477-0.000876767j -0.00608035+0.00558339j -0.00704819-0.00461967j -0.00368555-0.00462923j -0.006125+0.00585427j 0.00194749+0.00204641j -0.00517794-0.00188733j 0.00105014+0.00396397j 0.00129008+0.00514782j 0.000250027+0.00296393j 0.00407345-0.00203636j -0.000503088+0.0021329j 0.000733784+0.00694492j -0.00632374+0.00230785j 0.0092621-0.00106944j 0.00156876-0.00284645j -0.00519874-0.00125505j -0.00417817+8.62235e-05j -0.00300651-0.00118568j 0.00136793+0.00525816j -0.000295401-0.000363369j -0.00411924-0.00812254j 0.000658287-0.00515746j -0.00220896+0.00343221j 0.00615017-0.000283871j 0.000137564+0.00632086j 0.00295365+0.00127242j -0.00424362-0.00338855j 0.00289092-0.000180753j 0.00200197-0.0105286j 0.010812-0.000470633j -0.00501495+0.00992679j 0.00129731-0.00253862j 0.000320345+0.00465965j -0.00618358+0.00516263j 0.00354404+0.000192099j -0.00307318+0.00191981j 0.00383603-0.0043511j -0.00732727+9.71014e-06j -0.0041646+0.00755852j -0.00301927-0.00302597j -0.00799321-0.00163908j -0.00127605+0.00192486j -0.0116553-0.00354674j 0.00401867+0.00415628j -0.00210012-0.00139853j 0.00239231+0.00318389j 0.00433968+0.00118455j 0.00526817+0.0019652j -0.00667744-0.00263707j -0.00590192-0.00729664j -0.00306968-0.00213943j 0.00261174+0.00179749j 0.00211859+0.00431975j 0.00261966-0.000637465j -0.00494059-0.0115262j 0.0073819-0.0141983j -0.00825691-0.000981292j 0.000281987+0.00200552j -0.00233639-0.00492302j -0.00190514+0.00627649j 0.00313642-0.00661954j -0.0054084+0.0034464j 0.000133252+0.00449557j 0.00524358-0.00267275j -0.00618349+0.00865852j -0.00118833-0.00343361j -0.0131702-0.00392374j -0.00254568+0.000973616j -0.00628584-0.00302694j -0.00245287+0.00741936j -0.00208332+0.00435282j -0.00478084+0.0153417j -0.00820865+0.000605212j 0.00821471+0.00200667j -0.0132524-0.00418147j 0.00258607-0.0062664j -0.00429273-0.000813773j -0.000710999-0.0100535j -0.00383583+0.00983985j 0.00326771+0.0106415j -0.000631481+0.00914398j -0.0137308+0.00746429j 0.0198489-0.00643305j -0.00576647-0.00264655j 0.00463397-0.0068615j 0.00352921+0.00231865j -0.00256277+0.00279857j 0.00154748-0.00339953j 0.00117481-0.00627847j -0.000273554-0.0122523j 0.00238874+0.00235984j -7.78857e-05+0.00068277j 0.00457998+0.00391006j 0.000558177-0.000393458j -0.00266787-0.00714197j -0.00862984-0.00393659j -0.0184222+0.00561659j -0.0103317+0.00152216j -0.00158551+0.00213059j 0.00330144+0.00196668j -0.00235345-0.00147175j 0.0106082+0.00561217j -0.00158557-0.00355192j -0.000744369-0.00298724j -0.00195655-0.00471708j 0.00392541+0.00212324j -0.00152025+0.00144951j -0.00255823-0.00672982j -0.0132889-0.00526207j -0.00987282-0.00682095j 0.00805923+0.00647017j 0.00488317-0.00418052j 0.00997032+0.00961083j 0.0119406+0.0108457j 0.000648251+0.00407946j -0.00942126-0.00827196j 0.00250452+0.00436811j 0.00335718-0.00281675j 0.00576744+0.00787847j 0.00561405+0.0140079j -0.003385-0.0211999j -0.00434653+0.00589456j -0.00763735-0.014768j 0.0172159-0.0219217j 0.00526292+3.37918e-05j -0.000725673+0.0026525j -0.0191997-0.000696945j 0.0107005+0.000408643j -0.00369754-0.00881091j 0.0256963-0.0260655j -0.0182473-0.0251382j 0.0160163+0.0142373j 0.0142664-0.0122938j -0.00986141-0.00703578j 0.00842395-0.00932506j 
0.0213972+0.00692751j 0.00668394-0.010545j 0.0105083+0.00841518j -2.97941e-05+2.66637e-05j -0.0041135-0.000782758j -0.000951892-0.0104878j 0.0163829-0.00497855j 0.00922895+0.010042j 0.000433336-0.0114284j -0.00277577-0.00120167j 0.000178571+0.00203196j 0.000556697-0.00151074j -0.00324657-0.00209166j -0.000902303-0.00122692j -0.00496401+0.00520111j -0.00101161+0.00907938j 0.00227941-0.000586959j 0.0123392-0.0014359j 0.00666621-0.001288j 0.000390788+0.00388141j 0.00176204+0.00352547j 0.0102598+0.0110053j -0.00557348+0.00750386j 0.00365508-0.00770947j 0.00432114+0.00612008j -0.00581949+0.00656849j -0.00330073+0.00479721j -0.000198337-0.00296201j 0.00806664+0.000281897j 0.00510385-0.00768704j 0.00294369+0.000862335j -0.00631102-0.00225769j -0.000617356-0.00442769j 0.00112425+0.000553547j 0.000180787-0.0012095j 0.00410148-0.00123898j -0.00672424+0.000611599j -0.00372896-0.000609j -0.00245069-0.00834459j 0.00300126-0.0103386j -0.00396615-0.000385519j 0.000151556-0.000873376j -0.00147959-0.00144371j 0.0165212-0.000537258j 0.00361501+0.00175877j -0.00287355-0.00228228j 0.00433406+0.00233857j 0.0102473+0.00165919j -0.00102855+0.000188366j -0.00236087-0.0033591j 0.00695026+0.0124563j -0.00517596-0.00587895j 0.000485175+0.00975868j 0.00382164-0.011549j -0.0040559+0.00649078j 0.00874694-0.00209122j -0.0047722+0.00445079j 0.00484829+0.00865277j 0.00548032-0.00581718j 0.00512132-0.00146985j -0.00382769-0.00133462j 0.00198629+0.00627463j -0.00317574-0.00557748j 0.00359549+0.00115578j -0.000374107+0.000702183j 0.00234667+0.00546893j -0.00877934+0.00200358j -0.00140383-0.00769877j -0.00234023+0.00306916j -0.0042342-0.000490762j -0.00232659+0.00813181j 0.00185875+0.00241225j -0.00082959+0.00665308j -0.000690421-0.000921499j 0.00109019-0.00393834j -0.00211132-0.00210848j -0.00290353+0.00131465j -0.00545358+0.000976103j -0.00572815-0.0040941j -0.00478201+0.0067112j 0.00397449-0.00265965j 0.00340539-0.000650585j -0.00455334+0.0067377j 0.00648255-0.00779684j 0.00088165+0.00169686j -0.000859895-0.00493656j 0.000852774+0.000798053j -0.00165732-0.000849104j -0.00161811-0.00104938j 0.00123532+0.00528171j -0.00387099+0.0233349j 0.000127513-0.00152066j 0.00201755-0.00074559j 0.00210477+0.000311851j 0.00201132-0.00164721j -0.00228912-0.00217657j 0.00608272-0.00143095j 0.025347+0.00074951j 0.0118529+0.00348812j 0.00884924+0.00377137j 0.000875423+0.00186944j 0.00255263-0.000982826j 0.00100033+9.48937e-06j -0.00184302-0.0030923j -0.00855975+0.000934822j -0.0105285-0.00140124j 0.00456628+0.000747898j 0.000348672-0.00302167j -0.00876501+0.00214583j 0.00415675+0.00467088j -0.00379336-0.00178083j 0.00145835-0.00987683j 0.0111587+0.0140569j 0.00245522-0.0184643j 0.000245804+0.0037921j -0.00257939-0.0116422j -0.00701088+0.00293362j 0.0129963-0.00174075j -0.00573599+0.0132558j -0.00362966+0.00281481j 0.00121585+0.00325158j -0.00287086+0.00856357j -0.0125757-0.000314645j 0.00631184-0.000762494j -0.0133454-0.00216896j -0.00663686-0.00866016j -0.00395918-0.00256493j 0.00850454+0.010182j -0.0145344+0.0110619j 0.00104603+0.0171288j 0.0130499+0.00565002j -0.000558197-0.0112252j -0.00935144+0.0089644j 0.0081592+0.00581669j 0.00129396+0.0041212j -0.00345557+0.0024152j 
-0.00328357-0.00155797j -0.00886184+0.0100804j -0.0103699-0.00834429j -0.00673177-0.0123004j -0.0162507+0.00906j 0.00732891-0.0049136j 0.00169589-0.00283187j 0.00731541+0.0131633j 0.00363742+0.0061549j -0.0066878-0.00323631j -0.00352771+0.00737695j -0.00188703+0.00581521j 0.000668279-0.00477596j 0.0120921-2.0604e-05j 0.000415137-9.17697e-05j -0.00123832+0.00154712j 0.00321141+0.00158711j 0.00140187-2.08736e-05j 0.00447635+0.000525704j 3.14223e-05-0.00335492j 0.000546438-0.00128865j -0.000256661+0.000349779j 0.00176958+0.00849904j -0.00120367+0.00473909j -0.000570018-0.00597661j 0.00515833-0.00145939j 0.00220104+0.000264419j 0.00182772+0.00235057j -0.00142272-0.00265334j -0.00398539+0.0034753j -0.00517846-0.00074355j 0.00229199-0.00147329j -0.00156075-0.00832904j 0.00709506+0.00958747j -0.00400378+0.00547971j 0.0116202-0.0110781j 0.00495607+0.00120804j -0.00255556-0.00072402j 0.00750909+0.00125155j 0.000613331-0.00144035j -0.00768683+0.00136302j -0.00578592+0.00146053j -0.00659843-0.0017167j 0.0010356+0.00756974j 0.00716922+0.000667724j 0.00994836+0.00433893j -0.000184299-0.00191967j 0.00334462-0.00369932j -0.00122538-0.0070082j -0.00415146+0.000106787j -0.00684452-0.00194687j -0.00365079-0.0157411j 0.00990286-0.0047679j 0.0048232-0.00625703j -0.00808348-0.00304443j -0.00668873-0.00600358j 0.00405936-0.0105855j -0.00794466-0.00558397j -0.00443167+0.00693035j -0.00166044-0.00253905j 0.000253421+0.00194622j 0.00191009-0.00412873j -0.00159958+0.00220015j -0.00343297+0.00397129j 0.00380162+0.00384676j -0.00912479-0.00261218j 0.00701865-0.0126894j 0.00508888+0.00142835j -0.0197171-0.00680997j -0.00451836-0.000482107j -9.85129e-05+0.0102346j -0.00835668+0.0108699j -0.00394112-0.0295461j 0.00264071-0.0055478j -0.0156001+0.00542576j 0.0124719-0.00564678j 0.0104518+0.0120029j 0.0082863-0.00795967j 0.00600703+0.00108649j 0.0057414-0.00632299j 0.0103173-0.014414j -0.00437913-0.00623522j 0.0057165-0.00538299j -0.00376338+0.00123529j 0.003095-0.00433727j -0.000319021+0.00236669j -0.00786784-0.000448599j 0.0159009-0.00243391j -0.00130298+0.0032186j -0.0108659+0.00892502j 0.00955988+0.022774j 0.00545302-0.00327768j 0.0051043+0.000424775j -0.00406538+0.000729746j -0.00107623-0.000635856j 0.00718361+0.0025167j 0.0101157-0.00235388j 0.0285636-0.00873999j 0.0174073-0.0102742j 0.00628464+0.00171261j 0.000765435+0.000123906j -0.00127024+0.00152763j 0.000434838+0.0026179j 0.000908483+0.00169482j -0.00466697+0.000946138j 0.000870576+0.00906619j -0.00455441-0.00330306j 0.0205122+0.0110032j -0.00265238+0.00604694j 0.0113991-0.0042445j 0.00269203+0.000823191j -0.00756598-0.00945704j 0.00631506+0.0114474j -0.0110387-0.00946894j -0.0119941-0.0112256j 0.00329701-0.00737595j 0.00903992+0.0146519j 0.00537869+0.00945511j -0.000197097+0.0189962j -0.0015684+0.00026036j -0.00158286-0.00678074j 0.0083097+0.024807j 0.000609539-0.0182524j 0.0195607-0.0190231j -0.0144315+0.0179539j -0.0298442-0.00332179j 0.0143857+0.0128479j 0.00396842+0.0130082j -0.0156191+0.00668101j -0.00139172+0.00520913j -0.000424035+0.0207611j 0.0169577+0.00333208j -0.00623626-0.00832183j -0.00813995+0.00464183j 0.00743436-0.0150432j 0.0130834+0.00749608j 
0.0211024+0.00273356j 0.000574221-0.000538788j -0.000522781+0.00101611j -0.0015439-0.00618123j -0.00622884+0.00352899j 0.00274881+0.00385313j -0.00701209+0.00130578j -0.00260392+0.00109267j 0.00138859+0.00671753j -0.00667831+0.002812j 0.00588454+0.00665149j -0.00787061+0.0108559j 0.00352776+0.0106766j 0.000911816+0.00686867j 0.0172447+0.00323362j -0.00432022+0.0109253j -0.00626724+0.00265671j 0.013678-0.00105078j 0.0128449-0.000207042j 0.00262046+0.0161484j 0.00236067+0.00321476j 0.00263672+0.00193885j -0.00105518+0.00998975j 0.000141128+0.00617374j -0.00291585-0.00394838j 0.00311761-0.00304255j -0.00126115-0.00571775j -0.00568495+0.00797415j -0.00128681+0.00281592j -0.00931641-0.000738959j -0.00129088-0.0119679j 0.011634-0.00162089j 0.00584105+0.00142506j -0.00317746-0.00829873j 0.000719973+0.00227498j -0.0116886+0.00964465j 0.00104003-0.000340379j 0.00196211-0.000408006j -0.00389457-0.00848954j 0.00456713-0.0173729j 0.00460894+0.00269726j 0.000346688+0.00204502j 0.0155496-0.00160614j 0.0228428-0.00128924j 0.0029456-0.00495089j -0.000690641-1.56154e-05j 0.00343447+0.0117414j 0.0101031-0.004734j 0.00398453+0.00849299j 0.00878367+0.00821637j 0.0055133+0.0146261j 0.00350387+0.00885735j -0.010241+0.0101579j -0.0112321-0.0116374j -0.0160778-0.00399523j 0.00880034+0.00696976j -0.00631092+0.0147539j 0.00256606-0.00341342j -0.00108142+0.0122296j -0.00711853-0.004025j -0.00128963+0.00740861j 0.00316597-0.0130555j -0.00110869+0.00381627j -0.014124-0.00192792j 0.00213695-0.00425347j -0.00743213-0.0183092j 0.0115606+0.00210545j -0.00671894+0.0037662j 0.0131449-0.00453626j 0.008393-0.00817902j 0.00379451-0.0195042j -0.00426326-0.00373013j 0.00201748+0.000170935j 0.00528842-0.00162502j -0.00586643+0.00540324j -0.00481083+0.00231939j -0.000640456+0.00231931j 0.000994434+0.000801854j 0.00093229+0.00616662j 0.00552598-0.00187369j -0.00500225+0.00619986j 0.00200645+0.00132552j 0.00360603-0.00393438j -0.00407952+0.00465381j 0.000555407-0.00265638j -0.00152129+0.00200856j -0.00653997-0.000953925j -0.00324327+0.0017295j 0.00569318+0.00234271j 0.00488856-0.00879596j -0.00356439-0.0113954j -0.00223223+0.00143755j 0.00164316+0.000731214j -0.00328993+0.000141105j -0.000250755-0.00149807j 0.00390339+6.49768e-05j -0.00191462+0.0002811j -0.0131796+0.00366858j -0.007872+0.000307667j -0.00500064-0.00405256j 0.00269319-0.00108799j -0.00934876-0.00240903j -0.00249006+0.000518839j -0.000494006-4.4018e-05j 0.00578963-0.00191881j 0.00702007-0.00170548j -0.0011835+6.69123e-05j -0.00649404+0.00121029j 0.0118925-0.00106366j 0.00504288+0.00131231j 0.000449151-0.00140863j 0.00516361+0.00534293j -0.00200144-0.00207026j 0.000541968+0.00279457j 0.00120945+0.00061952j 0.00176363+0.00433911j 0.000823338-0.00390909j -0.00546793+0.00369964j -0.00461501-0.00455148j -0.00218863-0.0016171j 0.00216721+0.0040197j 0.00883106-0.00396884j 0.0137708+0.0139971j 0.000903849+0.00341363j 0.00929186+0.008316j 0.00708563+0.00366354j -0.00221466+0.00545522j -0.00288999-0.0132202j 0.0120016-0.0035483j 0.00896795-0.0191618j -0.0123016-0.000107261j 0.00493618+0.0155544j 0.00964233-0.00291065j -0.00390449-0.0067199j 0.0164106-0.00365704j 0.00273312+0.0149213j 
0.0159512+0.000315059j -0.00359772+0.0152298j -0.0153103-0.00402185j 0.00272998-0.00157592j -0.00116015-0.00688604j -0.00654591-0.00866958j 0.0177602-0.0109941j 0.00591939+0.00429849j -0.00797344-0.0140907j 0.0119371+0.00673127j 0.00458606-0.014241j 0.00597977+0.000475526j 0.00826578+0.00726729j -0.0102127+0.00320595j 0.00752343-0.00754332j 4.77879e-05-0.000329637j -0.00699283+0.00274568j -0.000203247-0.000590122j -0.00279336-0.00227397j 0.00416972+0.00880643j 0.000594453+0.000994698j -0.00301545-0.00237094j 0.000837163-0.00808529j 0.00243749-0.000722836j 0.000403429-0.00136956j 0.00208178+0.000314209j 0.00462507-0.000134008j 0.000628753-0.00347547j -0.00157486-0.00362617j -0.00109184+0.00325416j 0.00336844+0.00212727j -0.00054225+0.00860788j -0.00755524-0.00140579j 0.0129399+0.00587024j -0.00128712+0.00832576j 0.00609199-0.0187j 0.00587011-3.64172e-05j 0.00458915+0.000389483j 0.0051665-0.00254873j -0.0055019-0.000478382j -0.00252877+0.000802163j -0.0129816+0.00207685j -0.00852975+0.00272049j 0.00156292-0.000548113j 0.00619174+0.00351054j 0.0101678+0.00014799j -0.00117466+0.00219784j -0.00277296-0.00803585j -0.00703313-0.00474901j -0.00720903-0.0033943j -0.000889683-0.0055678j -0.00750968-0.0167383j 0.0102065-0.00929996j 0.00703529-0.00505426j -0.0010514-0.000846109j 0.000322971-0.00233688j 0.00241297-0.00229263j -0.000242754-0.000174035j -0.000657637-0.00293609j -0.0031533+0.00500081j 0.00235648-0.00238855j -0.00460369-0.00317015j 0.010028+0.000768509j -0.00259072-0.00721646j -0.00317408-0.0054082j 0.00354145-0.00367054j 0.00374463+0.00100071j -0.00281273+0.00565972j 0.0129438-0.00361096j 0.00640519-0.00533898j -0.000833095-0.0146574j -0.00178801-0.00479187j 0.000139797+0.0108915j 0.00354364+0.00228287j -0.00251971+0.00596754j -0.000651788-0.00208857j 0.00536692+0.00190962j -0.00779055-0.011559j -0.00829457-0.00728761j 0.000695506-0.00543528j -0.00140674+0.0135324j 0.00351079+0.00416569j -0.00909222+0.00394774j 0.012942-0.0119459j 0.00161989-0.00524515j 0.00926985-0.00150627j -0.000775309-0.000836914j -0.0101482+0.000981016j 0.0107627+0.000897327j 0.00145731+0.00149567j -0.00715542+0.0166339j -0.00730696+0.000133297j 0.000203433-0.000618155j -0.00309209-0.00156398j 0.00756001+7.28568e-05j 0.0105749+0.00218061j 0.00440407-0.000607497j 0.0139657+0.000933085j 0.000698879+0.00662221j 0.0107405+0.00587937j 0.00825373+0.00172578j -0.0123207-0.000876281j 0.00116694+0.00133033j 0.00136349-0.0110282j -0.00673468-0.000440252j -0.00842695-0.00476507j 0.00997044+0.00407941j -0.00103288+0.00117506j 0.00720101+0.00271793j 0.00294352-0.00118074j -0.00157987-0.000790406j 0.00436011-0.012744j 0.00240233+0.00723569j -0.00347797-0.00924832j 0.00776428+0.00663296j 0.00895088-0.0230524j -0.00723044-0.0149771j 0.0139252+0.0122104j -0.0168918+0.00523914j -0.00649579-0.00244526j 0.00648949+0.00314753j 0.0112492-0.00165564j -0.00228899+0.0125551j -0.00114743+0.00326529j 0.00246418+0.0020917j 0.00039374+0.00170585j -0.00491532+0.00286687j -0.000515168-0.00452914j 0.00531178-0.00188059j 0.000630535-0.00250572j -0.00758607-0.00198951j -0.000509189+0.00525087j -0.000689012-0.00682432j -0.00579187+0.000858691j -0.00526504-0.00118746j 0.00122518-0.00519476j 
