-0.0122028+0.0110718j 0.0145821+0.0131032j -0.0237414-0.0132244j 0.0140365-0.0105595j -0.0136319+0.0197002j -0.0318798-0.0115161j -0.00191291-0.00777197j -0.0156243+0.00271338j -0.0119003+0.011385j -0.0363853+0.00545521j 0.024452+0.0128427j -0.0253942+0.0115106j 0.00758171+0.0201157j -0.017834-0.00338751j 0.0163962+0.00553697j 0.0120525-0.00812067j -0.0047652+0.00870166j 0.00230438-0.0059644j 0.00116989-0.0151168j 0.0286513-0.0165953j 0.0017673+0.0167307j 0.0279354-0.0134321j 0.00777544+0.000985809j -0.0228455-0.00627792j -0.00238488+0.00373409j -0.0135516+0.0107424j 0.019034+0.00216926j -0.0113395+0.00409308j 0.0214841-0.00346157j -0.0153009-0.00927003j -0.00313214-0.024744j 0.000540437+0.00367358j 0.0169281+0.0082911j 0.0203672-0.0328709j -0.0156465-0.00218148j -0.00555154-0.00190702j 0.00663521+0.0123865j -0.00574291-0.029245j -0.0150123-0.0219566j 0.0122091-0.0292692j -0.00877063-0.0117455j -0.0261231-0.00399443j -0.031529+0.00309636j 0.00767263-0.0137216j -0.00737825-0.0095558j -0.000101335-0.0191899j -0.00218703-0.00328493j -0.0101658-0.00856173j 0.0200154+0.0165487j 0.00207326-0.00131316j -0.00872198+0.0110034j -0.00274236-0.0060039j -0.0287589+0.00142132j 0.0329522-0.014551j -0.0285031-0.00562251j 0.018649-0.00673262j -0.0166096-0.00538065j 0.000539821-0.0143877j -0.0178102-0.0113666j 0.00469209+0.0208356j -0.0059487-0.000495805j 0.0143473-0.0159033j 0.00420005-0.0159171j 0.0105704+0.0094054j 0.00595415-0.0196409j -0.0277023-0.00474206j 0.0213375+0.00995946j 0.0149883-0.0207543j -0.0179618-0.00763417j 0.0433884-0.0472207j 0.0112952-0.0115146j 0.0284327-0.0379821j -0.0143461-0.0119335j 0.0298629-0.0261971j 0.0168942-0.0027743j -0.0051002+0.00621905j -6.15883e-05-0.00916848j -0.0323295+0.0328521j -0.0386638+0.0133524j 0.00512133-0.00681242j -0.00481279-5.21974e-05j 0.0181416+0.0120531j -0.0137298-0.0434562j 0.00209676+0.0329438j -0.0129285-0.0267776j 0.0202659+0.032432j 0.0226194-0.00335685j 0.0269028+0.0278574j 0.0169808-0.0147783j -0.0187288+0.0178784j 0.0223504+0.00818323j -0.0448343+0.0188431j 0.0048596-0.03214j 0.00179477-0.00682198j 0.0154718-0.0291105j -0.0321866-0.041215j -0.0104276-0.00755712j -0.00696317+0.00374947j -0.0123275+0.0394762j -0.0189865+0.00351257j -0.0425531+0.000481705j -0.00563872-0.00967327j -0.0228463-0.00711873j -0.0176061-0.000184722j -0.0528922-0.000602738j 0.00887161+0.00856026j 0.0155883-0.0233815j 0.0244876+0.0060625j 0.015792-0.0192884j 0.0110277+0.0198115j 0.0124029-0.0128593j 0.0195467+0.0331193j -0.0021285+0.001951j -0.0135483+0.0162801j 0.0283387+0.0152949j -0.0109622+0.0132462j 0.00498635-0.00341305j 0.0278583-0.0279273j -0.0262817+0.00894586j -0.0127793+0.0106955j -0.000169256-0.00789099j 0.005831-0.0170236j -0.00617317-0.0107171j 0.0104578-0.0282064j -0.00274555-0.0179493j -0.00197475-0.00922333j 0.0308972-0.0398557j -0.0443703+0.012008j 0.00464148+0.0156903j -0.0233007-0.0234914j -0.0469817-0.0147056j -0.0121352-0.0124492j 0.0117322-0.0378828j 0.0345595-0.0108595j 0.00141517-0.00385204j -0.00953047-0.00802722j 0.012376+0.00675937j 0.018961+0.0169514j -0.0201563-0.00182236j -0.0022246+0.00122027j 0.000328769+0.0237963j -0.030315+0.00113734j -0.0317873+0.00683988j 0.0244243+0.026104j 0.0432965-0.0362541j 0.00621178-0.035993j -0.0217676-0.00972613j -0.00892242-0.00183686j -0.00246522+0.0109558j 0.00687227+0.0115669j 0.0204572+0.000963871j 0.0343134+0.0113968j 0.030901-0.0351586j 0.0121142+0.00858184j 0.0230855+0.000760694j 0.00743817-0.0400308j 0.0540844+0.0142437j 
0.00910835+0.00910267j 0.0171418-0.0140099j -0.0146893+0.0232551j -0.0147918-0.0126294j 0.0170056+0.0153708j -0.0154436+0.0238971j -0.00758226+0.00359166j 0.000490523+0.0128175j 0.0104842+0.0162626j 0.00125581+0.0287332j 0.00864544-0.0254549j 0.0147528+0.0266735j 0.0276739-0.00408236j -0.00848576+0.021912j 0.00654423-0.0209523j -0.00664776-0.01996j 0.00766865+0.00120594j -0.00929742+0.000650735j -0.0133484-0.00514417j -0.0154057-0.023979j 0.0213096-0.00229837j -0.010054-0.0278435j 0.00494619-0.0133886j -0.0133439+0.0207942j 0.00177769+0.0058662j 0.0118439+0.0120171j 0.00812141-0.0136378j 0.00758816+0.0165658j -0.00184637-0.0188415j -0.00986265+0.0136347j -0.028428-0.000998996j 0.00316844+0.0011349j 0.00730391-0.0159021j -0.0338382-0.0244152j -0.00619634+0.0152791j -0.00429153+0.00666772j 0.0153264-0.00882166j -0.0323693+0.00135863j -0.0261315+0.01285j -0.0264369-0.0174429j -0.018079+0.0124825j -0.00858469+0.0257953j -0.00252154+0.034898j -0.00848375-0.0136413j -0.0124282+0.00828256j -0.01873-0.00270618j -0.00268491+0.00144877j -0.011954+0.00684051j 0.0175788-0.0158332j -0.00220378+0.000923008j 0.0121118+0.0118872j -0.0069515+0.00383647j -0.00323103+0.0290634j -0.0158438-0.0319887j -0.00717217+0.0287619j -0.00530862-0.0212772j -0.00617457+0.0179356j -0.0178528-6.08196e-06j -0.0118498+0.0196814j 0.0245181-0.00468304j -0.00325468+0.00947681j -0.0163954-0.0146569j -0.0139795-0.00504346j 0.00910026-0.0127506j -0.0199128-0.00632279j -0.00437848+0.0304015j 0.0131484-0.0196537j -0.0184479-0.0178348j -0.0100747+0.0183599j -0.0438659-0.0457936j -0.0145132-0.0144546j -0.0382687-0.0306377j -0.0146226+0.0101135j -0.0260924-0.0282559j -0.00166365-0.0202828j 0.00649865+0.00791073j -0.0141255-0.00339466j 0.0341237+0.0379162j 0.0084388+0.0413656j -0.00824302-0.0106507j -0.00220077+0.00454857j 0.0114597-0.0180495j -0.0464435+0.0164478j 0.0381023+0.00682187j -0.0305511+0.013266j 0.0388553-0.0216826j -0.00209935-0.0193802j 0.0358496-0.0267038j -0.0171885-0.0195662j 0.0175104+0.0189405j 0.0114429-0.0260957j 0.0197362+0.0544513j -0.034851-0.00811845j -0.00760533-0.00353148j -0.031759-0.0211792j -0.0473728+0.0366248j -0.00775134+0.0100351j 0.00384757+0.00742173j 0.0439973+0.0106014j -0.000173664+0.0210809j 0.00189635+0.045679j -0.0146802+0.00580781j -0.00604666+0.0230875j -0.00119343+0.0161514j -0.00601255+0.0602482j 0.00857341-0.00954048j -0.0240462-0.0146578j 0.00937602-0.023788j -0.0212379-0.0168001j 0.0250964-0.0142603j -0.0142272-0.0100834j 0.0340415-0.0223723j 0.000347966-0.00280926j 0.0107672+0.00651557j 0.020103-0.0305206j 0.0127212+0.0131423j 0.00174235-0.00475107j -0.0339331-0.0269224j 0.00526794+0.0335229j 0.012657+0.0208361j -0.009042-0.000779759j -0.0193878-0.0118004j -0.0108968+7.15883e-05j -0.0334501-0.0116792j -0.0172401+0.00721475j -0.0125186-0.000947268j -0.0424892-0.0334364j 0.015184+0.0548901j 0.0182606-0.00738514j -0.0206846+0.0139234j -0.0220069+0.0399397j -0.02187+0.0156573j -0.0345515-0.0169937j -0.00299812-0.0376598j -0.00438333-0.00702348j -0.00224218+0.011425j 0.00619887-0.00901952j 0.0101996-0.022801j -0.015427+0.018844j 0.0149618-0.0065931j 0.0319009-0.00256363j -0.0123951+0.0208332j 0.00548928+0.00803149j 0.0309525-0.0308323j -0.0305296-0.0475152j -0.0295065+0.00328692j -0.00195458+0.0235291j -0.00630756+0.0157598j 0.0140844+0.00441402j -0.00451035+0.000790093j -0.00182065-0.00016658j 0.0197886-0.0417761j -0.0394669-0.0337123j 0.0173745-0.0128184j 0.00276027-0.00687597j -0.045869-0.0115106j 0.00533383-0.045887j 
-0.00895405+0.0145693j 0.00313658+0.0218451j -0.00150825-0.026143j -0.00965071-0.00514595j -0.0131845+0.00506825j 0.00468465-0.0271873j -0.0155762-0.00140097j 0.00446343-0.00319937j 0.0056112+0.00410813j -0.00835566-0.0347272j -0.000655047+0.0175163j -0.0118092-0.0066074j -0.0153259+0.0257213j -0.0118535-0.0262121j 0.0116809+0.021335j 0.002765-0.00515604j 0.0060222-0.00395189j -0.00923545+0.0066225j -0.0027119+0.000193545j -0.00753564+0.0368623j -0.00501786+0.00719136j -0.00528292+0.0210464j -0.000909803+0.014415j 0.00018336-0.0297361j 0.00207275-0.0227227j 0.000433483-0.0042902j 0.00126083+0.0344152j -0.0119506-0.0136784j 0.00534689+0.0162066j -0.00299955-0.0185201j 0.00929466-0.0214583j -0.0124329+0.00995521j 0.0100697+0.0114614j 0.00123462-6.68122e-05j 0.000547695-0.0199489j -0.0131115-0.0230105j 0.0041578+0.0187418j -0.00254769-0.00415128j -0.00326043-0.0241067j 0.0204999-0.00758759j -0.00467224-0.0181788j -0.0157763-0.0277755j -0.0144555-0.0146084j -0.00251762+0.00654011j -0.00791892-0.00552045j 0.0175874+0.000798921j -0.00670868-0.0107971j -0.00356446-0.00941327j -0.00523028+0.0226936j -0.00904057-0.00173837j -0.000930829-0.0258339j -0.0040272-0.0222734j -0.0183535-0.0363377j 0.0151258+0.028268j -0.0129948-0.0201749j 0.0113729+0.00406514j -0.00703406-0.0165459j 0.00605671-0.0162122j -0.00244177-0.0263618j 0.0103028+0.013148j -0.00194569-0.0124j 0.0187607-0.00118127j 0.00269677-0.0100454j 0.0133436+0.0106959j 0.000640457-0.00162467j -0.0220951-0.0157576j 0.0143584+0.00345133j 0.00641309+0.0218954j -0.0177485-0.0249244j 0.0292313+0.0242566j 0.0229788-0.00306347j 0.0300987+0.0253778j 0.0132303-0.00837822j 0.0194346+0.000325235j 0.0363759-0.00124473j 0.00284647+0.0151375j 0.000505112-0.0336155j -0.0451133-0.0490282j 0.00647797-0.0371375j 0.047292-0.0283066j 0.00279769-0.00917728j -0.00885612+0.00641551j -0.0097837-0.00142228j -0.0188387+0.0353843j -0.0173454-0.0016704j 0.00654073+0.0655052j 0.00745625+0.00913663j -0.00181574+0.051098j 0.00105909-0.000399801j -0.0119865+0.00531472j -0.00628793+0.0136299j -0.0208612-0.00214928j 0.00663389-0.0343376j 0.00751232+0.0238942j 0.0347733-0.00350101j -0.017152-0.000213923j 0.0141779+0.00585093j -0.000815316-0.000638547j -0.00838417-0.0130675j -0.014601-0.00331556j -0.0194551-0.0190918j 0.00468562-0.00681873j -0.0138695-0.0122767j 0.00810927-0.0509211j -0.0318717-0.0519561j 0.00580327+0.0138566j 0.0123955+0.0108103j 0.0379668-0.00305429j 0.000679974-0.000704853j 0.0119236+0.0178908j -0.0108343+0.025549j 0.0319758+0.0056571j 0.0159787-0.0118256j 0.0112095-0.0139442j 0.0124917+0.0150317j 0.00299772+0.000666473j 0.00814648+0.0128686j 0.00917946+0.012324j -0.0225567-0.0213379j -0.0120753-0.000200346j -0.0022074-0.0137863j 0.0167855+0.0107946j -0.00125185-0.00924399j 0.0027871-0.0125603j -0.0108791-0.0133002j -0.0049943+0.0073572j 0.000492322-0.00411302j -0.0325573-0.0186491j 0.00561769+0.0250961j -0.00583465-0.0303794j 0.0120425-0.0467797j -0.0123964-0.0120118j -0.00652257+0.011436j 0.00883004+0.0236704j -0.00149559-0.026038j 0.00432397+0.0235836j -0.00463487+0.0136864j -0.0109947+0.0215581j -0.0107683-0.0112548j 0.000463268-0.0168888j 0.00974546+0.0147582j -0.00942785-0.0126667j -0.00156855-0.0323456j 0.0278168+0.0221068j 0.0243422+0.0120598j 0.00022766+0.00310898j -0.00182389-0.0251682j 0.0151566-0.0460319j 0.00556615+0.0115491j -8.30999e-05+0.000963508j -0.0109824+0.00873341j 0.00794517+0.0283084j 0.00704743+0.017456j 0.0103782+0.0332199j -0.0461176+0.042097j -0.0173943-0.0151321j 0.0127881-0.00247516j 
-0.00749734-0.0140867j -0.0189565+0.00171361j 0.0171235+0.00443901j 0.0120441-0.00498629j -0.00105221-0.0191906j 0.0287245+0.0113562j 0.00215042-0.0108007j 0.00528577+0.00370282j -0.00208338+0.00283787j 0.0327512+0.00271349j -0.0147426-0.00536061j 0.00229398-0.00866903j -0.0241254-0.0219428j 0.0261227-0.0056493j -0.0198351+0.0109652j 4.46985e-05+0.00605313j 0.00557909+0.00634625j -0.000482426-0.00970202j 0.00184203-0.0080505j -0.035115-0.00728011j -0.00671913-0.00507698j -0.0208024-0.011065j -0.0141658-0.00391245j 0.0303907+0.00568961j 0.0239308+0.010133j 0.0117472-0.00393121j -0.0264692-0.00747207j 0.0105994-0.00553434j -0.0198071+0.00034835j 0.0181852+0.00490717j 0.0201888+0.0169489j -0.00928679-0.0155144j -0.0136974+0.00728691j -0.00729794+0.00731448j 0.0161639+0.00528812j 0.0257461-0.00526979j -0.0135262-0.00484357j -0.000136143+0.00599875j 0.0246111+0.00607612j 0.000294411+0.0315082j 0.0221649-2.63121e-05j 0.0310303-0.0106663j 0.0198513-0.0134498j -0.00737451-0.00589682j 0.00806937-0.00911751j -0.00534615+0.0219519j 0.00849494-0.00160338j 0.00753474-0.0018892j -0.0204977-0.0143884j 0.00570153-0.0112869j 0.0305363+0.00387868j 0.0259866-0.0010702j 0.0424889-0.00518068j -0.0281505+0.00341994j 0.0178238-0.00322914j -0.00834365+0.015855j 0.0153055-0.00489803j 0.0168841+0.00777399j 0.02675+0.00768901j -0.00908133+0.00739679j 0.0125695+0.0071499j -0.001384+0.0260176j 0.0125449+0.00952891j -0.0120057+0.0101693j -0.00109456+0.00500228j 0.0227877-0.0189568j -0.00242766+0.0119035j -0.0281377+0.00627199j 0.02224-0.0129327j -0.0295174+0.0291903j -0.00253619+0.0257128j -0.0304358+0.0244476j 0.00544684+0.0207329j 0.00869824+0.0212448j 0.00199029+0.039904j -0.0178969+0.000436615j 0.0323335+0.0124249j 0.0629041-0.0319735j 0.0416523+0.0176127j 0.0218807+0.05479j 0.0048834+0.0138724j -0.0027646-0.0184151j -0.00187995-0.00249548j -0.0256332-0.0346153j -0.00404278-0.0107735j -0.0716502-0.0128505j -0.0110986+0.00454709j -0.0540284-0.0167366j 0.00791003-0.00289994j -0.00597513-0.00886047j -0.0159157-0.00565846j 0.00707218-0.0230885j 0.0319177+0.0150448j -0.0336531+0.00510989j -0.000882069+0.0407263j -0.0060131-0.00868565j -0.00657476+0.0128895j 0.000337944+0.00262474j 0.0221392-0.0135001j 0.00264024-0.00805752j 0.0261141-0.0151597j 0.00628293+0.00720041j 0.00810705-0.0126822j 0.0497382+0.0146584j 0.0534403-0.0229009j -0.0130613+9.69011e-05j -0.0129772+0.0107796j 0.00398728+0.0359275j 0.00585842+0.0070493j -0.0119693+0.00131586j -0.0260997-0.0129386j -0.000921805+0.0265288j 0.000937415+0.0174439j 0.0147509+0.0112961j -0.020693+0.00559966j 0.00366354+0.00990207j -0.0224239-0.00120948j -0.00618199+0.0126871j 0.019145-0.0189812j -0.00592951-0.0183947j 0.0111475+0.00571633j -0.0188208+0.016127j 0.00466816+0.00505776j 0.0136069+0.0113951j 0.0146421-0.0137249j -0.0121295+1.58022e-05j 0.00511511+0.00832189j 0.0157997-0.0331835j -0.0224037+0.00322225j 0.0176291+0.00209256j 0.0319497+0.0190269j 0.0192446-0.00959363j -0.0264969-0.00992777j -0.0258175+0.0134561j 0.0380779+0.00598852j -0.0273627-0.0123746j -0.020213-0.00281035j -0.0249997-0.020014j 0.000810644+0.0105915j 0.00252465-0.0152601j -0.0126802-0.00558995j -0.000264384+0.00546306j 0.0201251-0.00256037j -0.0263392+0.013939j -0.0135612+0.0164957j 0.000266743+0.00998719j 0.0323229+0.00906152j 0.0317116+0.0276472j 0.00986126+0.000255412j -0.0136624+0.0132632j 0.00434094+0.0306897j -0.0180307-0.000366665j -0.0123062+0.00956957j -0.0285333+0.0128598j -0.0311339-0.0337198j 0.0287976-0.0214915j -0.00137099-0.000638304j 
-0.00382662+0.00813345j -0.00788602-0.00598529j 0.0161382+0.0150827j -0.00490923-0.0281277j -0.0144695+0.000609698j 0.0249531-0.0016975j -0.00467534-0.00707875j 0.0100119+0.0199918j 0.00632193+0.0104405j 0.0201178+0.00916706j -0.0100487-0.00319741j 0.00709537+0.0185363j -0.018004+0.0132405j -0.00385987-0.00991883j -0.00433928+0.00213804j 0.00695117+0.00113369j 0.00843845+0.0112712j -0.0111245-0.0117891j -0.0144201-0.0108354j -0.0311433-0.0318978j 0.00746974+0.015502j -0.0240214-0.0239363j -0.00555664+0.0066876j 0.0185687+0.00843399j 0.0142739+0.00580835j 0.00638707+0.0132828j -0.0288611-0.0148949j 0.013415+0.0093009j -0.00307336+0.00530604j 0.00209707-0.0123296j 0.0152454-0.00757453j -0.0123819+0.000715429j 0.00979573+0.0104455j -0.0103064-0.0368777j 0.0219432+0.00724279j 0.00653135-0.00547636j -0.00454184+0.0142481j -0.0104531-0.0167817j -0.000505878-0.0268947j 0.00891041-0.0132479j 0.00295555-0.00771114j 0.00111956+0.00299788j -0.00901812+0.0114955j -0.0035416-0.0032444j -0.0105261-0.0149118j 0.00207796+0.000379031j 0.00758791-0.00686351j -0.00360133-0.008116j -0.0150934+0.00280619j -0.00185536-0.00238464j 0.0243054+0.00474007j 0.00966299-0.000801151j 0.00828106-0.00726019j -0.0230059-0.0149562j 0.0111014+0.00218037j 0.00770578-0.00336991j 0.00972148-0.00305567j 0.00389097-0.0130118j 0.0175338-0.00237365j 0.00714926+0.017057j -0.00244031-0.0101269j 0.00970795-0.00890449j -0.00703992-0.018471j 0.00735562+0.0148555j -0.00831445+0.00154188j -0.0228267-0.0155774j 0.00469597-0.00115905j -0.0271143-0.0206404j 0.00388713-0.0210733j -0.0281025-0.0381735j 0.0128555-0.0082482j -0.0344763-0.0408067j 0.00993195-0.0025511j -0.0100831-0.0312907j 0.0241593+0.0123363j -0.0240195+0.00704223j 0.0303775-0.0120297j 0.0482535+0.0130361j 0.0239583+0.0328422j 0.0392948+0.027536j 0.011075+0.00915717j 0.00417706-0.000779967j -0.054934-0.0470664j -0.0331581+0.0244043j -0.0447381-0.0305661j -0.024014+0.0336847j 0.0023485-0.010992j -0.00706893+0.0207423j 0.00131998-0.0234002j 0.00395576+0.0304071j 0.01222+0.00563086j -0.0395823+0.00771083j 0.0218688-0.0284299j -0.014097+0.0222028j 0.00278422-0.0279825j -0.0610583-0.0289636j -0.00367568-0.00209878j -0.0114939+0.00729225j 0.0452372+0.0211902j -0.0111042-0.000858202j -0.0201984+0.0069767j -0.00954105-0.0154195j -0.00420787+0.00514901j 0.040651+0.00152931j 0.00801135-0.000437942j -0.0107557+0.0104674j -0.0219933-0.0117541j 0.0170145+0.00475478j -0.00541004-0.0305836j -0.00509396+0.018335j -0.02692-0.0100684j 0.0321106+0.0271778j 0.00708165+0.00947156j -2.05605e-05+0.0122433j -0.00375636-0.00252679j 0.0180439+0.0215322j -0.0170836-0.00453515j -0.0194786-0.0371848j -0.00361932+0.00296714j 0.00546828+0.020667j 0.00543475-0.019074j -0.0107693-0.0100915j 0.00674803+0.00212096j 0.0123968-0.0234756j -0.02114-0.029688j -0.0279663-0.014711j -0.0182236-0.0512484j -0.0121536+0.00850197j 0.00751567+0.013933j 0.0170597-0.0113073j 0.0248377-0.00720877j -0.0153871-0.00172519j -0.018959-0.029221j -0.0349249-0.0166638j 0.019881-0.00037655j -0.035658-0.0100762j -0.0162527+0.0164975j -0.014242-0.00269282j -0.0105242-0.00570578j 0.00435917+0.018469j -0.0121908+0.0148872j 0.00152365-0.00626936j 0.0163958+0.0186123j 0.0192342+0.0279405j -0.0185419-0.0368535j -0.0127308-0.0257154j 0.0105522-0.00104976j 0.0447162+0.0221291j -0.0101118+0.0147119j 0.000315745-0.00606277j 0.00627953-0.0247067j -0.000389013+0.024632j 0.00480234-0.0533253j 0.0161719+0.0105411j -0.0336832-0.0273226j 0.0040839-0.00176953j -0.0162193-0.0148714j 
0.000657081-0.00390373j 0.00989854-0.00422381j -0.0218112+0.00993718j 0.0191962-0.00682258j 0.00644983-0.0141218j -0.00872473+0.0203059j 0.00398263-0.0049857j -0.0156262+0.00809055j -0.0139105+0.0119707j -0.0236283+0.00786409j 0.000178563-0.0110314j -0.0152026+0.0045542j 0.00651669-0.0238616j 0.00997906+0.00445669j 0.00486705-0.00205985j 0.000707928-0.000741732j -0.0116133+0.00710793j 0.015157-0.0119818j 0.0160761-0.0198927j 0.0312718-0.0254214j -0.015377+0.00692682j 0.0266436-0.0277428j 0.0058376-0.0116461j -0.0146189+0.0199285j -0.0113622+0.0134663j -0.00966353+0.00724719j 0.0330232-0.018085j -0.014891+0.0125264j -0.00123807-0.0099544j 0.00598066+0.00646776j -0.00431058+0.0131734j 0.00527617-0.014581j -0.00909821+0.00118953j 0.0248795-0.0111312j -0.00937484+0.0192031j -0.00395737+0.00672311j -0.00318031-0.00530747j 0.0131779-0.0123579j 0.0176336+0.000765508j 0.00362388+0.00431636j 0.00460663+0.00637767j -0.00142757-0.004156j -0.00596774-0.00643646j 0.00991126-0.00678141j 0.0183373-0.00798091j -0.000949088-0.000755283j -0.0056678+0.00423372j 0.00700663-0.0088161j 0.00356823-0.0197429j 0.00494806-0.00247696j -0.0163022+0.0311441j -0.00365303+0.0128083j -0.00394443+0.0169993j 0.0270033-0.0248514j -0.00655924+0.0112728j -0.00303897+0.0135723j -0.00459407+0.0083194j 0.0072141+0.00296187j -0.00828883+0.0253846j -0.0142052+0.011739j 0.00426887+0.00514441j -0.00115268+0.0122226j 0.0147735+0.003797j -0.0109949+0.0107572j -0.003691-0.010016j 0.0178415-0.0154047j 0.00522506+0.00850058j 0.022976-0.0339593j 0.0156357+0.00076111j 0.0341995-0.0254704j 0.0030542+0.0145988j 0.0474489-0.0291921j -0.00424068+0.0144759j 0.033288+0.00932671j -0.0240224+0.0296322j -0.00391511-0.021773j 0.00129815+0.0286861j -0.02887+0.0618478j -0.0537989+0.0308489j -0.0359398+0.0361978j -0.0197974+0.0038818j 0.0103937+0.0127591j 0.0505061-0.0566973j -0.00996735-0.0318067j 0.0353201-0.047349j -0.0209334-0.0315805j 0.0127296+0.00910514j -0.00982331-0.00924474j 0.034823+0.0101087j -0.0410987-0.000245856j -0.0116083+0.0128874j 0.000102024-0.0457944j 0.0177099+0.0315569j -0.0257281-0.0335628j 0.0310263+0.0119189j 0.028539-0.0721296j 0.00338692+0.000940385j -0.0118761-0.0195288j -0.0265359+0.0524902j 0.00332242-0.0103248j -0.00681374-0.022275j 0.0186957-0.00249281j -0.00666383-0.0228462j -0.0157984+0.0424427j 0.00111031+0.00458553j -0.00936475-0.00863783j 0.0201816-0.0298336j -0.0141863+0.0208253j 0.0262114+0.00788627j -0.0123997-0.00582746j 0.0140852-0.0297978j -0.0264955+0.0365623j -0.00752389+0.00282863j 0.000140942+0.00423192j 0.00104718-0.00351439j -0.0214681+0.0220152j 0.00954236-0.0265518j 0.0228438-0.011615j -9.99538e-06-0.00454175j -0.0152926-0.00548108j 0.0014201+0.00294809j 0.0104638-0.0163645j -0.00958579+0.000416789j 0.0159194+0.0233996j 0.0247832-0.0194579j 0.0246625-0.0344683j 0.0372229-0.00917946j -0.0105641-0.0250448j -0.00878979+0.0075375j -0.0175887+0.00652741j -0.00173481+0.0184735j -0.000484752-0.0196115j 0.0181157-0.0187179j 0.0243872-0.0250791j -0.0128655+0.0363224j 0.0248679-0.0373381j -0.0136888-0.017919j 0.0137372-0.0137287j 0.00417663-0.0291933j -0.0172466+0.00810622j 0.00210092-0.00461286j 0.00793073-0.00587467j -0.012668+0.0107359j -0.0198922+0.0230511j 0.042349-0.00183479j 0.00389849-0.00344662j 0.00135759+0.0202281j -0.0315573+0.0469604j -0.0218936+0.021645j -0.0149714-0.00421689j -0.0135699+0.00858646j -0.00785999+0.00504337j 0.0335112+0.0110509j -0.0189971-0.00167205j 0.0166703-0.0138296j -0.00252606+0.00128429j 0.0225923-0.0185934j 
