1.39616-0.0880834j -1.99018-0.849602j 1.39134-1.4691j 0.0744021+1.94408j -0.8773-0.879634j -2.72659-0.430177j 1.5053-1.66071j -0.514874+1.64985j -1.17163-1.2885j -1.48772+0.247343j 0.64274-1.0916j 0.0427592-2.7304j 0.572667+0.14618j 1.53592+0.192611j -2.54917-1.3153j -2.24313+0.128003j -0.753756+0.831342j 1.21847-1.08869j -0.709491+2.95127j -0.00927171+1.42947j 0.119952+0.624667j 1.5819+1.0079j 1.91516+0.479123j -0.711324+1.18258j -0.052138+1.13381j -1.44867-0.61797j 2.01644+0.387403j -0.603033+0.506302j -0.626471+0.890014j 0.895466-2.69101j -1.14464+1.69723j -0.119612+1.71781j -0.567811-0.551781j 1.77601+1.2434j 0.818502+0.303206j -1.57333-0.986805j 1.14831+1.32742j -2.88588-0.682138j -0.814075+0.357411j 1.7896-0.0921488j -0.00491934+0.12978j -1.33723+1.41094j 0.848592-1.14537j 1.27871-0.910768j 0.764208-2.38614j -0.124198-0.528764j 0.0984494-2.80296j -0.0347141-1.06331j -0.765347-1.18375j 0.125109+0.69301j 0.896408+0.802096j 1.34974+0.822673j 2.76805-0.0840067j 1.61428+0.10286j -0.476725+0.11646j -0.666245+0.32744j 0.223418-1.75368j 0.0855577+1.65411j 1.10118+3.55705e-06j -0.00440508-0.767558j -1.2914+0.257448j -1.32053+0.189577j 0.268585+1.15522j -0.278068-0.5082j -0.624529-1.63688j 0.36288+2.1801j 0.908795-0.130208j 0.690924+0.86179j 0.363924+0.417948j 1.31686-0.183701j -1.6616+0.0502977j -1.19278+0.574671j -0.920958+0.403621j -2.37579+1.06339j 0.0635264-0.0797249j 1.86061-1.10013j 0.283616+0.507426j 0.540848-1.60279j -0.527322+0.403006j 0.37484-1.12333j 0.092271+0.759255j 0.0808396+0.446843j -0.055376+0.382759j -0.0867421+0.982172j 0.610831+2.21131j -0.107168-0.640801j 1.16676+2.31752j -0.398552-0.252987j 0.696442+0.72767j 1.41211+1.85485j -0.280354-0.518418j 0.360756+0.194641j 1.89208+1.254j -0.553815-0.17056j -1.35973-0.234374j 1.26182+0.158629j 0.895067-0.257782j 1.67038-0.161523j 1.53345+0.107732j -0.042876+0.053465j 1.51902-0.486385j -1.25932+0.337396j -0.750695+0.547684j 0.235371+0.178572j -2.04326+1.86387j 0.145077+0.022933j -0.4712+0.508722j 1.28301-1.99837j -0.167969+1.10926j -0.445867+1.98955j 0.180877-0.583819j 0.157612-0.144004j -0.0612722+0.997443j -0.126142+2.41628j 0.0529768-0.48302j -0.186205+0.385342j -0.920336-1.34596j -0.439897-1.16262j -0.136771+0.488668j -0.292031-1.04981j -2.69842-1.20284j 1.07588+0.107286j 1.80402+0.430842j 0.891421+0.385144j -2.0043-0.217001j 0.789882-0.289849j 1.18922+0.109052j -0.457803+0.12489j 0.805956-1.07661j -0.483711+1.73343j 0.757082-2.34843j 0.106776+1.23955j -0.0174346+0.157632j -1.8602-0.617002j 0.571549-0.0526897j -0.269055+0.75203j 
1.71566+0.0470652j -0.246913-1.87141j -0.0724849-2.07533j -1.99762+0.0457737j -0.887994-2.09991j -0.325611-0.269581j 0.190514-0.0274847j 0.0381743+2.16604j -1.73782+1.01878j 0.723601-2.046j 1.06697-1.18346j 1.42583+0.462357j -0.826618+0.919866j -0.179781-1.61175j -0.817496-2.05088j -1.21466+0.238591j 0.743204-0.297919j 1.33355-0.381041j 0.143681+0.255904j 0.297247+2.32816j -1.01373-0.834405j 0.221728-1.02821j 1.24691-0.48005j 1.93494+0.992771j -1.55879-1.63895j 0.273806-0.679529j -2.06262+1.35575j -1.02013+1.35483j -1.19175-0.604802j -0.64759+0.670813j -1.72574+0.180094j -0.862989-0.150742j -0.79484-1.02128j 0.168158-0.55329j 1.5018-1.37713j -0.0850026-0.315951j 0.455991+2.46389j 0.107783-0.940695j -0.352971-0.522534j 1.43838-0.246496j 0.55751+1.55592j 0.663635-0.473558j -0.322766-0.190261j 1.60554-0.273658j 0.174874-0.590529j 0.559024-0.286995j -0.0354124-1.1579j -0.150409-2.04519j 0.857633+1.0413j -1.46893-0.322436j -0.517637+0.134289j 0.915387-0.0706526j -0.13078-0.801763j 1.5574+0.0541768j 1.33765-1.07278j -0.803985-0.59341j -1.48318+0.219813j 0.994677-0.0427236j -0.200724-2.10662j 1.70098+0.500169j 0.665289-1.59346j 0.538242-1.85661j 0.652263+0.295709j -0.402958+0.775139j 1.03984-0.544358j -1.30369-0.966136j 1.48357-0.817152j -0.315474+1.18931j -1.32265-0.0666915j 0.155922-0.718563j 0.941148+0.392573j 1.26137+1.26557j -1.97183+0.187629j -0.739837-0.837821j -0.810274+0.422132j 1.03146+0.904545j 0.13673+0.652139j -0.667113-1.12704j -1.39724-0.0327334j -0.0304898-0.151266j 0.647143-0.772081j 0.998642-0.224569j -0.471849-0.185911j -1.17106-0.217979j 1.03245-1.36018j 0.171195-1.89708j 0.196438+1.64743j -0.521534-0.825402j -0.256662+0.529286j 0.296869+0.577527j -0.122923-0.875138j 0.717837-0.450341j 0.439209+0.660026j -0.316385+0.00445529j -1.51595+0.17733j -0.1387-0.37589j -0.499689-1.89996j -0.519716+0.680119j -1.07939+0.133296j 0.360631-0.459103j 1.63598-0.0218092j -0.0272295-0.738048j -0.444018-0.612793j 0.587728+0.125074j -0.298565+1.25964j -0.46284+0.497556j 0.0353096+0.438409j 0.15739-0.946956j 0.0879692+1.96936j 0.223372+1.1884j 1.41311+0.368257j 0.258778-0.219411j -0.30561-0.0442891j -0.584015-0.909441j 1.25844-0.181479j -0.303443-0.207327j -0.998946-0.0632504j 0.371643-1.14417j -0.917694-0.291271j -0.490385+0.121768j -1.05483+0.819415j 1.57169+0.0369278j 0.221262-0.682634j -0.614599+1.26293j 0.0127781-1.09508j 1.47635-0.129526j -0.810943-0.437477j -0.0458395-0.227095j -1.09546-0.778588j 1.05384+0.445194j -0.499406+0.726369j 0.752333+0.4428j 1.09301-1.1092j 0.536002+2.29017j -0.12666-0.338694j 1.89911-0.334082j 
0.328241+1.48119j -0.514318+0.777382j 2.31004+0.928105j 0.182263-0.07529j 0.493885+1.89182j 0.0244927+0.30588j 2.29898-0.433989j -0.0961029-0.424115j -0.235359-2.15467j -0.773038-0.270486j -1.03887+1.10133j -0.633727+0.804311j 1.54217+1.15765j -0.0120773+1.111j 0.214782+0.655516j -0.0842256+0.0261098j -1.59376+1.18431j 1.00136+0.10495j -0.294165-0.0441816j -0.706501-1.07287j 0.458596+2.18609j -0.289622+0.71608j 1.26337+0.127209j -1.31099+1.6515j -0.823357+0.907152j 0.369268+0.38085j -0.314603-0.0733571j 1.53628-1.12623j -0.497345+1.30166j -0.558556+1.04236j 0.189056-0.0791778j 0.575607+0.932736j 0.107096-0.0907081j 0.837236+0.979474j -0.786719-0.117925j -0.277527-0.62409j -0.496302-1.15623j 0.59659-0.259723j -2.4713+1.48132j 0.0971171+0.56147j 0.604683-0.0939428j -1.2446+0.591717j 0.473842+1.09603j 0.638899+0.129095j -0.0186256+0.739893j -0.45947-0.57498j -0.381094-0.0184571j 0.969123+1.00214j -0.384709-0.510422j 1.38777+2.00003j 0.343332-0.491291j -0.945445+0.976787j 0.488304-0.326776j 0.628332+0.367781j -0.707934+0.108818j 0.568303+1.55793j -0.336578-0.334085j -0.124186+1.67142j 1.84144-0.426268j -0.253015-0.86464j -0.0373809+0.0203333j 0.176638+0.181382j -0.229988-1.42936j 0.986775+1.43742j -0.488646-0.528096j -0.369903-0.64032j -1.2312+0.348801j 1.41941-0.356072j 0.270814+0.132729j 0.076015+0.249916j -0.561428-0.460667j 0.58203-0.195951j 0.499178-0.618397j 0.256218-0.444915j 0.418863+0.848606j -0.293012+0.287382j -0.844674-1.43527j -0.554052-2.09429j -0.190242+0.134821j -0.435695-0.683904j -0.259891+0.0584055j 1.31181+0.0652639j 0.180274+0.3495j -0.832157+0.0215921j -2.20504+1.0574j 0.49156+1.32751j -0.355484+0.199067j -1.50548+0.444505j 0.780564-0.0504834j -0.596779-1.103j -0.463942+0.00314142j 0.817564-0.0301397j -0.0155053-0.261382j -0.186013+0.138561j 0.0158669-0.879357j -0.0877359+1.01435j -0.13956+0.403354j 0.763196-1.07008j 0.0724927+0.478998j 0.889874+0.141543j 0.509252+0.51392j -0.632031-0.563162j -0.0724729+0.669j -0.489697-0.795308j -0.626493-0.492813j 0.341558+0.543361j 0.45681-0.955511j -0.144915+0.411572j -1.1629-0.897181j -0.0452459+0.47195j -1.57503-1.50407j 0.40072-0.399488j -0.391824+0.0379379j 0.795687+0.411106j -0.453785-0.534814j -0.568605-0.15266j 1.33442-1.37363j -0.293113+1.15844j 0.154292+0.641717j -0.104953+0.0968393j -0.02233-0.663324j 0.474258+0.725432j 0.697755-0.116673j 0.502152-0.103638j -0.159605+0.881577j -1.60407-0.605054j -0.152413+0.376103j -1.1476+0.392994j 0.767505+0.182989j -0.959866+1.45303j -0.460094-0.361014j 0.95868+0.809655j 0.0837436-0.21019j -1.5184+0.571774j 1.2252+0.204423j 1.14009+1.60938j 
-1.92154-0.657814j 2.23228-0.862173j -1.45294-1.89081j -1.42833-0.245253j 1.27629-0.469476j -0.302803+1.69614j 0.123231+1.9883j 1.13622+0.306752j -1.4755+0.30907j -0.41764-1.16282j 1.11027+1.75868j -0.927952+0.287183j -0.670382+1.6179j 1.63183-0.663941j -0.200946+0.416329j 0.166421+0.116406j 1.58848-0.0827148j -0.167005+0.722626j -0.565071-0.094206j 0.499795-0.570765j -1.61545-1.43196j -0.851781+0.317625j 0.889337-1.89946j -0.214647+0.896102j -0.684101+0.664588j 1.34986-1.28132j 0.168107+0.0218216j 0.952628-1.77487j -0.501231-1.33537j -1.65678-1.17514j -0.402816-0.11821j -0.810597-0.601344j 0.530465-0.431639j 0.63897-1.07907j 1.66416-0.304571j -0.246403+0.344456j -0.563565-0.472086j -0.732681-1.02661j -1.03752+0.505667j -0.978702-0.311939j 0.666694-0.155989j 1.18978-0.150016j 1.06479+0.0656655j -0.960425+0.702995j 0.537087-0.653735j 1.20545+0.917681j 0.00588597+0.383689j -0.501025+0.401171j 0.537688+1.20914j -1.53301-0.383799j 0.471428-0.0640791j 0.646684-0.461423j -0.263251+0.553846j 0.101688-0.421402j 0.985873-1.78583j 1.11257+1.82342j 0.62781-0.212579j 1.33092+0.45879j 0.45416+0.196356j -0.0574575-0.313879j -0.102864-0.681993j -0.89266+0.455724j -1.9102-1.33498j -1.39976-0.455706j -0.182792-0.742284j 0.449276+0.0182815j -1.767+0.501455j -0.778453+1.95999j -0.304739-0.745682j -0.946658+0.380779j -0.0185877+0.906886j -0.106422+0.963169j -0.42554-0.923744j -0.13484+0.656459j 0.301604+0.187776j 0.793631+0.415293j -1.38508-0.426943j -0.733767+0.135531j -0.0939785-1.43131j 0.377703+0.458161j 0.173835-0.779808j 0.612491+0.895145j 0.536696-0.708511j -0.927693+0.471311j 0.940323-0.432252j 0.570578+0.341779j -0.459414-0.404332j -1.78573+0.442795j 0.392387-0.393095j 0.762602+0.306988j -0.0163458-0.176131j 0.475045+0.539894j -0.0929822+0.849179j -0.741911+0.198921j 1.0398+0.69648j 0.294724+1.31816j -0.714205-0.403276j -1.24579+0.0585757j -0.615898-0.164632j 0.531475+1.03899j -1.24963+0.522728j -0.405529+0.752433j -0.176657+0.146568j 0.486798+0.120309j -0.167168+0.573744j -1.24233-0.318233j -0.746844-0.822457j 0.784794-0.309383j 0.656032-0.291416j 0.352588-0.439202j 1.01397+1.03703j 0.301865-0.572965j -0.0228216+1.29248j -0.160751-0.930134j 0.168971-0.646103j 0.04516+0.0940302j -0.260217+1.19194j -0.530309+0.411262j -0.548543-0.130894j 1.29022-0.0203524j -0.914196-0.0706149j 0.173729-0.494528j -0.593535+0.7019j -0.388437+0.860218j 1.21251-0.848897j -0.578941-1.81327j 0.224187+0.292505j 0.15695+0.141618j -0.95993-0.674452j -0.550215+0.654987j 0.620459+0.669217j 2.06472-0.274928j -1.23128+0.484944j -0.358492-0.112842j 0.156679-1.13199j -0.033817+0.417669j 
1.25028+0.544941j -0.857135-0.868687j 1.28491-0.827181j 0.325169-1.06489j 0.037017-1.19813j -1.92402-0.531178j 2.0691-0.39743j -0.326738+1.54676j 0.127504+0.875575j 1.36331+0.318362j 0.739792+0.702081j 0.294572-0.206554j -0.180106+0.202267j 1.60789-0.774704j -0.688839-1.74555j 0.25032-0.392761j -3.01938+0.591276j 0.101443-0.180235j -0.238116+0.470606j 0.347388+1.62383j -1.23226+0.584095j 0.724882+0.488854j 1.03833-0.6238j 0.901481-0.662699j 1.27892-0.629344j 0.983345-0.438239j 0.215902-0.255504j -1.02532-0.281022j 0.145144-0.0404973j 0.983419-0.69249j -0.494398-0.397997j -1.00406-1.02562j 1.34206-0.396066j 1.7381+1.56516j 0.621693-0.589916j -0.366167+0.298832j -0.397858+1.84551j 0.760593+0.0462217j -2.32849-0.611908j 0.0564831+0.0057952j -0.76002-0.44808j -1.0482+0.84737j -1.20575+0.267825j 0.355574+0.231033j 0.0689666-0.410292j 1.14569-2.01527j -0.593135-0.287094j -0.142358-1.88347j 0.237135-1.0376j -0.0838864-0.594308j 1.21103-0.457414j 0.573511-0.652262j 0.78888-0.400884j 1.04589-0.428709j -1.23944-0.370403j -0.597181+0.547661j -0.191159-0.596754j 0.969511+0.507989j -1.14439-0.297177j -0.557588+1.33354j 0.335329-0.29135j 0.387676+0.309724j -1.00508+0.291368j 0.0481118-1.29567j 0.682952+0.749887j -0.307058+0.746518j 0.769683-0.0177364j -0.479024-0.352516j -0.618986+0.144487j 0.676916+1.48429j -1.11609-0.357374j -0.616577-0.668892j -0.81272-0.287572j -0.0170553-0.0890338j -0.192195-0.0486855j -0.292881+0.782618j -0.483635-0.979221j 1.29385-1.35553j -0.453902+0.414254j 0.363751+0.95993j -0.39312+0.617587j 1.04889+0.667851j 1.76734+0.173372j -1.07597+0.240195j -0.00805759-1.10261j 0.722627-1.66428j -0.155851+0.851217j -0.585658-1.65584j 1.0434+1.18286j -0.0861815+0.588544j -1.02895+0.321929j 0.970451+0.393164j 0.133625+0.0845782j -0.352292+0.393325j -0.554273+0.10759j -1.58393+0.838375j -0.0990491+0.287885j 0.17599-0.18802j 0.133328+0.0347426j 1.38701+0.33077j 0.834363+0.288273j 1.09543-0.429387j 0.423466+0.35235j 0.683277-0.856851j -0.760056+0.0339943j 0.389576+0.820219j 0.336275+1.67185j -0.295443-0.809608j 0.0781057+1.85608j 0.0616667+0.481463j 0.488504+0.390942j 1.52876-0.177735j 0.228869-0.837197j -0.984043+0.107612j -0.883308-0.0059384j 0.51059+1.01061j -0.304104+0.0278406j -0.978052+0.323284j 0.499924+0.765869j -0.446011-0.495847j -0.27633+0.667396j 1.36588+0.109606j 0.206469+0.142635j 0.570665+0.0314905j -1.43752+0.404217j 0.311247-0.637197j 0.208314-0.0805583j 0.272197+1.00344j -0.860193+0.381899j 0.426023+0.145882j -0.557707-2.01581j 0.717696-0.386805j -0.950881-0.820772j -0.0596435+0.232429j 0.207806-0.532683j -0.316884-1.15585j 
1.09904-1.38023j -2.65044+0.329492j 0.190586+0.696791j 0.188005+1.85537j 0.192438+0.266007j -2.72164-0.394297j -0.145871-0.234633j 0.431311-1.7861j -0.12797+0.244977j -1.59462-1.01237j 1.58559-0.276636j -0.287883-1.16143j -0.49406-1.32206j 0.496606+2.08465j -1.10329+0.114243j -0.810301+0.557688j -2.22916-0.633055j 0.020896+0.170743j 0.101997+1.15196j 0.493334-1.1127j 0.849586-0.827287j -0.287482-0.286089j -1.20698-0.961841j -0.318669+0.430743j -1.42665+0.643575j -1.29811-2.08562j 0.0317689+0.926377j -0.23462-0.747704j -0.227446-1.11237j 0.818207-0.392258j -0.703928+0.95228j 0.925413+0.637826j 1.00241+0.310352j 0.806833+0.411866j -0.999277+2.05741j 0.0775495-1.00962j 1.29195-0.500405j -0.331501+1.1951j -0.464939-0.586463j 0.712124-0.859109j -1.47254-0.563639j -1.24995-0.0339017j 0.308471-1.18878j -0.0493312-0.863344j -0.375419+0.154167j 2.37607+0.115066j -0.753166-0.554633j -1.03651+0.813562j -0.117582-1.27368j 0.267931-0.295852j 0.879659+0.409169j -0.266811+0.53678j 0.235904-0.567201j -0.720892-0.690548j 0.994263+0.948269j 1.32328+0.313871j -0.059684+0.557851j 0.436738-0.610524j 0.386781+0.295398j 1.40655-0.745501j -0.977776-0.347191j -0.374624-1.40595j -1.26144+1.31149j -0.35755+0.121305j -0.519998-1.48749j -0.909602-0.0599158j -1.00886+1.08262j -0.942478-0.0160936j 1.46422-0.426898j 0.329219+1.17959j 0.250717-0.441434j -0.60408+0.0293326j -0.388207+0.736028j -1.23049+0.282902j -0.115462-1.10999j -0.0476237+0.153067j -0.500772-0.935873j 0.507828+0.821522j 1.86527+0.655751j -0.078224-0.883977j -0.548595+0.300385j 0.901004+0.526661j 0.19032+0.515344j 0.978378-1.17065j -0.639557+1.0197j -1.27025+0.558066j 0.376351+0.633939j 0.63356-0.474058j -0.480839-0.528185j -0.391764+0.121018j -0.572109+0.593348j 0.389541+0.755864j 0.803073-0.569493j -1.07944+0.563943j -0.69739+0.638537j -0.667488-0.256463j 0.831566+1.04138j 0.912523+0.65014j -0.0284388-0.780559j 0.530524+0.996449j 0.0567201-0.936865j 0.238963+1.02858j 0.241032-0.10818j 1.20797-0.108624j -0.523691-0.106073j -0.167912-0.595977j -1.58831+0.564107j -0.00919241+0.28038j 0.951891-0.509275j 0.14093+0.822063j -0.656945-0.313491j 1.27313+0.153206j 1.61882-0.568004j 1.0491+0.0215999j 0.811639-0.216143j 0.193908-0.0228079j -0.296887-0.3522j -0.335147-0.87414j 0.199558+0.488202j 0.341317-2.96432j 0.358136+0.592103j -0.10324-0.578916j -0.033037+0.229534j -0.164985-0.248231j 0.131383+0.774274j -0.217025-0.192786j 1.2868+0.164804j -0.184286+0.669527j 0.760558-0.0901391j -0.00443313+0.16114j -0.676172+1.1129j -0.172146+0.148101j -0.247279+1.26818j 0.351681+0.222123j -0.214457-0.171249j -0.0781797+0.52838j 
-1.98555+0.320264j -0.431118-1.23579j -0.21254+1.34589j 0.598476+0.326042j -0.57179-0.773643j -0.169986-0.206084j -0.558496-0.0716809j -0.61313+0.812123j 2.89963-1.34435j 0.194633+0.401473j -0.0323794-0.651443j 0.379539-0.0845399j -0.690651-0.725048j -0.253982-0.30363j -0.761349+0.136182j 0.0536673+0.949798j 0.308475-0.490605j -1.47827+0.394353j -1.14814+0.61208j 0.434457+0.600802j -0.993609-0.842732j 1.41394+2.11271j -0.679056+0.733832j -2.18534-1.32835j 0.365403-0.159766j 0.0459706+0.010159j 0.0711251+0.415905j -0.283215+0.498631j 0.296644-0.00567002j 0.564574-0.320759j 0.82742+0.492869j 0.60962-0.670789j 0.135516+0.711917j 0.268949-0.69881j 0.444892-0.714727j 1.31249+0.352294j 0.357298+0.21498j 0.101943-0.397286j 1.11652-0.327506j 0.0534063-0.412865j 0.0710952-0.17407j -0.335471-1.08488j 0.933655-0.619593j -1.29157+0.238795j -0.686102-1.37087j 0.681178-0.702796j 0.00846748+0.409148j -0.666012-0.0674964j -1.38021-0.806378j -1.32545-1.24898j -0.612795+0.357003j 0.955303+0.619822j 1.11985+0.476968j -0.240368+0.139795j -1.90205+0.285134j -0.673956-0.707628j 1.59126-0.202385j -0.161855+0.707716j 0.709282+1.94614j -0.00400747+0.298399j -0.135657-0.17547j -0.364915-0.223994j -0.00300841+0.300816j 0.132311-0.508754j -0.262065+0.724486j 0.441933+0.743477j 0.0995402-0.677512j -0.338644-0.520248j -0.259538-0.464793j -0.144013-0.362829j -0.066056+0.757247j 0.563312+0.522459j 0.231534+0.692615j -0.257439-0.597227j 0.122913-0.300981j 0.324824+0.222259j -0.327008-0.0387466j -0.117148+1.5444j -0.0195198+0.898368j 0.0809829+0.480625j -0.583452-0.318114j -0.558939-0.420995j -0.340792+0.345344j -0.703304+0.60381j -0.0146449+0.468289j -0.834486-0.246395j -0.427226-1.0652j 0.844255-1.06088j -0.398352+0.683228j 0.113106-0.406023j 0.122316+0.365424j 0.598072+1.49697j 0.199468+0.0227332j -0.094698-0.0411594j 0.390909+0.176875j -0.0135333-0.718704j -0.453024-0.348565j -0.615147+1.63479j -0.3742-0.436963j 0.54353-1.11093j -1.21982-0.00796721j 0.543019-0.23648j -0.226725-0.438806j -0.345735-0.81481j 0.192862+0.927873j -0.509074-0.259605j -1.03202-0.264862j 0.182106-0.139294j 0.811816-0.278946j -0.146016-0.0599761j 1.29755+0.87634j -0.413507+0.745815j -0.278922+0.221141j 0.291083+1.05607j -0.166085-1.0375j 1.2128+1.05879j -0.334169+0.213983j -0.230805-0.378201j 0.476566-1.35886j -0.459535-0.131834j 0.826816-0.787658j -0.509938+0.0227882j 0.108879+0.0146571j 1.63294-0.319267j -0.656281+0.00595299j 1.4797+0.212032j 0.717617+0.437769j 0.967789+0.305632j 0.652917+0.777435j -0.371248-0.146677j 0.536069-1.32803j 0.0514962-0.497839j 0.153934+0.394285j -1.21039-1.43943j 1.18376+0.0203681j -1.52912+1.65201j 
-1.27719-1.84916j 1.91481-0.142423j 0.921563-0.982364j -0.130973-0.56649j 0.172442-0.265671j -0.76673-0.381936j 0.993807+0.917507j 2.11419+0.913228j 1.62564+0.257277j 0.683021-0.486143j -0.271984+0.331843j -0.0930284-0.254861j 0.468406+0.642211j 0.827339+0.956091j -0.338528-0.321845j 0.22385+1.27193j 0.614517+0.790812j 1.01828-1.4329j -1.02906-1.41634j 0.512275+0.0868471j 0.891238-1.52774j -1.3141+2.68996j 0.0692901-1.12627j 1.02472-0.870947j -0.277652-0.176105j 0.0606911-0.355423j -0.426786+0.207828j 0.775975+0.285452j 0.274393+0.844459j 0.356688-0.714839j -0.142593-1.59642j 1.4825-0.132479j -0.0375687-0.0912098j 0.526986+0.0171237j 0.60626-0.455809j -1.74448-0.615088j 0.646366-0.608138j 1.03394-0.898145j 0.11471-0.271081j 0.518752-0.63187j 0.364119-1.41426j 0.338507+0.5186j 1.02102+0.246236j 0.421731-0.726326j 0.543884-0.306102j -0.22112-0.475865j -0.260873+1.13551j -0.271401-0.112944j 0.922013+0.945133j 0.237896-0.539867j -0.531613+1.00827j 0.363009+1.70939j 0.23079-0.0335973j -0.0514583+0.131263j -0.235554-0.47859j -0.102609+1.22605j 2.04237+0.413902j 0.990404-1.45354j -0.338327-0.90255j 0.115745-0.0467316j -0.565474+0.310897j 0.222802-0.634505j 0.281029-0.073137j 0.863454-0.279985j 1.71553-0.575777j 0.364346-0.0688026j -0.905899-0.0118431j -0.223441-0.438592j 0.926421-0.566843j 0.196304-0.0637891j -0.124838+0.105074j 0.837538+0.8077j 0.739437-1.13045j -0.318451+0.893816j -0.496338+0.301859j -0.0487082+0.412685j 0.223774+0.0735448j -0.215326-0.212846j -0.789022+0.766993j -0.75531+0.70072j 0.586544+0.217613j -1.34941-0.166526j 1.61834-0.314171j -0.733974-0.655304j 0.485422+0.535083j 0.00724381+0.725072j 0.511576+0.804156j -0.26787+0.0982723j 0.518312+0.162802j -0.557124+0.439248j -0.12319+0.895304j 0.342836+0.398653j -0.36024+0.0568013j -1.09392-0.329061j 0.126189+0.703749j 0.392136-0.196382j -0.976064+0.551378j -0.0550351-1.20394j -0.941474+1.32773j 0.550228-0.40822j -0.185122-0.567437j -0.729131-0.136204j -0.955008-0.125724j -0.494883+0.138995j -0.261498-0.141155j 1.05205-0.169484j -0.979678-0.459889j -0.689921-0.182726j 0.431321+0.0797406j 0.0255042-0.413198j -0.193788+0.792025j -0.17288+0.542176j 0.276432+0.972886j -0.526444-0.855968j 0.767481-0.279598j 0.0687727-0.933164j -0.313639-0.704514j 0.158358-0.168695j 0.739536+0.0426557j -0.658654+0.136212j -1.19256+0.225261j -0.131175+0.583696j -0.9307+0.162627j 0.447533+1.1261j 0.597329+0.770192j 0.144111-0.483244j 0.598683+1.61062j 0.333547+0.112551j 0.502202-0.00695895j -0.718129-0.887311j 0.973972-0.537434j 1.10979-0.763114j -0.409254+0.436589j 0.563366-0.627826j -1.69549-1.61483j 0.864635-0.139642j 
-0.630947-1.64415j -0.616313+0.801626j -1.77772+0.0156137j 0.0352011-0.712327j 0.121118-0.857493j 0.604204+0.122737j -1.01775-0.709835j 2.19779+0.947634j 1.27317+1.31966j 0.124398+0.226808j 0.545549+0.0733205j 1.09629+0.336299j -0.378469-0.751412j 0.351127-0.985047j -0.26677-1.02014j 1.22657+0.606768j -0.50528-0.0684685j -1.19516+0.0694407j 1.59248-0.898626j 0.767404+0.63317j -0.326271+0.629719j -0.477291-1.96011j -0.427911-0.736324j -0.00506139-0.760721j 0.607822+0.191405j 0.322487-0.200314j -0.332709+0.482129j -1.12982+0.0458695j 0.279051+0.380436j 0.642336-0.171851j -0.771391+0.844159j 0.261506-0.130491j 0.316185+0.77799j 0.559507-0.329804j 0.806543-0.340487j 0.214754+0.0255968j 0.0365166+1.68326j 0.868858-0.384202j 0.341134-0.452733j 0.0648781+0.205677j 0.344473-1.30444j 0.162428+0.197161j -0.362663-0.51549j -0.95847-0.235015j -0.665537+2.58106j -0.0428168-0.837205j -0.255288+0.341855j -0.799387-0.66116j 1.09013+1.49932j -0.0135707-0.44319j 0.671042+0.363894j -0.0525862-1.00172j -1.41364-1.79456j -0.854009-0.000719145j -0.574776-0.283035j -0.344262-0.192916j -1.26227+0.36428j -0.0180712-0.538644j -0.467969+1.25236j -0.410072+0.554989j 0.265746-0.379699j 0.0441225-0.597411j -0.455115+0.377654j 0.710046-0.571894j -0.920966-0.215801j -0.0442736+0.185935j 1.23755-0.32333j 0.386555-0.386854j -0.180789-0.376159j 0.0278647-0.183851j -0.0701886+0.550681j -0.322726+1.19699j -0.767375+0.0194942j -1.26331+0.383113j 0.422118-0.195866j 0.391815+0.108197j -0.428624-0.241536j 0.0297345+0.266818j -0.954726+0.21922j 0.216672+0.0763056j -0.53762-0.317426j -0.0159867+0.253027j 1.21282+0.169552j 0.222141-0.152725j 0.773688+0.273747j -0.350406-1.38097j -0.0144385+0.455502j 0.029285-0.801334j -0.424826-0.486416j -1.00741+0.107229j 0.0714189+0.0518881j 0.0332874-0.0965435j 0.315418-0.267711j 0.759112+0.593958j 0.22369+0.165625j -0.606412+0.0747828j -0.145175+0.449143j 0.196462-0.119178j -1.05349+1.31099j -0.961511+0.208396j -0.587765-0.245401j 0.529351-0.060691j 1.42733+0.714519j -0.38098+0.0521144j 0.891439-0.338882j 1.59843+0.58123j -0.290105+1.06798j -0.355054-0.195597j 1.22519+0.728907j -0.4153+0.0907698j 0.69319+0.727052j 0.985535+0.114731j -0.189409+0.244962j -0.170508-1.71364j -0.349306+0.807955j 0.154496+0.388148j -0.214585+0.623661j -0.556876+0.39213j -1.43978+1.55136j -0.0623632+0.779258j 0.574557+0.530288j -0.643298-0.16179j -0.42731+0.20482j 0.416467-0.66732j 0.817756+0.522853j 0.31973+0.0478792j -1.4688-0.879823j -0.441419-0.378971j -0.267813+1.0086j -0.149854-1.54052j -1.13064+0.584779j 0.435249-0.735399j 0.130178+0.0935363j 0.693273+0.151265j -0.464461+0.967551j -1.28696+0.574388j 
