0.199374-0.271624j 0.112155-0.368966j -0.342205+0.167059j -1.21522-0.357225j -0.783186+0.309606j -0.601078+0.0966819j -0.72154+0.358426j -0.754158-0.357336j 1.13464+0.934715j -1.60073+0.149166j -1.01513+0.029607j -0.717903-0.750997j 0.356967+0.526909j -0.512599-0.0319421j 0.459222+0.565782j -0.540457+0.0240457j -0.287424+1.18565j -0.876598-0.523285j -0.0676329+1.38881j -0.251186+0.0542187j 0.545075+0.510149j 0.0707537-0.19403j -1.12802-1.46805j 1.54698+0.0712336j 0.623524-0.747814j -0.734093+1.06157j -0.146426-0.74312j -1.00934-0.575809j -0.639096-1.20413j 0.806731-0.781177j 0.228382+0.40199j -0.496473-0.201415j 0.980716+0.237153j -0.790863+1.19462j -0.345925+0.396111j -0.161026-0.543845j 0.579817-0.526892j -0.473224-0.342605j 0.0576341+0.656409j 1.06509+0.174809j -0.224762-0.730741j -0.81788+0.948851j -1.12071+0.0918937j 0.146714+0.378451j -0.380643+0.986931j -0.598966+0.626141j 0.872603-1.01973j -0.721312-0.718893j 0.108386+1.2071j -0.615327-1.51705j 0.450942+0.767271j 0.824767+0.813657j -0.296771+0.149288j -1.52862-0.537654j 1.01735-0.00659911j -0.821956+0.114743j 0.295316+0.942096j -1.81483+0.825636j -1.42756+2.09834j 0.291965-0.290483j 1.13858+1.30713j 0.753798+0.308457j -0.0459502-0.974897j 0.446031+0.419549j -0.923957-1.18716j -0.143483-0.376569j 0.166814-0.64944j -0.984223+0.783118j 0.308328-0.247458j -0.629251-0.233792j 0.0371283+0.318369j 0.251448+0.158421j 0.48956+0.527151j -0.274345-0.124236j 1.01241-0.598635j 1.00816+0.0887221j -0.124427-0.883213j 0.17045-1.67168j 1.41141+0.441794j 0.0500739+0.328303j 0.573703+0.0434655j 0.153315-0.415624j 0.129749-0.579178j -0.105678+0.400448j -1.0237-0.38607j -0.375207+0.505007j 0.33758+0.195322j -0.842843+0.250291j 0.343779-0.759903j -0.258962-1.42363j -0.666955+0.0342988j 0.291103+0.608712j 0.773941+0.00233717j 0.471151+0.415864j 0.414437+0.783953j 0.0867637+0.0930651j 0.141438-0.936137j -1.21613+0.658771j -0.930102+0.30203j 0.436989-0.0582001j 0.0511805+0.288359j -0.468628+0.0978017j -0.0612661-0.117805j -0.446831+0.332588j 1.73577+0.924882j 0.574984+0.109932j -0.098165-0.208541j -0.331871-1.09095j -0.0891335-0.13402j -1.05042+1.03723j 0.494188-0.113475j -0.73736+0.489769j -0.158163-0.394532j 0.00714986-0.922095j 0.42495+0.443381j 0.219379+0.418001j -0.592172+1.62347j -0.967427+1.61172j 0.38332-0.354739j -0.306832+0.0471257j -0.47212+0.243483j -1.62452-1.82041j 0.41794+0.684485j -0.8198-0.154239j 0.0817304+0.47036j -0.501893+0.804773j 0.175423-0.208542j -1.87069-0.0280603j -1.21089+0.484694j 0.702924+0.0592194j 1.52034+0.589445j 0.900905+0.806334j 0.178118-0.157336j 0.800065-0.366182j -1.48529+1.72367j -0.614601+0.440992j -0.313824-0.122365j -0.0355912+0.716238j 0.0598027+1.17046j 0.443877+0.143229j -0.396977+1.10582j -0.521284-0.690594j 0.801503-0.340151j 0.228025-0.00105719j -0.701245-1.66287j 0.124461+0.237681j 0.054838+0.291288j -0.724562-0.922538j 0.405146+0.337286j 0.850821+0.462783j 1.17321+0.0645414j 0.195264-0.0834609j -0.313781-0.407589j -0.685408-0.262777j -0.646744+0.0937841j -0.83317+0.939711j -1.0474+0.54679j -0.163497+0.110509j -0.0918294+0.000951494j -0.00852133-0.386737j 0.575193-0.563782j 0.0467389+0.0852862j -0.0696145+1.34258j -0.0714099-0.295598j -0.0559889-0.066401j 0.546619+0.654123j -0.128576+0.173778j -0.474661+0.0211445j 0.112395-0.243587j 0.809979+0.583475j -0.570239+0.293032j -0.271778-0.22261j -0.186932+0.244644j 0.191202-0.273134j 0.579735+0.0437318j -0.133556-0.239091j 1.1322-0.0481165j -0.682392+0.311402j 0.486908-0.422632j -0.0172715+0.0368329j 0.431513-0.486939j -0.692175+0.00156824j 0.0304664+1.39787j -0.029419+0.589173j -0.00399398+1.66908j 0.251191+0.496848j -1.8606-0.311183j -0.905179-0.376852j 0.538439-1.20674j 
-0.43865-0.209134j -0.461079+0.920928j -0.0131347-0.687308j -0.555802-1.10976j 0.457494-0.462686j 0.349959+1.20339j 1.24585-0.386591j 0.199077+0.180147j 0.138316+1.54238j -0.00133604-0.0940465j -1.12757-0.260539j 0.269019+1.35834j 1.29114-1.01088j 0.349102+1.13423j -0.633297-0.408381j 0.363276-0.0282361j 1.12699-0.599285j -0.00674541+0.940176j -1.02212-0.471514j -0.888933-0.817605j -0.829567+0.696441j 0.982992-0.340009j -0.530498-0.370155j 0.201424-0.141573j -0.416628-0.335837j -1.59705+0.0679619j -0.42302+0.295973j -0.333309-0.692891j 0.721652-1.46855j 0.90223+0.151222j -0.506326+0.215037j 0.00665515-0.729493j -0.42025-0.98789j 1.55684-0.08011j 1.12908+1.0122j -1.41811+0.63163j -0.240469+0.390092j 0.00613666+1.11728j -0.193433+0.0266253j -1.03477-1.38469j -0.827054+0.464966j 1.77204-0.595024j 0.942657-0.58293j 0.175117+1.28901j -0.390409-1.2661j 0.854214+0.903331j 1.25953+0.575018j -0.455954+0.952494j 0.643145+0.70988j 0.142833+0.267159j -0.862062+0.357526j 0.335721+0.400982j -0.648852+0.778577j -0.771076-0.976273j -0.891419+0.533184j -0.238495+0.369763j 0.129419+0.0791203j -0.127593+0.0255171j -1.59627+0.432151j 0.187+0.829359j -0.326505+0.00852678j 1.10931+0.527308j 0.120964+0.0139281j -1.04195+0.416683j -0.0632442-0.72074j 0.673144-0.589672j 0.522818-1.64868j -0.305955-0.351009j 0.134285+1.63053j -0.872002-0.832545j -1.28254+0.288105j -1.07862+0.0469598j -0.0271197+0.182683j -0.349016-0.934133j 0.412695+0.14044j -0.529959-0.764863j 0.240865-0.409509j -1.4531+0.639206j -0.298338-1.30062j 0.951476-0.254181j 0.147051-1.71405j -1.15193-0.443255j -0.163116+0.180987j 1.15511+0.301932j 0.403733+0.273359j 0.328533-0.251947j 0.481026-0.820958j 0.759509+0.41742j -0.246844+0.152944j -0.274381+1.78724j 0.326854-0.391061j 1.01819+0.195622j -1.28543-0.514016j -0.0900496-0.223259j -1.48087-0.352262j -0.132342-0.00297689j -0.16716+0.147279j 1.60546+0.0857169j -0.822632+1.87071j -0.201481+0.563425j 0.196052-0.0796435j 1.1476-0.050564j 0.27147+2.02323j -0.0245413-1.14452j 0.171169-0.158694j 0.491273+0.277803j -1.13735-1.03962j -0.99981+0.349734j -0.530043+0.214239j -0.263422-0.0106275j -0.20772-0.536461j -0.371592-1.52341j -1.02283+0.042669j 0.217732-0.20558j 0.0307462-0.137773j -1.14233-0.0526736j -0.08445+0.4243j 0.366751+0.251966j 0.616719+0.230564j -0.488573+0.787811j -0.536649-0.175694j 0.46329-0.590995j 0.19098+0.306215j -0.68811+0.66037j 0.380835+0.839633j -1.60362+0.587188j 0.139004-0.652525j 0.000476326-0.214954j 0.238307-0.420768j 0.0821148+0.681804j -0.0141325+0.276904j 0.00969374-0.0530503j 0.132083-0.598065j -0.286191+0.520067j -0.970186-0.114389j -0.31245-0.367865j 0.105117-0.363773j -0.0160332+0.69049j 0.0967905+0.944558j 0.21927+0.69225j 0.177264+0.10951j -0.930934-0.101277j 0.452099+0.283137j -1.03058-0.016933j 0.782304+0.212147j -0.587804-0.753797j -0.5199+0.191291j 0.116236-0.414497j -0.578729+0.454333j 0.385412+0.814237j 0.754608+0.360465j 1.12645-0.305292j 0.107875-0.180545j -0.0910751+0.323777j 0.117953-0.215593j -0.00578943-0.481673j -0.706731-0.358015j -0.216091+0.428023j 0.138011-1.40918j 0.448671+0.595786j 0.646718+0.0166385j 1.08209-0.79961j -0.0571104+0.684759j 0.542896-1.02099j -0.499253-1.0201j -0.606874+0.0362816j -0.0488456+0.0320519j -0.658794+0.0701492j 0.911735+0.890355j -0.434294+0.635708j -0.431029-0.274692j -1.04392+0.192705j 0.181505+1.18736j -0.634444-0.559937j -1.09053+0.0772521j 1.39512-1.08154j 0.520685-0.149128j 0.654302+0.392908j 0.508774+0.91623j -0.541718-0.911093j 0.4586+1.07402j 0.399758+0.967094j -0.65168+0.343318j 0.932816-0.415932j 1.34723-0.444123j -0.247822+0.265244j 0.116673+0.701884j 0.359644+1.28852j -1.01469+0.164311j 
0.80445+0.25511j -1.09416+0.327796j 0.635922-0.149275j 0.408376+0.348571j -0.312676-0.39603j 0.367414-1.11667j 1.27222-0.193259j -1.32776+0.216855j -0.457854+0.669987j -0.937195+1.11189j 1.02424-0.269094j 0.699911-0.132615j -1.74606-0.419982j 0.701634-0.722626j 0.279379-0.759205j 0.217404+0.452575j 1.5195+0.190461j -0.488443+0.989167j 0.374158+0.68004j -0.0954438-1.47256j 0.584637-0.10503j 1.24829+0.590241j 0.924853-0.985243j 0.357673+1.34568j 0.372176-0.405316j -0.606559+0.0236552j -0.195051-0.826623j -0.343731+1.07576j 0.315068-0.294169j -1.07416-0.934542j 0.716913-0.574412j 0.185188+1.13796j -0.466282+0.194433j -0.0196119-0.716493j 0.23094-1.89105j 1.53577+0.961385j -1.05849-0.818496j 0.486237-0.165206j 1.45335-0.763868j -0.0276586-0.295602j -0.124925+0.75258j 0.258131+0.511238j 0.126047+0.583798j 0.320499+0.609953j 0.788539+0.201628j -0.558252+0.277852j 1.35032-0.19178j -0.47589-0.119919j -0.427002+2.46924j -0.24709+0.560058j 0.0499613+0.226891j -0.888401-0.517502j -0.155263+0.141217j 0.428554-0.785717j -1.97386-0.88012j 1.40846-1.04189j 0.565711+0.573153j -0.626861+0.0472521j -0.719091-0.901077j -0.924913+1.15469j 1.18311+1.24612j 0.7881-0.14225j 0.394891+0.743647j -0.0610922-0.185236j 0.643155-0.0842397j -0.137745-1.18006j 0.11718-0.07391j -1.02257+1.04793j -0.401827-0.154726j -0.703006-0.231968j 1.57305+0.32331j 0.269668-0.512134j 0.376863-0.453348j -0.405419+1.10156j -0.780709-0.834952j -0.209215+0.192711j -0.8195+0.453116j 0.256522+0.5991j -0.564699+0.0827638j -0.842448-0.82831j -1.97977+1.04438j 0.303978+1.67227j -0.884665-0.0755074j -0.35625-1.45638j -0.299386+1.65584j 1.02386+0.438906j -1.20205-0.104373j -0.356065+0.306193j -1.46267-0.372154j -0.392733-0.632313j -0.0297863-0.266737j 0.0527347+0.0186361j 0.258754-0.0617441j 0.305291-0.851079j -0.230748-0.210773j 1.14229-0.719147j 0.0654631-0.169887j -0.139377+0.307394j -0.282126+0.00862031j -0.263695+0.123172j -0.163342-0.951366j 0.296922-0.152539j 0.234974+1.2704j 0.411244+0.205121j 0.341607+0.195917j -0.226741+0.555715j 0.336738+0.151438j -0.110677-0.458138j -0.601296+0.123439j -0.455052-0.264959j -0.0268647-0.524065j -0.184577-0.449399j -1.58935+0.41634j -0.535801+0.112629j 1.15876+0.420497j -0.0489852-0.237318j -0.617358-0.35122j -0.0400061+0.405837j 0.354691+0.285748j -0.0764776-0.051663j 0.41636-0.983167j 0.591214-0.505877j -0.813648+0.659953j 0.111418+1.20657j -0.742677-0.497284j -0.726249-0.423092j -0.114905-0.685338j 0.254558+0.751308j -0.469476+1.84076j 0.0594735+0.846184j -0.630164+0.360393j 0.127551+0.211607j 0.182735+0.172893j -1.38243-1.25838j -1.26117-0.8009j 0.175655-0.471688j -0.82105+0.484233j -0.0429678+0.177722j -0.634255+0.18374j -0.201419+0.343253j 1.69066-0.614921j 0.984993-0.821068j 0.72193+0.566995j -0.587784+0.079629j -1.83086-0.0994483j -0.610385-0.0370677j 0.177615-0.622695j 0.383466-0.370336j -0.239167+0.356227j -0.922242+1.97676j -0.0478675-0.294071j -0.06597+0.552991j -0.699351-1.04871j 0.212311+0.70935j 0.117863+1.64039j -0.745566-0.671005j -0.0636684-0.249112j -0.759737-0.654382j 0.313453+0.432258j 0.10921-0.941073j 1.23526+0.720426j 0.320041-0.494976j -0.0348191-0.365684j 0.422996-0.29277j 0.867685+0.390006j -0.70733+0.28541j -1.18181+0.733704j -0.645563+0.279406j -0.0877654-0.610275j 0.94579+0.0689382j 0.187607-0.545335j 0.668821+0.127688j 0.7473+0.754194j 0.207724-1.05776j 0.651887+0.00610098j -0.711958+0.41767j 0.269274-0.369779j 0.687984+0.00297162j -0.302367-0.837648j 0.291789+0.48325j 0.189325-1.08803j 0.54192-0.248627j 0.824897+0.0247782j -0.337324-0.31151j -0.0343493-0.619938j 0.473943-0.195369j 0.424709+0.345032j 0.340958-0.338399j 0.0348186+0.341363j 
0.0277874-0.414498j 0.474332-0.41662j -0.189101-0.136183j -1.18628+0.0306651j 1.2221+1.69544j -0.388513+0.261424j -0.798859+0.279723j -0.498901-0.258516j 0.363865+0.652833j -1.07742+0.133308j 2.00088+1.54676j -2.00446-0.398909j 0.226134+0.245422j -0.36405+0.22523j 0.307605+0.491126j -0.528102+0.401648j -0.267621+0.686228j -0.737942-0.164913j -0.42665+0.126254j -0.368224+0.063178j 0.279158+0.579349j -0.0700773-0.197456j 0.149491-0.91262j 1.01-0.0336951j -0.0746107+1.34871j -1.09927+0.727988j 1.07275-0.591955j 1.01005+1.21912j -0.84834-0.73093j -0.825493+0.979679j 0.0901075+1.81817j -1.22916+1.03197j 1.10408-0.0932943j 0.359449+1.03053j -0.130264+0.047363j -0.322256-0.183696j 0.335483-0.0162026j -0.50822+0.0982158j 0.268986+0.395373j 0.547819+0.466763j -0.478219-0.139724j -0.367487+0.676305j 0.270883-0.253007j 0.188194+0.640858j -0.378733+0.275559j -0.516966-0.74426j 0.558883+0.31523j -0.867174-0.110579j -0.163141+0.464028j 0.157758-0.738599j -0.0323445+0.697704j -1.2418-0.0865333j 0.176713+0.186279j -0.832226-1.23871j 0.215869+0.0706479j -0.776792-0.0756676j 1.63016-0.606495j -0.0885578-1.19712j -0.696164+0.675876j -0.0212303-0.245054j -0.651249-0.0161725j -0.795478-1.23966j 1.03737-0.825171j -0.600681+0.0693932j -1.27869-0.703956j 0.30927-0.868918j -1.13359+1.318j -0.241608-0.969303j 0.0825084+0.231002j 1.05402+0.139399j 0.847482+0.422591j -0.628947+0.684839j 0.314145+0.73279j 0.60666+1.42456j 0.542104-0.403911j 0.988968-0.738451j -0.748274-0.235529j -0.488835-1.06848j -0.0890205-0.971791j -0.18209+0.165997j 0.129141-0.0515515j -0.249122-0.214126j 0.478397-0.26848j 0.152651+0.225457j -0.154175-0.149678j 0.307299+0.309849j 0.338116-0.159796j -0.848878+0.0203014j -0.185153-0.539086j -0.025802-0.345846j 0.0803571-0.594416j 0.259551+0.410724j -0.170295-0.491988j 0.708918-0.0625931j -0.0477879-0.0258656j -0.0333053-0.471079j 1.1637+0.283551j -0.299487+0.631983j -0.435519+0.2226j 0.280701-0.0433297j 0.00763035+0.0440836j -0.0821594-0.466299j 0.17764-0.104741j -0.382903-0.0550816j -0.211472+1.11863j -0.721509+0.624426j 0.120308+0.143833j -0.958556-0.372862j -0.0646004+0.00666751j -1.36176-0.298227j -0.49019-0.304997j -0.420164-0.311421j 0.0829422-0.020061j 0.191757-0.193369j -0.156389-1.03054j -0.411104-0.0766203j -0.603008-0.836403j -0.446197+1.14453j 0.0587755+0.0744847j -0.233504+0.377964j 0.530794+0.280126j 0.509392-1.22162j 0.0525853-0.188085j -0.362781-0.468641j 1.7698-0.138385j 0.442283+0.0314517j -0.143408-0.0995985j 0.273096-0.00796964j 0.99989+0.310819j 0.221211-0.0748266j 0.383941+0.631303j 1.41227+0.6936j -0.26201+0.327757j 0.401217-0.463217j -0.303396+0.86267j -0.674464+0.251624j 0.549888+1.56648j -0.942525-0.349301j 0.0782481+0.342653j 0.00760719-0.243295j -0.0410445+0.960966j -0.245585+1.0439j 0.775281-0.821279j 0.519528+0.428746j 0.590006-0.104415j -0.980303+0.569124j -0.173311+1.22076j -0.985437-0.629347j 0.168783+0.266143j -0.240778-0.0476205j -0.674132+0.794691j -0.31+0.333906j -1.07514+0.0732021j -0.900137+0.00966952j 0.177841-0.176829j 0.00352024-0.62672j 0.695662-0.332058j -0.659178-0.729993j -0.445954+0.335786j 0.120082-0.267402j -0.603653+0.255477j -0.49494-0.603447j -0.494748+0.17331j 0.0927071-0.806222j 0.253443+0.240181j -0.675215-0.173168j -0.516747-0.0895117j 1.37057+0.108486j -0.322455-0.390182j 0.927418+0.548242j -0.413208-0.520004j -0.532754+0.0195933j -0.103006-0.527796j -0.0192532+1.53017j -0.162102-0.0609036j 0.123149+0.778752j 0.168388-0.875195j -1.03505+0.795629j -0.0375204-0.125422j 0.0895144-0.417749j 0.771107-0.586303j -0.421242+0.311513j 1.36418+0.36125j 0.186483+0.37341j 0.338278+1.19257j -0.110071-0.615783j -0.052474+1.1582j -0.701961+0.193912j -0.968837+0.643643j 
-0.414394-0.449198j -0.0296709+1.2172j 0.8095-0.594024j -0.403658-0.112924j 0.954042-0.0436916j 0.146915+1.01077j 0.82543+0.00251634j 1.04542-0.0558855j 1.43185-0.684919j 0.0627058-0.78855j -0.282157+1.74564j 0.614474+0.319349j 0.823184-0.384605j 0.497651+1.04091j 0.326695-0.40893j 0.893802+0.117106j 0.231303-0.217038j 0.430754+0.26247j 0.984881+0.274469j 0.194914-0.858499j -0.0443769-1.13893j 0.885429-0.402094j -0.900948-0.138496j -0.249726-0.883612j -1.75925+0.521314j -0.42643-1.87143j 1.1154+1.17556j 0.578213+0.872399j 1.40496-1.21449j -0.142836+0.094426j -0.78775+1.22447j -1.28478+0.00506011j -1.21501-0.532924j 0.0097645-0.812585j -0.0319118+0.425668j -0.736711+0.694381j 0.0174407-0.523505j 0.188565+1.20371j 0.38072-0.288676j 0.432506-0.342275j 0.143271+0.220496j 0.993957+0.507791j -0.744843+0.770097j -0.624196-0.540099j 1.08005-0.595779j -0.0332502+1.64032j 0.456918-0.355485j -0.090362+0.484374j 1.07193-0.22667j 0.234168+0.187194j 0.139668-1.1349j 0.319434-0.910618j -0.995113+0.694546j 0.88288-0.465708j 0.187002+0.195894j -0.270371-0.33239j -0.0108454-0.947375j 1.62159+0.393131j -0.522984-0.134867j -0.0514049-0.788761j -0.213554-0.57335j -0.765308+0.170888j 0.509+1.17349j -1.22667+0.0356261j 0.061805-1.22352j 0.856585-0.357336j -0.251347+0.357953j 0.389167-0.382653j 0.165462+0.718629j -0.325021-0.908339j 0.10716+0.157761j -0.799717+0.805704j -0.57912+0.598588j -0.0706745+0.72832j 0.469378+0.20735j -1.36384-0.355013j -0.737617-0.790323j -0.479352+1.03716j -0.501269+0.828953j 0.247912+0.624626j -0.0396606-0.310711j -0.760924+0.493695j -0.492507-0.778324j 0.652977-0.157341j -0.180085+0.206387j 0.416681-0.510963j -0.140683-0.955354j -0.127209+0.562979j -0.602825+0.310445j -0.635518+0.17756j 0.0870368+1.03256j -0.775665+0.747917j -0.439794-0.00420041j -0.376877-0.775j 0.372171-0.181392j -0.0833605+0.0518295j -0.886722-1.1641j 0.720894+0.19603j -0.331538-0.241757j -0.316699+0.46697j 0.607095+0.103507j -0.0528017-0.572687j -0.0779886+0.543638j 0.802087-0.0700762j 0.900286-0.464784j 0.0966258-0.679633j -0.725009-0.94042j -0.426418+0.403502j 0.0796399+0.0300881j 0.373987-0.188886j 0.0145351+0.590263j -0.364911-0.196877j 0.306483+0.0580826j 1.63212-0.0887334j 1.05471-0.68361j 0.242027-0.700944j 0.483301-0.0101534j 0.764201-0.639856j 0.101416+0.290845j -0.789622+0.974341j -0.218593-0.80422j 0.226894+0.566518j 0.0438439+0.648952j -0.0811624-1.14603j 0.0308046-0.147901j 0.561372-0.364974j -0.126818-0.375292j -0.396129-0.136041j 0.825092+0.397679j -0.485836+0.121243j -0.382638-0.105804j -0.801243-1.0064j -0.317041-0.0318114j -0.293327+0.333589j -0.724904-0.131651j 0.0842612-0.731905j 0.860033+0.420639j -0.216002-1.41792j -0.411779-0.341946j 0.115248-1.1283j 0.282229+1.01342j -0.0190884-0.331099j -0.0357868+0.669718j -0.416154-0.244257j 0.394184+0.576467j -0.778338-0.443164j -0.636348+0.338796j 0.879908-0.508981j 0.212112-0.0854577j 0.498879-0.439338j -1.26682+0.376216j 0.242369-0.281776j -0.0342636+0.270314j -1.17445+0.218147j 0.315601-0.26669j -0.43177-0.39679j 0.847972-0.0551696j 0.0831093+0.43423j -0.0521936-0.562825j 0.96502+0.117365j -0.765265-0.587816j 0.246858-0.419264j -0.723569+0.0569984j 0.595762-0.596814j -0.385291-0.362274j -0.721274+0.552439j 0.63505-0.327231j -0.351815+0.291471j 0.332258+0.61396j -0.180371+1.04039j -0.701971-1.31709j -0.174188-0.144711j -0.271055+0.270378j -0.273949+0.664999j -0.251148+0.622962j -0.00916619-0.280298j -0.554636-0.340132j 0.8974+0.100106j 1.05337+0.281594j -0.744972+0.12724j 0.512947-0.064183j -0.0395352-0.596621j 1.13596+0.0411033j -0.355634-0.727096j 0.0549714-1.07488j -0.907267+0.930714j 0.0643962+0.36635j 1.00519-0.282903j 1.11017+0.369991j 
0.188183-0.0923554j -0.77501-0.635231j 0.105163-2.88102j -0.949356-0.177465j -0.476568-0.400883j -0.520325+0.297643j 0.852451+0.785851j 0.488762-1.89027j -0.419204+0.301957j 0.591668+1.69572j -1.0936+0.371319j 0.479756+0.2373j 0.340635+0.368936j -0.430281+0.630121j 0.0659591-0.556637j 0.897116+0.0976251j -0.0623413+0.072377j -0.082484-0.474951j -0.180846-0.914553j 1.16102-1.39795j -1.05598+0.67654j 1.5695+0.570068j -0.307422+0.329226j -0.728924-0.196965j 0.128398-0.301435j -1.56022+1.31751j -0.494873+0.00365093j 0.428099-0.0295739j -1.65115-0.549822j -0.248817+0.381603j -0.7389+0.0804222j -0.480064-0.532264j -0.304117-0.432478j 0.123937-0.381281j -0.33568-0.0129403j -0.583972-0.393847j -0.206976-0.152942j -0.419295+0.608633j -0.447142-0.370459j 0.156426-0.0665319j 0.398164-0.165538j 0.656423+0.400879j 0.680902+0.31233j -0.999777-1.69812j -0.44679-0.707721j -0.360958+0.709976j 0.245423+1.54432j 0.286757-0.435658j -0.373991+0.263735j -1.00703-0.0824196j -1.41233+0.474192j -0.211571+0.107136j -1.91102-0.461641j -0.848419+0.000886188j -0.534362-0.473815j 0.106143+0.145129j -0.0583046-0.493758j -0.519072-0.126946j 0.269111+0.340875j -0.684279+0.849469j -0.390629+0.374817j 1.85403-0.866595j 0.248638-0.38551j -1.05888+0.0348472j -0.783785+0.485409j -1.23647+0.0439952j 0.168041-0.90658j -0.199627+0.0295681j 0.210602+0.562817j 0.14047+2.15653j -0.271531-0.11108j -0.32935+0.865958j -0.653233+0.185837j 0.159324-0.617433j 0.156262+0.418944j -0.242013-0.342257j 0.0199221-0.784419j -0.356274+0.200622j -0.404189+0.197222j -0.487717+0.219469j 0.189107-0.0433034j -0.404575-0.46161j -0.489589+0.0172073j 0.142298+0.375433j -0.0557205+0.135045j -0.0938687-0.338785j 0.610473-0.213652j 0.457553+0.280127j 0.0581701+0.486864j -0.928376+0.277838j 0.968783-0.278648j -1.68756-0.507122j 0.0342422+0.0307644j -0.5069-0.311779j -0.10582-0.759047j -0.351041+0.723796j 1.0627-0.581427j -0.00673238-0.0994124j 0.37344-1.31309j 0.521276+0.665217j 0.688186+0.862638j -0.426491+0.810704j 0.175968+0.285926j 0.00516499-1.32058j 0.431257+0.511883j -0.245312+0.817196j 0.177173-1.38165j 0.726298-0.419187j -0.140471-0.0492163j 0.497799-0.428617j -0.0323014+0.0949748j 0.638647+0.313259j -0.613526-0.703944j -0.329254-0.678209j 0.108537+0.0448769j -1.71159-0.0145904j -0.169265+0.0354846j 0.384894+0.505359j 0.532633-0.245938j -1.47485-0.75713j -0.540081-0.50315j 0.100652+0.0425213j -0.0396736-0.216789j -0.58994+0.219149j 1.10838+0.210058j -0.538664-0.592094j 0.538837-0.391564j 0.099509+0.386825j -0.189591-0.183456j 0.731418+0.46454j -0.132701-0.315401j 0.510829-0.721468j 0.159419+0.161831j 0.0960529+0.265392j -0.360856+0.0530413j -0.235154-0.0429861j -0.850904-0.701493j 0.536665+0.843295j -0.320098+0.515478j -0.619292+0.960087j 0.657397-0.0608639j -0.361051+0.655117j -0.472191-0.220653j -0.81678+0.636302j -0.209124-0.0707292j -1.58657+0.722182j -0.115901+0.332352j -0.296912-0.342773j -0.163362+0.11217j 0.197497-0.166202j 0.434707-0.451845j 1.36287-0.00411982j 0.395517-0.575195j -0.0811062+0.816098j 0.0819221+0.27538j 0.262044+0.0989606j -0.970258-0.0331421j 0.561858-0.474508j -0.111421+0.0536094j -0.549341+0.466232j -0.148296-0.0713811j -0.639736-1.40619j 0.670308-0.827793j -0.305585-1.13117j 0.057662-0.585866j 0.269745+0.249j -0.765369-0.457754j -0.158484+0.73834j -0.143073+0.551171j -0.664121-0.438204j 0.104722+1.29358j 0.0048227+0.408364j 0.186385-0.876289j -1.13933-0.105839j 0.193669+0.298499j -0.090474-0.377995j -1.51965+0.358111j -1.21975+0.53016j 0.745152+0.287894j -0.387139-0.102222j 0.370585+0.202399j 0.148543-0.500049j 0.0534084+0.236665j 0.124591-0.246168j 0.292106-0.194512j -0.465061+0.20721j -0.227389+0.150525j 0.50252+0.0696591j 0.251395+0.360408j 
