-0.0617968-0.649569j -0.952154+0.00160765j -0.000440263-0.688403j 0.726597-0.978179j -0.611065-0.827025j -1.50801+1.19022j 0.266194+0.0785984j -1.47531+0.167597j 1.34061+0.356856j -0.707511+0.776073j 0.336536-0.380384j -0.22255+0.359112j 2.21586+1.1912j 0.859852-0.913844j 1.83758-1.10505j 0.375794+0.981004j 0.454387-0.236499j 0.207363+0.570452j 0.684066-0.0101352j -0.386441+0.455842j 1.1752-0.784445j -0.29959-1.84203j 0.195599-1.16635j 1.10406+0.760736j -0.170046-0.277571j -0.843574+0.343548j 0.103995+0.432286j 0.979976-2.14721j 1.69566+1.4366j -1.26088-1.56155j -0.626688-0.972514j 1.2353+0.826366j 1.52233+0.0258922j -0.749022+1.06498j 1.13913-0.661968j -1.68762+0.820304j -1.07334+0.601129j -0.471464-0.0706559j -0.388505-0.786571j 0.0729113-0.799367j -0.237406-0.923876j 0.50507+0.50818j -0.292529+0.420661j 0.126036+0.842965j 1.18857+0.37972j -0.87013+0.483717j -0.571491-0.419565j 0.580463-0.0119942j 0.492088-0.747426j -0.198373-0.510268j -0.369942+1.31693j 0.898878-0.818968j -0.824243-0.572427j 1.28883+1.57164j 1.4752-0.769133j -0.465199-0.60698j 1.266-0.633473j 0.216884+0.917455j -0.225625-0.228967j 0.407751+0.969796j -0.547791+0.280451j 0.253262+1.58563j -0.0978606-0.281609j 0.805846-0.149888j 0.173924+0.529932j 1.42901+0.170681j 0.646746-0.0505487j 2.77518-0.611426j -0.261202+1.36559j 0.599783-0.55035j -0.345787-1.55238j -0.265371+2.07341j 0.487496+0.455624j 0.697151+2.63505j -0.107726-0.29867j -0.522129+0.0166376j -0.838459-0.526387j 0.190651-0.656515j 0.42078+1.019j -0.407369+0.359312j 1.72511-0.315019j 2.02836-0.135771j 0.138512-0.00776998j -1.66029+0.185343j -0.0101334-0.218606j -0.628532-0.0729835j 0.855402+0.210099j -0.0449132+0.264975j 0.497544-1.8139j 0.151642-0.975524j -1.0976-0.283206j 0.478553-0.342396j -0.0239005-1.16796j -0.127818+0.413831j 0.508083+0.951988j -0.125068+0.255388j -0.208912+0.223977j 0.239572+0.396181j 0.13961+1.05211j 0.569379+0.542002j 1.32373+0.404813j 0.140002+0.815471j -1.55792+0.0442258j 0.571747+0.611207j 0.23388+0.13196j 0.25269-0.0256417j -0.26987-0.161397j -0.818901+0.494006j -0.200328-0.236923j 0.35814+0.481028j -0.235158+1.11174j -1.06797+0.0241521j 0.343554-0.61479j -0.413184+0.745406j 0.563928-0.679382j -0.199953-0.060282j -0.366948-0.427858j 0.906739-1.19122j -0.1446+0.556871j 0.332801+0.631677j 0.621803+0.830558j -0.22508+0.0725399j -0.664757+0.581216j 0.981538+0.488225j -0.863806-1.17433j 1.28615+1.33474j -0.0842618+0.289616j 1.54528-1.11978j -1.32125+0.623055j 0.503498+1.3815j 
0.0941727+0.654801j -0.992949+0.030621j 0.0773228+0.731478j -1.45579+0.351647j -0.616573-0.0980019j -1.97785-0.493863j -0.0440474-0.781091j 0.994019+0.736871j -0.993233-1.79811j 1.327+0.0306636j 0.926005+0.0558236j -0.385753+0.605067j 0.751429+0.717909j 0.0555339+1.23502j 0.724654-0.0266522j -1.35719-0.4343j 1.93855+0.0219803j -1.12751+1.93137j 0.65673+0.353191j -0.716648+0.35011j -0.877349-0.301881j -0.847276+0.885011j -1.70938+1.17388j -0.334522-2.08712j -0.142579-1.55923j 0.660205+0.307347j 1.96311+0.604781j 0.195217+0.292363j -0.181661-0.600962j 0.580607-0.45674j 0.714396-0.52092j 1.02421+0.777735j 0.313864+0.694524j 0.293323-0.0753673j 1.31254-0.879574j -0.0706038-0.555417j -0.882259+0.391075j -0.45259-1.57319j 0.299748+0.160635j -0.536213-0.164992j -0.245287-0.777328j -1.70912+0.0893409j -2.20113+0.26609j -0.155648+0.597554j 0.134034-0.422125j -0.00422202-2.62508j -0.425029-1.16578j 0.487499-0.848835j -0.0597445+0.16527j 1.84268+0.252689j -0.157178+1.0045j -0.677421-0.115519j -0.607135-0.414087j 0.407604-1.131j -0.791302-0.48684j -0.288494+1.21094j -2.26922-0.873419j 0.991007-1.32528j -0.684157-0.86394j 0.868512-1.53832j -1.48011+1.33345j -0.773529-0.00168283j -0.531579-0.957742j -0.864515-0.933947j 1.28119+1.05408j -0.0359798+0.162467j -0.0969432+1.58437j 0.0774683+0.591163j -0.579085-0.630923j -0.28564+0.238044j 0.0355359-0.346727j 0.859782+0.622413j 1.02915-0.46331j -1.17199+0.0390396j -0.638641-1.27494j -0.00485234+0.545689j -0.642192+0.265176j 0.531449+0.0342403j -0.766623-0.130009j -0.010175-0.240337j 0.323072+0.202371j 0.661585-0.805059j 1.68147-0.456992j 0.0731808-0.770835j -0.279968+0.42132j -1.25037+0.153089j 0.119426+0.725885j -0.236033+0.672521j -0.0545732-0.0927007j 0.228979+0.277246j -0.0329261-0.99095j -0.148442-1.13136j -0.407507-0.613195j -0.404853-0.193168j 0.123717+0.568791j -0.041814-0.877413j 0.627474+1.6323j -0.836729+0.465931j -0.966339+0.325121j -1.26371-0.0144676j -0.0726426+0.435757j -0.732352+0.138461j -0.505541+0.239443j 1.60862+0.048491j 0.633392-0.334148j -1.70832+0.169528j -0.92933+0.21267j -0.383157-1.24306j 0.136804+0.370718j -0.790518+0.767126j 0.276598-0.0786899j -0.384407-0.97883j -0.330746+1.77586j -0.17752+1.91733j 0.290177+0.540649j 0.281865-1.1872j 0.838363+1.61924j 0.943354-0.272085j 1.58032+0.338654j -0.105295+0.459413j -1.67836-0.083326j 1.35861-0.287061j 0.921967+0.45095j -0.0527209+1.3417j -0.392643+0.91608j 0.649438-0.589141j -0.179343-0.53043j -0.176476-0.433784j 0.922547+0.336452j 0.350353-0.559561j 
-0.00327872+0.709009j 0.184391+0.0118373j 2.29708+1.00932j -0.495282+0.670621j -0.310945+0.905197j 0.864315-0.451079j 2.49552+0.609492j 1.63149-0.789793j -0.590067-0.340236j 0.3712-0.756569j -0.723192-0.318696j 0.0239336-0.878686j -0.265461-1.08776j -0.220356-1.25132j -1.08736+0.652169j 0.970512-0.851489j 1.25285+1.26091j -0.765808+1.34805j -0.450433-0.908833j 0.491051-1.05446j -0.630401+1.0861j 1.01052+0.336077j -0.327121+0.23311j -0.605933-0.0968425j -0.615852+0.365952j 0.530183-0.633527j -0.470049-0.184013j -1.29763-0.422439j -0.402091-0.279553j -1.23342+0.451581j 0.388102+1.29462j -0.546499-0.325469j -1.42479+0.192492j -0.783722+1.14757j -0.135659+0.0826342j 1.34447-0.72331j -0.692279-0.350003j -1.15677-0.855722j -1.00554+0.415208j -1.26784-0.778217j -0.0579404+0.44622j 0.526353-1.25588j -0.181301+0.591453j -0.305012+1.74227j 0.143499-0.852976j 0.679076+0.0206845j -1.1458+0.495752j -1.14055+0.463706j -0.800709+0.273687j 0.880828+1.16304j -0.00962454-0.410915j -0.225911+1.45875j 0.269599-0.300863j -1.00972-0.409425j 0.890639+0.80942j -0.155031+0.458316j -0.19427+0.0448538j -0.485307-0.124837j -0.365288+0.935614j -0.42825-0.28343j 0.340147+0.234468j 1.19937-0.634795j 0.586499-0.0601567j -0.460132+0.51054j -0.622584-0.424988j 0.627588-0.89707j -0.531377-0.191369j -0.604266-0.690031j -0.514511-0.377616j -0.330776+0.901647j -0.2708-1.12881j 0.42285-0.323419j -0.613257+0.594018j -0.500314-1.25506j 1.14273+0.157257j -0.126242-0.222698j -0.0715369-0.0789978j 1.50288-0.369321j -1.03397-0.843238j 0.88842-0.801653j 0.949562-1.38034j -0.582184-0.132632j -0.440794+0.773503j 1.56157-0.495874j -0.548485-1.06311j 0.746476+1.04456j -0.00632031+1.04564j 0.383526+0.334677j -1.20133-0.846038j -0.196829+0.139396j -1.1504-0.421653j -0.0526154-0.59365j -0.0353168+0.660772j 0.508265-0.569123j -0.187568+0.366113j 0.296525-0.391615j -0.556156+0.114111j 0.867178-0.811468j 0.0105332+0.886589j -0.120708-0.179916j 0.11612-0.30113j -0.789293+1.19046j 1.30082+0.880869j 0.504356-0.0337386j -0.500075+0.910684j -0.272435-0.259521j -0.0385793-0.293559j -0.318499-0.462876j -1.53575+0.230359j 0.447-0.89529j 1.08777-1.01556j 0.905634-0.514487j 0.0596759-0.249951j 0.156843+0.410066j -0.0305047-0.0836445j 0.655574+0.978247j 0.843264+0.986814j 0.409588+1.35387j 0.495044-1.11443j -0.0834863+0.101603j 0.239277-0.383583j 0.0190319-0.559396j 0.0933854-0.775344j -0.885844+0.365619j 0.987157+0.104611j -0.687038-0.162561j -1.02085-0.818499j 0.722602+0.559491j 0.11865-0.811844j -0.533235+1.39122j 
-0.0225898-0.0573788j 0.121966-1.63867j 0.147226+0.0688424j 1.0448+0.550134j 0.900309-1.91959j 0.107883+1.3815j 1.29582+2.27821j -0.889828+0.677166j -0.502379+1.2067j -1.6735-0.257577j 0.715329+0.264834j -0.0500069+1.21654j -0.0492154+0.458571j 1.0773-1.15835j 0.246919-0.0651968j 1.51332+0.635976j 0.311657+0.252729j -0.0832068-0.135299j -0.353176-1.30784j 1.02779-1.01082j 1.37217-0.492224j -0.83998-0.609066j 0.535835+0.901303j -0.100013+1.60353j 0.315549-0.285223j -1.65658-0.377912j -0.0367782-0.663124j 0.454525+1.23181j -0.384238+0.312237j 0.501434-1.24312j 0.18532-0.84537j 0.909218-0.962653j 0.0980308+0.342911j -0.661751+0.877378j -0.931581+0.0284666j -1.08796-0.273797j -0.273754+0.149557j -0.528609+0.136681j -0.821885-1.43135j 0.0502865-1.89301j 0.21223+1.27967j 1.08237-0.00590379j 0.26927+0.237583j -0.12044-0.0418291j 0.974901-0.275998j 0.0570009+0.499028j -0.428846+0.467204j -0.356219-0.249158j -1.45267-0.865821j -0.184489+0.986865j 0.32136-0.325396j 1.42977-0.488523j 1.0435-0.0600803j 0.28268+1.01293j -0.0634191-1.22073j 1.31445+0.482142j 0.134798+0.480722j -0.127067+1.30277j 0.135203-0.291563j -0.55045+1.03857j 0.0515265-0.193055j -1.37203-0.328456j -0.345982+0.0696412j 1.31099+0.858606j -0.0421772-0.300667j 0.0192305+1.46275j 1.00473+1.15656j -0.973284-0.250123j -0.0513218+0.791136j 0.863279+0.367436j 0.392893-0.127726j 0.726967-0.80725j 0.384796-0.352294j 0.0499769+0.846095j -0.850704+0.464566j 0.143496+0.512209j 0.0303967-0.530908j 0.67471-0.292123j 0.347908+0.0446647j -0.0795258-0.093367j 1.89825-0.729257j -0.722473+1.01586j -0.329102-0.512542j -1.08424-0.124199j 0.0627411+0.32634j 0.231527+0.333049j 0.268078+0.33128j -0.348341+0.149732j -0.102126-0.906506j -0.456451-1.70815j -0.177784-0.566766j 1.00836-1.37575j 1.00411+0.710751j 0.241788-0.392476j -0.220744-0.105571j 0.0668284+1.2349j 0.010761-1.09294j 0.297524+0.0452705j 0.220416+0.0905762j 1.27638-0.0933143j -0.00870534-0.188606j -0.056809-0.267013j 0.0204597+0.648651j 1.19472+0.628241j -1.33068+0.0966916j 1.16123-0.125729j -0.124721-0.776497j 0.0985941+0.398905j -0.0319518-0.0267691j 1.07563+0.22162j 0.34422+0.00341384j 0.428492+0.637282j -0.255052-0.921726j 0.704101+0.278162j -0.036886-0.95429j 0.0152094+0.825158j -0.852786+0.488926j 0.785572-0.242463j -0.559767-0.285137j 0.93518-1.04236j 0.212749-0.837666j 0.16125+0.862227j 0.513451+0.210906j -1.52292+0.701996j -0.725523-0.637831j 0.317036+0.445577j 0.117332+1.2475j 0.271822+0.270997j -0.316442+0.786694j 1.1684-0.44756j 
2.36164-0.799094j 0.000557465-0.0372943j 0.00422235-1.00732j 1.78946+0.541035j -2.27889+0.838216j 1.13469-0.26068j 0.614539+0.52737j -0.57075-0.726134j -0.859685+0.420848j -0.913707-0.923558j -1.31755-0.72671j 0.344716-1.32074j 0.96551+0.836953j -0.823536+0.13159j 0.37745-1.45857j -0.361031-0.950785j -1.46191-0.627153j -0.452343-1.13527j -0.60151-0.823513j 0.350126-0.839443j 0.180569+0.712981j 0.312311-0.391231j -0.495587+1.02757j -1.26527+0.940291j -0.541539-0.295687j -0.475781-1.39619j -0.469789-0.83348j 0.178177-1.47444j 0.271216-0.573867j 0.49649-0.0755366j -1.47625+0.393529j -1.37456-0.132423j 1.01835+1.07401j 0.634522+0.735164j 0.7679+0.627864j 0.701378+0.877787j -0.258182+1.04436j 0.413732+0.595848j -0.0978915-0.167153j 0.166421+0.797648j 0.951983-1.52173j 1.48599+0.61776j -0.159005-0.37018j 1.7649-0.106657j -0.265736-0.0245958j -0.0967+0.646601j 0.945067+0.174534j -0.1172-1.07611j -0.0766169+0.492921j -0.872956+0.96854j 0.364285-0.324419j 0.177277+0.648435j 1.05664-0.10567j -0.427806+0.114755j 0.547888-0.0392297j 0.286469+1.55373j -0.443118+0.248608j -1.30615+0.690966j -1.29327-0.355018j -1.1875+0.0435098j -0.152332+0.496917j 0.065749+0.0689638j 0.095381+0.626273j 0.00483361+1.69039j 0.469182-0.858252j 0.342669+0.131914j -0.540285-0.53304j 0.55352+0.161339j 0.141924-0.119332j 0.504187-1.51198j -0.245674+0.932854j -0.192966+0.530446j -1.27527-0.48065j 0.227039+0.0902734j 1.78637+1.05645j -0.68169-0.397893j -0.195719+0.182591j 0.950202-0.660553j 0.977904+0.211605j -0.174214-0.224186j -0.700501-0.699503j 0.629461-0.460351j -0.393401+0.70597j -0.239863+0.392584j 0.818802+0.521381j 0.130974-1.87711j 0.391145+0.749461j 0.506351+0.517168j -0.470989+0.139073j -0.719716+0.163577j 1.14656+0.551742j -0.090685+1.05859j 0.109999-0.667651j 0.188424-0.0450849j -0.300263+0.455148j 0.254135+0.346925j -0.888005+1.22617j -1.19224+0.635965j 0.0697248+1.09759j 1.26874+0.485987j -0.696555-0.166188j 0.525329-1.22758j -0.0160729+0.155123j -0.413832-0.214491j 1.7312+1.26085j -0.0722992-0.710627j 0.152669+0.350708j -1.37455+0.146151j -0.032758-0.18768j 0.784171-0.456522j 0.28893-0.00275491j 0.293494+1.11317j 0.493313-0.434607j -0.00136328-0.265874j 0.648765-0.287258j 0.0999513-1.56599j -0.456043-0.555113j -0.628716+0.63785j -0.552194-0.35691j 0.0966677-0.221777j 0.476994-0.404757j 0.82011+0.67181j 0.678637+0.201807j -1.15776-0.542097j 0.122166-0.234055j -0.294194+0.116372j -0.319085-0.0371104j 0.267027+0.649638j -0.153963+0.116532j 0.173016+0.435328j 
-0.513945-0.485657j 0.777094-0.707267j -1.94683+0.797604j -0.215216-0.385186j 0.271256-0.807707j -0.335359+0.0125947j -0.936729+0.584812j 1.71135+0.406658j -0.0287292+0.0126143j 0.265844+0.521472j 0.117406+0.136292j 0.371848+1.06518j -0.000417485+0.443999j -0.30482+0.115134j 0.424213-0.735836j -0.853762+0.402391j -0.390242-0.546145j -0.21645-1.24915j 0.523279-0.753622j 1.23574-2.51588j 0.337054-1.44919j -0.0360547+2.49982j 0.220669+0.229901j 0.209689-0.293391j 0.473785+0.180551j 0.0694071+0.633693j 0.370509-0.409051j 0.499988+0.419855j 0.247073-0.588385j -0.303945+0.232619j -0.396399-0.735975j 0.226952+0.294176j 0.654386+0.571804j 0.553498-0.110529j -0.181687-0.119716j -0.40379+0.785351j 0.591601-0.243482j -1.15993+0.195856j 0.840412+0.0731123j 1.16496+0.989168j -0.117616-0.0573375j 0.766365-0.61173j 0.684903-0.98599j 0.362475-1.51658j 0.909516-0.119497j 0.00930093-1.1415j -0.0768997+0.869982j 1.55274+0.321183j 1.04191-1.46231j 1.28027+0.949809j 0.563845-0.891465j -0.305454-1.20028j 1.51822+1.57284j -0.227451-0.230151j -1.44488+0.927285j 0.19378-0.233754j -0.0959051+0.00245605j 0.345569-0.286733j 0.417537-0.439089j 0.0396076-0.0613188j 0.15949+0.0297337j -0.749995+0.252045j -0.574881+0.508607j -0.209968-0.452126j 0.343623-0.0776812j -0.242674-0.488186j -0.138605-0.0783592j 0.356957-0.0129897j 0.749101+0.0930014j 1.10885-0.405185j -0.420782+0.309026j 0.050729+0.0126201j -0.161683-0.823283j 0.552909+0.387748j -0.1859-0.403299j 0.257953-0.428194j 0.232347+0.0768469j 0.0328946-0.980101j 0.0293195-0.149108j -0.562828+0.197381j -1.25403+0.863513j -0.109915+0.0140608j 0.872073-0.104448j -0.423052+1.03179j -0.232103-0.750193j 1.20469+0.543832j -0.0196151-0.339859j -0.0810452-0.218575j 0.382325-0.0592906j 0.245527+0.385819j 1.35448+0.46803j 1.09892-0.105778j 0.0944953-0.258879j 0.649259-0.885869j 1.12425+0.196724j 0.230446-0.515654j 0.198834-0.100047j -0.301051-0.0797622j 0.661403-0.458356j 0.94363+0.953884j 0.358928+1.38847j 0.505986-1.44842j -0.812919-0.376716j 0.341636-0.0854469j -0.109985-0.494794j -0.0746057+0.477438j 0.645469+0.0763021j 1.00885-0.202586j 0.0164336+1.1834j -0.318874+0.17743j -0.918583+1.08675j -0.330129+0.471637j -0.636589-0.299368j 1.06771+0.675605j 0.14971+0.514162j 0.018241+0.163552j 0.735737+0.549403j -0.858226-0.661895j 0.466934+0.372818j 0.183965-0.52417j 0.0788776-1.3078j -0.389607-0.593778j -0.480575+0.447265j -1.48171+0.0327875j -0.0439265+0.711991j 0.520899-0.282069j 0.844018+0.41638j -1.07622+1.64621j 0.390969-0.443113j -1.39808-0.622382j 
-0.0538573+0.645701j -0.866041-0.618634j 0.865425+0.732732j -0.38124+0.29914j -0.796498-0.475275j -0.0208447+0.411069j 0.55365+1.0591j 1.26567-1.92091j -0.33184-0.454414j -0.0643511-0.00733031j -0.309295-0.99737j 0.213493+0.298501j 0.418205-0.658585j 0.644176-0.117184j -0.215025-0.394482j -0.396342-0.430587j -0.0726298+1.03676j -0.163944-0.376682j -2.42875+2.17623j 0.335158-1.12575j -0.998575+2.043j -0.188818+1.24794j -0.439993+0.453146j 0.0809163-0.220065j -0.679726+0.595095j -0.172193-0.0375919j 0.221329-0.649432j -0.657562-0.197513j 0.442008-0.358181j -0.0867233-0.29682j -0.413761+0.47713j 0.0731538-0.51382j -0.0691852+0.449345j -0.884581-0.706161j -0.466265-0.0198558j 0.14573-0.0867639j 1.15118-0.516327j 1.58872+0.123034j 0.238917-0.146554j -0.653186-1.11062j 0.154361+0.319473j -1.22714+0.727801j 1.04786-1.41912j 0.0672405+0.0244042j 1.9524-0.469799j 0.27027-2.09972j 0.837993-0.271586j -1.28067-0.478761j -0.662168+0.19833j -0.353374+0.153568j 0.676226-2.13245j -0.0851126+0.653694j -0.138503-0.538226j -1.72038-0.465545j -0.61763-0.0965804j 0.120892+0.28091j -0.492472-0.0673345j 0.277977+0.186835j -0.050269+0.368489j -0.0980539-0.220633j 0.705623+0.368477j 0.639234-0.152299j -0.65078-0.324636j 0.0242734+0.196j 0.0725763-0.264294j -0.108484+0.189827j -0.010732-0.551667j -0.368507-0.781307j 0.344836+0.815323j 0.0115082+0.180114j 1.12752+0.0444837j 0.215146-0.229263j -0.0178764+0.112647j 0.408446-0.16181j 0.209075+0.0760925j 0.623266-0.512041j 0.138851+0.053938j -0.578445+0.709753j 0.0521809-1.19797j 0.908985-0.229339j 0.792058+0.784303j -0.208424+0.0220033j 0.363319+0.892407j 0.323947-0.228363j 0.697878+1.70631j 0.610716+0.210958j -0.91893-0.473932j 0.181623+0.150624j 0.0248916-1.15313j -0.364747-0.39944j 1.0819+0.0391558j -1.12452-0.361937j 0.38067+0.33025j 0.889207+0.181233j 0.240682+1.44727j -0.407438+0.512317j 0.117343-0.393758j -1.09347-0.0624432j 0.607192-0.607067j -0.321297-1.05765j -0.778756+0.681039j -0.174446+0.295133j -1.51892+0.0357032j 0.366039-0.879513j -0.0192806+0.139509j -0.0221723-0.101681j 0.408557+1.37567j 0.642257-0.730242j -0.417535+0.0494202j 0.711297+0.614033j 0.562779-0.645557j 0.785332-0.0189133j -0.181863+0.148158j 0.224592+0.831272j -1.63611+0.738188j -0.444103-0.107715j -0.071443-0.204294j 0.251577+1.10939j -0.0198275-0.0997326j -0.0554454-0.0115803j -0.57193-0.918655j 0.1018+0.661691j 0.0488297-0.324641j -0.284511+0.109736j 0.598+0.54606j -1.83725+0.411385j -0.323417+0.487462j 0.0398399+0.153552j 0.357847-1.4251j 0.0994038-0.782577j 
-0.579386-0.505523j 1.2024+1.49171j 2.21843+0.109242j -0.873109-0.121895j 0.576888+0.835961j 0.0615625-1.10924j -0.266813+0.264841j 0.910675-1.1246j -0.188598-0.0879627j 1.39583-0.113744j 0.17361-0.261642j 0.157625-1.24461j 0.11646-0.292877j 0.145079+0.196853j 0.231559+0.998285j 1.11442+1.38122j 0.429521+0.542201j 0.756243-0.253216j 0.182822+0.488996j 2.30732-0.29736j -0.408275+0.615949j 0.243772-0.224208j 0.644981-0.224179j -0.587002-0.899673j -0.0331404-0.591012j 1.32832-0.0628062j -0.434499-0.284903j -0.211175-0.342201j -0.0958899+0.718825j 0.443636-0.285519j -0.627218+0.951882j -0.624597-0.244303j -0.241259-1.36883j 0.405183+0.226985j 0.781766-0.539285j 0.344282-0.112727j -0.0961604-0.838059j -0.193289-1.1524j -1.03102-0.0605482j -1.4329+0.467306j -0.40061-1.2085j 0.281388-0.318015j 2.02834-0.083845j -0.767145+0.432244j 0.0166578+1.59508j 0.119343-0.712155j -1.01959+1.52093j -0.0654206+1.21226j 2.27391+1.07224j 0.017904+0.26132j 0.942541-0.91489j -0.191667+0.881371j 0.140375+1.76737j 0.103487+0.375977j 1.25811-0.0224414j -0.36715-0.645771j -0.226547+0.298403j -0.435503-1.0965j -0.657805-0.347508j -0.249507-0.160519j 0.187867-0.329072j 0.217771+0.320922j 0.788264+0.689715j -1.08076+0.276913j -0.239504-0.100143j 0.553928+0.439227j -0.0140249-1.01584j -0.556271+0.217984j 0.365698-0.534472j -0.976961-0.328241j 0.722244+0.378777j 0.455909+0.310224j -0.565037+0.778685j 0.0334656-0.65673j 0.075396-0.13624j 0.562215+0.957562j -0.971838+0.921763j 0.441821+0.181234j -0.343412-0.0988938j -0.147588-0.217409j -0.39963-0.735624j 0.658403-0.673561j -0.603724-0.509266j 0.741158-0.14817j -0.339958-0.902802j -0.2417+0.0669597j 0.175454+0.0689425j 0.0526244-0.649694j 0.491996+0.0176967j -0.216034+0.48681j -0.423557-0.46598j -0.66323-0.25393j -0.953399-0.623025j 1.04553+0.754745j 0.00817037+1.50747j -0.0234298-1.03559j 0.146425-0.699935j -0.122237-0.336061j 0.436497+0.315963j 0.206681+0.403115j -0.636557+1.0043j -0.468816+1.07093j -0.0546155-0.688965j -0.366482-0.380794j -0.483404+0.399531j -0.201052+0.379399j -0.227351-0.026737j -0.539665+0.206498j -1.12583+0.782092j -0.0952971-0.651807j -1.29781+0.0817971j -0.508179-0.341466j -0.343965-0.454233j -0.0930416+0.0203001j -0.382431+0.677952j -0.448793+0.792438j 0.778824-0.536637j -0.763858+0.949008j -0.583977-0.298292j -0.0939644+1.35702j 0.00154281-0.749487j -1.17547-0.888227j -0.699387-0.0250764j -0.526986-0.986685j 0.358965-0.659385j -0.0179682-0.833058j -0.200463+0.10618j -0.478895+0.35739j -1.66319+0.235832j 0.527016+1.10178j 
-0.264859+0.722332j 0.333351-1.64335j -1.01446-1.57886j -0.235563+0.759728j 0.943847-0.453022j -1.40621-0.877572j 0.0111208+0.363457j -0.558556-0.884909j -1.2613+0.0699406j -0.0577636-0.177343j -0.388348+0.87162j 0.169409-0.468434j -0.035437+1.21853j -0.724763-2.04878j 0.476585+0.278406j 0.403011-0.156253j -0.826416-0.274623j -0.200908+0.544847j -2.11993-0.501622j 0.778541+0.393848j 0.250259-0.453335j 0.366498-0.686235j 0.533822+1.31055j -0.565914-0.252451j 0.72393+0.479061j -0.035916-0.214687j -1.19653+0.340469j -0.00708666+0.015319j -0.210826+0.100478j -0.781622+1.29529j 0.80605-0.575749j 0.869798+0.399676j -1.00747-0.269165j 0.0900311+1.34494j 0.895681-0.84641j -0.150207-0.00382676j -1.03198-0.624881j 0.895755+1.91983j 0.552566+0.683102j 1.88938-0.272331j -0.023547+0.299833j -0.665023+0.264876j 2.18097+0.299255j 0.399022+0.326408j -0.0372924+2.25846j 0.142305-0.655441j 0.888475-0.288379j -0.386218-0.783997j -0.887474-0.801903j 0.0886649+0.116974j 1.42568-0.897593j 0.522657-0.802909j -0.319848-0.141444j 0.898306+1.18293j 0.407+0.47396j 0.659151-0.00538261j -0.581335+1.03869j 0.543581-0.509177j 0.42018+0.35162j -0.596048+0.0649863j 0.206058-1.18035j 0.157001-0.517158j 0.225101+0.754434j 0.46329+0.131964j -0.317191-0.0980937j -0.258117-0.885942j -0.707493+0.610988j 0.0391035-0.255093j 0.245154-0.710429j 0.342221+1.16017j -1.18249+0.0539144j 0.918392+0.453401j 0.562425+0.143569j -0.203306-0.257622j -0.408234+0.795615j -0.109101+0.175798j -1.64243-0.451382j -0.475362-0.514727j -0.45933+1.19673j 0.228744+0.955959j 0.0442537+0.301683j 0.256964-0.453135j -0.157839-0.921714j -0.425715-0.24992j 0.0451536+0.0204581j 0.701391-1.29244j 0.00687669-0.487719j 0.628962-0.218502j 1.02124-0.354422j 0.580354+0.48367j -0.280338-0.18275j 0.319119+0.789657j 0.21688+0.602827j -0.586981+0.81797j -1.49636+0.31353j -0.720676+0.653288j 0.290357-0.341151j -0.501574-0.24304j 0.632406+0.27151j -0.177483-0.820376j -0.413419+0.239434j 0.311362-0.0284073j -0.292319-0.546624j -0.0552146+0.423276j 0.550683+0.184599j 0.738085+0.225883j 0.638204-0.0102375j 0.586963-0.334569j 0.263431+0.410559j 1.30329+0.307185j 0.0495943+0.368053j 0.314412+0.59643j -0.386389+0.154048j -1.09081+0.255908j -0.803161-0.147944j -0.32311+0.725079j 0.69661-1.00811j 0.404248-0.393522j 0.0294676+0.532899j 1.00257-0.332139j 0.736924-0.714695j 0.269322+0.500952j 0.425759-0.459731j 0.0864453+0.052511j 0.338736-0.374387j 0.430457-0.359589j 1.25275+1.17955j 0.459571-0.543681j -0.901409+0.499607j -0.704198+0.316254j 
