0.902576-0.0556257j 1.02221-0.0520323j -1.48855-1.41412j -0.215056-0.0448111j -0.938699+1.84899j -0.75341+2.17385j -0.923263-1.19354j -0.963378-0.985335j 1.0494-0.718298j -0.410949+1.08329j 1.00152-0.338892j 0.709135+0.876121j -0.303545+0.924405j 0.0898276+1.85908j -1.9007-0.934985j 2.00353+0.406087j -1.16737+1.59001j -1.18113+1.86484j -1.02726-0.462689j -1.53846-1.71453j 0.519527-0.932634j -0.719968+0.22658j 0.35864-1.43127j 0.981169+0.151407j 0.86748-1.57399j -0.282064-0.874995j -0.693193-0.123993j 1.42917-0.147983j 1.21443+1.44922j -0.610493+0.0956448j 0.361146+1.69817j 0.952847-0.584069j 0.525417+1.49631j 1.17331+0.0717477j -2.35977+0.307023j -0.274976+1.77546j -0.429662+1.56382j -1.90462-1.50053j -1.18593-1.15558j 1.08566-0.396224j -1.8373+1.676j -1.61397+1.05114j -1.24018-0.133891j -0.900398-1.37935j 0.0632064-0.372848j -0.976901+0.944357j -1.18152+0.2676j 0.262272+0.275916j 0.556802+2.10551j 1.26462+0.328373j -1.5921-0.240306j -0.289067-0.0254914j -0.439325+1.44308j 0.251775+0.60805j -0.587771+2.2265j 1.04821-0.0945465j 0.503713+0.353908j 0.466875-0.0802672j -0.754548+0.603058j 0.311219+0.51119j 0.170165-1.14069j -0.839664-0.700136j -0.768147+0.954918j -0.684029-0.540771j 0.701702+1.17731j 0.178894+0.592103j 0.71457-0.216517j -1.73016-0.461832j -1.1845-1.29312j -0.849166+0.34863j 1.20778+0.239951j 0.0100914-0.331694j -0.637095+0.213441j 0.411677-0.285048j -1.04772+0.973552j 0.98305-0.14381j -0.0619338+0.288399j 0.456994-0.917977j -0.727515-1.537j 0.978259-1.32579j -0.341507-1.16933j -0.652861-0.919007j -0.297045+0.0992997j 0.794351+0.266269j -0.264573-0.730293j -1.69538+0.887088j 1.78808-0.404855j -0.933016+0.497038j 0.480876+1.17329j -0.880365-2.02746j 1.31199-0.59992j 0.391703-0.890251j -1.95307-0.195058j 0.862982+0.530756j -0.209547+2.08506j -0.202378-1.94723j -0.540112+1.58051j -0.685873+0.208702j -1.38831-0.295549j -1.71812-0.507822j -0.530322-0.562082j 0.253998-0.58085j -1.78076+0.0840964j -1.30349-0.824299j 1.69553-0.796243j -0.24908+0.495294j -0.591525+1.16063j 0.161641-0.370229j -1.27848+0.86768j -0.441185-0.430179j -0.876757-1.36664j -0.230547+0.938153j 0.977189+1.82668j 0.346761-0.696488j 0.561892-1.11308j 0.353915-1.20783j 0.294674+0.75623j 0.111731-0.053353j -1.22529-0.472741j -0.465916+0.60041j -0.537781-0.601258j -0.723336-1.06664j -1.02948+0.324059j -1.35264+0.38712j 1.15687-0.440156j 0.677315+0.180556j -1.57397-0.297325j -0.507519+0.506137j 0.960494-0.797276j -0.477953-0.225779j 0.581921-0.229522j -0.835155-1.07339j 0.0102544-0.43751j 0.922598-1.403j 0.448875-0.26196j -1.22381+1.26222j 0.711877-0.775263j -0.218841+0.114253j -0.0539505-0.396776j -0.837959+0.433258j 0.440819-0.157237j 0.438757+1.26551j -0.43332-1.23683j 0.242755+1.81348j -0.845639-0.214367j -0.46398+1.30185j 0.279673+0.239203j -0.0196492+0.285414j 0.257145+0.883527j -0.886069-1.17682j -0.847879-0.912825j 1.24838+0.510788j 0.38698+0.436996j 0.132818+0.440124j -0.795663+0.385155j 0.740785-0.198872j -1.17714-0.935657j -0.00705562+0.613743j -0.245933+0.827904j 0.760615+0.811542j 0.554267+0.270263j 1.84604-0.683789j -0.597574-0.126492j 1.5274+0.590837j -0.176076+0.313617j 0.598851-0.794726j 0.427314+0.314634j 0.915319-1.04527j -0.237646-0.0238741j 0.351003+1.29999j -0.915663-0.038155j 0.630088+1.10562j -0.301163+0.314701j 1.00658-1.60483j -0.499248-0.876015j 0.895133-0.169979j -0.0339155+0.744288j 0.744219+0.565583j -0.53985+1.21286j 0.563404-0.309679j -1.36466-0.646401j -0.71505-0.627848j 2.01553-0.448061j -0.708489+0.660484j -0.746653-0.621797j -1.50105+0.794546j 0.490433-0.70098j 0.323517-0.926683j 0.92422-0.109868j -0.518158-1.79678j 0.63805+1.18962j -0.578312-2.08333j 0.383622+0.0863432j 2.06858-0.483057j 0.918687-0.207885j 0.129885+1.11454j 
0.0209258-0.804454j -2.47959+0.703223j 0.0501313+1.4127j 1.99297-0.0147528j -0.0824041-1.5801j 1.08652-0.330592j 0.705437+1.35689j 0.196775-0.62571j 0.5542-0.296445j 2.12749+0.344928j 0.0369883-0.0398525j -0.435265-2.03696j 0.135555-0.356945j -0.872841-1.49301j 0.844724-1.17446j 0.163488-1.01222j 0.936984-0.878077j -0.0851339-0.448111j -0.80073-0.275657j 0.317016+1.44092j 0.996135-2.2203j 0.923108+0.965984j -1.17408+0.703825j 1.19542-0.175416j -0.891282+0.035453j 0.159071+0.880603j 1.27736+2.2636j -0.039804+0.622011j -0.188299-0.851445j 1.09515-0.693334j -0.13286+0.0438645j -0.80059+0.120911j -1.41944-1.43564j 0.52487+0.312757j 0.854714-0.898306j -1.70912+0.315411j 0.724017+0.720395j -0.0647006+0.646582j 0.214249-0.0917997j -0.556958+0.829909j 0.85908+0.209152j 0.868797-0.120259j -1.96551-1.66519j -0.522873-0.0177795j -1.79415+0.826309j -0.0159288+0.304766j -1.07527+1.48354j 0.368159+0.970673j -0.348783-0.575341j 0.993742-0.561702j 0.420041+1.09387j -0.411927+1.57575j 0.791473-0.205103j 1.54358-1.03201j 0.675239+0.366493j 0.544995+0.119659j 0.402323-0.757884j 0.737486+0.673685j -0.692421-0.373752j -0.384304-0.162214j 0.181231+1.17511j 0.276237+1.01583j 1.03158-0.559609j 0.389549+0.174236j 0.362984+0.107691j -0.664694-0.255877j -0.792425-2.32319j 0.18797+0.828265j 0.231392+1.07664j -0.3015-0.773475j -0.92047+0.772564j 0.0864263+0.176487j 1.45493-0.283097j -0.565142+0.178504j 0.369447+0.264487j 0.194067-0.721138j 0.188648-0.416761j -1.06334+0.145839j 0.949453+0.273633j 0.318365+0.477215j 1.25643+1.33895j -0.544513+0.340455j 1.1608+0.150527j -0.331435-0.48909j 0.481704-0.278421j -0.44687-0.265342j -1.12576+1.1522j 1.09819-0.368342j -0.135455+1.0565j 0.657557-0.400189j 1.44388+1.3565j -0.889956-0.19779j -0.315613+0.8592j -0.452649+0.102779j -0.274184-0.247688j -0.123736+0.428275j 0.407998-0.560971j -2.00272-0.479022j 0.853596-0.481158j -0.165611+0.663225j -0.606132+1.73856j -0.603125-0.4483j 1.13428-0.64138j 0.472805-1.58904j 0.291019-1.71527j -0.508205+0.910256j -0.381333+0.426624j -1.09602+0.0980715j 1.80855+0.589377j -0.198211-0.306797j -0.739288-0.516543j -0.172778-1.20049j 0.570275-0.484761j -0.703977-0.554171j 1.00191-0.336884j 0.00611179-0.673995j -0.678082+1.4178j -0.00726691+0.482645j -0.820046-0.566773j 1.14337-1.31003j 0.0312152+0.742363j 0.465218+0.882617j -0.109555+0.379437j 0.830706+0.843546j 0.0384052+0.389675j 0.424611+0.440652j -0.250204+0.760977j -0.656343-0.730256j -1.38544+1.06303j -0.0443015-0.220535j 1.17873+1.03734j -1.65687-0.0129178j 0.28159+0.250223j -0.370966-0.561076j -0.133964-0.403973j 0.255326-0.0454507j 0.262103+1.09277j -0.789863-0.0316603j -0.532725-0.185466j 1.11602-0.807605j 0.432172+0.648876j -0.26093-1.81533j 0.320546+0.26376j 0.635274-0.367808j 0.645743+2.02345j -0.587224+0.694325j -0.118147+0.0610498j -0.35101-0.447191j 0.822172+0.208808j -0.122012+0.200527j 0.243892-0.100114j -0.04578-0.639481j -1.03771+0.655334j -0.455547-0.404133j 0.268177-1.34189j -1.85552+0.240801j 0.65192+0.0741797j -0.326897+0.030649j -0.347299-0.464434j -0.505554-0.703369j 0.0421894-0.272145j -0.539857+0.406395j -0.00864918+0.0426143j 0.369219-1.06057j 0.694712+1.32751j -0.696976-0.0373154j -0.148364-0.906924j 0.0472877+0.235886j 0.35873+0.166758j -1.37108-1.25953j -0.0202899-0.500379j -0.969974-0.10264j 0.45251+0.157548j 0.263986+0.34019j 0.739114+0.769019j -0.144933+0.387229j 1.73201-0.444421j -0.753305-0.714545j 0.472684+0.111522j 0.118084+0.585085j 0.36086+0.0274601j -0.11046-0.588937j -1.03673+1.37561j -0.43842-0.452539j -0.217402+0.640598j 1.19493-0.390551j -0.0608969+0.416311j 0.980894-0.748561j -0.00958357+0.572037j 0.850443-0.288694j 0.113072+0.263561j 0.720793+0.0846296j 0.267956+1.66001j 1.62972+0.968257j 0.124141+0.435601j -1.16136+1.50258j 
2.32846+0.927757j 0.0318393-0.856515j -0.370923-1.3751j 2.05171-0.057655j -0.0125414+1.36764j -1.15319-0.583879j 0.247798-1.6091j -0.579991-0.852183j 0.257358-0.85017j 0.794042+1.64517j -0.643071+0.671997j 1.28379-1.59087j -0.777301-0.539005j -0.424049+1.19333j -1.11365+0.364592j -1.33964+0.775733j -1.63637+0.146861j -0.607264-0.689722j 0.0470458+0.907375j 0.546816-1.6255j 0.578288-1.24152j -1.41194-0.0103403j -0.307786+0.602635j 0.947155+0.593038j -0.0489536-2.5087j -0.42997+0.019279j -0.017865+0.83788j -0.0109171+0.736728j 1.09803-1.18198j -0.320036+1.08208j -0.404755-0.0757938j -2.27741-1.22592j -0.342716+1.19797j 0.213096+0.81701j -0.74532-0.120436j 0.911134+0.676851j 0.013167-1.9045j 0.684945-0.701347j 1.57243+0.598616j 1.91131-0.0659978j -0.379089-0.767152j -0.942889-0.846439j -0.0911902+0.0601568j 0.455818-1.03731j -0.038466-0.419088j 0.555304-0.225193j -1.34771+1.01491j 0.432913-0.96656j -1.21469+1.57303j 0.32967-0.202742j 0.080096-0.161057j 0.147686+0.335948j 0.515926+0.694648j -0.322853+0.291215j -0.317713+0.13501j 0.73251+1.0874j 2.15793+0.217713j 0.023418+0.588091j -0.564495+0.969994j -0.611351-0.0501974j -0.396439+0.0679775j 0.435156+0.997005j -0.293431+2.04902j 0.375361+0.140642j -0.0382765+1.48308j 0.872157+0.209675j 0.597936-0.101155j 0.286587+0.515119j -1.43271+0.119336j 0.165449-1.1917j 0.467578+0.00651483j -1.01292-0.22997j 0.932667-0.403984j -0.219568-0.107977j 0.0622823+1.45864j -0.30741+0.367457j -0.225317-0.399567j -0.775462+0.0482961j 1.08082+0.217886j -1.50623+0.0936846j 0.362806-1.06677j -1.72072+0.502548j -0.360627-0.0846504j -0.192863-0.247133j 0.181245+2.52862j -0.434552+0.101492j 0.865079+0.274781j -0.505196-0.583104j -0.561932+0.759411j -0.458919-0.0736996j 0.0622225-1.09647j 0.779983+1.49315j 1.63782-0.575835j -1.52134+0.249764j 0.0075548+0.750092j 0.661273+0.208704j -0.219982-1.26349j 0.488562-1.0476j -1.74465-0.74903j -0.490537+0.277683j 0.304277+0.298791j -0.437366-0.638019j -1.51513-1.28327j 0.698433-0.141483j 0.0601582+0.857914j -0.456106-0.579943j -0.882612+1.0608j -0.331796-0.0834913j 0.271566-0.131254j 0.723573+0.602582j -2.03741+0.569542j -1.29738+1.19396j -0.683565+0.944277j 0.154932-0.715833j 1.01263-0.449674j 0.599402+0.0803253j -0.116605+0.112577j 0.378015-0.0620877j 0.0659942-0.468939j -0.0165566+0.495338j -0.521128+0.320961j -0.225684-0.0362444j -0.269222+1.82642j 0.466824+0.279544j -0.439423-0.143288j 0.0342164+0.0238209j -0.838365-0.076964j -0.594258-0.337331j 0.836942+0.190418j -1.40561+0.430465j 0.624378-0.207091j -0.574163-1.69638j 0.425985-0.500131j 0.584551-0.443053j 1.47043+0.226929j 0.201407+0.446289j -0.373457-0.111728j -0.520162-0.684854j -0.407848+0.504988j -0.294652+1.93003j 0.249243-0.0899724j -0.68454-0.565346j -0.249706+0.869604j 0.329256+0.407379j -1.14393-0.147638j 0.148379+1.33379j -0.262308+0.672695j -0.0650234+0.575617j 0.160996+0.562421j -0.0638208-1.39997j 0.103402+0.545766j 0.848471-0.216649j -0.0928145-0.442378j -0.0889733-0.215217j 0.327684-0.845905j -0.707605+0.725627j -0.2251+0.115832j -0.580334+0.945805j 1.9408-0.536339j 0.987066+0.596943j -0.208224+0.991471j -0.517321-0.461901j 0.0679804-0.464832j 0.468278-0.703656j 0.535793-0.107344j -0.455895-0.980003j 1.33169+0.428645j 0.515446-0.907798j -0.325664-0.94502j -0.634711+0.55492j 0.0478127-0.236679j -0.944472-0.627218j -0.853288-0.122722j -0.654218+0.322919j -0.555781+0.522326j -0.901839-0.930846j 0.542981+0.112652j -0.185558-0.453947j 1.2772-0.317565j 0.876353-0.666654j -1.25824+0.551886j -0.0492849+0.944873j 0.704746+0.483256j -0.00610854-1.10974j -0.0627507+2.09767j -0.486602-0.665319j -0.806828-1.39686j -0.758381-0.0786718j -0.891517-0.672838j 0.187992-0.319521j -1.90778+0.38232j -0.848436-0.225169j 0.506592-0.372167j 0.101502-0.228171j -0.105294-0.622692j 0.892568-0.0817979j 
0.336826+1.30095j 0.0722975-1.37887j -0.425903-0.642623j -0.081604+0.00573509j 2.18991-1.01488j 0.0261159+0.0155384j -0.842689-0.692306j -0.24185+0.0548841j -1.15968-0.186078j -0.514962-0.273496j 0.0096172-0.281168j 0.674746+0.965995j 0.121726-3.26169j 0.342826+0.566058j 1.46012+1.97115j -0.421996+0.00687156j 0.0824137+0.70064j -0.389436+0.475963j 0.808287+0.963368j -0.311826+0.0642026j -0.589243+0.518999j 1.07793-0.0499184j 0.118064-0.572454j -1.231+0.319431j 1.0782-0.904121j 0.652716-1.44459j -0.788879-1.48799j 0.387989-0.692706j -0.115416-1.39543j -0.575564-1.18601j 0.0953905-0.831723j -1.66296-0.825758j 1.01698+0.298171j -1.35298-0.439839j 0.689101-0.26316j 0.178997-1.75736j 0.074989-0.555821j -0.100261+0.158676j -0.220446-0.617664j 0.262244-0.821305j 0.327821-0.175472j 0.138709-0.139907j -0.3331+0.917015j 0.108089+1.16989j 0.0360421+0.814026j -0.195703-0.670757j 0.0677779-0.824113j -0.422314-0.327995j 0.465557+0.0741259j 1.03568+0.801438j -0.286493-0.135122j 1.10806-0.983051j -0.504869+0.507149j -0.484769+0.324241j -0.0119251+0.170614j -1.29291+0.22681j 0.263282-0.51403j 0.597203-1.35538j -0.541914+1.2357j 0.162454-0.0244951j 0.358488-0.36191j 0.016217-0.111238j -1.02395-0.371633j 0.155181+1.92944j -0.224887-0.542475j 0.358291+0.207251j 0.747171+1.35152j -0.107232+0.840118j -0.0185265-0.0385059j 0.619288+0.56391j 0.139747+0.38222j -1.22748+0.81409j -0.0236058-0.565221j 1.02028-0.341969j 0.736368-0.123921j -1.39215-0.291734j -0.344337+0.771874j -1.54104+0.0115796j -0.0884215-0.130543j -0.249229-0.556943j -1.15044+0.0379982j 1.05029+1.29506j -0.410254-0.397018j 0.0813558+0.672115j -0.892215+1.2598j 0.0483178-0.374967j -0.546512-0.064078j -1.12737-0.204385j -0.597045-0.39834j 0.93769+1.11065j -0.990958+1.27725j 0.302742+0.2523j 0.113606-0.00855793j 0.583247+0.284158j 0.462359+0.214704j 0.267487+0.0839523j -0.10667-0.187371j 0.549469+0.902015j -0.290061+0.549966j 0.966488+0.518324j 0.586011+0.313512j 0.278142+0.316361j 0.00718918+0.365891j -0.0687983+0.466777j 0.458771+0.122545j -0.942806+0.242836j 0.57728-0.584639j 0.5965+1.20624j -0.234442-0.316208j -0.11263-0.0970497j -0.0873726-1.35421j 0.671374+0.347355j -0.272631+0.197159j -0.401904-0.774542j -0.0464139+0.984741j -0.518113-0.219333j 1.56779+0.726942j 0.362981+0.136872j -0.401165-0.0700352j -1.12722+0.531159j 1.23021-0.731145j 0.590969-0.163074j -0.175113-0.0302532j -0.245866-0.354426j -1.31803-0.367866j 0.756003-0.179378j 0.18798+0.248782j 0.0262555+0.422208j -0.0671734-0.817542j -0.74054-0.08789j -0.182054-0.581648j 1.12622-0.154418j -0.753072+0.884889j -0.0371981-0.995762j 0.381675+0.440976j -0.337032-0.562721j -0.105991-0.427j -0.0726923-1.49412j -0.0644818-0.776854j -0.138081+0.138205j 1.73802+0.878131j 0.263539+0.629978j -0.43614+0.655229j 1.01793-0.350859j -0.93116-1.35152j 0.200407-0.197188j 0.102345-0.202079j 0.366302+0.592488j 1.18912-1.69406j 0.0743454+0.0691907j 0.34193+0.514234j 0.339144-0.678271j 0.042663+0.00241322j -1.11408+0.305673j 0.734662+0.657341j 0.783949-0.267891j -0.936304-0.659838j -0.501086-0.179659j 0.289499+0.566642j -0.333478-0.385676j -0.542956-0.0883089j -0.595125+0.0398894j 0.0374001+0.422381j -0.24417+0.201824j 0.391091-1.11771j -1.14162-0.0600974j -0.0368001+0.153814j -0.143385-0.380436j 0.970138+0.306267j 1.54575-0.200296j 0.0288817-0.041395j -0.22685-0.278883j 0.0169883-0.00134515j -0.340991-0.22388j 0.134038+1.26982j 0.174294-0.0658946j -1.70843-0.521119j 0.710526+0.599929j 0.536652-0.113891j -0.296087-0.106495j 0.267244-0.0954126j -0.973611+1.36553j -0.779003-0.277755j 0.296309-0.729461j 0.247468+0.472918j -0.891997+0.40032j -0.362261-0.0677844j -1.15097+0.623582j -0.108896+0.702764j 0.583549+1.52174j -0.949282-0.398015j 0.672858-0.108741j -0.239039+0.268608j -0.919365+1.36201j -1.00677+0.50319j -1.48457-0.383653j 
1.08039-0.781743j -0.646148+0.629105j -0.737906+0.355525j -0.0381502-0.26038j -0.0143006-2.75097j 0.708721+0.594349j -0.0967211-0.0644703j 0.909509+0.659428j -0.67796-0.037748j 0.315884+0.741661j -1.43456+3.33057j 0.339036+0.0253047j -0.360959-0.0776444j -0.579835-1.94441j 0.632356+0.378453j 0.325424-0.931952j -0.0201935+0.705034j 0.280013-0.787373j 0.34819+0.667893j 0.40169+0.647515j 0.983601+0.21556j -2.0062+0.444889j 0.423057-0.951412j -0.122771+0.667254j -1.29517+1.03073j 0.935115-1.48706j 0.0852074+0.316274j -0.815464+0.0106286j -0.0599447-2.29643j 0.0425193+0.837321j -0.273249-0.830802j 0.529098+0.157146j -0.876207-0.418117j 0.641165+0.494802j 1.4426-1.09252j 0.42074-0.137028j 0.622572+0.0318499j -0.554159+0.384008j 0.358168+0.426227j 0.64869-0.27032j 0.417234-0.531633j 0.619868+0.0110759j 0.718784-0.901673j -0.381983+0.0862007j -0.151648-1.44506j -1.08158-0.256403j -0.622902+0.24481j -0.483097-0.101227j -0.75629-0.384526j -0.413287-1.06962j -1.66063-0.280966j 1.28553+0.11614j -0.059339+0.0905073j -0.151628+0.865717j 0.950307-0.923309j -0.0808128+0.620349j -0.329357+0.373205j 1.40047-0.162295j 1.53012-1.05584j 0.101512-0.17399j 0.0571774-0.549786j -0.220993+0.245732j 0.678396+0.836903j -1.41476+1.16781j -0.693444-0.73097j -0.920875-0.987546j 0.509165-0.211685j 0.603817+0.70611j 0.0243061+1.0176j 0.266196-0.59868j 0.223111-0.551963j -1.30326-0.711387j 0.861273+0.422655j 0.498594+0.0415284j 0.311724-0.678237j 0.114096-0.487384j -0.492599+1.06747j 0.777959+0.542737j 0.795993-0.0737743j -0.827725+0.0555831j 1.00458+0.41674j 0.0738233-1.07038j -0.105742+0.548054j -0.58317+0.20362j 0.753687-0.01345j 0.170904-0.541431j -0.674641+0.532754j 0.134476-1.93058j -0.00891133+0.211609j 1.1924+0.85205j 0.0102715-0.442142j -0.262568-0.0816318j 0.0716471+0.354766j -0.411006-0.596076j 0.289446+0.511235j -0.465268+0.571525j 0.173592-0.331145j 0.122567-0.878255j -0.520953-0.456051j 0.615929+0.720382j -0.239755-0.618812j 0.155894-0.47252j 0.180517+0.280456j 1.22129-0.262818j 0.225013+0.102702j 1.02692+0.630891j 0.630827+0.47275j -0.586931+1.00105j -0.462167-0.0391151j 0.445091-1.42122j -0.369388-0.00685886j -0.202044-0.185183j 0.663472+0.112904j -0.0679894+1.47064j 0.838419+0.557933j -0.139768-0.635505j -0.749822-1.50072j -0.303013+0.885084j -0.573595+0.291277j -1.01999-1.47734j -1.44145-0.131123j -0.245442+0.035898j 0.00222578+0.0544169j -0.205835+0.301395j -0.654511-0.892451j 0.380076+0.975987j 0.865668+0.387818j -0.746577-0.00539346j 0.166379-0.204725j 0.350239+0.444746j -1.55016+0.246884j 0.158161-0.870027j -0.653233+0.165984j -0.528758+0.338789j 0.185816-0.620394j 0.574227+0.394266j -0.0928398-0.458254j 0.821075-1.11838j 0.837811+0.413547j 0.29116+0.244846j 0.513157+1.59502j 0.240752+0.0171604j -1.74392+0.203015j -0.504063-0.0156602j -0.356008+0.746146j -0.163098-0.507607j 1.04201-0.192641j 0.794086-0.0677488j 0.662025+0.753454j -0.227279+0.441515j 0.299852+1.78409j -0.00426359+0.18533j 0.447965-0.113729j -2.13011-0.952658j -0.179244-1.00609j -0.413442-0.127998j 0.488929+0.576506j 0.332089-0.282231j 0.10444+0.030982j 0.0873629-0.23844j -0.12665-0.158408j -0.254331+0.272996j -1.09819+1.59706j 0.214185+0.261587j -0.361971-0.139676j 0.205865+0.548082j -0.21558+0.154191j -0.0095758+0.0640952j -0.0869163-0.553764j -1.26991-0.695922j 0.319938+0.398993j -0.67274-0.119585j 0.320837-0.180405j -1.14538-0.314052j 0.428796-0.314717j 0.0840896+0.467777j 0.147996+0.712484j -0.954634+0.352467j -0.170039-0.236535j 0.0091819-0.197642j -0.278662+0.392578j 0.666769+0.0953065j -0.970207+0.666653j -0.3804+0.0218728j -0.0444926+0.136802j -0.200694-1.78812j 0.306985+0.273264j 0.380052-0.117764j 0.381294+0.53356j -0.607137+0.31253j -0.856981+0.532501j 1.81443+0.413389j 0.955902+0.0646362j -0.318553-0.000263429j -0.635343+0.891207j 0.601708-0.306568j 
-1.56407+0.486736j -1.83137+0.797935j -0.0701708-0.022688j 1.25609+0.928709j 0.0585817-0.710144j 0.393455-0.00361538j -0.373903+1.44791j -0.284957+0.235471j 2.36002+0.688864j 0.708757+0.0971758j -0.190365+0.297887j -1.79792+0.466883j 2.65478-2.28678j -0.191139-0.708143j -1.03162-0.816794j 0.0233383+0.596374j 1.66987-0.0453102j 1.01928-0.335354j -0.509814-1.88917j -0.635304+0.619813j 0.147291-0.212845j 0.171966+0.750513j 0.206543+0.247872j 0.942051+0.0671878j 0.112329+0.236708j 2.22877-0.544918j 0.23788+0.24755j 0.537776-0.38846j -0.0727616-0.348873j 0.636168-1.59721j 0.417197-1.44882j 0.302493-0.140582j -0.694373-0.980479j -1.51167-1.05599j -0.846169-0.287207j -0.871236+1.37216j -1.29438-0.0918878j 0.00764928+0.709073j 0.314238+0.485323j -1.95298-0.0508403j 0.27312+0.528332j -0.068899-0.0647075j 0.957905-0.280566j -0.385427-0.77011j -0.213523-0.0625022j 0.107314+0.438481j 0.292921+0.983168j -0.223219+0.974215j 0.207309-1.07476j 0.769741+0.36468j -0.0704462-0.297199j -1.40988-0.105989j 0.0617086+0.296511j 0.276213+0.342107j 0.573769-0.744717j 0.511174-0.0758496j -0.442634-0.661403j 1.4716+0.553293j -1.00464-0.227728j 0.499116+1.36349j 0.114279+0.248517j -0.0313523-0.730589j 0.297224-0.626754j 0.122653+0.706651j -0.114227-0.144155j 0.158631-1.23516j -0.190713-0.607695j 0.301389+0.549014j -0.161339+0.0234824j -0.804813+0.690479j -0.959036+0.833349j -0.808986+0.387145j 0.318287+0.740503j 1.80789+0.774234j 0.159841-0.488736j -0.480989-1.48639j -1.16169-0.089722j 0.27197-0.188271j -0.118215+0.147319j 0.163711-0.400309j 0.809491+1.09242j 0.458197+0.326664j 0.365452-1.21182j -0.703825+0.55243j -0.923619+0.201835j 0.624827-0.131213j 0.271149+0.54936j 0.158762+0.952553j -0.290675-0.915507j 0.402848-1.3068j 1.30605-0.279426j 0.405677-0.858604j 0.103021-0.0573189j -0.177683-0.139385j 0.902207-1.33607j 0.292316-0.528598j 0.0700138+0.118301j 0.257671-1.14382j 1.21702+0.680308j -0.207502-0.149032j -0.276602-0.564863j -0.959778+0.751339j 0.932969-0.0546609j 0.304078-0.331251j -0.311053+0.174503j -0.0744198+0.386299j 0.115139+0.000990834j 0.41192-1.31488j 0.0756401+0.191427j -0.15909-0.000980565j -0.0216946+0.7269j 0.360742-1.4618j -0.291605+0.142433j -0.741377-0.315973j -0.63928+0.310637j 1.52951-0.0139815j 0.00781984+0.707967j 0.744742-0.790253j -1.44392+0.867477j 0.671569+0.46357j -0.419487-0.0597837j 0.0408622+0.866429j -0.235638-0.0370044j -0.71651-0.363984j -0.165615+0.635917j 0.0921301+0.88173j 0.388505+0.256371j 0.201078+0.878349j 0.0732814+0.452863j -0.968787-0.388791j -0.0542814+0.122333j -0.688951+0.0150882j -0.40423-1.01835j -0.28134-0.0211353j -0.977142+0.118599j -0.122111-0.357638j 0.837327+0.32899j -0.206226-0.737047j 0.735768-0.450372j 0.0348551-0.993953j 0.427594+1.69918j 0.776454+0.11962j 0.151058+0.273458j 0.122051-0.319747j 0.586676+0.905943j 0.716823+0.105071j 0.757019+0.110034j -0.32066+0.358082j 0.741637-0.0792073j 0.371024+0.0687437j 0.0527692+0.0383238j 0.054221-0.084066j -1.2586+1.28244j -1.00005-0.759551j -0.111254+0.180785j 0.0810368-1.0819j 0.141248-0.0944033j -1.3684-0.76017j -0.572761+0.653331j 0.591184+0.140316j 0.981836-0.487256j 0.0872656+0.155911j -0.439065+0.408881j -0.207856-1.12427j 0.32663-0.982826j 0.369004-0.14168j -0.798347-0.974681j 0.576625+0.684739j 0.777287+1.66001j -0.631133-0.678017j 0.679864-0.128153j 0.407801+0.0699271j -0.327835+0.252316j 0.572348-0.697616j 0.30964-0.42217j 0.823116-0.465403j -0.133652-0.699685j -0.380725+0.209827j 0.523391-0.804731j -0.48743-0.819642j 0.373545-0.913793j -1.34404-0.251875j -0.16368+0.776144j 0.600931+0.522221j 0.426248-0.112963j 1.14978-0.0985891j 0.746788-0.602874j -0.301942+0.473116j 1.03022-0.115471j 0.957679-0.310523j -0.833816-1.27842j -0.581418-0.866688j 0.338118-0.614097j 0.176144+0.38329j 1.43921+0.16545j 0.825388+1.01774j 
