0.0018128+0.0181643j 0.000435282-0.770662j 0.00993397+0.0802523j 0.00294686+0.0432543j -0.00278409-0.102898j -0.0015358+0.0763066j -0.00322715+0.00095386j 0.00779109-0.0284621j 0.0107527+0.00137851j 0.00577774-0.0151633j -0.00434136-0.00279034j -0.011184-0.0422762j 0.000793317-0.0865669j -0.0121621-0.0364282j 0.0121644+0.0889184j -0.0274253+0.124284j 0.00720429+0.0242514j 0.00462979+0.0607581j -0.00262507+0.00205748j 0.00861335-0.0199003j -0.0106464+0.0231675j 0.0182039+0.0121117j -0.00311463+0.00557353j -0.000298535+0.0181916j 0.0215568+0.0102411j -0.00109646-0.00431932j 0.012032+0.0070758j -0.0167325+0.0199961j 0.036482-0.0201703j -0.0182135+0.00467551j -0.0260744+0.0360104j -0.0518678-0.0295683j -0.0353639+0.0204248j -0.00863589-0.0176519j -0.00871653+0.0293167j -0.00321081-0.0131006j 0.0127863-0.000142742j -0.0115042-0.00050168j -0.0249036+0.00413996j -0.00494876-0.0233312j 0.00645962-0.0128402j -0.00177666+0.0080642j 0.0238556-0.0168482j 0.0187283+0.00127889j 0.00669746-0.00802468j 0.00222786+0.0113009j 0.00275979+0.0230062j -0.013563-0.0111163j 0.00620795+0.00597463j 0.00343522+0.00202045j -0.00164139+0.00547269j 0.0171519-0.00519714j -0.0282892+0.00633676j -0.00180204-0.00136838j -0.0228164-0.0292944j -0.00273312-0.0213912j 0.00287018-0.00809053j -0.00420075-0.02688j 0.0150329+0.0257348j -0.00941798-0.00507343j 0.0286027+0.0168373j 0.0358653-0.00736959j 0.0148054-0.00755384j -0.0134446+0.010148j 0.00783689+0.00555173j -0.00399765+0.0179474j -0.0121465-0.000158777j -0.00958512+0.00480531j 0.0155458-0.0053797j -0.00700457+0.0112751j 0.00173257+0.00950116j -0.000326557+0.0100946j -0.00241801+0.0011536j 0.00600748+0.0090489j 0.00162973-0.00262288j -0.0018167+0.000163268j -0.00210775+0.00303267j 0.00157163+0.00332644j 0.00425972-0.0104074j 0.00599149-0.00219114j -0.0131638-0.00859393j 0.00595202+0.00106548j -0.00933146+0.00454228j 0.00385102-0.00487307j -0.000818703+0.00792759j 0.00510604+0.0165484j 0.00304975+0.00336754j -0.00533391-0.041478j -0.000242622+0.00620431j 0.00483298+0.0160839j -0.00666646+0.00411986j -0.00658928-0.00235681j -0.00357814+0.00411876j 0.0053184-0.00323274j -0.00482814-0.0219631j 0.00189515+0.0250829j -0.00287177-0.0303509j 0.0152012+0.00303905j -0.0139705+0.0178132j 0.00252864+0.00522084j -0.00797023-0.0188169j 2.39243e-05-0.0185606j -0.00632936-0.0172407j 0.00388696-0.00210995j -0.00635894+0.0056702j 0.00219501+0.00542394j -0.00106154-0.000425371j -0.000242267+7.67828e-05j 0.00237803-0.00623497j 0.00154435-0.00218642j -0.00306996-0.00022869j -0.000926134+0.00241964j -0.00779436+5.61474e-05j -0.00328341-0.00243279j -0.00141852+0.00103427j 0.00611148+0.000545112j 0.000743767+0.000532977j 0.00281169-5.5488e-05j -0.00190759+0.00140309j 0.00334686-0.000666749j 0.00172566+0.000586919j 0.010577-0.00457515j -0.00626009-0.00394244j -0.00738518+0.00903276j 0.0051262-0.0079875j 0.00946605+0.0025165j 0.00117915-0.000724489j 0.0106148+0.00271916j -0.00180576+0.00337522j 0.00410962+0.00365321j 0.00302148+0.00127749j 0.00940902-0.00623264j -0.00779696-0.00154568j -0.00794099+0.00272166j 0.0184367+0.00429831j -0.0017243+0.015955j 0.00396796+0.00551601j 0.000819164-0.0178187j -0.00304703-0.0043992j 0.00609426+9.79003e-05j 0.00320228+0.00339571j -0.00359414-0.00321639j -0.00552608-0.00542071j -0.000853089-0.00240347j 0.000116964+0.00535826j -0.000422688+0.00377036j -0.00409328-0.00113952j 0.00280136-0.000990861j -0.00211329-0.00091239j 0.00795001-0.00286708j -0.00660827-0.00345349j 0.00620745+0.00190006j 0.00788336+0.00705002j 0.00251356-0.00757099j 0.000627369-0.00304411j 0.00422761+0.00246903j -0.000663127-0.00343278j 
-0.0104752+0.263819j 0.0119812-0.122865j -0.0113051-0.0651605j 0.014339+0.0968483j -0.00291357+0.026944j 0.0076348-0.0374341j -0.00737775-0.0393445j -0.00810554-0.0198402j 0.00833417+0.0632792j 0.027656+0.0045997j -0.00216901+0.0200697j -0.00121791+0.0176583j -0.0117454+0.035078j -0.0121526+0.17465j -0.0350249+0.17927j -0.0267081-0.121013j -0.0395653-0.0237589j -0.0020606-0.0309378j 0.0106673-0.00961007j 0.0237104+0.0212193j 0.0177672-0.0170144j 0.00521521-0.00634442j 0.0205264+0.00830854j -0.0151536+0.0047059j 0.023197-0.00396661j -2.69658e-05-0.00785268j -0.0333837+0.0246057j 0.0462288-0.011998j -0.023575-0.01086j -0.00846131-0.00991085j -0.0399699-0.0226737j 0.0482881-0.0267928j -0.0118641+0.000191505j 0.0341178-0.00374078j 0.0020508+0.00259521j -8.44844e-05+0.0107628j 0.010268+0.00243207j 0.00519897+0.00705191j -0.0169417-0.00269526j 0.00613389-0.00679101j 0.00444952-0.00780411j -0.00717695-0.0211583j 0.0024804+0.00354131j 0.0130898+0.0260644j 0.0107925+0.00279995j 0.00739863+0.00952335j 0.0117618-0.0065409j -0.0113484-0.0116414j 0.00283205+0.00529432j 0.00886026-0.0099802j -0.0134423-0.00358509j 0.0160828-0.00939373j -0.010976-0.0112701j -0.00562171+0.00722567j -0.00186518-0.00108842j 0.014787-0.0192616j -0.0178879+0.000470836j -0.0191554-0.0191762j -0.0386485+0.00964163j -0.000323724-0.010802j -0.0332316+0.00379341j -0.00634369+0.0209453j -0.00301227+0.0245472j -0.00201898-0.0240942j -0.00263679+0.00826272j -0.00127854-0.010831j 0.0028919+0.0113976j 0.000338344-0.0141966j 0.0115082+0.0294554j 0.000121534+0.00177969j -0.00255846-0.00208184j -0.000756303+0.0110615j 0.00300492+0.00347335j -0.00491575+0.00550935j 0.000754408-0.00811027j -0.0014588-0.00861431j -0.00329863-0.00857378j 0.0028213+0.000877469j 0.00413522+0.0085555j -0.000153583+0.00527633j -0.00263127-0.00843077j -0.00495032-0.00588568j -0.00384592-0.00830826j 0.00199551+0.00391698j 0.000225564+0.00718558j -0.00479173+0.00627343j -0.00503647-0.013057j -0.00301591+0.000112769j -0.00290916-0.00363871j -0.00384797+0.00322957j 0.00697889+0.00740306j 9.03125e-05+0.0148938j 0.00574622-0.0108188j -0.00184045-0.00442762j -0.00624216-0.0102731j -0.00676707+0.0205865j -0.00292906-0.0101666j 0.00239772+0.0260036j -0.00540638-0.0123411j 0.00280563+0.00812246j 0.00724223+0.00588857j 0.00130064+0.0100535j 0.00851234+0.00941439j -3.21859e-05-0.00228646j 0.000170431-9.69933e-05j -0.00293665+0.00498328j 0.00370059+0.00133333j -0.00360449+0.000213812j -0.00872649+0.00719292j 0.00124917+0.00156807j -9.04673e-05+0.00113428j 0.00106352-0.00488338j -0.00687344+0.00180617j 0.00110424+0.00585665j -0.00191791-0.000918004j -0.00135424+0.0048883j 0.00171956+0.000654125j 0.0067853-0.00488565j -0.00770903+0.0028108j -0.00018727+0.00056636j 0.00578802-0.00404711j -0.0102942+0.00339328j 0.0036732-0.00389235j 0.00816668-0.000642841j -0.00665007-0.000353446j 0.00543402-0.000333395j 0.0040113-0.00494796j -0.00395784-0.00176898j -0.021768-0.00575713j 0.000493643+0.00172234j -0.00153074-0.00639936j 0.0101449+0.00661142j 0.00473462+0.00145214j -0.00209879-0.00591915j -0.0010004-0.00139193j -0.020152+0.00240883j -0.000972453+0.00380475j 0.0131656+0.0046059j 0.00472422+0.00132387j -0.00772589+0.00892511j -0.00611473+0.00700114j -0.000759039+0.000125628j 0.00317455+0.00177392j 0.000744026-0.000279627j -0.00343635+5.22508e-05j 0.00234874+0.00133224j 0.00417229+0.00253976j -0.00142596+0.00456559j 0.000868052-0.000285069j 0.00313436+0.00748693j 0.00499896-0.00153749j -0.00444885-0.000221913j -0.00844191-0.0015338j 0.00177095+0.00682159j 0.00234422+0.00237831j -0.00313165+0.00219789j 0.00173375+0.00216743j 
0.00285056-0.11642j -0.0016716+0.234802j 0.00641088+0.0203164j -0.00869812-0.0357044j -0.00619177-0.000473512j -0.0243685+0.0236422j 0.000616799-0.00491403j -0.00468313-0.0194227j 0.0192478+0.01237j 0.0147758+0.00315367j -0.0072147-0.00144376j -0.0196239-0.00578689j 0.0157632-0.0157763j -0.0336889-0.0168212j 0.0205328-0.0211175j -0.0220937-0.00520955j 0.0151985-0.00658322j 0.00696212+0.00555344j -0.0230528+0.0101325j -0.0300308-0.00311235j -0.00753916-0.00389374j -0.00520522-0.00485699j 0.024992-0.00390442j -0.00401593-0.00108429j 0.0209713-0.000421294j 0.000372298+0.00214044j -0.00210791+0.00160938j 0.0348898+0.00145555j 0.0337984-0.0015389j -0.0217352-0.00273275j -0.0402466-0.00243504j 0.00404186+0.013891j 0.00435804-0.00793741j -0.0151774+0.00155183j 0.00119334-0.00661932j 0.000211879+0.00177457j -0.0202784-0.00772513j 0.00491505-0.00409972j 0.0184029-0.00125593j 0.0059161+0.0160964j -0.00482892+0.0140437j -0.00339882+0.00250345j -0.00996112-0.00454237j -0.0175503-0.00548278j 0.00538374+0.000898967j -0.00123688+8.93908e-05j -0.00446561+0.00169597j 0.00224056+0.016029j -0.0197533+1.8256e-05j 0.00293467+0.0135639j 0.00525143-0.0111631j -0.0353994+0.00911769j -0.0325031-0.00662457j -0.0267003-0.00579128j 0.000632052+0.000885708j 0.00196482-0.0123666j -0.0111461+0.022294j 0.00672833-0.0347307j -0.0143848+3.19064e-05j -0.00322406-0.00113713j 0.00589716+0.00793421j -0.000258173+0.00484546j -0.000890119-0.00232657j -0.000860627+0.00548203j 0.00171506-0.00304714j 0.00182661-0.00329092j 0.00419719-0.00892262j 0.000921177+0.00289569j -0.0106928-0.0108431j -0.000441199-0.00528042j 0.0016719-0.00129832j -2.66335e-05-0.00627309j 0.00321379+0.00482138j -0.00107858-0.00991862j 0.000253385+0.00134167j -0.00124386+0.000897842j 0.00171701+0.0025695j 0.000113832+0.0121209j -0.00298345+0.000321092j 0.0004039-0.00127155j 0.00202486+0.00659104j 0.00124588+0.0143838j 0.00274166+0.011402j -0.000435742-0.00226387j -0.00214849-0.00766011j -3.74651e-05-0.00556364j 0.000334957+0.00740321j 0.00173397+0.00359851j 0.000509437-0.00672105j -0.00141821-0.0144901j -0.00184038+0.00737217j 0.00349726+0.0110539j -0.000783648-0.0148474j -0.000378968+0.0236193j 0.00210435-0.00516313j 0.000493259-8.90097e-05j -0.0012553+0.0160226j -0.00112439+0.00685389j 0.00578482-0.00671082j -0.000342777-0.00353998j -0.000464678+0.000676861j -0.00128989+0.00280206j -0.000983438-0.000816321j -0.000282033+0.00120054j 0.00120397+3.15847e-05j 0.000108567-0.00146584j -0.000497205+0.000440163j 0.00689989-0.00272834j -0.00149366+0.00118541j -0.00256334-0.000261274j 0.0066728-0.00217872j 0.0034709+0.00103185j -0.000570758+0.00160388j 0.00351834-0.00169755j 0.00185942+0.00213221j -0.0136336+0.000671159j -0.00115903+0.000739477j -0.00479586-0.000377139j 0.00628511-0.000127594j 0.00159483-3.00415e-05j -0.00359227+0.00246632j 0.00785423+0.000650701j -0.00992124+0.00058101j -0.00811802-0.00182853j -0.000938523+0.00239363j 0.0100433+0.000996661j 0.0164393+0.00363308j 0.012551-0.00107526j -0.0132235-0.000956423j -0.00203263+0.00273256j 0.0012306+0.000363723j 0.0117268+0.000853194j -0.001165+0.000241606j -0.00568463+0.000551008j 0.00045722+0.00198632j -0.00538014-0.00247387j -0.00266293-0.00135717j 4.181e-05+0.00247432j -0.000641187+0.000214786j 0.000136379-0.00108443j 0.0010121-0.00211845j 0.000885158+0.000840643j -0.000799126-0.00306056j -0.000124262-0.000426374j 0.000643278-0.000777432j -0.000744701-0.000411211j 0.000360295+0.00255307j 0.00175522+0.00163674j 0.00195997+0.00162128j 0.00035288+0.000752815j 0.000670844+0.00211662j 0.000310001-4.18784e-05j 0.000632282-0.000196702j 0.00174602+0.000365652j -7.0731e-05+1.67372e-05j 0.000499152-0.000464011j 0.000682206-4.91486e-05j 
-0.000857559-0.312134j 0.00370145+0.115041j 0.00283873+0.0870935j 0.0188987-0.0587245j 0.000521345-0.0247612j 0.01104-0.0375274j -0.0107208+0.0384875j 0.00775182-0.0591284j 0.0122398-0.022371j 0.0289822+0.123991j -0.00409119+0.0163312j -0.0105368+0.0547255j -0.0109538-0.10879j -0.0183754+0.0578153j -0.0172627+0.0249647j -0.0348755+0.00615732j -0.025966-0.000324746j -0.0104774+0.019999j 0.0202298-0.0138741j -0.0144758-0.0129274j -0.00721316-0.00409017j -0.0184374+0.00872136j -0.0192216-0.0186451j 0.0128817+0.00217076j -0.0409735-0.000719071j -0.00724258-0.000545049j 0.0304866-0.00877212j -0.0386207-0.00067103j 0.00100363-0.0093607j 0.0138169-0.013001j 0.0311068-0.00698968j -0.0149021+0.00601707j 0.00570789-0.00986412j -0.0112061-0.00214127j -0.00400095-0.00266133j 0.00105241+0.00583371j -0.00264799-0.00345788j 0.000442349-0.0108023j 0.0245015+0.0204216j 0.0023497+0.0076649j 0.00634205-0.00909215j 0.00846388+0.0117602j -0.0101319-0.00216814j -0.0044301+0.000681815j -0.00354444+0.00479591j -0.00367507-0.00553751j 0.00821844-0.0092949j -0.00341806+0.00184794j -0.00553694-0.0018961j -0.00382349+0.00768453j 0.0290388+0.0131514j 0.0249977-0.0243629j -0.0025917-0.00305716j -0.00658201+0.0227725j 0.0415863+0.0328784j 0.010166-0.00106081j 0.00697793-0.018727j 0.00261154-0.0084067j -0.0111503+0.00795883j 0.00908825+0.0157486j -0.000517499-0.00742024j 0.00364346+0.0127839j -0.00256671+0.00508332j 0.00567662-0.00207328j -0.00307081-0.00193952j 0.000828221-0.00178784j -0.00100467-0.00736944j 0.000338282+0.00546556j -0.00300264-0.0127508j -0.00541893-0.0120817j 0.0079019+0.00865618j -0.00607306-0.0170848j -0.00098867-0.00249741j 0.00342691+6.5274e-05j 0.00175802+0.00130556j -0.00112157+0.0209181j 0.00195981+0.00996027j -0.001682+0.00130423j 0.000776733-0.00498035j 0.00206658-0.0124431j 0.0041412+0.00217817j 0.000770158-0.0084871j 0.0024207+0.0153992j -0.00134864+0.00679114j -0.00308984+0.0112264j 0.00152055-0.00766866j -0.00228627-0.00803655j 0.002763+0.00651847j 0.00457517+0.0140413j 0.00164521+0.00347384j 0.00275646+0.0149837j -0.000158265+0.000847924j -0.00151683-0.0117674j -0.0030584+0.0030072j 0.0012488+0.0145336j -0.00514687+0.00592537j -0.00281631+0.0134992j -0.00244501+0.0117881j -0.000437199-0.000697282j -0.00432326-0.00350737j -0.00118417+0.00222611j 0.000373633+0.00343213j -0.0041829-0.000129109j 0.000524863-0.00394183j -0.00291668+0.00293421j -0.00302077+0.00282428j -0.00162803+0.00100264j 0.00266601-0.00120452j 0.00947356-0.00363047j 0.000484179-0.000445045j -0.00228329-0.00317534j 0.0098344-0.00308243j 0.0102658-0.00126576j -0.00393875-0.00137029j -0.0094206+0.00245958j 0.0029991+0.00156245j -0.00311476-0.00170374j 0.0162965-0.0033059j -0.00585476+0.0010265j 0.00738204+2.31199e-05j -0.00127702-3.90389e-05j 0.0116729-0.00126913j -0.00599073-0.00169558j 0.00664034-0.00301692j -0.0107608+0.00546803j 0.0119171+0.00392011j -0.0143614-0.00257683j 0.00507541+0.00165304j -0.0120904-0.00548903j -0.00373452-0.000300301j -0.0119708+0.0027462j 0.00458889-0.00125695j -0.00559987+0.00293867j 0.00972292-0.00132234j 0.00377147+0.00356046j -0.00539915-0.00184828j -0.00100769+0.000619945j 0.00178203+0.00120541j 0.000146713+0.000819861j -0.00193473+0.000162497j -0.00171143-0.00173639j 0.0016965+0.0017856j 6.342e-05+0.000635955j -3.21307e-05+0.00106094j 0.000500255-0.00171736j 0.000277839-0.00296133j -0.00241031-0.00382912j 0.00166799-0.000598896j -0.00117491-0.00171213j -0.000346395-0.000590445j -0.00199644-0.00044229j 0.00191446+0.000371095j -0.000295224+0.00116551j 0.00108691-0.000414366j 0.000781902-0.000110908j 8.06655e-05+0.000639335j 0.00110794-0.000427193j 
0.00492067-0.20451j 0.00127561+0.267796j 0.0238563+0.0555375j 0.00222436-0.051149j 0.0289394-0.00542482j 0.019101+0.0965385j -0.00786332-0.0335776j 0.0392329-0.0244486j 0.00212941+0.0887083j 0.0139724-0.0407413j -0.00736672-0.00576912j -0.00184562+0.000411715j -0.00347156-0.0295304j 0.00709375-0.049379j 0.00560641+0.0421962j -0.0047875+0.0103635j 0.00840411+0.000302144j 0.0240147+0.0227043j -0.0224338+0.0273293j 0.0617404-0.0090875j 0.0114773-0.00388232j 0.0533927-0.0204145j -0.020666+0.00262763j -0.0146882-0.00321219j 0.0393022-0.00126666j 0.00588945-0.000147986j -0.0287994-0.00142991j 0.00122972+0.00677412j -0.00842779-0.00513974j 0.000104369-0.00669758j -0.0161701-0.0103317j 0.0110659+0.00952986j -0.0103752-0.00954812j -0.00919039+0.00083558j -0.0056351-0.00611556j -0.00072908-0.000792641j -0.00981936+0.00109636j 0.00109852-0.00844975j 0.00611998-0.0228274j -0.00412924+0.0193821j -0.0105209+0.0056579j -0.0141397+0.0340594j 0.0101263+0.0194963j -0.0108939+0.00983801j -0.0151424+0.000784819j 0.0196396-0.00514293j 0.0148634-0.00880621j 0.0035795-0.00901952j 0.00684674+0.00556932j 0.00130225+0.00665537j 0.00382844-0.00641821j 0.00524118+0.0058731j 0.00385756-0.00716692j 0.0157779+0.0116403j -0.00564755+0.00589949j -0.0186221+0.0295554j -0.0151685+0.000585099j 0.0158261+0.00310455j -0.0115268+0.00705069j 0.000678054+0.00592138j 0.000585723+0.00600754j 0.00333337+0.00488964j 0.0026683-0.000238056j -0.0105971+0.00414872j 0.00685709+0.00231255j 0.0028168+0.000375299j 0.00690456-0.0108634j -0.000456621+0.00890446j -0.0130929-0.0179423j 0.000465896-0.0114494j -0.00393704-0.00168558j 0.00437981+0.0055264j 0.00905064+0.02001j 0.00265133+0.00836283j -0.00167903+0.00489551j 0.000276906+0.0117582j 0.00198219+0.00389535j -0.000733444+0.00400918j -0.00770389+0.000625235j 0.00388739+0.0111518j -0.00179794+0.000104355j 0.00215421-0.0064012j 0.00520075-0.000288845j -2.91492e-05+0.0117486j -0.00474534+0.0104912j -0.00205342-0.00787585j -0.00666089-0.00245508j 0.00142273+0.00435788j -0.00153349+0.0118881j -0.00191826-0.0160739j -0.00295033+0.00456289j 0.00225037-0.0115216j 0.0018135+6.54044e-05j -0.00340746+0.00921936j 0.00545639-0.0171779j -0.00247679+0.00114218j 0.00332804+0.0139468j 0.000965023+0.00504379j 0.00653003-0.00805228j 0.000533185+0.000131213j -0.000509378+0.000750594j -0.0015842+0.000449864j -0.00248072-0.00267023j -0.000430959+0.00245688j -0.00309381-1.96165e-05j 0.00788434-0.0043175j -0.00511718-0.000359796j 0.0134103-0.00497546j 0.00105488-0.000270135j 0.00998968-0.00574591j -0.00249408-0.00163406j -0.00976974+0.00380249j -0.013788+0.00326262j -0.00394394-0.00186075j -0.00711669+0.000921388j 0.0102832-0.000958507j -0.00352133+0.000272684j 0.0164184+0.000954083j -0.00695499+0.00127814j 0.00347029+0.00103151j 0.000488932+0.0021969j 0.00612982-0.000163668j -0.00778636-0.00137015j 0.0103839-0.002051j -0.0109789+0.0052427j -0.0126462-0.00230218j 0.00674235+0.00267419j 0.00297396-0.000306606j -0.0121159-0.00333506j 0.00509337+0.00455991j 0.00363712+0.00123657j -0.00257766+0.00361964j 0.00277177+0.000990062j -0.00448001-0.000182397j 0.000829126+0.00339911j -0.00595177-0.00266863j -0.000576321-0.000908112j -0.000508493+0.00159691j -0.00170977-0.00063966j -0.00168449-0.00318063j 0.00329771+0.00170992j -0.00207729-0.00518003j 0.000775304-0.000375336j 0.000109976+0.00132379j -0.000205833-0.0028775j 0.00096466-0.0018956j 0.000620005+0.00218244j 0.00131966+0.00156565j 0.00144974+0.00120873j 0.00207596+0.00132242j 0.00190751+0.00163142j 0.000616824+0.000379325j 0.00134578+0.000833473j 0.00234102-0.000310691j 0.000406775-0.00033788j 0.000651704+4.78961e-05j 0.000971546-0.000540377j 
0.00218905+0.212755j -0.00291189-0.027974j 0.000889181-0.0488717j -0.0180222+0.00898656j -0.00797661+0.0270166j -0.0299059+0.027562j -0.00524343-0.00856998j -0.0077912-0.00791945j 0.00840068+0.0129784j 0.0102548-0.0260265j 0.000742355-0.00403824j -0.0248067-0.0153349j 0.0158136+0.0333924j -0.0270104+0.000672135j 0.0225468-0.00421811j -0.00951978-0.00866755j 0.0086835+0.0188235j 0.0105806-0.00116718j -0.00661807+0.00408134j 0.0350312+0.01053j 0.00967293+0.00183492j 0.00859459-0.000476192j -0.0244402+0.0124101j 0.00599422-0.00186j -0.016532+0.000704454j -0.00037196-0.000668916j -0.00233527+0.00659046j -0.0205844-0.00207351j -0.0444726+0.00856091j 0.0278766-0.000126414j 0.0324201+0.00391308j 0.0171898-0.00127208j 0.00641467+0.00912904j 0.00875168-0.00180636j -0.00125542-0.000116794j -0.000861772-0.00784632j 0.0136748+0.0205749j -0.00307158+0.00347523j -0.0133344-0.00250402j -0.0120409-0.0241643j 0.00192433+0.00177231j -0.00416722+0.0222608j 0.0138031+0.019637j 0.038098-0.00311871j -0.0391505+0.0020942j -0.00334683+0.0152326j -0.0041593+0.0153997j -0.00216471+0.0143409j -0.0185816-0.00709543j 0.0184533-0.0100222j -0.00429544+0.00527963j 0.0116811-0.0123405j 0.00678558+0.000284839j 0.0107055+0.0106931j -0.00136273-0.000100537j -0.00386052-0.00534604j 0.00610345-0.00227694j -0.00526407+0.0108549j 0.00832389-0.00743014j -0.0063873-0.00480392j 0.00346974+0.00311238j -0.0054345-0.00985559j 0.00152558-0.00437805j -0.00275958+0.00169557j -0.000547233+0.002294j -0.00212936+0.0027093j -0.00338165+0.011489j 0.00494078-0.000443505j 0.00604943+0.0229557j 0.00450858+0.0147778j -0.00343974-0.0134864j -0.000603525+0.00885023j -0.000547969-0.00860809j 0.00248087+0.0172655j 0.000310783-0.0103499j 0.00119716+0.00604645j 7.53156e-06-0.00668056j -9.81344e-05+0.00974208j 0.000229114+0.00805431j 0.000730129+0.0012335j -0.00302418-0.00655453j -0.0013982+0.00788488j -0.000499149+0.0112893j 0.00139546-0.00402289j 0.00241288-0.00411485j -0.00112532-0.00474647j 0.00222295-0.0010232j -0.00237677-0.0017008j -0.00382606+0.0183237j 0.000146361-3.56169e-05j 0.00314775+0.00125008j -0.00131594+0.00341114j 0.00126943-0.00125169j -0.000152894-0.00431925j -0.00113059-0.00266924j -0.00101407+0.0011387j 0.00291207-0.0068399j -0.00125508-0.00314614j -0.00103464+0.00211123j 0.000771441+0.0034172j 0.000398325-0.00109914j 0.000736509-0.00228764j 0.00164016-0.000488324j -0.00253025+0.00449448j 0.00370208+0.000378586j 0.0079109-0.00408618j 0.00284172+0.00109972j -0.0100356+0.000443948j 0.00325521-0.000537625j 0.000558384-0.000766853j 0.00919488+0.00127372j -0.016609+0.00153316j 0.0113041+0.00112867j -0.000686112+0.000592575j 0.00229187-0.00014055j -0.0122546-0.000661671j 0.00366964+8.31068e-05j 0.00671589-0.000242308j -0.0144824-0.00214168j 0.000661615-0.000537354j 0.00412631+0.0003887j 0.0125186+0.000888812j -0.00814531-0.00184401j 0.00250119+0.000515658j -0.00508786-0.0034593j -1.85121e-06-0.00242074j -0.0022087+0.000463762j 0.00774001-5.07849e-06j 0.00391971+0.000895078j 0.00507637-0.00112941j 0.00221351-0.00142585j -0.00290384+0.000164135j 0.00025235-0.000397956j -0.000609358+0.000476981j -3.26071e-05-0.00134051j -5.66493e-05+0.000218757j 0.000645954-0.0008896j -0.000913261+0.000399503j -0.000352314+4.70167e-05j 0.000341642-0.000190377j 0.000498187+0.0017903j -0.000659716-0.00138398j 0.00127777+0.00312959j -0.000105787+0.000601896j -0.000307705+0.00045314j 0.00012338+0.000271911j 0.000157621-0.00134832j -0.00148624-0.00159511j -0.000696153-0.00097439j -0.000511552-0.000413074j -0.000133422-0.00131389j -0.000276539-0.000410589j -0.00105911-0.000598953j -0.00103875+0.000716928j -0.000359252+0.00026493j -3.1965e-05-0.000259003j -0.000345424+0.000346635j 
