0.0311664-0.00397031j 0.122959+0.0093542j 0.167218+0.136086j 0.138114+0.0972355j -0.00655682+0.147696j 0.0429564+0.244398j -0.0229091+0.0321633j 0.144772+0.00787503j -0.039982-0.170184j -0.087356+0.0650293j 0.137755-0.153547j 0.00313329-0.0734202j -0.0345514-0.11554j 0.00295514+0.0200372j 0.0971501-0.00141481j -0.149773-0.0728939j -0.01063+0.0580039j 0.180499-0.0655945j 0.296465-0.487188j -0.59493-0.438468j 0.0415953-0.34769j 0.361824+1.10693j 0.0210592-0.0513841j -0.147249+0.0183529j -0.0480724-0.142096j 0.241593-0.0706784j -0.158978-0.139689j 0.192985-0.26299j 0.187356-0.0578313j 0.315395+0.127495j 0.256253-0.101583j 0.105042-0.0123457j -0.169718-0.286779j 0.473702-0.196283j 0.0522546-0.223833j -0.109618-0.251307j 0.0640429+0.0128441j 0.31561-0.0256508j 0.219805-0.0785138j 0.359399-0.268596j -0.225821+0.329823j 0.111352+0.0284267j -0.126979-0.19006j -0.44663+0.0369627j 0.350923+0.505502j 0.199394+0.796254j -0.760742+0.0742357j 0.654352-0.174255j 0.446282-0.415585j -0.190478-0.513964j -0.635312-2.06055j 0.0141805-0.247596j 0.191131+0.216328j -1.36159-0.651659j -0.296668-0.0722864j -0.275892+0.056916j 0.0574953+0.0480549j 0.168671-0.000105263j -0.150409-0.00494199j -0.0217716+0.0782277j -0.188279+0.067403j -0.0240621-0.0842253j 0.24057+0.044494j -0.0608455+0.0669044j -0.00828012+0.0412628j -0.117946+0.0980051j -0.0162121+0.12555j 0.00187306+0.0156734j 0.005302-0.0213821j -0.107424-0.315408j 0.0799425+0.093858j -0.361292-0.0586029j 0.273062+0.0294847j 0.0232561-0.0122235j -0.254476+0.232583j 0.245469+0.156308j -0.185397-0.322764j -0.118892+0.0474186j 0.223474-0.0407227j 0.327274-0.273666j 0.421159+0.0965277j 0.220766-0.110663j -0.0437237+0.0395563j 0.134654-0.0895301j -0.0767172+0.37228j 0.0795621+0.520726j 0.0267627-0.157312j -0.0919189-0.152517j -0.165657-0.148108j -0.250888-0.407299j 0.460501+0.335317j -0.800499-0.00794749j -0.183792-0.00139967j -0.00885222-0.20962j -0.272236+0.00272593j -0.126005-0.0328017j 0.49401-0.64883j -0.157182-0.115552j 0.067147-0.0393886j -0.271722+0.239742j 0.204297-0.0826909j -0.0988358-0.0105414j 0.344698+0.889963j -0.0794663-0.580076j -0.17996-0.620516j 0.378015-0.0130747j -0.431476+0.444585j 0.725492+0.212757j 0.215186-0.0176113j 0.225578-0.0247699j 0.238848-0.579932j -0.0696321-1.11847j 0.389699+0.129576j -0.742928+0.402768j 0.24669-0.104375j -0.077019-0.122092j -0.0433426-0.249083j -1.17442-0.524643j -0.0291112-0.612572j 0.634003+0.258308j 0.0637722-0.196396j 0.896423-0.185815j 0.383594+0.83183j -0.925539+1.16153j -0.13725+0.0232482j -0.293812+1.24751j 0.565783-1.39084j 1.12529+0.414465j 1.40195+1.26328j -0.729505-0.516497j -0.926162+1.022j 
0.0853088-0.110102j 0.237832-0.118162j 0.190893+0.0190649j 0.140868-0.0398759j -0.073728-0.0269827j -0.00267071-0.0240892j 0.0180457-0.0778866j -0.0534323+0.198761j 0.0208073+0.241872j 0.0483529-0.0888142j -0.0950162+0.306985j 0.149185+0.0180099j 0.208871-0.0426893j 0.196928+0.313232j -0.432752-0.117472j -0.440326-0.0365321j -0.190323-0.0990396j 0.178696+0.444014j 0.0426895+0.293624j 0.319085-0.430993j -0.090566-0.287071j 0.694234+0.0663508j 0.0538391-0.0555815j -0.282924-0.0419018j -0.126554-0.33841j 0.157408+0.029771j -0.227458-0.21953j 0.0205737-0.391763j -0.083602-0.0445789j -0.149508+0.233755j -0.120503-0.155687j -0.200593-0.191578j -0.077794-0.232955j -0.379434-0.171458j 0.355916+0.0522144j 0.329393-0.0477844j -0.0938401-0.2502j -0.335258-0.260693j 0.0632355+0.177072j -0.67134+0.0817978j -0.0849979-0.883994j 0.463602+0.400863j 0.21984-0.0193736j 0.252876-0.127407j 0.15619+0.500504j -0.963155-0.244252j 0.9237-0.0993667j 0.96475+0.839493j 0.225335-1.11443j 0.0656671+0.0399323j 0.0834774-0.301117j -0.0174481-0.043659j 0.015218+0.354685j -0.239437+0.215719j 0.175191+0.186337j -0.325168+0.144828j -0.0236834+0.219322j 0.105004-0.0198421j -0.269155+0.503141j -0.0257366+0.0845597j -0.123938+0.140539j -0.365452-0.355122j 0.349087+0.245922j -0.13852+0.140748j -0.11521+0.0887751j -0.387202+0.0755189j -0.215966+0.130416j -0.0330278+0.0190267j -0.0349944+0.216576j -0.2694+0.193246j -0.159218+0.417105j -0.34726+0.545563j -0.0433051-0.263772j -0.099381-0.317191j 0.155339+0.413171j 0.186875+0.293236j -0.173391-0.275056j 0.0201877+0.0589504j 0.432851+0.121018j 0.221895-0.0180008j 0.370248+0.00637828j -0.328287+0.230205j 0.156523-0.0857778j 0.357349-0.12005j 0.267687-0.132081j -0.168584+0.220437j -0.0185905+0.46987j 0.0498202-0.0935762j 0.0254521+0.546875j 0.0805482-0.237512j -0.671885-0.603302j 0.460643-0.368962j 0.129028+0.125347j -0.866164-0.0445496j 0.353018+0.0439138j -0.272446+0.420294j -0.231486+0.274389j -0.112996+0.42184j 0.586984+0.0250599j 0.18607-0.266724j -0.275527-0.498423j -0.0851334-0.587706j 0.0859451-0.584207j 0.464122+0.206057j 0.29066-0.2624j 0.365443+0.590377j 0.159672-0.839967j -0.105916+0.288925j 0.125327-0.303284j -0.554352-0.114047j 0.841703+0.860535j 0.386924+0.391281j -0.492346+0.32034j -0.574976-0.530532j -0.594376+0.278013j -0.133376+0.66486j 0.505848-0.979235j 0.217954-0.0286402j 0.337531+0.668813j 0.429703+0.941819j -0.808666+0.0379868j 0.177069-0.640225j -0.816938+0.0754776j -1.19351+0.134066j -0.0890552-1.38521j 0.496522+0.407852j 0.613425-0.167029j -0.746504-0.470692j -0.0368148+0.585539j -0.523593-0.473225j 0.0673021-0.389977j 
-0.0302464-0.210748j 0.00425285-0.16844j -0.164339+0.049618j -0.104188-0.0312586j -0.274904-0.0156289j -0.134071+0.0070001j -0.0162271-0.0130422j 0.0626063-0.0346184j 0.0998463-0.224101j 0.0842453-0.135571j -0.388795-0.0795478j -0.237917+0.217682j -0.223167+0.561194j 0.091446-0.173022j 0.316141-0.0594865j -0.0029844-0.152724j 0.22247-0.349512j -0.0515033+0.202769j -0.780385-0.0138838j 0.390326-0.602055j -0.0649524-0.491913j 0.124724+0.267457j 0.234675-0.0820269j -0.346164+0.012603j -0.051303-0.000100567j 0.29238+0.433872j -0.0350291+0.168958j -0.0593281+0.0860446j -0.0267358+0.281995j 0.240543+0.385503j -0.18445+0.0589614j 0.0517131+0.131128j 0.604666+0.0992558j -0.0114653-0.196331j -0.514352+0.0158506j -0.897736+0.356372j 0.447654+0.172746j 0.139095+0.399208j -0.422035-0.172376j -0.395003-0.460122j 0.140319+0.838805j -0.111076+0.0647199j -0.0342716+0.211228j -0.823197-0.100207j -1.13005+0.426181j -0.546021-0.908585j 0.666215-0.497281j 0.055061+0.27613j 0.3847-1.30662j 0.113348-0.0830789j -0.468602-0.507307j -0.0968837+0.0520113j 0.452561+0.406001j -0.647227-0.399301j 0.168321-0.184613j -0.250001+0.00548311j -0.00929739+0.0846921j -0.417061+0.32987j 0.332302+0.388937j -0.049847-0.367565j -0.101162-0.137449j -0.398521+0.000924835j 0.0793131+0.136283j -0.0323545+0.111146j -0.0521895+0.0697674j -0.0420944-0.0518911j -0.726666+0.664954j -0.0491401+0.0696263j 0.203765+0.608086j 0.21303-0.0355184j 0.114293+0.497942j 0.0347307-0.583229j -0.21098+0.150283j -0.156215+0.0323496j -0.330949-0.222865j 0.210081-0.359069j -0.0421919+0.535175j 0.0157132+0.217731j -0.20078-0.233329j -0.242891-0.788886j -0.607718-0.185084j 0.137089-0.425314j -0.120007+0.179236j -0.147196-0.0822809j -0.614554-0.163405j 0.784432+0.423486j -0.286823-0.327606j -0.135267-0.114365j 0.556442-0.532218j -0.0980998+0.120659j 0.614295-0.182853j -0.0584354+0.789102j -0.052194-0.131409j 0.388779-0.359953j -0.443837+0.165879j 0.468039+0.0677671j -0.191844-0.0160693j -0.222861-0.229063j -0.290337+0.784156j -0.167654+0.343638j -0.428212+0.281236j -0.10013+0.649884j 0.605554+0.425655j 0.502237+0.692534j -0.0781974-0.0714594j -0.51032-0.594543j 0.550293-0.683954j 0.354227+0.144432j 0.871667+0.12222j 0.606426+0.263859j 0.37111+0.444963j 0.673979+0.735684j -0.637821-0.789359j 0.189817-0.695232j 0.72215-0.478336j -1.10956-0.0446503j 1.4687+0.0317417j 0.608221-0.286995j 0.385371-0.722639j 0.253167+0.202687j -0.171952-0.940555j 0.931242-0.682804j 0.809437+0.0403096j 0.0354574+0.802561j 0.323202-0.822161j 0.0714899+0.37332j -0.159128-0.19401j -0.634288-0.607791j 0.652515+0.0916651j -0.25709+0.829807j -0.975309+0.343021j 
-0.000848706-0.176138j 0.0808156-0.134476j 0.0176477-0.0222198j -0.143457+0.0171076j 0.0690711-0.0585383j -0.241309-0.111336j 0.0997783+0.133723j -0.372885-0.0269797j 0.383113-0.0858239j -0.00982698-0.107905j 0.00887793+0.289242j -0.0734598+0.254889j 0.334153-0.134952j -0.0770445+0.387376j 0.241524-0.0695493j 0.373323-0.716838j 0.302251+0.067246j -0.216684-0.297739j -0.017737+0.198756j -1.02706-0.0341304j 0.354761-0.439235j -0.0494738+0.0404585j 0.1745-0.0835434j -0.356407-0.0142695j -0.282192-0.220674j -0.0269664-0.133092j -0.178918-0.138159j -0.112195+0.191688j -0.0409281-0.394974j -0.218663-0.165589j -0.0546719+0.298903j 0.353006-0.305719j 0.526834+0.208852j -0.190532+0.520017j -0.108863+0.285742j 0.36844+0.239964j 0.135799+0.394746j 0.261426+0.0921152j -0.573571+0.597173j 0.307154-0.304349j -0.56524+0.0736706j -0.952874+1.15422j 0.283617-0.512654j -0.386845-0.436294j 0.362984-0.736692j 0.970246-0.276649j -0.541895+0.247738j 0.837482+0.265815j -0.70515+0.676678j 0.135203+0.0394474j -0.0768412-0.476562j -0.123594-0.0473734j 0.147472+0.647316j -0.0718347-0.426053j 0.368246+0.0563745j -0.247051+0.215268j 0.0735186+0.189441j 0.279793-0.155703j 0.135842+0.565547j -0.0175112+0.154787j 0.376511+0.0981992j -0.0851353-0.115585j 0.324257+0.0978707j 0.112048-0.197254j -0.118707-0.242596j -0.174299+0.0900719j 0.374672+0.253288j 0.0797462-0.0894647j 0.516101-0.0263239j 0.0809456-0.0777273j -0.391616-0.277504j 0.759175-0.0511533j -0.121255+0.261572j 0.514987-0.237199j 0.220331-0.424366j -0.00149603-0.369308j 0.0485109+0.11801j 0.147078+0.49381j -0.195241+0.298126j -0.472958+0.327703j -0.275045+0.155249j 0.0689227+0.0391961j 0.0658964+0.201148j 0.575531+0.24927j 0.0716666+0.0391775j 0.00719688-0.397486j -0.0207745-0.182475j 0.185156-0.198739j -0.286583+0.0799925j 0.467652+0.118898j 0.307031+0.798703j -0.204171-0.645643j -0.315157+0.190254j 1.03661+0.0630798j -0.685988+0.24116j -0.838608+0.0605893j 0.452367+0.313578j 0.435286-0.142306j 0.000223893+0.907407j -0.132052+0.56895j 0.515074-0.721016j 0.861906+0.207938j -0.197478+0.798378j 0.483042+0.422218j 1.04446-0.265935j -0.771451+0.677172j 0.107414+0.371482j 0.736513+0.623971j -0.331942+0.593429j -0.754925-0.772446j -0.160783+0.202894j -0.663279+0.276578j 0.580052-0.653705j -0.194252+0.902156j -1.10923+0.696252j -0.258405-0.404355j 0.0140159+0.453974j 0.0450053+0.556658j 0.213893+0.269797j -0.129343+0.664946j 0.595666-0.0251544j -0.243702-0.264477j 0.262524+0.388644j -0.917481-0.391911j -0.426821+0.616693j 0.174476-0.212925j -0.116614-0.0358248j 0.397836+0.577794j -0.124008+0.337145j -0.0782554+0.184158j -0.502852-0.14951j 
0.108665+0.0438897j -0.0116396-0.127309j -0.0477959-0.199834j -0.0635759+0.193426j -0.0589504-0.0682189j -0.126337+0.341683j -0.102697-0.0107787j 0.392202+0.0431842j -0.0511907+0.0136726j 0.157897-0.0334453j -0.122592-0.0450032j -0.24718+0.410112j 0.0181721+0.111208j -0.335085+0.286099j -0.655818-0.011014j 0.44715-0.271885j -0.27227-0.195655j 1.0911-0.501084j 0.250747-0.154762j 0.285076+0.798611j 0.127173-0.367152j -0.226284+0.0633437j -0.047008+0.240815j -0.0582419+0.0276333j -0.343615+0.291014j -0.376688+0.158028j 0.0306537+0.168592j 0.502834-0.102559j 0.191614+0.19938j 0.216391+0.615994j -0.101329-0.34525j -0.01881+0.0556241j 0.28843-0.159525j 0.111558-0.415408j -0.697093-0.205801j 0.214146+0.186368j 0.237938+0.501592j -0.87335-0.0465953j -0.551368+0.618527j 0.376614+0.530332j 0.27689-0.637094j -0.35517+0.640739j -0.368069+0.00921541j -1.14843+0.792404j 0.839489-0.972704j -0.743461+0.176726j -0.14743-0.668537j -0.32128+0.407014j 0.732491+0.22083j -0.228815-0.0649349j -0.407746-0.396851j -0.0383816-0.123344j 0.153147+0.237209j -0.0354342-0.393982j 0.118077-0.12051j 0.425933+0.272454j 0.259695-0.151845j -0.285382-0.536583j 0.0472714-0.563167j 0.408971-0.0403564j -0.205387-0.170163j 0.175412+0.0619118j 0.147603+0.271604j -0.165963+0.0621571j -0.0128353+0.0737368j -0.226057+0.0342833j -0.763722+0.202421j -0.0562086+0.0126536j -0.218347+0.498158j -0.255248-0.22606j -0.160263+0.125703j -0.486888-0.0861648j 0.0382202-0.120061j 0.091196-0.0462102j -0.329495+0.336208j 0.526259-0.969927j -0.00340259-0.352949j 0.0107761+0.389851j -0.650348-0.738285j -0.384137-0.126241j 0.0280123+0.177909j 0.547899-0.304787j -0.504994+0.2597j -0.0222725-0.0269036j 0.141461-0.811143j 0.156221-0.0462115j 0.0116417-0.820155j -0.0705178-0.0981108j 0.45577+0.482538j 0.918173+0.0848709j -0.605841+0.017851j 0.717837-0.695876j -0.306249-0.881468j 0.208149-0.317011j 0.229032+0.627825j -0.4104-0.105825j 0.010739-0.051006j -0.916923-0.18035j 0.0136147+0.124446j 0.799369+0.254318j 0.385206-0.366048j -0.114887-0.130816j 0.641828-0.0304204j 0.333353+0.0543638j -0.772743+0.185765j 0.139594-0.367636j -0.210573+0.0411133j 0.587641+0.0480116j -0.0851635-1.26091j -0.211202+0.502977j -0.440995-0.222513j 0.286448-0.369774j 0.325002+0.897643j -1.39677+0.25766j 0.36469+0.48994j 0.674753+0.188775j -0.916715-0.769796j 0.117282-0.633948j -1.02408-0.510743j -0.125181-0.169546j -0.0617591+1.00191j 0.0381906+0.445202j 0.604121-1.30006j 0.274909-0.314824j -0.0259502-0.0325046j 0.251946+0.223123j -0.14106-0.305518j 0.149496-0.518576j 0.480992+0.0621806j -0.512184+0.23151j -0.354994-0.126241j 
0.25464+0.0958401j 0.0563229-0.167469j -0.012862-0.207493j -0.0952552-0.235322j -0.201592+0.14599j -0.0976646+0.217363j -0.1791+0.0306487j 0.07282+0.252669j 0.182353+0.0252845j -0.254344-0.263566j 0.0228898-0.0183028j 0.157381+0.231936j 0.491056+0.369349j 0.150409+0.100093j 0.844311-0.326266j 0.101445+0.429727j -0.340163-0.523218j -0.626405-0.0674712j 0.339724-0.16017j -0.0960624+0.397554j 0.418215+0.0229166j -0.372321-0.331735j -0.0979841+0.480312j -0.0372116-0.127911j -0.203211+0.043611j 0.037656+0.0182446j -0.417914+0.381291j -0.11217-0.170808j 0.34213+0.380153j -0.314699+0.620709j -0.374105+0.321317j 0.254935+0.0179529j 0.698804+0.455098j 0.567137-0.117534j 0.374999+0.0644907j 0.555576+0.0751106j 0.465031-0.711182j 0.610222+0.828316j -0.39628-0.103404j -0.423419+1.17432j -0.05463-0.0285338j 1.11366+0.012746j 0.0900307-0.858629j 0.896338+0.398963j -0.0470555+0.260075j 1.09638+0.432067j -0.61833+0.283138j 0.00656029-0.385784j 0.103479+0.359874j -0.435964-0.0171181j -0.201734-0.26172j 0.0323175-0.267319j -0.429172+0.187907j 0.522951-0.541746j 0.125787+0.101044j 0.346013+0.106871j 0.154873-0.0474423j -0.310278-0.317276j 0.311758+0.440487j 0.340953-0.0796715j 0.0536621+0.396148j -0.361362+0.431885j 0.108254+0.577116j 0.265745+0.329356j 0.15251+0.105688j -0.404938-0.0425035j -0.681969-0.0982048j 0.0529338+0.00984368j -0.258185+0.681801j 0.368308+0.36595j -0.41314-0.417785j 0.217132-0.863455j -0.550941-0.0181742j 0.44725+0.146261j -0.466035-0.497111j -0.0494179+0.0170996j -0.54442+0.137937j 0.0537188+0.284874j 0.258927+0.313748j 0.149378+0.132318j 0.273085-0.425388j -0.413392+0.262737j 0.0520233+0.0578976j 0.730581-0.0914257j -1.01223+0.589339j -0.0741117+0.0303134j 0.0153868+0.54401j 0.251176-0.643714j -0.0153506-1.10083j 0.122191+0.146419j -0.38764-0.197335j 0.617015-0.476904j 0.233811+0.181962j -0.0661387+0.216616j 0.0388637+0.73748j 0.6379-0.328981j 0.349236+0.0582127j 0.488917+0.125636j 0.867324-0.00284054j 0.404892+0.351662j -0.234728+0.825176j 0.337943-0.404764j 0.256545-0.269158j 0.609339-0.894183j -0.161663-0.263249j 0.363689+0.39523j 0.0832956+0.419869j -0.537281-0.80477j -0.074813-0.70789j 0.457943-0.148283j -0.835174-0.0639384j -0.209441-0.207658j -0.706495+0.317512j 0.243331-0.00917394j 0.125754-1.02258j -0.20845+0.306614j 0.157051-0.731822j -0.485062-0.400664j -0.0134865-0.0166336j -0.313183-0.159738j -0.0623346-0.500421j -0.528343-0.0241941j -0.388971+0.250859j 0.251048-0.456881j 0.178761+0.53817j -0.152832-0.388803j -0.229302-0.346332j 0.0552425+0.00806442j 0.0879843-0.0184211j -0.711642+0.296477j -0.258968-0.705841j 
0.0388592+0.121406j 0.187636-0.0581636j -0.0227744-0.131067j -0.289453-0.0973782j 0.00641808-0.223885j -0.00206678+0.170554j -0.0421444+0.0514827j 0.293558-0.248024j -0.225791-0.331509j -0.326905+0.948924j 0.177877+0.850665j 0.315451+0.0335984j 0.0192058-0.225908j -0.0200497+0.236633j 0.141378+0.338761j -0.419589-0.194338j -0.219211+0.559316j 0.033784+0.241524j -0.007597+0.1706j -0.0309754+0.225634j 0.234192+0.105171j -0.0145806-0.213693j -0.246134+0.0771259j -0.175985-0.343529j -0.267258-0.117084j -0.256332-0.171881j 0.0756779+0.705219j 0.356557+0.190757j 0.128377+0.238411j 0.268866-0.0510169j 0.437153-0.615313j 0.63195-0.357487j -0.320043-0.365037j -0.742721+0.732739j -0.0073533-1.07092j 0.5602+0.313194j 1.3517-0.0205504j -0.525055+1.24992j 0.0360396+0.0544956j -0.441014-0.863525j -0.305879-0.0746966j 0.224889+0.0265767j -0.519659+0.936133j 0.456947+0.0925993j -0.0536086+0.577933j -0.86893-0.942049j -0.324569-0.193234j 0.0444161+0.122451j 0.23338+0.0992324j -0.0790055-0.266602j -0.0586374-0.224137j 0.137001-0.0239006j -0.521305+0.43139j 0.265563-0.0489789j 0.151035+0.324568j -0.102479+0.202711j 0.120864+0.150538j -0.0912676+0.0114757j 0.664288-0.522482j 0.0799058-0.0214525j -0.34354-0.4168j -0.107161+0.39777j -0.236852+0.255455j -0.110574+0.117563j -0.245274+0.161044j -0.084433-0.207215j -0.186385-0.0338953j -0.063721-0.15876j -0.0278767+0.24658j -0.275728-0.225801j -0.284209-0.371632j 0.176847+0.750884j 0.0899056-0.080249j 0.558093+0.00523961j 0.631482+0.301645j 1.1431-0.925681j 0.764809-0.472544j 0.594841+1.0491j 0.383311-0.732423j 0.112418+0.308242j -0.0209997+0.879792j 0.329917-0.0534521j 0.84944-0.184816j -0.211577-0.339572j -1.10394-0.0540936j -0.208379+0.176446j -0.169326-0.122441j -0.345116+0.273574j 0.697223-0.776245j -0.0331206-0.621591j 0.435648-0.0843791j -0.741346+0.294704j 0.54373+0.720066j -0.0881928-0.23365j 1.38757-0.387105j -0.188677-0.012753j 0.0600964-0.0235523j 0.664319-0.392293j -0.376591-0.0812495j 0.538792-1.34144j -0.0611242-0.192994j -0.0103904+0.144569j -0.535474+0.0714254j -0.0780362+0.492431j 0.194966+0.501297j -0.274925+0.0598632j -0.0892799+0.01963j 0.326752-0.384101j -0.475455+0.549444j 0.704583+0.0270498j 0.255278+0.0164656j -0.279311-0.260971j 0.109862-0.771208j 0.725128+0.730055j 0.426587-0.645781j 0.22039+0.143346j -0.0831809+0.422198j -0.409234+0.604172j -0.806436-0.724393j -0.0500906+0.0456332j -0.416943+0.129601j -0.384484-0.246173j 1.21533-0.505048j 0.362681-0.00887309j -0.03642+0.283087j 0.103501-0.187377j 0.0191267-0.113361j 0.0446357-0.186434j 0.071222+0.080414j -0.272052-0.043344j -0.00312933-0.275844j 
0.143484+0.0744017j -0.0736774-0.0101074j 0.262933-0.0153805j 0.166832-0.416455j -0.00679039+0.234443j 0.309571+0.136378j 0.401706+0.177418j 0.191059+0.132306j 0.00149046-0.389382j 0.0326773-0.122959j -0.0785415+0.790154j -0.0225631+0.353247j -0.106101-0.1456j 0.117386+0.236356j 0.374062-0.320824j 0.553507-0.235945j 0.468015-0.202631j 0.17731+0.284512j 0.352599+0.545686j 0.368607+0.0989636j -0.20475+0.0683363j 0.181607-0.233384j -0.088117+0.278035j 0.323308+0.0736667j 0.221196-0.113303j 0.491197-0.158176j -0.397456+0.014079j -0.40742-0.252507j -0.119787-0.437516j 0.652485+0.368754j -0.0592237+0.611179j -0.343668-0.734083j -0.118121+0.296319j 0.0814843+0.823779j -0.347273-0.139545j -0.553833+0.989976j -0.106357+0.250014j -0.582292-0.92521j 0.097428+0.647945j 0.266356-0.609406j 0.314065+0.208402j 0.403964-0.0648454j 0.357916-1.1766j 0.66745-0.27829j 0.0709242-0.717641j -0.0832428-0.144243j -0.338547-0.112025j -0.739347-0.0929127j -0.387506+0.0835121j -0.588471-0.0258325j -0.359414+0.206199j 0.123-0.186557j -0.482539-0.741402j 0.197682+0.29293j -0.4341+0.0724726j 0.0913007-0.209727j -0.123366-0.0160419j 0.126131-0.00554426j -0.424361+0.549719j -0.117986+0.0449475j 0.348647+0.268572j -0.0254642-0.189388j 0.265259-0.0545057j 0.215594-0.112017j -0.398096+0.122551j 0.122041+0.325046j -0.15556+0.456997j 0.0153982-0.265553j 0.303127-0.143706j 0.33688-0.264512j 0.274657+0.947751j 0.895102-0.0943737j 0.0311753+0.482013j -0.443115-0.246747j 0.412909-0.49137j 0.0732408-0.593825j -0.11829-0.0203712j 0.932798+0.515059j 0.326129-0.0981962j -0.708366+0.520108j -0.171087-0.218995j 0.825491+0.485632j 0.695635-0.828668j -0.281305-0.241875j -0.180133-0.335242j 0.135582-0.684419j 0.741311-0.0898048j -0.0338343+0.464238j 0.418741-0.24503j -0.533355+0.90592j 0.364585-0.572289j 0.57436+1.16394j 0.0563995-0.0685221j 0.118595+0.120372j 0.153829+0.530222j -0.828041-0.0657541j 0.376018-0.366813j 0.0680536-0.0928427j 0.790445+0.562007j 0.319585-0.00688727j 0.473705-0.851665j -0.167856-0.0874534j 0.947238+0.112621j 0.553709-0.710333j 0.217759-0.159928j 0.134871-0.099606j -0.0907068-0.646882j -0.563015-0.295305j 0.177357-0.261432j 0.160995+0.380134j 0.831093-0.0689784j 0.0128871+0.244732j -0.129904-0.137905j 0.133455-0.525346j 0.476238-0.138236j -0.0995938-0.400364j 0.534575+0.157529j 0.238176+0.334296j 0.18974+0.122624j -0.340459+0.280274j 0.345791+0.0693138j 0.320414+0.192799j 0.153031+0.391952j -0.231555-0.449121j -0.092188-0.0317853j -0.246013+0.11805j -0.431026-0.211018j -0.212139+0.310676j 0.0659564-0.652305j -0.148651+0.271426j 0.368524-0.100548j 
-0.0127342+0.142132j 0.220319-0.0457775j -0.0939946-0.197183j -0.0139848-0.0302072j -0.131635+0.0814544j -0.0566028+0.147829j -0.369671-0.248082j 0.062483-0.46128j -0.0857754-0.192462j 0.212455-0.214504j -0.247198+0.592299j -0.289095-0.0798011j -0.3542-1.24175j -0.157966+0.136335j 0.30893-0.0871399j -0.0491695-0.129681j 0.107549+0.0626166j 0.0527313-0.171467j -0.481442+0.343658j 0.020692+0.00215068j 0.273446+0.0741447j 0.0769623-0.159131j -0.30097+0.020201j -0.108851-0.273236j -0.17014+0.175049j -0.0960605+0.0461524j -0.229926+0.232397j 0.321512-0.520533j -0.118083+0.781832j 0.300304-0.521591j -0.965445-0.0629948j 0.142427+0.920486j 0.329477-0.0311842j -0.430624+0.478712j -0.117522-0.244567j -0.223494-1.17171j -1.46352-0.338258j 1.00582-0.585714j 0.0824084+1.20224j -0.526335-0.59739j 0.350234-0.179872j -1.04631-0.574646j -0.33507-0.161064j -0.070942-0.268543j -0.216644+0.502743j -0.1092-0.0127973j 0.042778-0.558096j 0.0938792-0.255353j 0.156193-0.412119j 0.064646-0.357091j 0.0222353-0.361898j 0.169995+0.0293751j -0.275527+0.109025j 0.191613+0.0365222j 0.045983+0.180544j 0.277446+0.165728j 0.125281-0.0749104j -0.621021-0.38112j -0.247077+0.104555j 0.368879-0.0987621j -1.02142-0.300419j -0.865284-0.28372j -0.150257+0.11907j -0.593977+0.681942j -0.435871+0.543826j 0.0598653-0.312642j 0.368121+0.582198j -0.158232-0.156506j 0.284494+0.369924j 0.462426+0.792756j 0.705835-0.915848j 0.0324291-0.0122755j -0.819321-0.205635j 0.0636006+0.778499j -0.0315561-0.104484j 0.105046+0.169773j 0.131564-0.107414j -0.153513-0.394345j 0.105176-0.515183j 0.146825-0.0977113j -0.0691195+0.142928j 0.358447+0.723433j -0.325654+0.33787j -0.384615-1.17939j 0.913739+0.458577j -0.0832146+0.547739j 0.630924+0.0196304j -1.13506-0.266412j -0.692043+0.619351j 0.289541-0.00446796j 0.123812-0.292858j 0.435947-0.133944j -0.349629-0.554409j -0.32412-0.867089j 0.31273+0.0763455j 0.0292327-0.259168j 0.582981-0.105661j -0.9188+0.0404391j 0.668236+0.211079j 0.180894-0.345679j 0.633232+0.248852j -0.159712+0.830304j 0.264469-0.177448j 0.595403-1.19443j 0.170713+0.287807j -1.06687-0.698153j -0.794988-0.0968069j -0.227133-0.169758j -0.836254-0.310581j -0.040063-0.165253j 0.114278-0.819144j 0.33503-0.0648436j 0.0530467-0.311129j 0.128064+0.209854j -0.574004+0.309465j -0.229682+0.19963j 0.0452401+0.129647j 0.203412+0.00905728j 0.020404-0.0864272j 0.154655-0.559377j -0.0476225-0.256846j -0.0226663-0.220148j -0.0306417-0.259712j 0.837565+0.388944j 0.0447426-0.0694188j 0.00473455-0.25598j 0.229891-0.238654j -0.2918-0.301267j 0.221854+0.138308j -0.36933-0.190621j 0.0896352-0.202677j 
