0.150543-0.12431j 0.272256-0.142585j 0.230135+0.0749473j -0.123689-0.344952j -0.526416+0.0210503j -0.91231-0.745531j 0.994649+0.277212j -0.307706-0.0778594j -0.526424-0.206275j -0.254716-0.493276j -0.427277+0.395702j -0.0571405+0.118538j 0.632497+0.692385j -0.903632-0.96584j 0.0972578-1.17199j 1.38772+0.139456j -1.63212-0.638097j 0.20652-0.883162j -0.0198609-0.3588j 0.203789+0.150248j -0.0362602+0.575637j -0.329698-0.188463j 0.499165-0.586931j -0.386411-0.617099j 0.21808-0.0540762j 0.431088-0.0402534j -0.305704+0.114479j 0.123694-0.29228j 0.796138-0.782738j 0.191388+0.828354j -0.353233-0.308415j 0.301453-1.22664j 0.634151-0.32079j 0.930769-0.402622j -0.550536-0.7279j 0.994098+1.29021j -0.341567+1.0837j -1.33674-0.0749477j 1.09797-0.427058j 0.267508-0.668926j -0.320543+1.14905j -0.598035-0.654444j -0.850791-1.00193j -1.33709+0.490442j -0.435357+0.124313j 0.147564-0.87406j 0.343051+0.679987j -1.10881+0.182498j 0.286385+0.00701837j -0.144616+0.284228j -0.497261-0.235653j 0.110318+0.171242j -0.437411+0.445201j -0.285731-0.756319j 0.0389315+0.109155j 0.924793-0.0818078j 0.649405-0.166256j -0.231985+0.293654j 0.126141-0.524666j -0.16273+0.624054j 0.0289255+0.368099j -0.266784+0.109376j 0.162129+1.08201j -0.2275-0.164528j 0.229984-0.0529681j 0.91747+0.276533j -0.344782-0.00305608j 1.35081+0.167297j -0.738425-0.52941j 0.0407625-0.2661j -0.264237+1.08488j 0.0958164+0.252585j -0.392123+0.987734j 1.03504-0.985458j -0.100752-0.230211j -0.913105+0.341725j 1.56985+1.05363j -0.186444+0.0385963j 0.138628-0.295126j 0.395106+0.678503j 0.816011-0.166817j -0.325189+1.04576j 0.216063+1.40419j 0.924887-0.933508j -0.322135-0.0420709j 0.0934785-0.594527j -0.0171752-0.69654j 0.376752+0.551009j -1.00013+0.503047j 0.185603-0.539357j -1.80123-0.591835j -1.26883+0.113862j 0.270735+0.479027j 0.268574+0.657855j -0.603094+0.598936j 0.915811+1.04439j 0.652913-0.843202j 0.199858-1.47685j 0.0916496+0.802576j -0.728739+0.457825j 0.467947+0.0807703j 1.222-0.176745j 0.995279+0.249774j 0.519373-0.0955697j -0.116807+0.718784j 0.164939-0.332902j -0.580564-0.11695j -0.215841-0.386346j -0.0421457-1.07611j 0.646066+0.658571j -0.229813-0.279104j -1.33125+0.430755j 0.640038-0.322546j 0.25164+1.26976j 
-0.122163-0.384801j -0.478635-0.0154409j -0.403178+0.0417833j -0.718705+0.384728j -0.0382924-0.430357j 0.113297-0.813404j -0.289117+0.0010639j -0.530222+0.660435j 0.189593+0.804645j 0.136266+0.339544j 1.12048-0.349831j -0.600351-0.605293j 0.537624-0.489527j 0.550999-1.70309j 1.83193+0.491948j 0.2154-0.0683098j -0.72765-0.98462j -0.411977+0.919021j -0.995869-0.268247j 0.467742-0.524349j 0.786252-0.177426j -0.0541947+0.583026j -0.370812-0.342216j 0.259874+0.758485j -1.08107-0.452212j -0.48729+0.929668j 0.661536-0.277339j 0.472231+0.589731j -1.58054-0.354292j 0.605176-0.994072j -0.522872-0.433708j 0.977483+0.296265j 0.81437+0.443061j 0.177356+0.986167j 0.686704-0.620544j -0.0692317+0.874958j -1.0332-0.20419j -0.566-0.469568j -0.311076-0.564511j 0.114703-0.893121j 0.608962-0.237606j -0.823311-0.762398j -0.143848-0.482218j -0.658978-0.122204j -0.433584-0.41547j 0.740447-0.419697j 0.380613-0.856864j 1.07711+0.855327j 0.283176-0.785437j 0.689578+0.61952j -0.267238+0.914873j 0.564325-0.159797j 0.841966+0.679828j -0.699919+0.234236j 0.269086-0.278353j -0.0640323-0.942211j -0.69531+0.441242j -0.926836-0.502532j 0.445348+1.00637j 0.679038-0.200159j -0.471829+0.661048j 0.90675-1.21465j 0.447408-0.68145j 0.508674-0.0628494j -0.0544803+0.301583j -1.23954-0.757763j -0.424366-0.616146j -0.364935-1.19651j 0.636789+0.0515425j 0.288917+0.113557j -0.264828-0.466653j 0.0461329+1.22608j 1.04152-0.158665j -0.251063+0.581688j -0.462589-1.1827j -0.590204-0.662874j -0.87123+0.535054j -0.643538-0.115953j -0.871728+0.377759j -0.522402+0.00700884j 1.67253-0.227054j -0.67157+0.709317j 0.120002+0.206455j 0.370916+0.664788j 0.0476496+0.345698j 0.490131+0.868547j 0.0863336-1.04143j 0.366034+0.467437j -0.321324+0.48121j 0.976116-0.236562j -0.204205+0.3194j 0.687042-0.237535j -0.600938+0.457157j -0.154298+0.368829j 0.17125+0.269323j 0.251507+1.78683j 0.126498+0.99294j -0.459555-0.375296j -0.0652169-0.220628j -1.09919+0.0690628j 0.198362+0.746913j 0.636901+0.0904878j 0.258067+0.0971852j -0.81428+0.153556j -0.602469+0.0978003j 0.488173+0.884674j -0.680208+0.102659j -0.646843-0.199968j 0.740917-0.900862j 0.251734-0.800986j 0.263723-0.169218j 0.437961-0.0128682j -1.09389-0.903111j 0.890048-0.94219j 
0.196087-0.152213j -0.403193-0.32168j -0.276913+0.82405j 0.230177-0.0830827j 0.250599+0.907459j 0.518198-0.245506j -0.329347-0.134611j -0.567943-0.194992j 0.145159+0.70329j 0.46878-0.100533j -0.880675-0.682587j -0.12038-1.57823j -0.017507-0.63751j 0.17017+0.376682j -0.393307-1.87494j 0.204801-0.120745j 0.12384-0.751165j -0.413724+0.225609j 0.0254938-0.750839j 0.477113+0.11341j 0.514287-0.512255j 0.143661+0.427522j -0.125653+0.0115082j 0.187901-0.541785j -0.518042+1.09104j -1.90399+1.12207j -0.588794-0.762115j -0.0221074+1.58652j 0.361532-0.374463j 0.1861+0.484945j -0.0745071+0.976331j -0.254322-0.108154j -0.634103-0.694601j 0.377675-0.597617j -0.146447+0.171591j 0.373288-0.380881j 0.496394+0.481627j 0.126759+0.397261j 0.728089+1.49956j -0.124189-0.912849j -1.89714+0.0296807j -0.814658-0.189403j 0.557701+0.527768j 0.562499-0.0781834j -0.157078-0.456276j 0.642274+0.0759241j 0.271368-0.188296j 0.155305+0.471049j 0.660397+0.116543j -0.399411+0.574784j 0.350743+0.353673j 0.286701+0.396443j 0.617059-0.150715j -0.0288764+0.564877j 0.0280894-0.137941j -0.605869-0.510842j 0.672358+0.833898j -0.0266722-1.55642j 1.61141-0.638501j 0.328628-0.00531519j -1.14882-0.458957j 2.13048+0.446764j -0.0356159+0.489878j -0.024517-1.09597j -0.224697+0.83749j 1.33127-0.381523j 0.583447-1.27121j -0.113619-0.735585j -0.568688+0.0987509j 0.550982+0.0935662j -0.400617-0.0194733j 0.503003-1.39055j 0.478221+0.162933j -0.301928-0.444759j -0.663287+0.590092j 0.134969+0.204045j -0.239323+0.390636j 0.83965+0.618084j -0.0536142+0.413448j 0.233777-0.255148j -0.447504-1.03133j 0.182328-0.295701j 0.0125+0.506624j 0.233812-0.173033j 0.341192-0.582033j 0.194917+0.243604j -0.680992+0.106357j -0.21691-0.0563692j 0.590766-0.669173j -0.566375+0.248597j -0.193306-0.0271128j -1.06217-0.853657j -0.0108635+0.160414j 0.373743+1.1482j 0.121876+0.0733683j -0.117272-1.27j 0.9044-0.379923j 0.751187+0.218407j -0.292809-0.978322j 0.97744-0.0065924j 0.287734-0.450851j 1.82565+0.0780292j -0.888357+0.689553j -1.19755-0.124749j -0.155675+1.60155j -0.464834+1.03689j -0.00861257-0.193977j 0.346352-0.227549j 0.359341+0.283449j 0.0659738-0.0858017j 0.418083-0.0887601j 0.162968-0.138231j -0.103037-0.612151j 0.453611-0.0914488j 
-0.213454+0.296612j 0.101514+0.632364j -0.0871032+0.465119j -0.827562-0.481589j -0.283718+0.130933j -0.213311+0.0928859j 0.0117542+0.63335j 0.933091+0.5448j 0.546519-0.857356j 0.322148+0.00343174j 1.26781+1.11348j 1.25021-1.81148j 0.501773+0.584915j 1.29681-0.321942j -0.116767+0.494682j 0.334506+0.148513j 0.341328+0.525294j 0.783685+0.510111j -0.443683+1.4366j -0.812531-0.54734j -0.964741+0.142706j 0.172274-0.464067j -0.622076+0.825269j -0.260626+0.972917j 0.556781-0.292872j -1.25424+0.0922388j 0.308195+0.670514j -0.352106+0.674739j 0.261308-0.753151j -0.000684483+0.756127j -1.10815+0.70506j 1.1217+0.0257497j -0.0677147-1.06873j 0.684152+0.247103j 0.526095-0.621776j -0.779317-0.663605j 0.0509034+0.669144j 0.851602-0.52376j 0.828926-0.751761j 0.64929-0.242495j 0.308332+1.05594j 0.0156106-0.886929j -0.503815+0.113391j -0.101301+0.469056j 0.534355+0.283409j -0.671765+0.494833j -0.57129-0.279361j 0.658146-0.714766j -1.33151-0.604939j 1.15878-1.03878j -0.00474488-0.430492j -0.322304-0.962234j -0.533773-0.263559j 0.738806+0.774767j 0.0342188+0.536033j -1.45298+0.513208j 0.0339231-0.361742j 0.629943-0.0629082j -0.514877-0.357662j -0.258767-0.655856j 1.08613-1.08811j 1.2439+0.127961j 0.0328944+0.521389j -0.164984+0.516318j 0.255208+1.8892j 0.846347-0.364223j 0.463472+0.0512383j 0.362107-0.535899j 0.189577-0.242629j 1.14637+0.0245926j 0.752005+0.220027j 0.664308-0.340848j 0.456159+0.71768j 0.284209+0.460811j -0.386302-1.07034j 0.160793-0.690809j 0.311584-0.813101j -0.0532097+0.471271j -0.0949223-0.474832j -0.423053+0.00424485j 1.76294-0.26361j -1.14029-0.699143j -0.0509009-0.282312j -0.181269-0.111702j 0.890301-0.274143j -0.522388-0.0888047j 0.10496-1.12571j -0.855109+0.556749j -0.867171-0.785559j 0.0363908-0.148067j -0.0589334+0.65608j -0.0788101-1.01618j -0.020466-0.140822j 0.665252-0.346537j 0.567908+0.239324j -0.386663+0.214147j 0.597254+0.0794976j 1.22616-1.14141j 0.0407021+0.596359j 0.0434602-0.288113j 0.288167-0.386859j -0.294115-0.324495j 0.928023+1.26768j 0.359208-0.813194j 0.35656-0.0771324j -0.82454-0.794266j -0.46428+0.309807j -0.396082+0.362521j -0.727093+0.000746655j -0.31924-0.477795j -0.44449+0.509231j 0.634235+0.13827j -0.312128+0.810034j -0.513488-0.610761j 
-0.945679+0.29071j 0.887128-0.702268j 0.543461-0.276174j -0.17829-0.136136j -0.35613+0.432949j -0.577686-0.0491232j -0.244198-0.15855j 0.461713+1.05805j -1.54575+0.722507j 0.94493-0.341576j 0.37577-1.13781j -0.956935-0.418174j -0.04701+1.30636j 0.395863-0.18509j 0.458547-0.218859j 0.0566234+0.936143j -0.494623+0.659183j -0.351013+0.232906j -1.55452+0.546993j 0.0867922-0.84898j 0.46689+0.905926j -0.579457-0.0996499j 1.683-0.467945j -0.0727807-1.27567j 0.135108+0.0426626j -0.529025-0.634565j -0.461207-0.0768027j -0.814677+0.219143j -0.497877+0.657473j -0.0124778-0.545282j 1.37591+0.975339j 0.265931-0.938261j -1.12134+0.724549j 0.378796+0.0500688j -0.652652-0.590033j -0.64972-1.13725j -0.163258-0.259839j 1.29492-0.0423343j -0.27363+0.196798j 0.345086-0.357988j 0.0410606-0.388718j -0.151184-0.659773j -0.338996-0.660009j -0.984236-0.0754715j -0.15652+0.564566j -0.554407-0.57054j 0.18377-0.161772j 0.136693+0.340911j -0.206353-1.50662j 1.62584+0.502664j -0.931764-0.406771j 0.628355-0.744014j -0.921854+0.891092j -0.285317-0.544824j 0.315141+0.64103j 0.72285+0.0210412j -0.0113195-0.131432j -0.277013-0.997214j -0.127633-0.00311231j 0.0817282+0.446765j -1.72291-0.448334j -0.28871+0.198022j -1.37195+0.508499j 0.108857+0.153938j 0.80552-0.794701j 0.0372812+2.32738j 0.377356-0.747181j -0.256823+0.391318j 0.400515+0.81226j -0.317014-0.71357j -0.0441864-0.159779j 1.42383-0.135283j -0.783549-0.46827j -1.48049+0.200503j -0.006176+0.699828j -0.733854+0.231757j 0.0224337-0.269848j 0.161108+0.904812j -0.682917-0.407394j 0.0103757-1.07366j -0.766378-0.381242j -0.0335463+1.27076j 0.510126-0.493621j -0.272856-0.198665j 0.0597128-0.306673j -1.39358+0.659585j -0.464477+0.381814j 0.944323+0.301373j -0.319873-0.885059j -0.191701-0.396576j 0.662463+0.792798j -0.398145+0.275481j -0.106311-1.15332j -0.317606-0.031629j 0.74902-0.469704j 0.091005+0.112521j -0.260777-0.453992j 1.31875-0.12524j -0.374795-0.0171366j -0.132444+0.093086j -0.00466818+0.674478j -0.497668+0.446846j -0.0925581+0.884883j 0.0422104-0.257185j -0.417536-0.61172j 0.372284-0.261652j -0.687892+0.17413j -0.460893-0.232302j 0.188859-0.7818j 0.345671-0.0830232j -0.464858-0.236695j -0.322167+0.360285j -0.313424-0.0957573j 0.239531-0.0753572j 
-0.0389087+0.205584j -0.366674+0.432758j -0.405156-0.19353j -0.165674-0.0469568j 0.0814668+0.037157j 1.63038+0.74496j 0.235852+1.45832j 0.266669-0.0745023j 0.644715-0.072529j 0.453801+0.417595j 0.49568-0.0173799j 0.093092-0.128244j -0.283889-0.526359j 0.49615+0.919678j -0.152784+0.693916j -1.38504-0.0189993j -0.988027-1.63814j 1.71417+1.37881j 0.0939551+0.177344j -0.261871+0.0678415j -0.136322-0.394785j 0.518504-0.150548j -0.282574+0.451632j 0.48425+0.440511j 0.21446-0.119034j -0.377939-0.0183627j 0.371679-0.14935j 0.00154242+0.273326j -0.610828+0.353929j -0.371523-0.46799j 0.417767+0.390389j -0.406228+0.0984507j -0.445645+0.26036j -0.605441-0.190594j 0.196633+0.543873j 0.276587-0.813474j -0.049948-0.682296j 0.966313+0.132257j -0.912231-0.586028j 0.887334-1.01303j 0.301005-0.989461j -1.08774-0.702686j -0.11624-1.06274j -0.902973+0.529584j 0.932827-2.24142j 1.62647-0.412225j -0.795296-0.945547j 0.393256-1.06573j -0.0845272-0.0303716j -0.121063-0.206742j 0.209629+0.217422j -0.245464+0.0286626j -0.119512-0.424055j 0.226685+0.525388j -0.498133+0.151075j -0.305198+0.399358j -0.356514-0.157593j 0.154967-0.303273j 0.0580944+0.219238j -0.475473-0.567741j -0.249017-0.0555257j 0.205753-0.171663j 0.207036-0.911742j 0.471767+0.044858j -0.117304+0.0596391j -0.249484+0.0721171j 0.0321243-0.244632j -0.761295+0.111368j -0.262589+0.114922j 0.00567791+0.207283j 0.723188-0.445459j 0.0836273-0.0505601j -0.408135-0.983538j -0.142124+0.0663839j 0.151317+0.298084j 0.298286+0.988351j -0.370027-0.495123j 0.454409-0.226447j 0.0808704-0.228145j -0.136605-0.195905j -0.298338+0.0638046j 0.462637-0.135894j 1.2445-0.316883j -0.497913+0.934737j 0.423527+1.48228j -0.170063+0.0999586j 0.322636+0.48348j -0.80075-0.623069j -1.01687+0.388807j -1.42784-0.0138611j -0.297258+0.785272j 1.0295+0.290357j -0.270028-0.279771j -0.200407+0.859049j 1.03414-0.261397j 0.207968-0.684629j 0.229802+1.283j 0.273652-0.231584j 0.522075+1.14461j 0.449787-0.260009j -1.58293+0.552936j 1.0747-0.118355j -0.0922009-0.540917j 0.823093-0.285662j -0.0320109-0.211568j -0.828943+1.34997j -0.447778-0.991938j -0.614297-0.117575j 0.586308-1.02228j -1.21511-0.669212j 0.460086+0.793448j -0.120388-1.62792j -0.733753+0.582293j -0.679329+0.502028j 
0.298039+0.487688j 0.0477288+0.141785j 0.662817-0.547845j 1.14544-1.07271j -0.457728+0.0230807j -0.325223+0.526132j 1.4418+0.643594j 0.22491-0.733676j 0.166251-0.688482j -0.437529-0.0626896j -1.33072+0.0829572j 0.404649+0.60274j 0.220615+0.7239j 0.966243+0.289853j -0.429141-1.06018j -0.340209-1.12006j 0.382116-0.864096j 0.355359-0.640141j 0.559482+0.0126834j -0.110978+0.719847j -0.638195-0.0965013j -0.085651-0.785497j 0.159272+0.143922j 0.0230169-0.631j -0.0763358+0.393465j 0.398473-0.344509j -0.967068+0.0325617j -0.443146-0.313043j 0.548207+0.262379j -0.262445+0.777215j -0.653791+0.231186j 0.610228+0.601313j -0.337786-0.337022j 0.757733+0.27142j 0.492918-0.671152j -0.505293-0.859961j 0.210654+0.574157j 0.482354-0.74798j 1.0415-1.01439j 1.40269+1.19695j 1.18109+0.329515j 0.168002-1.46923j -0.193384+0.292164j 0.271828-0.44266j 0.970551-0.657478j 0.771042+0.275254j 0.385794+0.873264j -0.56245+0.225954j -0.178875+0.140267j -0.689792+0.0466491j 0.457489-0.275645j -0.245985+0.638173j -0.736004-0.0313516j 0.596898-0.232311j -0.0877438+0.699251j 0.258288+0.34738j 0.126553+0.519774j -0.0303529+0.567793j 0.0653279-0.332457j -0.373619+0.401064j 0.043066-0.0162475j -0.479705+0.327597j -0.580015-0.0926886j -0.565082-0.261025j 0.0570804+0.17615j 0.645739+0.915839j 0.503749+0.238693j -0.0828211-0.471068j 0.981538-0.265705j 0.108299-0.013577j -0.99731+0.530425j 0.46525-0.572135j -0.322512+0.672849j 0.308249+0.311457j -0.682988+0.986877j 0.842892-0.580612j 0.415996+0.351945j 0.637303+0.210675j -0.298374+0.952691j -0.710648+0.671248j -0.74512-0.130103j -0.381743-0.524619j 0.00733522+0.241238j -0.0995704-0.761934j -1.46375+0.485536j 0.37138+0.17206j 0.165604+1.02233j -0.127051+0.807664j -0.433352-0.154883j 0.11758-2.03137j -0.446322-0.744979j -0.0373658+0.751262j 0.475623+0.667522j 1.36106+0.0622555j 0.0136461+1.25126j 1.34257+0.146436j -0.79187+0.485909j 0.929366+0.190215j 0.296638+1.10032j 1.05658+0.740556j -0.892807-0.788239j 0.360066-0.644925j 0.600964+0.564866j 0.98527-0.414132j 0.283899-1.42014j -1.62228+0.171691j -0.142312-0.00312178j -0.34398-0.133963j 0.585109+0.289409j 0.729075+0.690129j 0.165893+1.0584j -0.535278-0.355324j 0.99042-0.688294j 0.54589+0.132903j 
0.439408-0.163218j -0.653816-0.674478j -0.0106436+0.38831j -0.395395-0.0677817j 1.29848-1.39554j -0.237492-0.59475j 0.384162+0.500596j -0.66449-0.311305j -0.174873+0.94203j 0.0744631+0.593389j 0.235268-0.0374961j -0.363778-0.910007j -1.24317+1.09715j 0.53275-0.461964j 1.01008-0.495828j 0.903491-2.36327j -1.22391-0.661481j 0.236196+0.571381j 0.163175-0.553356j 0.808991+0.174553j 0.379019+0.0702248j -0.119498+0.776634j -0.344661+0.0780699j 0.254312+0.487665j -0.0488509-0.0576226j -0.950359-0.447437j 0.416321-0.404118j 0.0529726+1.23124j 0.924951-0.064694j 0.447072+0.77972j 1.05588-0.980399j 0.24303+0.832029j 0.936023+0.402976j -0.814723-0.433059j 0.613479-0.772914j 1.2023-0.190037j -0.151457-0.460445j 0.798383+1.0977j 0.651947+0.0166323j 0.231752-0.361109j 0.324375+0.434481j -0.627469-0.15908j -0.57951+0.56805j 1.1521+0.119397j -0.735033-0.845672j 0.223629-0.882351j 0.218635-0.695248j 0.385975-0.145008j 0.0766065+0.24001j -0.0964767+0.752405j -0.305154-0.044717j 0.623434+0.402477j 0.395754+0.123313j -0.455786+0.527239j 0.173761-0.31959j -0.142838+0.0285452j -0.578077+0.0334812j 1.37128-0.598638j 0.496767+0.160453j 0.0521469-0.456723j -0.709859-0.363685j 0.544136+0.443205j -0.487781+0.657176j 0.386718-0.671517j -0.100851-0.229329j 0.126974-1.15195j 0.291219-1.44812j 0.448448+0.980892j 0.66373+0.158682j 0.101249+0.160434j 0.781352-0.842453j -0.340953+0.269624j 0.0778078+0.664631j 0.211973+0.157268j -0.112709-0.0910385j -0.0507337+0.0480316j -0.600044-0.0366607j -0.94909-0.0876318j -1.72339-0.599684j -0.252009+0.574737j 0.0442931-0.189818j 0.108999+0.0271786j -0.143413+0.986602j 0.482171+0.821691j -0.234431-0.199993j -0.0902018+0.851955j -0.332166+0.26432j -0.13196-0.630258j 0.28349+0.232159j 1.51877-1.03799j -0.219716-0.0274274j -0.438377-0.0281949j -1.0751+0.836508j 1.0057+0.947143j 0.57291+0.530869j 0.810655+0.940803j -0.399024-0.599341j 0.0393013+0.222883j -0.483047-0.874958j 0.290519+1.01841j 0.172737-0.408612j 0.683107-0.647394j -0.384585+0.706698j -0.718638+0.203442j 1.23891-0.537913j 0.615431+0.479862j -0.172104+0.0963446j 0.4202+0.656596j 0.258383+0.116743j 0.0170583-0.321905j 0.720533-0.926891j -0.1656+0.382351j -1.01233-0.0906066j -0.368588-0.337773j 
0.182916-0.0387011j -0.868693-1.10042j 0.494469-0.202396j 0.158435+1.22524j -1.13787+0.198495j 1.28589-1.08652j -0.607326+0.0678123j -0.468351-0.496595j -0.328712+0.740837j -0.905602-0.0382119j -0.768134+0.279012j -1.16808+0.553818j 0.724806-1.52228j 0.13945+0.765081j 1.37145+0.525149j -0.850447+0.545722j -0.320934-0.806223j -0.544543+0.567042j 0.3976-0.576058j 0.815711+0.406627j 0.158913+0.343726j -0.478974+0.527557j -0.0589069-0.226943j -0.726051+0.00717581j 0.577992-0.017504j 0.578597+0.491457j 0.217178+0.887265j 0.432926-0.725546j -0.211088-0.217374j 0.0377093-0.268671j -0.855576-0.317488j -1.30459+1.00624j -0.32011-0.99492j -0.741657-0.0388188j 1.49818+0.874747j -0.438723-0.27692j 0.127747-0.903247j 0.034047-0.290527j -0.636961-0.426914j 0.0375855+1.16152j -0.131272-0.688917j 0.834461-0.7157j 0.0957863-0.0782731j -0.349326-0.24451j -0.365851-0.297271j 0.100956-0.344814j 0.848432-0.398456j 0.413298+0.331273j 0.0549594+0.36499j -0.299201+0.884997j -0.183254-0.385908j 0.620636+0.582261j 0.118453+0.439257j 0.088426-0.135316j 0.660758-0.106036j 0.325001+0.117625j 0.708781-0.829794j -0.281883+0.0260132j -0.709685+0.375709j 0.24304+0.618689j -0.212334-0.193745j -0.548701-0.463847j 0.615198+0.984263j 0.0727192+0.996465j 0.0199557-0.706656j 0.192832-0.14044j -0.455078+0.251721j -0.00848721-0.457033j -0.0738326+1.03817j -1.13863+0.274078j 0.0842963-1.51237j -0.112202-0.163028j 0.644914+0.0301375j -0.334005+0.417275j -2.12967-0.986039j 0.101617-0.0594709j -0.691202+0.412181j -0.349701-0.424034j -0.918065+1.48622j -0.951865-0.685166j -0.296205-1.16335j 0.367881-0.208678j -0.204286+0.318023j 1.03552+0.795875j -1.31321+0.378148j 0.746312+0.136603j -1.43063+1.44813j -0.901408-0.331601j 0.529915-0.107811j 0.776913+0.260621j -0.0457551-0.61943j 0.347925+0.529251j 0.895072+1.05401j -0.365551-0.0677591j -0.663377+0.985043j -0.278365+0.456261j -0.115281+0.312247j -0.177902+1.08527j -0.337001+0.786479j -0.43418+0.36017j 0.00226243+0.353809j -0.170122+0.350354j -0.474304+0.652925j 0.776351+0.567468j -0.378104-0.1139j -0.197008-0.403055j -0.677981-0.573741j 0.229905-0.227699j -0.0508595-0.385294j 0.760069-0.167707j 0.418922-0.341912j -0.0950822+0.55551j -0.365205-0.701993j 0.022597-0.530725j 
-0.0137199-0.0686356j -0.553905-0.0199908j 1.29048+1.61104j -1.09263-0.122611j 0.00409867-0.650998j -0.477927+0.299271j 0.623794+0.311654j -0.167962+0.629867j 1.16602-0.127902j -0.955957-2.11451j 0.503964+1.06796j 0.615071-0.0303045j -1.51618-0.965886j 0.845272-0.580722j 0.764414+0.916499j -0.012537+0.247939j 0.165624+0.584177j 0.54786-0.269122j -0.55179-0.0514465j -0.0771831-0.850662j -0.464433-0.510628j 0.771654-0.733627j 0.132887-0.63772j -1.18028-0.343713j 0.209725-0.16819j 0.189039+0.894774j 0.381106+1.36453j 0.569873-0.23788j -0.107728+1.28781j -1.47159+0.667478j 0.625157-0.153683j 0.316222+0.667168j 0.435876-0.405744j 0.780977-0.992166j 0.635993-0.563942j 0.327978+0.285659j 1.41494-0.0630173j -0.341679+0.752393j -0.00819613-1.39598j 0.552715+0.559658j 0.821331-0.684176j -0.0468625-0.734673j -0.0363464-0.610873j -0.512265+0.219677j 0.0511541+0.567185j -0.336125+0.299685j -0.498982-0.0463187j -0.176147-0.289128j 0.290466-0.05281j 0.740807-0.0215747j 0.550619+0.229256j 0.312778-0.691759j -0.61675-0.414429j 0.328502-0.209327j -0.760259+0.366832j -0.237426-0.19259j 0.932431-0.179372j -0.914346-0.372573j -0.728843-0.164476j 0.188817+0.113702j 0.393788+1.27969j -0.152299+0.591967j -0.247127-0.573202j -0.356139+1.2304j -0.31622+0.630171j 0.401521-0.547771j -0.824094+0.398636j -0.185335+0.923217j 0.660644+0.177665j 1.05317+0.648521j 1.74283+0.300678j -0.138035+0.119016j -0.822943+0.159316j 0.368575+0.293249j -0.18227-0.410175j -0.0525943+0.183754j -0.253134-0.719652j -0.384245-0.118586j -0.23439-1.06407j -0.439807+0.516014j 0.153857-0.282221j 0.280286-0.0298997j -1.10196+0.702193j -0.744965+0.90656j 1.23721-0.254625j -0.446646+0.248601j -0.756211-0.161075j -0.0308709-0.259662j -0.398732+0.320231j 0.698324-0.233447j -0.459697-0.0629742j -0.423546-0.769479j -0.623213-0.0255553j -0.0383933-1.61161j 0.581222+0.49213j -0.0474477+0.399156j 0.106697-1.56553j -0.288586+0.113309j 0.51944+0.573151j -0.29615+0.330537j -0.358055+0.604457j -1.10544-0.328571j -0.395955-0.291971j 0.377634-0.410446j -1.18609-0.349898j -0.205831+0.00380102j -0.28427+0.379115j -0.225726-0.32862j -0.338064-0.139763j -0.262117-0.115865j -0.488556+0.0814278j 0.333607-0.167733j 0.136667+0.45329j -0.149238+0.308041j 
