0.368495+0.163872j 0.230777-0.342126j 0.385677+0.132066j -0.0089663-0.00681729j -0.0159848+0.0121877j -0.0111705-0.0518313j 0.017109+0.0262039j 0.00491012-0.0570524j 0.00924957-0.0689566j -0.00543373+0.0386956j 0.0148257+0.00301544j -0.0289366+0.00818901j -0.0284943+0.0138153j -0.0229976+0.00445419j 0.0399113-0.0142993j -0.00470535+0.00239834j 0.026778+0.0135331j 0.0183242+0.0151637j -0.00740797+0.011019j -0.00381944+0.00609209j 0.00396033-0.00270112j -0.0123374+0.0104699j -0.016882-0.00374787j -0.00402893+0.000503995j 0.000354462-0.00900279j 0.0113532-0.00653985j 0.00899719-0.0128791j 0.00729477+0.0141755j 0.00221306+0.00196996j 0.00812623+0.0163908j -0.00534033+0.00943216j 0.0172542+0.00107488j -0.0218105+0.000482404j 0.0069712-0.00533364j 0.0204371-0.0114596j 0.000396284-0.0148846j -0.000450775+0.00424416j 0.00422616-0.01123j 0.0133173+0.00615627j -0.00414784-0.000253266j 0.00559932+0.00547356j 0.00437464+0.00281301j -0.0012516-2.03942e-05j -0.00882253-0.00443998j -0.0020647+0.000831459j 0.00114545-0.00038883j 0.0101871-0.00191906j -0.00443043-0.00232829j -0.0012198+0.00178886j 0.00595787+0.00454815j -0.00440348-0.0047563j 0.00533531+0.00392528j 0.0103937+0.00188761j -0.00104903+0.00373282j -0.00106986+0.00107904j -0.00656177+0.00164691j 0.00953138+0.000141569j -0.00533463-0.0104027j 0.00541767+0.00589587j -0.00661258-0.00628874j -0.00391094+0.00436025j -0.000532216-0.000216963j 0.00152212-0.00149402j 0.00339548+0.00181566j 0.00192485+0.00229507j 0.0061386+0.000511307j 0.012006+0.000307693j -0.00930889+0.010085j 0.000968505+0.00416549j 5.87426e-05+0.00118492j 0.00192187-0.00804361j -0.0107411-0.00684085j 0.00169732-0.0020771j -0.00387323+0.0133793j -0.00536838+7.95193e-05j -0.00198604+0.00301856j 0.00422065+0.00275705j -0.00494109+0.000243954j -0.008528+0.00619848j -0.00941092+0.00728552j -0.00590206-0.00192399j -0.00013217-0.000739265j -0.00854358+0.00302463j 0.00655816-0.00164902j -0.00395946+0.00710717j 2.98489e-05-0.00111898j 0.00113491-0.00770416j 0.0033999-0.000935261j 0.0109944-0.00300277j -0.00980213+0.00330374j 0.0107515+0.00194253j -0.00163483+0.0046546j -0.00762418-0.00176329j 0.00246931+0.000819531j 0.0107055+0.0034497j -0.00125023+0.0103461j 0.00600601-0.00859184j 0.00470814-0.00656172j 0.00255744-0.000345992j -0.00364796+0.00312198j 0.0078731-0.000553829j -0.000459883-0.00366309j 0.000867033+0.000578404j -0.00881781+0.00336561j 0.00780622-0.00576409j 0.00919135-0.0149074j -0.0132429+0.00826201j 0.00218313+0.000108338j 0.0118913+0.0101121j -0.0104048+0.00129672j 0.0072832+0.00502827j -0.00653105+0.00974398j 0.00463458-0.0188857j 0.00140812-0.00220908j 0.00423296-0.00173718j -0.00211299-0.0112067j 0.00208575+0.00553352j -0.00477867+0.00355591j 0.00124855+0.0034222j -0.00380775-0.0122937j -0.00253783+0.00795064j -0.00318376+0.00218607j 0.000551016+0.0112216j -0.00289342+0.00494984j 0.00116041-0.0101118j -0.00141516-0.00230726j -0.00273706-0.0022153j 0.00188181+0.000879051j 0.00703164-0.0143631j -0.00509145+0.00633065j 0.00814891-0.0013311j 0.00458125+0.00365187j 0.00351759-0.00438895j -0.00300108+0.000863442j 0.00173199-0.000241036j 0.0012988+0.000486919j 
0.399529+0.411354j -0.0714415+0.252176j -0.224976-0.163019j -0.00827707+0.0260736j -0.0275518+0.0248182j -0.00349578+0.0281422j -0.00234188-0.00924018j 0.00384615+0.0633417j -0.00365369+0.0359771j 0.0221037+0.00504584j 0.00738863+0.00107706j 0.0184141+0.00228508j 0.0213229+0.00299672j 0.00672987-0.00501495j -0.0219401+0.00313647j -0.00822751-0.00638678j 0.0114655+0.0179395j -0.0226339-0.0143721j 0.00707433-0.00361623j -0.00661887-0.00367918j -0.0178555+0.00416697j 0.000371445-0.0112264j 0.009746-0.000184567j 0.00728396-0.00370974j 0.0148787+0.00247483j 7.10396e-05+0.0176871j 0.0103402-0.0131381j 0.0251963+0.0260933j -0.00295475+0.00572262j 0.00525756-0.0122943j 0.00741845-0.0191789j 0.00714922-0.00738405j -5.94195e-05+0.00322295j 0.0144374+0.00287782j -0.010209+0.00389691j 0.0029166+0.00468651j 0.000225216-0.00271152j -0.00585582+0.00511662j -0.00141832-0.00313029j 0.00142189+0.00381871j -0.00109564-0.00190161j -0.00064124-0.00368628j -0.000713322-0.00119968j -0.0132954-0.000820839j -0.00134917+0.000955793j 0.0147082+0.0060813j 0.00592241+0.00133404j -0.0131739+0.000264999j 0.00120428-0.00266289j -0.000427823+0.00824103j -0.00868499-0.0079743j 0.00684609+0.00840478j 0.00445107+0.00402986j -0.00150471+0.00400953j -0.00604371+0.000858086j -0.00700917-0.00954775j 0.0135997+0.00441808j -0.0141906-0.00292146j 0.00302585+0.0106817j -0.0034641+0.00409974j -0.00811656+0.000693411j -0.00530355-0.00730809j -0.00176234+0.00377887j 0.000951569-0.000155554j 0.00685146+0.00836244j -0.00184694+0.00472239j -0.00173507-0.00945662j 0.00311789-0.00577285j -0.00177726+0.000230208j -0.00331927-0.0111596j -0.00561639+0.00258296j -2.40872e-05-0.00701222j -0.00167806+0.00160638j 0.0089744-0.000330153j 0.00311121+0.00546656j -0.00226365+0.000894786j -0.00511042-0.000950883j -0.00114629-0.00527424j 0.000600104+0.00375311j 0.0019439-0.00680018j -0.00176711-0.00272933j -0.00132016+0.000500019j 0.0025464-0.00313665j -0.0039537-0.00190043j 0.0024718+0.0075504j -2.87116e-05+0.00703261j -0.00418443-0.00980863j -9.35546e-05-0.0156583j -0.00563806+0.00555444j 0.00442522+0.0081411j -0.00398974+0.010785j 0.0106205-0.000697049j 0.00406213+0.000917489j 0.0011259+0.00210241j -0.00855344+0.00481373j -0.00634544+0.00156603j -0.00338407-0.00830061j -0.00488793-0.00134185j -0.00894363-0.00522436j -0.00176373+0.00925534j -0.00334977+0.00669188j -0.00023189+0.0034812j 0.0042513-0.0057467j 0.000275619+0.000384504j 0.000908594-0.000920599j 0.00241023-0.0034242j 0.0105231-0.00953999j 0.0020205-0.00735795j -0.00837136+0.00137537j 0.00422304+0.00539293j -0.00787391+0.00273131j 0.00315839+0.00927962j -0.0111994-0.000141419j -0.00151558-0.00185763j -0.00284744-0.000802278j 0.00362786-0.00393356j 0.00227691+0.000492666j -0.00842454+0.00146547j 0.00298988-0.00220467j 0.00470555+0.00380469j -0.00992249+0.000704211j 5.38168e-05-0.000973078j -0.0026334-0.00521241j -0.00655947-0.0028189j -0.00478089+0.00723071j -0.000740012+0.000305587j -0.0107661+0.00319193j -0.00091133-0.00082389j -0.00620495+0.00689805j 0.0049465-0.00184419j 0.0010749-0.00026843j 0.0126644-0.0019899j 0.00192596-0.00128128j 0.000417959-0.00162143j -0.000339175-0.000452223j 0.00213965-0.000592195j 
-0.467647+0.484068j 0.0342572-0.0156041j 0.155935+0.0638894j 0.0204418+0.00310298j 0.0266173+0.039765j -0.00191272-0.0148802j 0.0150027-0.0146677j 0.0191492-0.030639j 0.00178373-0.0115318j 0.0278894-0.018956j 0.00367907-0.000678918j -0.00356868-0.00582919j -0.00243868-0.00845952j 0.0176027-0.020067j 0.030537-0.0175101j -0.0010362+0.000589936j 0.00689681+0.00218568j 0.0106472+0.00520153j -0.0017901+0.00331213j 0.00417311-0.000929008j 0.00921985+0.00208174j -0.00150963+0.00554399j -0.00661881-0.00499393j -0.00168357-0.000544343j -0.0151781-0.00663017j 0.00887757+0.00545343j -0.0246443-0.0133948j -0.0112043+0.0172561j -0.0145492+0.0309313j -0.0102163+0.00627318j 0.00882202-0.0221378j -0.0111536-0.00225003j 0.00817995+0.00277957j -0.0184883+0.00929229j 0.00244387-0.00601551j -0.000644623+0.00273757j -0.000952636+0.00460827j 0.00758853-0.00341662j -0.0014504+0.000483078j -0.00688063+0.00557656j -0.00848512+0.0131382j -0.00654083+0.0123371j -0.00873053+0.00264193j 0.00070033-0.00610122j 0.00424728-0.00551863j 0.0108627-0.00616608j -0.0100695+0.0141381j -0.0132402-0.00104313j -0.00352164+0.00467034j -0.0187685+0.0139523j 0.00583049-0.0051744j 0.00669584+0.000970246j -0.00346914+0.00577871j -0.00597015+0.00565685j -0.0120698+0.0060974j 0.00496171-0.013162j 0.010922+0.00292837j -0.0155064+0.0083489j -0.00791576-0.00254688j 0.000540219-0.00124438j -0.0182139+0.00531974j -0.00236963+0.00237534j 0.000642366-0.00169547j -0.00682202+0.00593557j 0.00549865-0.00718887j 0.00797704-0.00727539j -0.0119245+0.0149493j -0.00275328+0.00347189j 0.000771619-0.00192493j 0.00656283+0.00943399j 0.00254068+0.000253286j -0.000386642+0.0067281j -0.000407968-0.00211726j 0.000630033+0.000535453j 5.22664e-05+0.000122255j 0.0027803+0.000477441j -0.00612442-0.0058917j -0.00555725-0.0120597j 0.00563991+0.0076837j -0.00149728+0.0022089j -0.00213005+0.00433118j -0.000955675+0.00120994j -0.00596635+0.00113617j -0.00444852-0.00374972j -0.00183509-0.00383792j 0.000556012+0.00555173j -0.00161423+0.00773386j 0.00361876+0.0149801j 0.00156148-0.00876621j 0.000437513-0.000323907j 0.00276564-0.00360812j -0.00108633+0.00579405j 0.00135133+0.00466539j 0.0091785-0.00941277j 0.0052991+1.42333e-05j 0.0077204-0.00832305j 0.00697753+0.00237599j 0.00487789+0.0140816j 0.00294559-0.00246706j 0.00466131-0.0160694j -0.002703+0.00315791j -0.00200623-0.000246428j -0.010982+0.0057744j 0.00411415-0.00341805j 0.00199508-0.00648287j -0.00578068-0.00224712j -0.00585879-0.0129681j -0.00169843+0.00724776j -0.00136112+0.00198986j -0.00369342-0.00957431j 0.00470558-0.00243866j -0.0033116-0.010544j 0.00848739-0.00031092j 0.000209663+0.00208883j -0.000588305+0.00304573j -0.00136858+0.0030502j -0.00263385+0.0010439j 0.0108672-0.00154769j -0.00399412+0.00193061j 0.00301349-0.00467571j -0.0124462+0.00197445j 0.00107107+0.000280569j -0.00679246+0.00162887j 0.00363703+0.00166841j -0.00421811-0.00222939j 0.00834558-0.000348565j -0.0116267-0.00240514j 0.00828306+0.000675064j 0.000772447-0.00382793j -0.00539274+0.000892819j -0.00290602+0.000797103j -0.0139241-0.000126771j -0.00161863+0.00168869j 0.000499734+0.00151146j -0.000226702+0.000638547j -0.00206587+0.000133385j 
0.117155+0.000432978j 0.325227+0.120961j -0.146686+0.265082j 0.0276433-0.0952363j -0.0209298+0.0459567j 0.113123-0.0242044j -0.0379453-0.0113857j 0.0652686-0.0115351j -0.00189838+0.0123998j 0.00793412+0.00353974j -0.00236271+0.0507277j 0.00804094-0.0110348j -0.0224914-0.0112689j 0.00810079-0.0029273j -0.0110452+0.00828424j 0.0147497-0.0167615j 0.0155645-0.00800455j 0.0154803+0.00130906j -0.00598089+0.00837242j 0.013987-0.0174956j -0.00763005-0.00904856j -0.00861938+0.00950095j 0.00812592-0.00592482j 0.00151016+0.0121821j 0.00544047+0.00194661j 0.000237828+0.00780599j 0.00302591-0.00929516j 0.00506457-0.000988949j 0.00807472+0.00766479j -0.0243633-0.00768914j -0.000556566+0.0119089j -0.0104264+0.00363026j 0.000251049+0.00814848j -0.022051+0.0134185j 0.00909728-0.0139252j -0.0104954+0.0315316j -0.0118846+0.0103688j -0.00638081+0.00818565j 0.000783795+0.00127279j -0.00109368-0.00667579j -0.0040661+0.000270532j 0.010407-0.00186554j -0.00434212+0.00137282j 0.0039218-0.003646j -0.000379019-0.00213291j -0.00603818+0.00642722j 0.00278834-0.00253517j -0.00816217+0.00358407j 0.00498002-0.00270853j -0.00416186+0.00486058j 0.000349022+4.78879e-05j 0.00286594+0.00644991j 0.00917162+0.00046284j 0.00355779-0.00442985j 0.00555909-0.0100162j 0.000541459+0.00322522j -0.000139284-0.00144083j -0.00794514-0.00787775j -0.000516041-0.00423324j -0.0344806-0.014349j 0.018314+0.00475494j 0.0036184+0.0108497j -0.0091657-0.00351136j -0.0148345+0.00713752j 0.00792276-0.00107479j 0.000416112+0.0033407j -0.0302723+0.0196781j -0.00287893-0.010012j -0.000807745-0.00629635j 0.00310178+0.00564846j 0.00905042-0.00586318j 0.00768721-0.00404696j 0.00103681-0.00206924j -0.00470492-0.00199418j 0.00100634-0.00139256j 0.000879243+0.00590012j 0.00282785+0.00231339j 0.0114594-0.0107969j 0.00662342-0.000735067j -0.00958648-0.00655704j -0.00387234-0.00550727j -0.0105514-0.003322j -0.00194357-0.00796262j -0.00705707-0.00697538j 0.00284258-0.00268286j 0.00397184+0.00428085j 0.00593698+0.00981113j -0.000555713-0.000895828j 0.00597754-0.00220073j 0.00399796-0.00364815j 0.00155493+0.00348255j -0.00192416+0.00530646j -0.00315038-0.00216216j -0.00818427-0.00503649j 0.00768314+0.00152857j 0.00451496+0.000108972j 0.00201663+0.00394034j -0.00366883+0.00278991j -0.0033977+0.00367973j -0.00132833-0.00103912j -0.00800018+0.000487178j 0.00148176-0.00208667j -0.0138811+0.00245402j 0.00955036-0.00329958j -0.000206194-0.00447412j -0.0113499+0.00747885j -0.00169519-0.0164051j -0.0121997+0.0011674j -0.0029224-0.000346013j 0.0126042-0.0118745j 0.00697277-0.00525883j 0.00614491+0.00173309j 0.0189061-0.00759786j -0.00482533-0.00548958j -0.0114951-0.00641542j 0.0100552-0.0118581j -0.0167064+0.0285531j -0.000148515+0.00828041j -0.00834291+0.00645505j 0.00264164-1.02094e-05j 0.000572538-0.00164867j -0.00192229+0.0125747j -0.000249371-0.00803135j -0.00204044+0.0138898j -0.000681251+0.00388641j 0.00173228-0.00564959j -0.000583526-0.00598393j 0.0126161-0.0194791j 0.00396154+0.004769j -0.00323631-0.00402895j -0.00842197+0.0166342j -0.0145664-0.00660786j -0.00807704+0.0289464j 0.00184178+0.00682182j -0.00410406+0.00484118j -0.00968085+0.00387591j 
-0.0875146-0.0106626j 0.264206+0.148155j -0.150871+0.271994j 0.0123296+0.0780382j 0.00366317-0.0309087j 0.0279586-0.0238406j 0.0569914-0.0410857j 0.0244601-0.00407582j 0.114373+0.00723531j -0.0491585+0.00117489j 0.0560697+0.0380249j 0.0128225-0.00185517j 0.00236125-0.0124093j 0.00471034-0.00449539j -0.0107534+0.0126738j 0.0173332-0.000735438j 0.0116541-0.00192297j 0.00685377+0.00629896j -0.000899982-0.00156892j 0.00547962-0.00467028j -0.000301016-0.00523589j 0.00211138-0.00150107j 0.00257897+0.0191003j 0.0256163-0.00861681j 0.00549702+0.00786344j -0.014792-0.0136255j -0.013303+9.99127e-05j 0.000922506+0.00620156j -0.000605024-0.0156174j 0.011082+0.00366104j -0.00140301-0.0126756j 0.0171068-0.0169715j 0.0118689+0.019624j -0.0124091+0.00884321j 0.0173468+0.00358144j -0.00741757-0.00239594j -0.000974079-0.00309191j 0.00589448+0.00130527j -0.00516049+0.00457334j 0.0049437-0.0100091j -0.00251502-0.00123317j 0.00123259-0.00124878j 0.00653635-0.00614612j 0.0131133+0.00309278j -0.00328673+0.00415825j -0.00543142+0.00109136j -0.00582554+0.000293525j -0.00208458+0.0033063j -0.00239261-0.000150329j -0.00488892+0.00312531j -0.00170943+0.00191578j 0.0017632-0.000386432j 0.00350456+0.00123414j 0.00394587-0.000472678j 0.00367559+0.00518545j -3.16565e-06-6.68896e-05j -0.0079929+0.000620027j 0.00568513+0.00305249j 0.00536937-0.000313793j 0.000349411-0.000845889j -0.0115031+0.00325089j -0.00690744-0.00317345j 0.00172998+0.00622499j -0.00514248-0.00558749j 0.0106543+0.00283735j 0.000955174-0.00126337j -0.013215-0.00451368j -0.00293225+0.00379763j -0.00603469+0.000260522j -0.000348748-0.00452875j 0.00624614+0.000606846j 0.00641725+0.00128985j -0.000812763-0.00208553j -0.00173866+0.00516715j 0.0103134+0.00457853j 0.00714593+0.000967404j -0.00442803-0.00605429j 0.00532044-0.000311239j 0.00567263+0.00391683j -0.00272356-0.00365931j -0.00027179+0.0041579j -0.00398506+0.00128536j -0.0048355-0.0103613j 0.00765934+0.015748j 0.0012631+0.00634542j 0.000784033+0.00627317j 0.00521943-0.00119709j 0.00217255+0.0062433j -0.00237705-0.0110669j 0.00380883+0.00785175j 0.00108308+0.0161995j 8.94154e-06+0.00319865j -0.000203937-0.0130778j -0.00251536+0.00918505j 0.00198381-0.0127199j 0.00542357-0.00524151j -0.000421613+0.00676218j 0.001095-0.0047984j -0.00546755+0.00696133j 0.000854054+0.00166405j -0.00420644+0.0107203j 0.00178604-0.0117791j -0.00260007+0.00201774j 0.00154385-0.00422835j -0.0031142+0.0113825j -0.000462924+0.00692495j 0.000785233+0.00165811j -0.000939305+0.00294154j -0.00511275-0.00139631j 0.00172368+0.00767166j 0.00379235-0.00394279j -0.00147153-0.00639835j 0.00445705-0.000275612j 0.00240093+0.000526234j 0.00207393+0.00306546j -0.00202706-0.00108568j -0.00631196-0.00343268j -0.000245781+6.27413e-05j -0.00452686-6.62508e-05j 0.00195783+0.000699866j -0.000579432-0.000480799j -0.000545509-0.00223715j -0.00135922+0.000144592j 0.000321097-0.00243399j 0.00182409+0.00137674j -0.000230089+0.00323943j -0.000112689+0.00266702j 7.57042e-05+0.000603343j 0.00217357+0.00132939j -0.00536791-0.000679328j 0.00100466-0.000822779j 0.00185722-0.000346942j 0.00529802-0.00276818j -0.00267309-0.000783366j -0.000137021+0.000655596j 0.00293062-0.000355163j 
-0.00506638-0.0101409j 0.00906395+0.0542367j -0.102375-0.0525393j -0.260233-0.0080254j 0.14246+0.020523j -0.111001+0.123361j 0.154528-0.13773j -0.0708663+0.0678947j 0.201294-0.124372j -0.159199+0.0772004j 0.0879042-0.0495487j -0.0787614+0.0364517j 0.0177878-0.00803549j 0.00272151-0.00947961j 0.00933634+0.00856928j 0.00617321+0.0408731j -0.0137464+0.00836295j -0.0510377+0.0113777j -0.0355919+0.0875073j -0.0141991+0.00864947j -0.00982825+0.0551834j -0.0148103-0.0621193j -0.00621095+0.0352758j 0.0381183+0.0184449j -0.0125625-0.0493902j -0.02449+0.0116459j -0.0222248+0.0229795j -0.0108756+0.0116137j -0.0135977+0.000170257j -0.0574105+0.0736992j -0.0273461+0.0185286j 0.00488113-0.0332453j -0.0227262-0.0246862j -0.0114069+0.0319805j 0.0512746-0.0698862j 0.0270402-0.035106j 0.00279135+0.00705658j 0.0594609-0.0233805j 0.0112548+0.00802531j -0.00163622-0.00706689j 0.00792638+0.00634953j 0.00457449+0.00263405j 0.00720922+0.00303176j 0.00976428-0.0041133j -0.0021903+0.00184866j -0.00320375-0.0109584j 0.00771756-0.00296484j 0.0115-0.00795169j -0.0180907+0.00929598j 0.00871341-0.00745794j 0.00490623-0.0160969j 0.00985177-0.000618136j 0.0128245-0.0126591j -0.0078674+0.00653681j 0.0016895+0.017651j 0.00631429-0.00149555j 0.00102703-0.000550796j -0.014526+3.83507e-05j -0.00407833-0.00885026j -0.0362642+0.00806431j 0.00659011+0.00409811j 0.0103219-0.00286467j -0.00744768+0.0212244j -0.00741783+0.00203767j 0.00706294-0.00987391j 0.0147914-0.00244611j 0.00591269+0.014335j -0.0381144+0.0483147j -0.012394+0.00670555j -0.0117438+0.007527j 0.00111057-0.0119289j -0.0100622+0.00407422j -0.000164474-0.0049336j -0.00433105+0.0233444j 0.00372611-0.0105033j 0.027615-0.00852968j -0.0179822+0.0115407j -0.00732383-0.00443143j -0.0116643-0.0020673j -0.00475749+0.00341228j -0.00164912+0.000843819j -0.00366117+0.00434779j -0.0147099+0.00438453j 0.00895332-0.00992475j -0.0076042+0.00123038j -0.0122554+0.0064185j 0.00149183+0.00183559j -0.00601455+0.000446819j 0.00256503-0.00390786j -0.00606515+0.0149861j 0.0126027-0.0141616j -0.00948764-0.00477763j 0.00737151+0.00272665j -0.00140902-0.000748457j -0.00461575-0.0091992j 0.00577692-0.00709032j 0.0141157+0.000813239j 0.00694045+0.00538259j 0.00504813-0.00314846j 0.00128723-0.00483996j -0.0139261-0.00937637j 0.00959611-0.000148207j -0.0086324-1.72858e-05j -0.0108252+0.0111482j 0.0037224-0.00470412j 0.027371+0.0115973j -0.028211+0.0217692j -0.000709345+0.0149547j -0.0208651+0.0234658j 0.00471056-0.0203091j 0.0143717-0.00823003j -0.0323038-0.00634039j 0.01559-0.0404574j 0.0129761+0.00383764j 0.0141999-0.00271226j -0.0315817+0.0173347j -0.00592556-0.000897455j 0.00539917+0.0197439j -0.0199484+0.014414j -0.00458026+0.00563321j -0.00725209+0.00542992j -0.00545173+0.00111025j 0.0028447-0.00505621j 0.0168109+0.0002711j 0.0098514+0.00124117j 0.00213179+0.00260924j -0.00291841+0.00546474j 0.00760897-0.0264316j 0.0203361-0.0159199j -0.0460676+0.0175129j 0.023466-0.00606214j -0.00990605+0.0187948j 0.0298888+0.00995008j -0.0172423+0.0262152j 0.00720623+0.0122666j 0.0132306+0.0136139j 
-0.0424499-0.00348266j -0.00625962+0.0229904j 0.000903108+0.0383593j 0.0791511+0.0335513j 0.288344-0.00572092j 0.13062+0.00191798j -0.334091+0.0948531j -0.0690162+0.132106j -0.187744-0.0443725j -0.182979+0.180605j -0.116001+0.0124607j -0.0179536+0.0429083j -0.0339745+0.051236j -0.00555147-0.0399676j 0.00155538+0.034865j -0.0291217+0.00681462j -0.028589+0.0249932j -0.0309283+0.0638979j 0.0711638-0.0144529j -0.0453721+0.00227324j 0.0176429-0.00461391j 0.00602845-0.00632863j -0.00204662+0.0140203j -0.0242259+0.0222933j -0.0265531-0.0146193j 0.000733158-0.00226731j 0.0162925+0.00344638j 0.0122874-0.00358024j 0.0047372-0.00445289j 0.0299229-0.0191315j 0.00531687-0.00310051j -0.00046691+0.00422045j -0.000797993-0.00271262j 0.0189333-0.00286804j -0.0183001+0.00406266j 0.000642944-0.0234594j 0.0169321-0.00657128j -0.00682512-0.00652919j 0.0158095+0.0023964j -5.05568e-05+0.00169954j 0.0204347-0.0105287j 0.0251216-0.00723695j -0.0026078+0.0101139j -0.000330561+0.00631625j 0.00311964-0.000260964j -0.0120759-0.0183781j -0.0205556+0.00152285j 0.00815937-0.00241489j -0.0187978+0.00127955j 0.0332733+0.000272922j -0.0106763-0.0155889j -0.00846804-0.00497111j -0.00917026+0.000259358j -0.0103306+0.00156222j 0.0180641-0.00483511j -0.00323641-0.0184257j 0.0218036-0.00994033j -0.00558575-0.0140971j -0.0188793-0.00824863j -0.00791568+0.0177057j -0.0282791-0.012285j 0.000107736-0.00283122j 0.0111837-0.00672292j 0.0140742-0.00175731j 0.000778289-0.0237534j 0.000391661+0.00633343j 0.0220115-0.0335785j 0.0078607+0.016888j -0.0013427+0.00587611j -0.00425082-0.0111072j -0.0101701-0.00136149j -0.0173413+0.00646357j 0.00374947+0.00204129j 0.00551528-0.00446405j 0.0038735-0.00900353j -0.0083115+0.00119691j 0.00375205+0.0139848j -0.00836439+0.00527691j -0.00266494+0.00119566j 0.00146411+0.0144288j -0.0277789+0.00266383j 0.00363237+0.00464681j 0.0281617-0.0102621j 0.0134727+0.00292862j 0.00079893-0.00098672j -0.0106763+0.00337545j -0.00609595-0.00293009j -0.00746057+0.00895937j -0.0104731-0.00123873j -0.0100726+0.0018148j -0.00492292-0.0107829j 0.00627712-0.00551705j -0.0133935+0.00396903j 0.0112057+0.00254238j -0.00346568-0.00753603j -0.00315727-0.0052035j 0.00241671-0.000532667j 0.0281896+0.0025816j 0.00874166-0.00547677j -0.023411+0.00434921j -0.0129049-0.00359496j -0.00583547-0.00776432j 0.013658-0.0131032j -0.0187891-0.00423191j -0.00506267-0.0120177j 0.0250373-0.0116028j -0.00218546+0.0136673j 0.0122322-0.00805363j 0.0214559-0.00152766j -0.0168695-0.00092429j -0.0157579+0.00934359j 0.000430493+0.0103353j -0.0207192+0.00642676j -0.00393628-0.00505721j 0.00568049-0.012498j -0.0145166+0.00154524j 0.0266363-0.0147382j 0.00593527+0.00621326j 0.0157952-0.00664396j 0.00404386-0.00399751j -0.00938847+0.00545992j 0.00125456-0.00548526j 0.00825774+0.00130208j -0.000219195-0.00751789j -0.00585198-0.00581643j -0.00269348-0.00226901j 0.0128975+0.000993145j -0.0143179+0.00842804j 0.00352701-0.00593942j 0.0129327+0.00763824j 0.0100992-0.00611095j 0.0106271+0.0213767j -0.00483236-0.00123293j 0.001016-0.00165467j 0.00594609-0.00528544j 0.00179008+0.00438382j 
