0.0060304+0.0103284j -0.00856367+0.00324973j -0.00631877-0.00222962j -0.00510057+0.00899074j 0.00645739+0.00178943j -0.00154279+0.000219774j 0.00429045-0.000536078j -0.00377629+0.00637244j 0.00137987-0.00321777j -0.00442192+0.00490173j 0.00326744+0.00184111j -0.00499829-0.00222492j -0.000783243-0.00430097j 0.00409378+0.000900722j 0.00762534+0.00374766j 0.00672624+0.00431372j -0.00186592+0.000247028j 0.000501053+0.00147407j 0.00175994+0.00412764j 0.00364175-0.00153793j 0.00260493+0.000374086j -0.00521442+0.0015982j -0.00226676+0.00256125j -0.00305799-0.00106568j -0.00266955+0.00231179j -0.000771526+0.00497215j 0.000749593+0.00179054j 0.000573957+0.00184447j -0.00089634-0.00231853j 0.00213484-0.00312002j 0.0007592-0.000916803j 0.00110872-0.00236115j 0.00329615+0.000651061j -0.00451789-0.000400741j -0.00183532+0.00258771j -0.00164264-0.00156565j -0.00690763-0.00193702j 0.00373371-0.000609356j 0.00134424-0.00329115j 0.00057281+0.00123407j 0.00377322+0.000614696j -0.00214261-0.00192266j 0.00193836+0.0007591j -0.000132794+0.00102005j 0.00590911+0.00286068j 8.01311e-05+8.68693e-05j -4.14355e-05+0.00329582j -0.000732362-0.000588453j -0.00145531-0.000795244j 0.000241493+0.000587734j 0.000617994-0.000367001j 0.00315821-0.00215266j 0.00049664-0.00262012j 0.00403398-0.00338124j -0.00366854+0.00288715j -0.0018022+0.00184707j -0.00206291+0.00209421j -0.00148281-0.00137794j -0.00104285+0.00222885j -0.00375435-0.00169904j 0.00308358-0.00149601j -4.40232e-05+0.00101657j 0.0018945-0.000758524j 0.00131049-0.00232231j -0.00132677+0.00061236j 0.00140712+0.00663809j -0.00109583-0.00835445j -0.00491177-0.00548712j 0.00150445+0.00220078j 0.00500599+0.00742245j -0.000444452+0.00229066j 0.000631943-0.000156099j -0.00174072+0.00409065j -0.00402604-0.00164389j -0.000446619-0.0034203j 0.00152741+0.00171569j 0.000166493+0.00544595j -0.000865218+0.000892787j 0.000239474-0.00168474j 0.000147958-0.00174229j -0.00415065-0.00349691j -0.00389876-0.00112789j -0.000811534+0.000670653j 0.000530858+0.00146163j -0.00492975+0.00156678j 0.00217996+0.00181921j -0.00132531-0.00423788j 0.000841849+0.00152863j -0.000805724-0.00223701j 0.00141264+0.000443143j -0.00519334-0.000544572j 0.00131235-0.00279765j -0.00291067-0.00105659j -0.00206366+0.00378346j -0.0044011-1.57201e-05j 0.00514582-0.00242612j -0.00113346-0.00503332j -0.00483783-0.00343052j -0.00055312+0.000960593j 0.000506549+0.000578403j -0.00400686-0.00290037j 0.00347978+0.00149019j 0.000597206-0.00446494j -0.00201238+0.000812792j 0.00341408-0.00231614j -0.00393849+0.00105918j 0.000512351-0.00259978j 0.00222644-0.00226852j -0.000514575-0.00330715j 0.00260954+0.000122486j 0.00208868-0.000762223j -0.0012219+0.00496259j 0.00128134-0.0012769j 0.00230983+0.000143845j -0.00036905-0.00225761j -0.00593482-0.000533974j -0.00224501+0.00112557j -0.0055556-0.00211988j 0.00618354-0.000188702j -0.00151862-0.00372344j -0.00260038+0.00118865j 0.00213454-0.00284305j 0.00602036+0.00071182j 0.000742858-0.00419503j -0.00317403-0.0030264j 0.00629314-0.00298725j 0.000437928+0.00108771j 0.000688532+0.0040837j 0.0125406-0.00457256j 0.0053568-0.0101003j -0.00281439+0.00298902j -0.000670489-0.00249305j 0.00404488-0.0102817j 0.00495581+0.00212151j 0.00321386+0.0318904j 0.0362523+0.00390487j 
-0.0093465+0.00548634j -0.00357132-0.0102493j 0.00431303-0.00248178j -0.0056478+0.00149702j 3.40754e-05+0.00555398j 0.00333826+0.0101538j 0.000557394+0.00285074j -0.00200221-0.000641712j 0.00311172-0.00206023j -0.00200303-0.00169551j -0.00382213-0.00163453j 0.00262661-0.00231281j 0.00747772+0.000886011j -0.00250257+0.000993762j 0.000426717+0.000945542j -0.00433944+0.00016157j -0.00359713+0.00304926j 0.00397529-0.000320757j 0.00312718+0.0026435j -9.96117e-05+0.0027622j -0.000312536-0.00156392j 0.00180957-0.0040923j -0.0014331-0.00298251j 0.00304396-0.00397862j 0.000517876-0.00361604j 0.000447092-0.00295012j 0.000303511+0.00331586j 0.00352793+0.00230603j -0.00250528-0.00181866j -0.00281617+0.00132193j -0.0027012-0.000112616j 0.00477304+0.00419309j 0.00504488+0.00104057j -0.00343056-0.00423076j 0.00443782+0.00263378j -0.000705961+0.000551158j 0.00280436+0.00213205j -0.00386507-0.00295048j 0.00368686+0.00245129j 0.00683169+0.000759815j -0.00149522-0.00146202j 0.000704837-0.0015424j -0.00247138-0.0008586j -0.0053265+0.00175427j 0.000503907-0.00129573j 0.00192583-0.000752361j -0.000435438-0.00116489j 0.000190243-0.000844491j 0.00068674-0.000340915j 0.0021925+0.00103159j 0.000164316-0.00390722j 0.000610106-0.0057203j -0.00181874-0.00185014j -0.00217613+0.00180004j 0.00159211+0.00590508j 0.00182553+0.00308448j -0.00155493+0.00245783j -0.00155513+0.00277669j -0.000931131-0.00169569j 0.00491037+0.00238975j -0.00195285-0.00133412j 0.000102089-0.00201478j 0.000821453-0.00452028j 0.00227428+0.00573498j -0.000857967+0.00167592j 0.00064216-0.00135417j -0.00326077+0.00152995j -0.000225288+0.00269926j -0.00120884+0.00370904j 0.00109833-0.000425679j -0.000736495+0.00200322j 0.00134949-0.00179154j -0.000837501-0.00277837j -0.00223084+0.00382764j -0.00264585+0.00412479j -0.00271003+0.000678303j 0.00482405+0.00571087j 9.19441e-06+0.00225407j -3.50007e-05-0.00147073j -0.00303072-0.000944435j 0.00116076+0.000854326j 0.00207124-0.00475172j 0.00432242+0.00201262j -0.00317124-0.00329103j 0.000397674+0.000801567j -0.000457675-0.000716106j -0.000441247+0.00186629j 0.00266707+0.00141988j 0.00311361-0.000308457j -0.00236237+0.00289207j -0.000439762+0.000859583j -0.00343973-0.00283627j -0.00233477+0.00343374j -0.00352488-0.00289689j -0.0048145-0.00167462j 0.00591179-0.00216196j -0.00295958+0.00471701j -0.00287126+4.90397e-05j 0.000173718+0.0011736j -0.00238742-0.00175269j -0.00155421+0.000258391j -0.00163584-0.00255205j -0.00152835+0.000727936j 0.00139347-0.00148386j -0.00109628-0.000493908j 0.0014374+0.00164375j -0.00130237-0.000782913j -0.00474423-0.00468104j -0.00147633-0.0022569j -0.00584613+0.000867408j -0.004305-0.00265079j 0.00497243+0.000902808j -0.000308028+0.00205848j -0.000711619+0.000143493j 0.00136299+0.00156333j 0.000529805+0.00153425j -0.00145864+0.00102972j -0.00149987+0.00282329j -0.00169663-0.00176688j -0.00319514+0.00357377j -0.00518099+0.00268499j -0.00662172+0.00164288j 0.00508106-0.0057506j -0.00393164+0.00203106j -0.0025485-0.00123964j 0.000690189-0.0043374j 0.00160663-0.00160325j -0.0033526-8.5294e-05j 0.00410414-0.0052894j -0.0104398+0.00590526j -0.0114657+0.00501205j 0.00456509-0.00382349j -0.00760143-0.00257823j -0.00429075-0.00980814j -0.0338177-0.00137453j 0.000273297+0.0352022j 
0.00595241-0.00619146j 0.0100734+0.00192048j -0.00113352+0.0042528j 0.0109545-0.000328967j 0.000144169+0.00449605j 0.00449859-0.00317855j -0.00381549+8.25939e-05j 0.00404032-0.00125969j -0.00191156+0.00269424j -6.73666e-05-0.0020793j 0.000235934+0.00255745j -0.00325481-0.00397068j -0.00806695-0.00121458j 0.00137285+0.000324757j -0.00555227-0.0020645j 0.00186816-0.00326418j 0.00110907-0.00236985j -0.00321207-0.00169193j 0.00229729+0.00243179j 0.000889241+0.000728594j -0.000531475-4.14425e-05j -0.00231013-0.00113405j -0.000622494-0.0017562j -0.000592293+0.00288784j -0.00200576-0.00422981j -0.000931109+0.00186864j 0.00158829-0.000934835j 0.00440601+0.000893291j -0.00277809-0.000115087j 0.000613626-0.00190067j -0.00137398-0.00217659j 0.00214321-0.00502244j -0.00520569-0.00134857j -0.00132865-0.000287418j -0.000805342-0.00477485j 0.00410171+0.00272384j 0.00115613+0.00459165j -0.00431101-0.000853646j 0.0037711-0.00204959j -0.00626097-0.0035994j -0.000341495+0.00142384j 0.0012906+0.00260665j 0.00231931+0.000618667j 0.00367428-9.30574e-05j 0.000346677-0.00350135j -0.00226391-0.00283617j -0.0020578-0.00279636j -0.00131038+0.00351582j -0.000720604+0.00192004j -0.00326379-0.00481002j 0.00129877-0.00119339j 0.00290362-0.00211919j 0.000552837+0.00142149j 0.0061152+0.00296618j -0.00364515+0.00258787j -0.0069769+0.00395961j 0.00180051-0.000353481j -0.000943789+0.00312793j 0.00407128+5.20504e-05j -0.00379276-0.00563298j 0.000129908+0.00599682j -0.000709994-0.00274428j -0.00139828+0.00256073j -0.00134807-0.00163788j -0.00143252-0.00271323j 0.00665015+0.00211574j -0.00325032-0.00256157j -0.00171168-0.00283769j 0.00328225+0.00593066j 0.00198115+0.00544388j 0.00149138-0.00121978j 0.000303392+0.00247623j -0.00236923+0.00337886j -0.00568217-0.00436047j -0.00230336-0.00469308j 0.00139029+0.00173689j 0.00564463-0.00141095j -0.000652403-0.00589467j 0.00322445+0.000469717j -0.00464085-0.00437999j 0.000308191-0.00192675j -0.00398412+0.00250912j 4.77432e-05-0.00393407j -0.000363921-0.000660811j 0.000822647+0.000206816j -0.00258544-0.00165923j -0.00113464+0.000276979j 0.000673025-0.00229029j 0.00390372-0.00217579j -0.000978906-0.00561624j 0.00235516+0.00212021j -0.00419515+0.00187564j 0.000923665+0.000625571j -0.00153853-0.000426169j 0.00399397-0.00115287j 0.00430061-0.000851989j 9.08167e-06+0.00172668j -0.00295839-0.00299655j -0.00117166+0.000317901j 0.000274354-0.00237769j 0.00147814+0.00354808j -0.00171423+0.00226684j 0.000143542+0.000431819j -0.00205758-0.0029206j 0.00326632+3.17779e-05j -0.00594514+0.000513543j -0.00086815-0.00248635j -0.00709872+0.000510947j 0.000845609-0.00171301j -0.00534137+0.00203477j -0.00358076+0.00139164j 0.00171848-0.00475508j 0.00400279+0.00206368j -0.00457106-0.00588084j 0.00327575+0.000227826j 0.000283082-0.00196399j 0.0027516+0.0021138j 0.00113857+0.00331829j 0.00290684-0.00150029j -0.00281446-0.00151287j 0.00545603-0.00288696j 0.00678335-0.00475651j -0.00213651+0.000854792j -0.0102147+0.00646984j 0.00140243-3.06134e-05j -0.00386217+0.000711896j 0.0106647-0.0116003j -0.00473488+0.0132781j -0.00699004-0.0137971j 0.00348484-0.0026441j 0.00988353+0.0140621j -0.0266264+0.00378937j -0.00151334+0.0132038j 0.0178337+0.01722j -0.00428779-0.0149414j -0.00179584+0.0122207j 
0.00681614+0.00822937j -0.00360549+0.0102885j -0.00723743+0.000612135j -0.00389958+0.00401003j -0.0035413+0.00074783j 0.00220299-0.0123791j 0.00248532+0.00356352j -0.00371097+0.00143596j -0.00588502+0.00461536j 0.00211884-0.000248498j -0.00357091+0.00275435j -0.000526078-0.000810211j -0.00154434-0.00390883j 0.000965447-0.00120472j 0.00240463+0.00289967j -0.00202704+0.00130152j 0.00208152-0.00370147j -0.00542517-0.00147062j -0.00422577+0.000808292j -0.00235323-0.00380591j 0.00577694+0.00622856j 0.00286065-0.00389394j 0.00210999+0.00358585j 0.0023824+0.00358424j 0.0049523+0.00130777j 0.00483065-0.0012198j 0.00328779-0.000150875j -0.000867616+0.00199265j 0.00125179+0.00145059j 0.00296953+0.000305869j 0.00105925-2.36126e-05j 0.00465305+0.00308787j 0.00456785+0.00353388j -0.00696988-0.000799342j -0.00447511+0.000282811j -0.00177582-0.00198795j -0.000222057-0.00339173j -0.00073833-0.000621497j -0.000805445-0.00409607j 0.00346236-0.00472927j 0.000439463-0.00176971j 0.00264436-0.0012595j -0.00101166+0.00280191j -0.00282968-0.00265362j -0.00613337-6.80892e-05j 0.00381002-0.00228585j -8.39786e-05-0.000440832j -0.000862349+0.00040916j -0.000600761+0.0013636j 0.000732064+0.00264316j 0.00230917-0.00299235j -0.00122977-0.00493183j 0.0010118-0.000116488j 7.62693e-05-0.00417371j -8.89597e-05+0.00392526j 0.000930522+0.00399315j 0.00173467+0.00395829j 0.00503365-0.000635518j -0.00101717-0.000953533j -0.000279901-0.00219155j 0.00070233-0.00113792j -9.28927e-05+0.00378788j 0.00408327-0.00170145j 0.00141799-0.00589777j -0.000409982+0.000147046j -0.00238466-0.00301418j 0.00126985+0.0012852j 0.00392457-0.0043672j -0.00192629+0.00072601j -0.000835552-0.00400209j 0.00278674-0.00492421j 0.00288834-0.00110931j -0.00134901+0.00311462j 0.00135392-0.000529114j 0.00347447+0.00292048j 0.00238256-0.000229359j -0.000964386-0.00768459j -0.00528989+0.00231805j 0.00259738+9.7898e-06j 0.00397764+0.000547869j 0.00225166+0.00286515j -0.0039098+0.000378933j -0.00316749+0.000474114j 0.000350394-0.00185534j -0.00326349+5.41311e-05j -0.000273226+0.00163976j 0.00148055-0.000449037j -0.000506557+0.00175453j -4.13943e-05-0.00147051j -0.00264004+0.00190211j 0.0018083-0.00445491j 0.00280137+0.00269134j -0.00146028-0.0026163j 0.00115078+0.00459452j 0.00280339-0.00211361j 0.000774199-0.00103865j 0.00136446-0.000296456j 0.0011151+0.00406504j -0.00171971+0.000284818j -0.000334955+9.87783e-05j 0.00636334+0.00100933j 0.00279528-0.000651888j 0.000334487-0.000240565j -0.000814649+0.00357591j 0.00153317+0.000555804j -0.00135354-3.25571e-05j -0.00241428+0.00158908j 0.00365925+0.00582164j 0.00123965+0.00667839j 0.00497453+0.00119895j 0.00316871+0.00392883j -0.00784896-0.00249263j 0.00366162-0.000391554j -0.00742881+0.00342872j -0.000210431+0.00250743j -0.00513462-0.00131207j 0.00519614-0.00563234j 0.00331041-0.000943806j -0.0037089+0.00300253j 5.10746e-05+0.00665219j -0.00903328+0.00829699j 0.00435878+0.00407301j -0.00203346+0.00374705j 0.00822033+0.00124919j 0.00142627-0.000750228j 0.00350641+0.00952716j -0.0086866-0.00358735j 0.00823027+0.000819546j 0.00140962+0.0104731j 0.0076135-0.00792352j -0.0160285+0.0078715j -0.0130182-0.0236893j -0.0164908-0.0100483j -0.0183269+0.0205201j 0.0111458-0.00478535j -0.0129946-0.001945j 
0.00612902-0.00352527j -0.00344422+0.00419687j -0.00136888-0.00870173j -0.0114441-0.00792224j 0.00458603-0.00926085j -0.0126028+0.00142719j -0.00187121-0.00236509j 0.000898503+0.00544398j 0.00333775-0.00382464j 0.00788409+0.00210512j -0.00058018-0.001374j 0.00822607+0.00488177j 0.00104989-0.00119509j 0.00533468+0.00387039j -0.00369311-0.00316981j 0.0060981+0.00934343j -0.000670561+0.000439306j -0.00189009-0.0073694j -0.00197955-0.00304532j 0.00217909+0.000911719j -0.00365148+0.00328921j 0.000961771-0.00621453j 0.00125819-0.00538459j -0.00581011-0.00133798j 0.00022086+0.000255389j 0.00207258+0.00209921j -0.00254247+0.00321647j -0.00106345+0.00318904j 0.00093417-0.00267304j 0.000676345-0.00295249j -0.000783962-0.00181907j -0.00455355-0.0021114j -0.00418756+0.00699596j -0.00300345+0.00019519j 0.00401017-0.00626486j -0.00190729-0.000441375j -0.00466851+0.000706324j 0.00092512-0.000320594j -0.000680861-0.00268409j -0.00494356+0.00607081j 0.00202648+0.00173235j -0.00338319-0.00128309j -0.00181648-0.000323362j 0.00426462-0.00629842j 0.00819934+0.00186238j -0.00354447+0.0053462j -0.000897867-0.00132087j 0.00122167-0.000593679j -0.000727814+0.000586988j 0.00141544+0.00141864j -0.00320275+0.00320517j -0.00127083+0.00396112j -0.00399318+0.000722372j 0.00505007+0.00434777j -0.00025577-0.00302395j -0.00189726-0.00527823j 0.00323507-0.00556586j -0.000485928-0.000905247j -0.000584343+0.00292677j -0.0031739+0.00168425j -0.00251971-0.00386595j -0.00284949+0.00204156j -0.00261453+0.00262075j 0.00635157+0.00532684j 0.000189141-0.00728393j -0.00506436+0.00820692j 0.000742327-0.00358592j -0.000373364-0.000291715j 0.00415854-0.00189595j 0.00310758+0.00305791j -0.00303157+0.00278286j 0.00438278-0.00148433j 0.00134809-0.00652968j -0.00292333-0.00188918j -0.000533502-0.00255432j 0.000561282+0.000647202j -0.00290348+0.000868819j 0.000533514-0.00230938j -0.00274101+9.07242e-05j -0.00288612-0.00352091j -0.0045982-0.00588017j 0.00228246+0.0031868j 0.00137421+0.00405664j -0.00251993-0.000237312j -0.00447752-0.00552504j 0.00105793-0.000797487j -0.00381205+0.0014617j 0.00144785+0.00403475j -0.000226668+0.00367145j 0.00408967+0.00325774j -0.0052263-0.00370947j 0.000757627+0.00278821j -0.000759149+0.00300909j 0.00108452+0.00195785j -0.00285128+0.00171065j 0.000941948+0.000121029j -0.00264739-0.00331994j -0.00149912+0.00281946j 0.00421783-0.00168782j -0.00112825+0.00424265j -0.00459192-0.0059989j -0.00227494-0.000354325j -0.000410889+0.00269325j 0.00233696-0.000388238j 0.00129301-0.00162519j -0.00158699-0.000140642j 0.00649355+0.00342838j -0.000591164-0.00181373j 0.00170008+0.00156509j 0.00335345+0.00321097j 0.00589312+0.000185945j 0.000533716+0.00211094j -0.00532188-0.00268311j 0.00191319+0.00375228j 0.00271829+0.00342136j -0.00524692+0.00606019j -0.0102175+0.00517776j -0.00479584+0.000993016j 0.00329999+0.00292032j 0.00429334-0.000879328j 0.00411585-0.00324534j 0.00751756-0.00938336j 0.000840814-0.00326647j -0.00365985+0.00622446j -0.00322775-0.00541652j 0.00627005+0.00416688j 0.000433824+0.00930856j -0.00671724-0.00684946j -0.0145636-0.00820726j 0.00635427-0.00641593j 0.00228914-0.0216964j 0.00407892+0.00561592j -0.00709457-0.013313j -0.0194887+0.0221443j -0.00159944+0.0106249j 0.013611+0.00707015j 
0.00508138+0.00957797j -0.006495+0.000343459j 0.00715219-0.000212049j 0.00553879-0.00690595j 0.00515381+0.00626332j -0.00397516-0.00223195j 0.00231101-0.00702777j -0.00681255-0.00792804j -0.000461368-0.000190036j 0.00373341-0.00336641j 0.0024176-0.000735859j 0.00108753+0.00017951j -0.000896566+0.00142164j -0.00196758+0.00215561j -0.000541402+0.00235863j -0.00107846+0.00479271j 0.0033764-0.00695526j 0.000741323+0.000429514j -0.00487569-0.00450188j 0.000108854+0.000110531j 0.00163847-0.00345613j -0.000673081+0.0046308j -0.00103655+0.00274387j -0.00217338+0.00166257j -0.00047656+0.00255319j -0.00365463+0.00701372j -0.00294315+0.000849527j -0.00337514+0.0029556j 0.00188808-0.00277994j 0.000937385-0.00516811j 0.00108189-0.00424114j 0.00349673-0.000301912j 0.000267396-0.00308678j -0.00170489-0.00313699j 0.00121552-0.00108477j -0.00428745+0.0020037j -0.00113914-0.000850582j -0.000422689-0.000742978j 0.00585621-0.000224234j 0.00788884+0.000587714j 0.00162375-0.00129906j 0.00305197-0.00495715j -0.00148477-0.00356862j -0.00265115-0.00120442j -0.00172784+0.00380942j 0.00330956-0.00146546j 0.00246321+0.00285098j 0.00100456+0.0016521j 0.00141801+0.00326754j -0.00243651+0.00209999j 0.00324577-0.00214549j 0.00131354+0.000367369j 0.00147414-0.00336098j -0.000369263-0.00296725j -0.000110499+0.00312437j 0.00409046-0.00353329j -0.00134873+0.00312962j -0.00269832-0.000676869j 0.0022378+0.00248711j 0.00416123+0.00354702j 0.000416854-0.00153125j -0.00143927-0.00218637j 0.000293756+0.00187438j 0.0031925-0.00498847j -0.000513123+0.00110249j 0.00119869-0.00375603j 0.00223035-0.00459757j 0.00290424-0.000643976j -0.000593385-0.00157876j -0.00420867-0.00187056j -0.00246246+0.0035626j 0.00157071-0.000883038j -0.00456782+0.00712325j -0.000877628+0.000407223j -0.00179199-0.00612616j -0.00468517-0.00449964j -0.0002548+0.00728432j -0.00592559-0.00243694j 0.00225579+3.68321e-05j -0.00323274+0.00142728j -0.00105466-0.000670223j 0.00208579-0.00221084j 0.000720728-0.000879007j -0.00191641+0.00368878j -0.00195773-0.00229536j -0.00358072-0.00420381j -0.00168698+0.00354598j 0.00364759-0.00596834j 0.00399879+0.00091208j -0.00136426-0.00146902j 0.000973673+0.00709224j -0.00436722-0.00207788j 0.00166286+0.000144854j -0.00179571-0.000646064j -0.000873693+0.00154067j 0.00229604-0.0021136j -0.00610427+0.00290145j -0.00432198-0.00196087j 0.0034039+0.00183627j -0.00137727+0.0021244j -0.00259601+0.000813456j -0.0025529+0.00369387j 0.00234603+0.00238216j 8.40836e-05-7.12056e-05j -1.73195e-05+0.000476742j -0.000799674-0.00148736j 0.00729179+0.0052574j -0.00143791+0.00721263j -0.00647149+0.00429265j -0.000719854+0.000789275j -0.00256262+0.00322294j 0.00324239-0.00027986j -0.00260999+0.000237739j 0.000980333+0.000721016j 0.00303844-0.000965479j 0.00752063-0.00326387j 0.00445069+0.00366315j -0.00445139-0.00127459j 0.00327463+0.00729403j -0.00499769-0.00134529j 0.00290861-0.00132491j 0.00209198-0.00381049j 0.00638211-0.00877223j -0.00719101-0.010887j 0.00718846-0.00185934j 0.00401206+0.00370538j 0.00168879-0.00102626j 0.00561616+0.0108497j 0.00173-0.0219178j 0.0108891+0.00143384j 0.0130574+0.00919713j -0.0152901+0.0057608j 0.00835416-0.0219991j -0.0203703-0.0101207j -0.0160784-0.00740941j -0.00759963+0.0162136j 
0.00516521-0.00704363j 0.00912471+0.00890824j 0.00282793+0.00289576j 0.00434258-0.000252969j -0.00398419+0.00423232j 0.00198844+0.000910438j -0.00231388-0.00276483j -0.00591103-0.00162325j -0.00185606+0.00383757j 0.00616247+0.000892284j -0.00819578+0.00266528j 0.000508179-0.00108396j -0.00385883-0.00494223j -0.00586013+1.76567e-05j -0.0017615-0.00623394j 0.00038545-0.00638902j 0.0011658-0.00495392j -0.00196467-0.00518128j 0.000180857+0.00207473j -0.000320356-0.000954126j 0.0023715+0.00507501j 0.00236317-0.00607693j 0.00122532-0.0014266j 0.000296412+0.00448477j 0.00495917-0.00226409j 0.00238304+0.00304077j 0.00234116+0.000447696j 0.00414468+0.00208516j 0.000255285-0.00181255j 0.0011671-0.0034542j 0.00217528-0.00101916j -0.00189536-0.000211562j -0.000233717+0.000489035j 0.00132985-0.00251148j -0.00379037-0.0037395j 0.000809717+0.00187154j -0.00314694-0.00105734j -0.00199994-0.00155053j -0.000457529-0.00279228j 0.00363852+0.001948j 0.00306325-0.000682726j -0.00337613+0.0044962j -0.000937589-0.00230222j 0.00255172-0.00390855j -0.00228594-0.00143687j 0.0017841+0.000584354j 0.00259178-0.000439891j -0.00225132+0.00315945j -0.00334141+0.00416747j -0.000389151-0.00019426j 9.05175e-05-0.000634625j 5.14399e-06+0.00277966j -0.000885871+0.000395866j 0.00440754-0.00021498j 0.00139139-0.0032168j -0.00194835-0.00324342j -0.000332103-0.000700558j -0.000244708-0.00142218j -0.000195184+0.00196411j -0.000439409+0.00084568j 0.0026997+0.00327458j -0.00192339+0.00239641j 0.000788198+0.00447716j 0.00447004-0.00363481j 0.00338099+0.000912457j 0.00238842-0.00391129j -0.00232371-0.00217309j 0.000964692-0.000881653j 0.00165849-0.00490172j 0.00256081-0.000456714j 0.000751882+0.00225938j -0.00220657+0.00198787j -0.00210925+0.0031477j -0.00731974-0.000804003j -0.000983686+0.000845839j 0.00135421-0.000731054j 0.00110061+0.000497513j -0.00356747-0.00337619j 0.00312372+0.00484636j -0.000419842+0.00158602j -0.00309723+0.00603121j -0.00497908+0.00116015j -0.00157877-0.00183809j 0.000841296-0.00392313j -0.00227069+0.00269159j 0.00418172+0.000738519j 0.000881028+0.00146139j 0.000906466+0.00380555j -0.0022246+0.00493269j 0.00211157-0.00421227j 0.00500569+0.00550022j -0.00382856-0.00439454j 0.00585893+0.00261491j -0.00449221+0.00259169j 0.00148955-0.00173461j -0.00497277-0.00158535j 0.00469124+0.00361523j 0.00067788+0.00608307j -0.00145429+5.53092e-05j 0.00479958-0.00526181j 0.000763373+0.00758561j 0.00252642-0.00538277j 0.00384281+0.00518519j -0.00553731-0.0031119j 0.00148133-0.000314072j -0.00495126-0.000947652j -0.00298621+0.00314884j -0.00121784-0.00329357j -0.0034747+0.00507244j 0.00145694-0.00226666j -0.00607257+0.00255804j -0.00263798-0.00214684j 0.00154019+0.00738008j -0.00436482-0.00846548j 0.00302697+0.00254644j -0.00034717-0.00255422j 0.00974676-0.00481576j 0.00148633+0.00387998j 0.00207552+0.000240696j -0.00295434-0.000909129j -0.00195739+0.00853369j 0.00964375+0.00331375j -0.0117911+0.00894622j -0.00252475-0.00328583j 0.00766894+0.0115563j 0.00187598+0.00219192j 0.0047491-0.00103011j 0.00767284-0.0110559j 0.0176387+0.00209142j -0.0155706-0.0294879j 0.00846968+0.00426475j 0.0214367-0.0023173j -0.0334949+0.00930075j 0.00464421-0.00924065j -0.0150799+0.0160601j 0.00396353+0.00275969j 
