-0.0186894-0.0967761j -0.0977172+0.015118j -0.00405603+0.0390397j -0.052242+0.00116152j 0.0415229-0.029638j -0.0186906-0.0429204j 0.0211621+0.00225223j 0.0065318+0.0309602j -0.0228647-0.0177148j 0.00467923-0.0565324j 0.00869915-0.00316728j 0.0410238+0.00497537j -0.014791+0.000968458j -0.0149696+0.0216295j 0.0120338+0.00643339j 0.0246747+0.00542395j 0.0056573-0.000364836j 0.000294013-0.0143625j -0.0161123-0.0141206j 0.0281188-0.0280295j -0.00703775-0.0098751j 0.00573738+0.0156009j 0.00717109+0.00962711j -0.00688365+0.00208667j 0.00883821-0.00267517j 0.000132774+0.0027835j 0.00137018+0.0155703j -0.00853546+0.0124017j -0.0170185-0.006786j -0.00837442+0.0127881j -0.00185552-0.0117899j -0.000665713+0.00138265j -0.00746879-0.0215771j -0.00787084+0.01555j 0.013891-0.0117537j 0.0157442-0.00984818j 0.0214389+0.0144923j -0.0167136-0.00664263j -0.0011644-0.00251144j -0.00800653-0.00926368j 0.00718654+0.0101637j -0.00320951+0.000906977j -0.0074964+0.00374775j -0.0184272+0.000874487j -0.00899742-0.0121202j 0.0140794-0.00313159j -0.012934-0.0197615j -0.0075706-0.0155243j 0.0134692+0.000780699j 0.0220693-0.00262612j -0.0137916-0.0080266j 0.0110894-0.0226756j 0.00422798-0.0159574j -0.0101067+0.0134357j -0.0147827-0.00913377j 0.00752863-0.00810633j 0.0015483-0.000138707j -0.00712278-0.0036556j 0.00100373-0.00446107j 0.00609378-0.000729637j 0.024277-5.5349e-05j 0.00752478+0.00579727j -0.0157508+0.0264518j -0.00742145+0.00157729j 0.00495482+0.0301566j 0.0163028+0.00665956j 0.00736634+0.00634561j -0.0157893-0.00134795j 0.0198067+0.00930899j 0.0027463+0.000199289j -0.0117115+0.000782653j 0.00808693+0.00552673j -0.021625+0.00937391j 0.00477973+0.00778296j 0.0203181+0.00921306j 0.00335784-0.00376527j -0.00317886-0.00914451j -0.00443537+0.00749718j -0.00220112+0.0180095j -0.00770681+0.000496177j -0.00283288+0.0126711j -0.0142229+0.00745167j 0.00460979-0.00397101j 0.00176223-0.0192257j 0.010725-0.0277448j -0.00592113+0.0016219j 0.010168-0.0041756j 0.00502917-0.00140994j 0.0145869-0.00528621j -0.00357288-0.00788926j -0.0017595-0.0135925j 0.0235987-0.0010223j -0.00950864-0.0110984j -0.00277772-0.000610263j 0.0058402+0.00281402j -0.00894916+0.00494132j 0.0122632+0.00502471j 0.0142525+0.0103423j 0.00695301-1.61896e-05j 0.000837806-0.0105322j 0.00765438+0.0149792j 0.01289+0.00163449j 0.00143046+0.00538976j 0.0226355-0.00922795j -0.0117108+0.00492451j -0.00492864+0.00134843j -0.0126195-0.00369083j 0.000706754+0.0164975j 0.00711451-0.0122618j -0.000173762+0.00353476j 0.0053202+0.00509376j -0.00611213+0.00371065j 0.00699786+0.00881055j 0.00610045+0.000805229j 0.0165097+0.015496j 0.00242449+0.00168202j -0.0235932-0.0144497j 0.00620188-0.00874357j 0.0217912+0.00113842j -0.020174-0.0054576j -0.00695499-0.0198265j -0.0160824-0.0087341j 0.00118985-0.00275083j 0.00656331-0.0169871j 0.00479682-0.00540509j -0.0184112-0.00905788j 0.000504256-0.00588495j 0.00722453+0.0079164j 0.0137407+0.00479352j -0.0098367+0.0073474j -0.00187012-0.01357j -0.0039503-0.0238013j -0.00769281-0.0150199j 0.0066025-0.00181025j -0.0176973-0.024529j -0.0173342+0.0161123j 0.00972208+0.00706474j -0.0354524+0.00952479j -0.0277219+0.0198253j 0.000473609+0.00221668j 0.007117+0.021357j 0.00543332-0.0308492j -0.00282183-0.00756288j -0.00300752+0.0252282j 0.0179649+0.0131829j -0.0360223-0.000998685j -0.00302412+0.0143271j -0.00272779-0.00348848j 0.0211405+0.00345114j -0.01676-0.0155723j 0.00748186-0.0542715j 0.0230201-0.0123523j 0.00174603-0.00558526j 0.035887-0.0114023j 0.00721759+0.00529053j -0.00103055+0.0192002j -0.0782272+0.0305026j -0.0302082-0.0638782j -0.104915-0.0159238j 0.0124773-0.1129j 
-0.0373304+0.0383501j 0.0402719+0.0371815j -0.0125013-0.0350599j 0.0342186-0.00843348j 0.0179751+0.00128717j -0.0084016-0.0198028j 0.0257031-0.0105079j -0.0120672-0.00203508j 0.00538557-0.0310184j 0.0382613+0.00721817j -0.00240444+0.0160519j -0.00949394+0.0322068j -0.018234-0.0038051j -0.00288341-0.000162842j -0.00565557-0.0030185j -0.0159878-0.0023624j 0.0122057+0.0113841j 0.00200855-0.00286113j -0.00600873-0.0205916j 0.00284031+0.00722334j 0.000699464-0.00402166j -0.0148809+0.00418651j -0.000456421-0.000694937j 0.0161275-0.000386559j 0.0102143-0.00672978j -0.0119332+0.00888593j -0.01517+0.00624167j -0.00465109-0.0168766j 0.0100938-0.00878686j -0.00432806-0.0144057j -0.0213361-0.00809495j -0.00724455+0.0186643j 0.00327997+0.00258748j -0.0113291+0.00736491j -0.001339+0.00416567j 0.00469751-0.00811064j 0.00675768-0.0163977j 0.00855098-0.00663402j 0.00706076+0.00208622j -0.00186124-0.0202323j -0.00421415+0.0109064j 0.000104128+0.0111287j 0.00834514+0.000123384j -0.00652434-0.00238957j 0.00281001-0.00923607j -0.0112181-0.00755227j 0.0133236+3.9222e-05j -0.00669739+0.00913134j 0.00103979-0.0013581j 0.0136517-0.00786968j -0.00632225-0.0233491j 0.0046569+0.000577883j 0.00473098+0.0111932j -0.0288506-0.0113141j -0.0227008+0.0100327j -0.00345395-0.0122484j 0.0116898-0.00292764j -0.000726718+0.0113858j -0.00151015-0.00464819j -0.0182174+0.0184287j 0.00226094-0.00127224j -0.00377101-0.00394933j 0.00604805+0.00164153j -0.0037238-0.0126484j 0.000130855+0.00793002j 0.00251242-0.00760106j 0.0105836-0.00516664j -0.00440183+0.0079617j -0.00239019-0.0151883j -0.0222757+0.00412762j -0.00456774+0.00126155j -0.00351262+0.00273959j -0.00557517-0.000246556j 0.0128021-0.00553864j -0.00146481-0.00536633j 0.0059181-0.000394951j -0.000886631-0.000129557j 0.00131867-0.0127114j 0.0077021+0.00437864j -0.00600567+0.00140354j 0.00714398-0.00166697j 0.0137964-0.00202158j 0.0118764-0.00987083j -0.00638807-0.00586727j -0.00428928+0.00614213j 0.00525284+0.00886101j 0.0035682-0.00091615j -0.00355409-0.000901571j 0.00724773-0.00461997j -0.00721087-0.0122202j -0.00533499+0.00422392j -0.00424838-0.000753406j 1.75546e-05+0.00317358j -0.00293747+0.003535j -0.00750429+0.000648218j -0.0134368+0.00300763j -0.00730388+0.00296243j -0.014151-0.00572964j -0.0124654-0.0181537j 0.00838782-0.0100016j -0.0147854-0.00587091j 0.00191123+0.000254839j -0.00254031-0.00571894j -0.013412+0.00383539j 0.0151038+0.0048686j -1.24491e-05+0.0154015j 0.00471584-0.0101977j -0.000725729+0.0150101j 0.00136868+0.0134039j -0.0096471-0.00643477j -0.00396263-0.0129047j 0.0157348+0.00411351j 0.0105587-0.00547483j -0.00456276+0.000191434j -0.0061929+0.00997807j -0.00121919-0.00879899j 0.00994513-0.0302346j -0.00694129-0.0134003j 0.00317087+0.013282j -0.0141521-0.0117505j 0.00208385+0.0034789j 0.00313865-0.00799734j -0.00791889-0.0181432j 0.00667332+0.0114655j -0.0117195-0.00297284j -0.00312036+0.0103972j -0.0247508-0.00203497j 0.00354464-0.00253557j -0.0116414-0.00530931j 0.00214166-0.00638024j 0.0257483+0.00609753j 0.0147943-0.000312495j -0.00605208+0.0105099j 0.00668443+0.0302467j -0.00667209+0.00276769j 0.0157458+0.0123296j 0.0325908+0.000544638j 0.0114683+0.00716289j 0.00981097-0.0100366j -0.00620812+0.00663935j -0.0097548-0.0088967j 0.00268904-0.00171915j -0.00885865+0.012593j 0.00806488-0.0187761j 0.00944948-0.0116308j 0.0124951-0.0119309j -0.00691209+0.00627848j 0.00287501-0.000832891j -0.0139599+0.0306463j 0.0114293-0.030409j 0.0587239+0.00964168j -0.00732242+0.0630372j 0.0342934+0.0168167j -0.0240133+0.0283343j 0.000120589+0.0414755j -0.0397471+0.00394969j -0.0337988-0.0170889j 0.00113188-0.023761j -0.00952648+0.0486095j -0.0451521-0.013552j 
0.0311866+0.0427482j 0.0453483-0.0299268j 0.0340501+0.012079j -0.0132863+0.0225073j 0.0184396-0.0076133j -0.00553935-0.0236807j -0.0289291+0.0196196j 0.022072-0.012106j 0.0236615+0.0497772j -0.0272414+0.0194374j -0.00643977-0.0194639j -0.0109283-0.0083649j -0.00756875-0.010576j -0.00868901-0.00446516j -0.0178027-0.00457469j -0.000872832-0.0280841j -0.0108476-0.00775133j -0.0221097+0.0132229j 0.00684775+0.0266209j -0.00345581+0.034125j 0.00157839+0.0159722j -0.00346506-0.0190597j -0.00720367-0.00789925j 0.00589189-0.0203123j -0.0185654+0.00219149j 0.0155558-0.0109485j -0.00743133-0.003834j 0.0196714-0.0118072j 0.00638985-0.00790402j 0.0171374-0.000324631j -0.0188695-0.00272934j 0.00576645+0.00993289j 0.00533316+0.00357537j 0.0154647+0.00148234j -0.0244158+0.0187428j -7.0402e-06-0.00727463j 0.000228044+0.000960031j 0.00487825+0.00144207j -0.0131087+0.00461296j 0.00725772-0.000988045j -0.00648445-0.000555528j -0.00815217-0.00107691j 0.00195061-0.0103206j 0.00644037-0.00772444j 0.00530473+0.00765821j -0.0209683-0.00495754j 0.00298335+0.00267166j 0.00513634+0.0169701j -0.0223166+0.0117274j -0.0196501-0.000782354j 0.0173677-0.00141667j 0.0114605+0.0113744j -0.00208271+0.00529924j -0.00703109-0.00607065j 0.00379768+0.00992425j 0.00362107+0.00311957j 0.00531293+0.00129252j 0.00937352+0.00360061j -0.0111635+0.0154796j 0.00134599+0.00727575j -0.0169579-0.003488j -0.0144337-0.0089057j 0.0191247-0.0171442j 0.000841777-0.00622764j -0.0105667+0.00128834j -0.0202025-0.0282669j -0.0111028+0.00666078j 0.00939074+0.00262922j -0.0164015-0.0216079j -0.0104439+0.00135477j 0.0183618+0.0111888j 0.00384422+0.00663726j 0.00493607-0.0196687j -0.00910992-0.00946636j -0.00937465-0.0105958j -0.00752075-0.01113j 0.000813179+0.0113811j 0.00136621-0.0117257j 0.00619833-0.0242874j 0.0185086-0.00157227j -0.0041424-0.010287j -0.00391839-0.00962338j 0.0113338-0.00136887j -0.0089097+0.0135512j -0.00712091+0.0113343j 0.00464153-0.00383744j -0.0109967+0.00401298j -0.00709555-0.00887552j -0.0156963+0.00425805j -0.0089581-0.00289513j -0.00741585+0.0170032j -0.0211679-0.00782733j 0.00325591+0.00778542j -0.00573539+0.00857283j -0.0111176-0.00426863j 0.0157349-0.00784458j -0.0174267-0.0156708j -0.00132867-0.00809705j 0.0011096+0.00953474j 0.00843113+0.0176371j -0.00125099-0.00787974j -0.0106125+0.00766266j -0.00249407+0.00864723j -0.022277+0.00844312j 0.0103622-0.020214j 0.00624714+0.010118j 0.0115812-0.00447909j 0.0140808-0.0157283j -0.0105913+0.0136637j 0.000608666+0.00239058j -0.0112656-0.0120401j 0.00465438-0.00277312j 0.00567027+0.00400405j -0.00314625+0.0115891j -0.0066953-0.012615j -0.00244844+0.00112724j 0.00706016+0.0107411j -0.0138724-0.0107601j -0.0262877-0.0080067j 0.0110015+0.00758275j -0.00016085+0.0212709j 0.0146867+0.00525309j -0.000618576+0.00259564j -0.00969575+0.00847109j 0.00413747-0.00082675j -0.00551796+0.0117712j -0.00363914+0.000737547j 0.0105689-0.00912177j -0.0109685-0.0226532j -0.00930532-0.0137559j -0.00247556+0.00762513j -0.0133988+0.0245622j 0.000556057+0.00607405j 0.000938037+0.00557079j -0.00365179+0.0230627j -0.00892835-0.00872574j -0.0146089+0.0194894j 0.0132939+0.0147441j 0.0103906-0.00808104j -0.0200279-0.00192941j 0.019075-0.0351897j -0.00332304+0.00128853j -0.0140137-0.004465j 0.000359717+0.00784176j -0.0179271+0.00328049j 0.0323428+0.00586364j 0.00935794-0.0167345j 0.00452854+0.016616j 0.0116363-0.00947656j 0.0326372+0.00933439j 0.0197458+0.0198538j -0.0397355-0.031644j -0.0271581+0.0469207j 0.0232651+0.0219418j -0.00205357+0.0377858j -0.036852+0.00118634j -0.00802708+0.0235078j -0.0554411-0.0226037j 0.054767-0.0286155j 0.0230333+0.0531035j 
-0.0196284+0.0876189j 0.086913+0.0230141j -0.023687+0.0355723j -0.0424385-0.0356926j -0.00196345-0.0320237j -0.0300251+0.013908j -0.0202582+0.022783j -0.0265222-0.0292592j 0.0587512-0.00104128j -0.00154588+0.052723j 0.010832-0.00631195j -0.0278897+0.00489876j 0.0229307+0.0122797j 0.0299455-0.0470904j -0.03253+0.0195543j -0.0387421-0.0473363j -0.00224421-0.00301034j -0.0196512+0.0655428j 0.0256026+0.0169598j -0.00838134+0.0316984j 0.0107649+0.0401698j -0.0200752-0.0242261j -0.0301682-0.00376965j 0.0115041-0.0150995j -0.0448181+0.0283613j 0.0210248-0.00105295j -0.00533762-0.052591j 0.0173074-0.0207929j 0.0156772-0.00591513j 0.0414816-0.0388074j -0.050542-0.00389573j 0.0344437+0.0320981j -0.000579948+0.0172079j -0.0125627-0.0438192j -0.0463556+0.0265978j -0.0169934+0.00737683j 0.0046952-0.0124415j -0.0335294-0.000443406j 0.0237923-0.00580171j 0.0139594-0.030101j -0.00580267+0.00847102j -0.066036+0.00794403j -0.00885919-0.022096j 0.0513489-0.000145767j -0.0105067-0.00381771j -0.0533563-0.0185041j 0.00903176-0.0252361j 0.0169709+0.0541314j -0.0369118+0.0574823j -0.0453997-0.0165798j 0.0507254+0.0486217j 0.0124376+0.025578j -0.00300436+0.0439097j -0.00788488-0.0378472j -0.00450833+0.0190081j -0.0412836+0.0301493j 0.00848053-0.0183232j 0.00257908+0.00760166j -0.00257401+0.013279j -0.0108381+0.0139492j -0.0423734-0.0226449j -0.0296177-0.0162039j 0.0304915-0.0329959j -0.0027448-0.0137108j -0.0376315-0.0149986j -0.0232252-0.0434966j -0.0204803+0.0145232j 0.0421126-0.000651845j -0.0123797-0.0403957j -0.00819346-0.00630844j 0.0193032+0.0116292j 0.00445397-0.00080428j 0.0375469-0.0316916j -0.0124581-0.0316447j -0.0276153-0.0117811j 0.00217795+0.00659638j -0.00504629+0.0156066j 0.0212886-0.0255738j -0.000868141-0.0354405j 0.0318333-0.0121787j 0.00204311-0.0250594j 0.0153191-0.0218819j 0.0109887+0.00959691j -0.0363508+0.0242012j -0.0188787+0.0372308j 0.0324946+0.0121969j -0.00757406-0.00653447j -0.0181441-0.0122596j -0.0142701-0.0100792j 0.00695415-0.0167743j 0.000212067+0.041403j -0.0176012-0.0139497j 0.0159717+0.00870648j -0.000444014+0.0211362j -0.0253552-0.000810702j 0.019675-0.00643254j -0.0433848-0.0210958j 0.00291583-0.0119145j 0.0079742+0.0281787j 0.0123064+0.026776j 0.00512048-0.0259529j -0.00647533+0.0181285j 0.000165751+0.00196768j -0.0268873+0.0167869j 0.0228581+0.00338015j -0.011995-0.00936854j 0.0269214-0.000282614j 0.0141473-0.00923959j -0.0135151-0.0119909j 0.0202706+0.002397j 0.00379165-0.0113166j -0.00834213+0.000349209j 0.0115633+0.0112787j 0.00374142+0.00921752j -0.015609+0.00670122j 0.0156227+0.00645641j 0.00436105+0.0110308j -0.0371374+0.014288j -0.0542332+0.0149979j 0.0189053-0.00196448j 0.0111463+0.00247561j 0.0198914+0.0121912j 0.00134133-0.00310642j 0.00593759+0.0182744j -0.0150705+0.00589271j -0.0158282+0.0251561j -0.0101681+0.00834932j -0.00341611-0.0166728j -0.0255561-0.0171314j -0.00321869-0.0202665j 0.0130629+0.0178506j 0.0303952+0.0335605j -0.013666-0.00234304j -0.0227423+0.0308704j 0.0321583+0.0232265j 0.0206748+0.00926481j -0.00909555+0.0217398j 0.00995322+0.0170018j 0.0253659+0.009415j -0.0234434+0.00149476j -0.0386024-0.0464499j -0.00773364+0.0148484j -0.0256562+0.0252851j 0.0200764-0.0418638j -0.00395158+0.035251j 0.0215138-0.0265287j -0.0140994-0.0253737j 0.0125451-0.00664897j 0.00211335-8.79027e-05j 0.0373352+0.033405j 0.0030037+0.0451908j -0.0174667+0.0516965j -0.00941636+0.015425j -0.0474909-0.00124078j 0.0350244-0.0475793j 0.050042+0.0360205j -0.0421716-0.0160909j 0.0466385-0.0531083j 0.0763954+0.0160853j -0.0140851+0.0665749j 
0.0306143-0.0429095j -0.0415157-0.0291292j -0.0278431+0.0574031j -0.0555665-0.0206954j -0.0684941-0.0300423j -0.0184965+0.0717746j -0.0281024-0.00826989j -0.000666077-0.00266776j -0.0133609+0.0244488j -0.0402221+0.00173548j 0.00832428-0.0104944j -0.00788611-0.0466137j 0.0272404-0.00449342j 0.0108652+0.00248216j -0.0077046+0.000559883j 0.0106116-0.0109474j -0.0100119-0.0149276j -0.0105119+0.0108609j 0.0144486+0.0120071j -0.000169854-0.0024637j 0.00301502+0.0133403j 0.00222596-0.00616503j -0.0102267-0.0115784j -0.00535185-9.78848e-05j -0.0200303+0.00937982j 0.0169857+0.00829819j 0.0213552-0.0330141j 0.00605536+0.0236221j -0.0166758+0.00140823j 0.0122076+0.00239678j 0.00816081+0.0101068j -0.00226597+0.00285923j -0.00299574+0.00103517j 0.0208644-0.0206074j -0.0215196-0.00233952j -0.0324657+0.00324799j -0.0143985+0.0201554j -0.00668908-0.00206063j -0.00847406+0.0135792j 0.0127645+0.0072854j 0.00937346-0.0124924j -0.027343-0.0151907j -0.0184189-0.0175216j 0.0379687-0.00514242j 0.00609665+0.0160383j 0.0156133-0.00185468j 0.00349409-0.00859132j 0.0082539-0.026611j 0.00267329+0.0253172j -0.0209854-0.00453084j 0.0350867+0.0439039j 0.00375136+0.00273984j 0.000818954+0.00193949j 0.0243546+0.00993966j 0.0173594-0.0141328j -0.00461446+0.0286185j -0.00587306-0.00753425j -0.00639687-0.00559264j 0.00140282+0.0187336j 0.0122197-0.0271334j 0.00456459-0.00629833j 0.00699721+0.00619066j -0.019668-0.00824964j 0.00137072+0.00476328j 0.00870533-0.0142864j 0.00960849-0.00717837j -0.00600142+0.00394082j 0.0292156-0.0225468j 0.00636224+0.0244476j 0.039083-0.0202153j 0.0035337-0.0139629j 0.00556171+0.00032054j 0.00716538+0.00867358j -0.0236099-0.00533944j -0.0160562+0.0320221j -0.00681704-0.0281613j 0.000787827-0.00268094j -0.0130639+0.0234653j -0.0097132-0.0177556j 0.00542425-0.00687102j -0.0272193-0.00763812j 0.00110629+0.000292467j -0.0183657+0.0169532j 0.00967421+0.024893j 0.00948916-0.0111645j 0.0123651+0.00342769j -0.0113854+0.00593233j -0.0141834+0.0140041j -0.0194178+0.00995349j -0.00150194+0.0104001j 0.00704624+0.00579317j 0.0074994+0.0109566j -0.0154351+0.00461566j 0.00427429+0.000814601j 0.0145786+0.0021792j 0.022403+0.00117549j 0.0217802-0.0010129j 0.00445312+0.00765967j 0.0220871+0.0241136j -0.00451463+0.0204467j 0.0205155+0.00202746j -0.00345254-0.00594381j 0.00779892+0.0179512j 0.0163589-0.00535063j -0.0109226-0.00742712j 0.00369773-0.0105013j -0.000791374+0.00527641j 0.0118228-0.0211885j -0.00186392-0.0278131j 0.0202857+0.0243519j 0.00165951+0.0119985j -0.0130488+0.000547926j -0.0267443-0.00627032j 0.013431+0.000816359j 0.0141688+0.00871763j -0.00152181+0.0105748j -0.0327566+0.0340173j 0.00258271+0.0270266j -0.0309382-0.0130806j 0.0143639+0.0277111j 0.00105717+0.00798325j -0.00699255+0.0180914j 0.0201142+0.0339508j -0.00318853-0.0223795j -0.00218386-0.007745j -0.00262738-0.00125316j 0.0257063+0.0101973j 0.00532893-0.0191111j 0.0154271+0.00204227j 0.00277465-0.0056198j -0.031939+0.000359891j -0.00633784+0.00561924j 0.00450713-0.0322412j -0.0103751-0.00354038j 0.0271197-0.00510217j -0.00197661-0.0109789j -0.0557345+0.00540237j -0.00396898-0.0015116j 0.0134408+0.00885882j -0.00858069-0.0171572j 0.0201035-0.0194629j 0.00442828+0.0375883j 0.0120731-0.0112765j -0.00502636+0.00179464j -0.00421977+0.0134788j 0.0279376+0.0208526j 0.0173451-0.00409704j -0.0155482+0.016677j 0.0129039-0.0389177j 0.00845107+0.0254801j -0.0306642+0.0143692j -0.0112789-0.0171037j 0.0055994-0.00843031j 0.00494016+0.000584782j 0.0140726-0.0911134j 0.0893222+0.0167196j -0.0118037+0.00598686j -0.000293112-0.022266j -0.0211914-0.0342167j 0.0352643-0.017935j 
-0.0350154+0.0260908j 0.0268593+0.0349541j -0.0543437+0.0655252j -0.0841094-0.0833615j 0.0826397-0.0455332j -0.027445-0.0628531j -0.0407564+0.0827399j -0.0584685-0.0139223j 0.0941825+0.00636665j -0.0107424+0.0726798j -0.0579039-0.0678001j -0.00830826-0.0342306j 0.0661574+0.00954418j -0.00326352-0.108229j 0.0109459-0.0300444j -0.00708174-0.0675185j 0.0380541-0.0319845j -0.0563641+0.101922j 0.0118145-0.0025828j 0.0388878+0.0407507j 0.00904128+0.0742374j -0.0540661-0.0238521j -0.0526252+0.00819795j 0.0234646-0.020761j -0.0415824+0.0524009j 0.0169753+0.0175698j 0.013754-0.0822135j -0.018894-0.032647j 0.00148682-0.0826125j 0.13954-0.102686j -0.185641-0.012107j 0.0511142+0.0359988j 0.0498462+0.00919175j -0.0732862+0.0219187j -0.136303+0.0551928j -0.0311655-0.0676656j -0.0330736+0.0202154j -0.156045-0.00532443j -0.0347282-0.0517213j -0.00777048-0.141589j 0.0819695+0.0557619j -0.153859-0.0018849j 0.0245844-0.065136j 0.0720856+0.101169j -0.0366962-0.0901132j -0.143637-0.0538847j -0.0452311-0.192768j 0.0326484+0.105371j -0.00406997+0.221993j -0.0630882+0.0404404j 0.0890957+0.0636029j 0.0182533+0.00882411j -0.0283595+0.103161j -0.0362013-0.0989295j -0.0952241+0.0890265j -0.141599+0.0654148j -0.000695315-0.00335984j 0.0258174+0.0621211j -0.0769946-0.0154584j -0.0941884+0.0312916j -0.0369902+0.0136611j -0.088191+0.00856662j 0.0200557+0.0812968j -0.04148-0.00493998j -0.0712213+0.0680857j -0.0210761-0.115586j -0.0145031-0.0307729j 0.0252556-0.0037681j 0.0540099+0.00182782j -0.0523498-0.000300926j 0.0547803+0.0218369j -0.011147-0.0193182j 0.0305549-0.0198723j -0.0336205-0.0392044j 0.0328604-0.00737452j -0.0145263+0.0258732j -0.0119765-0.00493275j 0.0537185+0.00180279j 0.00807311-0.00516646j 0.104242-0.000822898j 0.0160687-0.00713877j -0.0625933+0.00463788j 0.0434933-0.0504154j -0.00365364-0.0161752j 0.0639582-0.0278396j 1.20297e-05-0.00451245j 0.0119909-0.0301824j 0.0102466-0.00861912j 0.0310399-0.04308j -0.021517-0.0307869j -0.0197099+0.000561285j 0.0459691-0.0265756j 0.0144736-0.019857j -0.0217791+0.0305154j -0.0244853-0.00216868j -0.0341513-0.0324829j -0.00274762-0.0621722j -0.0094419-0.0169976j 0.00943908+0.0347231j 0.0425678-0.00682402j -0.0281212+0.00962824j -0.00609078+0.0122235j 0.00159572+0.00587245j 0.00916574+0.0321775j -0.0127993+0.00913944j -0.00394003-0.00507755j 0.00884079+0.0175082j -0.0134322-0.0256372j 0.00624433-0.0167653j 0.00288191-0.0201218j -0.0278574+0.0158741j 0.0290596+0.0439798j 0.0291209+0.0307573j -0.00678273+0.0259036j -0.0296512+0.0210959j -0.00135976+0.0100054j 0.015491+0.00640365j -0.0322079-0.0163566j -0.000718052-0.00522508j -0.020779-0.0295896j -0.00737644-0.00780802j -0.0220114+0.00808818j 0.00179042+0.0203211j 0.0534299+0.0163259j 0.00769765-0.0121179j -0.0530487+0.0145263j -0.0202289+0.00763593j 0.0088656-0.0240619j -0.00100987+0.00412358j 0.00703167-0.0206655j 0.0447155+0.0192943j 0.0207365-0.00358134j -0.023339-0.00904899j -0.00121687+0.00902468j 0.00710208-0.0118101j -0.00553124+0.0132941j -0.0318423-0.0013051j 0.000624972+0.0610249j 0.0143895-0.00528924j 0.00667492-0.0155063j -0.00286476+0.00553635j -0.0330535-0.0556953j -0.018664+0.0266436j -0.0214432-0.0349583j 0.040887-0.0232703j -0.01282-0.0386151j 0.0136466-0.0140883j 0.0265155+0.0169207j -0.0613224+0.0386297j -0.0124423-0.020828j 0.0261431+0.0262917j -0.0160445+0.0242011j 0.00458219+0.0039788j -0.0244945-0.0489965j 0.0317216+0.0156303j -0.00513664+0.0451267j -0.0736436+0.0342867j -0.0303877-0.0478087j 0.00611864+0.01416j -0.0136689+0.0103218j 
