0.017995-0.00774858j -0.0105786-0.0231268j -0.025892+0.0240706j -0.0200293-0.0290467j -0.00268451+0.000826091j 0.012092-0.00724428j 0.0236546-0.0139864j 0.000289631-0.0138179j 0.00852996+0.0273503j -0.00885284-0.0112666j 0.0144253+0.00165567j 0.00208481-0.00043489j -0.00399312+0.00205644j -0.00112976-0.0202797j -0.0194385+0.0126444j 0.0061778+0.00199175j 0.011866-0.0102596j 0.0163435+0.0165831j 0.0014605-0.0082093j -0.00761398+0.00616648j 0.013469+0.004358j 0.0131925-0.00959809j -0.00772273+0.00366666j 0.00114295+0.00699263j 0.00607399-0.0021744j -0.010844+0.000669396j 0.00283045-0.00277843j 0.00163476+0.012675j -0.00400434+0.0140367j 0.00551242-0.00171264j 0.014904+0.0082323j -0.00542671+0.000140198j 0.00227295+0.00641047j 0.000306154-0.000444049j -0.0133833-0.0112088j -0.00673603+0.00536517j -0.00453477+0.00224596j 0.000573396-0.00420274j 0.00872915+0.0105773j 0.00014623+0.00156869j -0.0118782-0.0118189j 0.00252286-0.0109554j -0.0192346+0.0109238j -0.00451527-0.00566361j 0.00460732-0.00400519j -0.000104001+0.00713024j 0.000439985+0.00713826j 0.00847573-0.00272336j 0.0102562-0.0131941j 0.0125874-0.000798693j 0.0123705-0.000847798j 0.00746976+0.00466662j 0.00767799+0.000956619j -0.00458403-0.0104237j 0.00528298-0.0042428j -0.0027245+0.00031828j -0.00533269-0.00228278j 0.0057962+0.000416433j -0.00332844+0.00368844j 0.00150825+0.0026358j 0.00648958+0.011034j -0.00520162+0.005723j -0.0105102-0.00409765j -0.0044023+0.0030588j 0.00161615+0.00750469j 0.000353003-0.0020875j 0.00461839-0.00227513j -0.00229475+0.0038317j 0.00349013+0.00182592j 0.00479485+0.00403634j 0.00505295+0.00142032j -0.00553337-0.000425778j 0.00140867+0.00571671j 0.0039482+0.00217565j 0.000579686-0.00726483j 0.00455434-0.00200299j 0.00759488+0.0062738j 0.00543909+0.00675238j -0.00232256-0.00480387j -0.00875117-0.0105366j 0.00230259-0.000850014j 0.0111753-0.00211828j -0.00177525-0.00508383j 0.0070797-0.00193919j -0.00229233+0.0044622j -0.00750794-0.000830776j 0.00373676+0.000238799j -0.00196253+0.000207265j -0.00358771-0.0036324j -0.00236518-0.00323028j -0.0075785-0.00875515j 0.00551794-0.00472086j 0.00205669-0.00307365j 0.000697811+0.00285733j 0.00130056-0.00581921j -6.55156e-05-0.00551633j -0.00367314+0.000961919j 0.00795671-0.00427321j -0.00917126-0.00246663j -0.00289092-0.00267583j -0.00831792+0.00890425j -0.00174322-0.00273242j 0.00972954-0.00597462j -0.0136302+0.0031679j -0.00898435-0.000193796j 0.00392198-0.00133264j -0.0087187+0.00701395j -0.00347884+0.00274889j -0.00123886+0.00341191j 0.00131048-0.00160835j 0.00617872+0.00407944j -0.00168945-0.00140207j 0.00525786+0.0115813j -0.00916865-0.00604101j 0.00343192-0.00397292j 0.000461232+0.00482077j -0.0114358+0.00105328j 0.00411419-0.0130483j -0.00207606-0.00251195j -0.00615107+0.0085654j -0.00567276-0.00696958j -0.0022081+0.00599991j 0.0105418+0.00209611j -0.00674945-0.00528479j -0.000987553-0.00436982j -0.0064694-0.00806497j 0.00336814-0.00479832j 0.0108862-0.0105435j 0.000244905-0.00436707j 0.00121906+0.00250137j -0.00238313+0.00831672j 0.00175783+0.00320101j -0.00246894-0.00276017j 0.00415743-0.0117879j -0.0050879-0.00494957j 0.00382584-0.00623244j -0.000308127+0.00371665j 0.0066168+0.00138826j 0.00435465-0.00475946j -0.00576797+0.0051809j 0.00628942+0.00723042j -0.000240222-0.00141089j -0.0012283+0.007476j 0.00313922-0.00729205j -0.0068917+0.00948223j 0.0010269+0.00341936j 0.00322809+0.00671454j -0.000956347-0.00298057j 0.00481766-0.0127474j -0.00715131+0.00386546j -0.0032214+0.00258315j -0.00264277-0.00184199j 0.00512916-0.00355608j -0.00484234+0.00106317j 0.000565053+0.00268687j -0.00102508-0.00740154j -0.00473985+0.00188661j -0.000886214+0.0163484j -0.00455584-0.00308672j -0.00919968+0.00747038j -0.00439434+0.0035611j -0.00664766-0.0011482j 0.00250508+0.00584785j 0.00605429+0.00401161j 0.00621963+0.0100288j 0.0156755+0.009431j 0.000628734-0.0163359j -0.00479408+0.00065846j -0.000885689-0.00389601j -0.00197199+0.0208355j -0.00611075+0.00964512j -0.00607774+0.00302982j 0.00560453-0.00890709j 0.00204068-0.0102503j -0.00769682+0.00104274j 0.0056661+0.0130974j 0.00112427+0.00672483j -0.00378295-2.72617e-05j -0.00114112+0.00680028j -0.00818743-0.0102649j 0.0111597-0.025298j 0.00616522-0.00210207j 0.0163614+0.00426866j -0.00373586+0.00665134j -0.00159906-0.00204988j -0.0252842-0.0396314j -0.0164689-0.0105765j -0.0186757+0.00705214j -0.0289269+0.00717142j -0.0232158-0.0170123j 0.0400148-0.0216187j 0.0215576+0.0255295j 0.00543908+0.0110811j 0.0106407+0.00587609j 0.0645549+0.0250351j 0.0306927-0.0722002j 
-0.00295304+0.0323403j 0.0365862-0.00373954j 0.00676954-0.0236012j 0.0175821+0.0106134j -0.0174653+0.0102525j -0.0154042-0.0158941j 0.000161928+0.00732867j -0.00887665-0.00624611j 0.00910114-0.00687031j 0.00192663-0.000181337j 0.00888763-0.0135671j 0.00437841-0.00882817j 0.00194995-0.0194154j -0.00719116-0.00105612j -0.00742206+0.00947525j -0.00381981-0.0114696j -0.00931679-0.00884816j -0.0123405-0.00374521j -0.00748964-0.00183814j 0.0116603+0.010416j 0.00392943+0.00300574j -0.00525933+0.00723752j -0.00059879-0.00283175j 0.00272795-3.65503e-05j -0.00288283-0.00155866j 0.0123928+0.00117317j -0.00373832+0.00391125j 0.00964085+0.0143923j 0.00419744+0.000214839j -0.00114439-0.00718826j 0.0027975+0.00745236j 0.00164798+0.00419015j -0.00697724-0.0145891j 0.00248672-0.00386387j -0.00361926+0.0169941j -0.00369276-0.00130867j -0.00808853+0.00107874j -0.0164121-0.00225493j 0.00241638-0.000638793j -0.00114366-0.00111365j -0.00580897+0.00890657j -0.000234315-0.00208896j -0.00511877+0.0104601j -0.00717603-0.00624197j 0.0094082+0.00543718j 0.0182975-0.0221963j 0.0032918+0.00693021j 0.0199203+0.00219224j -0.00638815-0.0100698j -0.00699841+0.00571858j 0.00494452-0.00247002j -0.00338723+0.0075882j -0.00020204-0.00109779j 1.78913e-05+0.00318946j -0.000418283-0.00422445j 0.00185333+0.00646229j -0.00489276-0.00311926j -0.00874123+0.00407787j 0.000452572+0.00231738j -0.00138936-1.55159e-05j -0.00166212-0.00118224j 0.00306183+0.0024662j -0.00491635-0.00397979j -0.00197406+0.00498888j 0.00575436+0.00019973j 0.00113034+0.00872343j -0.00553494-0.00699631j -0.00483832-0.00774021j 0.00862878+0.002625j -0.00182801-0.00605791j -0.00301056-0.00398974j 0.00600819+0.00109461j -0.00336261-0.00661976j 0.00629382+0.00101103j -0.00729838+0.00110095j -0.000446804-0.00179209j 0.00889629-0.00212766j 0.00342868+0.0040955j -0.00309598-0.000589576j 0.00104373-0.00214916j 0.000430776+0.00413131j 0.00334027-0.0100922j 0.00165581+0.000841205j -0.00697174-0.000869933j -0.00426509+0.0099859j -0.00246535+0.00121762j -0.00354142+0.00540137j 0.00854352+0.00198126j 0.00722637-2.51527e-05j -0.000783263+0.00706265j -0.00170504-0.00226211j -0.00230607+0.000501694j 0.00087265+5.38998e-05j -0.00718674+0.0104316j -0.00150643-0.000488524j -0.00401992-0.00488881j -0.00979315-0.00100185j 0.010825+0.0103229j -0.00717247-0.00454894j 0.0037797-0.0035864j -0.00533079-0.000741576j -0.0104683+0.000262992j 0.000868263-0.00529934j 0.0125133+0.0013407j -0.00258889-0.000690181j -0.00460322+0.00221057j -0.000780451-0.0108137j 0.00384678+0.00260422j -0.00304945+0.00234889j 0.00411177-0.00249717j -0.0042944+0.00977911j 0.00785109+0.00414543j 0.00255937-0.00179823j -0.0019467+0.00344631j 0.000509298-8.41006e-05j 0.0025874-0.0103562j 0.00333092+0.0026527j 0.00589203-0.00322033j 0.00771187-0.00140739j 0.00643882-0.0119063j -9.10303e-05+0.00395462j -0.0096117+0.00737476j 0.0100517+0.00154243j 0.0093353-0.0148554j 0.00372512-0.00551311j -0.000968773-0.00210947j 0.00165768+0.00556568j -0.000949636-0.00585882j -0.00235272-0.00266178j -0.0112346+0.00901208j -0.00346439-0.00403542j -0.00518316+0.00311987j 0.00164261+0.000127131j 0.0049232+0.00531276j -0.0122553+0.00389416j -0.0068847-0.00596329j -0.00365985-0.00180961j 0.00529454+0.0105831j 0.000709997-0.00107653j -0.0100689-0.00295888j 0.00974135-7.92617e-05j -0.00182701-0.00248787j 0.0105823-0.000882003j -0.000705864-0.000349225j 0.00350618-0.00706397j 0.00891145-0.00829701j 0.00129833-0.00105377j -0.00500909+0.00759498j 0.00038101+0.00200747j 0.00161087+0.00650317j 0.000584503-0.0145641j 0.0132099-0.0017069j -0.000957723-0.00599638j -0.00763196+0.0109027j -0.00763062+0.00555503j 0.00286331+0.00122838j -0.000210093-0.00173244j 0.00194273+0.00988617j 0.00436616-0.00413771j 0.0037945-0.00182755j 0.00196346-0.0072399j 0.000542511+0.00996638j -0.0050032+0.00441925j -0.00120774-0.00398641j -0.00191646+0.00730231j 0.00231255-0.0187355j -0.0158912-0.000622424j 0.00212896+0.00156827j -0.00228638-0.00148103j 0.00447714+0.00692677j 0.00287938-0.00426908j 0.00508692+0.0236033j -0.00599875-0.0114312j 0.000160123-0.00872892j -0.00529612-0.00349715j 0.00107211-0.00878928j 0.0050536+0.00366506j 0.00910329+0.0107112j 0.0110627+0.0146914j 0.00236166+0.0257871j -0.0222429-0.0112052j -0.0199978-0.00610097j 0.0193492-0.0154856j 0.0169976+0.0039216j -0.000834558-0.00020464j -0.0130833+0.0226486j -0.0114747+0.00305336j 0.0022361+0.0331225j 0.0209854+0.0182843j -0.0165545-0.00988969j -0.00154995-0.0103433j 0.000581941-0.0196412j 0.0620158+0.0117531j -0.0103473+0.0465246j -0.0248661+0.0441654j 0.0467714+0.0169711j 
0.0170611+0.0539172j 0.057916-0.0183303j 0.0098141-0.0225817j 0.0133703+0.0331251j -0.0316326+0.0261089j -0.0404589-0.0266624j -0.00487811+0.000144954j -0.0239947-0.00219116j 0.0132153-0.0157432j -0.00553527+0.00642216j 0.00681275-0.0215569j 0.00817746-0.0142736j 0.00219498-0.0250844j -0.0128065-0.00241249j -0.00514583+0.0109003j -0.00238928-0.00455299j -0.00993387-0.0174717j -0.00875336-0.00650809j -0.0138372-0.0117278j 0.010408+0.007012j 0.00296508-0.00713871j 0.000201323+0.00659157j -0.00350452+0.00916096j 0.00408096+0.00666989j -0.000177755+0.00296927j 0.009705+0.00148227j -0.00335541+0.0067643j 0.00831251+0.0065115j -0.00336973-0.00176037j -0.00474787-0.00581182j 0.00700552+0.010852j -0.00518762+0.00214449j -0.00120639-0.000264338j 0.00290177-0.00869007j -0.0124825+0.0198674j -0.00765772+0.00673035j -0.00789287-0.00487144j -0.00643892+0.000730975j 0.00415966+0.00386413j 0.000565933+0.000624735j -0.00794894-0.00227013j -0.00205721+0.00159229j 0.00208177+0.00481951j -0.00578374-0.0014354j -0.00239122+0.0149625j 0.0112239-0.00201872j 0.00204354+0.00242357j 0.00952778+0.00630458j 0.00269201-0.00145842j -0.00804154+0.00504239j 0.0135386-0.00511413j -0.00102687+0.00636273j -0.00604452+0.000582418j 0.00295844-0.00695304j 0.000474021-0.00478182j 0.00844749-0.000202313j -0.00298893+0.00102531j -0.0114914+0.00376452j 0.0052363+0.00637081j -0.00142544-0.000458977j -0.00235983+0.00555651j 0.00424263-0.00112813j 0.00136305-0.00339186j 0.00332621+0.00623835j -0.00088016+0.00200523j -0.000892324-0.00348325j -0.00245746-0.00228693j 0.00548911-1.89135e-06j 0.00146713-0.00160267j -0.00132557-0.0029576j 0.00168421-0.00362429j 0.00412815+0.0070937j 0.00115222+0.00158829j 0.00402294-0.00206843j -3.56316e-05-0.00257886j -0.00341027-0.00730394j -0.00248885-0.0039323j -0.00976774-0.00117263j 0.00267604-0.00295551j 0.000701959+0.00681395j -0.000851024+0.00143102j 0.00219505-0.0106627j 0.00124959-9.44994e-05j 0.00477555-0.000714477j -0.00196472+0.00301915j -0.00111325+0.00162314j -0.0054548-0.0038994j -0.0043631+0.000294629j -0.00857106+0.00298001j -0.00179132+0.00342784j -0.00386265+0.00377645j -0.0069874+0.00352998j -0.00263964+0.00480726j 0.00238983+0.00695758j 0.00270352-0.00597418j 0.000801529+0.000397983j -0.00437256+0.00602361j 0.00559333-0.00391647j -0.00121367+0.0018644j -0.00173604+0.00417134j 0.0055068+0.00145598j 0.0130006-0.0105629j 0.0161271-0.0164441j -0.0199574+0.012607j 0.000880762-0.00574604j -0.00171607-0.00242852j -0.00762616-0.00216035j 0.000850196-0.00444046j -0.000801457-0.00112903j -0.0100951-0.00313536j 0.00143788+0.00148465j -0.00677886-0.000251953j 0.0169029+0.016896j -0.00921264-0.0175624j 0.0038708-0.00588405j 0.00555015+0.0088234j 0.00388061-0.0126827j 0.00497935-0.0160803j -0.0011842-0.00114394j 0.0101472+0.00100794j -0.00121476+0.00527037j -0.00440402-0.00610838j 0.0175496-0.00430998j 0.00379099-0.00870391j 0.000136553+0.00446069j -0.00378557-0.00209253j -0.00281414-0.00471602j 0.0116922-0.00755237j 0.00657267-0.00282591j -0.00544615+0.0138465j 0.00336864+0.000564397j 0.00319393+0.00526139j 0.00659719-0.00139022j 0.00826395+0.00012544j -0.0062429-0.0135425j -0.00794009-0.00512255j 0.000612514-0.00598552j 0.0175834-0.000247707j 0.00458439-0.00360743j -0.00170726-0.00188032j 0.00509214+0.00645878j -0.00441405-0.0010334j -0.00254292-0.00318334j 0.000923485-0.00171029j -0.00178715+0.0058774j 0.0013215+0.00710624j -0.00427269+6.9852e-06j -0.00546838+0.0114431j 0.00936715-0.0121054j 0.0143275-0.000898466j -0.00430675-0.0096256j 0.00966345+0.00933104j 0.00245778-0.00552275j -0.00472673-0.00414395j 0.000894775+0.0104306j 0.000597872-0.000818083j 0.00320351+0.00988098j -0.00684163+0.0108499j -0.00563134-0.00036638j 0.000739194+0.00313617j -0.000450743+0.00882922j 0.005127+0.00807904j -0.0128467+0.00195544j 0.00736009+0.00528324j -0.0124365+0.00845999j 0.0272394+0.0115247j -0.00232875-0.00203967j 0.0101893+0.0361489j -0.00806922-0.0140158j 0.00548151-0.00316334j -0.00235143+0.00481133j -0.00596601+0.0268788j 0.0153897-0.010167j 0.0155855+0.00458526j -0.0281474+0.00724735j 0.000503481+0.00277937j 0.0058083+0.00908321j 0.00638462+0.016658j 0.00723172+0.0268285j -0.00281765+0.00122527j -0.00981942-0.00788165j -0.0190396-0.0251684j -0.000842613+0.0053359j -0.0171609+0.00730896j 0.0251043+0.00277138j 0.000517897-0.0263793j -0.00891622-0.000198399j -0.0366038+0.00518053j -0.0257058+0.00797503j -0.0146815-0.0318386j -0.030454-0.00357641j -0.0191342-0.0321606j 0.0174752-0.0763426j 0.0747957+0.00559248j -0.052308-0.00146705j -0.0110676+0.0517796j 
0.016169-0.0206056j -0.0218381-0.0127794j -0.00238328+0.0476199j -0.0534099+0.00809341j -0.0174309+0.00503551j -0.0212316-0.0219446j 0.0164859-0.0218485j -0.0049772-0.0049434j -0.00196482+0.0134085j -0.0136686-0.00729925j 0.0151904+0.0113884j -0.00623843+0.00297258j -0.008058+0.00384132j -0.00972807-0.0248101j -0.0118738+0.000915606j 0.0173265+0.00960701j 0.0124891-0.0140482j 0.0242971+0.00491772j 0.0068081-0.0115335j -0.00721365-0.00441679j -0.00106274+0.0145448j 0.00257242-0.0138712j -0.0133259+0.00597908j 0.00143918+0.0207044j 0.0044596+0.00827887j -0.0175312+0.001691j -0.000501744-0.0109197j -0.00896537+0.00604411j -0.0153892+0.00136647j 0.0107958+0.00609878j 0.00682536+0.0119447j -0.004476-0.0037843j -0.000166942+0.0228967j -0.0119128-0.0118024j -0.00497462-0.0222263j -0.000111705+0.00806486j 0.00452142-0.0173899j 0.0266879-0.0151644j 0.0101283+0.0165354j -0.0111337+0.00141113j 0.00650555-0.0161646j 0.00643901+0.00314323j -0.0214642-0.0218929j 0.0186038+0.00975814j -0.0132953+0.013024j -0.0221705+0.0363686j -0.0123731-0.00275605j -0.0311483+0.00271127j 0.0258831+0.0149486j 0.000631183+0.00961008j 0.0127518+0.00164111j 0.00480041-0.00956937j -0.013892+0.0070432j 0.00190191-0.0126127j 0.00682229+0.00671303j 0.00759471+0.000120878j 0.00119394-0.0100945j -0.00201897-0.000834903j 0.00180474-0.00886481j -0.00711588+0.0050801j -0.00139487+0.0188177j 0.00275396-0.00259684j 0.00374432+0.00499011j 0.000337372-0.0148132j -0.0146763+0.00663062j -0.00413934-0.0181597j 0.00912172+0.00356128j 0.0177127+0.0140974j -0.00250058-0.00560011j 0.00639052+0.000751883j 0.0110296-0.00530817j -0.00331381+0.0152007j 0.00515354+0.00694431j 8.14177e-06-0.00883832j -0.00616108-0.0118041j -0.00765006-0.00627177j -0.013162+0.00537396j -0.0193174-0.0101029j 0.00955006+0.00804274j -0.0026914+0.012895j 0.00622362-0.00505118j 0.00285274-0.00309824j -0.00639669+0.0113431j 0.0157225-0.00741116j -0.00271392-0.01918j -0.00841851-0.00654762j 0.00863584-0.00730913j -0.0188524+0.00235172j -0.0288717+0.00297184j -0.00852657-0.0122831j 0.00291405+0.00773184j 0.00412174+0.0107114j -0.00553099+0.00957033j 0.0122928-0.00138453j -0.00243225-0.00892686j 0.00828271-0.00522536j 0.00614007+0.00392261j -0.00986053-0.0202697j 0.01253+0.00820602j -0.0030999+0.0121435j 0.00362742-0.00191189j 0.00411252-0.0118277j 0.0058798-0.00205041j -0.0375562+0.00664657j 0.00032136+0.0165716j 0.00282629+0.00500968j -0.0131154+0.0279542j -0.00702788-0.000338891j 0.00772175-0.00678818j -0.0144099-0.00145148j 0.0052853-0.00904448j -0.0264822+0.00986319j 0.0116368+0.0266576j -0.00904364-0.023751j 0.011256-0.00186706j 0.00190137+0.0184757j -0.00728881-0.0119549j -0.00691067-0.000761671j -0.0119354+0.00446906j 0.00730432+0.0167732j -0.00286439-0.00134036j 0.00269376+0.000924891j 0.00320856-0.00761828j -0.00670515+0.00385225j 0.00170028+0.0142785j -0.000336021-0.0114981j 0.00464891-0.00291619j 0.014722-0.00706942j -0.00171516+0.0128671j 0.0153357+0.0252845j 0.00889024+0.0152333j 0.0112412+0.00879695j -0.00707693+0.00265456j 0.0148909-0.0306657j 0.000604737-0.00883798j 0.00783518+0.000773373j 0.014306-0.00409612j 0.0100219-0.0233139j 0.00669331-0.00672174j 0.0176756+0.00576747j -0.00267119+0.00358504j 0.00383383-0.0102106j -0.0142135-0.0140048j 0.0225665-0.0141037j 0.00624641+0.0117333j -0.00293239+0.0142254j 0.0061293+0.0087899j 0.00509934-0.0114538j 0.00360578-0.0177693j 0.00580461-0.00745647j -0.0106402-0.00738805j -0.0108336-0.00727324j 0.0103862-0.00389633j 0.00819204-0.00907654j 0.0137063-0.00116524j -0.00934608-0.00997211j 0.0155552+0.00504301j 0.00273438+0.0135004j -0.0345897-0.00139303j -0.0229282+0.00357255j -0.00648195-0.0132011j 0.0102609-0.0048758j -0.00444654+0.0110919j -0.0031914+0.0124845j 0.0121919-0.00590613j 0.0223507+0.0384302j 0.022409-0.0193178j -0.023418+0.0231373j 0.0198459-0.0154145j -0.00062004-0.00101179j -0.0185669-0.018025j -0.00925707-0.0170422j 0.0173207+0.0339863j -0.0192242+0.0283424j -0.0276723-0.0119083j 0.0089751+0.0147771j -0.000741373-0.0167288j -0.0260599+5.34713e-05j -0.00832846-0.0305645j 0.0182146-0.0155384j 0.0609447+0.00303902j 0.0137689-0.0113531j -0.00475011+0.0298227j -0.0237643-0.00718298j 0.00393925-0.0174284j -0.00631731-0.0560338j 0.0214826-0.00329767j -0.0126951-0.033513j -0.0322528+0.0223731j -0.0266503+0.0151966j -0.0380607-0.000587006j -8.34176e-05-0.0208868j -0.0422705-0.00837387j 0.0014614-0.05086j 0.0580945+0.02244j 0.0222303-0.0430933j 
0.0412835-0.0302137j -0.036706-0.0375174j -0.0447912+0.034845j -0.034244-0.0555463j -0.00715773-0.0183897j 0.03482-0.0333007j 0.0518657-0.0283193j -0.0227054-0.0357201j 0.0422706+0.0328465j -0.00626526-0.0203758j 0.0363741-0.00956275j 0.00182827-0.00802124j 0.0137022-0.0139074j -0.0122892-0.0403403j -0.0250583+0.050663j 0.00603695-0.0184616j 0.0137062-0.0108967j 0.0291957+0.01172j -0.00423192-0.020657j 0.0131233+0.0319081j 0.0313855-0.0109784j 0.00622763-0.0193933j -0.0337709-0.0108937j 0.00264358-0.00349003j 0.0188034-0.0108101j -0.00422084-0.00287164j -0.0080261-0.00336557j 0.0192634+0.0369313j 0.00952017+0.0418425j 0.00509981-0.0169486j 0.0210054+0.00208277j 0.00462903-0.00491083j 0.00170614+0.00217133j 0.0179419+0.00290792j -0.0390711+0.00615992j -0.0155568+0.00919976j -0.0289328+0.000499j -0.02154-0.00166252j 0.0193738+0.0165836j 0.0178352+0.00294373j -0.0429075+0.00416395j -0.000552247-0.0259311j -0.0156714+0.0593054j -0.0148483-0.0084983j 0.0108212-0.0155808j 0.0097733-0.0116977j 0.0118909+0.0185571j 0.0339771-0.00606483j 0.000544635-0.0379364j 0.0207951-0.00270589j 0.0123347-0.0175212j 0.0137262+0.025424j 0.0134506+0.00495507j 0.00232459-0.00415832j 0.0156821-0.0163564j 0.00575502+0.0156593j -0.0146157-0.00578145j 0.00418763-0.00269407j -0.00958689-0.000620622j -0.00406865-0.000885665j 0.00294848+0.0222141j -0.0056042+0.00804221j -0.018167-0.0244486j -0.00868876+0.0238676j 0.0212801+0.0187576j 0.00929975+0.0215512j -0.0154529-0.0034981j -0.0188835-0.00985686j 0.0179412+0.000425271j -0.00877466+0.000395339j 0.00745958+0.00839672j 0.00444587-0.0138921j -0.0119761+0.00408489j 0.010328-0.00485996j -0.0114119+0.00808535j 0.00857494+0.0055514j 0.0183939-0.0094958j 0.00888989+0.00669362j -0.00727013+0.00200253j -0.019567-0.0192503j 0.0036541+0.00130107j 0.0053736-0.0093157j 0.0133225+0.0025843j -0.000315834+0.00652852j 0.00182203+0.0162098j -0.0172877+0.00232105j 0.00280544-0.00455425j 0.0164858-0.000173955j 0.010381-0.00148396j 0.00554285+0.00681825j -0.0115895-0.01313j 0.00861555-0.0123295j 0.0150709+0.00167361j 0.000863846+0.0214179j 0.00791377-0.00500671j -0.0149201-0.012319j -0.0149712+0.0113215j 0.0282406-0.00846477j -0.0233264-0.00508044j 0.0174175-0.0117309j -0.0107948+0.0132537j -0.00564568+0.0147825j 0.00430722-0.0198702j -0.0067504+0.0116657j -0.00467378-0.0144364j 0.00825869-0.0128971j -0.00711166+0.00432076j 0.00710835-0.013193j -0.0060928-0.00068642j -0.00549443-0.00499835j -0.00178843+0.0111598j 0.00475062-0.00612341j 0.0245037+0.0130558j -0.0183966-0.00918343j -0.00139945-0.00263431j 0.00175278-0.00570569j -0.0225765+0.00420995j 0.0193255-0.0140051j -0.00245416-0.0216448j 0.00445691-0.0147133j 0.00501706-0.000815198j -7.56828e-05+0.0164422j 0.00992145+0.0190411j 0.00434041-0.0208386j 0.00380026-0.000477694j -0.00333155-0.00426465j 0.000533942-0.0143222j 0.0113385-0.0121097j 0.00539715-0.00945265j -0.00731821+0.00158999j -0.00913886-0.00750543j -0.00801547+0.0100737j 0.0117152-0.00542378j -0.00207142-0.00603677j -0.0045566-0.00736749j -0.00852603-0.00386372j -0.0176985-0.0165414j 0.0209998+0.0239311j 0.00110093+0.00199028j -0.0125601+0.00570453j 0.00917242+0.0111665j -0.00862457-0.00747368j 0.0108132-0.00285813j -0.00643685-0.00525446j -0.0132166-0.0147314j -0.00658498-0.00195681j -0.00214698+0.00169597j -0.00599691+0.00257014j 0.0158127+0.00655432j 0.00620196+0.00248765j -0.015173-0.0194127j 0.00623854-0.00477039j 0.00504172-0.0165562j 8.40849e-05-0.01094j 0.000512129+0.00559844j 0.0221261-0.0056861j -0.0104107-0.0146287j 0.0042591+0.0238788j 0.0109176+0.00562741j -0.0135082+0.00384301j -0.0205617-0.000268118j 0.0107529-0.00286773j -0.0108646+0.0039855j 0.0181088+0.00381324j 0.015734+0.0117286j 0.02221-0.0129343j -0.0464967-0.013225j 0.00330435+0.0102627j 0.00671046+0.00302493j -0.0150459+0.00800914j -0.0264444+0.0165453j -0.0171786+0.0242801j 0.0376254-0.0382027j -0.0043882+0.00227151j -0.0264163+0.011682j -0.0106792+0.00441657j 0.0249094+0.024209j -0.00298654+0.00794673j 0.010348+0.0232186j 0.010885-0.0275183j -0.0286932-0.0485629j -0.0118992-0.0236369j 0.0482565-0.0352936j 0.0160249+0.00625687j 0.00222954+0.00012703j -0.0181097-0.06195j -0.027473-0.0214132j -0.0249079+0.0113358j -0.0362477+0.00208813j -0.0105951+0.0059753j 0.054423-0.0981723j 0.105963+0.0321964j 0.0104529+0.0425223j -0.00645554+0.00953478j 0.0256013+0.101714j 0.0906445-0.019395j 
