-0.0305829+0.0574275j -0.0587092-0.0295765j -0.0242928+0.0249347j 0.0259932+0.0410617j -0.0508733+0.0232648j 0.0133298+0.0344636j 0.000523281+0.0149454j 0.0209594+0.00725371j -0.000478387+0.0130083j 0.00896217-0.00880769j -0.0288596+0.0111245j 0.000241917+0.0242571j -0.00298257-0.00914782j 0.0193942+0.0187385j -0.0251129+0.000349235j -0.00415363+0.0129379j 0.000632853+0.00132478j 0.00660728+0.00720523j -0.000779952+0.006984j -0.0048859+0.0124209j -0.00780299-0.0129259j -0.0243739+0.0147726j 0.0111599+0.0211881j -0.0152938-0.0115827j -0.00924002-0.0137455j 0.00640735+0.00608157j 0.00458501-0.0072269j -0.00792377+0.00275879j 5.45489e-05+0.00359561j -0.000395689-0.0244602j -0.00889952-0.0221549j 0.00935248-0.00678455j -0.00999022+0.00650334j -0.00363511+0.00273359j -0.0191881-0.00821141j 0.00297452+0.0133032j 0.00379634+6.56184e-05j 0.0154723-0.000264515j 0.0235592-0.00169426j -0.00149041-0.00389699j -0.00450738-0.0138176j -0.0035795+0.00561022j 0.0148941-0.002389j 0.0266548-0.00155628j -0.00541979+0.00102138j -0.00772854+0.00340697j -0.00253671+0.00456367j -0.0120619+0.00249191j -0.000379567+0.00328655j -0.00169815-0.0103958j -0.0129897-4.21442e-05j -0.0122046+0.00785877j 0.0103212-0.0205012j 0.0108657-0.0169364j 0.00417208+0.0150958j 0.0157677+0.0136749j 0.00384321+0.00649111j 0.0110734+0.00263974j -0.00297137+0.018368j -0.00296168-0.000684827j 0.00149283-0.00019801j 0.00324944+0.0124582j 0.00037442-0.00435727j 0.00263254+0.00215198j 0.000139991-0.0103842j -0.00141544-0.0118367j -0.00417518-0.0181006j 0.0121368+0.0131789j 0.0069532+0.00870165j -0.00516699-0.00474504j 0.00560673+0.0084181j -0.00539182+0.00383208j 0.00698973+0.0105019j 0.0044864+0.00121418j -0.00120802+0.00793382j -0.00607388-0.00584423j -0.00258847+0.0023388j 0.00482171-0.000652748j -0.00153393-0.00712309j 0.000523226+0.011469j -0.00195901-0.004216j 0.0187524-0.00481556j -0.00396882-0.00362353j -0.00845145+0.000592483j 0.0112633-0.000928694j -0.000228634-0.00121657j -0.000486518-0.002478j -0.011465-0.0055463j 0.00149416+0.00276867j 0.0119393+0.00320854j 0.00149064-0.000724283j -0.00374922-0.00360586j 0.00786766+0.00408458j -0.00296775-0.00020095j -0.00357858-0.00833666j -0.00950468-0.00227719j -0.00349963-0.00518852j -0.00888216+0.000986696j 0.0037887-0.00397624j 0.00264126+0.0113711j -0.014295+0.00354408j -0.00554354+0.00906807j 0.00458052+0.00662035j -0.000559385+0.00062033j -0.00714603+0.0010895j 0.00475444+0.000769665j -0.0136814-0.00762622j -0.00180755-0.00153348j 0.000532016-0.00184098j -0.00401038-0.00359301j -0.0137442+0.0011725j 0.00327768+0.00221822j 0.0112624-0.01158j 0.00846116+0.0116754j -0.000271288+0.0199476j -0.0132143+0.00870777j 0.000716875-0.00653853j 0.00518006+0.00145823j -0.00454354+0.00733556j 0.00295884-0.00270516j -0.00381103+0.00222467j 0.00253552-0.00600902j 0.00219171-0.00031774j 0.0015574-0.000806828j -0.00137035-0.00328575j 0.00218173-0.00904897j 0.00231834-0.00376809j 0.00467692+0.00431785j 0.014402+0.00344274j 0.0130794-0.00967638j -0.00139785+0.0113232j 0.00831784-0.00672898j -0.000479842-0.00504371j 0.00241011-0.0160455j 0.00523999-0.00100804j 0.000804931+0.00221304j 0.00405668-0.000599725j -0.00107189-0.00958776j -0.000984091+0.00179845j -0.00541077+0.00132688j -0.00666939+0.00376654j -0.00679319-0.00587718j 0.000266083-0.00468583j 0.00487173+0.00353941j -0.0041481-0.0134974j -0.0149308+0.00553594j 0.00983819-0.0180547j -0.00733476-0.0015348j 0.00114611+0.000846618j 0.000996849+0.00781738j -0.00791179+0.00764376j 0.0108315-0.0167309j -0.00793092-0.0149881j -0.000871337-0.00751677j 0.00891353+0.00565849j -0.0104287+0.000669748j 0.00384753-0.0119795j -0.001309+0.0109986j -0.0177677-0.00128656j -0.00215821-0.0101101j -0.00598516-0.00670147j 0.00863855+0.00274655j -0.000706444-0.00391571j -0.00489305+0.00130476j 0.00781152-0.00608909j -0.00667897+0.007588j -0.000657631+0.0136749j 0.0136867+0.00250509j 0.00388922+0.0357441j 0.0056845-0.0112641j -0.0197645-0.00154105j -0.00349135-0.00815785j -0.0172812-0.010554j -0.0296893+0.0148409j 0.0049252-0.0121735j 0.0339974-0.00330456j 0.00827892-0.00592363j 0.00447543+0.00595252j -0.021038-0.00932413j 0.0360311+0.035866j -0.02052+0.0222876j -0.0287776+0.0199456j -0.00624233-0.0279146j 0.0190763-0.00103848j 0.0239501-0.00829292j 0.03448+0.0474792j 0.0247297-0.0225222j 0.0948574+0.00851113j 0.0154208-0.103491j 
0.0150265+0.0556597j -0.0583484+0.0197328j -0.00200708-0.00644964j -0.0136318+0.00929229j -0.0123868-0.0137772j -0.00485807+0.0057246j -0.00344348+0.0120276j -0.000312955+0.0130904j 0.00506537-0.0154905j 0.0245967+0.00984379j 0.0229053-0.0193569j -0.0242872+0.00129781j 0.00798827+0.0258049j -0.000940655+0.00127289j -0.00138656+0.003809j -0.00334446+0.000335546j 0.00656569+0.000272077j 0.000817113+0.008251j 0.00464627-0.000640201j -0.0262688-0.0101085j 0.00450881-0.024145j 0.00318498-0.0142286j -0.00266718-0.00348588j -0.00609179-0.00486489j -0.00292411-0.00605996j -0.00880089+0.00599381j -0.024186-0.00569671j -0.00836195+0.0172886j -0.000148996+0.00454073j 0.00442291-0.00453641j 0.0100606+0.013484j -0.0104044-0.00192654j -0.00398864+0.00272076j 0.00588642+0.0120813j 0.00263126-0.00629555j -0.0147072+0.000155875j -0.00265058-0.00309994j 0.00280482+0.00916544j -0.0021023-0.00526915j -0.00364944-0.00330561j 0.00463247-0.000479511j 0.000141996-0.00202189j 0.00753006-0.00447386j -0.00152255+0.000967388j -0.00892487-0.0109295j 0.000385085+0.00926447j -0.00593243-0.0030213j 0.00781849-0.000578265j -0.00475609-0.00918902j 0.0202083+0.00350943j -0.00180193+0.00322533j -0.0029707-0.00286981j -0.00114399+0.0046199j -0.00853257+0.00641478j 0.0172046+0.00213754j -0.00438411+0.00731527j -0.00227905+0.0127386j 0.00219889-0.00387913j -0.00888771+0.0172123j 0.00126337+0.00650061j 0.01332+0.00525973j -0.00313412+0.0107062j -0.00726874-0.00523907j -0.00945123+0.00673421j -0.000633875+0.00620701j -0.00864235-0.0150094j 0.0128545+0.0167999j -0.00291736-0.017637j 0.0115106-0.000551675j 0.0040544-0.0114588j -0.0135446-0.00785194j 0.00348792-0.00632643j 0.00804348-0.00395124j 0.006053+0.000390308j 0.00215818+0.00545753j -0.00800345+0.000932328j 0.0147327+0.00489003j -0.00260027+0.00317506j -0.00500042+0.0095526j -0.00374262-0.0054382j -0.00756775-0.00541448j -0.00685197+0.00115577j -0.000639469+0.00109113j -0.00165019+0.000156228j -0.014072-0.00666406j -0.00556622+0.000426619j 3.99963e-06-0.00425385j 0.0035466+0.00286632j -0.00943561-0.00325544j 0.00174327-0.000492786j -0.00148495-0.000150833j -0.000249851+0.0189616j -0.000174645+0.00171566j -0.00447194-0.00458483j 0.00248113-0.0120448j -0.000414755-0.00900251j -0.00638854-0.00580286j 0.00470543-0.0129652j -0.0111604+0.00181852j -0.00704025+0.00788749j -0.00739845+0.00932037j -0.0156904+0.00803437j 0.00908254-0.00720942j 0.00379555-0.00787393j 0.000756334-0.00880531j -0.00611417-0.00165991j -0.0027117-0.00328871j -0.0168857+0.00453706j 0.0102827-0.0117319j -0.00234873-0.00291531j 0.00786225+0.0021282j -0.00707594-0.00418468j 0.0124022-0.00156521j -0.00859356+0.00695519j -6.73927e-05-0.0111913j -0.0103318-0.00417606j 0.00680424+0.010266j -0.00268258-0.00349986j 5.16966e-05+0.00416036j 0.00375873+0.00932121j 0.00635597-0.00607988j -0.00326916+0.00788215j 0.00378675-0.00646637j -0.00747547+0.0054451j 0.00354629-0.00986347j -0.0094221+0.00214236j -0.0093497-0.00216612j 0.0012179+0.0105545j -0.000498675+0.00858443j -0.00525735+0.000538783j 0.00443405-0.00223749j -0.0124853-0.011521j -0.00276381-0.0118409j 0.0030353-0.01328j -0.00271189+0.000645857j 0.00864749-0.014229j 0.00239956-0.00221501j -0.00440158+0.00726253j -0.00203914-0.0051141j -0.0192673+0.00501927j -0.00765101-0.0125701j -0.00589459-0.00059098j 0.00621644-0.014622j -0.0180377-0.00881518j -0.00228943-0.01255j -0.000738009-0.00733894j 0.005421-0.0002404j -0.00410962+0.0101246j 0.0101016+0.0019708j -0.00100908-0.0112815j -0.0151771+0.00282793j 0.0116126+0.00915543j -0.0102286-0.00518882j -0.0013468+0.0184975j 0.011906-0.0056645j -0.00746642+0.00412014j -0.0106361-0.0227972j 0.00177161-0.0084728j -0.0161446-0.00017763j 0.0026174+0.0109302j 0.0060075-0.0208738j -0.00635933-0.0101418j -0.00767161-0.00319425j 0.0051327+0.0120729j -0.0119768-0.00976714j -0.0135149+0.00359736j 0.00304796+0.00849722j 0.00405724+0.0222491j -0.0197455-0.00115618j -0.00700056+0.0140539j 0.0096401+0.00670106j -0.0318467-0.00339079j 0.00737519-0.0326406j -0.00209052+0.0020574j 0.0143241+0.00253175j 0.00112389+0.00900802j -0.020449-0.00201593j -0.00459497-0.0139267j 0.0265639-0.0268366j 0.0158096+0.00944207j -0.0315405-0.0250543j -0.0284209-0.00660884j 0.00502086-0.0366692j 0.0202532-0.00631191j 0.0111985+0.0585585j -0.0650377+0.000108808j -0.0168448+0.0359132j 0.0151063-0.0476622j -0.0469324-0.00797276j 
-0.0379202-0.067322j 0.0656413-0.0369848j 0.0120358+0.0197189j 0.0434565-0.0320472j 0.0252486+0.0389632j 0.0192134-0.00843801j -0.000231971-0.00639467j -0.00361358-0.0146037j 0.000803553+0.0184794j -0.0224338-0.00883981j -0.0201533+0.0147358j 0.0230399+0.000861167j -0.00691938-0.0192063j -0.00750918+0.00228196j -0.00386473-0.00389322j 0.000564813+0.00369144j -0.00146454-0.00357262j -0.00505086-0.00297978j -0.0169201-0.00438504j 0.0169141+0.00176305j -0.00593193+0.00971137j 0.000482522+0.00405009j 0.0124546+0.014086j 0.00378742+0.00380916j -0.00556763-0.00192422j 0.0189263-0.00327465j 0.012756+0.00934096j 0.00377648-0.0133184j 0.00667+0.00539499j -0.000879545-0.00384653j -0.00940907-0.0138005j 0.00998385+0.001916j -0.00360541+0.00866816j 0.00340528-0.0102921j -0.00745411+0.026101j 0.0114574-0.0022054j 0.00599857-0.00044488j -0.000716933-0.0178336j 0.000561488+0.00021262j 0.00196905+0.00106496j -0.00941467-0.00539494j -0.00247927+0.00277631j -0.00475254-4.89906e-05j 0.00994924+0.00238477j -0.00629161+0.0141608j 0.00131458-0.00420446j 0.00831906+0.00650572j -0.00420325+0.00391849j 0.00711491+0.00656438j 0.00370558-0.00603843j -0.00246312-0.00459776j 0.00687504-0.00124788j 0.0073646-0.0158835j 0.0152903-0.0150111j 0.00328602+0.00175497j 0.00784847-0.00151633j 0.0112833+0.00225449j 0.018185+0.00332379j -0.00234945+0.0122127j -0.00116+0.00498793j -0.00268513+0.00939413j 0.00038131-0.0180539j 0.000315893+0.00296924j -0.00331426-0.00114737j 0.00487317+0.00810982j 7.61728e-05+0.00589742j 0.0104454-0.00989171j 0.00812543+0.0310588j -0.00526113-0.00251021j 0.0110745+0.00808163j 0.0062352-0.00280664j -0.00286928-0.00396116j -0.0175635+0.00216573j 0.00732185+0.00293924j -0.0175113+0.00100198j 0.00687549+0.00180961j -0.0224362-0.00557988j 0.0137385-0.00125944j -0.00554726+0.00772216j 0.00617909-0.00139966j 0.0111971+0.00327862j -0.00543893-0.00194072j -0.00158695+0.00173952j 0.000495085+0.005228j 0.0115694-0.0057919j 0.0154346-0.00632039j 0.00465953+0.0106987j 0.000161089+0.0048299j 0.0122943+0.0109099j 0.00970803-0.00225534j 0.00588644-0.00638609j -0.00826776-0.0148744j 0.00146708-0.00157064j 0.000821089-0.0123675j -0.00734666-0.0163199j -0.00106407+0.00241352j 0.00209783-0.000228057j 0.00324729-0.000324527j 0.0135829-0.0108816j 0.0243118-0.00612318j 0.00102875-0.00553326j 0.00772521-0.000716214j 0.00590948-0.00229543j -0.0101128+0.0183942j -0.00477263+0.0145746j -0.00348324+0.00551997j -0.0102888+0.00542921j -0.00473342-0.00176256j -0.00253666+0.0193807j -0.00223699-0.00629273j -0.00129696+0.00183949j -0.00152323-0.00462074j -0.00337925-0.00869676j 0.00889856+0.0233692j 0.00992662+0.0282652j 0.005233+0.00770264j -0.00641438-0.00608599j 0.00832507+0.00449309j -0.00410803-0.00332658j 0.00454186-0.0190479j 0.00521526+0.00122001j -0.00450882-0.00107138j -0.00215529+0.0178472j 0.000883863-0.00227643j -0.00293125-0.00399319j 0.003873+0.00383703j 0.0106128-0.0114577j -0.0034583-0.0148088j 0.0167367-0.00914742j 0.00965585-0.0150938j 0.0103837+0.0148649j 0.0195824+0.013057j 0.0104832-0.00137308j 0.000482656+0.0067691j 0.0101256-0.0130962j -0.0187183+0.00885363j 0.00480956+0.018704j 0.004191+0.000489815j -0.00333465+0.0040559j 0.0180416+0.00179006j -6.85916e-06+0.00816134j -0.00112549-0.00399549j -0.00183771+0.00813191j 0.0429623+0.00478257j -0.0133336+0.00631572j -0.0134444+0.00607943j -0.00552155-0.0216733j 3.70604e-06-0.00182957j -0.00946715-0.00601122j -0.00495772+0.00666005j 0.0183824-0.00213685j -0.00598082-0.00239305j -0.00119212+0.00950407j 0.0116286-0.0126347j -0.0109469+0.0142464j -0.000324234-0.0110703j 0.00235429-0.00289494j -0.0191206-0.0136156j 0.0117435-0.0176311j -0.0101164-0.0143942j -0.00746287-0.0011235j 0.0061072+0.00360063j 0.00832568+0.0143352j -0.0147193-0.00215792j 0.0110564+0.009835j 0.0243957+0.0101446j 0.0230211-0.020614j 6.7222e-05-0.033766j 0.0130565+0.0343708j -0.00969564-0.0116566j -0.0203617-0.0101263j 0.0234392+0.0169654j -0.0194219+0.0198447j 0.0172006+0.00343849j -0.000416142-0.0220253j 0.0135907+0.00057497j 0.013493-0.0147143j 0.00763382+0.0375123j -0.0207502-0.00871573j 0.00378663-0.000311445j -0.0393042+0.00809823j -0.00616839+0.0111737j 0.00805597-0.0120258j -0.0371408-0.00770855j -0.00818251-0.034645j 0.0064828-0.0511668j -0.0658429+0.0180455j -0.0363706+0.0333976j 0.0253575+0.0356496j 
0.022588-0.0889117j 0.0897017+0.0169768j 0.0209846-0.052308j -0.0624403-0.0303808j 0.0225882-0.0344601j 0.00587239-0.0154239j -0.0171671-0.00401062j -0.0292531-0.0170763j 0.00631086-0.0140424j -0.00882335+0.046503j 0.0276491-0.00658622j 0.0209879-0.0192739j 0.0236095-0.00944262j 0.000112317-0.0127302j 0.0162631+0.000679778j 0.00548524-0.0101436j 0.00558906-0.00292244j 0.000329777+0.012176j 0.0110769+0.0208932j 0.00286881-0.00450327j -0.00170692+0.0208408j 0.0140568-0.0104803j -0.00600779-0.0332966j 0.00439388+0.0182051j 0.0110027+0.008859j -0.0210696-0.000928087j 0.0250208+0.0229559j 0.00813533-0.00938394j 0.0134644-0.0214077j -0.0125083+0.050072j 0.0155964+0.0199118j -0.0104766-0.016535j 0.00618847-0.00818282j 0.0173121+0.00568853j 0.0422037-0.00500751j -0.0130398-0.00579795j -0.00474638+0.0195853j -0.0343981-0.0151453j -0.0254723-0.00489783j 0.0162251+0.0108292j 0.0291636+0.0200922j 0.00612255+0.0144163j -0.0100406-0.0129112j -0.0241465-0.00104842j 0.0143502+0.000875647j -0.00535055-0.00836402j -0.0106552-0.0166525j 0.00428446-0.0123241j 0.00983901-0.020251j -0.0184231+0.0212837j 0.0122367+0.0161948j 0.0114758-0.0315904j -0.00857845+0.0415155j -0.020259+0.0362504j 0.00927481-0.028903j -0.00091634-0.0129232j -0.00801103-0.0122986j -0.0309165-0.00976009j 0.0140184-0.0361289j -0.011674+0.00249828j -0.000328234-0.00070302j 0.00959038-0.0387482j -0.00617279+0.00890004j 0.0175738-0.00503549j -0.0089239+0.0129598j 0.0286031+0.0241477j 0.0193088+0.0152398j -0.0416866-0.0161149j -0.03743-0.0219377j 0.0103924+0.0085596j 0.0177743+0.0155619j 0.000707367-0.00735896j -0.0295317-0.029216j -0.0114185+0.000317877j 0.00541411-0.0110211j 0.0077922-0.00241895j 0.0144328-0.00222204j -0.0228386+0.00262618j -0.00345454-0.00819385j -0.0098571-0.0187982j -0.0113478-0.0164239j -0.0399377-0.0314621j 0.0153157+0.0212689j 0.0224394-0.0126846j -0.00839227+0.00750268j -0.00107978-0.000672215j -0.00230908+0.0168827j 0.0244755+0.0119939j 0.0126693-0.0166676j -0.0124752-0.00150692j -0.00843045+0.00571881j 0.000254582-0.00425745j -0.0275806-0.00994974j 0.00882415+0.0066009j 0.0129866+0.0126617j 0.0160347+0.00829533j 0.018755+0.00866697j 0.00141738+0.0222057j 0.0110061+0.00507916j -0.0180015-0.000880191j -0.00138946-0.0205162j 0.0166598-0.0299452j 0.00210287+0.00130837j -0.0129938+0.0153314j 0.0259839+0.00404157j -0.000751975+0.00480306j 0.0342864-0.0102307j 0.0339919-0.0128193j 0.00681952-0.00194316j 0.00822791+0.00313219j 0.0340229-0.00465917j -0.022483+0.00778448j -0.0481508+0.0275374j -0.0148915-0.023532j 0.000431807-0.0287363j 0.0159587-0.0235494j -0.029043+0.0155038j -0.00306267+0.0082004j 0.0219035-0.0135842j -0.0017918-0.0159962j 0.00195094-0.0245284j 0.00779379+0.00626746j -0.00308618+0.00244418j -0.0150193+0.00375181j -0.00255356-0.00657075j 0.0100919+0.00532718j -0.00803823+0.0102369j -0.0160174-0.0158636j -0.0410906-0.0149681j -0.0203608+0.00651637j -0.0052433-0.0217991j -0.000862509+0.0148116j -0.0021882+0.00974956j -0.013002+0.0235123j -0.00669512+0.0168277j 0.0265126+0.0128731j -0.0113143+0.00895155j -0.00735876+0.0154633j 0.00195291+0.0128869j 0.0280723-0.0157347j 0.0202477+0.0250562j 0.0185202+0.00668931j -0.00217559+0.0245223j -0.000877327+0.0151272j 0.0332866+0.0185373j 0.0065885+0.00568022j -0.0280175+0.000614609j 0.0159753-0.00346947j 0.00595407+0.00287849j -0.026949-0.00875168j 0.0150591-0.02358j -0.00306108+0.0122462j 0.031421-0.000483173j -0.0109496-0.00110513j -0.0114408-0.00820166j 0.0155249+0.015378j -0.00355249+0.0358196j -0.0096852+0.01538j 0.0329615-0.00920963j -0.0177862+0.0203387j -0.00585104+0.0272584j -0.0067823+0.0104075j 0.00861512-0.00249883j 0.0121707+0.00100258j 0.0066163-0.0068833j 0.0226945-0.0431538j 0.00304548-0.0437214j -0.026611-0.00730869j 0.0188834-0.0395643j -0.0151602+0.0156168j 0.0233961-0.0237296j 0.00376325-0.000594934j 0.0164456+0.0445798j 0.0115394-0.00205655j -0.00150681+0.0162682j -0.0235248+0.0108578j -0.00726345+0.00854745j 0.00925316+0.00414351j -0.00873368+0.0223095j -0.0300939-0.0368302j 0.0333061+0.0226553j 0.0248225-0.0345213j 0.0110472+0.0102044j 0.0490118-0.00810371j -0.00813524+0.0401409j 0.0152555-0.028213j -0.0330162-0.0548506j -0.108094-0.026601j -0.0259249+0.0926273j 
-0.0272188-0.000910422j -0.00186534-0.0257888j -0.022768-0.0232173j -0.0129247+0.040109j -0.0373668+0.0228293j 0.0332407+0.00902073j 0.00540907+0.0100229j -0.000756216-0.00875687j 0.0208243-0.00653216j -0.0106429-0.00246929j -0.0155032+0.0358749j 0.0151234+0.000318299j -0.00303978-0.0168095j 0.0230225+0.0129004j -0.019298-0.0034542j -0.0015698+0.013016j 0.00674271+0.00440754j 0.0157802+0.00401723j 0.0269444+0.0122285j 0.0188627-0.00145323j 0.00694362+0.031211j -0.0124137+0.013889j 0.00962281+0.00516488j -0.00235029-0.0011809j -0.0129205-0.00387837j 0.00944723-0.0102614j 0.025769-0.00273269j 0.0138817+0.000617913j 0.00073901-0.00565307j -0.00139092-0.00416211j -0.00573482-0.0282032j -0.0012528-0.0250771j -0.00511007-0.0202171j -0.00859566-0.000452024j 0.00688094+0.0104376j 0.0114176-0.01072j -0.0111114+0.0083918j 0.00273789-0.0115761j 0.0206339-0.00731798j 0.0184351-0.0117802j -0.00704644-0.00565687j 0.00326709+0.011015j -0.0135603+0.0035931j 0.0114682+0.00064502j 0.0130352-0.00109915j 0.000315365-0.0028135j 0.00942968+0.00328404j -0.00168802-0.0110797j 0.000480036-0.0114604j -0.0144258-0.00276714j 0.0011007-0.00438913j -0.00503159+0.0164834j -0.00124469-0.0147941j 0.00852306-0.00806294j -0.0116308+0.0167608j 0.00508894-0.0340013j -0.00551657-0.0152651j -0.010007+0.0158645j -0.00104784-0.0275306j 0.0115286+0.0100492j -0.043438-0.0138181j 0.00559819-0.0234034j 0.0240878-0.00898158j 0.0366689-0.00899642j -0.0109785-0.0207832j 0.0029863+0.0220071j -0.0155017-0.0242218j -0.0106528+0.0337725j -0.00808991-0.0099646j 0.00107927+0.0369571j 0.0134747+0.0426663j -0.0232471-0.00236111j -0.0124987-0.000130279j -0.0249673-0.00427917j -0.0237106-0.00884509j 0.0118322-0.00911573j -0.0172862-0.0162528j 0.019273+0.00336032j 0.00530329-0.00789802j 0.0096378-0.000736205j 0.0353691+0.0130572j 0.00997912-0.0180578j -0.00469869+0.00132296j 0.0119418-0.00653668j 0.0089607-0.00697529j 0.00990674+0.000353147j 0.00102863-0.0047106j -0.00317979-0.00327386j 0.0426908+0.012887j 0.0164288-0.00103121j -0.00945119-0.00887119j 0.00101348-0.0187765j 0.00929502-0.00851856j -0.00400696+0.00178927j 0.0188352+0.0229511j 0.015397+0.0223913j 0.0178068+0.0117962j 0.0110151+0.0368854j 0.0337033-0.0222569j 0.000850547-0.0240518j 0.00301817-0.00391665j 0.023293-0.0149632j -0.0111497+0.0144556j -0.0140033+0.00670415j -0.00542104-0.0147008j 0.00218197+0.00265135j 0.00198289-0.0210342j 0.0290169+0.00653216j -0.0261468+0.022927j 0.015267+0.0159562j -0.0125201+0.018867j 0.0180743-0.0152155j -0.0324253+0.012574j 0.0158776-0.0148037j -0.0093818+0.010205j 0.0205086-0.00910093j -0.0293237-0.0142223j 0.0255298-0.0175335j 0.0100724-0.0153617j -0.0282601-0.001239j -0.0124334-0.00491013j 0.00400162+0.000653131j 0.011372+0.0123219j -0.00811473+0.00320426j 0.0142439+0.000949686j 0.0149328+0.0076812j -0.00809282+0.0147397j 0.00629265-0.0075417j 0.00760589+0.00238919j 0.00278241+0.00870964j 0.000261006+0.0042945j 0.00449557+0.0277565j 0.0103166-0.00763537j -0.00489355+0.00720576j 0.000832789+0.00432066j -0.00496908+0.0213093j -0.0053454-0.00837683j -0.0103262+0.000625269j -0.00297269+0.00246449j 0.0319324+0.0162172j 0.00401427+0.0230419j 0.0069936+0.00782739j 0.00927981+0.0125285j -0.00820819+0.00184163j 0.0211395+0.0145267j 0.000525708+0.0265209j 0.00595359-0.0378171j -0.00571787+0.00578517j -0.0100906+0.00698207j -0.00309487-0.00850801j 0.0372158-0.0235441j -0.0292677-0.0179564j 0.00464354+0.0099019j 0.0018721-0.0245162j -0.00920994+0.00846919j 0.00191936+0.00452411j 0.0161066+0.0284054j 0.00637629+0.0204294j 0.010056+0.012615j -0.00724302-0.0143172j -0.0158028+0.0109817j 0.00899302-0.00418679j 0.000822886-0.00447742j 0.00666011+0.00464957j 0.0177616-0.00318806j 0.010722-0.000694266j 0.00861338+0.00543344j 0.000223203-0.0268994j 0.0208439+0.0148997j 0.000498685-0.0340866j 0.0143508-0.00866865j 0.0326143-0.0236828j -0.0183481+0.0185301j -0.0468679-0.00355457j -0.00408248+0.0410215j -0.0181467-0.00970978j -0.0252008+0.00950486j 0.00739286-0.0280485j -0.00115738+0.0375787j 0.0112917-0.0120605j 0.0366509+0.0326952j 0.040101-0.00409226j -0.00528593+0.00405746j -0.0258852-0.0470849j 0.0686487-0.0528813j 0.0587795+0.052196j 0.0102729-0.0307371j 0.0149038+0.0474403j 0.0419497-0.0150098j 
