0.00102438+0.00747417j 0.00944667-0.00533787j -0.0029371+0.011686j -0.0113769-0.00540045j -0.0110679-0.00793747j -0.00436945+0.0134869j -0.00285196+0.00626817j 0.00772786+0.00666226j 0.0147312+0.00429815j 0.00477935+0.0205518j 0.0107255+0.00411019j 0.00870032+0.0148648j -0.0133321+0.00862475j -0.000881317+0.00342373j -0.00511863-0.0133037j 0.0010445-0.0132137j -0.00165002+0.00118312j 0.0168902-0.00753557j 0.0124972-0.00052819j 0.0021586-0.000902549j 0.0142066+0.0157167j 0.00937043+0.00419977j 0.002357-0.00406333j -0.00713896-0.00451847j -0.01998-0.00171346j 0.00356204-0.00295239j 0.0210461+0.00506266j 0.00283415+0.00122727j 0.0179657+0.00140007j -2.00187e-05+0.0144676j 0.0197798-0.00343971j -0.0124959+0.0214201j 0.00931313+0.0143931j 0.0144421+0.0115275j -0.00921022+0.00185424j -0.00844473+0.00111823j 0.000932064-0.00485542j 0.0213518+0.0105172j -0.000969643+0.0107545j 0.0173988+0.0207832j 0.000143959+0.000436051j 1.14854e-05+0.0034925j 0.00111055+0.00533254j -0.00368019+0.00057984j 0.00713974+0.00778989j 0.0107468+0.00303236j -0.00514887+0.000613461j 0.0048348-0.00809066j -0.00114089-0.00198691j -0.00546463-0.0206867j 0.00120853-0.00992739j -0.000550737+0.00852168j 0.00497339+0.00224947j -0.0118425-0.0143908j -0.00111868+0.000396668j 0.00611035+0.00375781j -0.00290422+0.0168595j -0.00569995+0.00669349j -0.00414561+0.00813348j 0.0118152+0.00900288j 0.006941+0.00634322j -0.00781596+0.00871245j -0.00673841+0.00234315j -0.00816953-0.00637611j 0.00595426-0.00276171j 0.00310616+0.00266363j -0.00211375-0.00993406j -0.0014898-0.00599221j 0.0121779-0.000288879j 0.0163688+0.0123356j 0.00333948-0.00267641j 0.00456461-0.000194977j 0.000169899-0.000731175j -0.00769387-0.0030318j -0.00027145-0.0019992j 0.00407234+0.000148562j -0.00496818+0.00550863j 0.0029357+0.000568604j 0.00489767-0.000228393j -0.00392119-1.71408e-05j 0.00097286+0.00237802j -0.000673831+0.00337845j 0.000857005+0.000373423j -0.00311108-0.00235288j 0.00471249+0.000329534j 0.00155759-0.00540219j 0.00150802+0.00842148j 0.000835918-0.00830766j 0.000752348-0.00441893j 0.00254534-0.00136867j 0.000797229+0.00263336j 0.00144206-0.00166267j -0.000492495+0.00864899j -0.0015655-0.00319269j -0.00319097+0.000262146j 0.00169514-0.00100011j 0.00267855+0.00055498j -0.00364665-0.0126702j 0.00234767+0.00164251j -0.00364258-0.00771134j 0.000509622+0.00230151j -0.00464212+0.00147113j 0.00285026-0.000942893j 0.00417519+0.00202692j 0.00544446+0.00474698j -0.00432649-0.00207409j 0.00666086+0.00626594j 0.000420809+0.000244807j -0.00289499+0.00159191j -0.00230617-0.00335885j 0.00265335-0.00146859j -0.00620664+0.00206422j -0.000547191+0.0085567j -0.00997609-0.00200366j 0.00099242+0.0048992j -0.00639714+0.000783455j 0.00267594+0.00387171j 0.00293976-0.0051694j 0.000628094+0.0022986j 0.0022331-0.00383114j -0.00419048+0.00342087j -0.00547467-0.0044054j 0.00507586+0.011241j -0.0124918+0.00296599j -0.00141455+0.00337593j -0.00574465-0.00809235j -0.00383184+0.00106959j -0.00600883+0.0151481j -6.81939e-05-0.00659904j 0.00285669-0.00160728j -0.00425377-0.00323514j 0.00482425-0.00843062j 0.00332016-0.00349805j -0.00872979-0.00411875j 0.00366737+0.000118237j -0.0011051-0.00180783j -0.00237924-0.00257569j 0.00428918-0.00582371j -0.000294397+3.06913e-05j -0.000449864+0.00121928j 0.0115585-0.00397311j 0.00570825+0.0124574j 0.00970214+0.00476726j 0.00721036-0.00706681j 0.0094313+0.00735377j -0.00793585-0.00262274j 0.00479527-0.00793071j 0.00156504-0.00427875j -0.00879463-0.00257237j 0.00289934-0.00484896j -0.00335646-0.00131696j 0.000412255-0.0137263j 0.0128437+0.00750436j -0.00580117-0.00227521j 0.0070997+0.00127491j 0.0223209+0.0054663j 0.00332924+0.0241875j 
0.00721202-0.00488856j -0.00347566-0.0055635j 0.0128677+0.00352371j -0.00661218+0.0113155j -0.00639787+0.00520202j 0.0103363+0.000392667j 0.00548569+0.00370342j 0.0030474-0.00652351j 0.00131201-0.010713j 0.0165736-0.00887953j 0.00263566-0.0111441j 0.0197082-0.0131932j 0.00593323+0.0161645j 0.00791955+0.00481409j -0.0181321+0.00342305j -0.010825-0.00805481j 0.000540713+0.00336461j -0.00837389-0.0199014j -0.000684089-0.0160318j -0.00171245-0.00107633j 0.0214758-0.0107752j 0.00228374-0.00817986j -0.00372881-0.00636029j -0.0012868+0.00489819j 0.000614964+0.0153023j -0.0044973-0.00716536j 0.00459856-0.0265716j 0.000876274-0.00265404j -5.83438e-05-0.0195433j 0.0221224-0.00215518j -0.00253882-0.0244296j 0.0217603+0.0129882j 0.0138974-0.0126528j 0.0132728-0.014613j 0.00555765+0.00842203j 0.00194492+0.0119637j -0.00404343+0.0013692j 0.0147189-0.0174956j 0.0110871+0.00195048j 0.0238817-0.0183646j 0.00281733+0.000832357j 0.00362256+0.000214729j 0.00444066+0.000513368j 0.00333306+0.00675395j 0.0065189-0.00667734j 0.00611796-0.00851154j 0.00174079+0.00724178j -0.00811042-0.0123542j -0.00556603+0.00519009j -0.0192259+0.00206391j -0.00867436+0.000463518j 0.0118102+0.00493713j 0.00353236-0.00695923j -0.0174987+0.0124641j -0.00755204+0.00304391j 0.00638455-0.0051038j 0.0195181+0.0044563j 0.0059246+0.00332149j 0.0108862+0.000949112j 0.0097078-0.00567749j 0.00873682-0.00586059j 0.00750641+0.0036932j 0.00196589+0.00660528j -0.00617518+0.00831969j -0.000191239-0.00556406j -0.00103204-0.00320741j -0.0107063+0.00770612j -0.0101586+0.00111141j -0.000982173-0.0104707j 0.00868525-0.0174242j 0.00250955-0.00958772j 0.000840447-0.000730443j 0.000784722+0.00372039j -0.00642739+0.00882684j -0.00367749+0.00334615j 0.00331669-0.000132217j 0.00293288+0.00444895j 0.00121416-0.00508821j -0.00204266-0.00488497j 0.000720573+0.00682241j 0.00120128-0.00367628j 0.00641511-0.00179315j -0.000719047-0.0051327j -0.00127416+0.000301932j 0.00207446-0.00479103j -0.00513621+0.00345739j 0.0039794-0.00241858j -0.0113381+0.00197176j -0.00311772-0.00497086j -0.00474818-0.000123119j 0.000155824-0.00129668j -0.00263285-0.00263995j 0.00230239-9.44176e-05j -0.00220799-0.00025923j 0.00394485+0.00583169j -0.00350335-0.00180169j 0.00254866-0.00500146j -0.010406+0.00261263j -0.00167392-0.00988809j -0.00446604+0.00208942j 0.00121802-0.00617968j -0.00209563+0.00533569j 0.00388497-0.00729698j -0.00321503-0.00171755j 0.00683825-0.00279514j -2.16314e-05+0.00374455j 0.00791245-0.000583267j 8.90246e-05-0.000173078j 0.00444723+0.00140778j -0.00528463-0.00271132j -0.000136231-0.000823221j 0.0065186+0.00720558j 0.0117404-0.00852472j -0.00331958+0.0146433j 0.00227648-0.00464097j -0.00203851+0.00334872j 0.00385786-0.00101362j -0.0076273-0.00186125j 0.00585234-0.00802412j -0.00254842-0.00509257j 0.00462549+0.00310784j -0.00338673+0.00749819j 0.0123918-0.00307096j -0.00240518+0.0102207j 0.00324071-0.00186782j -0.00909138+0.00718219j -0.000522747-0.00287369j 0.00627591+8.90858e-05j -0.0015254-0.00203624j -0.00164562+0.00288232j -0.0011996+0.0070269j -0.00233659-0.007659j 0.00468592+2.95314e-05j -0.00797257+0.00618492j 0.00879589-0.0030151j -0.00582214+0.00066008j -0.000274212-0.000177346j -0.00235919+0.00116883j 0.0069623+0.000941245j 0.00241317+0.00392128j -0.00418913-0.000248472j 0.00463848-0.00307616j -0.00052802+0.00411836j -0.00418754-0.00546612j 0.0080799-0.0104166j 0.00319034+0.0048284j -0.0070445-0.00141559j 0.00665662-0.00592397j -0.0020769-0.00113215j 0.00190476-0.00517428j -0.00236847-0.00396823j -0.0192832-0.00183978j 0.00944194-0.0211818j 0.00968841+0.00635042j -0.00242439-0.00104766j -0.00473172-0.0179737j 0.019819+0.00375905j 
-0.00385046-0.00498461j -0.00732606+0.00781579j 0.000884294-0.0090035j 0.00480554-0.00356015j 0.00244295-0.000733927j 0.00439562-0.00332157j -0.0056263-0.0100994j 0.00399101-0.00095548j -0.00355845-0.000443223j 0.00678903-0.00634997j -0.00259145-0.00104419j 0.0013806-0.00729944j 0.00688504-0.00280111j 0.0158944-0.00521778j 0.00690244+0.0116119j -0.0103696+0.00640996j -0.00944615-0.00282982j -0.000144049+0.00638902j -0.000477084+0.00334655j 0.0021149-0.00430175j 0.0119436-0.00877022j 0.0183049-0.00584603j -0.0151974+0.00422663j 0.00391522+0.00167648j -0.00746766+0.00272693j -0.00206259+0.00299774j -0.00697985+0.00718612j 0.0171291-0.00209703j 0.0112918+0.0022084j 0.0105222-0.0105093j 0.00180652+0.00583849j 0.0108711-0.0178617j -0.0105758-0.0134864j 0.00390305-0.00953876j 0.0010075-0.000669775j 0.00281829-0.00339997j -0.00111885+0.00020323j 0.0069243-0.0155382j -0.00018236-0.00787054j 0.0119105-0.0171158j 0.00585201+0.00212578j -0.00472896-0.00432398j 0.00102558-0.00522564j 0.0103641-0.000567318j -0.00225372-0.000845727j -0.010834-0.00234261j 0.00728736-0.00164343j 0.000222468+0.0050426j -0.0118335+0.0107777j 0.00394108+0.0113782j -0.011496+0.00885117j 0.00785309-0.00592427j -0.000761581-0.00197924j -0.00910946+0.0118456j -0.0044984+0.00472367j 0.00741605-0.00394774j 0.00485888-0.0148509j 0.000925751-0.0035884j -0.000970715-0.00221958j 0.00679094-0.0119638j 0.00189234-0.00517728j -0.00340859-0.00224564j -0.00168805+7.58414e-05j 0.00120884+0.000146172j -0.00137471+0.00354689j -0.00393119+0.00202881j -0.00104304+0.0021123j -0.00651263+0.0138454j 0.00762826-0.00844861j 0.00327443-0.0101526j -0.0052803+0.00294363j 0.00341264-0.00214927j -0.00798613-0.000796795j -0.00316599+0.00713674j 0.00435924-0.00071757j -0.00106026-0.00194899j 0.00129622-7.44605e-05j 0.00140982-0.00155556j -0.00394957+0.00828651j 0.00157311+0.00192496j -0.00330261-0.000740144j 0.00167289+0.0012032j 0.0041114+0.00365697j -0.00575331+0.00385055j 0.00268906-0.00559728j 0.00710205+0.000488502j 0.00395065-0.000310535j -0.00380898+0.00259343j 0.00145206-0.000939151j 0.00054511-0.0027779j -0.00459571+0.00504028j -0.00764993+0.000236674j -0.00179296-6.96098e-05j -0.0110417+0.0054435j -0.00294962-0.00436531j -0.000710776-0.00359407j 0.00672157-0.00116519j 0.00153268-0.00108943j -0.00690032+0.00405192j -0.00214764+0.0050984j 0.006025-0.000933624j -0.0078773+0.0055101j 0.00388261-0.00163848j 0.00321648+0.000282149j 0.00916379-0.0091293j -0.00589786+0.00562949j -0.000415123-0.00533129j -0.00552747+0.00349081j -0.00225864-0.00606954j 0.000961541+0.00299003j -0.00307836+0.00165243j -0.0048244-0.00277968j -0.00108707-0.00182421j -0.00329433+0.000782897j 0.0025211-0.000516284j 0.0110975+0.000665144j 0.00565369-0.00541878j -0.00294664+0.00238788j 0.00288417-0.0058465j -0.00525515-0.00171354j -0.00112346+0.00044906j -0.00259858-0.0031456j -0.00153525+0.00069585j -0.00200246-0.00127013j 0.00231093+0.00419664j -0.00125228-0.00499413j 0.0022004-0.00155105j -0.00148739+0.00464357j 0.00183143-0.00402561j 0.000990927-0.00288522j 0.00160455-0.0088728j -0.00915061+0.00799812j -0.00470976+0.00169269j -0.00410475+0.00387298j 0.00273639+0.00190388j 0.00210449-0.00093508j -0.00137755-0.000403882j 0.00150139-0.000579931j -0.00236446-0.0059512j -0.00693681-0.000206957j -0.0019247+0.000571757j 0.0058031-0.00357343j 0.00538998+0.00404267j 0.00208137+0.00512244j -0.00478733-0.00453641j -0.0108113+0.00653799j -0.00147221+0.00671921j 0.0112855-0.00537403j 0.00118749-0.00126253j -0.00668851-0.00632606j -0.00577596+0.0070646j -0.00642471+0.000283895j 0.00391274-0.00919561j 0.0163619-0.0171406j 0.020642+0.00797014j -0.00331997+0.00517309j -0.00642794+0.00728335j 
-0.00374144-0.00195834j -0.000118403-0.00308116j 0.00173958+0.00418227j 0.00942478-0.0025141j -0.00657015+0.00232938j 0.000359206+0.0153557j 0.00554309-0.00659602j -0.00552025+0.00766298j -0.00199421+0.00514032j 0.00229953+0.0103417j -0.00629983-0.00201209j 0.00361963+0.00861738j 0.0109346+0.00695165j 0.0093059+0.00756623j -0.00445772+0.0122883j -0.00481192-0.00858525j 0.00635215-0.0125158j -0.00753937+0.00857911j -0.0107342+0.0179479j 0.000356916-0.000245972j 0.00687577+0.0214757j -0.0010519+0.0214662j -0.0112603-0.0171404j 0.0057501+0.000493886j 0.0153377-0.0183106j -0.000354867-0.0047709j -0.0104507+0.0155484j 0.00443123+0.0124894j -0.00157772+0.0200228j 0.00894872+0.0120556j -0.0135541+0.0245196j 0.0152988+0.000755549j 0.00174793-0.0193884j -0.0038546+0.0185125j 0.000577849+0.00481755j 0.000343221+0.0013016j -0.00634525-0.0054243j 0.0047894+0.0206067j 0.00359875+2.45327e-05j 0.00981088+0.0157623j 0.00118336+0.00735844j -0.00121274+0.000673671j 0.00179825+0.00253804j 0.00904505+0.0203135j -0.00566126-0.00568052j -0.00695732-0.000253121j 0.00354767+0.000247758j -0.00695984+0.00328869j -0.0109938-0.00691406j -0.0062059+0.000394021j -0.0105918-0.00650421j 0.00565978+0.00676715j -0.000616062-0.00339279j -0.00416897-0.023531j -0.00380778-0.0056464j 0.000614902+0.0161157j 0.0123581-0.000562891j -0.00146009+0.00640027j 0.00341618+0.0036781j 0.00521566+0.00946852j 0.00346645+0.00124731j 0.00176489+0.00734611j -0.00461243-0.0076783j -0.000630179+0.000265967j -0.0027547+0.00635688j -0.00278377-0.00483819j -0.00319602-0.014016j -0.00455284-0.00288488j -0.00151154+0.0103179j 0.00416789+0.011635j 0.00300743-0.0069933j -0.00338427-0.00494907j -0.0027354-0.00932209j 0.000676284-0.0064822j -0.00171712-0.00387617j -0.00267797+0.000343878j 0.00204673-0.00102545j 0.00201189+0.00151634j -0.00225207-0.0065491j -0.0021036-0.00318775j 0.000547407-0.00884766j 2.21468e-05+0.00338599j -0.000369294+0.0024077j 0.000295968-0.00207656j -0.000250078+0.0113725j -0.00278152+0.00846262j -0.00061707-0.00107264j -0.00483546-0.0131213j 0.000819969+0.0024933j -0.00202282-0.00439237j -3.04331e-05-0.000366215j -0.00332689-0.00769424j -0.00235179-0.00594464j -0.0020531-0.0113336j 0.00510637+0.00341384j -0.00476285-0.000726478j 0.00268883+0.0058149j -0.000900269-0.00520881j -0.00548736+0.00219183j -0.00592342-0.00333618j -0.000893388+0.00634791j 0.00195457-0.00278776j 0.00224371+0.006252j 0.000545998-0.00581195j -0.000587959+0.0152934j -0.000647301-0.00135659j -0.00262394+0.0034009j -0.00173298-0.000175308j 0.00141959-0.00493471j -0.000653571-0.00815768j 0.00199162-0.00774937j 0.00760055-0.0048435j 0.00300966-0.00132778j 0.00563164-0.00388374j 0.00104657+0.0048262j 0.00459319-0.00476105j -0.000999421-0.00152219j -0.00394032+0.00283149j 0.000109926+0.00571191j 0.000693947-0.00626836j -4.96709e-06-0.00257535j 0.000344937-0.000195931j 0.00309172+0.00128995j 0.00136824+0.000297528j 0.00125153+0.000907906j -0.00384508-0.00142464j -0.00188786+0.00147927j 0.000114986-0.00164576j -0.00168176-0.00180018j 0.000820544-0.00670757j 0.00162574+0.00116049j -0.00318326-0.00614671j -0.000287727-0.00301122j -0.00688111-0.00973172j 0.00664338-0.00370142j -0.00521543-0.00441277j -0.000948481-0.00250438j 0.000770477+0.00542228j 0.0082584-0.00185424j 0.000359596-0.00730682j -0.00156728+0.00156592j 0.000807966+0.00677514j -0.00632281+0.00288459j -0.00246031+0.0103952j -0.00177084+0.00572853j -0.0047234-0.0188768j -0.00143725-0.0110827j -0.00529847+0.017187j 0.00296888-0.00277171j -0.00258657-0.00237439j 0.00383717-0.00229205j -0.00411546+0.00701232j -0.0114774+0.00496975j 0.0106057+0.00671024j -0.000604944+0.0122118j -0.00137427-0.00181522j 0.00446779+0.00877014j 
-0.00276405+0.00594702j 0.00409736+0.00567794j -0.00550809-0.00483103j -0.00207121-0.00263136j 0.000821195+0.000199334j 0.00325683-0.00254163j -0.00382022+0.00209094j 0.000174445+0.00221014j 0.0110113+0.000667063j -0.00820506-0.00441409j -0.00502943+0.00562074j -0.00148792-0.0020162j 0.00966854-0.0106954j -0.00337177-0.00691328j 0.00863809+0.00473682j 0.00665554+0.00842716j -0.00057463-0.000456281j 0.00789907+0.00690224j -0.00515329+0.00789823j 0.0037532-0.0032945j -0.00357304-0.0100935j -0.0138436-0.00451662j -0.00300332+0.0110074j -0.00476848-0.00257311j 0.0121979-0.00287399j -0.00578019+0.0016684j -0.00132988+0.010609j 0.0030232-0.00955547j -0.00237916-0.00513772j -0.00846364-0.00590834j 0.000332038+0.0133412j -0.00127361-0.0154385j -0.0175203+0.00175727j -0.00900923+0.000451172j -0.00683626+0.000230719j 0.00175312-0.00728451j -0.00518222+0.00134806j -0.0168472-0.00381846j -0.0038731-0.00587978j -0.0125344-0.0120244j 0.00315659-0.0057211j -0.00716025+0.00500004j 0.0015583+0.00190919j -0.000241098-0.00895986j -0.00389734+0.000517983j -0.01233+0.00257577j 0.00425549-0.0092768j -0.00462459+0.00371778j 0.00998942+0.0116649j 0.00502083+0.00405582j 0.00313132+0.0136223j -0.00179172-0.0102567j -0.00637193-0.00291573j 0.0106713+0.00888364j 0.00336117+0.00729573j -0.00400695-0.00639182j -0.0090949-0.0116821j -0.0097508+0.00777285j 0.000336755-0.000727326j -0.00412865-0.00874645j -0.00499131-0.00503987j -0.00447159+0.00778411j 0.000230555+0.00379379j 0.00230337+0.00333829j 0.00197551-0.00136724j -0.00331145+0.00504157j 0.00137918-0.00359445j 0.0132261+0.00437997j -0.00625165-0.00507791j -0.00260866-0.00467745j 0.000740544-0.00123687j -0.000577094-0.00789249j 0.00550562-0.0038667j 0.000184235-0.00067876j 0.00177472-0.000823266j -0.00525964-0.00402671j 0.00225678-0.00481816j -0.00157347-0.000221644j 0.00943983+0.00018839j 0.0052167-0.00326123j -6.20674e-06-0.000872472j -0.00248893-0.00124806j 0.00320304+0.00374642j 0.000169692+0.00714925j -0.00310445+0.00208484j -0.00106047-0.00259579j 0.00557866-0.00358204j -0.000412856+0.00625988j -0.00450806-0.00343101j -0.000449126+0.00520731j 0.00137273+0.00196646j 0.00605449+0.00300799j 0.00296802+0.000417446j 0.0038829+0.00365798j -0.00224284-0.00233124j 0.00362527+0.00319472j 0.00247453-0.00518248j -0.000241318+0.00482048j 0.00155293+0.000274726j 0.000656874+0.00246712j -0.00400687-0.00187425j 0.000540443+0.00103788j -0.00244209-0.00238902j 0.000942239+0.00114754j -0.00657831+0.000214267j 0.00356426-0.000967808j 0.00120248-0.00438874j -0.00123978+0.000941134j -0.00187586-0.00676249j -0.000111409-0.000486392j 0.000622291-0.00383942j 0.000131263-0.00430031j -0.00643715-0.00517728j 0.0059712-3.91596e-05j 1.52338e-05+0.00111622j -0.00583622-0.00236064j -0.00844287-0.00302872j 0.0097619+0.00541236j -0.00521989+0.00287253j 0.00214047-0.00159351j 0.00471309-0.00439312j -0.00416832+0.00731837j -0.00327179-0.0101614j 0.00207882+0.0104456j -0.000116854-0.00592579j -0.00744455+0.0111169j -0.00181746+0.000604703j -0.00579437+0.00373072j -0.00452665-9.01539e-06j 0.00223837-0.00531042j -0.00507864+0.00109558j 0.0085004-0.00730763j 0.00119126+0.0011462j -0.00227763+0.00240759j 0.00593864-0.00682551j -0.00128098+0.00795344j -0.0011123-0.00668561j 0.00136479+0.0139011j 0.00775921+0.00353505j 0.0137959+0.00662991j -0.000389886-0.00177193j -0.00343863+0.00926715j -0.00746383+0.00952716j 0.0016191+0.00432265j -0.00414534-0.00353289j 0.00338114+0.000872839j 0.00173729+0.00775556j 0.00642312-0.00117698j 0.00211408-0.0053656j 0.00834727-0.00522618j 0.0115778-0.0191656j -0.000560501+0.0109721j -0.013899-0.00420475j -0.00511649-0.00449302j 0.00227093-0.00549716j 0.0116107-0.015069j -0.00713859+0.0102765j 
-0.00279682+0.000535496j 0.00309551+0.00465455j -0.00633463-0.00624777j 0.00715963+0.00746636j -0.00198617+0.00183935j -0.00776438+0.00379451j 0.000704448+0.00377805j -0.0103388-0.00223727j -0.00466258-0.00318673j -0.00983469-0.00510621j -0.00824806-0.0119013j -0.0110038+0.00043004j -0.00784652+0.00420657j -0.00332838+0.000830869j -0.00362994+0.00231149j 0.0118702-0.00310728j 0.0114642+0.00598946j -0.0136794-0.00500313j -0.0221109-0.0134591j -0.00202876-0.00598148j -0.0188174-0.00468167j -0.0192594-0.00842697j 0.00892766-0.00831728j 0.00701213+0.00343408j 0.0205401+0.0218784j 0.00977536-0.00363584j -0.032287-0.00855364j -0.00751144+0.00248528j -0.0145533-0.00711819j -0.00785052+0.00131216j -0.0390159-0.012181j 0.00391673+0.0109277j 0.0121933-0.0124781j -0.0255778-0.00834031j -0.00885056-0.00351472j 0.00468796+0.00310837j -0.00118213-0.0112968j -0.01497-0.0100653j -0.00105687+0.000187893j -0.0212046-0.00299121j -0.00665987+0.00106643j -0.000462253-0.00217908j -0.00872829-0.000683552j -0.00690647+0.00395088j -0.000900739-0.00558531j -0.000204448-0.00512688j 0.010811+0.00207052j 0.000340894-0.00668807j 0.00725037+0.00164144j 0.00167449-0.00531898j 0.00821701-0.00261368j -0.00528115+0.00618182j 0.00343727-0.00472671j 0.0189436+0.00686272j -0.00460852-0.000897256j -0.0149438-0.00188448j -0.00142707+0.00409063j -0.012019+0.00104347j -0.00725532+0.000673991j -0.0100123-0.000678858j -0.00365312-0.00078267j -0.013046+0.00474664j 0.0053294+0.00368761j 1.95788e-07-0.000105565j -0.0011976-0.00199833j -0.00149222-0.000817846j 0.0149391+0.00311694j 0.00128393-0.0024379j -0.00852318-0.00560876j -0.0187677-0.00185908j 0.00888086+0.00147665j 0.00405394-0.000816054j 0.00382686+0.0033288j 0.0110515+0.00445173j -0.000382093-0.011081j -0.000101879-0.00518306j -0.00393076+0.00291348j -0.00152406-0.00279122j 0.0017871-0.00164597j 0.00697599+0.00398628j 0.00780927+0.000421348j -0.000650457-0.00085759j -0.000518778+0.00332172j 0.00383393+0.000441464j -0.00568861-0.00372959j -0.000585741-0.00349198j -0.00559796-0.00112961j 0.00617128-0.00500109j -0.00286723-0.00261755j 0.00134245-0.000317427j 0.00112823-0.00106756j 0.00396646-0.000470847j 9.58803e-05+0.000526285j 0.00592569+0.00117773j 0.000432251+0.00262092j -0.00395684-0.00464288j -0.00234893+0.00272669j 0.00708371+0.0016358j -0.0102512+0.000452994j 0.00593542-0.000384414j -0.00901571-0.000294868j 0.00128862+0.00343132j -0.00141746-0.00275865j 0.00243214+0.00211306j -0.0125249-0.0046996j 0.00116414+0.00898435j -0.00537405-0.00072296j -0.00575108+0.0014865j 0.00374554-0.00131354j 0.00778606-0.00129848j -0.00142186+0.00396272j 0.0039731+0.0068153j -0.00654582-0.00365801j 0.00659635+0.00978485j -0.00704417+0.00396002j 0.0166308+0.00674142j -0.0095293-0.00102523j -0.00221495+0.00283023j -0.00764453-0.00802389j -0.000734853-0.00651758j -0.00336888+0.00139248j 0.00495584-0.00191395j 0.00134702+0.00214397j -0.00346288+0.00471766j 0.00175973+0.00852408j 0.00328158-0.00581668j -0.00109675+0.00181084j -0.00508455+0.0087286j -0.000155182-0.00922259j 0.00678618-0.00101901j 0.003635-0.00669865j 0.00293568+0.000291698j 0.00133068+0.0026845j 0.0121096+0.0112515j 0.00430319-0.00162659j 0.00386212-0.000894798j -0.00485821-0.00328047j 0.00801426+0.00166211j 0.0132108-0.00506713j 0.00383706+0.000400321j 0.00590954+0.00161917j -0.00107062+0.00508546j -0.00156433+0.00302548j -0.0094071-0.0049245j -0.0110737-0.010772j 0.00411528+0.00323049j 0.00594956-0.00400391j -0.0140283-0.0103784j 0.00157172-0.0028076j 0.00178905+0.00194034j -0.0112703+0.000489111j 0.00141615-0.00764258j -0.0115518-0.00862164j 0.00362503-0.00105824j -0.0100866-0.0102886j -0.00101195+0.00739042j -0.0116285+0.00482494j 
