0.222525+1.9943e-14j 0.159409+1.31437e-14j -0.147019-3.17708e-15j -0.173849-2.40736e-15j -0.0925103+1.2557e-15j -0.0806649+3.74466e-15j -0.0406919+1.8643e-15j 0.122292+3.56433e-15j 0.2872-9.19598e-16j -0.24461+1.10099e-15j -0.0646221-3.00965e-15j -0.149623+5.39094e-16j -0.174229+5.97301e-15j -0.18039-4.5341e-14j -0.0354499+1.48327e-14j 0.0065443-1.12858e-15j 0.00368222-6.05934e-15j -0.141748+3.40173e-16j 0.129336+5.91612e-15j 0.178139+1.38401e-14j 0.206299+2.89629e-15j -0.148831-2.74044e-14j -0.0860628-8.37331e-15j 0.185184-2.06246e-14j -0.270143-2.93312e-13j 0.0415641-6.54759e-14j -0.0933397-3.26766e-14j -0.0989037+2.51511e-15j 0.187544+5.16941e-14j 0.0202846-2.90678e-14j -0.0458155-3.3307e-15j -0.0839125+5.41265e-14j -0.22793+3.49264e-16j -0.150009-8.18301e-16j -0.022063-1.39617e-15j 0.0557116-2.73375e-14j -0.127963-5.25247e-15j -0.0158887+6.27264e-15j 0.122975+1.04325e-14j -0.016664-4.59023e-16j -0.189292+1.91883e-15j -0.138728-5.29304e-16j -0.0242852-5.18888e-15j -0.088604-4.69785e-15j -0.180125-5.94614e-15j -0.0396684-3.9253e-15j 0.00858564-1.68348e-15j 0.114005-4.93795e-15j 0.021226-1.9141e-16j -0.0611834+8.33758e-16j 0.0125854+4.03549e-16j -0.0148091+1.22183e-15j -0.06866+3.28268e-15j -0.0382121+2.23771e-15j 0.00197077+5.56641e-17j -0.0465057+2.71933e-16j -0.00863152+4.86396e-16j 0.00343126-1.17217e-15j 0.0200472-2.00754e-15j 0.0469156+3.13268e-14j 0.0404367+5.78563e-15j 0.00124237-5.38574e-16j 0.0164048+9.03086e-16j 0.02111+7.57835e-16j -0.0010631+9.21158e-17j -0.00833968+2.25272e-15j 0.00651992+2.50459e-15j 0.0548477-4.41333e-15j -0.00930533+7.21309e-16j 0.0388642+5.61393e-14j -0.00535239-1.43698e-14j 0.0206238+2.91882e-15j -0.0324506-1.36313e-15j 0.00664073-1.80243e-15j 0.00296283-3.94741e-16j 0.0154379-1.71321e-15j 0.0202948-1.36629e-16j -0.0181064-3.07539e-15j -0.0268421+4.30246e-16j 0.024763-1.1158e-15j -0.0137297-2.24278e-16j -0.00505044-8.18959e-15j 0.0156674+8.18212e-16j 0.0268786-2.8988e-16j 0.0343942+3.29002e-16j 0.0119567-5.89808e-16j -0.0194284+5.901e-16j -0.0186444-1.37694e-16j -0.0106043+1.69758e-16j -0.0089373+1.17432e-17j -0.0441951-1.09418e-15j 0.0135112-5.08002e-16j 0.00524446+4.00516e-16j 0.0497617+1.29708e-15j -0.0709779+8.27337e-16j -0.0771477+1.48894e-16j 0.113145+1.51118e-15j 0.03912-3.28069e-15j 
0.172525+9.13958e-15j -0.140336-3.57183e-15j 0.136348+7.45724e-15j 0.104763+5.60676e-15j -0.0983612-1.07447e-15j -0.228791-3.66033e-15j -0.0928928-3.19254e-15j -0.216675-8.54137e-15j 0.0772478-2.03143e-15j -0.0874718-3.20432e-15j 0.0280645+2.82311e-15j 0.184729+1.82486e-15j -0.0921606+1.60417e-15j -0.00723455+8.75276e-17j -0.038999-2.73698e-14j 0.317102+6.46199e-14j -0.151595-1.0068e-14j 0.00410342-9.83377e-16j 0.00162541-2.88507e-15j -0.202772-2.73466e-14j -0.0511988+2.33859e-14j -0.0749291-7.99172e-15j 0.162546+1.22203e-14j -0.367391+3.44476e-14j -0.385614-4.1166e-13j 0.0566378-5.42784e-14j -0.0979807-3.4066e-14j 0.0452499-5.58332e-15j 0.0122912-8.3825e-15j 0.0915575+2.26193e-14j 0.0263067+2.54332e-16j 0.0228924-4.2916e-15j -0.0103075+2.89812e-15j 0.10951+3.10248e-15j 0.018211-1.19531e-14j 0.181719-8.30282e-14j 0.163604+8.4155e-15j 0.0468109-3.41642e-15j -0.123726-8.56562e-15j -0.064943+4.97811e-16j 0.000475993+5.44669e-15j -0.0456933-1.99749e-15j 0.0573329+5.02239e-15j -0.00172744+3.15949e-15j -0.0615548+1.11868e-16j 0.162124+7.21763e-15j 0.0814568+2.75315e-15j 0.0420431-2.77855e-15j -0.0665517-1.82624e-15j -0.0678285-5.40488e-16j 0.014132-8.62402e-16j -0.0184168+1.92591e-16j -0.002082+4.16991e-16j 0.0416253+3.85381e-16j 0.021609+3.42049e-16j -0.0365336+7.9519e-16j 0.032976+1.40209e-15j 0.0278072-3.15539e-15j 0.00741705-4.67716e-15j -0.0251855-1.67549e-14j -0.00834453-2.15538e-15j -0.00407231+1.29194e-15j 0.00526113+1.76356e-15j 0.07226+4.21348e-15j 0.0175694-4.72071e-17j -0.000243229+1.72788e-15j 0.00203556+9.2229e-16j 0.00975202-1.13007e-15j 0.0013387+2.85565e-15j -0.0233809-3.4902e-14j 0.0051826+9.06965e-15j -0.00277215-1.32473e-15j -0.000755233+2.4598e-16j 0.00456969-2.079e-16j 0.00837534-2.11695e-16j 0.00397406+7.04973e-16j -0.0338111-1.19474e-15j -0.0138256-4.08388e-15j -0.0181813+5.02088e-16j 0.0114879-1.23079e-15j 0.0115183-1.49164e-15j -0.00154364-1.82536e-15j -0.00123363-5.22095e-16j 0.0416815+1.73363e-15j 0.034556+9.49621e-16j 0.0239293+1.38847e-16j -0.0348115-8.41674e-17j 0.00658774-1.43949e-16j 0.00741617+7.35292e-16j -0.0212143-8.06212e-16j 0.0422195+2.36658e-15j 0.0247709+7.26291e-16j -0.0149143-8.28437e-16j -0.0561753-3.09598e-15j -0.0224811+3.2976e-16j 0.0260914+2.0824e-15j 0.00341483-3.58326e-14j 0.110008+9.5579e-14j 
0.112824+5.93149e-15j -0.0474524+4.19662e-15j -0.159936-1.53814e-15j 0.123087-1.16362e-15j 0.0347862+9.86116e-16j -0.0872126+9.89492e-16j 0.173646+5.69425e-16j 0.207656-4.88803e-16j -0.19584+2.68048e-16j 0.0822824-2.12402e-15j -0.0657426+7.74006e-15j 0.283843-1.2608e-14j 0.133946-9.83385e-15j 0.156084+3.72346e-14j 0.418925-2.31127e-14j 0.0706654-3.17207e-14j 0.332147+1.31067e-14j -0.117334-1.60157e-14j -0.399479+5.42589e-15j 0.06996-1.58045e-14j -0.0546541+3.24909e-15j 0.342783+1.88267e-14j -0.18267-3.1723e-14j -0.116718-2.64192e-15j -0.0739811-5.39942e-14j 0.0523244-1.66509e-14j 0.336303+1.1856e-13j -0.100235-6.62412e-15j -0.10323-2.36445e-14j -0.0682385+2.51054e-14j 0.0496654-2.10971e-14j -0.074468+9.13337e-14j -0.208922+1.71313e-15j 0.0166958+1.14686e-15j 0.0352757-8.51717e-15j 0.131392-6.57703e-14j -0.00778419-3.02015e-15j 0.0500046+2.51466e-15j -0.00767087+4.72741e-15j -0.21343-4.49558e-16j -0.200216+5.05896e-16j -0.0159248+2.57261e-15j -0.00109208-1.4346e-15j 0.0571341+1.97939e-15j -0.0804213-2.98894e-16j 0.0931296+1.63803e-15j -0.021585-6.46783e-16j 0.018986+6.87436e-16j -0.0831578+2.09989e-15j -0.0681345+2.00299e-15j -0.0150198-2.2776e-16j -0.000755554+2.54961e-16j -0.00970775-1.95975e-16j 0.0185985-1.05856e-15j 0.0124497-3.19906e-16j -0.0406462+9.76607e-17j -0.00213537+5.51738e-16j -0.000716981-3.3217e-16j -0.00172312+1.74718e-16j 0.00576805+3.27929e-15j 0.000685719+1.93951e-15j 0.00720076+5.19212e-16j 0.0078596+8.39562e-16j 0.0274304+2.54806e-16j 0.0103572-6.24248e-16j -0.0262209+1.88132e-15j 0.00896626+5.65948e-16j 0.0151162-1.28888e-15j -0.00585319+1.17116e-15j 0.00310763+3.64985e-15j 0.00295759+5.01458e-17j 0.000951157+1.53188e-16j -0.0187258-5.69548e-16j 0.00396761-1.29213e-15j 0.00256529-8.2469e-16j 0.000367567+4.14822e-16j -0.00460184+1.24379e-16j -0.0208191-4.25496e-15j -0.00647597+1.2048e-15j 0.0200566-1.96228e-15j 0.0223522-3.49547e-15j -0.00342534-6.18468e-15j 0.0106078+2.8171e-16j 0.00108834-5.21557e-16j -0.0102695-6.9319e-16j 0.00265857+2.27805e-16j -0.0126911-1.78717e-16j -0.0252492+1.24366e-16j -0.012854+2.90924e-16j -0.00344289-8.8799e-17j -0.0150096-3.60197e-16j 0.0132492+1.80498e-16j -0.04309+2.06577e-16j -0.00690965+1.76775e-16j 0.00672239+1.53902e-16j -0.0297534-4.61933e-16j 0.00930662-2.21844e-14j 0.0750641+6.06912e-14j 
0.0396993+2.56787e-15j -0.0138741+1.3985e-15j 0.0453874+2.75904e-15j 0.0206109+3.19118e-17j -0.0192378-2.29599e-15j 0.285413+7.81848e-15j -0.177663-7.72652e-15j 0.00579567+1.86549e-15j -0.036576+3.67136e-15j 0.0591397+1.9711e-15j -0.355968+3.58674e-16j 0.0701401-6.24729e-15j 0.0855005+2.84349e-16j -0.102034-2.55216e-14j 0.0502706-1.19655e-14j 0.210901+3.21404e-14j 0.257211+1.24955e-14j 0.0671527+3.15168e-15j -0.231736+2.44939e-15j -0.0392018-2.93718e-14j 0.0461517+1.98361e-14j 0.228522+3.40615e-14j 0.301002+8.09254e-14j -0.0770632-1.54634e-14j 0.134081+1.93348e-13j 0.154397+1.41329e-14j 0.0672388+3.07907e-14j -0.276148+6.65039e-16j 0.347244+1.42869e-13j -0.0802353-1.00168e-13j -0.0238221+5.28236e-14j 0.126276-1.03418e-13j -0.0232181-9.40532e-15j -0.154797+1.18667e-16j 0.0977725+5.08057e-15j -0.0705901+2.80005e-14j 0.323977+7.33947e-15j -0.246091-1.62597e-14j 0.186023+3.34005e-15j 0.055704+2.71891e-15j 0.0635791+3.41119e-15j -0.0574146-1.168e-15j 0.0225477+4.83815e-15j 0.0254475+2.56248e-15j -0.0556292-3.70433e-15j 0.0687885+4.05476e-16j 0.0277484+1.1496e-15j -0.0457192+4.53736e-16j 0.0248438+2.30088e-15j -0.0132196-9.0848e-16j 0.0330686+8.35778e-16j -0.00575532+8.495e-17j -0.0240511-1.36783e-15j 0.0270936-3.19256e-16j -0.0170643-1.21325e-15j -0.0142837-4.12191e-16j 0.00885989+7.17272e-16j -0.0169809-1.14991e-15j 0.0103353+4.49733e-17j 0.00815647+4.16039e-15j -0.0127466+7.16359e-16j -0.00841611+1.95107e-16j 0.00146977-3.50075e-16j 0.0138478+4.05563e-16j 0.013062+5.07929e-16j 0.00379779+6.9142e-16j -0.0046517-7.71224e-17j 0.00680189-1.78921e-16j -0.00260075+1.59145e-16j 0.00413421+4.09011e-15j 0.00524245-9.52432e-16j 0.00133612+1.16316e-15j -0.00160938-6.36782e-16j -0.00313515-6.55486e-16j -0.00731252-3.28904e-16j 0.00358066-1.60664e-15j 0.00145505+1.36258e-16j 0.002863+2.99421e-16j 0.000548753-2.17538e-16j 0.0181081-6.07842e-16j 0.000294777-1.19604e-15j 0.0140736+2.56814e-14j 0.0112801+1.11411e-16j 0.00804587+1.31183e-15j 0.0239375+1.25585e-15j -0.0101107-7.10127e-16j -0.00158398-1.21432e-15j -0.0332383-2.2984e-16j 0.00615943-3.00502e-16j -3.71251e-05+2.2757e-17j 0.00621564+2.66786e-17j -0.0361439-1.78409e-15j 0.0336758+1.78497e-15j -0.00842326+4.2598e-17j -0.00735345-2.46641e-16j 0.017007+6.81618e-16j 0.00565655-7.33607e-15j 0.0260845+2.05529e-14j 
-0.0515152-1.45344e-15j 0.0573081-8.42775e-16j 0.121323+1.81407e-15j -0.0490981+3.30408e-16j -0.0826193-1.11445e-15j 0.0823245+5.37991e-15j -0.137882-4.25621e-15j 0.147732+1.70751e-17j 0.0975866-1.85938e-15j -0.0360109-1.91658e-15j 0.178063-7.24713e-16j 0.194391-4.52915e-15j -0.190627-5.75376e-15j 0.338561+1.00635e-13j 0.120762+1.24803e-15j -0.0629611-1.85307e-14j 0.144332+2.33184e-14j -0.0224787+3.87187e-15j 0.14708+2.83254e-15j -0.171727-1.10487e-14j -0.0810075-4.74519e-15j 0.387104+3.60775e-14j 0.179612+4.43781e-14j 0.000856474-4.03695e-15j -0.0647011-4.55624e-14j 0.0614791-1.87464e-14j 0.0634183+2.12752e-14j 0.168297-4.99261e-15j 0.076645+3.38748e-14j 0.0507056-1.32157e-14j -0.0241682-3.39401e-14j -0.157429+1.229e-13j -0.382522+1.09648e-16j 0.139603-6.51118e-16j -0.101128-3.02335e-15j 0.107709-4.48268e-14j -0.0802537-1.72404e-15j -0.194271-1.37205e-14j 0.104162-1.17958e-15j 0.199317+1.93246e-15j 0.221373+4.63147e-15j 0.0442815-3.46707e-15j 0.0672924+3.4662e-15j -0.0724135+2.74192e-16j 0.0296896+5.03107e-16j -0.104242-6.80028e-16j 0.00780724+1.02122e-15j -0.0290101+9.86234e-16j 0.060051+6.51695e-16j -0.00102053-9.72694e-16j 0.0218772+1.59523e-15j 0.016818-2.08034e-16j -0.0180361+4.35723e-16j -0.056269+2.27191e-15j -0.0239063-4.94146e-16j 0.0051757-1.04023e-15j -0.00306741-3.56153e-16j 0.000406834-9.51672e-16j 0.00877497-1.83214e-16j 0.00441129+2.87523e-15j 0.00154292-9.00904e-16j -0.000685807-1.06505e-15j -0.0210812-7.31409e-16j -0.0174258-7.3351e-16j -0.00305092+1.90732e-16j 0.0164075-6.20281e-16j -0.000564083-1.11423e-15j -0.0132856+1.17795e-15j 0.0134744-1.41362e-15j -0.00439646-5.90208e-15j -0.000943807+2.32778e-15j 0.00971533+2.33609e-15j 0.00949491+1.33713e-16j -0.0062933+6.31738e-16j -0.00719463-2.33623e-16j -0.00669181+6.88528e-16j 0.00349522+5.69439e-16j 0.00615898+1.34479e-15j 0.00685425-1.94455e-16j -0.00557745+3.73985e-16j -0.00585483+1.14466e-15j 0.00626482+1.11708e-14j 0.00414395+7.87801e-16j -0.00247376-3.26197e-16j -0.00604966-6.0959e-17j 0.00404931+1.26828e-16j -0.0144258+1.68017e-16j 0.0112923-1.04179e-15j -0.0157034+2.0232e-16j -0.02309-2.90603e-16j -0.0186832-3.52182e-16j -0.0170949-1.09562e-15j 0.0404625+8.11961e-16j 0.00273283+3.21227e-17j -0.0122315-1.45386e-16j 0.0291602+5.53136e-16j 0.015949+1.81797e-14j -0.0520734-4.92943e-14j 
-0.0159061+1.23139e-15j 0.0752759+8.58119e-16j 0.114153-1.07775e-15j -0.0866912-3.04777e-16j -0.144901+1.39288e-15j -0.109494+1.02158e-16j 0.0535638+1.42021e-15j 0.0351531-1.68206e-17j -0.209644+9.38649e-16j 0.0395755+6.14038e-16j 0.0418794+6.95656e-16j -0.038943+3.53398e-16j -0.0165184-5.54709e-16j -0.047938-1.20744e-14j 0.022226-4.60085e-15j -0.123613-2.40159e-14j -0.106564+3.34817e-15j 0.116441-1.00874e-14j -0.346512+1.46786e-14j 0.0496865+1.88099e-14j -0.341777-3.81609e-14j 0.379777+3.19629e-14j -0.0393715-8.60504e-15j -0.303216+1.83351e-14j -0.00700878+3.19836e-14j 0.13039-5.21444e-16j 0.279894+1.08057e-13j -0.130368+1.38782e-15j 0.251808+7.75687e-14j 0.0073644-4.89015e-14j -0.0249109+8.18737e-14j 0.301498-2.22941e-13j -0.172419-7.78133e-15j -0.314937+6.4539e-15j 0.273916-6.63292e-15j 0.0904105-5.4035e-14j -0.134833+3.504e-15j 0.275972+1.79082e-14j -0.109272+1.61598e-14j 0.142589+3.11842e-15j 0.134922+1.04402e-15j -0.0465347-3.62927e-15j 0.146962-2.08636e-17j -0.167037-1.77531e-15j -0.0472689-2.72629e-15j -0.166127-4.25493e-15j 0.0309218-5.8411e-16j 0.0471196-1.5109e-15j 0.0279919-1.22396e-15j -0.00353736-6.28193e-16j 0.0485242-1.03443e-16j -0.0308545+3.79944e-16j -0.00307282+6.45895e-16j -0.0306553+9.31967e-16j 0.0136754+8.37809e-16j 0.00859945+2.22134e-16j 0.00184151-7.36408e-16j 0.0132144+1.45078e-16j 0.010672-1.43721e-15j 0.016306+1.3397e-14j 0.0321611+1.24925e-15j 0.00574922-1.00326e-15j -0.0109441+7.21169e-16j -0.0249915-6.58687e-16j 0.00503644+1.14929e-16j 0.00894629-9.49615e-16j -0.00375779-1.13137e-15j -0.00638412+1.23533e-15j 0.0149361-3.60316e-15j 0.00776344+1.11692e-14j -0.00444335-3.5118e-15j 0.0085555+1.9159e-15j 0.0147034+1.17196e-15j 0.00570382-2.22466e-16j -0.00662872+2.89644e-16j 0.000925993-4.48537e-16j 0.00320493-1.79608e-16j 0.0118473+2.57369e-15j -0.0110224+4.87655e-16j -0.0102797+6.18405e-16j -2.07985e-05-3.2983e-16j -0.00115615-2.54697e-15j -0.00387796-1.90233e-16j -0.015768+3.00582e-16j 0.0118646-1.18686e-16j 0.0113003+2.31499e-16j 0.0183787-1.27416e-16j 0.0175216+3.69428e-16j -0.0118079+8.59916e-17j -0.028585+9.72674e-17j 0.00329559-1.00831e-16j 0.0144296+3.22512e-16j -0.0032548-6.03062e-16j 0.000525034+2.92957e-17j -0.0444346+1.94599e-16j 0.0170632-2.08398e-16j 0.0448403+1.82692e-14j -0.0421518-5.00552e-14j 
0.0246208+2.24502e-15j 0.0218276+1.47828e-15j 0.0956312-3.80579e-16j 0.0181314-6.14253e-16j -0.118636+8.37254e-16j 0.0445996+1.11876e-15j 0.0567726-1.32666e-15j 0.166211-1.6956e-15j -0.131155+2.88108e-15j -0.0433004+6.20686e-17j 0.023934-2.57661e-15j -0.136226+8.80411e-15j 0.148667-3.75124e-15j 0.0591607+1.35929e-14j -0.12016-1.05279e-15j 0.111352+2.01602e-14j -0.146136-1.20901e-14j -0.263726-6.87371e-15j -0.0145661+2.78145e-15j -0.0874314+2.40565e-15j -0.097079-1.20805e-16j -0.0950077-1.61822e-14j 0.156157+2.27586e-14j 0.289406-1.80676e-14j -0.123572-1.62115e-13j -0.0993912-1.23818e-14j -0.133034-4.20062e-14j -0.0735264-5.36703e-15j 0.0310844-4.31109e-14j 0.313088+3.97926e-14j 0.359035-8.73507e-14j -0.310799+3.07398e-13j 0.268042+7.07452e-15j -0.105594+1.7845e-15j -0.0578182+8.31955e-15j -0.0837699+4.13521e-14j -0.159557-1.40715e-15j 0.00396127+5.90576e-15j 0.13843+1.20848e-14j -0.266435+1.39558e-15j 0.22633+1.00514e-15j 0.0588241-4.2993e-15j 0.240288+9.15578e-15j 0.0201838+7.72349e-15j -0.117427-2.15616e-15j -0.0258234-6.78127e-16j 0.0405036+4.01736e-17j 0.00213307+8.22969e-16j -0.0123676+1.10527e-15j -0.0452022+4.11634e-16j 0.0282596-7.25714e-17j 0.00269444-3.58412e-16j 0.020898-9.53445e-16j 0.00753797-1.80361e-15j -0.00792504-5.69409e-16j -0.0299227+6.44946e-16j -0.0244875-2.89857e-16j -0.0148705+7.85715e-16j 0.00891609+3.27153e-16j -0.0125064-6.35481e-15j 0.00843685-1.92516e-15j 0.0126386-1.10857e-15j -0.0236386+9.8362e-16j 0.000325833+2.35949e-16j 0.0180958-4.93726e-17j -0.00742989+1.01733e-15j -0.00406625-1.32231e-15j 0.000867194+1.18748e-16j 0.0167021-3.56789e-15j 0.0159455+1.9628e-14j 0.00445941-4.15654e-15j 0.0148832+4.4601e-15j 0.00758269+5.07041e-16j 0.00657656-4.71073e-16j -0.010888+4.66378e-16j 0.00380679-7.24783e-16j 0.00460382+2.72902e-16j 0.000250802+2.64722e-16j 0.000171184-6.57418e-16j -0.00334131+6.90162e-16j 0.00738691+9.06596e-17j -0.00217021-2.95645e-15j 0.00252416-6.71742e-16j -0.00867128+6.88446e-16j -0.000285369+4.47369e-16j -0.0010126-4.29089e-16j 0.00461211+1.96851e-17j -0.000831547+1.76671e-16j -0.00509179-2.95689e-16j -0.0110984+3.1105e-16j -0.0255541+2.2055e-16j -0.0187054-3.61017e-17j -0.0200514+1.81761e-16j -0.0212851+5.27562e-17j -0.0158579-3.2236e-16j 0.044694-3.78137e-16j 0.0318346+5.33406e-16j 0.00997547-1.62921e-15j 
0.060892+7.48323e-15j 0.112218+8.88229e-15j -0.0628908-2.36798e-15j 0.0140403+8.79369e-16j -0.0460458-2.19468e-15j 0.0447954+4.75003e-16j -0.00440147+2.13476e-16j -0.0317388-1.90024e-16j -0.0587006-5.30505e-16j 0.0751757+3.15976e-15j 0.00614964-1.7252e-15j -0.0217243+1.5201e-15j 0.0516614+1.16236e-15j 0.0822538+2.39863e-14j -0.00646674-2.60102e-15j -0.0104537+4.17473e-15j 0.00296353+5.09503e-15j 0.068393+5.44603e-15j 0.0475266-4.02533e-15j -0.0969216-1.15546e-14j -0.0170271+8.86131e-15j 0.0182791+7.51665e-15j 0.0473727-1.20935e-16j -0.174861+1.94112e-14j 0.0261229+2.60976e-14j -0.0126112+1.64305e-14j 0.0167326+7.68156e-15j 0.0499619-3.34536e-15j -0.126643-4.01126e-14j 0.0114515+2.95193e-14j 0.0318592-7.26921e-15j 0.0115896-3.24133e-15j 0.111716+2.55702e-15j 0.0709111-3.22362e-16j 0.0592581+7.87922e-16j -0.00737741+5.0525e-16j 0.11823+7.19988e-15j 0.00147766+1.00194e-15j -0.0188102-1.654e-15j -0.041793-3.13005e-15j 0.045514-1.22165e-15j 0.138448+6.24172e-15j 0.0189407+6.21055e-16j -0.0324406-1.36818e-15j 0.0771302+6.09944e-15j 0.0619184+6.33054e-15j -0.0763689+1.86528e-15j -0.0127878+5.23078e-15j -0.138411-3.3719e-15j 0.164685+6.53156e-15j 0.15171+2.39647e-15j -0.144372-1.57296e-15j -0.0706748+2.1576e-15j -0.150173-1.88717e-15j -0.0827801-7.73085e-15j -0.232112-9.42119e-15j 0.000314414-4.2467e-15j 0.0291605-5.61392e-15j 0.074318-5.99842e-15j 0.227446+1.5471e-13j 0.120881+2.76856e-14j 0.0227979-1.79249e-15j 0.0372142+1.83063e-15j -0.00514861-3.99657e-15j -0.0730551-7.47592e-16j 0.0232377+2.02366e-15j 0.0201075+8.65118e-15j 0.157437-1.08112e-14j -0.0910727+4.86817e-15j 0.195333+2.78684e-13j 0.00243233-7.16739e-14j -0.0438945-2.21518e-14j -0.0920262-1.25502e-14j -0.0270692-3.04829e-15j -0.0200183-4.09231e-16j 0.0384482-6.60526e-15j 0.0116876+2.05153e-15j 0.0149921+9.08785e-15j -0.0692938+9.33923e-16j 0.00908538-4.62018e-17j -0.0286091-3.72159e-15j 0.00671338+1.34277e-14j -0.00862844-1.61868e-15j 0.07193-2.50893e-15j 0.0466694+1.26391e-15j -0.0438654-1.53727e-15j 0.0776373-7.43427e-17j -0.0804559-8.15581e-16j -0.0242095-2.98396e-15j -0.0611567-1.28473e-15j -0.161451-6.77793e-15j -0.0551045-2.93559e-15j 0.0131886+4.8377e-16j 0.133973+6.65135e-15j -0.0346025+2.07824e-15j -0.134531-2.45996e-15j 0.142827+3.34221e-14j -0.0433437-8.65769e-14j 
0.112754+6.30298e-15j -0.051683+3.57808e-17j 0.00758418+1.50124e-15j -0.0179645-6.35874e-16j 0.0353855+1.03891e-15j 0.0579472-5.56906e-16j -0.0209915-1.59862e-16j -0.0108558+8.95813e-16j -0.0319781+7.34624e-16j 0.00612782-9.74527e-16j 0.0559524-9.33066e-16j -0.0532363+2.77322e-15j -0.0339612-1.76432e-15j 0.0141972+3.9305e-15j -0.00511615+1.10549e-14j -0.138912-2.22299e-14j -0.0157061+4.19444e-16j -0.0212595-2.08181e-15j 0.0326194-5.38318e-15j -0.019252+7.36161e-15j -0.0532121-1.1204e-14j 0.0866302+1.03379e-14j -0.0272115+7.30842e-16j 0.0575109-2.93813e-15j 0.182005+1.98977e-13j -0.00594161+3.08528e-14j 0.00710392+2.76281e-15j -0.0268522+1.53868e-15j -0.0562784-1.38629e-15j -0.0650272-5.18311e-15j 0.0290599+6.9351e-15j 0.0447315-3.09078e-14j 0.0697997-2.17123e-15j 0.0323393-1.50811e-15j -0.00692929+2.56009e-15j -0.0574517+2.78395e-14j -0.081298-3.89197e-15j -0.0508899-3.56131e-15j 0.032485-1.70562e-15j 0.0635765+1.27763e-15j 0.013727-1.00878e-15j 0.0216814-2.02309e-15j -0.0303504-1.2474e-15j 0.0307458+9.67245e-16j -0.0528628-3.51922e-15j -0.142331-4.835e-15j -0.164434-4.80768e-16j -0.164909+9.3332e-15j -0.0101546+6.55218e-15j 0.0160221-3.39002e-15j 0.0545021-2.25422e-15j -0.0692037+2.05291e-15j 0.106605+2.30037e-16j 0.0345991-4.48626e-16j 0.0534735+2.11708e-15j -0.0943499+5.26717e-15j 0.150627-2.59504e-15j 0.223028-2.36997e-14j 0.104068-3.90276e-14j -0.170677-1.0344e-13j -0.0559083-1.52647e-14j -0.0640583+1.00867e-14j 0.00464058+2.82164e-15j 0.276655+1.04626e-14j 0.00306748+3.8044e-16j 0.0483205+3.45195e-15j -0.0354817+2.7994e-15j 0.0790342-5.49992e-15j 0.0331498+5.12224e-15j -0.0100812-2.57786e-14j 0.014388+8.90504e-15j 0.0812304+2.19875e-14j 0.0167587+5.06553e-15j 0.0665953-3.33244e-15j -0.00666895+1.30458e-15j 0.110265-8.47362e-15j -0.185918-4.44438e-15j -0.110717-2.60108e-14j -0.0555717-2.32391e-15j 0.0603598+1.4078e-15j -0.0336215-2.76303e-16j -0.00287447-3.71755e-15j 0.0163457-4.45513e-16j 0.122526+3.60753e-16j 0.0938555+2.34069e-15j 0.0378838-2.25536e-16j -0.0899459+9.7628e-16j 0.0684982-4.74435e-16j 0.0425842+2.13836e-15j -0.037135+1.75858e-16j 0.0198205+4.2438e-15j 0.0280059+1.29256e-15j 0.0405431-6.20317e-16j -0.0548782-3.62063e-15j -0.0862824+2.18952e-16j -0.0416559+3.03202e-15j 0.0692118-4.23589e-14j 0.154418+1.12946e-13j 
