7.12048e-15+0.00518977j -1.94763e-14-0.0142273j 6.42622e-15+0.0048325j -3.6483e-14-0.0266449j -1.85075e-14-0.0132619j -9.49593e-15-0.00693326j 7.53587e-17+6.02625e-05j 2.05179e-16+3.01688e-06j -5.34033e-15-0.00394983j 2.82348e-14+0.020711j 3.43434e-14+0.0248412j -7.91939e-15-0.0058287j 1.63255e-14+0.0117912j 1.38353e-14+0.0126841j 2.54673e-14+0.0189454j -8.66182e-15-0.00687721j -1.37392e-14-0.00822959j -2.94473e-14-0.0196655j -5.05282e-15-0.00417441j 1.50754e-15+0.00107858j 1.77078e-14+0.0125107j 1.89673e-14+0.0158937j -1.6401e-17+0.000170722j 2.36529e-17-6.40838e-05j -7.82365e-15-0.00577996j 2.33032e-14+0.0169897j 7.20688e-15+0.00522511j 4.00301e-14+0.0290172j 7.08409e-14+0.0526521j -1.3197e-14-0.0097651j -6.17973e-14-0.0359621j 3.82491e-14+0.0284004j 3.28917e-14+0.0146563j 1.71483e-14+0.0123388j -2.03065e-14-0.0150053j -3.59667e-14-0.0252761j -5.20351e-15-0.00510473j 4.25518e-15+0.00332163j -4.48761e-15-0.00347181j -1.27967e-14-0.00832083j -5.11694e-14-0.0177558j -2.47393e-14-0.0195859j 8.52103e-16+0.000977578j -1.34131e-14-0.0105956j 1.03645e-14+0.00813187j -3.57995e-15-0.00120398j 6.94388e-15+0.00392447j 2.37532e-14+0.0158709j 1.05558e-14+0.00722868j -1.65578e-14-0.012829j -5.14533e-15-0.0036217j -1.33562e-15-0.00103138j 5.50005e-15+0.00393356j -4.73222e-15-0.00364235j -9.86521e-15-0.00809469j -1.68423e-14-0.0127029j 4.09867e-14+0.0299416j 2.50822e-14+0.018499j 1.72887e-15+0.000986993j 3.93536e-14+0.0289046j 7.69336e-14+0.0533194j 1.40216e-14+0.0122381j -3.35997e-14-0.0244772j -8.00573e-14-0.0589077j 1.67345e-13+0.118657j -1.03084e-15-0.00124972j -2.80102e-14-0.0160387j 1.08148e-13+0.0746446j 5.89258e-14+0.0424641j 6.51495e-14+0.0478853j 5.8539e-14+0.0415771j -5.36596e-14-0.0330998j 1.82308e-13+0.129061j 4.68562e-15+0.00883423j 6.54066e-14+0.0471203j -9.64334e-14-0.069159j -8.81763e-14-0.0646123j -5.60066e-14-0.0430889j -1.08069e-13-0.0745594j -2.04084e-14-0.00876488j -4.89764e-14-0.0381381j 3.56719e-14+0.0302626j -1.25821e-13-0.0918903j 8.42848e-14+0.0550381j -6.96094e-14-0.0437474j 1.12554e-14+0.00974694j 3.60739e-15+0.00591732j 5.15946e-15+8.47748e-05j -5.54944e-15-0.00206913j 4.3946e-14+0.0449814j 1.57117e-13+0.112392j -4.03219e-14-0.0260239j 2.62662e-14+0.0194114j 2.99073e-14+0.0230514j 3.02208e-13+0.0576424j -3.41187e-14-0.0224378j 3.51872e-14+0.0221184j 1.10413e-13+0.0805461j 3.13613e-14+0.0133174j 1.44765e-13+0.106797j 3.51175e-14+0.0183563j 8.88016e-14+0.0314034j 1.65758e-14+0.0188366j 4.31121e-14+0.0354309j -1.85058e-14-0.0135969j 1.52141e-15+0.00401197j 7.88282e-14+0.0468183j -3.95143e-16-0.00300414j 8.05569e-14+0.0570144j -2.56876e-15-0.00212555j 1.36785e-13+0.0456822j 4.10951e-14+0.0265066j 3.81803e-14+0.0291415j -2.99902e-14-0.0226966j -4.04932e-14-0.0290579j 2.12929e-14+0.0147823j -2.92243e-14-0.0229485j 4.80823e-14+0.0438509j -4.12615e-14-0.0292166j 5.63173e-14+0.0422243j -1.13139e-14-0.0562832j -5.60513e-14-0.0425932j -2.11945e-13-0.155905j 8.4306e-14+0.0617283j -9.53314e-15-0.00585641j -1.67097e-14-0.0162853j -4.14605e-14-0.0297335j 3.35855e-14+0.0244466j -1.62854e-14-0.0126471j -1.74538e-13-0.126494j -7.03623e-15-0.00517022j 7.49681e-14+0.0545184j -1.46613e-15-0.00129369j -8.47874e-14-0.0617383j 5.0789e-14+0.0369381j 2.44998e-14+0.0179533j 
1.17471e-17-0.00114895j -2.86323e-17+0.00566364j -5.56141e-17+0.00261561j -1.34626e-17+0.0086281j -5.49872e-16-0.019637j 1.86434e-16-0.0128398j -3.57545e-16+0.0132512j 8.49356e-16-0.0014378j 2.86218e-17+0.00397432j -7.521e-16-0.01537j 9.90744e-16+0.0278272j 3.66462e-16-0.031526j -3.0175e-16-0.00825044j 1.82715e-15-0.0078585j 1.69854e-17-0.00154576j -7.02794e-17+0.0105973j 4.53036e-16+0.00507362j 3.12973e-16+0.00274652j -1.56525e-16+0.00246839j 1.97936e-16-0.00276747j 1.72888e-16+0.00493357j -2.06271e-15+0.0133378j -3.71686e-16-0.00688249j -1.24972e-16+0.00617069j -1.05252e-16+0.0132507j 1.3117e-16+0.00281426j 3.05116e-18-0.0210243j 1.42831e-16-0.00709193j -5.40595e-16+0.0163788j 1.0111e-16-0.0167601j 1.41423e-14+0.0375781j -3.22691e-16+0.019448j 2.43508e-14+0.0275983j 8.06899e-16+0.0101451j -6.97377e-17-0.0307569j -8.05182e-16-0.00312185j -2.55341e-17-0.00322429j 1.97639e-16+0.0116884j -8.39833e-17+0.00527783j -5.6025e-16-0.0100009j -9.77375e-15-0.00618848j 6.36897e-16+0.00214409j 1.33421e-16+0.000795968j -2.16613e-16+0.00357409j 7.1414e-16+0.00714001j -3.39286e-16-0.000791605j -1.65495e-17-0.00676978j -1.0183e-15-0.000645518j 9.9973e-16-0.00857347j 3.82785e-15-0.025672j 1.19069e-15+0.0167403j 1.68715e-16+0.0127097j -3.51647e-16-0.00813834j 7.49825e-17-0.000536437j -9.11265e-16+0.00108111j -4.75098e-16+0.0258396j 1.21829e-16-0.00390288j -1.75094e-17+0.0146602j -1.28519e-16+0.00481721j 3.60498e-16+0.00576941j 2.48226e-15+0.0281844j -2.4193e-15-0.00302596j 1.88336e-16-0.0366357j 5.18261e-16-0.0520122j -9.24684e-16-0.0417052j -1.49641e-15+0.13968j 9.16506e-16+0.0442515j -2.07037e-15+0.032995j 8.27843e-16+0.00626858j 4.76173e-16-0.00289491j -3.18948e-15+0.0236795j 3.351e-15+0.0299138j 6.81845e-15-0.075542j -1.22006e-14-0.119401j -3.45398e-15+0.110391j 3.4703e-16-0.0316854j 1.38703e-16+0.0684899j 1.82806e-14-0.0132181j -1.32797e-14+0.0167211j -6.01545e-15-0.0505731j -4.83149e-16-0.00947028j 1.18457e-15-0.0415715j -3.13992e-15-0.0726427j 9.71312e-15+0.0864055j -2.57251e-15-0.00522015j 2.45258e-15+0.03152j -8.80097e-16-0.00755564j -3.47397e-15+0.0112223j -1.08869e-14+0.0247692j 2.58402e-14-0.0381481j -5.5431e-15-0.0651593j 3.00677e-15-0.0135122j 7.29246e-16+0.00569909j -1.7831e-15+0.0188224j -5.6177e-15-0.00353701j 7.60447e-15-0.00506469j 8.9223e-17+0.0471052j -5.19872e-15+0.171591j 2.53557e-15-0.020739j -3.95471e-15-0.0666395j 3.83484e-15-0.0382691j 2.27192e-15+0.00286232j 5.61011e-15-0.0461503j 2.31451e-15+0.029048j -1.28965e-15-0.0292961j -9.40741e-16+0.014427j -4.89383e-15-0.0122731j -1.52445e-16+0.00591928j -1.77931e-16-0.028953j 1.92939e-15+0.0472021j 3.22549e-14+0.0190842j 2.00368e-15-0.0299535j 8.16138e-16-0.141561j -8.68385e-16+0.0478123j 3.96294e-16-0.0348558j -9.67968e-17+0.0584362j -5.56827e-15+0.031925j 4.62485e-15-0.0124848j 8.2582e-16+0.0253648j 6.29178e-16-0.0179269j 3.68334e-14-0.0301041j -4.40068e-16-0.0615589j -6.94034e-16+0.0521498j 2.52481e-17-0.00196649j -6.03881e-16+0.00637769j -1.32936e-14+0.0308008j 1.18797e-15+0.0511964j 1.9215e-16-0.0075904j 3.96692e-16+0.0678771j -1.04227e-15-0.0702586j 1.65447e-16-0.0279718j 7.39256e-17+0.0306477j -7.26008e-17+0.0809097j -1.92149e-16-0.0171926j 6.81972e-17+0.0343064j 1.02245e-16-0.0384323j 
-1.09806e-16-0.00659674j 5.37513e-17+0.00409365j 1.16138e-16-0.00446009j -1.18683e-16-0.00872487j 2.95015e-16+0.0070883j -1.74572e-17-0.00108956j -8.43128e-17+0.0169885j 1.55666e-15-0.00529862j 3.22448e-16+0.00792818j 2.45221e-16+0.0168931j 2.48091e-16+0.0084771j -3.19605e-16-0.0313439j -5.50698e-16-0.0223806j -3.23537e-15+0.00974551j -5.16797e-16-0.0187298j -2.01506e-15-0.0232235j 3.38005e-15-0.000904801j -2.2654e-15-0.0161172j -1.22774e-16-0.00850028j 1.33366e-16+0.00106938j 8.35482e-16+0.0125123j -1.80568e-15+0.0139407j -9.16801e-16-0.00988245j -2.09005e-16+0.0100123j -8.55678e-17-0.00726556j 1.01376e-16+0.0144537j -3.45618e-16-0.0105476j 3.79651e-16-0.00281432j -3.05285e-16+0.0547241j 1.54892e-15+0.0508391j -1.54527e-14-0.0419537j -1.02146e-15-0.0015616j 3.81757e-14+0.0412724j -3.32323e-17-0.000276152j -1.05856e-15-0.0477031j -3.48154e-15-0.0495027j 3.31168e-15+0.000664991j 3.92706e-16+0.017329j 3.77974e-16+0.0173275j -1.44876e-15-0.00114464j -3.0911e-14-0.020031j 9.9281e-16-0.00807977j -1.18405e-15-0.00506487j -1.05866e-16+0.0235124j 1.44105e-15-0.00142235j -2.89779e-15-0.00406153j 8.51966e-16-0.00399421j -3.42423e-16-0.00604495j 6.76526e-16-0.032694j 3.72885e-15-0.0212518j 1.75555e-15-0.00282098j 7.03628e-16+0.0227029j -8.13927e-16-0.0159527j 1.27618e-15+0.020157j -6.31764e-17+0.0126382j -4.42175e-16-0.00137423j -7.69673e-18+0.000565587j 3.24648e-16+0.0237389j -4.17864e-17+0.0104749j -1.72062e-16+0.0405618j 5.53775e-15+0.0621324j -2.6884e-15+0.0150657j -1.52051e-15-0.0394074j 1.25092e-15-0.0215274j 9.21963e-15+0.161884j 2.42435e-15+0.065874j -1.1576e-14-0.191794j 7.18994e-15-0.0916703j -9.60732e-16-0.0248611j -4.48201e-15-0.0747848j 1.00088e-15-0.200582j 4.10547e-15-0.0320367j -2.35903e-15-0.0324298j -4.19827e-15-0.0374837j 3.09108e-16-0.144635j 3.7488e-15+0.202782j 1.30243e-15+0.175682j -2.35489e-14+0.069778j 2.42931e-14+0.0553383j 9.9191e-15+0.15212j 1.7991e-14-0.283225j -2.18654e-14+0.0354738j 9.70074e-15+0.0469133j -1.7182e-14-0.197664j -1.94803e-14-0.0643691j -1.12277e-14-0.115734j 1.98878e-14-0.0100878j -9.81708e-15+0.1779j 1.27238e-14-0.089609j 9.22739e-14-0.170614j -1.64594e-14-0.388221j 7.3641e-15+0.00356801j -2.13681e-15+0.0138582j 6.15123e-17-0.015067j -3.28095e-13-0.0868236j 1.32312e-14-0.0343159j -1.40454e-15-0.0566428j -2.22241e-14-0.281082j -1.72688e-13-0.165421j 1.14094e-14+0.0389526j 1.23251e-15+0.0142534j 4.51629e-14+0.0343174j -1.31311e-14+0.0611041j -6.23025e-15-0.0102247j 5.94186e-15+0.0543992j 2.76137e-14+0.0987851j 1.62638e-14+0.0602155j 5.50169e-15-0.0700472j 4.88249e-15+0.127399j -1.989e-15-0.000905637j 1.0618e-13+0.0626669j 5.28404e-15+0.0316786j -3.15955e-15-0.00201685j 2.65232e-16-0.0410168j 2.18611e-15+0.0496393j 3.02786e-15+0.00190328j 1.42081e-15-0.025298j -3.48816e-14+0.0917466j -3.90672e-15+0.105068j -1.71965e-15+0.00399969j 1.37909e-13-0.118212j -5.45882e-16-0.118904j 6.51844e-17-0.0886111j 6.97731e-16+0.0446569j -1.21544e-15+0.0136345j 2.49196e-14-0.056432j -1.17839e-15+0.0152936j -1.00728e-16+0.0154064j 5.14286e-15+0.163092j -4.51248e-15-0.12882j 3.08951e-16+0.0198664j 1.24168e-15+0.0571216j 1.97915e-15+0.0849391j -7.61436e-16-0.0410794j 8.35308e-16+0.0369078j -1.19063e-15-0.0499692j 
8.69545e-17-0.00260795j -1.66014e-16+0.00377428j -1.55969e-16+0.00776835j -1.97945e-16+0.00875253j -1.28553e-16-0.00924199j 2.32435e-16+0.00580276j -1.03832e-16+0.000993007j 8.4656e-16-0.00264099j 8.25346e-17-0.00899382j 1.1021e-16-0.0110687j -9.66023e-17-0.00654015j 2.16143e-16+0.0102974j 1.00437e-16+0.00110248j 1.04722e-16+2.46916e-05j -5.43513e-16+0.0231534j 3.87198e-16+0.00495945j -1.01363e-15+0.000657141j 2.16681e-15+0.0194763j -7.84587e-16+0.0128558j 6.40881e-16-0.0101905j -4.06484e-16-0.00629975j -1.67206e-16+0.00071422j 3.78525e-16-0.00162879j -2.74873e-17-0.00819561j -1.90281e-16-0.00132282j 2.76512e-17-0.00830646j 2.84292e-16+0.00191995j -3.21031e-16-0.00199387j 7.79178e-16-0.0221699j -4.0863e-16-0.0288173j 1.02246e-14+0.030743j 8.04904e-16-0.0278876j -1.45597e-14-0.016537j 4.39829e-16-0.00910038j 1.38932e-16+0.0038292j 1.86109e-15+0.0184778j -8.6028e-16-0.0127922j -6.28471e-16-0.0137478j 5.68575e-16-0.0201706j -2.79454e-16+0.00138984j -2.93155e-15-0.00230046j -2.92846e-16+0.00533446j 4.1255e-16+0.0113802j 6.1163e-16-0.00407965j -2.59533e-15+0.00973961j 2.3986e-15+0.00952402j 2.82321e-16-0.00287168j 1.72899e-15+0.0196993j -1.43114e-15+0.0300705j -3.17545e-15+0.0169266j -1.11347e-15+0.00429015j 1.71422e-16-0.0197181j 4.03015e-16+0.00324661j -3.33133e-16-0.0132324j 1.00829e-15-0.0226771j -1.54892e-16+0.0197687j 1.89818e-16+0.0114483j -4.4173e-16-0.00083063j 1.01295e-16-0.00990225j 3.44984e-16-0.0209996j -2.37575e-15-0.0342051j 2.01747e-15-0.00859882j -1.17874e-16+0.0238863j -7.43959e-16+0.0405503j -1.90742e-15-0.0848595j -8.25624e-16+0.0337433j 8.19375e-15+0.0544116j -5.5215e-15-0.0526287j 6.83731e-16+0.00687369j 5.49124e-15-0.0345083j -4.90543e-15+0.14369j 3.53742e-16+0.0234435j 8.37116e-15+0.0477322j -3.52932e-15-0.0204261j 2.77608e-15-0.0254949j -7.23229e-15+0.0492545j 5.88212e-16+0.255033j 1.057e-13-0.0729258j -6.39125e-14+0.112256j -7.53659e-15-0.224662j -1.22384e-14-0.217685j 7.5329e-15-0.282651j -3.81729e-15-0.0975508j 1.6559e-14+0.0279135j -3.26329e-14-0.0931074j 4.33621e-15+0.115717j 1.12077e-14+0.0938091j 1.54169e-14-0.0981495j 2.02605e-14-0.0249508j -6.02864e-14+0.00762563j -1.23908e-15-0.597338j 1.40667e-14+0.0836477j 4.03559e-15-0.00208808j -1.25106e-14+0.037898j 5.77862e-13+0.153061j -1.41195e-14+0.00743863j 3.92532e-15+0.0205553j 1.99782e-14+0.231158j 1.67009e-13+0.165158j -9.30268e-15+0.134093j 7.51731e-15+0.0190944j 3.77712e-14+0.0236516j 2.62948e-15-0.0221224j -3.29703e-15+0.0545954j 5.78864e-16-0.0223064j -9.30147e-15-0.043795j -8.10949e-15-0.0173018j -1.23107e-14+0.0999333j 7.35483e-15-0.0351807j -1.086e-15-0.0500516j -1.40007e-15-0.00152079j 3.71171e-15+0.0406147j 1.42091e-15+0.00199883j -1.38809e-15+0.0234116j 7.13393e-16-0.0362475j -2.35092e-15+0.0379932j 6.55839e-15-0.0191718j 3.32633e-14-0.0766877j 5.257e-15-0.0831879j -4.54085e-15+0.0792082j -1.00051e-13+0.0839546j 1.22936e-16+0.0468902j 1.42216e-15-0.0142662j -3.50885e-15-0.00466967j -3.01452e-15+0.0227182j -4.51075e-14+0.0908995j 1.35459e-15+0.00309589j 2.4452e-16-0.0291728j -4.65098e-16-0.156137j 2.46409e-15+0.0361729j 9.02124e-16-0.0570317j -5.88648e-17-0.0352691j -9.80834e-16-0.0523894j 2.82741e-16+0.00311194j -5.74616e-16+0.00508026j 4.39497e-16+0.0421994j 
-1.89762e-15+0.00254546j 4.73023e-15-0.00657709j -1.96573e-16+0.000450365j 4.58186e-15-0.00648404j 1.50076e-15-0.00288705j 3.67958e-15-0.0051787j -8.78103e-15+0.0124563j -2.14198e-15+0.00261174j -3.57878e-15+0.00451704j 1.88318e-15-0.00306924j -3.5865e-15+0.00621655j 8.86226e-15-0.0127213j 1.13117e-14-0.0158903j 4.03994e-15-0.00421236j -1.83022e-16+0.00110856j 5.42648e-15-0.00421621j 5.00663e-15-0.0147121j 4.25117e-15-0.0065529j 9.36069e-15-0.0130019j 4.20515e-16-0.000907366j -1.0537e-14+0.0156151j -1.34209e-15+0.00176037j -3.40403e-15+0.00391721j -7.75038e-16+0.00108036j -4.64174e-15+0.00639683j 5.10346e-15-0.00651874j 1.53936e-15-0.00256172j 1.05846e-14-0.0138658j -1.68448e-14+0.0228979j 3.79203e-15-0.00624305j 8.88109e-16+0.000137382j -2.24558e-14+0.0317732j 2.4125e-16-0.00142103j -1.70068e-16-0.000611503j 1.27207e-14-0.0180516j 1.36827e-15-0.00563345j -3.07531e-14+0.0443189j 7.05621e-15-0.0106302j 1.05956e-14-0.0153795j 6.01856e-15-0.00935186j -1.16947e-14-0.0111468j 1.31623e-14-0.0180766j 1.35202e-14-0.0218595j -1.40657e-14+0.0174349j 2.29232e-14-0.0302328j 9.65625e-15-0.0211945j -4.82703e-15+0.010552j -2.96193e-16+0.00451505j 8.6752e-15-0.0114087j -5.06219e-15+0.00605449j -8.09868e-15+0.0113137j 3.52365e-15-0.003964j 4.77249e-15-0.0066032j -7.79174e-15+0.0109152j 3.94715e-15-0.00465029j 1.16956e-14-0.0148492j -2.21288e-15+0.00341755j 2.59183e-15-0.00235262j 1.3341e-16-0.000244039j -1.43056e-15+0.00287266j -9.0319e-15+0.0136198j -1.27079e-14+0.0169353j 1.18508e-14-0.0180212j 2.86534e-14-0.0394851j -3.8182e-15+0.0065816j -6.74833e-14+0.0954903j -3.48126e-14+0.0480718j -4.46879e-14+0.0634486j 3.54966e-14-0.0456422j -9.67729e-14+0.12725j 4.45749e-14-0.0554842j -1.34095e-13+0.217213j -3.18668e-14+0.03396j -4.12762e-14+0.0624177j -1.10237e-13+0.131736j 1.129e-13-0.163524j -7.41468e-14+0.0963334j 4.05113e-13-0.201321j -2.39581e-13+0.172188j -1.02439e-13+0.132512j 1.00331e-13-0.115345j -1.39493e-13+0.159165j 2.38908e-14-0.060405j -1.60024e-13+0.263943j 6.62489e-14-0.122861j -1.09639e-13+0.150865j -3.00266e-14+0.05669j -1.60522e-13+0.223174j 9.72373e-14-0.109964j 1.87529e-13-0.127294j -6.69031e-14+0.0595433j -8.07576e-14+0.127275j 1.75837e-14-0.0218609j -7.97442e-15+0.00671006j 1.48054e-14+0.00214537j 2.50469e-14-0.0519929j 2.67007e-14-0.06409j -9.8503e-14+0.173577j 8.46018e-14+0.306243j -4.73166e-14+0.0308164j -2.80054e-14+0.0235529j -1.18672e-14-0.0441417j 5.82672e-14-0.0595758j -1.82014e-14+0.0258782j -1.69171e-13+0.242953j -1.11325e-13+0.231661j -1.83534e-14-0.0105057j 1.07012e-13-0.126785j -1.55184e-13+0.222443j -1.40265e-13+0.195953j 2.97729e-14+0.00793586j 5.41557e-15-0.00674771j 7.7595e-14-0.106993j -2.19462e-14+0.0317018j -1.45372e-13+0.202951j 5.87179e-14-0.0747153j 5.67333e-14-0.0602114j -2.20693e-14+0.0241323j -4.32274e-14+0.0573423j 1.26656e-13-0.160392j 1.81591e-13-0.0941197j 1.83641e-14-0.0239306j 3.36621e-14-0.0489756j 6.37394e-14-0.0801909j 4.83599e-14-0.0596576j 9.11109e-14-0.0739547j 2.71136e-14-0.0401165j 2.30844e-14-0.031474j -1.06223e-14+0.0125236j -8.77581e-16-0.00056882j -1.2574e-14+0.01534j 6.22239e-16-0.00095791j 1.7758e-14-0.0238412j 1.29515e-15-0.00280256j 4.78116e-15-0.00509192j -6.07042e-15+0.00860387j 
-7.57813e-17-0.00129523j 9.45871e-17+0.00127803j -1.33311e-16-0.00373482j 2.37964e-16+0.0032252j 8.8195e-17-0.000495675j -2.79604e-16-0.00434067j 8.4672e-16+0.00833328j -1.54761e-16+0.00456995j 5.18445e-18+0.000612327j -7.38632e-16-0.0070159j 5.50702e-16+0.00327809j -5.65651e-16-0.00344461j -1.08397e-15-0.00659692j 2.3782e-15-0.0115147j -5.74287e-16-0.0101245j 2.46469e-15+0.0113865j -5.21379e-15-0.0070163j -3.1624e-15-0.013132j 1.63607e-15+0.0111024j 2.78711e-16-0.00108096j 3.18878e-16+0.00251556j -6.439e-17+0.000845013j 1.21551e-16+0.00306321j 2.48397e-17-0.000901968j 3.4722e-16+0.00515186j -2.76389e-16-0.00656049j -4.27349e-16-0.00331873j -8.7662e-16-0.00934041j 3.25419e-16-0.00243033j 3.39781e-16+0.00161446j 8.44857e-15+0.0200482j 1.90229e-15+0.0190935j -9.18418e-15-0.00993098j -2.79031e-16-0.00268044j -7.32937e-16-0.0127824j 8.23027e-16+0.0112497j 5.63245e-16+0.00588457j 9.93927e-16+0.00981359j -4.36704e-16-0.00599443j 1.06394e-16+0.0089907j -1.06535e-14-0.0066251j -2.13518e-16-0.00564878j -2.08609e-15-0.00974617j 1.52913e-16+0.0059974j -1.04601e-15-0.0133573j -6.71636e-15-0.0177096j 2.18945e-15+0.00579542j 1.28608e-15+0.00521004j -7.62472e-16-0.0106593j 1.35598e-15-0.00760767j -4.6003e-16-0.00748317j 3.25278e-16+0.00262174j -2.30021e-16+0.00245169j -7.25292e-16-0.00678826j 2.24294e-16-0.00416449j 3.7606e-16+0.00378992j -3.47937e-16-0.00197646j -2.80907e-16-0.00591087j -1.33801e-16-0.00172206j 1.73729e-16-0.00364305j -1.49434e-16-0.00494425j 3.97243e-16+0.00212906j -1.40315e-15-0.00941782j -6.96941e-16-0.00329973j -2.57916e-15-0.0454792j 4.01013e-15+0.0635169j 2.02498e-15+0.0258299j 1.82726e-15+0.0244072j -1.3509e-15-0.0149911j 1.52627e-16-0.0184268j -6.59211e-15-0.0375192j 2.48053e-14+0.109422j -4.70735e-15-0.0590323j -9.04528e-15-0.0675368j -8.98042e-15-0.0447253j -1.51189e-14-0.158265j 6.04022e-15+0.0991103j -5.97487e-14+0.108203j 4.50705e-14+0.0713574j 1.68605e-14+0.0780564j 9.20167e-15+0.08524j 1.06745e-14+0.0481152j -1.19239e-14-0.308827j -1.58942e-14-0.221765j 6.16513e-14+0.159056j 2.94542e-14+0.155068j -2.44085e-14-0.138207j 2.81862e-14+0.0680846j 1.69207e-14-0.141708j -1.93477e-14+0.101216j -7.9315e-17-0.105434j -6.79774e-14-0.322029j -1.1945e-14-0.0197722j 7.94718e-15+0.0930432j 4.09027e-13+0.110899j 1.75094e-15+0.0872472j 8.19372e-15+0.106489j 1.89795e-14+0.0903072j 2.19845e-14-0.00683824j -1.56687e-14-0.287771j -8.59817e-15+0.0149347j 6.82027e-14+0.0268241j -7.1878e-14+0.440584j -5.55195e-14-0.0140577j -7.12423e-16-0.142559j -5.22557e-14-0.196377j -6.559e-14-0.155983j -5.08578e-16-0.114946j 9.03363e-15+0.0567603j 1.08629e-14+0.195513j 1.96621e-13+0.118418j 5.23226e-16-0.096238j -4.23271e-15-0.0241152j 5.80963e-15+0.0764304j 6.4208e-15+0.068062j -1.15238e-15-0.00822283j 2.04114e-15-0.00176823j 2.25393e-15+0.00792645j 1.65119e-15-0.017021j -3.53069e-15-0.0785091j 6.38253e-14-0.0584254j -4.98934e-16-0.0095054j 3.21339e-15+0.000141932j -3.82306e-15-0.076091j 5.48142e-16-0.0232488j 2.20906e-14-0.0549881j -3.54459e-15-0.0399865j -1.30046e-15-0.0223801j 2.43897e-15-0.0100969j 3.8028e-16-0.00897885j 6.27076e-16+4.53714e-06j 4.14684e-16+0.00543804j 9.18775e-16-0.00705867j 4.9452e-16+0.000689279j -1.66819e-16-0.000958941j -7.81506e-16+0.00369515j 
