0.295038-2.15303e-14j -0.0533376+2.35807e-14j -0.18637-2.22968e-15j 0.131398+1.3607e-17j -0.316333-1.86337e-15j -0.187466-1.20811e-15j 0.419834-2.69167e-15j 0.114106+1.52338e-15j 0.010169+1.09011e-14j 0.183183-1.35773e-14j 0.0922875-1.20019e-14j -0.0938707+1.29201e-14j -0.522697-5.37508e-15j -0.0339269-7.76032e-15j 0.43342-3.97154e-14j -0.0222304-1.68919e-15j 0.00916529-1.18533e-15j -0.049223-8.44704e-17j -0.0155756+1.52189e-16j 0.00794753-2.99988e-16j 0.0204032+2.21979e-15j -0.00213737-3.08276e-16j 0.00859078+3.24329e-16j 0.00192927-1.76778e-16j -0.0116496+1.85629e-16j 0.0182576-4.97706e-16j 0.0150542+1.88718e-16j 0.00682422-4.76222e-15j -0.00161644-4.31528e-17j -0.00554898-2.48991e-16j -0.00908322-9.34216e-16j 0.00136807-1.49587e-16j 0.00611678+6.87407e-17j -0.0152281-2.01989e-16j 0.0236884+2.95279e-16j 0.0263061+5.02125e-16j 0.0336265+9.86214e-17j -0.0136587+1.44099e-15j -0.0132272+2.04122e-16j -0.0165083-1.685e-15j -0.016827-1.15957e-15j -0.00404422+3.86554e-16j 0.0133169-8.80994e-17j 0.00632528+1.64917e-16j 0.00707295-1.40904e-15j -0.00180268-1.53913e-16j 0.00649241+7.78968e-16j 0.0114253+2.07242e-16j 0.0016497+5.00435e-17j -0.00262246+7.36171e-16j -0.00743286+5.62458e-16j 0.0100569-4.39803e-16j -0.0187906-3.73193e-15j 0.00515438-2.3011e-16j 0.00240194+2.07471e-16j -0.00725776-3.20808e-16j -0.00833296-6.24018e-16j 0.00144084+3.84876e-16j -0.00290985-6.21448e-16j 1.88006e-05+3.81645e-16j 0.01356+1.31707e-15j 0.00233331-3.59897e-16j -0.0041478-9.16876e-18j -0.00276983-1.19924e-16j -0.00328709-5.81701e-17j 0.00629321+3.25337e-16j -0.00218807+5.99241e-16j -0.0100829-5.8958e-16j -0.00846558-7.57038e-16j -0.00277785+4.39911e-16j 0.00727097+1.31087e-16j 0.00638122+9.32312e-16j -0.00126395-3.33669e-15j -0.0101537-5.67166e-16j -0.000574881-5.81738e-16j -0.00752185-8.93835e-15j 0.00450913-4.07365e-16j 0.0112567-1.11925e-15j 0.00745151-9.60086e-17j 0.00361864-5.49082e-16j -0.00871021-9.9513e-16j -0.00802475-1.10727e-15j 0.00349917-3.0764e-17j -0.00631637+4.46077e-14j 0.00290855+2.05315e-16j -0.00389611-7.29481e-17j 0.00486865-4.08774e-15j -0.0161439+7.47879e-17j -0.00633236+9.37503e-17j -0.015567-2.05717e-15j 0.00390579-2.38638e-16j 0.00522579-2.08405e-15j -0.0183048+2.81758e-15j -0.0137451+2.26072e-16j 0.00996222-1.77751e-17j 0.00813298+9.57081e-16j 0.0399946-1.82925e-15j 
0.0880737-3.403e-16j 0.076881+3.35411e-16j -0.00656794+2.3158e-15j -0.398062-4.17548e-15j -0.321933+5.13612e-15j 0.0956304-1.88053e-14j -0.292692-3.4153e-15j 0.227296+1.36046e-14j -0.428591+2.80568e-14j 0.109115-2.45428e-14j -0.227886-2.04069e-14j -0.360406-2.62202e-15j 0.202929+7.29415e-15j -0.303054-7.97491e-15j 0.245005-1.50606e-14j 0.000400487-1.32867e-15j -0.010829-4.46785e-16j -0.00740507-3.50544e-16j 0.0419739-2.64551e-16j 0.00809246-1.88509e-16j 0.0136222+1.25351e-15j -0.0123674-3.38346e-16j -0.00899378+8.72589e-17j 0.00205699-4.54709e-17j 0.00695806-1.84963e-16j 0.00981065-1.88564e-16j 9.41988e-05+1.05577e-18j -0.00160517+1.08522e-15j -0.00178196+9.33261e-17j -0.00508423-4.80776e-16j -0.0117471-1.25013e-15j 2.85183e-05-6.00525e-16j -0.0130346+1.05586e-16j -0.00416205-1.72188e-16j -0.00934803-2.22236e-16j -0.00377355-1.66468e-16j 0.0244381+2.14865e-16j -0.00703176+1.47422e-15j 0.000148986-2.63921e-16j -0.00869016-3.54204e-16j 0.000937785-2.64004e-16j 0.00276729+1.53068e-17j 0.00333722-1.5063e-16j -0.00426701-4.55157e-17j -0.00237507+1.13358e-16j 0.0125159-7.44991e-18j 0.00441856+5.87649e-17j -0.00154945-2.66889e-17j 0.0132893-4.64856e-16j 0.00515867-1.14061e-15j -1.13702e-05-4.21385e-17j 0.00825548-1.18888e-16j -0.00638848-1.32287e-15j -0.00275543-1.09375e-16j -0.00555315-7.09408e-17j -0.00236562+2.14131e-16j -0.00300396-3.68845e-16j 0.00240566+3.59404e-16j -0.00462132-4.92814e-16j -0.0016164-5.15973e-18j 0.00187705+3.45914e-16j 0.00220507+8.93767e-17j 0.00410396+4.62753e-17j -0.000993224-4.59145e-16j -0.00121686+3.47233e-16j -0.0064268-1.10151e-15j -0.00216828-8.24207e-16j -0.00287602-1.02407e-16j -0.00634497-1.24705e-15j 0.00443692+2.30728e-16j 0.00491568-1.37315e-16j 0.00390934+1.3071e-15j -0.00362314-4.51449e-15j -0.0046055-3.28482e-16j -0.00465351-2.20382e-17j 0.00193473+1.79557e-15j -0.000557448+1.59202e-16j 6.09444e-05-5.0917e-18j -0.00152599+1.24759e-16j -0.0019127+4.19599e-16j -0.00532334-5.05452e-18j 0.00128851+6.86002e-17j -1.85956e-06-9.10871e-17j 0.000521826-3.5835e-15j -0.00904428-3.74058e-16j 0.00715211+2.13962e-16j 0.00843869-6.75725e-15j 0.0024312+1.42849e-16j -3.47646e-05+5.03273e-18j -0.00922895-1.63792e-15j 0.00721634-6.26759e-17j 0.00815088-1.44535e-15j -0.00796338+1.78986e-15j 0.0122913-4.75723e-17j 0.00536086-1.22973e-17j -0.00851204+5.1534e-16j 0.0150483-1.02712e-15j 
0.2258-1.70047e-14j -0.0456764+1.84315e-14j 0.0563704-2.40844e-16j -0.00732441-2.67373e-16j 0.0342185+3.75476e-17j 0.0102579+3.70394e-16j -0.00748931+1.06714e-15j -0.0245487-9.05418e-16j -0.00543362-3.06532e-15j -0.0569171+2.75011e-15j 0.0139319+6.91256e-16j 0.0169008-4.21208e-16j 0.117526+8.36094e-16j 0.0282237+1.36067e-15j -0.100999+7.8409e-15j 0.133406+2.53691e-14j 0.185473+1.55828e-14j -0.0239902-6.65347e-16j 0.0995557-5.22753e-16j 0.0225833+1.34868e-15j -0.224424-1.88133e-14j -0.188836+3.37633e-15j 0.165183-1.52085e-15j 0.0111097+9.77035e-16j 0.108712+3.48668e-15j 0.232267-5.24985e-15j 0.271645-4.15184e-16j -0.0558197+3.88312e-14j 0.0435852+5.55229e-16j -0.00122844-3.07783e-15j 0.00683922+2.53493e-15j 0.0813927+1.65892e-15j 0.0772606+5.5067e-15j -0.345561-2.35677e-15j 0.197588+3.52989e-15j 0.188469+4.77221e-15j 0.242321-2.11993e-16j -0.0578416+6.51489e-15j -0.0294186-1.93692e-15j -0.000860988+5.5769e-16j -0.011525+9.65792e-17j -0.0572139+1.82875e-15j 0.0557375-5.64144e-16j -0.0174383+3.12798e-17j 0.0205308-1.87018e-15j -0.0163075+1.03802e-15j -0.01964-2.0943e-15j 0.0143507+2.14399e-16j 0.00401242-5.21112e-16j 0.00867761-8.19014e-16j -0.0296113+1.03972e-15j 0.0394613-8.50481e-16j -0.0362173-5.56206e-15j 0.0364132-2.12014e-15j -0.00876577+6.84609e-16j -0.0361376-1.78466e-15j -0.0483264-4.92866e-15j -0.00331472+2.83249e-15j -0.00167244+2.73241e-16j -0.0281269-1.20746e-15j 0.0326431+3.68611e-15j 0.00154608-8.03969e-16j -0.00753315+1.49323e-15j 0.0123656-2.20681e-15j 0.0350073+6.07539e-16j 0.00304169-3.76794e-15j -0.0324558-1.02528e-15j -0.0768053-2.75329e-15j -0.0361953-2.6482e-15j -0.00402408+2.63792e-15j -0.00278053+2.91105e-15j 0.0594499-3.27498e-15j 0.0269872+6.56712e-15j -0.0166101-6.4273e-16j -0.0108069-3.1175e-15j -0.0466275-5.30136e-14j 0.0415759-4.07588e-15j 0.0635419-5.56516e-15j 0.0244802-1.0639e-15j 0.0202422-2.50788e-15j -0.0107722-1.32725e-15j 0.00965498+2.76238e-16j -0.0472143+1.28896e-16j 0.00855467-6.00681e-14j -0.0106586+1.54154e-16j -0.00319972-6.04145e-17j 0.0142511-1.13419e-14j -0.0357091-2.63235e-17j -0.0232971+2.11611e-16j -0.0643502-1.05129e-14j -0.0287673-4.6099e-16j 0.0378823-1.20527e-15j 0.0129024+2.08558e-15j -0.0706091+7.2137e-16j -0.042168+1.10722e-16j 0.0655906+4.43077e-15j 0.198626-8.62267e-15j 
0.0490566+5.06819e-15j 0.119469-5.2291e-15j -0.00348851+2.66441e-16j -0.0481036-1.6092e-16j 0.00777195+1.5922e-15j 0.0415606-2.45265e-15j 0.0154701-1.33683e-16j 0.00678679-1.17694e-16j 0.0344081-1.273e-15j 0.0238524+4.48756e-16j 0.0172242+9.92179e-17j 0.0127694+7.68539e-16j 0.00994637-4.34008e-16j 0.0704867+7.65752e-16j -0.0212947+5.38027e-16j -0.0867407-3.50843e-15j 0.0840614-2.54116e-15j -0.0599558+1.72753e-15j -0.364258+2.22218e-15j 0.0521667+6.20585e-16j -0.181642-1.9516e-14j 0.0486971+2.24416e-15j -0.22714+1.36081e-15j 0.140142-1.56837e-14j 0.18396-4.151e-15j -0.192222+3.65438e-15j 0.125628+5.87134e-16j -0.365265+2.48976e-13j -0.146769+5.64358e-15j 0.00884377-6.39703e-15j -0.268861-3.3823e-14j -0.228052-1.30986e-14j -0.331715-5.97336e-15j 0.0344433+4.23993e-16j -0.0466135-2.27881e-15j -0.0804995-3.24467e-15j 0.295715-3.70634e-16j -0.00676219+2.21008e-15j 0.0190361-1.2902e-15j 0.0052186+2.15644e-16j -0.00665649-1.64816e-16j 0.0475316-1.98521e-15j 0.0372943+2.38924e-16j -0.00966876-1.24916e-17j -0.0146148+1.06997e-15j 0.0306187-4.85395e-16j 0.0158466+1.3003e-15j -0.00799339+1.67622e-16j 0.0600954-1.4924e-15j -0.0122419+2.31263e-15j -0.00286883+7.44526e-16j 0.0341617-6.88996e-16j -0.00103823-1.1195e-15j 0.025051-1.55777e-15j -0.043976-8.61589e-16j 0.00769397+5.44106e-16j 0.00852279+7.69892e-16j 0.00165734+8.59662e-16j 0.00342343+8.16864e-16j 0.0121619-1.31646e-16j -0.0165312-1.67963e-15j 0.0462425-1.092e-15j 0.0264505+1.17225e-15j 0.00841077-5.08015e-16j 0.0161713+2.16795e-15j -0.0121406-4.64189e-15j -0.0353043-2.73963e-15j -0.0138637+9.45685e-16j 0.0025246+2.19034e-16j -0.0116358+7.75118e-16j 0.0153418+6.4703e-16j 0.0081079+6.28318e-15j -0.0198873-1.96369e-14j -0.021537-1.52367e-15j -0.0102154+1.56269e-15j 0.0225195+2.48214e-14j -0.00106767+1.31734e-15j -0.0346511+2.46373e-15j 0.000221122-2.86122e-16j 0.0167116-1.30098e-15j 0.0161842+1.2939e-15j 0.019329+2.83762e-15j 0.00601871+5.38258e-17j 0.026193-1.86126e-13j -0.00965136-1.03269e-15j -0.0111556+4.16744e-17j -0.0131286+1.05242e-14j -0.0139883-3.6711e-17j -0.0289298+2.67363e-16j -0.035052-5.39655e-15j 0.0621493-5.16405e-17j 0.0163018-2.18041e-15j -0.00895349+2.70797e-15j 0.0907755-6.43543e-16j 0.0221477-2.12502e-16j -0.0801811+3.37744e-15j 0.0782748-6.22404e-15j 
-0.0130184-1.13938e-15j -0.0321818+1.46938e-15j -0.0282568-1.99669e-16j 0.0083921+9.02341e-17j -0.00442249-9.101e-16j -0.0273351+9.40469e-16j -0.0129945-2.05476e-17j -0.0127898-5.46999e-16j 0.0117073-1.12137e-15j -0.00517173+1.03714e-15j -0.00594941-1.30262e-15j -0.0197402+7.75296e-16j 0.000523734+4.30162e-16j -0.0366296-1.42539e-16j -0.00482873+7.95444e-16j 0.0184959+9.09298e-16j -0.012117+7.92301e-16j 0.113062-1.1046e-15j 0.00934755-7.50376e-16j -0.305643+2.79794e-15j -0.139227-1.40704e-14j 0.0242028+2.44146e-15j -0.313292+3.55093e-15j 0.255795-1.96276e-14j -0.0601551+3.38846e-15j 0.445774-7.99589e-15j -0.200472-7.305e-15j -0.190017+1.33846e-13j 0.0686055+2.7015e-15j 0.144648-7.01053e-15j -0.410641-3.67303e-14j 0.176117-1.34542e-14j 0.00433173+3.25218e-15j 0.211726-8.70095e-16j 0.255718+4.79353e-15j 0.185555+4.74924e-15j -0.187545-3.80972e-16j 0.0118889-1.58785e-15j -0.0108605+7.20181e-16j -0.00623701-4.4701e-16j 0.0066932-4.20828e-17j -0.00521612-9.0221e-18j 0.0319467+2.62865e-16j 0.0435221-2.12403e-16j 0.0363098-4.26654e-15j -0.00928013+9.73164e-16j -0.000578302-1.39949e-15j 0.00623888-3.50891e-16j -0.0317461+7.7995e-16j 0.0213831-4.98241e-15j 0.0145737-1.50181e-15j -0.000476601+1.68568e-16j -0.00446102-8.39244e-16j -8.66056e-05-1.28761e-16j 0.000143107+2.24825e-16j 0.00511849-1.31601e-16j 0.017626+1.75706e-15j -0.00133256-1.44009e-15j -0.00232667-2.55123e-16j -0.000692331-2.70493e-16j 0.00380305+6.52482e-16j -0.00974389+2.23808e-16j -0.00486735+4.52488e-16j -0.00299795+1.63929e-16j 0.00223022-1.29823e-15j 0.0122283+1.87264e-15j 0.00662856+8.5317e-16j -0.0010004-6.70081e-16j 0.000145346-7.67611e-16j 0.0109402-5.98838e-16j 0.000466845-4.15479e-16j 0.000609625-9.85906e-16j 0.00240466+1.65813e-15j -0.00474882-6.44033e-16j 0.00423194-2.74671e-16j -0.00543571-5.77413e-15j 0.00852475+2.38276e-16j 0.00134437-3.38611e-16j -0.00299444-6.18227e-16j -0.00255262+2.45792e-16j 0.0082093+7.92153e-16j -0.012821-1.38734e-15j 0.00733743-8.85773e-16j 0.00775728-5.64171e-14j 0.0339304+6.17916e-16j 0.00828679-2.65301e-18j -0.000780759+3.31661e-16j 0.00131977+2.02245e-16j 0.0108835-1.63863e-16j -0.00850533-1.12004e-15j 0.0193076-3.03712e-17j -0.0110212+1.2116e-15j 0.0039972-1.45364e-15j -0.0474332+5.74313e-16j 0.0238207+2.04147e-17j 0.0353543-1.2797e-15j -0.0227617+2.36513e-15j 
-0.0123124-4.04732e-16j -0.0167965+3.5626e-16j 0.0183436+1.18313e-16j -0.010905-4.71622e-17j 0.017661+8.10048e-17j 0.00861901+1.62537e-16j -0.0169928+2.84466e-16j -0.00732505-1.77988e-16j 0.000331409-2.66344e-16j -0.00505936+3.14242e-16j -8.83483e-05-7.63393e-18j -0.00249988-3.68133e-17j 0.00388887+6.85111e-17j -0.00236627+1.15965e-16j -0.00438218+3.93816e-16j 0.026883+2.43487e-15j -0.00223642+1.52643e-15j -0.0677812+5.72569e-16j -0.0563141+6.92546e-16j -0.0279812-5.96676e-16j 0.122905+1.01131e-14j 0.104074-1.8036e-15j -0.100944+5.51608e-16j -0.0007248-1.81123e-15j -0.0874171-2.74837e-15j -0.159369+3.02602e-15j -0.142733+8.44302e-17j 0.0290487-2.00475e-14j -0.0670616+2.09131e-17j -0.00758313+1.43706e-15j -0.0766113-1.11469e-14j -0.117325-3.58995e-15j -0.0869114-5.32739e-15j 0.286784+1.6596e-15j -0.187325-3.30262e-15j -0.203017-5.20548e-15j -0.156467-3.19926e-17j 0.0106569-1.21848e-14j -0.155497+9.13528e-15j 0.0124616+1.95119e-15j 0.0371795+2.33729e-15j 0.0712571-2.00792e-15j 0.0923896+6.11282e-16j -0.0803973+4.24433e-17j -0.070602+6.60508e-15j -0.00954862+2.71349e-15j -0.0943433-1.13656e-14j 0.0027945-2.5063e-16j -0.0918143+1.1823e-15j 0.0859022-1.90117e-14j -0.00854334-7.76461e-16j 0.0514363-2.49052e-16j -0.049488-6.79081e-15j 0.0618197-3.38258e-15j -0.0105242+1.57107e-15j -0.02569-1.76159e-15j -0.095346-6.58784e-15j -0.0220259+6.54709e-15j 0.0141327+3.87792e-15j -0.0794672-4.64817e-15j 0.0389316+3.67474e-15j -0.010356+3.22186e-16j -0.00535069+2.3565e-15j 0.00256059-1.81717e-15j 0.0712495+1.67409e-16j 0.0154576-5.38831e-15j -0.0500009+4.43553e-17j -0.119883-5.58219e-15j -0.0614528-4.6901e-15j -0.00379237+4.86334e-15j -0.0165377+5.71467e-15j 0.101599-9.56899e-15j 0.0637652+2.73578e-14j 0.00945371-1.25618e-16j -0.00526785-5.15908e-15j -0.0865296-9.61772e-14j 0.0743566-5.63443e-15j 0.0889335-7.63268e-15j 0.0179344-2.3994e-15j 0.0419748-3.96884e-15j -0.0380186-3.68311e-15j 0.00677713-1.93621e-15j -0.130218+1.09023e-16j 0.033798-2.37369e-13j -0.0130545-1.41758e-16j 0.089127+1.96159e-15j 0.0329842-2.56589e-14j -0.01155+7.18505e-16j 0.0297461-1.79903e-17j -0.0245192-4.3922e-15j -0.0803748-2.84887e-16j 0.0442224+1.45727e-15j 0.0480789-1.72953e-15j -0.0896654+6.79183e-16j -0.115807+2.53064e-16j 0.0983501+1.55184e-15j 0.106323-2.89111e-15j 
0.00473194+3.10359e-15j 0.0514521-3.20941e-15j 0.00643794-1.25972e-16j 0.0195453+3.05168e-16j 0.0216163+2.1128e-16j 0.00979861+3.09359e-16j -0.0115552+8.13451e-17j -0.00589779-3.76689e-16j 0.0172914-1.2993e-15j -0.00147381+1.15166e-15j -2.34303e-05-3.17995e-16j -0.0068101+3.26425e-16j 0.00175062+4.27873e-17j 0.0125352-6.23896e-17j 0.0012052-4.05985e-16j -0.0276519-1.10099e-15j 0.0272678-5.97466e-16j -0.00278193-2.18768e-16j 0.0438472-7.87423e-17j 0.00135686-5.26399e-16j 0.103102+9.42473e-15j 0.0309386-1.40954e-15j -0.00379118+1.08436e-16j -0.0311224+3.28029e-15j -0.0547971+1.28568e-15j 0.0805375-3.69791e-16j -0.115034-9.28243e-16j 0.130896-8.92528e-14j 0.0610981-1.73421e-15j 0.0160701+2.81674e-15j 0.067007+9.19432e-15j 0.0691306+3.95219e-15j 0.129034+8.38328e-16j 0.0913186+8.01901e-16j -0.0837826-4.68458e-16j 0.0184096+6.29008e-16j -0.259309+2.1984e-16j -0.0715932+1.07059e-14j -0.0130058-4.26329e-15j 0.0250937-1.06362e-15j -0.0714551+9.22762e-16j -0.190384+6.02199e-15j -0.0351633-5.87079e-16j 0.0165935-1.06578e-16j -0.0956763+1.18317e-14j 0.0724352+5.26772e-17j -0.0129954-4.08565e-15j -0.0793329-4.3895e-16j 0.0419522-1.60879e-15j -0.0530721+1.30643e-14j -0.0436143+6.31924e-15j 0.0792724-1.08858e-15j 0.0147297+3.08541e-15j 0.0835426-4.29577e-15j -0.0930174-2.77566e-16j 0.0243815+1.92228e-15j 0.0739266+1.078e-14j -0.058062-1.99611e-15j 0.0739454+9.544e-15j 0.0131055-5.11034e-15j -0.0570878-6.01291e-15j 0.171587-3.86376e-15j 0.0851065+4.03091e-15j 0.0326657-2.77593e-15j 0.0676394+1.00205e-14j -0.044841-2.04663e-14j -0.159187-8.13418e-15j -0.0741725+2.4078e-15j -0.00759185+1.55336e-16j -0.0589828+5.46414e-15j 0.0258091+3.82741e-15j 0.0100226+1.4602e-14j -0.0542331-5.20622e-14j -0.028543-1.66361e-15j -0.0327357+2.33704e-15j 0.0460771+5.12973e-14j 0.00535173+3.5316e-15j -0.0550248+4.7433e-15j -0.0169532-2.8154e-15j 0.0512643-3.3858e-15j 0.108401+8.16187e-15j 0.0514215+1.06648e-14j 0.0166864-2.42039e-16j 0.0929822-6.59301e-13j 0.00664385-9.37624e-16j -0.0851138-2.08617e-15j -0.0547146+4.28908e-14j -0.0958812-1.18404e-15j -0.075668+3.37091e-16j -0.0225178-2.70166e-15j 0.096511-1.74441e-17j 0.0577933-8.62472e-16j 0.0360045+1.25664e-15j 0.0538961-2.29749e-16j -0.0104407-2.88976e-16j -0.0846824+4.97658e-15j 0.139708-9.43412e-15j 
0.0152247+1.0817e-15j 0.0449288-4.83741e-15j 0.0557502-2.71086e-15j 0.0254402-2.07944e-15j -0.0028863+1.11381e-16j 0.000246355-1.01459e-16j -0.00604166+8.04005e-16j -0.00728671+6.38606e-16j 0.00411178-3.57779e-16j 0.00175025+1.3555e-16j -0.0047318+4.59956e-17j -0.00615251+8.91573e-16j -0.00371194+4.66072e-16j 0.015613-9.24509e-16j 0.0194942-3.28183e-15j 0.0188469-1.77923e-17j -0.00817636+2.5842e-15j -0.0904222+3.47045e-15j 0.0534177-3.67645e-15j 0.0290508-6.32808e-16j 0.00560797+1.14342e-16j -0.00693328-1.83858e-16j -0.0170398+4.15693e-16j 0.000110824-9.66068e-16j -0.0177871+1.12958e-15j 0.0181352-8.79244e-16j 0.0211657-1.12882e-15j -0.0102445+7.83952e-15j -0.0110932+4.39704e-16j 0.0114802-1.35914e-15j -0.0128533+3.84556e-16j 0.00509846+1.48675e-16j 0.00596213+1.77302e-18j 0.0326184-4.1511e-16j -0.0087768+3.9097e-16j 0.0826598-5.07205e-16j -0.0192821-1.19407e-15j 0.0995209-2.75221e-14j -0.063188+1.49756e-14j 0.0695947-1.3697e-14j -0.183932+1.11965e-14j 0.057331-4.80375e-15j 0.263958-1.19587e-14j 0.15758-5.80793e-15j 0.141777-2.03811e-14j 0.0602304-7.02429e-15j 0.0864907+5.98939e-15j -0.0823569+3.33194e-15j -0.0498089+3.27436e-15j -0.00231458+5.72224e-16j 0.020388-5.12328e-15j 0.00981737-7.49399e-16j 0.101431+1.70368e-14j -0.09125+1.28932e-14j 0.077503+7.69028e-16j -0.154702+7.69565e-15j -0.1406-4.01256e-15j -0.0781615+2.14108e-14j 0.339031+3.44808e-14j -0.0795163-1.49259e-14j 0.129046+1.26493e-14j -0.0928185+8.67811e-15j -0.0591743-1.32239e-15j -0.0210513+9.49501e-15j 0.109873-4.31314e-16j -0.138918-2.32717e-14j 0.0393012-2.34976e-14j 0.119977+1.51631e-14j 0.056545-9.31918e-17j 0.00272864-1.35791e-15j -0.193757+1.59488e-14j -0.19398+2.30322e-15j -0.0684449+1.83432e-15j 0.216281-1.0456e-15j -0.137782+1.84267e-14j 0.0815867+8.82993e-14j 0.0102253+1.2772e-14j -0.147716+2.35944e-14j -0.0700119+1.18579e-14j -0.040185+9.37033e-15j -0.122808+2.7724e-15j 0.0929018+4.40311e-15j -0.0489631+8.57476e-15j -0.181768+1.30405e-12j -0.0795485+2.84386e-15j 0.125865-8.41806e-15j -0.104275+9.17002e-14j -0.129908+1.11617e-14j -0.0373888+8.33308e-16j 0.00766783-2.93959e-15j -0.128625+8.56103e-15j 0.246541-3.26645e-14j 0.0450335+1.73295e-14j 0.0759607-1.68252e-15j -0.115805+1.91528e-15j -0.108994+7.97642e-15j 0.0339864-3.93289e-15j 
-0.0156002+1.40479e-16j -0.0188342+1.12486e-15j 0.0120162+1.11982e-15j -0.0223752+1.54169e-16j -0.0110482+2.29861e-16j 0.00425364-5.18929e-16j 0.0200669-1.60014e-16j 0.0124615-7.93907e-17j -0.00164156+3.77865e-16j 0.00548963-4.41352e-16j -0.00265453+1.38999e-15j 0.0217543-1.38916e-15j 0.00497641-2.29941e-16j 0.00537788+1.08214e-16j 0.00207672-2.3174e-16j -0.0056674+2.58361e-15j 0.046208+1.15767e-15j -0.07507-1.4509e-15j -0.0306512+1.50278e-15j 0.0328693+1.0387e-15j -0.00626744-6.56492e-16j -0.0216483-1.03187e-16j -0.016342-9.72734e-16j -0.00591789-2.77873e-17j 0.0129506-1.82476e-16j 0.0290614+3.54957e-16j 0.0172541+2.89184e-16j 0.00142147-1.84776e-16j -0.0177762+7.98611e-17j 0.00114494+4.76561e-16j 0.0226473+4.17192e-15j 0.0323188+1.18634e-15j 0.0215345+6.17597e-17j 0.0492065+1.8723e-15j 7.3086e-05-6.02183e-16j 0.0162848+1.94196e-15j -0.0429193-8.3569e-16j -0.112063+1.70772e-14j -0.0192585-7.59813e-15j -0.307897-9.51244e-15j 0.114038-1.09742e-14j -0.044462+4.34496e-15j 0.106332+5.33422e-15j 0.160443+3.98654e-15j -0.148615+1.13754e-14j -0.139056-1.17929e-14j 0.137853+3.07483e-14j 0.147864-1.89013e-16j 0.0372455+2.3526e-16j -0.0360103+1.07759e-14j -0.0645632+1.788e-15j -0.0537818-2.08923e-15j 0.0603561+1.2186e-14j -0.106835+2.44794e-15j 0.168429+1.19132e-15j 0.148292-3.86077e-15j 0.0412398+4.17174e-15j -0.0583485-1.43192e-15j 0.0799827+9.90367e-15j 0.0294114-4.27869e-15j -0.107451-6.54242e-15j 0.0656407-8.64242e-15j -0.150173+7.45292e-15j -0.244717+7.03187e-15j 0.135732-6.95048e-15j -0.0645019-8.06402e-15j 0.11898-1.54419e-14j 0.178789+3.61925e-15j -0.0610745-1.05829e-14j -0.0778386-5.70477e-15j 0.204177-1.46184e-14j -0.108772-4.21468e-14j 0.127453+1.3631e-13j 0.0783913+9.92384e-15j 0.0294301+1.81103e-16j -0.0558178-4.48974e-14j 0.267844-5.70242e-16j -0.149349+1.04175e-15j 0.121575-4.68227e-15j 0.00484871-2.28106e-15j 0.00184469-7.01786e-15j -0.012441+1.61959e-15j 0.0835592-2.93294e-15j 0.0733813-5.23369e-13j -0.190117-8.17164e-15j -0.0342354+3.57419e-15j 0.0337395-2.77046e-14j 0.231403-3.48952e-15j -0.00618081-4.847e-16j -0.141859-2.41006e-14j 0.013911-3.09689e-15j -0.153475+3.07658e-14j 0.161342-3.52566e-14j 0.129285+1.25808e-15j -0.177526-2.12598e-15j -0.0014671-2.73207e-18j 0.0778399-3.16551e-15j 
