0.140715+1.23218e-14j -0.0906334-1.07877e-14j -0.0189493-8.33356e-16j -0.25036+2.62635e-15j 0.0789084+3.08756e-15j -0.320869-1.24255e-14j 0.245827-1.14945e-15j 0.332364-1.9847e-14j -0.0635107+2.75497e-14j -0.0010168-1.20531e-14j -0.182636+4.37784e-15j -0.23122-6.18963e-15j -0.287165+6.00317e-14j 0.135262-5.7458e-15j -0.199295+1.24523e-12j -0.189666-8.54171e-16j 0.0354624+5.86248e-15j 0.0520808-1.10443e-14j -0.0998147-4.64437e-15j -0.20713-3.62331e-15j 0.366593+2.59706e-15j 0.181699-5.75133e-15j 0.0916163-1.76229e-14j 0.294915+4.20171e-14j -0.0982097+1.08726e-15j 0.0964468-2.2215e-16j 0.00896675+1.33611e-16j 0.048977-1.50843e-15j -0.00464209+1.75088e-17j 0.00341755-9.41501e-16j 0.0104753-1.03917e-16j -0.0146448-1.2452e-16j 0.0192047+7.93592e-15j -0.0182423+1.49763e-16j -0.00558808+9.81308e-17j -0.00716091-6.7559e-16j -0.0117068+2.75388e-16j -0.00463809+3.40665e-15j 0.0102677-8.21692e-16j -0.012034+1.12524e-15j 0.0145722-1.55492e-15j 0.00502989+1.22244e-16j 0.00511725-4.69589e-16j -0.000949611-1.49228e-15j -0.00351713-1.81372e-15j -0.0227026-1.41646e-15j -0.0247627-6.92742e-15j 0.00783634+4.03905e-15j -0.00931774-1.08381e-14j 0.00775573+6.4708e-16j 0.0478763-6.48366e-16j -0.00968795-3.15196e-17j -0.00782704-4.23565e-16j 0.00945764+4.69056e-16j 0.0243462-5.299e-16j 0.0166342-9.60886e-16j 0.0118561+2.77669e-17j -0.0162836-5.84512e-16j -0.00758938-2.30621e-15j -0.00435893-1.47529e-16j -0.0111116-1.1396e-16j 0.0191931+3.02456e-15j -0.00992622-1.46884e-16j -0.0033903-4.68067e-17j -0.000362673+4.90473e-16j 0.0133761+9.4622e-16j 0.000815468-2.05635e-17j 0.0149134+1.30702e-15j 0.0037043-5.88271e-16j -0.0165125+5.41671e-16j 0.00352434+5.92681e-16j -0.0175523-9.82996e-16j 0.00380336+8.71569e-15j -0.00100321+5.44126e-16j 0.00307513+5.0127e-16j -0.00500865-1.66698e-15j -0.00933692-1.79032e-14j 0.00377643+1.70388e-15j 0.0136937+2.38708e-15j 0.00234916-7.04513e-16j 0.0055537+2.99606e-16j 0.00058233+2.21653e-15j -0.010146-2.08952e-15j -0.0104905-1.15591e-15j -0.00604321-1.17983e-16j -0.00293232-3.65018e-16j -0.00705923-5.73464e-16j -0.0010818-1.58343e-16j -0.0115922-2.68174e-16j -0.000366411-2.03474e-15j -0.0121906+2.22047e-16j -0.00649068-4.36621e-16j 0.00768108-5.9162e-16j -0.000868288+4.5976e-17j 0.000988339-4.97764e-16j -0.00899209+2.80858e-15j -0.00352256-7.53679e-16j 0.00291839+1.14645e-15j -0.00486611-2.35958e-16j -0.0107853-5.22999e-16j -0.000474992-4.59883e-16j -0.00289524-1.8362e-16j 4.90627e-05-9.94115e-16j -0.000348477+1.3097e-16j -0.00346817-1.6733e-15j 0.00792469-1.96424e-16j -0.000634229+3.07363e-16j -0.0034163+2.95458e-15j 0.00871923-1.20379e-14j -0.00381533-3.65705e-17j -0.00690916-2.41025e-16j 0.00702113-3.30427e-16j -0.0153769-3.90961e-16j -0.00166823-4.40161e-16j -0.00270154+7.44998e-17j 0.00295001+5.67952e-16j 0.019934-8.21885e-17j 0.0138819+8.25335e-16j 0.00146603-1.8848e-16j 0.00774085+1.07511e-16j 0.0076336+4.58749e-16j 0.000418647+3.40649e-17j -0.00753559+8.54826e-17j -0.00393759+6.79016e-17j -0.00355005-7.81162e-17j -0.0123103+1.68219e-17j 0.0154742+1.74613e-16j -0.00991283-5.53418e-17j -0.0108491-3.90939e-16j -0.00505029+7.77851e-18j 0.00256387-3.52236e-16j 0.0233859-4.62072e-16j 0.0281526+4.524e-17j 0.00404649-2.31613e-18j 0.0150889-1.17886e-15j 0.0374727+2.06314e-15j 
0.122271+5.68503e-15j 0.0240447-4.98466e-15j 0.145271+3.36723e-16j 0.168616-1.53295e-15j 0.228867+1.59901e-15j -0.335475-1.52263e-14j -0.0864614-1.16475e-16j -0.0673342+1.64415e-14j 0.149087-1.84469e-14j -0.157208+3.67843e-15j 0.220671-5.53925e-15j -0.227933+4.23232e-15j 0.00193629-2.46487e-14j 0.0321565-1.95954e-15j 0.452978-2.79586e-12j 0.0973987+1.11359e-15j -0.127475-7.73217e-15j 0.184486+4.24011e-14j 0.385314+2.73517e-14j 0.197718+4.52894e-15j 0.0692342+2.03047e-15j 0.0582676-1.63122e-15j -0.159882-2.55099e-14j 0.310464+5.79524e-14j -0.0743511+4.01649e-16j -0.0599624-5.87638e-17j -0.034106-4.83844e-17j 0.0463673-1.22779e-15j 0.00421656+2.33913e-16j -0.0209748+6.35343e-15j -0.0168579-3.77614e-17j -0.0184939+3.41131e-16j 0.00133575+6.29121e-16j -0.00945165-1.11882e-16j 0.00844596-2.44265e-16j -0.00145139-2.63799e-16j -0.00302267+9.7662e-17j -0.00892405+7.51353e-15j 0.000345274-6.73768e-16j -0.0132453+1.01733e-15j 0.00758962-1.10345e-15j 0.00973371-5.50449e-16j 0.00814183-5.4294e-16j 0.0135886+7.04109e-15j 0.000113607+7.07634e-16j 0.00882692-1.24977e-15j -0.0235324-4.49075e-15j 0.00203462+7.54515e-16j -0.000330052-1.77905e-15j -0.0200967-6.53228e-17j 0.0179243-4.3798e-16j 0.00554835+3.64116e-16j -0.023986-4.8149e-16j -0.0116491+8.54922e-16j 0.00609847-1.05992e-15j 0.0284424-1.69867e-16j 0.000321689+1.15328e-16j -0.011994-4.48867e-16j -0.00112532-3.17612e-16j 0.00339294+1.38291e-15j 0.0206925-8.72248e-16j 0.000510275-4.57106e-16j -0.0164983-1.20129e-16j -0.0148157+1.76816e-17j -0.00229966+2.29797e-16j -0.00725607-3.47134e-16j -0.00738456+2.30446e-16j 0.0132562+1.07685e-15j -0.000341193-6.41127e-16j -0.0120417+7.72271e-16j -0.00520867+2.77652e-16j -0.0100824-2.43097e-16j -0.000331886-6.25157e-16j -0.00786757+8.58131e-15j 0.00704549+7.28464e-17j -0.00257244-1.5072e-15j -0.00723055-1.3455e-14j -0.00241415+1.47197e-15j 0.00106578+2.52139e-16j -0.00727916-5.93194e-16j -0.00235071+2.25093e-16j 0.00434022+1.7953e-15j -0.00931602-2.6856e-15j 0.00205441+4.64915e-16j -0.00707001-4.50866e-16j 0.006602-7.26462e-16j -0.00609396-9.7463e-17j -0.00540063-1.06731e-15j -0.00547905-5.0894e-16j -0.00231113-2.45396e-15j -0.00359082-1.50781e-16j -0.00899787-1.60236e-16j -0.00468077+6.43673e-16j 0.000227458+2.63571e-16j -0.00551552+3.67878e-16j 0.000714139-1.05205e-15j -0.00318864-2.66529e-16j 0.00163353+5.49278e-16j -0.00881442+1.02736e-16j -0.00707622+9.23742e-17j 0.00072839-9.59884e-17j -0.00634557+5.60282e-16j 0.00659682-1.59171e-15j -0.00454905+6.7627e-16j 0.00437314+2.29538e-15j 0.00640905+2.47489e-16j 0.00274842+1.43371e-17j 0.00700492+8.72915e-16j 0.0042742-2.88172e-15j -0.0040795+1.67421e-16j 0.000769459-5.33224e-16j 0.0067658-1.02249e-15j 0.000226525+2.3743e-16j -0.00165501-4.19306e-17j 0.00302482-1.62556e-16j -0.00688051-9.85141e-16j 0.000698778-1.34267e-16j 0.00861702+3.98686e-16j 0.00735169+6.39295e-16j 0.0114001+1.04516e-16j 0.00280053+4.84836e-16j -0.0113841-4.02067e-18j 0.000351888+6.34927e-17j 0.00205822+1.46466e-16j 0.0116698+4.04722e-16j -0.00255749+1.62686e-17j 0.0042889+5.16466e-17j -0.0020957-3.1975e-17j -0.0190438-6.28459e-16j 0.0117196+2.86523e-17j 0.0154613-4.63618e-16j 0.0197761-6.27807e-16j -0.00614356-6.16985e-18j 0.0126624+4.84976e-17j -0.0100638-1.59717e-15j 0.0336331+2.81017e-15j 
0.0463609+6.52513e-16j 0.0391859-5.76625e-16j 0.00180353+9.47967e-16j 0.203104-2.62515e-15j -0.131934+1.04017e-15j -0.164681-6.89636e-15j 0.133554-2.00441e-15j 0.167799-2.46541e-14j -0.33517+2.16607e-14j -0.183063-1.08396e-14j -0.0261788-2.26435e-15j 0.260885-5.4052e-16j 0.281462-2.04053e-14j 0.313341+1.99479e-14j -0.0493877+2.85071e-13j 0.146004-8.94016e-15j 0.237269+2.90869e-15j -0.331261-1.72912e-14j 0.0416267-1.16174e-14j 0.125428-7.50722e-15j 0.27247+1.26671e-15j -0.276183+4.56069e-15j -0.306341-1.58969e-14j 0.0984138+3.72908e-14j -0.000615703+7.7143e-17j -0.0506392+2.42838e-16j 0.0177391+1.65642e-16j -0.0010871+9.46489e-16j -0.008749+4.01508e-16j -0.0416996+1.25718e-14j -0.000447798-3.31096e-17j -0.0177312+2.68336e-16j -0.00214588+2.63369e-17j -0.0133339+1.03482e-16j 0.00368108-8.87676e-17j 0.00695906+3.24032e-16j 0.00200555+7.57058e-16j -0.00552617+4.67905e-15j 0.0027314-7.42434e-16j -0.00146886+4.6418e-16j -0.00148898+6.72507e-16j -0.00421041+3.24134e-17j 0.0100963-4.63664e-16j 0.000925926+6.23221e-16j -0.00944533-6.00666e-15j 0.0109289+1.92347e-16j -0.005617-5.75727e-16j -0.00444457+2.01248e-15j -0.00732346-4.64226e-15j -0.0105094-3.31303e-16j 0.00338761+2.96437e-16j -0.006214-2.44635e-16j -0.00462738-2.21397e-16j -0.0218517-2.74734e-17j -0.0126585-6.44276e-16j 0.0174158+9.76536e-17j -0.00324472-1.67625e-16j -0.00627997-2.03392e-16j 0.00166057+8.19855e-16j 0.00856546-2.32863e-16j 0.0109014+1.51398e-16j -0.00791614-1.44427e-15j -0.0032732-1.88117e-16j -0.00788602+1.61477e-16j 0.00878967-2.27625e-16j -0.00170346-4.2279e-17j 0.00224541+5.16175e-17j -0.00600958-6.31922e-16j 0.00686863-8.0683e-16j 0.00132368-7.03632e-17j -0.00902958+5.7927e-17j -0.0076825+9.17847e-17j -0.00776832-1.67228e-14j -0.000635535+1.26494e-15j 0.00617472+8.94021e-16j -0.00522042-2.50251e-15j -0.00409205-4.66411e-15j -0.00962384+9.64705e-17j 0.00592685+1.79274e-15j -0.00801794-9.33747e-16j 0.00350654+5.69712e-16j -0.000799367+5.71215e-16j -0.00655028-1.40477e-15j 0.00566389+8.27665e-16j -0.00206187-2.81008e-16j 0.00486+2.08458e-16j 0.00166968+3.11358e-16j 0.00313061+1.17909e-17j -0.00230762+2.76793e-16j 0.00274943+3.09141e-15j -0.000652563-1.39795e-16j -0.00278196+1.38919e-16j -0.00548123+6.66715e-16j 0.00231114+1.79135e-16j -0.00225878+4.82466e-16j 0.00514904-1.58978e-15j 0.00172959-2.21737e-16j 0.00561992+9.84147e-16j -0.00772543-6.25489e-17j -0.000622174-1.65516e-16j -0.00105149-6.83803e-17j -0.0064386+6.84207e-17j 0.000551501-1.21768e-15j -0.0013982+2.78144e-16j 0.003593+1.99617e-15j 0.00559898+4.78561e-17j 0.00649074+1.02009e-15j 0.00464221-2.04285e-17j 0.00205143-7.09422e-16j -0.00918586+5.18174e-16j -0.000335363+1.04498e-16j 0.000284654-1.28621e-16j -0.00371407+1.76094e-16j 0.00196631-9.17005e-17j 0.00188851+2.70407e-17j 0.000381268+2.83306e-16j 0.00560924-1.60542e-16j 0.00194552+1.02088e-16j 0.00163139+1.0134e-16j 0.00167792-2.31298e-18j -0.00512988-5.43955e-17j -0.00633693+2.74182e-16j 0.00424818+1.59745e-16j -0.0146866+2.18932e-16j 0.00678177+3.11074e-16j 0.00706859+1.31159e-16j -0.00836083-2.39175e-16j -0.00075359+2.75185e-18j -0.00801214-3.12548e-16j -0.000913053-4.58702e-18j 0.0146217-3.73581e-16j 0.0064779-2.96971e-16j -0.0172113-7.9504e-17j -0.00122998-3.88512e-17j -0.0148431-8.46071e-16j 0.0130888+1.5647e-15j 
0.224608+1.96611e-14j -0.145283-1.76426e-14j -0.103478-2.02974e-16j -0.0187691-2.90642e-16j 0.0122738-2.98048e-17j 0.0680472+3.06819e-15j 0.024421+9.74702e-16j -0.0832208+1.80134e-16j -0.0221609-3.62876e-15j 0.0772543+1.71333e-15j 0.0133381-6.47548e-16j 0.00867406+1.16022e-15j 0.0604829-1.07296e-14j -0.00725883+1.73764e-15j 0.0245168-1.54413e-13j 0.0265342-2.78108e-16j -0.0133367-5.00158e-16j -0.0280792-7.67615e-16j -0.00907344-8.91621e-16j 0.0238813-4.24872e-16j -0.0248774-7.11395e-16j -0.0326635+5.42891e-16j 0.0194639+2.46029e-15j -0.0229703-4.7531e-15j 0.0126837-1.4568e-16j -0.167572+3.63383e-17j 0.0329958+3.33974e-16j -0.174841+6.47059e-15j 0.0616963+8.30641e-16j 0.157094-4.72206e-14j -0.264661+1.83828e-15j -0.19453+2.21272e-15j -0.0260241-1.90609e-16j -0.064673-2.26816e-15j -0.134928+8.3981e-15j 0.0977166+1.14234e-15j -0.0732187+1.31896e-15j -0.248155+2.0233e-13j 0.162335-6.53767e-15j -0.046871+1.08633e-14j 0.0882263-6.71422e-15j 0.0646746-1.63174e-15j -0.0701568+2.37969e-15j -0.369933-2.072e-13j 0.12307+7.88375e-14j -0.0377618-1.94463e-15j -0.0198246-1.46304e-14j 0.0917915+2.5776e-14j -0.0355751-5.7794e-14j 0.0208324+5.76896e-15j 0.389051-3.51206e-15j 0.0130393+1.24267e-18j 0.00709797+1.90191e-15j -0.0393829+9.44763e-16j 0.0924487-1.33246e-15j 0.0649382-6.12484e-15j 0.15129+4.31128e-16j -0.0738607-3.62454e-15j -0.0138546-3.83063e-15j 0.0310934-5.03829e-15j -0.0459296+1.58816e-15j 0.0667594+1.17616e-14j -0.0213086-8.2605e-16j -0.035456-1.74363e-16j 0.000544223+2.46715e-16j 0.0124264-5.3344e-17j 0.00209438+3.12421e-16j 0.018575+2.7483e-15j -0.0173828+2.2215e-15j -0.0456529+7.23388e-16j 0.0472489+1.75515e-15j -0.0542254-2.63761e-15j 0.00482856+1.03502e-14j -0.00520155+5.77453e-15j 0.0171687+1.74115e-15j -0.0210859-8.28869e-15j -0.0242054-4.58788e-14j -0.000755305+4.51025e-15j 0.012884+2.46833e-15j 0.0186277-9.33689e-16j 0.0166361+8.72516e-16j 0.042012+1.28647e-14j -0.0374022-1.28576e-14j -0.0414895-6.96206e-15j -0.0245851-3.72743e-15j 0.00837764-1.04042e-15j -0.00819504+1.75432e-15j -0.0100706-3.09868e-15j -0.0528701-2.1282e-15j 0.0111764+4.94098e-15j -0.00103154+2.24458e-15j -0.0110959-1.29663e-15j 0.0224345-4.72484e-16j 0.0153451+1.94227e-15j 0.0126339-1.6534e-15j -0.0201574+7.77515e-15j -0.031466-3.50827e-15j 0.00871677+6.17345e-15j 0.000930996-1.46333e-15j -0.0103771-3.10928e-15j -0.0165698-8.60604e-16j -0.0155869-7.40712e-16j -0.0151531-3.70438e-15j -0.00431515+2.67983e-15j 0.0326316+2.12969e-14j 0.0241201+1.5281e-15j 0.00897069-5.24057e-16j 0.0283453+6.02042e-15j 0.0232954-2.15171e-14j 0.0205979-7.07517e-16j -0.0394329+5.19934e-16j 0.0103942-1.52424e-16j -0.0575742-3.43475e-15j -0.0166229-2.10832e-15j -0.0161436-4.38037e-16j -0.0114389-1.79608e-15j 0.0529055+2.35354e-16j 0.0152717+8.38216e-16j -0.0229133-4.3954e-15j 0.0283879+1.10436e-15j 0.0403347+3.03424e-15j -0.00195846-1.29243e-16j 0.0120625+2.6076e-16j -0.0068363-2.102e-16j 0.0150209+1.60888e-16j -0.0222025+2.7511e-16j -0.0110229-4.06978e-16j -0.0164518-4.36842e-17j -0.0286829-9.66127e-16j -0.0457189-1.47635e-16j 0.0268637-6.05818e-16j -0.000729671-1.8796e-16j 0.109207+2.74162e-16j -0.0532561-2.75761e-16j 0.0864233-3.66444e-15j 0.146727+6.97859e-15j 
0.149455+2.97766e-15j 0.114383-1.88985e-15j 0.0637159+5.97121e-16j 0.068184-4.38982e-16j -0.0539658-8.22487e-16j 0.00567808+2.09289e-16j -0.0328043-9.92944e-16j 0.000695455+3.7719e-15j 0.0611474-2.16729e-15j 0.0423347+1.51504e-15j -0.0444639+2.88139e-16j -0.0160138+8.4878e-16j 0.00794016-5.18987e-16j 0.0131587+1.87864e-16j -0.0119055+7.26031e-14j 0.00550547-1.51648e-17j 0.01786+7.51352e-16j 0.00161993-3.31904e-15j -0.0626963-3.00781e-15j -0.0196883-8.70061e-16j -0.0192933-7.44517e-16j 0.005765+2.69682e-16j 0.0239862+3.61145e-15j -0.0419657-8.09655e-15j -0.0217656+4.37786e-16j 0.215564+1.10863e-15j 0.107089+7.30651e-16j -0.230985+7.30136e-15j -0.0700186+4.39129e-16j -0.180213+5.08946e-14j -0.0062899+1.44886e-15j -0.0813107+1.61909e-16j -0.119881-4.87502e-14j 0.279888+6.66568e-17j 0.0657972+1.19133e-15j 0.102481+4.03395e-15j 0.303826-3.75796e-15j -0.209932+1.74545e-13j -0.0774654-1.36818e-14j -0.0923888+6.91966e-15j 0.162521-3.401e-15j 0.269769-2.98117e-15j 0.126756+9.5222e-15j 0.336807+1.82539e-13j 0.23383+1.51791e-13j -0.0301356-1.49934e-15j 0.0732225+1.47272e-14j -0.0200235+6.22351e-15j -0.0651544-3.88778e-14j -0.181227-1.81796e-15j 0.0753331-4.33786e-15j 0.0896207+2.90678e-15j -0.0628458+3.1939e-15j -0.135421-1.22246e-16j 0.0321099-4.99956e-15j 0.130934+1.05637e-15j -0.059327-6.68083e-16j -0.110287-2.46447e-15j -0.00734332-8.14286e-16j -0.00117378+2.26389e-15j 0.0317387-1.70901e-15j 0.00494286+8.73922e-16j -0.0548269-1.71782e-16j -0.0629302-5.6914e-17j -0.0263175+5.82372e-16j -0.00779325-3.81615e-16j -0.0233583+7.9815e-17j 0.0147077+1.61462e-15j -0.0153475+2.15441e-16j -0.00578424+5.78473e-16j -0.0195804-3.63247e-16j -0.00768285-1.26572e-16j -0.0118943-2.2689e-14j -0.0751704+8.22636e-14j 0.0338815-2.11807e-15j -0.0165757-1.04014e-14j 0.0137849+2.89865e-14j -0.0025105-5.32348e-15j 0.0197431+6.31843e-15j -0.00800482-7.78371e-16j -0.0108955+1.42082e-16j 0.0166371+3.69457e-15j -0.015765-5.43064e-15j 0.0146656+1.39353e-15j -0.00818706-8.36741e-17j 0.0263484-9.44973e-16j -0.011708-6.707e-16j 0.00262702-3.6442e-16j 0.0129862+9.11146e-16j -0.0107388-7.65472e-15j -0.0185596-3.06303e-15j -0.0130132+2.65761e-16j -0.0245017+4.85061e-15j 0.0116421+9.82189e-16j -0.0399068+1.83685e-15j 0.0293143-1.07756e-14j -0.0234469+3.99663e-16j -0.00776187+1.76827e-16j -0.00259158-1.11795e-16j -0.0115068-2.46495e-15j -0.0125415-7.50311e-16j -0.019943-2.02468e-15j -0.00802281-5.60124e-15j 0.00597495+1.72965e-15j 0.016117+9.92904e-15j 0.0204551+4.35465e-16j 0.0255029+3.86916e-15j 0.00732698-1.15007e-15j 0.00192543+1.67247e-15j 0.00203974-9.72293e-16j -0.0111507-2.58529e-15j 0.0275146-3.65436e-15j -0.009612+1.01566e-16j 0.00255491-1.04311e-15j 0.0130705+1.7906e-16j -0.00990492-8.87267e-16j -0.00476837-2.05613e-16j 0.00172464+4.25258e-16j -0.0193907-2.2244e-15j -0.00225797+3.53097e-16j 0.00424837+7.8324e-16j -0.0190329+5.67577e-16j 0.0268657-1.68346e-16j 0.0333681-5.002e-17j -0.00797401-8.00249e-18j 0.00192832+1.455e-16j 0.04559+7.90339e-16j -0.0233573+1.49006e-16j -0.0461523-1.32139e-15j 0.0764935+3.47175e-16j 0.0184193-3.29766e-16j 0.00467106-9.04428e-17j -0.0359-3.40535e-16j 0.0335329+1.68564e-16j -0.0673283-6.62544e-15j 0.117081+1.13486e-14j 
-0.0702044-3.53047e-16j -0.052053+1.79533e-15j 0.0639206-1.14533e-15j -0.0769408+2.18656e-15j 0.042642-4.05687e-16j 0.0239965+6.10793e-16j -0.0183982+2.93318e-16j 0.00733213-2.16524e-15j -0.0270771+2.34708e-15j 0.00495992-4.21468e-16j 0.0107003-8.8017e-16j 0.0110789+5.74994e-16j 0.0171539-3.58991e-15j -0.0166599+9.16012e-16j 0.00406982-2.5016e-14j -0.0134653+2.47696e-16j -0.00362156-4.78586e-18j 0.00259139+2.10679e-15j 0.0329106+1.47002e-15j 0.0150209-3.45477e-16j 0.0416539-1.8016e-17j 0.00571365+7.42976e-17j -0.0550816-2.39871e-15j 0.0222875+6.75284e-15j 0.131243-1.81468e-15j -0.013228+6.46147e-16j 0.198995-1.57025e-15j 0.0465163-3.138e-15j -0.206337+3.32619e-15j -0.108805+3.29613e-14j -0.209701+4.63614e-15j -0.173411+4.05297e-15j -0.0818812-2.47652e-14j -0.0940003+1.0939e-15j 0.440564-2.85001e-14j -0.027362+5.80775e-15j 0.000889753+4.2894e-15j 0.109265-9.30955e-14j 0.029698-1.77384e-14j -0.40947+2.99814e-14j 0.130266-2.02352e-14j 0.254141-3.05037e-15j 0.051861+2.54801e-15j -0.121619-6.38167e-14j 0.183774+1.18584e-13j -0.0325007-9.31961e-15j -0.00410532-1.74997e-15j -0.162529-1.47435e-14j -0.0121574+4.11342e-14j 0.301881-2.82179e-15j -0.12442+7.54548e-15j -0.00981632-7.13279e-16j -0.0450502-1.11518e-14j 0.214909+2.98249e-15j 0.0538232+4.82993e-15j -0.174033+8.25047e-16j -0.00287866+5.85949e-16j 0.00961587+7.51549e-16j -0.0632874-2.20868e-14j -0.00723969+1.30799e-16j -0.0118484+5.56723e-16j 0.00876297+5.20264e-16j 0.0515013-6.34668e-16j 0.0444623-6.40083e-16j -0.0265526+1.64721e-15j -0.0145869-6.21182e-16j 0.0038212-3.54617e-16j -0.00114599+4.49955e-16j -0.0148685+1.24491e-15j -0.00781524+5.51533e-16j 0.0418734-4.53767e-16j 0.00159272+1.42021e-17j 0.0025046+3.95308e-15j 0.0214239-2.56606e-14j -0.0362152-9.14986e-17j 0.00993904+6.22039e-15j 0.0128441+1.93846e-14j 0.0213678-1.38535e-15j -0.00936359-2.31892e-15j 0.0011577-8.66606e-17j -0.00176837-5.63351e-16j -0.00529435-2.83766e-15j 0.0146445+3.33716e-15j -0.0028929-8.78481e-16j 0.000647244-1.50133e-16j -0.0146277+1.5856e-15j 0.0108528+5.63278e-16j -0.0170267-4.6699e-16j 0.00941984-7.9319e-16j -0.00812914-8.33958e-15j -0.0059376-2.37604e-19j -0.00197783-5.24357e-16j 0.0138735-1.66689e-15j -0.0140852-8.90146e-16j 0.0062003-5.09942e-16j 0.00248918-1.37093e-16j 0.0083962+2.11525e-16j -0.00354101-1.88667e-15j 0.0059115-2.99231e-16j 0.0108894+1.17032e-15j 0.00819774+9.80252e-16j 0.00514931-3.39635e-16j -0.000853849+1.87012e-15j 0.00814229-1.69805e-15j -0.0159839-9.81348e-15j -0.0137491-9.14498e-16j -0.00152506+6.46229e-16j -0.0045745-2.55549e-15j -0.00814489+8.51015e-15j 0.000821144+4.98936e-16j -0.00260797+6.37152e-16j -0.0036665+8.54306e-16j -0.00212324-4.50405e-16j -0.000909381+6.02107e-17j -0.000554742+4.20926e-16j 0.0125574+1.44093e-15j 0.00456403+6.04311e-17j -0.00434217-8.83989e-16j -0.00418767-3.10646e-16j -0.00642135-6.06716e-17j 0.0174773+5.53896e-16j -0.00369157-3.41288e-16j -0.00685495-4.31775e-17j 0.0461647-5.7371e-16j 0.00151888+4.60813e-16j 0.00577879+8.37874e-17j 0.00555109-4.25116e-17j 0.0182344-2.84936e-16j 0.0549948+5.93946e-16j 0.00743784+3.97588e-17j -0.0217684+4.90358e-16j -0.0029831+3.12471e-16j 0.0439296-4.40297e-16j 0.0363735-3.24965e-16j 0.0501374+3.32047e-15j -0.0656574-5.76386e-15j 
