0.0967128+4.29229e-17j -0.0619549-8.49236e-17j 0.36413-1.22687e-15j -0.2287-1.44088e-15j 0.34928+1.93969e-14j -0.251282+1.1864e-14j -0.47805+2.02572e-14j -0.18429-5.74947e-13j 0.272203+1.19696e-14j 0.0353785-4.42691e-15j -0.00126772+1.76517e-14j 0.286781+1.96421e-14j 0.433033+3.0549e-15j -0.0497508+1.52469e-17j 0.0365656-1.2811e-16j 0.0107022+2.69749e-16j 0.0085215+6.81471e-15j 0.016873+1.41985e-16j -0.00761279+5.55821e-16j 0.00535533-1.1587e-16j -0.000202797+2.22613e-16j -0.000361579+1.93184e-16j -0.00485153-5.37116e-16j 0.00732048+3.27273e-16j -0.00131684+3.42923e-17j -0.00832417+1.49698e-16j 0.00883934+1.49497e-16j 0.0248678+1.26041e-17j -0.00568722+2.61822e-16j 0.0048032+3.59125e-18j -0.0133545+1.67007e-14j -0.0046848+4.99548e-15j 0.0130475-3.9359e-16j 0.0105346-1.38374e-15j 0.00627724-9.60467e-17j 0.00736352-8.79983e-17j 0.00786234-1.27271e-16j -0.010215+3.82073e-16j -0.00240779-2.09341e-17j 0.00117087-8.38641e-18j 0.00594399+4.04728e-16j -0.00251918-4.23808e-16j -0.0106662+9.74753e-17j 0.000597929+1.07487e-16j 0.00136348-3.2694e-18j 0.00145186+1.08671e-16j -0.00334898-3.73222e-16j 0.00372534-1.08254e-16j 0.00327305+4.93909e-17j 0.00314837-3.61461e-17j 0.00545722+8.0553e-16j 0.0060671-3.57703e-16j -0.00097928+2.19829e-16j 0.0064314+2.02078e-15j 0.00191388+2.96277e-16j 0.00229749+6.6967e-16j 0.00446486-6.62331e-16j -0.00160813+6.02089e-16j 0.000980998-6.11746e-16j 0.00592255+8.10244e-16j 0.00155577+4.82902e-17j 0.00215463-1.49875e-16j 0.00408777-6.95105e-16j -0.00324624+1.08318e-15j -0.00311645-3.28703e-17j -0.00233976-9.21894e-17j -0.00977752-2.3237e-16j 0.00039005-1.20097e-15j -0.0103559+5.21746e-16j -0.000802077+1.56371e-17j -0.00448405+2.12064e-13j 0.00168726-2.90907e-17j 0.00206883-4.4931e-16j -0.00118133-1.93349e-16j -0.00092827+4.16728e-16j -0.000812419-8.00142e-17j 0.0081427+8.81081e-17j 0.00448627-1.87809e-16j 0.00386244-1.34186e-16j 6.95065e-05+2.73596e-16j 0.00229056+1.98878e-17j -0.00223587-4.53135e-16j 0.00243249+8.07672e-16j -0.00541641-7.4186e-17j 0.00384953+3.7988e-16j -0.00050458-3.61384e-16j 0.0064771+3.71209e-17j -0.00651778-4.48674e-16j 0.0075972+2.87817e-17j 0.00209685-5.82684e-16j -0.00265287+1.97945e-16j -0.00169797+8.61673e-17j 0.00354406-1.85718e-16j 0.00723317-3.0654e-17j 0.00281193+5.20385e-17j 0.00229023+2.88693e-16j -0.00110905-2.49327e-17j 0.00416118+4.18644e-15j 0.000348212-9.56818e-16j -0.00112631+2.86653e-17j -0.00365818+7.72792e-17j -0.00394318+4.43259e-17j 0.00167612-5.60442e-16j -0.000445545+8.40762e-16j -0.00987219+7.05141e-16j 0.000872978-4.87315e-16j -1.30065e-05+5.51143e-16j -3.04682e-05-1.46169e-16j -0.00147966+1.80293e-15j -0.000229171+5.17815e-17j -0.00141059+1.18034e-15j 0.00468341-4.37588e-16j 0.00572832+1.8034e-16j 0.000285722+3.88364e-16j 0.000690109+2.49657e-16j 0.00180302+2.71095e-16j 0.00239468-4.04898e-17j -0.000289043-5.41825e-16j -0.00157926+5.03773e-16j 0.00640015+2.5015e-15j -0.00203559+1.45645e-15j 0.00245877-1.60894e-16j -0.00173036-2.14497e-16j -0.000391228+4.38085e-16j -0.0051537+4.43452e-15j 0.00480312+4.58822e-16j 0.00167466+6.43797e-18j -0.00300311-1.04102e-16j 0.000568286-2.55422e-16j -0.00442662-2.02965e-16j -0.00134467-7.47006e-16j -0.00581674-2.88899e-15j -0.00116865-1.12535e-16j 0.00234509+2.79412e-16j -0.00230851+2.45811e-16j 0.000740187-5.14789e-17j -0.00771166+1.05903e-16j 0.00103646+4.04229e-17j 0.00113274-8.91898e-16j -0.000869773-2.04053e-16j 0.00705845-1.50359e-16j 0.00582317+5.29546e-18j -0.0062285+1.4016e-16j 0.0033922+5.21945e-17j -0.00223865+2.58269e-17j -0.00355688-7.68725e-17j 0.00432884+4.4319e-17j -0.00507519+1.03477e-15j 0.00244982-1.36409e-16j -0.000814241-1.21531e-16j 0.00880175-5.94423e-17j -0.00748749-1.79349e-15j 0.00231735-1.63527e-16j 0.00780244-9.02105e-16j -0.00240813+4.91004e-17j -0.00898325-1.51091e-16j -0.000369052-4.23242e-17j -0.0097148-3.90587e-18j 0.00411123+2.07847e-18j 0.0105614+1.15815e-18j 
-0.154515+3.34716e-16j 0.103911-6.0851e-16j -0.0160127-5.08642e-16j -0.0103956+2.23835e-16j -0.0162093-5.68737e-16j -0.0185606+1.0462e-15j -0.0407048+1.24401e-15j -0.0113388-3.54745e-14j 0.023273+9.04601e-16j -0.0216556+7.1115e-16j -0.0116989+3.29903e-16j -0.01636-1.37662e-15j 0.0209753+1.33974e-16j -0.134609+9.9639e-17j 0.190993-1.13712e-15j 0.295261+9.74444e-16j 0.283534+2.10874e-13j -0.139623+1.43096e-15j -0.22824+4.27826e-15j 0.361726-5.31627e-15j -0.135644+2.3619e-15j -0.0761379+5.88925e-16j 0.286763+4.2587e-14j -0.400357-1.77289e-14j -0.0172196+8.14015e-15j 0.110156-9.34724e-16j -0.268471-3.25204e-15j -0.354197-2.18128e-15j 0.128333-5.03098e-15j 0.01715-1.98442e-18j 0.0351278-3.53218e-14j -0.0154168-1.04416e-14j -0.0170711+1.0221e-15j -0.0615953+6.55213e-15j -0.026324+1.41804e-17j -0.00320847-5.62136e-16j -0.00017581-7.9541e-17j 0.0204403+1.12976e-16j 9.35213e-05+6.19352e-17j -0.00553793+1.99517e-15j -0.00522862-2.19538e-15j 0.0159862+1.10003e-15j 0.0280899-2.55537e-16j -0.0226998-2.35249e-15j 0.0142968-1.4207e-15j 0.00907193+8.71943e-16j -0.00284916-6.46412e-16j -0.000588533+6.52029e-16j -0.00559531+1.43779e-16j 0.00629474+2.20616e-15j -0.0127461-2.73759e-15j -0.0114272+6.19361e-16j 0.00529022-1.10258e-15j -0.00574922-1.33791e-15j 0.000422489-3.68613e-16j -0.00485649-1.0183e-15j -0.0089854+6.56597e-16j -0.0043409+3.92837e-16j -0.00420178+3.40489e-16j -0.00324393-2.45042e-16j 0.0015198+3.37202e-16j -0.0195337-7.50105e-16j -0.0118211-7.75719e-16j -0.00185205-7.82015e-17j -0.026563+2.24996e-16j 0.0274248-1.70294e-15j 0.0251417-1.59521e-16j -0.00509918+5.66205e-15j 0.0250698-1.37878e-15j -0.00666824+2.1404e-16j 0.0497977-2.35391e-12j -0.0247198+1.5014e-15j -0.0159526+1.2972e-15j -0.00366813-1.6249e-16j 0.0041761-3.8903e-16j -0.0105177-8.87263e-17j -0.00154333-1.75396e-16j -0.0165972+5.6943e-18j -0.0050874+2.45658e-16j -0.00264318+1.09189e-16j 0.0028721+6.82406e-17j 0.0219515+1.34819e-15j -0.00495478-1.33507e-15j 0.0112861+1.77077e-16j 0.0025726-1.62081e-16j 0.0186056+8.59637e-16j -0.0133415-1.99053e-16j 0.0121937+6.32789e-16j -0.0135146-4.7811e-18j -0.0175729+2.62382e-15j 0.00495984-4.32562e-16j -0.00643502-2.22041e-17j 0.00481069+2.95115e-16j -0.0148622-2.23786e-18j -0.00199261-3.26967e-16j -0.009053-2.05561e-16j -0.00668333+9.8188e-17j -0.0143404-1.7201e-14j 0.00818664+4.54538e-15j -0.00101924+6.85821e-16j 0.00855646+6.71939e-17j -0.000429046-9.29963e-17j -0.00976866+1.12621e-15j -0.00886566-1.80443e-15j 0.0218044-1.22036e-15j 0.00283701+9.27076e-16j -0.00182782-1.24264e-15j -0.00103057+4.83414e-16j 0.0113815-1.09336e-14j -0.00911524-5.79927e-17j 0.00904399-1.21943e-14j -0.00403193-1.76021e-15j -0.00524617+3.66927e-16j -0.00573696-1.07519e-15j -0.00553467-1.30124e-15j -0.00397938-1.1346e-15j -0.00530327+1.09566e-16j 0.00137963+1.1582e-15j 0.000314691+1.47294e-16j -0.00389306-3.93569e-16j 0.00545452-7.30666e-16j -0.0225512+1.23041e-15j 0.00431155-2.73243e-17j 0.00852748-1.05056e-15j 0.0120925-1.07755e-14j -0.00879273-9.03595e-16j 0.00376117-6.01991e-16j -0.00667987-2.65881e-16j -0.00231878+3.12148e-16j 0.0127921+1.61198e-16j -0.00128148+1.07395e-15j 0.0116725+4.88901e-15j 0.000593276+2.97102e-16j -0.00411754-5.12309e-16j -0.0100695+3.80488e-16j -0.0156784+1.83476e-16j 0.0103126+1.47426e-16j -0.00982065+6.30559e-17j 0.00761677-5.16431e-15j -0.00222509-3.90584e-16j -0.0111704+1.37157e-16j -0.00942562-1.48327e-17j 0.0117887-3.45691e-16j -0.0153977-1.05312e-15j -0.00487709-1.23475e-15j 0.00750949-7.34562e-17j 0.000974396-2.53054e-16j -0.0029838+7.18485e-16j -0.0126841+3.07464e-16j -0.0076349+1.43631e-16j -0.0229247+1.80092e-16j 0.0307568+7.29462e-15j -0.0132949+4.866e-16j -0.0151074+1.78582e-15j -0.00281141-1.03867e-16j 0.0169862+2.85247e-16j 0.0156504+5.30935e-15j 0.0309592-3.55214e-17j -0.0129219-1.59788e-16j -0.064753-1.62272e-16j 
0.0644057+1.48404e-16j 0.0217905+9.35516e-17j 0.0256607+1.81321e-17j 0.0411733+2.98181e-17j -0.0134921-8.99334e-16j -0.0146116+1.34864e-15j -0.00380285+6.1206e-16j 0.0167747+4.95466e-14j -0.0063464-1.40029e-15j 0.030624-5.11067e-16j -0.00597313-8.66059e-16j -0.00201418-6.54971e-16j -0.0103975-2.70406e-16j 0.0797267+1.67248e-16j 0.248886-3.99282e-16j -0.141722+1.24568e-15j -0.142207-1.12295e-13j -0.429712-4.16512e-16j 0.147577-3.78026e-15j 0.292709-2.56723e-15j 0.335307-2.73419e-15j 0.260226-8.09514e-15j -0.255579-3.1196e-14j -0.261471-2.18526e-16j -0.281412-6.16855e-15j 0.1609-4.81445e-16j -0.203907-1.19713e-15j 0.32745+1.84801e-15j 0.0113478+8.33404e-16j 0.0732976-2.43953e-15j 0.0273861-2.91886e-14j -0.00978913-7.01021e-15j 0.0356645-1.74691e-15j 0.0327932-3.45538e-15j 0.0228768-1.01028e-16j 0.028552-3.79531e-16j -0.00857131+6.86323e-16j 0.0247504-9.42459e-16j 0.00858375+2.5987e-16j -0.000946116+4.65368e-16j 0.0152346+5.76671e-16j -0.00732932-9.80613e-16j 0.00725054-8.42181e-17j 0.00751882+9.29272e-16j -0.00360103+7.58836e-16j 0.00756132-1.25614e-16j 0.00165879+6.16073e-17j 0.00179211-4.05017e-16j 0.0025736+3.29498e-16j 0.00758474+1.11534e-15j 0.00318985-2.91957e-17j 0.00449169-5.5617e-16j 0.00100951-3.12985e-16j 0.00221434+4.26851e-16j -0.0104975+4.49927e-16j -0.008288+2.7321e-15j 0.00102926-1.89434e-15j 0.00963404-1.68627e-15j 0.00344109-9.8545e-16j 0.0110965+1.89232e-15j 0.00865842+2.72064e-16j 0.00672159-2.27952e-16j 0.00259242-2.2964e-15j -0.0260547+6.36946e-15j -0.000604039+7.67177e-16j 0.0123706-8.08296e-16j -0.00818289-3.13395e-16j -0.00297712+3.00588e-16j -0.00534083+6.49555e-16j 0.0144757-6.57427e-17j -0.00119063+5.63968e-14j 0.0322243-8.38685e-16j 0.00536986-7.9828e-16j 0.00471099+1.06948e-16j 0.00201891+3.52482e-16j -0.000608794-8.91223e-19j 0.00510831+1.21195e-16j 0.000579063-1.46238e-16j -0.00299047+5.36184e-17j 0.00805378+4.52784e-16j 0.00497349+1.0403e-16j 0.016023+3.69826e-16j -0.00422711-1.55216e-15j -0.0216479+2.78022e-17j -0.00564785-1.32479e-16j -0.00440507-4.16158e-16j 0.0133324-1.39682e-16j -0.00444874-5.57257e-16j 0.000109712+1.5524e-16j 0.00175953-6.22277e-16j -0.0118596+8.24544e-16j -0.00832304+3.92059e-16j 0.00493102+2.16895e-16j -0.000571814-2.30912e-16j -0.0066725-2.76635e-16j 0.00428788-1.2569e-15j 0.0136988+2.72589e-16j 0.00204667+1.50483e-15j 0.00293611-1.93279e-16j -0.000706681-1.36946e-16j -0.00375448-6.14542e-17j -0.00935277+4.16116e-16j 0.000600089-1.21676e-16j 0.0010342-3.38598e-16j -0.00274416-1.73898e-16j -0.00556366+1.62025e-16j 0.00102109+1.31925e-16j -0.000666367+3.88315e-17j -0.00294535+2.58291e-15j 0.00141406+1.41672e-16j -0.00333987+4.72413e-15j -0.00116105+5.88399e-16j -0.00395727+1.63548e-16j 0.00485492-4.70962e-16j -0.00775233-5.50469e-16j -0.00856009-4.55564e-18j 0.00778461+1.17554e-16j -0.00607852+6.01211e-16j 0.000377006+6.10508e-16j 0.00907789+2.88629e-15j -0.00637759+1.71071e-15j 0.00541562-2.5294e-16j -0.00240096-1.14007e-16j 0.000759378+4.92926e-16j -0.00654208+5.83372e-15j 0.00356097+3.86407e-16j 0.00148568-1.90887e-16j 0.00694089+6.6544e-17j -0.000691588-5.42834e-17j -0.00371534-2.91248e-16j -0.00166542-1.09447e-15j -0.00893636-4.3741e-15j -0.000960812-3.3197e-16j -0.000261541+5.36212e-17j -0.00846549+3.11851e-16j -0.00162937-2.06671e-16j 0.00382051-4.2909e-17j -0.00281637-1.11272e-16j -0.00221236+1.30601e-15j 0.00564025+9.56916e-17j 0.0103534-2.09757e-16j -0.00149801-6.08118e-17j -0.000696981-9.21262e-17j 0.002168+6.05941e-16j 0.011507+6.82862e-16j 0.00659375-1.4657e-16j 0.0130575-4.55163e-17j -0.00803548+1.54878e-15j -0.0144118+1.41775e-16j 0.00109646-1.2782e-16j -0.00753658+1.22723e-17j -0.017296-4.42526e-15j 0.00330039-2.27522e-16j 0.00728345-8.38216e-16j 0.000459037+9.59222e-17j -0.0161459-2.91338e-16j 0.0267204+9.40291e-15j -0.00583758-5.50405e-17j 0.0230049+1.69081e-16j 0.015757+1.39975e-16j 
-0.206304+2.46773e-16j 0.128894-2.4328e-15j 0.0299091-1.11539e-15j -0.0291183+1.79924e-16j 5.07453e-05+5.37162e-17j -0.0280161+2.33154e-15j -0.0699477+2.71561e-15j -0.0102872-3.21109e-14j 0.0275533+7.43041e-16j -0.0344411+2.82348e-15j -0.0657471+1.60639e-15j -0.0481969-4.80113e-15j -0.0247632-7.51788e-16j 0.0532495-4.27963e-16j 0.0129603-5.22009e-16j 0.00912545+3.3828e-16j -0.0254458-1.81393e-14j -0.0432276-2.27864e-16j 0.059739-1.04733e-15j -0.0888987+1.77156e-15j 0.0486506-3.242e-16j -0.00932244-6.36038e-16j -0.10084-1.39931e-14j 0.094786+3.6968e-15j 0.0546399-2.87145e-15j 0.0360659-1.58472e-15j -0.00254767-3.15384e-16j 0.0431726-1.98316e-16j -0.0887651+1.93485e-15j -0.117341+3.23169e-15j 0.0185941-1.43241e-14j -0.0115413-9.85978e-15j -0.0491925+2.56988e-15j 0.263415-2.92488e-14j -0.0764686-2.98879e-15j -0.0679837+3.75991e-15j 0.132926-1.97263e-15j 0.131165-2.77127e-15j -0.1294-2.50442e-15j -0.0685685+1.16411e-14j -0.146066-1.5283e-15j -0.0122783+6.6936e-15j -0.130467+4.61849e-15j -0.105256-1.29173e-14j 0.152624-1.35463e-14j 0.148165+4.5657e-15j 0.0359681-2.90311e-15j 0.0696993+7.50831e-15j 0.0936793-7.77112e-15j 0.00357993+1.35013e-14j -0.118092-3.95794e-15j -0.197557+5.47982e-15j -0.0396027+2.39038e-14j 0.0387601+6.22906e-16j -0.0714487+1.69829e-15j -0.0415926+1.0883e-14j -0.0122758-8.32947e-15j -0.00279367-5.66063e-16j 0.0280092-5.86972e-15j 0.124418+2.61539e-14j 0.0666148+3.66016e-15j -0.230669-1.02393e-14j -0.209813+4.8185e-15j -0.0192283-4.06904e-15j -0.346358+2.97622e-15j 0.14496-1.0729e-14j 0.0316301+4.24651e-15j 0.0287022+2.94726e-16j 0.149834-8.44695e-15j -0.0684142-5.51234e-16j 0.188598-8.91554e-12j -0.113166+5.93612e-15j -0.0753521+8.01946e-15j -0.00826825-2.00425e-15j -0.0665418+1.1246e-15j -0.040367+1.40708e-16j 0.0240376+8.24262e-17j -0.021299-6.82814e-16j 0.0170463-8.43509e-16j 0.00344279+3.96611e-17j 0.00827139-1.37076e-15j 0.070411+4.93214e-15j 0.0105548+4.80179e-15j 0.0256527+9.25875e-16j 0.00722579-5.20119e-16j 0.0358881+1.18772e-15j -0.0138613-9.15159e-16j 0.0164354+7.53053e-16j -0.0136701+3.38256e-16j -0.025545+2.92895e-15j 0.0226346-1.66866e-15j -0.0286107+1.48582e-16j 0.0254397+3.35974e-16j -0.0252383+4.28151e-16j 0.000603666-4.58466e-16j -0.0164394+3.13747e-15j -0.0373729-3.16734e-16j -0.0147357-2.32313e-14j 0.0231301+7.58806e-15j -0.00335347+1.62203e-15j 0.0322973-1.64507e-16j -0.0194097+2.16461e-15j -0.0302581+2.94618e-15j -0.0144459-3.244e-15j 0.0211326-2.78973e-15j -0.00809433+2.09608e-15j 0.0182386-4.17427e-15j 0.000137306-1.17421e-15j 0.0179298-1.79772e-14j -0.00884325+3.63896e-17j 0.0187252-2.01762e-14j -0.0241827+2.63678e-15j 0.0104421-1.14379e-15j -0.0233158-2.12861e-15j -0.0148396-3.12072e-15j 0.00791707-1.76521e-16j -0.019523+8.71835e-16j -0.0105698+1.82226e-15j -0.0213587-3.34162e-16j -0.00844029-6.17378e-16j 0.0162891-4.07336e-16j -0.0625847+4.16381e-15j 0.00260127+2.49272e-15j 0.0229489-5.31899e-15j 0.0437684-4.49116e-14j 0.0217474-4.21598e-15j 0.0337239-3.85718e-15j -0.0315763-1.48606e-15j -0.00779881-8.61739e-16j 0.0314351-1.31841e-15j 0.00741625-1.02124e-15j -0.00745491-2.83317e-15j 0.00598641-3.14124e-18j -0.0115238-1.19253e-15j -0.0107492+2.98366e-16j -0.0602347+7.71953e-16j -0.0148001+2.4265e-16j -0.025265+2.55789e-16j 0.0146759-1.10694e-14j 0.00395426-1.00329e-15j -0.0216667+5.00132e-16j -0.0238674+2.67151e-16j 0.00456098-5.76955e-16j 0.0193618-5.31775e-16j -0.0249049-6.24782e-16j -0.00512431+2.00799e-16j -0.00386919-2.15449e-16j -0.0194816+3.48787e-15j -0.0227837+6.21607e-16j -0.0329018+2.67623e-16j -0.048944+3.40632e-16j 0.0604888+1.3702e-14j -0.0254931+1.17285e-15j 0.014719-2.40843e-15j -0.081853-7.93003e-16j -0.00721823+8.1404e-16j 0.0649249+2.16662e-14j 0.0142117+4.1797e-16j -0.0127306-1.34604e-15j -0.196828+3.62045e-16j 
-0.107624+3.33918e-15j -0.109748+5.89235e-15j -0.0124141+9.77296e-16j -0.014398+4.34963e-16j 0.0282515-7.96921e-17j 0.00915675-1.74898e-15j -0.00144276-9.17131e-16j 0.000800105+1.02234e-15j 0.0131693-6.2602e-16j -0.0412281+2.12141e-15j 0.0171788-1.53966e-15j -0.0216299+2.32146e-16j 0.0064465-9.04616e-16j -0.0491487+2.85119e-15j -0.111241+5.83673e-15j -0.0376277+2.44798e-15j 0.0308468+2.139e-14j -0.00745501+4.92936e-17j -0.0103678+1.16759e-15j 0.0420359-3.30594e-15j 0.0269674-9.27152e-16j -0.00987735+2.97197e-16j -0.0418648-4.78487e-15j 0.00541057+1.29818e-15j -0.0378562+1.86593e-15j -0.00876181+6.17435e-16j -0.0387658+1.13014e-15j 0.0452724-1.86521e-15j 0.10786-9.12765e-15j 0.186776-1.73568e-14j 0.173427-1.66772e-13j -0.122688-3.83656e-14j 0.0488251-4.9268e-15j 0.174564-2.87791e-14j 0.117237-8.85132e-15j -0.0513281+3.83089e-15j 0.00568548-7.4409e-16j -0.125746+9.03433e-15j 0.0785831-6.43538e-15j 0.103533-2.53546e-14j -0.0749814-2.43358e-15j 0.158293+1.57227e-14j -0.140495+1.16983e-14j 0.0472977-5.1463e-15j -0.198193+2.9111e-14j 0.188401-1.69464e-14j 0.0267883+7.11042e-15j 0.0607606+5.83169e-15j 0.200542-2.06529e-14j -0.230301-3.20922e-14j 0.025111+3.82968e-14j 0.125676+6.57699e-15j -0.204784+6.86962e-14j 0.10287+2.33478e-14j 0.061539+1.1788e-15j 0.178278-3.52322e-14j 0.0720047+1.8319e-14j -0.050419+1.68756e-14j -0.156446+3.22201e-14j -0.253721-2.27509e-14j 0.0735222-2.45642e-15j -0.125005+8.10611e-15j 0.0429035+1.66762e-14j 0.297611-9.03983e-14j 0.142415-1.44446e-14j 0.0654546-2.80237e-15j -0.00844543+1.4229e-14j 0.140846-6.48712e-14j 0.0411675-3.48338e-15j -0.202522+9.89334e-15j 0.0394087-1.86399e-12j -0.171278+1.33408e-14j 0.037165-4.051e-15j -0.0231054+1.80437e-15j 0.0435336-5.84199e-15j -0.0235168+9.0376e-16j -0.0286949+1.33569e-15j -0.0193686+7.18912e-16j 0.005512+2.86531e-16j -0.0252959+8.71203e-16j -0.0175552-6.40934e-16j -0.0187829+1.07096e-15j 0.0161121+5.3236e-15j 0.0536615-2.13638e-15j 0.0363259-4.11902e-16j 0.0155566+5.26175e-16j -0.0335583+4.73395e-16j 0.0167385+7.07395e-16j 0.00997694-7.01315e-16j -0.00243102-9.63072e-16j 0.0373216-4.46881e-15j -0.030885+3.34393e-15j -0.0355246+1.73783e-15j 0.0270005-2.59732e-16j -0.000234206+9.65274e-16j -0.00999476+3.4315e-15j -0.0232784+4.78078e-16j -0.00581574-4.69759e-15j -0.00429615+1.43375e-15j -0.00515258+2.39032e-16j 0.007953-2.52002e-16j 0.0383314-3.51645e-15j 0.00845318+1.03404e-16j 0.00351199+1.47359e-15j -0.0051461+1.2069e-15j 0.0099668-2.86205e-15j 0.00684029-1.4896e-16j -0.0165472+2.12962e-15j -0.0133103+1.27186e-14j 0.0251633-1.64412e-15j 0.0129293-1.99994e-14j 0.00484698-3.20442e-15j 0.0102656+8.68326e-16j 0.000905426-8.18088e-16j -0.00453879+2.72889e-16j 0.0254792-1.92878e-15j -0.0354316+1.65036e-15j 0.013374-2.89043e-15j -0.0032823-2.04082e-16j -0.000759382+1.9756e-15j 0.00969706-4.43708e-17j 0.00144481+7.11007e-16j 0.0129386-6.15953e-16j 0.0222118-8.81317e-16j 0.000817819-1.22881e-15j 0.000275464+6.30314e-16j -0.0140755+1.54632e-15j -0.00458074-2.78474e-16j -0.0152083+5.02008e-16j -0.000511721-1.4859e-17j -0.0262803+2.34655e-15j 0.012083+1.7731e-15j -0.00295198+8.16101e-16j 0.0124929+1.14463e-15j 0.0262304-2.35783e-15j 0.0174058-1.31343e-15j -0.00491044+4.35057e-17j -0.00703147+2.52063e-17j -0.0307312+2.42847e-14j 0.00255799+1.84939e-15j -0.0108996+5.74172e-16j -0.0246865+1.49467e-15j -0.0357168+2.88027e-15j -0.00905832-1.59118e-16j 0.00283703-6.39991e-16j 0.00484311+8.04115e-17j 0.00456563+7.76516e-17j -0.0263699+7.0297e-15j 0.020299-1.79251e-15j 0.0163919-8.33194e-16j 0.0163559-1.29445e-15j 0.0285318+5.79892e-15j -0.0343137+2.40487e-15j -0.0437972+7.65232e-15j -0.0263187+8.41529e-17j 0.0287815-8.17525e-16j -0.10693-3.19629e-14j 0.0195734-6.91485e-16j -0.114408+4.88671e-15j -0.0367546+1.7435e-16j 
