-0.125895-0j -0.132705-0j -0.0995289-0j -0.0995289-0j -0.086876-0j -0.106401-0j 0.415603-0j -0.0614306-0j -0.0563021-0j 0.479897-0j 0.293876-0j -0.0890214-0j 0.415603-0j 0.169669-0j -0.0726857-0j -0.0497645-0j -0.0726857-0j -0.0469184-0j -0.0497645-0j -0.0629476-0j -0.0513965-0j -0.081265-0j -0.016253-0j -0.0312789-0j -0.0287315-0j -0.0469184-0j -0.0331763-0j -0.0497645-0j -0.0469184-0j -0.0287315-0j -0.0331763-0j -0.0191544-0j -0.00741845-0j -0.00642457-0j -0.0331763-0j -0.0143658-0j -0.0148369-0j -0.0117296-0j -0.00323768-0j -0.00524564-0j -0.00140196-0j -0.000208991-0j 
0.137911-0j -0.000457416-0j 0.109028-0j -0.109715-0j 0.0951679-0j -0.000366748-0j 0.0890214-0j -0.135223-0j -0.564847-0j -0.000323442-0j 0.0629476-0j 0.00125166-0j -0.0895816-0j -0.109486-0j -0.324796-0j 0.0545142-0j 0.32684-0j 0.0513965-0j -0.0548573-0j 0.000885061-0j 0.461498-0j -0.000280109-0j 0.291649-0j -0.000107814-0j 0.0314738-0j -0.103278-0j 0.0363428-0j -0.0548573-0j -0.05172-0j -0.0948176-0j -0.000114354-0j -0.0632117-0j -0.0407859-0j 0.00703776-0j -0.0730287-0j -0.0158359-0j -0.0652677-0j -0.0387091-0j -0.0213583-0j -0.02884-0j -0.010789-0j -0.00206765-0j 
0.109028-0j 0.114926-0j -0.0872812-0j 0.0861946-0j 0.0752368-0j -0.0933075-0j -0.214693-0j 0.0532005-0j 0.048759-0j 0.081265-0j -0.150548-0j -0.235184-0j -0.0712648-0j 0.0287315-0j -0.0637411-0j 0.309899-0j 0.0629476-0j -0.123953-0j -0.306041-0j -0.164917-0j -0.0450718-0j 0.217399-0j 0.0140755-0j 0.0270883-0j 0.382397-0j -0.123953-0j -0.086919-0j 0.39773-0j -0.0411447-0j 0.0768622-0j -0.144744-0j 0.0165882-0j -0.0195987-0j -0.0504252-0j -0.086919-0j -0.0877151-0j -0.0130111-0j -0.0511748-0j 0.00280391-0j -0.0137431-0j -0.00122943-0j 0.000180992-0j 
0.0726857-0j 0.0766174-0j 0.0574631-0j 0.0574631-0j -0.253639-0j 0.0614306-0j 0.0469184-0j 0.035467-0j 0.032506-0j -0.273962-0j 0.0331763-0j 0.0513965-0j 0.0469184-0j 0.0191544-0j -0.21221-0j 0.0287315-0j -0.21221-0j 0.195818-0j 0.0287315-0j 0.0363428-0j 0.0296738-0j -0.237258-0j 0.00938368-0j 0.683657-0j 0.0165882-0j -0.136981-0j 0.138464-0j 0.0287315-0j 0.195818-0j 0.0165882-0j -0.09686-0j 0.0799425-0j 0.00428304-0j 0.00370922-0j -0.09686-0j 0.00829408-0j -0.0433171-0j 0.00677209-0j -0.00945257-0j 0.00302857-0j 0.000809419-0j 0.000120661-0j 
-0.109028-0j 0.115649-0j -0.0861946-0j 0.0861929-0j -0.0752368-0j 0.0927258-0j 0.214693-0j -0.054208-0j -0.048759-0j 0.0817764-0j -0.0497645-0j -0.236664-0j 0.0703762-0j -0.145108-0j -0.0629476-0j 0.306041-0j 0.0629464-0j 0.123953-0j -0.306035-0j 0.0548573-0j -0.0453537-0j -0.216044-0j -0.156162-0j 0.0272588-0j 0.0759053-0j 0.1263-0j -0.0287315-0j -0.131469-0j 0.0406317-0j 0.383357-0j 0.0289123-0j -0.0837779-0j 0.375341-0j -0.00556384-0j -0.0292757-0j 0.0124409-0j -0.142556-0j -0.0513033-0j -0.0819321-0j -0.0870017-0j -0.0501467-0j -0.0129417-0j 
-0.125895-0j 0.000417561-0j 0.100784-0j 0.100155-0j 0.17622-0j -0.000339014-0j -0.081265-0j 0.123441-0j -0.0563021-0j -0.000598909-0j 0.173838-0j 0.000280109-0j -0.0828073-0j 0.0999465-0j -0.149295-0j 0.0503918-0j -0.148364-0j 0.237258-0j 0.0500776-0j -0.000599194-0j -0.10458-0j 0.000525209-0j 0.0652677-0j -0.000795749-0j 0.144744-0j -0.191238-0j -0.507529-0j -0.151495-0j 0.24176-0j -0.0876473-0j 0.00106674-0j -0.291799-0j 0.0372323-0j 0.058226-0j 0.409086-0j -0.101922-0j 0.122378-0j -0.178018-0j -0.0395486-0j -0.0796454-0j -0.00997313-0j 0.0018875-0j 
-0.0445107-0j -0.0469184-0j 0.177275-0j -0.0351888-0j -0.0307153-0j 0.189515-0j -0.0287315-0j -0.021719-0j -0.0199058-0j -0.0331763-0j -0.268741-0j -0.0314738-0j 0.144744-0j -0.0117296-0j 0.129463-0j 0.0886374-0j -0.0256983-0j -0.0165882-0j -0.0175944-0j -0.294391-0j 0.0915443-0j 0.144744-0j -0.00574631-0j -0.0110588-0j -0.0699253-0j -0.0165882-0j -0.155157-0j -0.232736-0j 0.0835681-0j 0.0511748-0j -0.0807427-0j -0.00677209-0j -0.00262282-0j 0.625296-0j -0.155157-0j 0.370689-0j 0.0264266-0j -0.0285469-0j -0.00114469-0j -0.0245326-0j 0.00249707-0j -7.38895e-05-0j 
0.0726857-0j -0.153958-0j 0.0574631-0j 0.0585513-0j -0.101741-0j -0.123441-0j 0.0469184-0j 0.142872-0j 0.032506-0j 0.220822-0j 0.0331763-0j -0.103278-0j 0.047807-0j 0.0184243-0j -0.0851223-0j 0.0287315-0j -0.0867344-0j -0.136981-0j 0.0292757-0j -0.0730287-0j 0.119536-0j 0.191238-0j -0.133597-0j 0.293399-0j 0.0165882-0j -0.221341-0j -0.09686-0j 0.0292757-0j -0.139575-0j 0.0159559-0j 0.0780724-0j -0.0537907-0j -0.203983-0j 0.00370922-0j -0.156512-0j 0.00845116-0j 0.247378-0j 0.00651396-0j 0.399111-0j -0.144238-0j -0.156378-0j -0.0584254-0j 
0.0770948-0j -0.0817764-0j -0.184383-0j -0.0609476-0j 0.0532005-0j 0.198354-0j 0.0497645-0j 0.0383308-0j 0.0344778-0j -0.0578247-0j 0.0369743-0j -0.0548573-0j 0.150545-0j 0.102607-0j -0.134654-0j -0.0921915-0j -0.0445098-0j 0.0287315-0j -0.0304738-0j -0.0407582-0j -0.0970182-0j 0.151495-0j 0.110423-0j -0.0192749-0j 0.232736-0j 0.0292757-0j 0.0213471-0j -0.0320201-0j 0.0869172-0j -0.26882-0j -0.270432-0j 0.0592399-0j 0.0870017-0j 0.243472-0j 0.0217514-0j -0.294754-0j -0.304948-0j 0.479866-0j 0.0579348-0j 0.0646411-0j -0.107271-0j 0.00915115-0j 
-0.0445107-0j 0.141346-0j 0.0356324-0j -0.17772-0j -0.0307153-0j -0.114757-0j -0.0287315-0j -0.0208912-0j -0.0199058-0j 0.0999465-0j 0.061461-0j 0.0948176-0j 0.146937-0j 0.178314-0j 0.0260222-0j 0.0178162-0j -0.129788-0j -0.0165882-0j -0.0888599-0j -0.202829-0j 0.0176991-0j -0.0876473-0j 0.109535-0j 0.0333155-0j 0.0511748-0j -0.0159559-0j 0.0354845-0j 0.26882-0j 0.084834-0j -0.156371-0j -0.178018-0j 0.10295-0j -0.0998406-0j 0.020586-0j 0.034132-0j 0.180855-0j -0.101251-0j -0.317603-0j -0.262327-0j 0.213574-0j 0.327015-0j -0.199556-0j 
0.0114926-0j -0.0608001-0j 0.00908571-0j 0.174003-0j 0.00793066-0j -0.0487485-0j 0.00741845-0j -0.267076-0j 0.00513965-0j -0.0429922-0j 0.00524564-0j -0.0407859-0j 0.142073-0j 0.115286-0j 0.00663526-0j 0.00454285-0j 0.127074-0j 0.00428304-0j 0.0870017-0j -0.02884-0j -0.223452-0j -0.0372323-0j 0.226703-0j -0.0143307-0j 0.00262282-0j -0.203983-0j 0.00302857-0j 0.0870017-0j 0.082026-0j 0.0998406-0j -0.0152-0j 0.0665604-0j -0.129625-0j 0.00058648-0j -0.144238-0j 0.0251152-0j 0.20695-0j 0.0407598-0j -0.328387-0j -0.0916586-0j -0.112822-0j 0.631125-0j 
