0.00899077-0.171835j -0.0943113+0.00794652j -0.0248051-0.138586j -0.349053+0.261348j -0.0288419+0.436069j -0.285306-0.162905j 0.362023+0.148292j 0.0679868+0.0408995j -0.070031+0.103105j -0.00894084+0.0132436j 0.0702025-0.0403705j 0.0941664+0.0389722j 0.0473972-0.0044949j -0.0150222+0.0733615j 0.0596661-0.00485223j -0.0892205-0.00437324j 0.0141874+0.0397543j -0.064194+0.0388163j -0.00488674-0.0125949j 0.0185334-0.000302288j -0.00248338-0.000489844j 0.000805801-0.0030803j 0.00208657+0.0195191j 0.014558+0.000465402j 0.0137774-0.0101342j 0.00471485+0.00907714j 0.0151477-0.0104702j -0.0356622+0.0231122j -0.0077852-0.0119045j -0.00976745-0.0137134j -0.0572812+0.0143195j -0.0492546-0.0121353j 0.0124158+0.0354525j 0.00455966+0.0187977j -0.0301577+0.000801057j -0.0262019+0.0340669j 0.026205+0.0215808j -0.0115752+0.0226231j -0.0270807-0.00694772j 0.0212161-0.0228594j -0.00350993+0.0108475j 0.0235686-0.00262909j -0.00569553-0.00398611j 0.0181326-0.0117969j -0.0196009+0.0279184j -0.0261141-0.00770905j 0.0102812-0.0164284j 0.0220865+0.00872944j -0.000986481-0.00192664j -0.00427121-0.00103181j 0.00881872-0.000634259j 0.00198654+0.0111642j 0.0027705-0.0010314j 0.00161911+0.0100758j 0.00823521-0.00174982j -0.00422718-0.00498085j 0.000587118-0.00285778j -0.00351824-0.00411973j 0.00537671-0.0107905j -0.0022968-0.0155434j 0.0161038-0.00822479j 0.00799059+0.00452267j 0.00443809-0.00571028j -0.0256308+0.0153268j 0.024071-0.0176134j 0.00572147+0.000146349j -0.00542383+0.0108825j 0.025693-0.000939168j -0.00963371-0.0094854j 0.0150842-0.018125j 0.000224793-0.000833295j 0.00536511+0.0213412j -0.0250184-0.00206096j -0.0393546-0.00408719j -0.00801173+0.0214857j 0.0155171+0.00652035j 0.00147686+0.0139986j 0.000474522-1.72004e-05j 0.00929438+0.0127409j -0.0164932+0.00602581j -0.00741302-0.0236925j 0.0224019-0.00363614j -0.0137667+0.0139785j 0.00648768+0.00600547j 0.00928108+0.00624525j -0.011949-0.0146051j 0.00763882+0.0185233j 0.0122183+0.0133444j 0.00746183+0.000807465j -0.0024992-0.0131998j 0.0087561+0.0101723j 0.00165723+0.00692066j 0.00970155+0.000605778j 0.00270599-0.00482659j -0.0186269-0.00721539j 0.0191439-0.00354786j -0.0168191-0.00995973j 0.00615405-0.0109189j 0.00400918-0.00361655j 0.00635732-0.0125716j 0.0128142+0.00563451j -0.000512505+0.00597173j -0.0241505+0.010794j 0.00387411-0.0215761j 0.00336479-0.0101253j 0.000162288+0.0137621j -0.0036942-0.0199952j -0.00204416+0.00230995j 0.0180982-0.0102553j 0.0185639-0.0168548j -0.0169179+0.014572j 0.00321941+0.024825j -0.0215188+0.0344219j -0.0343813+0.0154304j 
-0.235185+0.197927j 0.20566+0.239979j -0.141719-0.13993j -0.0893098+0.0909198j 0.265078+0.0112423j 0.0765537-0.0429179j 0.0428964-0.315803j -0.00876094-0.177053j 0.198738-0.00735787j 0.064412-0.0676388j -0.0586536-0.0184331j -0.0267271-0.0547691j 0.0703774-0.0574344j -0.0396304-0.000838824j 0.023368+0.0524724j -0.0221696-0.0775357j -0.0251719+0.041571j 0.0602883+0.00697973j -0.00098373+0.0199976j -0.0283104-0.027482j 0.0174548-0.00825384j 0.00108498+0.00106361j 0.0378529-0.0199032j -0.0182079-0.0044933j 0.0206922-0.0155263j 0.00564785-0.0512495j -0.0191926-0.0309044j 0.0163595-0.0156172j -0.00185142+0.0154109j 0.0161445-0.0234469j 0.0239957+0.0307474j 0.00517553+0.00197556j -0.0490521-0.01036j 0.0105389+0.0223885j -0.000821159-0.0179528j -0.0125378+0.00516901j 0.0157176+0.0258543j 0.0083198-0.0050661j 0.00237672-0.0172785j 0.00574105-0.0412208j 0.000779988-0.0326491j 0.00391023-0.0172448j -0.0178847+0.0427973j 0.0119208-0.0184547j 0.0141905-0.0171538j 0.0212512-0.00522585j 0.0172386-0.000227775j -0.0183769-0.00861145j -0.00843172+0.00640293j 0.00111208+0.00315738j -0.00409589-0.0226644j 1.74798e-05-0.0142233j -0.00459272-0.00898046j 0.0256344-0.011795j -0.00957224+0.00532222j -0.00673943+0.00705761j 0.00880952+0.0201012j 0.0152031-0.000653695j 0.00161681-0.0102788j -0.0166863+0.00939647j 0.0138502-0.0180161j 0.00629762-0.0214373j -0.0142585-0.00749586j 0.0205821-0.0104269j -0.0163771-0.00215743j 0.00621333+0.0197387j 0.00131232+0.000203912j 0.00713273+0.00348952j 0.0141828-0.0190888j -0.0206977-0.00220656j 0.00509598-0.0109472j -0.0116583-0.000643179j 0.0350379+0.0107828j -0.000244508+0.000598199j -0.0132216+0.00489682j 0.00488084-0.00807121j 0.00399145+0.00727534j -0.026845+0.00873592j -3.93671e-05-0.00619715j -0.0220069-0.0162176j 0.00187301+0.0222301j -0.00208216-0.00595664j -0.00369803-0.00775537j -0.0208782+0.0107093j 0.0109223+0.00660251j -0.0101527-0.0183857j -0.0159603+0.00588902j 0.00904234+0.00730778j 0.000817852+0.0144237j -0.00391749-0.00632479j -0.00687981-0.00751641j 0.0141916-0.0122668j -0.00246268+0.0143095j -0.0213783+0.0128379j -0.0103265-0.00401571j 0.00384849-0.0183024j -0.00044225+0.018454j -0.0142066+0.0117529j -0.000121168+0.0181242j 0.0145819-0.00718296j -0.0141627-0.00938528j 0.0131528+0.00245177j 0.00375738-0.0163498j 0.0120977-0.0150766j -0.0188004+0.00636374j -0.00429347-0.0107911j -0.00486485+0.0308605j -0.00456384-0.00527627j -0.000543228-0.00800738j -0.0310544+0.016893j 0.00110677+0.0168268j 0.0113993-0.0360192j 0.0479603-0.0360539j 0.00396514+0.025952j 
0.250488+0.139381j 0.154409-0.299561j -0.222214+0.0881344j -0.0667033+0.441749j 0.0779466+0.0438838j -0.404176-0.172497j -0.0262973+0.041055j -0.188412+0.0784014j -0.0909962-0.125473j -0.100421-0.0357492j -0.0056147+0.0315617j 0.0480732-0.0554267j 0.0796361-0.00208381j -0.020563-0.0490082j -0.00465804+0.00837669j 0.0258925-0.00015609j 0.0569319-0.0444571j -0.00892327-0.00858259j 0.0376459+0.011229j 0.0266248+0.00866595j -0.0162246-0.0073101j -0.0201878+0.00766686j -0.0120616+0.0011922j -0.0215002+0.0282423j -0.0248485-0.00694325j -0.0388488+0.017642j -0.0259284+0.0189526j -0.00939084+0.00453306j -0.000506607+0.0202144j -0.0266858+0.022656j 0.00636374+0.0156849j -0.0183264-0.0154546j -0.0356857-0.00586949j -0.0111243+0.0263256j -0.0244357-0.0245956j 0.0302422+0.00770428j -0.000208945+0.0386019j 0.0248523+0.033291j 0.0284439+6.29379e-06j 8.9443e-05+0.0111411j 0.00340399-0.00535307j -0.02611+0.0123184j 0.00694909-0.0195881j -0.0117407+0.0163092j 0.00195846-0.00345444j -0.00414078+0.00538843j -0.0194228+0.0046449j 0.00365063+0.00274825j 3.74093e-05+0.00348771j -0.000925968-0.0121019j 0.00371594+0.0116463j -0.00602732-0.0181069j 0.00927197+0.00876665j -0.00295937+0.010085j -0.0226827+0.0171348j -0.00725963+0.00609853j 0.0104642-0.00414289j -0.00274828-0.00810801j -0.00223915+0.000914843j 0.0111953+0.0126814j -0.025517+0.00337736j -0.0218896+0.0117799j 0.00234306+0.013641j -0.00446731+0.000439359j -0.00277687+0.00805897j 0.00032375-0.00351156j 0.00499709-0.0125757j 0.0131944-0.0103409j -0.0133949+0.0249623j 0.00703788-0.0157935j -0.0123014+0.00154677j -0.00305554-0.0032833j 0.00706628-0.0089873j -0.0192477-0.0130984j -0.00614726+0.00645978j 0.000193589-0.00146864j -0.0070037+0.011417j -0.0125834+0.00572085j 0.00434071+0.0184213j 0.0019473+0.00182886j -0.006184+0.0140221j -0.0158799-0.000370315j 0.00507537+0.00314571j -0.00807241+0.0118089j -0.00985196+0.00202327j -0.0184353-0.0372947j 0.0122375+0.00378657j -0.0172297-0.0173547j -0.0191204+0.0104432j 0.0102252+0.0145657j 0.0141662-0.0149284j 0.0114752-0.00635979j -0.0120113+0.00729483j 0.00199807-0.0102206j 0.00829172+0.0123974j -0.00895814+8.3586e-05j -0.00137862-0.00219903j 0.00588321-0.0223442j -0.00813277-0.0161259j -0.00438367+0.00206855j 0.000772228+0.0157008j -0.00923028-0.0100645j 0.00275745-0.0055869j -0.00331945+0.0143283j 0.00421619+0.0075395j 0.00706226-0.00669685j 0.00853889-0.0154734j 0.0098008-0.00283823j -0.00887646+0.00515313j 0.0104705+0.00502136j 0.0115989-0.0238736j -0.00904776+0.00928342j -0.0192088-0.00136383j 0.0174126-0.0264501j 
-0.0746737-0.0895027j -0.0204382+0.0705105j -0.0122459+0.0467722j 0.0327119+0.00995051j 0.019354-0.0646201j 0.0829645+0.0513796j -0.0893166-0.066902j -0.0905107-0.147381j 0.129614-0.159987j 0.0167997+0.0168075j 0.0886518-0.00818194j 0.0393981+0.183155j -0.140555+0.0650084j 0.0194445+0.0911698j 0.234489-0.18661j -0.0682337+0.168321j -0.0820713-0.0426411j -0.0847711+0.214337j 0.142017-0.0459438j 0.0140655+0.19209j -0.0192984-0.0398171j 0.0784038-0.0488552j 0.000959209+0.0502483j -0.0200075+0.0395356j 0.022966-0.0115122j -0.0599528+0.0344232j 0.0623793-0.0180372j -0.0644564-0.04577j -0.115932-0.0357282j 0.0753091+0.00422443j 0.0404309+0.0324181j -0.0329952-0.0143449j 0.0745195+0.0220152j -0.0354398-0.0285359j 0.00969048+0.0577985j -0.000823389-0.0327896j 0.0404691+0.0710031j 0.0271865+0.0321574j -0.0281797+0.00343958j 0.0201743-0.0149314j 0.0133534+0.0687601j 0.0283599-0.0759774j 0.0638869-0.0691478j 0.0041154+0.00116424j -0.0610125+0.0382683j 0.0385506+0.0150074j -0.0351699+0.0259049j 0.131249-0.0159107j 0.0456348-0.001393j -0.00119013-0.0352279j 0.0151821+0.0177659j -0.0116928+0.0437933j 0.0233127+0.00784482j -0.0111569+0.0119835j 0.0304255-0.00559278j -0.0403605-0.0184588j -0.003048+0.00437765j -0.027319-0.0307896j 0.0291593-0.0135741j 0.00726075-0.0135492j -0.00769384-0.0117927j -0.000266549+0.048745j 0.00579994-0.00319303j 0.00423261-0.0109463j 0.0320713-0.0118648j 0.000479891+0.0246583j 0.00348682+0.0412345j 0.00359088-0.00154723j 0.00702979-0.00226238j 0.00644542-0.0139571j -0.00755965+0.0266093j -0.0440829-0.0135336j -0.0165563-0.00844967j -0.0116712-0.00715681j 0.0340128-0.0189819j 0.0114965+0.0103042j -0.00934307-0.00179263j 0.0071868-0.0278631j 0.00582483+0.0322141j -0.00668674+0.00860865j -0.0246824-0.00261632j 0.0427047+0.0242595j 0.00655049+0.0139272j 0.0597393+0.00865464j -0.0108396+0.0110493j -0.0267255+0.0198574j 0.00427988+0.0330997j -0.021478-0.0229522j 0.00146486-0.0215277j -0.0248054-0.0290032j 0.0528276+0.0382677j 0.01262-0.00673572j 0.0186248-0.0299473j 0.0481121-0.0132701j -0.0341483+0.0214907j 0.0235128-0.0200403j -0.0313935+0.0075481j 0.0792396+0.0129038j 0.0334753-0.00213067j -0.0445819-0.0322659j 0.0413382+0.0262148j -0.00412803-0.0256149j 0.00479327-0.0131653j 7.25987e-05-0.00209873j 0.052302+0.0515452j 0.0243047+0.0597178j -0.0481576-0.0703524j -0.0111013-0.00141495j 0.0196373+0.0138183j 0.0375859-0.00941438j -0.0177283+0.00955704j 0.0465098+0.127159j -0.161496+0.188942j -0.12064+0.00108822j 
-0.00518264-0.0522993j -0.0393954-0.0848366j -0.00275818-0.0622612j -0.0334721-0.00286418j 0.0223583-0.00954254j 0.0867594-0.0924844j -0.0132827+0.0157695j 0.0396749-0.188282j 0.112418+0.0741011j -0.0825916+0.0588763j -0.0877302+0.0172797j 0.00782745-0.0145541j -0.0201193+0.105724j 0.232172-0.0725078j -0.168119+0.131396j 0.209329+0.299428j 0.205078-0.190252j -0.231676+0.00264835j 0.0501979+0.197924j -0.125929+0.104808j 0.0425856-0.0224614j 0.0674642+0.0785164j -0.0331338+0.0114843j -0.0558447-0.00559122j -0.0350882-0.00236095j 0.0143712-0.00694422j 0.070757+0.0337852j 0.00275005-0.0209841j 0.0407532+0.0157068j -0.000183503+0.00468373j 0.0122875-0.0291184j 0.03561+0.0835313j 0.0110734+0.00540313j -0.040782+0.0385875j -0.0403232-0.0261245j 0.0382608-0.0129312j -0.0206877-0.0245514j -0.0479292+0.00349762j -0.0232278+0.0610297j -0.0289761-0.0310435j 0.0229558-0.0722493j -0.0857045+0.0283886j -0.0719765-0.0834398j 0.00968848-0.0177521j -0.0345987+0.00613038j -0.0203134+0.0120311j -0.104598+0.0994706j -0.0218863+0.0336904j 0.0213913+0.0279734j 0.0301195-0.0127737j -0.0231024+0.0336555j -0.0221298-0.0114972j 0.0198136+0.0280028j -0.0162826+0.00429693j 0.0120251+0.0199332j -0.00565804-0.0052596j -0.00626471-0.00501171j 0.00405924-0.024177j 0.00682581+0.0217146j 0.0312187+0.00771212j -0.00195666-0.00843999j -0.0266582-0.000202315j 0.0252223+0.0157829j -0.0239185-0.000851201j -0.00568447+0.041928j -0.0294304-0.00213787j 0.0151573-0.018389j -0.00827817-0.0152402j 0.00467074-0.00463742j 0.0158457-0.0115446j -0.0471913-0.0579049j 0.0250368-0.0134607j 0.00911461-0.00181866j -0.00142097-0.00147852j 0.0119272-0.0309651j -0.0637274+0.0133034j -0.00967638+0.0123625j 0.00414222-0.0301927j 0.0373537+0.0104557j 0.00580997+0.0223027j 0.0193959-0.0098444j 0.00348671-0.0192827j 0.00432022+0.00907789j -0.010655+0.0164532j 0.0271821+0.0102225j 0.0459052+0.00323766j 0.00911966-0.0058227j -0.0051386+0.00326465j -0.0556368-0.00478962j -0.013617+0.0112149j 0.0382114+0.0105471j -0.0468028-0.0350214j 0.00318983-0.0319934j -0.0206902-0.0445201j 0.0446006+0.0192915j -0.0218711+0.00959173j -0.042451+0.0455153j -0.00627582-0.0490437j -0.0538807-0.0299591j -0.0526879+0.0379978j -9.41733e-05-0.0233051j -0.0388377-0.00433841j 0.00461229+0.00916777j -0.00388973-0.000159045j 0.0523621-0.010785j 0.0185076-0.0339327j -0.00870072+0.0243568j 0.00600198-0.0137972j -0.0442721-0.00791604j 0.0118872+0.022104j 0.00319759-0.1012j -0.0339588+0.0265922j -0.13284+0.00167669j 0.15076-0.197169j 
-0.0754241-0.0226827j 0.0647797+0.0826095j -0.0134517+0.041047j -0.0787977+0.0804448j -0.0638761+0.0325259j -0.0218169-0.00982089j -0.0370289+0.0179469j -0.0280734+0.0955324j -0.118872-0.0888765j 0.0402331+0.0759369j 0.120373+0.11765j -0.29483+0.1806j -0.0471596-0.197614j 0.281978+0.0730718j 0.268024+0.086017j -0.185693+0.362499j 0.125486+0.261041j -0.139932+0.0646246j -0.035699-0.17538j 0.0784923+0.0374492j -0.0762096+0.0351583j -0.0328116-0.0465546j 0.0294696+0.0206212j 0.0128983+0.00716567j -0.00645064+0.0188583j -0.0306928-0.0235115j 0.0378775-0.0156908j -0.030352+0.00800657j -0.00157048+0.00304591j 0.00242352-0.00291012j -0.0137773-0.00354951j 0.0448676+0.0193135j -0.00215083+0.00676729j -0.0191301+0.0154281j -0.0480545-0.0224554j 0.0490058-0.0564023j -0.0278093-0.0687857j -0.0472905+0.0583014j 0.000986046+0.0234403j -0.0188116-0.0171296j -0.0332287-0.0127524j -0.0138861+0.0045829j -0.0348045+0.0459273j 0.00298378+0.0227038j 0.0242312+0.0284252j -0.012637+0.00366549j 0.0389689+0.00546551j -0.00249578+0.00323489j -0.00637205-0.0377515j -0.00162741+0.009044j 0.0338476-0.00511187j 0.0238359+0.015541j -0.0220672-0.0132087j 0.0124625-0.00443638j -0.00241845-0.00290286j 0.00466581-0.015253j -0.00912159+0.00795977j 0.00333515+0.0255399j -0.00473627+0.000106308j 0.00245896-0.0399897j -0.00382667-0.004434j 0.00852551+0.00686077j -0.0173698-0.0121749j -0.00512635-0.00802531j 0.0381082-0.0178241j 0.00757663-0.00283022j -0.00403865+0.00727047j 0.00211493+0.0120616j -0.00840856+0.0117652j -0.00493504+0.022462j 0.0069904+0.0108918j -0.0289026-0.000565472j 0.0144712-0.00450137j -0.007142+0.0244409j 0.00284968+0.00969711j -0.0207086+0.0054531j -0.0162168+0.00171144j 0.0346655+0.0116241j -0.0262923+0.0155421j 0.0112418-0.00524812j -0.00927794+0.0195224j -0.0134782-0.000849955j 0.00617005+0.0174946j 0.0132407-0.00703481j 0.0321759-0.0119728j -0.020574-0.0123604j -0.0145133+0.0047295j -0.013824-0.00986724j -0.00783146-0.0391765j 0.0093023+0.000142815j -0.00793243+0.0131199j -0.0143562-0.0136736j 0.00760434+0.00406856j 0.00371044-0.00361608j -0.0394713-0.0215556j 0.00576143-0.00587985j 0.00403268-0.00911573j 0.00984421+0.0239971j -0.0208319+0.000190788j 0.00357564+0.00645316j -0.0203708-0.0307989j 0.0117896+0.0188596j 0.00397364-0.00482872j -0.00276184+0.000268133j 0.000197138-0.0248284j 0.000597528+0.00726345j 0.00419097+0.0103386j -0.0123604+0.0157149j -0.000326077+0.0226182j -0.000124863-0.0264295j -0.0143225+0.0392826j -0.00462605-0.0125425j 0.0195281+0.0281738j -0.0450911+0.0491655j 
-0.0411943-0.00151782j 0.0114177+0.049855j 0.00982391+0.0197573j 0.000594028-0.00687208j -0.0137926-0.00630899j 0.0160247+0.0243535j -0.0183421-0.0134843j -0.0334469+0.0331364j -0.0243444-0.0338358j 0.00303313-0.0154829j 0.0287716+0.0756297j 0.232573+0.0992516j -0.342274-0.358894j 0.38531+0.134631j 0.00257336+0.239399j 0.189156-0.462111j 0.216815+0.0375655j -0.0687466+0.018351j 0.00330109-0.0411246j 0.053421-0.024767j -0.0268011+0.020063j 0.00601344-0.0466346j 0.017133-0.00357894j -0.00441301+0.0213098j -0.00387888-0.0724999j 0.0284783+0.099219j -0.0435123-0.066297j 0.025735-0.0743696j 0.0336829-0.0510382j 0.0110031+0.00766832j -0.0444587-0.0191752j 0.0611954+0.0740575j -0.00109465+0.0100287j 0.00328087+0.0148884j -0.0351603-0.00401945j -0.0171324+0.0464791j -0.0459974+0.02824j 0.0163474-0.0244393j 0.0373959-0.0231176j -0.0372087-0.0371877j -0.033848+0.0138838j 0.022748-0.052608j -0.0180341-0.0877089j 0.000732995-0.0127631j 0.0194621-0.0216907j -0.00443786+0.00326599j 0.0177466-0.015178j 0.0048892+0.00661055j -0.00950661-0.00323794j -0.00886607-0.00370466j 0.0180578-0.0122654j 0.00200716+0.00798108j -0.0132361-0.000962154j 0.000764056-0.00641049j -0.000864938+0.000830985j -0.00306327-0.017514j 0.00722072+0.00416677j -0.0120136+0.0175781j 0.0220166-0.0268423j 0.00603265-0.0123902j -0.0125389+0.00410741j 0.0129588+0.00346945j 0.0149728+0.0437506j 0.00274428+0.0305709j -0.00506831+0.00354891j 0.00263568-0.000373471j 0.0123755+0.0246937j -0.0287118+0.031994j -0.000882322-0.0204312j 0.029854+0.0243057j 0.0109917+0.0122516j -0.00727493-0.00605387j 0.0146417-0.000961572j -0.0115027+0.0177426j 0.0142312+0.0281302j -0.00105931+0.000223262j 0.0277539+0.00586072j 0.00485411-0.00280405j -0.00481986-0.0151005j -0.0109886-0.00524039j -0.00512224+0.0050385j 0.00277157+0.00193766j 0.0190469-0.00415198j -0.00605779+0.0125452j -0.00709927+0.0125592j -0.00399252-0.00366101j 0.00413798+0.00989923j 0.0168898+0.0082311j -0.0237201+0.00205872j 0.0026754+0.00777366j 0.0158266-0.000456436j 0.0119365-0.015444j 0.00404618-0.00606499j 0.00623486+0.00392148j 0.0115632+0.00391956j 0.00536575+0.0245274j 0.00128401+0.0154172j 0.00258116+0.0213804j 0.0264701-0.0213286j 0.0151144+0.014921j 0.0197618-0.00413018j -0.0022378+0.0213022j -0.00215431-0.0036946j 6.4624e-05+0.00168011j -0.00837908-0.0141915j -0.0181862+0.0112071j -0.00807667+0.00663859j 0.0151894-0.0094262j 0.00383483-0.00349661j -0.000449035-0.00477075j 0.00270431+0.00711128j 0.00718774-0.00143638j 0.0141007+1.2716e-05j -0.0103978+0.0220684j 
-0.0530785-0.125448j -0.107916-0.0120898j -0.0108823+0.0128644j 0.0305722+0.0840781j 0.0230993+0.0298061j 0.0050646-0.0144247j 0.00206973-0.00262452j -0.109484-0.0210769j 0.000933004-0.109825j -0.0822893+0.0368884j -0.146215+0.0522503j 0.136264-0.283014j -0.100375+0.251779j 0.419993+0.146476j -0.335001-0.0119307j -0.0944433+0.105857j -0.00608657+0.0641049j -0.0368663-0.0357604j 0.115221-0.0847615j 0.110725+0.137231j -0.130326-0.0734168j 0.0538441-0.0251117j 0.0176422+0.0436711j -0.00417318+0.0144274j 0.0239874+0.0265997j 0.0296426-0.0733811j -0.0521833+0.0854962j 0.084818-0.0231282j 0.0648915-0.0286575j -0.00814251+0.0161164j -0.0289492+0.0347347j -0.0123034-0.0333635j -0.0191032+0.0143929j -0.00510893-0.0477318j -0.0135933+0.00271769j 0.0120243+0.0263477j -0.0105189-0.00419933j -0.00903434-0.017948j 0.0116406-0.0292155j 0.0143884+0.00749767j -0.00734023+0.0123595j 0.0378459-0.0334866j 0.00783187+0.00410073j -0.0250824+0.0201868j -0.00438683+0.0234308j -0.00348633-0.000316982j 0.00809904+0.0027646j -0.00329199-0.00368488j 0.0137758-0.00291466j -0.0449032-0.00542863j 0.0397579+0.0223091j -0.0128529+0.0292476j -0.0138433-0.0213806j 0.00974351+0.0159462j 0.00215326-0.00188178j 0.00172455+0.00494378j -0.0177447-0.00181346j -0.0220984-0.00339834j 0.0083816+0.0089504j 0.04019-0.00457601j 0.00184573-0.00721462j -0.00577687+0.0166184j 0.0153921-0.026572j 0.0124306-0.00893584j 0.014607+0.028944j 0.000708597+0.00233206j 0.0410703-0.00278442j -0.00775923-0.0366721j 0.0116688+0.00675282j 0.0257742+0.013301j -0.0187176-0.00418592j 0.0160038-0.00805654j -0.010504+0.00842938j 0.0224969+0.0120488j 0.0143848+0.00638467j 0.0233927-0.0157751j 0.00845941+0.0287867j -0.022706+0.00824893j -0.0158202+0.0266054j -0.0212993-0.00651031j 0.0226069+0.0104722j 0.00627749-0.0157109j 0.0073016+0.0123467j 0.0104593-0.0151504j -0.0142656-0.00197588j -0.00149113+0.00967851j -0.00199449+0.0307748j 0.00591396-0.0145628j -0.0107144+0.00702592j -0.00338571-0.00824138j -0.0243098+0.0264371j 0.00703391+0.0112355j 0.00675836+0.0115649j 0.0124582+0.00191892j -0.0173651-0.00365286j 0.0025014-0.0101199j 0.0015383-0.0187238j 0.000109947+0.0180943j -0.00505274-0.0117185j -0.00474698+0.0136102j -0.00012804-0.016056j 0.00249637+0.00398315j 0.00626834-0.00168256j -0.00111611+0.0027088j 0.00408063-0.000914542j -0.0117331+0.014212j 6.91235e-05-0.0123325j -0.00511621+0.0197113j 0.0032676+0.0216488j 0.00470668-0.0140914j -0.0113994+0.0177255j 0.00108466+0.00854399j -0.00783963+0.0379572j -0.0315478+0.0133969j 
0.0417393+0.0404042j 0.00597402-0.0101505j -0.0106414-0.0251784j 0.00489914-0.021481j 0.0147127+0.0150319j 0.015498-0.0483609j -0.0143764-4.07913e-05j 0.0381904+0.0694947j -0.014775+0.0160411j -0.00518306-0.0565855j -0.106434+0.0516815j -0.0017057-0.0561521j 0.0593442+0.0816859j 0.0141457-0.0366842j -0.198614+0.105698j 0.171833+0.0350068j 0.127762-0.049827j -0.110629-0.142037j -0.0235698+0.216989j -0.157294-0.00707171j -0.0299877+0.098045j -0.0601201+0.0863282j -0.0296814-0.0671697j -0.00138256-0.0245091j 0.0549291-0.0161387j -0.0529555-0.0275081j -0.0533687+0.0699474j 0.0390663-0.0549426j -0.022635-0.0880566j 0.000950726+0.023935j -0.00736354+0.0325424j -0.0202353-0.107688j 0.00873886+0.0472195j -0.015347-0.0270965j -0.0733283+0.0667418j 0.0258863-0.0500671j -0.0248342+0.01225j -0.0093278+0.0498983j 0.0202621-0.0393044j 0.0474029-0.0310482j -0.0313136+0.0564235j 0.148643-0.0906655j 0.0840101+0.0235813j -0.0648738+0.0764442j -0.00217675+0.0282969j 0.00583613+0.00783858j 0.118028-0.123779j 0.0136816-0.0482082j 0.0349395+0.0153025j 0.020062-0.0779927j 1.77218e-05+0.00242446j -0.0100508+0.0149528j -0.000161917-0.0297489j -0.0157041-0.0138947j 0.0166502-0.00737806j -0.0402293-0.0130534j -0.00617541+0.0124652j -0.00529722-0.0539265j 0.0340755+0.0018934j -0.025311+0.0277598j -0.00597813+0.00604605j 0.00385975-0.00152932j -0.00871856-0.0289087j 0.0046956-0.0156034j -0.00600566-0.0361286j 0.00666192+0.00741219j -0.027777+0.0140233j 0.0189557+0.0241898j -0.0113732-0.00476477j -0.00257111-0.0162974j 0.0686882+0.0714419j 0.0163151+0.0117356j 0.0246794+0.0180606j 0.0496686+0.0153766j -0.0155592-0.0265171j 0.0171109+0.00111723j 0.0345403+0.0235195j 0.030279+0.0111391j -0.0134133+0.0184333j -0.00958147+0.0207947j 0.0052824+0.00661888j 0.0203863+0.0368158j 0.00934201-0.0128232j 0.0213712+0.0189789j -0.0458442-0.0384422j -0.0553891-0.0186203j -0.0356373+0.0165137j -0.00516283-0.0158782j 0.028912-0.00918753j 0.0317323-0.0164441j 0.0391742+0.034582j 0.0252168+0.00998718j 0.0176795+0.00772068j 0.0287466+0.03172j -0.0951117-0.0107211j 0.0514735-0.0642425j 0.0280607-0.0816386j 0.0517474+0.0922936j 0.0483797+0.0325877j 0.0317253-0.0349031j 0.0652252+0.0442391j 0.0333519+0.0321978j -0.00280652-0.0354762j -0.0217928-0.00580128j 0.0410219+0.0904811j -0.00314741+0.105849j 0.0025777-0.0807967j 0.00837593+0.00527444j 0.0293094+0.0875857j -0.000122132-0.00131729j 0.0559859+0.0680103j 0.0510522+0.0371395j 0.0452833+0.0973942j -0.233772+0.209314j 
