0.140699-0.123404j 0.187232-0.118197j -0.143103-0.0712175j 0.0218813+0.000335029j 0.0121733-0.0249222j 0.0327068-0.0361649j -0.00862267-0.00755044j 0.0134387-0.00363872j -0.0122227+0.00990574j 0.00118142+0.00565306j -0.00029126+0.0111994j 0.00659663+0.00972618j 0.0227991+0.000168484j 0.0165229-0.0033723j -0.00595182+0.000417865j -0.00453556+0.00715023j 0.00962673-0.00197334j -0.00474483+0.00667494j 0.00747572-0.000320946j 0.00258139-0.00634952j -0.00603781-8.78784e-05j -0.0121198+0.00909772j 0.00122881+0.00346056j -0.00565228+0.00217337j -0.00387757+0.00247694j -0.00208671-0.000478488j -0.00270927+0.00120043j 0.000903373-0.0012514j -0.00333452+0.00148989j -0.000771941+0.00038855j 0.000237016-0.0020404j 0.00121637-0.0059481j 0.00374594+0.00293093j 0.00328058-0.00193533j 0.00870341-0.00201235j 0.00524036+0.00388278j -0.00211717-0.00115203j 0.00484417-0.000373189j -0.00141019-0.00331351j 0.00395094-0.00216389j 0.00399839-0.00080593j -0.00969575+0.00397061j 0.00272445+0.00109573j 0.0010883+0.00221169j -0.00199479-0.00503637j 0.00174905-0.00131475j -0.00166436-0.000992073j 0.00207543+0.00106393j -0.00353094-0.00178601j 0.00238598+0.00135057j 0.00293767-0.00126416j 0.000297463+0.000952975j -0.000999387+0.00222561j 0.00258111-0.0035744j 0.00144916-0.00117474j -0.000966638+6.81176e-05j -0.00220569+0.00483207j -0.00430729+0.00125668j -0.000762513+0.000348824j 0.00226185-0.000395741j 0.00545549-0.000573534j -0.00322116-0.00129859j -0.00322554+0.00260485j -0.00129824-0.00189677j 0.00321095+0.00150572j 0.00150327+0.000498732j 0.00410774-0.00301645j 0.00638638-0.00258894j 0.0010589-0.00165103j 0.000928191-0.00238j 0.00134497+0.00192461j 0.00203552-0.000617187j 0.00148137+0.000946297j -0.00206703-3.82685e-05j -0.000148354+0.00173482j 0.000731603+0.00207951j 0.0010157-0.00190135j -0.00101181-0.000807837j -0.000529962+0.00271029j -0.00142278+0.00148239j 0.000245689-0.00100946j 0.00167124-0.000314894j -0.000410657+0.00250082j 0.00288472-0.00128362j -0.000272305+0.00107412j 0.00149458-0.000741417j -0.0015682+0.000709063j 0.00279337+1.17851e-05j 0.00341792+0.00131397j -0.000152453-0.000175615j -0.00127008-0.000481162j 0.00362218-0.00200524j 0.000599109-0.00167586j -0.00133694-0.00180642j -0.0057186+0.00355222j -0.000158769-0.000633225j -0.00377074+0.000304729j -0.00494737+0.000812752j 0.00295616-0.00170211j -0.000307811+0.000348734j -0.00183589-0.000632627j 0.00312242+0.00201188j 0.00212984+0.00114731j -0.00180719-0.000249459j 0.000315726-0.00062174j 0.00204856+0.00144318j -0.0040616-0.000833163j -0.0029941-0.00159956j 0.00192036+0.000630093j 0.000445719+0.00134852j 0.00369974+0.000978095j 0.00239685-0.00151982j -0.000344929+0.00104183j -0.000516137+4.69763e-05j -0.000810307+0.000300125j -0.00161119+0.000978322j -0.000801506-0.000850977j 0.00324635-0.00186938j 0.00126683+0.0013568j 0.00248339-0.0023042j 0.000103793-0.0022575j -0.0018235-0.00241513j 0.00120752+0.00148813j 0.00443807-0.000814086j -0.00632081+0.00593348j 0.00401791-0.00205233j -0.0014137+0.00207776j 0.00657836+0.000410695j -0.00431044+0.000139473j 0.00521788-0.00182419j 0.00209017-0.000572403j 0.00293565-0.00289647j 5.83657e-06-0.00440812j -0.00355495-0.000606429j 0.0040624-0.00478122j 0.00905335-0.00186982j 
-0.137778-0.123994j -0.132374-0.144694j -0.0460381+0.126532j 0.000365483-0.0123552j -0.0291961-0.00186368j -0.0419072-0.0176108j -0.0104718+0.011234j -0.00185504-0.0154176j 0.00565099+0.00731039j 0.00385347-0.00229844j 0.00776696-0.00393384j 0.00764665-0.00337502j 0.00379768-0.0297019j -0.00313377-0.0186306j 0.00196977+0.00561046j 0.00334163+0.00601589j -0.00243612-0.00896065j 0.00515432+0.00388531j -0.00205889-0.00941491j -0.00478842-0.00305194j -0.00060296+0.00493135j 0.00708504+0.00859991j 0.00310229-0.00290068j -0.00115849+0.00478813j 0.0034103+0.00231606j 0.00047743+0.00190103j 0.00182306+0.00274533j 0.000400064-0.00110279j 0.000291772+0.0028488j 0.00140447-0.000214377j -0.00191935+0.000610234j -0.00347557-0.000942705j 0.00264974-0.00298584j -0.00435443-0.00289412j 0.00106138-0.0100582j 0.00441875-0.00493821j -0.00169335+0.00313218j -0.00158865-0.00371042j -0.00280158+1.65403e-05j -0.000966306-0.00492842j 0.000385138-0.00326373j 0.00344381+0.00803555j 0.000797077-0.00230775j 0.000839032+0.000469459j -0.00405896+0.00167364j -0.00206844-0.00243752j -0.00104033+0.00252253j 0.000549192-0.00206027j -0.00236269+0.00446316j 0.00132604-0.00160212j -0.00104493-0.00255167j -0.00033434+0.000937173j 0.00291965-0.00186772j -0.00134556-0.00330399j -0.000987163-0.0016887j 0.00148784+0.00111575j 0.00380336+0.00232343j 0.000278934+0.00422336j 0.00207214+0.000133483j -0.00135908-0.000528681j -0.0017337-0.00718698j -0.000637844+0.00372785j 0.00207117+0.00269286j -9.85238e-05+0.00216607j 0.0015364-0.00291232j -0.000231262-0.00140965j -0.00341577-0.00393483j -0.00178335-0.00558775j -0.00151928+0.00112887j -0.00178813+0.000631099j 0.00133455-0.0028177j -0.0014919-0.0019059j 0.00211823-0.000543031j 0.000502501+0.0027737j 0.000328307-0.000758019j 0.000664145-0.0016795j -0.0017487-0.00137968j -0.00184546+0.00177665j 0.000521999+0.00122302j 0.00049135+0.00105217j -1.43699e-05+0.000631188j 0.00145872-0.00205614j 0.00304834+0.00262724j -0.00115753-0.00365573j -0.000275122+0.000530254j 0.0004035-0.00117315j 0.000292403+0.000553292j -0.000849502-0.00253229j 0.00173054+0.000396742j -0.00076596-0.0021992j 0.00112968-0.00024657j -0.00262919-0.00161328j -0.000436666+0.00135262j -0.00191837+0.00204786j 0.00072367+0.00672925j -0.000827478-0.000511972j 0.00148293+0.00340499j 0.00154651+0.00316566j -0.000572218-0.00551194j 0.000280001+0.000490316j -0.00104192+0.00069009j 0.00120775-0.00217724j -0.000786345-0.00326169j -6.86748e-05+0.000840376j 1.36493e-05-0.000697562j 0.000954889-0.00174168j -0.00136197+0.00259953j -0.000791539+0.00198202j 0.000943595-0.00179428j 0.00266902+0.000132892j 0.000359868-0.00491348j -0.00223086-0.00256232j 5.17101e-05-0.00143129j 0.00136808+0.00238059j 0.000797921+0.000214431j -0.00199457-0.00081863j -0.00055143-0.000616775j 0.00100211-0.00390628j 0.00266718-0.00236591j -0.00203773+0.000170975j -0.000997508-0.00489482j -0.00380487-0.00326649j 0.0012918+0.00147905j -0.00322849-0.00681645j 0.00376242-3.56382e-05j -0.00356947-0.00388192j 0.0030065+0.00157553j -0.00112659-0.00652201j -0.00200656+0.00351313j -0.00235625-0.00677223j 0.000953968-0.00171609j 0.00370225-0.0039754j 0.00254398-0.00202439j 0.00161159+0.00598763j -0.00230498-0.00249924j 0.00162704-0.0109871j 
-0.00194057-0.0480558j 0.181807-0.0873969j 0.0999189+0.156327j 0.0299716-0.0195399j 0.015151-0.0145478j 0.0117874-0.0486471j -0.0091895+0.0106319j 0.0168463+0.0141198j 0.00438577-0.0164828j -0.000306259-0.0157369j 0.0108308-0.0181786j -0.0167407-0.00299323j 0.0253975+0.0120477j 0.0177668+0.00496636j 0.00852923+0.00541765j -0.0108539+0.00446215j 0.00247137-0.00335779j 0.00819164-0.0164552j 0.00813038-0.00148111j 0.00328954+0.000420783j -0.0028165-0.000245105j -0.00778302-0.00222377j 4.18221e-06-0.00272651j -0.00280694+0.00366738j -0.00194889+0.00225228j -0.00225603+0.00169959j -0.000285932-0.00242466j 0.00033699-0.00186013j 0.000312753-0.000445891j 0.00410704+0.00177955j -0.00135215+0.0114149j 0.00429458+0.00543155j 0.00369159-0.00431374j -7.99861e-05+0.00645479j 0.00922116-0.00143722j 0.0090992-0.0019505j -0.00213476+0.00554082j 0.00153079-0.000188018j 0.00358342+0.00427724j 0.00302289+0.000697497j 0.00318109-0.000492112j -0.00955034-0.00128733j -0.000388863+0.00247677j -0.00148117-0.000946003j -0.000682258+0.00266123j 0.00285536+0.00354292j 0.000684558+0.00112125j 0.000204988-0.00447823j -0.00064459+0.000882206j -0.00112888-0.00427863j 0.00299665+0.00205172j -0.00332085+0.00137032j -0.00150341-0.00426733j 0.00629765-0.00583382j 0.00287252+0.00172226j 0.000856928+0.000841587j -0.00221345-0.00218717j -0.00740957+0.00418252j 0.00328517-0.00286624j 0.00180307-0.00134637j 0.00423565+0.000890308j -0.00107117+0.0020882j -0.00198517-0.000410432j -0.00160985+0.00108895j 0.00220772+0.000575911j 0.000591614+0.00098621j 0.00057952+0.00194671j 0.00416+0.000586746j -0.0015356-0.00190442j -0.0018054-0.000257175j 0.00144192-0.00234939j -9.66175e-05-2.06186e-05j 0.00169613+0.000825138j -0.000811286+0.000406739j 0.00107708+0.000842636j 0.00190676+0.000770599j -0.00108098-0.00079352j 0.0017299+0.00216052j 0.00104467+0.00206005j 0.00231215+0.0040778j 0.00165092-0.000661741j -0.00485055-0.00839301j -0.00325913+0.0043354j 0.00163168-0.00301548j -0.00345794-0.000352143j 0.0011199-0.00428888j -0.00301314-0.0036336j -0.00257404-0.00229134j -0.000973842-0.00371627j 0.00188627-0.00126478j 0.00429075-0.00138646j 0.00190786-0.00249246j 0.00178645+0.00198143j -0.00404027+0.0014354j -0.00786883+0.00282075j -0.000966733-0.00120964j -0.00620948+0.00210905j 0.000125659-0.0011649j 0.0021926+0.000330977j -0.00130981+0.000350425j 0.000316962+0.000516536j -0.00428283-0.00102184j -0.00410136+1.49166e-05j 0.00305791-0.00144865j 0.00311596-0.00238203j 0.000940587-0.00181644j -0.0103305+0.00417958j -0.00387461-0.000581221j 0.000968766+0.00127169j -0.00356071-0.00166893j -0.00415721-0.00459856j 0.00217316-0.000616515j -0.00280283-0.000230542j -2.30302e-05-9.76024e-05j -0.00248144-0.00250759j -0.0058274+0.00162355j -0.00301616+0.00413454j 0.00495446-0.0108009j 0.0018681-0.00748029j 0.00431028-0.00346081j -0.003002-0.00511717j -0.00768201-0.00670498j -0.00254209+0.000151374j 0.00396792-0.00365967j -0.0120371-0.0057782j 0.00323052+0.000383124j 0.00600447-0.00379147j 0.00330325+0.000329533j -0.0134272+0.00382912j -0.00496317-0.0044445j 0.00109824-0.00173919j 0.00420387-0.00157127j 0.0027984+0.000771206j -0.000486627+0.00442815j 0.00616808+0.003266j 0.00764768-0.00180032j 
0.0207094+0.0105895j -0.0584705-0.247939j 0.160225-0.0399131j -0.0147706-0.0406745j -0.012606-0.0405664j -0.0402716-0.0309752j 0.013222+0.00962967j 0.00669501-0.0114803j 0.000520116-0.00962328j -0.0111361-0.00110054j -0.0160437-0.01291j -0.00126209+0.0127193j 0.0127839-0.0233595j 0.00489877-0.0127394j 0.00290558-0.00613641j 0.0028119+0.00711154j -0.0052193+0.00730939j -0.00350082-0.00742237j 0.00235776-0.00562638j 0.00103153-0.00628761j -0.00548176+0.00219284j 0.00277242+0.0135858j -0.00368595+0.000268114j 0.00573239+0.006023j 0.00542714+0.00519463j 0.00496683+0.00174134j -0.00591309-0.00274954j -0.00841015-0.00240553j 0.00217959+0.000304355j -0.000284075-0.00110343j 0.00587497-0.00242093j -0.0066274-0.00982715j -0.00610496-0.00561334j 0.00842048+0.00122466j -0.000265261-0.0083161j -0.00238347-0.0046683j 0.00210242-0.000956792j 0.00135923-0.00185346j 0.00151536-0.00234005j -0.00130599-0.000906557j -0.000639399-0.00105988j 0.000483644+0.00910944j 0.00184104-0.00461474j -0.00315223+0.00461796j 0.00108063-0.000632064j 0.000419697-0.00244359j 0.000935319-0.00273641j -0.00226696+0.00490337j 0.00352213+0.000649484j -0.00122632+0.00221375j 0.00317969-0.00384385j 0.00462785-0.00401587j -0.000547749+0.00796596j -0.00531598+0.00295319j -0.000304041+0.00160941j -0.00059621-0.00360271j 0.00109924+0.00137698j 0.00611444-0.00291552j -0.00654388+0.0042886j -0.000351683-0.00260307j 0.00245741-0.00185767j 0.000513641+0.00186564j -0.00181542+0.00487526j -0.00102637-0.00164623j -0.00183065+0.00047545j -0.000345045+0.00083017j 0.000178958-0.00339291j 0.000871651-0.00269789j -0.00141728-0.00379955j 0.000542792-0.00276991j 0.000500472-0.00169622j 0.000954653-0.00221762j -0.00352526-0.00319634j -0.00245012+0.00121732j -0.00155842+0.00375086j -0.00116368+0.00220355j 0.00296707+0.00311382j 0.000778171-0.00126699j -0.00383363-0.00236436j -0.00325446-0.0006396j 0.000306882-0.00395606j 0.00591075+0.00302643j -0.000824751+0.00106227j -0.000964854+0.0041312j 0.000525158-0.00252199j 0.00124372+0.00168601j -0.00227497-0.00146275j 0.00297205-0.00162008j -0.00278338-0.000333522j 0.000750183-0.000869711j 0.00193298+0.00189941j 0.00353225+0.000329317j -0.00070173+0.00256043j 0.00268097-0.00165925j 0.000497565+0.00326601j -0.000435946-0.000825775j 0.00320408-0.00220176j 0.00139741-0.00336359j -0.00163096-0.00216356j -0.000146731-0.00157603j -0.000960748-0.00262712j -0.00352555+0.00305988j -0.00463918-0.00448474j 7.94528e-06-0.00103983j 0.00086056+0.00118922j -0.000143524+0.00420081j -0.000797056-0.00668108j 0.00142588-0.0010534j -0.00156052+0.000336669j 5.3181e-05+0.00150496j -0.000246829-0.000290995j -0.000939149-0.00131896j -0.00104537-0.00220986j -0.00017466+0.00304554j 0.00394726+0.00207382j -9.60784e-05-0.00108046j -0.00342388-0.00284103j 0.00859591-0.000810312j 0.00392878+0.00221851j 0.00434734-0.000936252j 0.00650899-0.0052008j 0.00864962-0.0059473j -0.00580212+0.00422432j 0.0024669-0.00439961j 0.000545955-0.000912852j 0.00189672-0.0020211j -0.00043094-0.000447625j 0.00226569-0.00268737j 0.00464694-0.000385304j 0.00150445-0.0114001j -0.00122022-0.00268016j 0.0011037-0.00189878j 0.00388016-0.000290176j -0.00191258+0.000552968j 0.00038519-0.00381569j 0.0024464-0.00665243j 
0.0451107+0.0208267j 0.0441437+0.0329517j 0.0846867+0.0738268j 0.012897-0.00312636j 0.0200881+0.0119061j -0.000491236+0.0129366j 0.00894683+0.0148802j 0.00420391+0.00422085j -0.0152847+0.0171482j 0.0120836+0.0289832j -0.0115984+0.0152139j -0.000183426-0.00787466j 0.00158537-0.00490411j -0.000449506-0.00335702j 0.0115334-0.00317531j 0.0126622+0.013883j -0.00323437+0.000644867j 0.000661142+0.00690986j 0.000491287+0.00197234j 0.000897842+0.00270281j -0.00260479-0.00062149j -0.00580666-0.000951292j -0.00472742-0.00792961j -0.000182353+0.00226727j 0.00313369-0.0048932j 0.00486947+0.00381464j 9.24464e-05+0.00133833j -0.00249749-0.0143685j -0.00110374+0.000407226j -0.00433418+0.00209424j -1.48426e-05+0.0042623j -0.00227065-0.00677769j -0.00284992+0.00259255j -0.00139499+0.00719861j 0.000190334+0.00120327j -0.00715749+0.00211741j -0.000780246-0.000810978j -0.00064569+0.00264048j -0.00299653-0.00279671j -0.000377557-0.00417346j 0.00137876+0.00244581j -0.000156049-0.00296852j -0.000119368-0.00218431j -0.0041538+0.00431412j 0.00327516+0.00257474j -0.00843607-0.0106949j -0.00313437+0.00137804j 0.000122338-0.000195426j -0.000731474+0.00343237j 0.0069365+0.00691088j 0.00252808+0.00115754j -0.00155106-0.000847258j 0.00627948+0.00166641j 0.0091046+0.00937195j -0.00296329-0.00168843j 0.00181421+0.00610765j -0.00454788-0.00346563j -0.00319393-0.0042816j 0.000157572+0.00282447j -0.00148857-0.00226551j 0.0010898+0.000256656j -0.000892842-0.000395858j -0.00160531+0.000390892j 0.000182017-0.000531184j -0.00135025-0.000976744j -0.000207982-0.00251726j 0.00309918-0.000556052j -0.000244245-0.00208521j -0.000220588-0.00180055j 0.00274575-0.00378469j -0.00251404+0.0039089j 0.00314325-0.00157472j -0.00319899+0.000782429j 0.00226927-0.000826173j 0.00134114-0.00230928j -6.14411e-05-0.00211037j 0.0115763-0.00490907j -0.00222599+0.00034871j -0.000931734-0.00309715j -0.00114904-0.00293933j -0.00739417+0.00308007j 0.00666517-0.000531364j -0.00729133+0.000121616j 0.00721313+0.00133302j 0.000243559-0.000142445j 0.00210248-0.000346724j 0.00118611-0.00234095j 0.00379783-0.00374863j 0.000228176-0.00430635j 0.00264248+0.000448267j 0.00241009+0.00312146j 0.00373205-9.41996e-05j -0.000802324+0.00052744j -0.00314745-0.000600191j -0.00314864-0.00557182j 0.000982725+0.000304181j -0.00478374-0.00295697j -0.00335912+0.00126303j 0.00300183+0.00121916j 0.00184671-0.00452059j 0.000689852+0.000727259j 0.00355326-0.00487989j 0.00608376-0.00164445j 0.000458437+0.00381937j -0.000970254-1.16657e-05j 0.00472009+8.137e-05j -0.00604202-0.00376903j -0.00992349+0.00018931j -0.00512909+0.00252567j -0.00674-0.00418782j -0.00377222-0.00549454j -0.00224671-0.00579378j -0.00199942+0.0038994j 0.00389007+0.000548435j 0.00383455-0.0071978j 0.00269809-0.00468774j 0.00281627-0.00524048j -0.00239709-0.00161572j -0.0021247-0.00508551j -0.000636232+0.00334188j 0.000387489+0.00347433j -0.000373342-7.51026e-05j 0.000172-0.000966738j 0.000503309+0.00100119j 0.00196929-0.0022279j -0.00037073+0.000240089j 0.00818899+0.00805309j 0.0019044+0.00212407j -0.00941125+0.00870006j -0.0105208+0.000788617j -0.000820939-0.00262564j -0.00224263+0.00267919j -0.00122803+0.00461183j -0.000758106-0.000881501j 0.000741197+0.00112906j -0.000284976+0.00156997j 
-0.138943+0.116894j 0.0467791-0.0119496j -0.0991576-0.0424869j -0.012368+0.00206056j 0.0177556-0.00139183j -0.000395313+0.010932j -0.0127125+0.00131953j 0.00967035-0.0170847j -0.00510336+0.0151335j -0.010866-0.0118394j -0.00402832+0.00893521j -0.00609051+0.00527577j 0.00891183-0.00804304j 0.00110969-0.00531512j -0.00753078-0.00817463j 0.00230984-0.00385486j -0.00894681-8.46884e-05j -0.0108863+0.0214995j -0.00131228+0.00145647j 0.00316392-0.000635905j 0.00681025-0.000248968j -0.00688868+0.000464196j -0.000806568-0.000133563j 0.00124003+0.00106268j 0.0012399-0.00687089j 0.000681739-0.00394061j 0.00148892+0.00219937j 0.00433212-0.00828514j -0.000161595-0.00168427j -0.00273323-0.000234688j -0.0115511-0.00320064j -0.000177402-0.00698047j 0.00453095+0.00619589j -0.00418998-0.000827508j 0.00472323-0.00183917j -0.00327106+0.0059051j -0.00108142+0.00107788j -0.00420953+0.00214033j -0.000392431-0.000109679j -0.000546494-5.16228e-05j 0.000931661-0.000178018j 0.00301096-9.41458e-05j 0.00442643-0.00277646j -0.00686643-0.00357387j -0.00182044+0.00360343j -0.00268457-0.00373877j -0.00100542+0.00425831j -0.00575349-0.00639181j -0.00368831+0.00105517j 0.00365549-0.00156202j 0.000429267+0.00653372j 0.00510567+0.00128181j 0.000793867-7.89786e-05j -0.0035483+0.00579305j -0.00426895+0.00154462j 0.00147697+0.00770988j 0.00509976-0.00384431j 0.00301973-0.001987j -0.00300945-0.00108316j -0.00120191+0.00214802j 0.000625563-0.00281202j -0.00181098-0.000741252j -0.00102328+0.0024029j 0.000669445-0.00121212j -0.00130455+0.000475142j -0.00206627-0.00026368j 0.00179577-0.00213297j -0.001893-0.00354709j -0.00311645+0.000849967j 0.00152804+0.000181407j -0.00192987+0.00332382j 0.00291268-0.00445634j -0.000292712+0.0013702j 0.000484804+0.00160694j -0.00114062-0.00204794j -0.00226012-0.00118519j -0.00894863-0.00233796j -0.00270491+0.00162301j 0.00255648+0.0024821j -0.00192834-0.0012732j 0.00825113+0.00644069j 0.000159184+0.00125995j 0.0013071-0.00317951j 0.00524937-0.000177692j 0.00134734-0.00189519j -0.0038945+0.00319677j -0.000329576+0.00189218j -0.00173587-0.00215341j -0.00056874+0.00141856j 0.00268151+0.00380215j 0.000645427+0.000301517j 0.00552161+0.000213455j -0.000472054-0.00044312j 0.00154211-0.00326623j -0.00180483-0.00369468j 0.000963546+0.00138912j 0.0038865-0.00512348j -0.000800119+0.000474287j 0.00113849+0.00106563j -0.0013029-0.00143039j -0.00241785+0.00289504j 0.0013497-0.000591024j 0.00452008+0.00201324j -0.00221406+0.00202471j 0.0020721+0.00150636j 0.00246764+0.000460132j 0.00130085-0.000266279j 0.00614203+0.00430246j 0.00603053+0.000882798j 0.0101918+0.00202189j 0.00319223+0.000503351j -0.00416771+0.000308702j 0.00566846-0.00141451j 0.00145318+0.00214193j -0.00253206-0.000477362j -0.00145547-0.00255316j -0.00601738+0.00316975j 0.00155125-0.00127084j 0.00133015-0.00298502j 0.000597148-0.00231752j 0.00472047-0.000760606j -0.000823103+0.000870491j 0.00164153+0.00160197j -0.00359043-0.000866261j 0.00110462+0.00276723j -0.0035132-0.00156559j 0.00271065-0.00782554j -0.000887594-0.0046604j -0.00320545-0.00791677j -0.00222856+0.000990751j 0.00126488+0.00222499j 0.00519436+0.00198357j 0.00539803+0.00152373j 0.0022112-0.00173272j 0.00200993-0.000939278j 0.00418499+0.00131669j 
-0.138134-0.044267j 0.0115988+0.0212503j 0.0295305-0.0942688j -0.0103048-0.00310704j -0.00422599-0.000818682j 0.00486345+0.0077846j -0.00205896-0.00840753j 0.00591491-0.00579167j -0.00802355+0.0153596j 0.000285128+0.00693979j 0.00329845+0.00604673j -0.00950842+0.00216793j -0.00472502+0.00611977j 0.000760486-0.00512405j -0.00689395-0.00766655j 0.00805165+0.00754472j -0.0102966+0.00329112j 0.000703727+0.00180922j 0.000669337-0.000341541j 0.00350863+0.00263865j 0.00197336+0.000894424j -0.00740137+0.003182j -0.00538487+0.0026668j -0.00353473-0.000543668j -0.0100442+0.000765534j -0.00259303-0.000691757j 0.00203666+0.00227527j -0.00761886+0.0094817j -0.0113937+0.0139732j 0.00709462-0.000573876j 0.00355183+0.0105989j 0.00678692+0.00506588j 0.00350963+0.00215576j 0.00457685-0.00111837j -0.00393079+0.00145222j -0.00106834+0.000493486j 0.00460168+0.000540952j -0.00358116+0.000406286j -0.000173853-0.00303253j 0.00139047-0.00391128j 0.00264058+0.00199509j 0.00292725+0.000665221j -0.00385025-0.000668102j 0.00582844+0.00541705j -0.00181266-0.00771339j 0.00348383+0.00308386j -0.00587141-0.00044521j 0.0125427+0.00963543j 0.00105966+0.00314016j 3.63296e-06+0.0024239j -0.00988013-0.00583401j -0.00846334-0.00177567j 0.00225431-0.00379724j -0.00340756-0.00629851j 0.00313025+0.000657874j -0.00385975-0.00937532j 0.00207035+0.00827879j -0.00221917-0.000889566j 0.00342031+0.00435819j -0.000930423+0.000628983j -0.00611156-0.00211475j 0.00250669-0.000669459j -0.00141993-0.002299j 0.00391599+0.00191045j -0.00182214-0.00133035j 5.85654e-05+0.000537099j -0.000760665-0.000316951j -0.002063-0.000343258j 0.00164769+0.00445415j 0.0059198+0.00106655j -0.00215311+0.000481262j -0.00120202+0.00311758j 0.00361561+0.000707461j 0.00279406+0.000843212j -0.0044536-0.00183803j -0.00457436+0.00116296j 0.00423302+0.00100482j -0.000207385+0.00323896j -0.00153961+0.00745767j -0.00423925+0.00143785j 0.00113809+0.000847868j 0.00943109-0.00210743j -0.00144213-0.00423037j -0.00522222+0.000726898j -0.000192132+0.00397034j 0.0069118+0.000498882j 0.00213757+0.00164729j 0.00315753+0.00625603j 0.00315646+0.00422851j 0.000559829-0.00122481j -0.00413308-0.00105418j -0.00165531-0.000252873j -0.00105108-0.00161476j 0.00099542-0.00376882j 0.00190704+0.00354852j 0.000923364-0.000294777j 0.000285359-0.00331749j 0.00173227+0.00131036j -0.000576376-0.00151671j 0.00202238-0.00337679j 0.00211311+0.000465376j 0.000780189+0.000174475j 0.00101974-0.00518533j -0.000639984-0.000831034j -0.00366399-0.00175231j -0.00243439-0.000475259j 0.00721741-0.000785321j 0.000379576-0.00429475j -0.0022192-0.000404796j 0.00290403-0.0100294j 0.00136106-0.00263812j 0.00161646+0.00100466j -0.00366287+0.00266692j 0.00124638-0.00292358j 0.00398661-0.00390269j 0.00384382+0.00307757j 0.00787961-0.00163117j -0.00108481-0.00505375j -0.000161597-0.000504449j -0.00244736-0.00215662j -0.00124753-0.00234847j 0.00174959-0.00150136j -0.000219838+0.00019052j -0.001225+0.00195982j 0.00342781+0.00282753j -0.000976295+0.00212922j 0.016201-0.00214641j 0.00127897+0.00648973j 0.00435277+0.00403388j -0.00135619-0.00308221j -0.000723625-0.00302573j 4.98319e-05-0.00675563j 0.000302547-0.00801705j 0.00249744-0.00112982j 0.00068783-0.00287507j -0.00184263-0.00262136j 
