-0.0341697+0.0199396j 0.00709187+0.00593416j -0.0218972+0.0141575j -0.0317124+0.00993446j -0.0205548+0.0236644j -0.00979176-0.00992806j -0.000612395-0.00939536j -0.0164546+0.021987j -0.0318334+0.0242341j 0.00970218-0.00309749j -0.032378+0.0301674j -0.0153024-0.00285093j -0.0228143+0.0131855j -0.0312593+0.00528615j 0.00789485+0.0112442j -0.00183728+0.0061441j -0.0186444+0.0116114j 0.0188737+0.00681421j -0.00288905+0.00228557j -0.0163479+0.0197687j -0.00663867+0.0103563j 0.0277153-0.0123683j -0.0135169+0.0145925j -0.0235675+0.0246028j 0.0195372-0.013051j 0.0265837-0.038699j 0.00756798-0.0142783j -0.00809923+0.017408j 0.0176724-0.00699758j -0.00922081+0.00265568j 0.0182498-0.0115749j -0.0106322+0.010531j -0.00468089-0.0150062j 0.00974868+0.00869584j 0.0309322-0.0187865j -0.0156703+0.00365921j -0.0161413+0.0157218j -0.0144281+0.0114586j -0.00214065+0.0115727j -0.0234169-0.0174466j 0.00396767-0.0069938j -0.00197055+0.00804476j -0.00208356+0.00714238j 0.0295133-0.019357j 0.0347655-0.0230403j -0.00684584+0.0124956j 0.0403323-0.0241318j 0.0263254-0.0370688j 0.024548-0.00999059j 0.00928452-0.00826376j 0.0161317-0.0272901j 0.0385829-0.0455883j 0.0026869+0.0202547j -0.00423036+0.0186727j 0.0220655-0.0371971j 0.00723057-0.0243572j -0.0182785+0.00328528j -0.0235928+0.00965248j -0.029605+0.00989354j -0.01463-0.00908197j 0.0213561-0.0105291j 0.00865353-0.0379657j -0.0197849-0.00651417j -0.0151283+0.0246915j -0.0379892+0.0577227j -0.0313294-0.0106444j -0.0193098+0.0490218j 0.131403-0.00624542j -0.0446426+0.0145923j 0.00284933-0.00515151j -0.00158998+0.0463587j -0.0580564+0.0243096j -0.0283833+0.0190338j 6.01132e-05+0.00337635j -0.0334439-0.00152829j 0.0170062-0.00662544j -0.0010463+0.0223475j 0.0122054-0.0302269j -0.0255429+0.0191627j 0.00758747-0.0160536j 0.0265581+0.0027236j 0.0334152-0.00637213j -0.0222006-0.00761518j 0.00690204+0.00801884j 0.0483066-0.0234915j -0.0245517+0.00415306j 0.0107789-0.00719664j 0.0169932-0.0172489j 0.0392861-0.0126272j -0.0282194+0.0242795j -0.000595727+0.00591322j 0.0333546-0.0228312j 0.0265553-0.0215824j 0.00362169+0.0030439j 0.0150775-0.00056638j 0.00904141-0.000474746j 0.00716942+0.0311948j -0.0121324-0.00700133j 0.0108525-0.00407734j 0.0133635-0.0175884j -0.00914037+0.00939171j 0.03247-0.0276199j 0.00573606-0.0158051j -0.000659758+0.0191721j -0.01611-0.00503376j 0.0141959-0.0124938j -0.000626637+0.00712021j 0.014846-0.0171867j 0.0161116-0.00522952j -0.0140043-0.00584645j -0.0365072+0.0157395j 0.0203684-0.00574131j 0.0297095-0.0196305j 0.020298-0.00879561j -0.0220109+0.0255231j -0.0132582+0.00170109j 0.0254614-0.011367j 0.00500018-0.00556583j -0.00757093+0.0175814j 0.0198659-0.0136938j -0.00912905+0.00189058j -0.00281843-0.019032j -0.0195892+0.0254054j 0.0204259-0.0173649j 0.00629276-0.0157857j -0.0367729+0.018976j -0.00932874+0.00427404j 0.0363281-0.0165522j -0.0203921+0.00464864j 0.00969012+0.00140666j -0.00633713+0.0190343j 0.0256359-0.00571362j 0.0301649-0.0223521j 0.0164693-0.00469973j -0.0110572+0.0154565j 0.036092-0.0109319j 
0.0213919+0.0316822j 0.00477911-0.00548306j 0.0156287+0.0203441j 0.0129047+0.0272644j 0.0258116+0.0178683j -0.00714333+0.0069827j -0.00691379+0.00182796j 0.021077+0.0125915j 0.0270816+0.0272931j -0.00392994-0.00993627j 0.031565+0.0277624j 0.00141969+0.0114609j 0.0151395+0.0193624j 0.0122038+0.0274012j 0.00952673-0.00430536j 0.00681799+0.00137253j 0.0123071+0.01758j 0.0025292-0.0165358j 0.00175045+0.00128386j 0.0207986+0.0127163j 0.00942431+0.00342345j -0.015499-0.0222106j 0.0136841+0.0133511j 0.0264805+0.0185749j -0.0152825-0.0176457j -0.0393829-0.0218126j -0.0134296-0.00714637j 0.0188139+0.00381953j -0.0081243-0.0144513j 0.00360027+0.00835681j -0.0127537-0.0164056j 0.00932419+0.011059j -0.0123516+0.00515005j 0.00546444-0.00807395j -0.0205383-0.0275879j 0.00578822+0.0150046j 0.0170759+0.0131661j 0.0128152+0.0122528j 0.00941937+0.000500213j -0.00956852+0.02021j -0.00693373-0.00297213j 0.00694697+0.000995899j 0.00633881+0.00464019j -0.0207052-0.024916j -0.025816-0.0297785j 0.0138481+0.00609743j -0.0291484-0.0317156j -0.0359708-0.0203231j -0.0145836-0.0184307j -0.0105911-0.0101967j -0.0275433-0.0126275j -0.0470872-0.0291379j 0.0148718-0.00364806j 0.0143208+0.00482226j -0.0345828-0.0155722j -0.0226773-0.00646465j 0.00651764+0.0177762j 0.0109986+0.0204337j 0.0141415+0.0230679j -0.00740191+0.012589j -0.0100229-0.021472j -0.0299136-0.00604331j -0.00241356+0.0187953j 0.0243295+0.00978888j 0.0612388+0.025333j -0.00442784+0.0246077j 0.0518609+0.00209311j -0.0285438-0.116632j 0.0220048+0.0321283j -0.00354984-0.00886314j 0.0371969+0.00120016j 0.0341189+0.0452806j 0.024405+0.022209j -0.0003982-0.000353127j 0.00599316+0.0275895j -0.00871681-0.0166889j 0.0178833+0.00212745j -0.026511-0.00881636j 0.0202857+0.0217657j -0.0145358-0.0064038j -0.00329349-0.0238426j -0.0122833-0.0252554j -0.00443842+0.0226788j 0.00420943-0.00588576j -0.0298896-0.039685j 0.0097022+0.0206735j -0.00817782-0.0110602j -0.0187298-0.0117029j -0.0176931-0.0334577j 0.0269862+0.0212747j 0.00629043-0.00149977j -0.0266699-0.0281216j -0.0198475-0.0239188j 0.00262614-0.00441119j -0.00435256-0.0139328j -0.00240435-0.00725269j 0.0230049-0.00697535j -0.00395632+0.0100214j -0.00420429-0.00913472j -0.0179517-0.0106496j 0.00927703+0.00826332j -0.0285746-0.0286633j -0.0123153-0.00532985j 0.0162427+0.00177564j -0.00155128+0.0193432j -0.0151394-0.00981632j 0.0103485-0.00228058j -0.0150263-0.011153j -0.00680549-0.0136251j -0.00392744+0.0160012j 0.0197844+0.0318275j -0.00863788-0.0217219j -0.0213481-0.0246012j -0.0104966-0.016783j 0.0253836+0.015847j 0.0020193+0.00800777j -0.0113354-0.0224576j -0.00132656-0.00646579j 0.0162993+0.00858206j -0.0113316-0.0180315j 0.00265684+0.00905044j -0.0132603+0.00548089j 0.0243488+0.0189801j -0.0185811-0.0161775j -0.0124737-0.00552974j 0.0223176+0.0298728j 0.00457811+0.0116351j -0.0207121-0.0302791j 0.00382852+0.0171924j 0.00187522-0.00754548j 0.016667+0.00363476j -0.00773018-0.0234407j -0.0212695-0.0282182j -0.00836196-0.0147438j 0.0133885+0.00990998j -0.0116616-0.0350701j 
0.0144288-0.0150524j 0.0109232+0.0085498j 0.00950999-0.0122094j -0.00436292-0.0204786j 0.0117877-0.00391183j -0.0200566-0.0117427j -0.00449162-0.00806059j 0.00975951+0.000562486j 0.0083516-0.0129153j -0.00998775+0.00634911j 0.0102503-0.0160687j -0.00918846-0.0159718j -0.00227837-0.0146922j -0.00526008-0.0263196j 0.0256593+0.0106976j 0.0129706-0.00197529j 0.00387056-0.0130779j 0.0136606+0.0191841j -0.00897699+0.0131762j 0.0129934-0.00169565j 0.0177703-0.00360489j 0.00986265+0.0256121j 0.00685311-0.00329409j 0.00487764-0.0028096j -0.0131725+0.0136921j -0.0109698+0.00774253j -0.0233013+0.00365843j 0.0169032-0.00470742j 0.0110361+0.00872576j -0.00793988-0.00806804j 0.000295389+0.0100948j 0.0204756-0.00100694j -0.0137486-0.0241073j 0.0142244+0.00976899j 0.00635589+0.0273086j -0.0102639-0.00539568j -0.0106552-0.000672682j 0.00438986-0.0117775j 0.0172873+0.00504294j -0.0435237-0.0281878j -0.00857041+0.00775238j 0.00979265-0.00396677j 0.00658907+0.00380539j 0.0110895+0.00269954j 0.00615558+0.0256259j -0.00145939-0.00420336j 0.0132025+0.0264504j -0.0251995+0.00305898j 0.00869984+0.0174539j -0.0101491+0.00306695j -0.0206554+0.00892447j -0.0162753+0.0252301j 0.0163886+0.00856081j 0.0238371+0.0205371j -0.0161673-0.00330671j -0.0287693-0.000201563j -0.0112829-0.0135972j -0.00508989-0.00535436j -0.0332442-0.00685048j -0.0359411+0.00631719j -0.0071699+0.00677927j -0.0373036-0.0172405j -0.0162692-0.0114621j 0.0160371-0.0042471j 0.0386067-0.0408264j -0.0727159+0.00175017j -0.0207012-0.0481195j -0.0637143+0.0755166j -0.00446905-0.00832129j -0.0044587-0.0106144j 0.0378859+0.0463265j -0.0194226-0.0849612j -0.0237723-0.00650717j 0.0337483-0.00283859j -0.0453953-0.0169912j -0.0101462+0.00456363j 0.0215457+0.0296349j -0.0149188-0.00288585j 0.0035206-0.00542418j -0.0183682+0.00161244j 0.029196+0.028608j 0.0353941+0.0233905j -0.0269642-0.0081775j 0.0281663+0.0026569j 0.0150796+0.0448692j -0.019561-0.0296307j -0.00737516+0.00715816j -0.00775793+0.0146429j 0.0200461+0.0289263j 0.00903049-0.0152907j 0.00206413-0.00606543j -0.0122905+0.0275911j 0.00518842+0.00305806j -0.000334371+0.00843608j 0.00942266+0.0125318j -0.00114016+0.0167481j 0.0518174+0.0181329j -0.0163716-0.0106321j -0.0103319+0.0230019j 0.00858617+0.00353455j 0.00376556+0.00902863j -0.00863005+0.0206046j -0.0131583+0.000651896j 0.0229142+0.00273401j -0.00332082-0.0173188j -0.00373103-0.00179985j 0.00531016+0.0121556j -0.0118143-0.000668055j 0.0105253+0.0244206j -0.0141066-0.021744j -0.0211628-0.0332749j -0.00207234+0.0286106j 0.0144971+0.0146179j -0.000574498+0.00914254j 0.0192737-0.0124948j 0.00147756-0.0133966j 0.00604583+0.0278905j 0.0130024+0.000719224j 0.029449+0.00883783j -0.0138881+0.0212833j 0.000918169-0.0159835j -0.0198295-0.0125885j 0.0185823-0.00474709j 0.00102588+0.00151702j -0.0126913-0.00406739j 0.000829322-0.0158207j 0.0122822-0.00936708j -0.00427146+0.0195083j -0.00722221-0.0259747j -0.0043635+0.0107108j 0.0132788+0.0116581j 0.0183402+0.0295101j -0.0157836+0.00558686j 1.54797e-05+0.00157451j 0.011307+0.00237674j -0.0141665+0.0211087j 
-0.0107304-0.0203279j 0.00844336-0.00905863j -0.0100369-0.012438j -0.0169398-0.00279963j -0.00414373-0.0153368j -0.0106526+0.0212091j -0.00980791+0.0114443j 0.00239718-0.0144424j -0.00771219-0.0134791j 0.00672236+0.00931178j -0.0142012-0.0174794j -0.0163997+0.0115714j -0.0116691+0.000235461j -0.026922+0.00659739j 0.00741786-0.0333779j -0.000938448-0.0153946j -0.0136042-0.0039451j 0.0175309-0.0168546j 0.0111925+0.00507079j 0.00160257-0.0193296j -0.00200664-0.0162748j 0.0195355-0.00559619j -0.00432776-0.0132969j -0.00781375-0.014598j 0.011765+0.0157471j 0.0106483+0.027341j 0.000540346+0.0264047j 0.000565386-0.022255j 0.00600114-0.00840807j -0.00739128+0.00764758j 0.00644083+0.00296481j 0.00242063-0.0218776j -0.0196468+0.0178656j 0.007966-0.0151569j 0.0214452+0.00214186j -0.00551236+0.00730553j -0.00195607+0.00424833j -0.0101549-0.00511402j 0.00662306-0.0204883j -0.0279707+0.0543598j 0.00429491+0.0124963j -0.000125073-0.0133194j 0.00688687-0.00828458j 0.00250566-0.00399029j 0.024241+0.00327256j -0.00376422-0.000340174j 0.0232376-0.00728286j 0.000920016+0.0403514j 0.0204967-0.007476j 0.00571645+0.0131483j 0.0107769+0.0308434j 0.0189812+0.0352943j 0.0111456-0.0250211j 0.021598-0.0310061j -0.00519136+0.0286265j -0.000787298+0.0426079j -0.0132608+0.0124761j -0.00550512-0.000231795j -0.00254426+0.0316021j 0.00659918+0.0408642j 0.00451479+0.00698399j -0.0177889+0.052441j -0.00926935+0.0238293j -0.00447711-0.0293772j -0.037007-0.0636257j 0.00242505+0.0793793j -0.0448134-0.00258416j 0.0454545+0.0844226j 0.00397315-0.0109095j -0.00628179-0.000846005j 0.0452682-0.0596061j -0.073023+0.00625427j -0.00560256+0.0187219j -0.00547982-0.0391966j -0.0164083+0.0529924j 0.0082202+0.0103171j 0.0255854-0.0273212j -0.00518991+0.031834j -0.00338414-0.00667921j 0.000936793+0.02397j 0.0277593-0.0262374j 0.0176514-0.0299001j -0.00800296+0.0319848j -0.000431722-0.0280372j 0.0426862-0.00438177j -0.0268611+0.0152472j 0.00784805+0.00734881j 0.012079+0.0146719j 0.027067-0.0134267j -0.0154064-0.0225732j -0.00478814-0.00703394j 0.0253548+0.0220514j 0.000524782+0.0102903j 0.00999561-0.00340249j 0.0169752-0.0126058j 0.0162454-0.0014646j 0.0228747-0.0644992j -0.0103868+0.0206498j 0.0191518+0.0108247j 0.00187893+0.00344505j 0.00578445-0.0110799j 0.0175188+0.018306j -0.00148429+0.0221971j 0.00634535-0.0276379j -0.0181438+0.00477354j 0.0018417+0.00610289j 0.00541227-0.00752469j 0.00577574+0.0147368j 0.0303342-0.0119228j -0.017688+0.0104688j -0.0200129+0.0125297j 0.0273892+0.0177201j 0.0069921-0.00610412j 0.0113935-0.0061907j -0.011556-0.0166352j -0.00380806+0.0166131j 0.0137897-0.0106267j -0.0109647-0.00413961j 0.00416257-0.0330583j 0.0108031+0.0122459j -0.0164762+0.00139709j -0.0170944+0.0240643j 0.00455002-0.0250906j 0.00527896+0.0111915j -0.00449156+0.0184843j -0.0238861+0.000915451j -0.00320784-0.018468j 0.0277741+0.00328345j -0.0070168+0.0209462j 0.0226793-0.00552499j 0.0099573-0.0170735j 0.0285754-0.00568429j 0.0126288+0.0176455j 0.00321229-0.00644531j -0.00380383-0.0180711j 0.0239079+0.0100855j 
-0.00446349+0.00777428j -0.00354585+0.00420353j 0.0010166+0.0033119j 0.000383985+0.00164004j -0.00109003+0.0114608j 0.00933796-0.0063844j 0.00885082-0.012795j -0.00306595+0.0104442j -0.000118795+0.0124956j 0.00375089-0.00657737j 0.00362787+0.0166574j 0.00636485-0.00237332j 0.00662604-0.00114998j 0.000520153-0.00109568j -0.0128914+0.00767889j -0.0083383+0.00733018j 0.00481712+0.00524791j -0.00552783+0.00482914j 0.00803472-0.00103714j -0.00516158+0.00890683j -0.00211079+0.0116948j -0.00588573-0.0025111j 0.000944408+0.00297101j 0.00696919+0.0122437j 0.00847063-0.0130521j -0.00463482-0.0248831j 0.00766995-0.0116587j -0.0102532+0.0138267j -0.0108904+0.00417199j 0.00859941-0.00479297j -0.00272959-0.00405511j -0.00903808+0.00487968j 0.00788989-0.00990098j -0.00459701+0.00457978j 0.00228132-0.00876682j 0.00735191-0.000909473j 0.0073296+0.00135164j -0.00284002+0.00784737j -0.000241019+0.00856693j 0.0153208-0.0252087j 0.00730565-0.00591448j -0.00558325+0.00909845j -0.00471964+0.00225541j -0.0135968+0.00241272j 0.000380387-0.0135568j -0.000382328+0.00449982j -0.00540753-0.00566186j 0.00134391-0.0243694j -0.00854689-0.00308814j 0.0016896-0.00752697j 0.00834899-0.0183944j 0.00436944-0.0258843j -0.00280314+0.0133965j -0.00438344+0.00897458j -0.0020341-0.0107297j 0.0175559-0.020385j 0.00486866-0.00566422j 0.00725653-0.0042292j 0.0164217-0.0105172j 0.0268055-0.0239649j -0.00400987+0.00116968j 0.00542217-0.0235823j -0.00283366-0.0123894j 0.00532587+0.0176412j -0.0158185+0.0573012j 0.0411093-0.0370183j 0.00141405+0.0365005j 0.0365157-0.0411184j 0.00976573+0.0153298j -0.00317297+0.00617951j -0.00105003+0.0141473j -0.00555507+0.0119938j 0.022714+0.00559811j -0.0130957+0.0165488j 0.0342566-0.0232123j -0.0021718-0.00271384j 0.0163113+0.00240231j -0.00654986-0.0148132j 0.0126553-0.00313785j 0.0112324-0.017748j 0.00546932+0.000322086j -0.0135533+0.00407902j 0.012981-0.016433j -0.00251021+0.0113669j -0.00444181-0.0190307j -0.0015124+0.00678528j -0.000900682+0.00102081j 0.00259026-0.0109312j -0.00972403-0.00284775j -0.00747044+0.0254428j -0.00737184+0.000150189j 0.0048011-0.00893352j -0.0123443-0.00231144j -0.00166999+0.0105481j 0.00012354+2.75659e-05j -0.00155583-0.00281346j -0.0141451+0.026322j 0.0115695-0.0119018j 0.00767872+0.00513002j -0.00285229-0.00596611j -0.00210376+0.00600968j 0.00515174-0.0160233j 0.00119026+0.00077213j -0.0130167+0.0105009j -0.00211846-0.00609179j -0.000497227-0.0167934j 0.0127689+0.0189915j 0.00385858-0.00717491j 0.00789062-0.00526418j -0.0131682-0.0023414j 0.0042643-0.000139655j 0.0155746-0.00083156j -0.0081409-0.00937229j -0.0190405+0.00567534j -0.00371549+0.00663157j 0.00686536+0.000218065j -0.00849209+0.00907147j -0.00445254+0.00104239j -0.0058706+0.022603j 0.0144597+0.00461179j -0.00234885+0.00249497j -0.00324153-0.00801605j -0.0091405+0.0150001j 0.00720701-0.0158089j 0.00582949-0.00594431j 0.00281705+0.0244754j 0.00400962+0.0027078j -0.00692919-0.0117015j 0.0207166-0.00322684j 0.00128214-0.00292254j -0.00147699+0.00563463j 0.0107167+0.00795305j 0.00973895-0.0180252j -0.00643541-0.0160498j -0.00709677+0.00401275j 0.00378712-0.00573975j 
0.00611846-0.00108826j 0.00899784+0.00530778j 0.00403355-0.00298636j -0.00669372-0.00740759j 0.0112443-0.00446838j -0.01909-0.00740023j -0.0147507-0.00261839j 0.0159381-0.00642178j 0.0100125-0.00282043j -0.00226838-0.00807939j 0.0111254-0.00653616j -0.0197455+0.00158521j -0.00287331-0.00466497j -0.0218393-0.00180818j 0.0332197+0.00386846j 0.0129504+0.00375902j -0.00629976-0.00115701j 0.0293583+0.000123671j 0.00421492-0.0148823j 0.020776-0.00170192j 0.0179622+0.00577091j 0.010656+0.00177579j 0.00946941-0.00439722j 0.0169339-0.0130663j -0.00534147-0.0120307j -0.0274498+0.0126997j -0.023499-0.00318278j 0.0194653+0.00396656j 0.0125121+0.0118111j -0.0120957-0.00534662j 0.00133297+0.000278404j 0.0150159+0.00315436j -0.0249932-0.000170221j 0.0154418-0.0020911j 0.00385416-0.0011715j -0.0104416-0.00124337j -0.00591678-0.0100525j -0.00881571+0.00761586j 0.0266876-0.00566288j -0.0700818+0.00596641j -0.0118945-0.00506325j 0.0237555+0.00140266j 0.00405859+0.0081106j 0.00508365+0.0209866j 0.00616171-0.00479327j -0.00463402+0.00876217j 0.0158159+0.00228396j -0.0416671+0.00578788j 0.0132477+0.000104807j -0.00845955-0.00442852j -0.0265563-0.00261416j -0.0306414+0.0069553j 0.0269953-0.014767j 0.0398071-0.0182363j -0.0344222+0.0172077j -0.0429084+0.00642608j -0.0282016-0.00365923j -0.00383224-0.012494j -0.0312443-0.00916573j -0.0418129-0.0234941j 0.00481575+0.0074861j -0.0663263+0.0258295j -0.0338429+0.0213692j 0.035577-0.0135949j 0.056508+0.0188729j -0.0828531-0.0348549j 0.0101588+0.00956788j -0.00827489-0.0270667j 0.0112064-0.0160923j 0.00514618+0.00591151j 0.0803239-0.0445872j -0.0379554+0.0246912j -0.0226007-0.00450817j 0.0400516-0.013046j -0.0626927-0.00858311j -0.00657267+0.00500305j 0.0349983-0.030395j -0.0431682+0.0257528j 0.00297719-0.0145538j -0.0277668-0.00899244j 0.0396845-0.0131472j 0.0283088+0.00993747j -0.0443879-0.00807602j 0.0289514-0.00132852j 0.0208266-0.00632225j -0.0264157+0.00230187j 0.0066544-0.00906222j -0.01816-0.00267878j 0.0263635+0.00433352j 0.0310631-0.00540849j 0.00734956-0.000122911j -0.0125054-0.00017666j -0.00193073+0.0235318j 0.0181446+0.00764266j 0.0180907-0.00624521j 0.00335974-0.0124333j 0.0778584-0.00166217j -0.0257289+0.000276421j -0.00328076-0.00622471j -0.0117762+0.00853954j 0.00890802-0.0141504j -0.0117465+0.000585809j -0.0244953+0.0076801j 0.0203649+0.012369j -0.0263157+0.00663142j -0.00962163+0.00258281j 0.0147158-0.00438258j -0.0180593-0.00119237j 0.0210882-0.00654141j -0.0193371+0.00740588j -0.0152206-0.00927406j 0.0101806-0.00405837j 0.00450941+0.00865993j 0.00974151+0.00936005j 0.0259162+0.0042646j -0.00953184-0.00282155j 0.0183017+0.0111619j 0.00396908+0.01609j 0.0271106+0.00797571j -0.00633127-0.0107363j -0.00738128+0.00948913j -0.0353773+0.00324082j 0.0295365+0.00824159j -0.0167282+0.00670283j -0.0163107+0.00629543j 0.000890555+0.0043637j 0.00244399+0.00467975j -0.000347527+0.00717762j -0.0165002-0.0068693j 0.020753-0.0044165j 0.0233723-0.00594305j 0.00611528+0.00266008j -0.00529261-0.000885159j 0.000577836+0.00477822j 0.0112844+0.00358518j 0.00988022-0.0022985j 
0.00344648-0.00495723j -0.00438439+0.00424639j 0.00147435-0.00379576j 0.00944196-0.0132766j 0.00917393+0.00614445j 0.00328531-0.0154296j -0.00592506-0.00295331j 0.013323+0.00990521j 0.00733195-0.00392171j 0.0102512+0.000690017j 0.0114598-0.00336328j -0.0067023-0.0148519j 0.00501009-0.00593094j 0.000821158-0.0246411j 0.00173108+0.0201911j 0.000367391+0.0101259j -6.40463e-05-0.0116115j 0.00371986+0.0272849j 0.0188389+0.00640768j 0.00654747+0.00978011j 9.38586e-05+0.00869819j 0.00172191+0.0202421j 0.00554572+0.00502591j 0.0156443+0.00226449j 0.00917658+0.00532246j -0.0157125-0.00517528j -0.00414581-0.0133118j 0.00580039+0.00629167j -0.00745382+0.0134645j 0.00193638-0.0126591j -0.00510983+0.0087823j -0.000349556+0.0113096j -0.00207996-0.0150935j 0.00559086+0.00959582j -0.00467218+0.0118322j 0.00136061-0.0140198j 0.0103177-0.0117084j -0.00936746-0.0136533j 0.00703573+0.0177186j -0.0211226-0.0543317j 0.00136032-0.00676786j 0.00779501+0.017912j -0.00436538+9.86885e-06j -0.0179485+0.00573086j 0.00608041+0.0199911j -0.010394-0.0135512j 0.00211573+0.0274257j -0.0109915-0.0176962j 0.00433416+0.0174251j 0.00217514+0.00434503j -0.00581772-0.0102442j -0.0153392-0.000998067j 0.0139511+0.011945j 0.0273901+0.0292021j -0.0236245-0.0182818j -0.0234176-0.0232436j 0.0030074-0.0236751j 0.0120564-0.00661483j 0.003212-0.0279007j 0.0115311-0.0271358j -0.00136085+0.00443518j -0.0309515-0.0477232j -0.0275862-0.0208567j 0.0209762+0.0160564j -0.00516944+0.00562842j 0.0176508-0.0675172j -0.00852736-0.0263542j -0.00853115+0.0362102j 0.0287353-0.0119873j -0.00479708-0.000684133j 0.0649989+0.0567305j -0.0253519-0.0516104j -0.00546383-0.0349887j 0.021315+0.0308017j -0.01024-0.0466075j -0.00565369-0.00555787j 0.0337076+0.0361091j -0.0365774-0.0255094j 0.0102838+0.00193848j 0.00299745-0.0110917j 0.0190736+0.0423907j -0.00914817+0.0299694j -0.000653062-0.0274713j -0.00217667+0.0212317j 0.00840234+0.0320069j 0.00190753-0.0347172j 0.0098185+0.00580586j -0.00643123-0.00196484j 0.00338507+0.0272836j 0.0198692+0.0104185j 0.00891428+0.00195037j -0.00731228-0.00343683j -0.0216005-0.00467922j -0.00603019+0.0111318j 0.00887963+0.0175183j 0.00959907+0.0128149j 0.0160016+0.0552179j -0.00249119-0.0152208j -0.000450542-0.00644006j -0.0152039+0.00367423j 0.018468+0.00521069j -0.00261375-0.00457765j -0.003259-0.0209731j -0.0154382+0.013929j -0.00578332-0.0113673j -0.0104229+0.00261622j 0.0128747+0.00322237j -0.00919413-0.012892j 0.00490647+0.0328564j -0.0118166-0.0233096j 0.000431358-0.0215895j -0.00917652+0.00331286j -0.00433681+0.0168719j 0.00171323+0.0147337j 0.00730967+0.00890876j -0.00181219-0.0195582j 0.00418327+0.0182431j -0.0082318-0.00106305j 0.00574444+0.0207788j 0.00934752-0.00254079j -0.0140473-0.0178809j -0.00913201-0.0364024j 0.00725922+0.00456008j -0.00636944-0.0053014j -0.0198334-0.0086433j -0.00101591-0.021386j -0.0137681+0.0108114j -0.0081106+0.010973j 0.00343471-0.0168199j 0.00505339+0.00880294j 0.0064599+0.0204219j -0.00836961+0.0178815j -0.00995314-0.000364927j -0.00955952+0.011389j -0.00440622+0.0087041j -0.00268467+0.00941419j 
