0.0316918-0.0180269j -0.0137246+0.0196698j -0.00395935-0.00959138j -0.03499+0.0331858j 0.0129146-0.00603303j -0.00310964-0.0173951j -0.0173078+0.0267794j -0.0220582+0.000390575j -0.019649+0.0237436j -0.0101218+0.0174762j -0.00638675+0.00947853j 0.0205213-0.0183124j -0.0206564+0.0157899j 0.00658974-0.00152438j 0.0133701-0.0275271j -0.0129397-0.00456781j -0.00712696+0.00767992j 0.010889-0.0298052j 0.00672132-0.0200875j 0.00612047-0.0255328j -0.0325197+0.0243481j 0.0187002-0.0183925j 0.00605543+0.00206852j 0.0209788-0.0305677j -0.00833588-0.00775661j 0.00157902+0.011291j 0.00773629-0.010739j -0.0152544+0.0126787j 0.00880943-0.000411195j 0.00192155-0.0128645j 0.0148007-0.0146255j -0.00787385+0.00934722j 0.0119651-0.00350739j 0.00402638+0.00521j 0.016879-0.0436461j -0.0110201+0.00552735j 0.0129476-0.0195086j -0.0149393+0.00350792j -0.0183871+0.00863485j 0.0112661-0.0167456j -0.0156957+0.00692892j -0.0189067-0.000372175j 0.00592312-0.0114344j 0.00757822-0.0042305j 0.00456362+0.00647992j 0.00610039-0.0253128j -0.0157557+0.0139545j -0.00897994-0.000633685j 0.0118999+0.0150718j -0.000149831+0.00374274j 0.0148768-0.00875834j -0.00279266+0.0160839j -0.0165989+0.0231441j -0.0270801+0.020986j -0.00137031+0.025551j -0.0106748+0.0252973j 0.0110685-0.000283254j -0.0197286+0.0212167j -0.00554594+0.00314298j -0.0010809+0.0158792j 0.000514232+0.0109294j -0.00393989-0.0139167j 0.0159328+0.0104169j 0.0124266-0.0194942j -0.00690937+0.0105587j 0.00384081-7.28519e-05j -0.00434664+0.00326593j -0.00595737-0.00367776j 0.03889-0.0409749j 0.0124993-0.0282006j 0.0253254-0.0229904j 0.0176574-0.0173104j 0.00352072+0.00561847j 0.0115776-0.0248649j 0.0217974-0.0204731j 0.0249808-0.0201056j -0.0126601-0.00211391j -0.00736808-0.00314516j 0.00817072-0.0317595j 0.00832833+0.0107965j -0.0157744+0.0307381j 0.0248028-0.0112663j -0.0168795+0.0269821j 0.0145632-0.0222823j 0.00374529+0.0224926j 0.00485146-0.00804608j -0.0344188+0.00906363j -0.00856738-0.00492043j 0.0398357-0.0345537j 0.0172563+0.0274723j 0.00797742+0.0352012j -0.00193273+0.0235342j 0.0219977-0.0197597j 0.015916-0.0391531j -0.0245855+0.0166201j -0.0131134+0.0173444j -0.0116403-0.022344j -0.0232313+0.0284925j -0.000311028-0.00455203j 0.0363256-0.0872533j -0.00673705+0.0139381j -0.0179741+0.0215948j 0.0159474-0.0241835j 0.0052137-0.0204746j 0.0228622-0.0248777j -0.0251302+0.00896753j 0.0235608+0.0175494j -0.0283665+0.0524541j 0.00141708+0.00924172j 0.0178314+0.0417077j 0.00891768-0.000110713j 0.015675-0.0166168j 0.00192531-0.0233231j -0.014093+0.0241156j -0.00515068+0.0294637j -0.0127195+0.0205963j 0.0109924-0.00323047j -0.0354228+0.0185742j 0.00715432+0.0118397j -0.00110154-0.0073117j 0.0161-0.0307918j 0.00798678-0.032539j -0.00731728+0.0231815j -0.014065-0.00771702j 0.0149606-0.0223071j -0.0142596+0.0307696j 0.0289307-0.0163912j -0.0281127+0.0565511j -0.00539028-0.017049j -0.00249992+0.00618526j 0.00887408-0.00165696j 0.003132-0.0199817j -0.00590872+0.0137551j -0.00731262-0.00641399j -0.00703892-0.00217675j -0.00433289-0.00495475j -0.0152205-0.00113221j 0.00779919-0.00865937j 0.00720943-0.0240126j -0.00529024-0.00766602j 0.00936102-0.00817901j -0.0184197+0.00278161j 0.0179102-0.0436041j -0.011071+0.0261575j 0.00798911-0.00741935j 0.0130375-0.0163237j -0.00763141+0.00103968j 0.00170434-0.00745068j 0.00286688-0.0187209j -0.00991418+0.0168101j 0.0225698-0.0130299j 0.0119819+0.00783867j 0.00322398+0.00285711j -0.0130658+0.0104161j 0.00166995-0.0175032j -0.00771831+0.0162627j -0.0214863+0.00811471j 0.00442253-0.0161964j 0.00256906-0.00282025j -0.0171789+0.025626j 0.00212297-0.0162812j -0.0313583+0.0183785j -0.00664347-0.003432j -1.36923e-05+0.0142041j -0.00515501+0.0204954j 0.00965583-0.0259848j -0.000668258+0.00662025j -0.00193285-0.0137925j -0.00359062+0.0217801j -0.0111386+0.013663j 0.0132287+0.00625131j 0.000454289+0.00927211j 0.0245952-0.0251231j -0.00842502-0.00930566j 0.00760954-0.0250492j -0.0214059+0.0361814j 0.0172169-0.00241099j 0.0071904-0.00913118j 0.0277238-0.0141643j -0.00453292+0.0165877j -0.0077325-0.0107086j -0.0227391+0.0194765j -0.00514196+0.0122449j -0.0171083+0.0267986j 0.0173877-0.0203827j -0.0101686+0.00792716j -0.0172208+0.011294j -0.0208176+0.0187071j -0.00765375+0.0297079j -0.0171372+0.0164279j -0.00839072-0.0147549j -0.00649842+0.0162578j -0.0323921+0.026266j -0.00218484+0.00989772j 0.00779137+0.0140383j -0.0353445+0.0277044j 
0.0158484+0.0305907j -0.0199141-0.0120388j 0.0104736-0.00513959j -0.0361108-0.0314155j 0.007792+0.0123541j 0.0173092-0.00501762j -0.0263279-0.0149583j 0.000104421-0.0185153j -0.0200409-0.0191158j -0.01853-0.00783362j -0.00734075-0.00319859j 0.0168516+0.0178188j -0.0160996-0.017059j 0.00492991+0.00402616j 0.0271583+0.010172j 0.00487499-0.0105417j -0.0072586-0.00672148j 0.0321846+0.00791661j 0.0195475+0.00753821j 0.0256863+0.00472828j -0.0218911-0.0327943j 0.0181453+0.0188123j -0.00573712+0.00762316j 0.0308103+0.0166681j 0.00707462-0.00896924j -0.0137296+0.00106165j 0.0116835+0.00826336j -0.00982185-0.0157845j -0.001566+0.00836189j 0.0148942+0.00360958j 0.0130829+0.0161112j -0.0108427-0.00593191j 0.00394948+0.0117686j -0.0039063+0.00590583j 0.0452522+0.012914j -0.00692583-0.00944047j 0.0198905+0.0100052j -0.00408885-0.0155761j -0.00773138-0.0184749j 0.0164292+0.0105945j -0.00694604-0.0133913j 0.00420483-0.0182809j 0.010629+0.00559319j 0.00252977+0.0100197j -0.0086927+0.0057791j 0.0251205+0.00351581j -0.0133979-0.0118963j 7.27987e-05-0.0105166j -0.0149836+0.0123079j -0.00521457-5.24424e-05j 0.0105531+0.0145017j -0.0164571-0.00044976j -0.0228598-0.0135959j -0.021659-0.0228196j -0.0256898+0.00108576j -0.0240556-0.007882j 0.00044062+0.0108266j -0.0190738-0.0176747j -0.00362569-0.00632642j -0.0174192+0.0010363j -0.0123469-7.8593e-05j 0.0163043-0.00437999j -0.0127158+0.0182727j 0.0170208+0.0118016j -0.00856481-0.0040108j -0.000155644+0.00319312j -9.93948e-05-0.00485831j 0.00501254-0.00673937j 0.0386487+0.0336335j 0.0271312+0.00992573j 0.0213009+0.022602j 0.0159393+0.0167623j -0.00532109+0.00465042j 0.0235382+0.00787207j 0.0178034+0.020315j 0.0200383+0.0227104j 0.00294099-0.0139565j 0.00440473-0.00610414j 0.0346481+0.00357389j -0.0129481+0.0116757j -0.0305217-0.0124311j 0.0102035+0.0226143j -0.0260887-0.0131308j 0.0206231+0.0129051j -0.0258332+0.00677681j 0.00569866+0.00453845j -0.00297384-0.0348214j 0.00380592-0.00791271j 0.0331619+0.0381691j -0.0300043+0.0202608j -0.0373869+0.0130765j -0.0256372+0.00197163j 0.0177142+0.0212584j 0.0371345+0.0107992j -0.0164811-0.0231152j -0.0165479-0.0104974j 0.0185962-0.0146121j -0.0254208-0.0180329j 0.0015413-0.00199564j 0.0891701+0.0216773j -0.0163861-0.00429396j -0.0219191-0.0166483j 0.0235848+0.0106218j 0.0238585+0.00123453j 0.023463+0.0197846j -0.00454634-0.0234921j -0.020008+0.0260146j -0.0544065-0.0241106j -0.0108428+0.00273689j -0.0457076+0.0234912j 0.000629523+0.00812096j 0.0145569+0.0136475j 0.0241338-0.000951551j -0.0234796-0.00961346j -0.0303008-0.00133586j -0.021065-0.00799065j 0.0024104+0.00913395j -0.0154507-0.0331153j -0.0126317+0.00940786j 0.00909981-0.00176178j 0.0303149+0.0142541j 0.0348323+0.00436826j -0.0244372-0.0039093j 0.0101046-0.0128435j 0.0241651+0.0111364j -0.0329536-0.0111482j 0.0168275+0.0261704j -0.0582108-0.0214843j 0.0186013-0.00525715j -0.00567604-0.00462902j 0.000841223+0.00849772j 0.0220097-0.00169773j -0.0148115-0.00487406j 0.00883872-0.00721607j 0.00327617-0.00716198j 0.00751876-0.00615467j 0.0032593-0.0147555j 0.00872846+0.00912321j 0.0267068+0.00155447j 0.00807881-0.00731133j 0.00714394+0.00729506j -0.000770395-0.017221j 0.0448599+0.0136211j -0.0264157-0.00814544j 0.00801175+0.00783999j 0.0154045+0.012187j -0.00200196-0.00652017j 0.00765809+0.0016098j 0.0196715+0.0034462j -0.0149565-0.00816861j 0.0127895+0.0206437j -0.0105639+0.0116224j 0.00103701+0.00114135j -0.0119947-0.0123387j 0.0193796-0.000352041j -0.0168116-0.00525469j -0.00808479-0.0219857j 0.0178856+0.00316323j 0.00650117+0.00418235j -0.0231901-0.0173381j 0.0181963+0.00359749j -0.016776-0.0299843j 0.000771116-0.00991889j -0.0121106-0.000650562j -0.0161907-0.00582932j 0.0312711+0.0115774j -0.00649671-0.00170064j 0.0154548-0.00270184j -0.0223671+0.00127425j -0.0143325-0.0123712j -0.00893154+0.0141765j -0.00651361+0.00221928j 0.0252509+0.0200643j 0.00925934-0.00923694j 0.0252553+0.00585333j -0.0373755-0.0213691j 0.00365723+0.0171962j 0.0118564+0.00683833j 0.0127275+0.0228388j -0.0111592-0.00768112j 0.0090499-0.00927063j -0.0163945-0.0192305j -0.0100891-0.00691703j -0.0258803-0.0138922j 0.0217736+0.0130058j -0.00577574-0.00428686j -0.00810316-0.0181843j -0.0247645-0.0165656j -0.0271475-0.00435309j -0.014829-0.0125574j 0.0178557-0.00861503j -0.0143172-0.00961351j -0.0289224-0.0322608j -0.0141508-0.00290416j -0.00886939+0.00729748j -0.027382-0.0362821j 
0.00647841+0.00111416j 0.00435642-0.000847441j -0.00906312+0.00433946j -0.00388669-0.00610392j 0.00924238-0.00985086j -0.000304846-7.26517e-05j -0.00119208-0.00683564j -0.00977728+0.00749592j -0.0078167+0.013553j -0.00272863-0.00723094j -0.0132245+0.000140682j 0.00852935+0.00428102j -0.00289012-0.0064729j -0.00872507+0.00813431j 0.0053272+0.00290703j 0.00434552-0.00748133j -0.00310008-0.00376344j -0.00110077+0.00760566j 0.0133512-0.000987348j 0.000713751-0.00157599j -0.00948757+0.000898262j 0.00350003-0.0210676j 0.00865205-0.00113166j 0.0012906+0.0143686j -0.00337437-0.00252658j 0.000794772-0.00234832j 0.00253016+0.00125308j -0.00625336+0.00625867j 0.00151803+0.00657753j 0.0109613-0.0154738j 0.011069+0.00438687j -0.00953317+0.0113139j 0.00548483-0.00786799j -0.0046037+0.00143533j -0.000569009+0.0113975j 0.000668775+0.00110911j 0.00599413-0.00232767j 0.00167965+0.00918998j -0.000743321-0.00386425j 0.00223467+0.000740095j -0.00530782+0.0014864j -0.0102146+0.00950308j 0.00706497-0.00871089j 0.000771961-0.0103538j 0.00818784-0.0170635j 0.0040613+0.00304406j -0.000355335+0.0104159j 1.65253e-05+0.00211317j 0.00639979-0.00383725j 0.00622812-0.01422j 0.00302272+0.00165681j -0.00509401+0.000474444j -0.0119591+0.00418193j -0.0154158+0.0045881j -0.00624926-0.00505982j -0.00147757+0.00277016j -0.00377061+0.00461265j -0.0104224+0.0132857j 0.00495142-0.00253799j 0.00140987-0.00614246j -0.00169895+0.00657955j -0.00290488+0.0112077j 0.00316049+0.0012627j 0.0048027-0.00188161j -0.00140666-0.00338171j -0.00142194+0.0068226j -0.00989468+0.0168331j -0.00521414+0.00393905j 0.00880274-0.00703108j -0.000185115-0.00869048j 0.00698969-0.00410607j 0.0106369-0.00611859j -0.00169661+0.0105339j 0.00202692-0.00511112j 0.00530608-0.0145405j 0.00262911+0.0015892j -0.00432816-0.00352711j -0.000124428-0.00054681j 0.0128152+0.00423486j 0.00164964-0.0233142j -0.00907828+0.00748238j 0.00247528+0.00637776j -0.0011658-0.007556j 0.0102106-0.00885401j -0.0146332-0.0172984j 0.0015917-0.0227562j -0.0155967+0.0248835j 0.0128281-0.0250779j 0.0179356-4.41627e-05j 0.00642457+0.0136122j -0.00881573-0.0110452j -0.00792866-0.00229615j -0.00623868+0.00744423j 0.00664598-0.0187423j 0.00532387-0.00115866j 0.00683382-0.00621829j -0.00454896+0.000808833j -0.0194714+0.0415771j 0.00258526-0.0171435j 0.0286305+0.0290651j -0.00510422-0.0277382j -0.00462215-0.0106516j 0.0247267+0.00202123j -0.00741231+0.0354629j 0.00952701-0.00889433j -0.0134749+0.0107771j 0.00933279-0.022221j -0.00696862-0.0103355j 0.0155515-0.0336789j -0.0107271-0.00277047j 0.00480556-0.0108526j 0.00400981-0.00228052j 0.00677492-0.000998576j -0.00775558-0.0169833j -0.00248568-0.0106942j -0.0175392-0.0082671j -0.00628201+0.0125092j -0.0138202+0.00604598j -0.000263623-0.00882423j -0.00540627-0.00172664j -0.000873165+0.0074905j 0.00752283+0.00476615j -0.0081108-0.00506378j -0.00393687-0.00142439j 0.00755705+0.00170658j 4.85324e-05-0.00035642j 0.00214588-0.00074405j -0.0102581-0.0200934j -0.000255866-0.00057247j 0.00801175-0.0201656j -0.00555146+0.00844943j 0.0031804+0.0029872j -0.0131545-0.00344102j 0.00568427+0.00831492j 0.0014053-0.00324989j -0.00745088+0.00455516j -0.00186078-0.00304127j -0.00643355+0.0102522j 0.0129557-0.000488135j -0.00508806+0.015459j 0.0134629+0.00214683j -0.0076485+0.00224206j 0.0107928-0.00225232j -0.00783187+0.00913571j 0.0087192-0.00707124j 0.00769876+0.0077312j 0.00521631-0.0121859j -0.00657333-0.0114817j -0.00206337+0.0107554j -0.00482349-0.0133281j 0.00352259+0.000852216j -0.00851968+0.0046746j 0.00589862+0.00949396j -0.00613882+0.00302454j 0.0005812+0.00304091j -0.00298676-0.000705315j -0.00127425+0.0123271j 0.00253638+0.0209806j 0.00283092+0.0111935j -0.0131523-0.0128816j 0.00639365-6.92121e-05j -0.00808283-0.0024689j 0.00954774-0.00535976j -0.00828248+0.00652442j -0.0161393-0.000910924j 0.00597514+0.00573959j -0.0103579+0.0198477j -8.02086e-05+0.00840562j -0.000773777+0.00284255j -0.00244164-0.0041967j 0.00492862-0.00772644j 0.00743688+0.00364779j -0.000416323+0.0035839j -0.000290687+0.00418883j 0.00979286+0.0184737j -0.00864316-0.0121943j 0.0112162-0.00604259j 0.0140173-0.00793085j -0.0071799+0.00653115j 0.00209631-0.0187468j -5.86979e-05+3.12612e-05j -0.00740971+0.00180818j 0.0105338-0.0101894j 0.00214052-0.00229296j 0.00557444-0.0179314j -0.014846+0.00438799j -0.00127878-0.00077898j -0.00113259-0.0124608j 0.00169125-0.00992019j -0.000111417-0.00831381j -0.00220114+0.00170674j -0.0145169-0.0101159j -0.0229644-0.00855734j 0.00170167+0.0177801j 0.00688096-0.00747878j 0.0143666-0.0119771j 
0.0110565-0.00182448j -0.00402778-0.0137653j -0.000925316+0.0116609j -0.0164824-0.00314632j -0.00276801-0.0171241j -0.00639794+0.00525938j -0.00869877-0.00451434j 0.000641613+0.0178509j 0.00626336+0.0012931j -0.00848873-0.00619389j 0.00644092+0.00839801j 0.0041769-0.00544589j -0.009377+0.00286517j 0.0135031+0.0110402j 0.00334245+0.00160751j -0.0122908+0.00427702j -0.00326135+0.000197979j 0.0110412+0.0153549j 0.000809574-0.00566765j 0.00122083+0.00851541j -0.00968205+0.00797934j -0.00457667-0.00636286j 0.00097356-0.0101585j 0.0174037+0.00732536j -0.00229599+0.00768839j -0.000122148-0.00507139j 0.00305748-0.00196607j -0.00261788+0.00578171j 0.0101774+0.00121153j -0.0128056-0.0113845j 0.0151668-0.00515293j 0.00913486+0.00824653j -0.00809161-0.00754521j 0.00279361+0.00399453j 0.0172535+0.0133876j -0.00704667+0.00416572j 0.00642679-0.00121164j 0.00172806+0.00133472j -0.0132369+0.00289502j -0.00164541+0.00500466j -0.0019161+0.012001j 0.00500677+0.0166364j -0.0104462-0.00116269j -0.00816631-0.00392194j -0.015438-0.0184637j 0.000420431+0.00801458j 0.00296773+0.00511743j -0.00634802+0.000493804j -0.00911014-0.015471j -0.0155479-0.0112129j 0.00961114+0.00161062j 0.000543775+0.00434405j -0.00239929+0.00535193j -0.00721178+0.0114669j -0.00440386-0.00602654j 0.0014281-0.00611931j 0.0115156-0.00189221j 0.00326762+0.00970987j -0.00724817-0.00636508j -0.00612464-0.0124871j 0.0106453-0.00268497j 0.013066+0.0053815j 0.00506663-0.0190421j 0.00344823+0.00348198j -0.0126369-0.00398717j 0.00358388-0.00122084j 0.0209226+0.0136376j 0.00123515+0.00675379j 0.00995272-0.00113637j -0.00381501+0.0111392j 0.00761912-0.00599551j 0.00133887-0.00958635j 0.0138655-0.00795321j 0.00428026+0.00217187j -0.00724237-0.00357931j 0.00914134+0.00206087j -0.00478959+0.0112143j -0.00589346+0.000728059j 0.00689845-0.00285913j -0.0276617-0.0117225j -0.00325877+0.00375633j 0.0138379-0.00108231j -0.0189883-0.00510659j 0.000769973-0.0156965j -0.0222193+0.00614983j -0.0282085-0.00222719j 0.010733+0.0286088j -0.034797-0.0126242j 0.0179258-0.0149559j 0.0183623-0.0259543j -0.00817723-0.0127716j -0.00759267-0.00255181j 0.026412-0.00552195j -0.00907895+0.00922707j -0.00283139-0.011151j -0.0182262-0.00974496j 0.00875925+0.00555447j 0.0467813+0.0109624j -0.0232221-0.00340861j 0.06243+0.000728412j -0.0334092-7.42368e-05j -0.009574+0.00607377j 0.00505842-0.0251486j 0.0363295+0.0249465j -0.0015235-0.00573511j 0.00135253+0.0205748j -0.0177783-0.021075j -0.0184273-0.0114881j -0.0415744-0.0219378j 0.00419038-0.0169784j -0.0155865-0.00714315j 0.0121782-0.000443599j 0.0029151+0.00649295j -0.0239847+0.0037937j -0.0166216-0.00826211j -0.0114512+0.0112577j 0.0245692+0.00286363j -0.00190362+0.0145838j -0.0103091-0.00799139j -0.00312579+0.00820809j 0.0122652+0.00823439j 0.00603605+0.00410769j -0.00866453+0.00127856j 0.000694095+0.0143109j 0.00156525+0.000704297j -0.00524596-0.0101405j 0.00441163-0.00806034j -0.0260549-0.00412026j -0.000542932+0.0115655j -0.0251912-0.00575324j 0.008387+0.00500667j 0.00724419+0.00324004j -0.00729671+0.00768404j -0.00095472-0.00015266j -0.00948683+0.00216672j 0.00212747+0.00832881j -0.00821205+0.0127086j 0.0127028+0.0113734j 0.00253793-0.00533557j 0.0137868+0.0172825j 0.00762871-0.0113997j -0.00317888+0.00949311j 0.00429674+0.00386186j 0.00244995-0.00251849j -0.00205104-0.00953366j 0.0125377-0.00442215j -0.0174579-0.000837411j -0.0143292+0.0100414j 0.0140442+0.00964024j -0.00877675-0.0058614j 0.00782322-0.00960243j 0.0150311+0.00224199j 0.00572203-0.00663782j 0.00216561+0.00816363j 0.0011177+0.012282j -0.000798173-0.0065981j 0.00691228+0.00644357j 0.0185153+0.00991095j 0.0171958+0.00697501j -0.0135515+0.00111486j 0.00352171+0.00767353j -0.0153564+0.00486393j -0.0120297-0.00429257j 0.0066141+0.00599023j 0.00145008+0.00805023j 0.0169018+0.0116666j 0.0185946+0.0165444j 0.0149509+0.00992839j 0.00185327-0.00365574j -0.0114541+0.0055435j -0.00468415-0.00683131j -0.00151339-0.0103801j 0.00632888+0.00100356j 0.00368377+0.00219364j 0.014064+0.0014878j -0.00530842-0.00756146j -0.000690239-0.00821278j -0.00599518-0.00740136j 0.0206495-0.00550029j -0.00729424-0.00158259j -0.00518872+0.0124108j -0.00477876+0.00868957j -0.0111403-0.0217409j -0.0167201-0.00556486j -0.00827271-0.00453675j 0.00204786+0.0143996j -0.00306515+0.00247125j -0.019793-0.00195485j 0.00635925+0.00119248j -0.0188938+0.00181511j 0.00569574+0.0143473j -0.0040042+0.00755842j -0.0160025+0.00447149j 0.00931168+0.000741284j -0.0117519-0.00929934j -0.0161864-0.00921745j 
0.00646516+0.0211935j 0.012252-0.00147773j -0.0162961-0.00283079j 0.00344448-0.0129833j 0.0184757+0.0105061j -0.0237445-0.0083737j 0.00734205-0.0112488j -0.029652-0.010686j -0.00996554-0.0170366j 0.0220182+0.00331595j 0.0070798+0.00415563j 0.00915515+0.00353716j -0.0073468-0.0109801j -0.00728963+0.00847897j -0.0128051+0.00505284j -0.0221764-0.0118327j 0.00109457-0.00977382j -0.0334303+0.0112859j -0.0157901-0.00266513j -0.0180256+0.00309507j -0.0208621-0.0134894j 0.021559+0.0179337j 0.0191242+0.00621874j -0.00577477+0.012031j -0.0230773-0.000728916j 0.0271932+0.00198461j -0.00181475+0.00524927j -0.0193732-0.00439332j 0.0106421+0.0117035j -0.00127424-0.00411434j 0.0119564+0.0183905j -0.00689559+0.00111919j 0.00845614+0.00172386j -0.00377495+0.00487553j -0.0230395+0.0154531j -0.0116276-0.00632387j -0.00225337+0.0196741j -0.029729-0.0121446j -0.0228323-0.0166834j -0.0167981-0.00431436j -0.0247243-0.00457668j -0.0323018-0.00629667j -0.00105013-0.00392063j 0.00634725+0.00548261j 0.0212303-0.00327718j -0.0239892-2.41951e-05j -0.017826-0.0131063j -0.0138088-0.00968102j 0.0219703-0.00608016j 0.004821-0.00863282j 0.00308846+0.010985j 0.0169904+0.0058117j -0.00237513-0.00731741j -0.0143201-0.0215012j 0.0304641-0.00514239j 0.0100882-0.00818869j 0.0263003+0.00629319j -0.015694-0.0134361j 0.00369262-0.00769096j 0.0203082-0.000517863j 0.0176858+0.00764919j -0.0140981+0.00335958j 0.0457918+0.00408593j -0.0035096+0.00919658j -0.0105069-0.0143951j -0.0031437+0.000368289j -0.0156501+0.0194143j -0.00644914-0.00619264j 0.0219071+0.0263298j -0.00578979+0.000708442j 0.0122208+0.0176572j 0.00770697+0.00969694j 0.0296677-0.00547229j 0.0120883+0.00988423j 0.0185337+0.0140285j 0.0101456+0.00843465j -0.0253471+0.0092961j -0.0136865-0.0163225j -0.0259564+0.00698906j 0.0223785-0.0163552j -0.0118675-0.0198817j 0.0271538+0.00710717j -0.0191143-0.0142472j 0.018295+0.00930586j 0.0125095-0.00903481j -0.00380022-0.00917068j -0.0666375-0.00722144j -0.0240395-0.0214283j 0.0158451+0.038758j 0.0798326-0.00678462j 0.0411781-0.00959912j 0.0236741-0.0201242j 0.0600805+0.0142967j -0.00430887+0.00491461j -0.0104447-0.00508739j -0.0137423-0.0177683j 0.00990045-0.00953064j 0.00747838+0.0209701j -0.00127533-0.0144891j 0.0171155+0.0529598j 0.00123765-0.0137732j -0.0110925+0.00928573j 0.019286+0.00157588j -0.0266882+0.00841801j 0.00871369+0.00336466j -0.0539707+0.00733504j 0.0401501-0.00326779j 0.0459593-0.0194871j 0.00483279-0.0158768j 0.0900951-0.00896495j 0.0013385-0.00134566j 0.0290857+0.0194553j -0.0286253+0.0146665j -0.0154582-0.0105137j 0.0144314-0.0125886j -0.00501617-0.00811394j 0.0258633+0.0183981j -0.0412588-0.00343939j 0.0273348-0.0123995j -0.0118862-0.00328456j -0.00283509+0.0122758j -0.0301279+0.00548336j 0.0070292+0.000812181j -0.0266439+0.00246693j -0.0203203+0.00682478j 0.0293508-0.0109688j 0.0343022-0.00311065j 0.0193134-0.0135883j -0.0346356+0.00679381j -0.000698499-0.0136222j 0.00188346+0.00790695j -0.00655163+0.00419594j 0.00936801-0.0112078j -0.0318565-0.00892271j -0.0254776-0.0160828j -0.017705+0.00399229j -0.0404116-0.00723124j -0.00565115+0.00206298j -0.0219245+0.000576457j -0.024765+0.00967937j 0.0078842+0.00751338j -0.0218648-0.0158963j -0.020527+0.0113723j 0.0101711-0.00920896j 0.00622621+0.00632939j 0.00301978+0.00762088j -0.0145213+0.000532135j -0.0181391-0.00767784j -0.0181764+0.000220346j 0.0196337+0.00247923j 0.0276205+0.00419505j 0.0355583+0.0104424j -0.0214509-0.00883446j -0.00776488+0.00934096j -0.0336598-0.00107076j 0.0123959+0.000494639j -0.0231624-0.0068719j -0.0238563+0.00793127j -0.0128763-0.00417325j 0.00399124-0.00101987j -0.0169853+0.00584367j -0.0275327-0.0223697j -0.000137512-0.00418215j 0.0126618+0.00388608j 0.00265049+0.0103023j -0.0232116+0.0168631j 7.02735e-05+0.00348962j -0.0202209+0.00660696j 0.0200106-0.00692705j 0.000631188-0.00453748j 0.0189832+0.00486788j 0.007077+0.00283796j 0.010312+0.0126723j -0.0325879-0.00255524j -0.0274543-0.00252844j 0.0261735-0.00654832j 0.0223339+0.00719046j -0.00175871+0.00320156j 0.0212521+0.021674j 0.0128524-0.00165854j -0.0363309-0.00149971j -0.0112948-0.0126511j -0.000751051-0.0149978j 0.0104609-0.014263j 0.00711248+0.00952755j -0.00607941-0.00233393j -0.012849-0.0124652j 0.00649298-0.00320461j 0.0253437+0.0070196j 0.00301852-0.00386898j -0.0410117-0.012681j 0.00953936+0.00734437j -0.00224797-0.020298j 0.00738403-0.0024334j 0.0158035+0.0100581j 0.0114661-0.0145423j 
