0.0119325+0.00358268j 0.00857404-0.00525061j 0.00643179+0.0214224j -0.00568339-0.0232969j 0.0160194-0.0191243j -0.00366691+0.000980851j 0.00407834+0.00323281j 0.0137402+0.0084129j -0.00787777-0.00766132j -0.00740677-0.0143424j -0.0110479-0.019708j 0.00102485+0.0154854j -0.000533527+0.00242553j -0.00303151+0.0022278j -0.00191913+0.000988408j -0.0141583+0.00109259j -0.00133689-0.00298829j -0.00770767-0.000167355j -0.00119646+0.00143727j -0.00208545-0.00425246j 0.00970462+0.0011577j 0.0113541-0.000895418j -0.00138584+0.00135976j -0.00669805-0.0022348j -0.00525619-0.00403279j -0.000604233+6.81678e-05j 0.00907767+0.00165813j 0.0129593+0.00203805j -0.000611203+3.1717e-06j 0.00213303-0.00211723j 0.00117499+0.0035784j -0.00388894-0.00152488j 0.0193228+0.0107351j -0.00690854-0.0106068j -0.000852878-0.00142196j -0.00312556-0.0012861j -0.00316025-0.00124074j 0.00271216+0.00188076j -0.00214119+0.000914498j 0.00614182+0.0034125j 0.0014582+2.87666e-05j -0.00158343+0.00141386j -0.00386457-0.00204672j -0.00494932-0.00226267j 0.00118396+0.00232176j 8.09364e-06+0.000814942j 0.0042291+0.00320001j -0.0053158-0.00329281j -0.00418698-0.0025815j -0.00412494-0.00227479j -0.000176569-0.00206239j -0.00362317-0.00308732j -0.00741401-0.00572917j 0.000597399+0.000619591j 0.00272039+0.00249034j -0.0017841-0.00105005j -0.00178071-7.04802e-05j 0.00179021+0.0033053j -0.00336147-0.00295705j 0.00100064+0.000665116j 0.000306619-0.000276529j -0.000196974-0.000507421j -0.00136839-0.00154642j -0.0066849-0.00715189j 0.00231344+0.00189725j 0.00258906+0.00280687j 0.00635317+0.00642448j 0.00126122+0.00284783j -0.00350571-0.00350716j 0.0029214+0.00558079j -0.00231432-0.00155339j -0.000965122-0.00278779j -0.00242516-0.00421754j 0.000747844+0.000357377j -4.43318e-06-0.00318672j -0.00494173-0.00726118j -0.000307349+0.00243764j -0.00352183-0.00233072j -0.00223396-0.00425164j 0.00313821+0.00197813j -0.00125577+0.00107806j 0.00245118-0.000824539j 0.00221236+0.00198322j 0.0030569+0.00164194j -0.000166722-0.000685187j -0.00673251-0.00365618j 0.000195865-0.00288538j -0.00274595+1.60207e-05j -0.000722994-0.00146654j 0.00152933+0.00145767j -0.000405852-0.00244281j -0.00316231-0.00258462j -0.00740064-0.0038281j -0.00254239-0.000149667j -7.1516e-05-0.00141488j -0.00207151-0.000275894j 0.00277075+0.00423836j 0.00197077+0.00657065j -0.00184005+0.00248225j -0.00170297+5.26672e-05j 0.00201613+0.00127065j -0.0049456-0.00636332j 0.00159838-0.00173226j 0.00256917+0.000474915j 0.000121576-0.00113636j 0.000511375-0.000654854j 0.00563099+0.00654505j 0.00182616+0.000618369j -0.00333548+0.00174457j 0.000757328-0.000948707j 0.000720286-0.000662552j -0.000880921+0.00369799j -0.00101896+0.00154508j -0.000970709-0.00580368j 0.00147677-0.00252742j -0.00138767-0.00115104j -0.00233832-0.00376003j -0.000722648+0.000958987j -0.00141988+0.00274448j 0.00730003+0.00271455j 0.00163351+0.00666992j -0.000673449-0.00196523j 8.33204e-05+0.00603526j 0.00304093+0.00215426j -0.00164365+0.000454237j 0.000214841+0.000360902j 0.000321267+0.000479904j 0.000411252+0.00236754j -0.0032984-0.00189154j -0.00162718-0.00311775j -0.000682203-0.000779139j 0.00178791+0.00444966j -0.00026464-0.00294792j -0.000171344+0.000335103j -0.000501017+0.00156258j 0.00334063-0.000864628j 0.000450092+0.000380661j -0.000347667+0.00142689j 0.00235193+0.00102343j 0.00244241+0.00740787j -0.00284655-0.00331143j 0.000214952+0.000703911j 0.00103561+0.00326966j -0.000532595+0.00256516j -0.00149769+0.00160623j -0.000463599-0.00228988j -0.00109408+0.00379971j 0.000819107-0.00171006j 0.00437778-0.00166808j 0.00118199+0.00226036j 0.00441563+0.00146771j 0.00210951+0.00520856j 0.000962215-0.00286623j 0.000321865-0.00231416j 0.00150302+0.00270156j 0.00474408-0.00362373j 0.00103542+0.00243997j 0.00146869+0.00471806j -0.00224425+0.00185324j 0.0037281-0.000763925j -0.00251933-0.00519783j 5.38272e-05-0.00479807j -0.000321111-0.00520308j -0.00258458+0.00284167j -0.00246255-0.00342803j -0.00316343-0.00537018j 0.000352772+0.00323681j 0.00134672-0.00302288j 0.00129854-0.00452041j -0.00550343-0.00400176j 0.00333772+0.00306362j 0.00141111+0.00148294j -0.00279013-0.0017251j 0.00260012+0.0118299j -0.00143086-0.00153419j 0.000644567+0.000935639j -0.00449326+0.00114877j -0.00166717+0.00103697j 0.00383524+0.00205359j -0.00193991-0.00366704j 0.00357959+0.00662684j -0.00346721-0.00251852j 0.00250629+0.00351364j 0.00271991-0.00509221j -0.00349088-0.00703613j -0.00119929+0.000710256j 0.00342701+0.00451955j -0.00248612+0.00216919j -0.00328482-0.00513576j 
-0.00232346+0.0113327j 0.00131953+0.00786545j -0.0259814+0.0106324j 0.0277708-0.010028j 0.0302752+0.0149153j 0.00058445-0.00258595j -0.00123442+0.00248925j -0.00801592+0.00957436j 0.00629641-0.00523392j 0.0115952-0.00534368j 0.0156052-0.00755859j -0.0129463-0.00150232j 0.00113911+0.00174373j -0.0017198+4.61975e-05j 0.000663048+0.00223928j 0.000110991+0.00582588j -0.00258382+0.00204631j -0.00316512+0.00460994j 0.00267269-0.00158165j -0.00668328+0.00268044j 0.000413352-0.00395386j -0.00641741-0.00283656j 0.00238026+0.000604248j -0.00160503+0.00274258j -0.00882469+0.00291285j 0.00181203-0.000253814j -0.000929012-0.00367175j -0.00181433-0.00622416j -0.00123044-7.45171e-05j -0.00492208-0.00236864j 0.0101211+0.00106494j 0.00176402+0.00471888j 0.00561026-0.00812933j -0.00402604+0.00408659j -0.000184834+0.0013752j -0.00149321+0.00133384j -0.00241107+0.00100848j -0.000123408-0.00280576j -0.00180619+0.00166628j 0.0031347-0.00245654j -0.00189655-0.0029005j -0.00424217-0.00112238j -0.000936099+0.00286205j -0.00120162+0.00411745j 0.00292467-0.00211002j 0.00506278+0.00179406j 0.00365787-0.00266312j -0.00846764-0.000442928j -0.00139535+0.00280162j -0.0014916+0.00334611j -0.00739736-0.00385471j -0.00464308+0.000670085j -0.00189054+0.00788253j -0.0011376-0.00125521j 0.00160094-0.00198642j -0.00199244+0.00107044j 0.00306765+0.0043955j 0.00192519-0.00231697j -0.000342969+0.00384621j 0.00271848+0.000420396j -0.0024783-0.00195885j 0.0003811+0.000358106j 0.00184375+0.0047171j -0.010516+0.00135795j -5.63802e-05-0.00421396j -0.000968715-0.00523123j 0.00734967-0.00166723j 0.00178155-0.00121352j -0.00275954+0.0028256j 0.00537971-0.00181809j 0.00159525+0.00567542j -0.00490498-0.00262891j -0.00701632-0.00241682j -0.00175178-0.00251865j -0.00484713-0.00368277j -0.00808998+0.00262743j 0.0026693+0.00129872j -0.000557446+0.00487965j -0.00334295+0.00173459j 0.00286296-0.00202557j 0.00105419+0.00164433j 0.000166933-0.00173135j 0.000408496-0.000651824j 0.0026018-0.00315936j 0.00227493-0.000632446j -0.00489972+0.00448913j -0.000623155+0.00173359j -0.00498352+0.00194721j -0.00174331+0.000682679j 0.000595695+4.63863e-05j 0.00128686+0.00136907j -0.00252155+0.00190087j -0.00444916+0.00244661j 0.00276914-0.00159233j 0.00160423+0.000482023j -0.00251328+0.000333929j 0.00434629-0.00363276j 0.000989656-0.00654738j 0.00126171-0.00437558j -0.00270167+0.000693127j -0.00344489-0.000186654j -0.00126085+0.00041107j 0.00358751-0.00176574j 0.00540895-0.00324366j 0.00288855+0.000100759j -0.00152522+0.000357029j 0.00352351-0.00231713j 0.00309425-0.000977319j -0.00309485-0.00195106j 0.00143634+0.00084729j 0.00114637+0.00047227j -0.00276555-0.00152336j 0.001944-0.0031615j -0.00194812+0.00505138j -0.00324022+0.00557094j 0.00420219-0.00412313j -0.00271267+0.00206853j -0.000894251+4.08325e-05j -0.00151348-0.00171867j 0.00668866-0.000188726j 0.00340869-0.00476364j 0.00156815-0.00080089j 0.00834487-0.00866338j -0.00391773+0.00286098j -7.22894e-05-0.00200369j 0.000575659+0.000758039j 0.00169108-0.00180979j 0.000428504-0.000614857j -0.00308405+0.000362676j 0.00102592-0.000383413j 0.00104932-0.000829226j -0.000416724-0.000853992j 0.00342485-0.000384234j -0.000934451-0.000205229j 0.00266563-0.0030398j -0.00304425+0.00345251j -0.00078261+0.00042833j 0.00260158-0.00254834j -0.00080453+0.00140609j 0.00294494-0.00516945j 0.00242065-0.000672221j 0.00240662-0.000534721j 0.00360917-0.00205642j -0.000251454-0.00143986j 0.00789556-0.00553846j 0.00434403-0.00145744j 0.00180835-0.00344574j -0.00288398+0.00196985j 0.00333976+0.00341694j 0.00114646-0.000550282j -0.0019582+0.00249775j 0.0085127-0.00436683j 0.00426256+6.84033e-05j 0.00184431+0.00148016j 7.48403e-05-0.000979373j -0.00122587+0.00632223j -0.000304263-0.0011558j 0.00416635-0.00186549j 5.87568e-05-0.00221285j 0.000506807+0.00231172j -0.00481744+0.00217622j -0.0083841+0.00288858j -0.00086247+0.00321232j 0.0021477-0.0015489j 0.00237736-0.00131397j -0.00393406+0.00138691j 0.00275006-0.0016884j 0.0033605+0.000398919j -2.34927e-05+0.00437127j -0.00446004+0.000125451j -0.00372224+0.00159268j 0.00150149-0.000931812j -0.00025834-0.00081321j 0.00553643-0.00464661j -0.00188852-0.00164096j -0.00170523-0.00114766j -0.00223349-0.00208155j -0.00221807-0.00119039j 0.00645269+0.000733304j -0.0067395+0.000732733j 0.00563756-0.000944616j 0.000507994-0.000287621j 0.00358796+0.00183581j -0.00018242+0.00113057j -0.00358043+0.00189544j -0.0039253+0.000354516j 0.00431747+0.00153212j -0.00215575+0.000299509j -0.00415628-0.000709249j 
-0.00282634+0.00091953j 0.0016317-0.00644745j -0.00491613-0.0147871j 0.00520105+0.0150669j -0.00556091+0.0226858j -0.00282857-0.0012491j 0.0011121+0.00215863j 0.0072329+0.0112189j -0.00355706-0.00873756j -0.00270756-0.0125214j -0.0034811-0.0179308j -0.00165443+0.0140123j -0.000255363-0.00169051j -0.000958201+0.000451987j -0.000308014-0.00348466j -0.000692018+0.00172322j -0.00220392-0.00682386j -0.000195606-0.00539877j 0.00143275+0.00708968j -0.00257927-0.0130842j 0.000415808-0.00248314j 0.000260327-0.0171849j 0.000463721+0.00520184j -0.000866087-0.00030533j 0.000175652-0.015054j -7.60984e-05+0.0036851j 0.00130143-0.00685879j 0.00212643-0.0094945j -9.86436e-05-0.00137018j 0.00275126-0.0110816j -0.00510046+0.0187453j -0.00728209+0.00574938j 0.000184226-0.00122036j 0.000572624+0.000563798j 0.000666065-0.000233885j -0.00135198+0.000839216j 7.80058e-05+0.000842401j 0.000231399-0.000285905j 0.000833451+9.37046e-05j -0.00552834-0.0011771j -0.00213705+0.0002336j 0.00128079+0.000297269j 0.00488788+0.00187647j 0.00623553+0.00300406j -0.00146624-0.00189297j -0.00111867+0.000345112j -0.00683324-0.00321959j 0.00513078+0.00301121j 0.00532617+0.00271502j 0.00459613+0.00281258j 0.000704132+0.000867437j 0.0055427+0.00244102j 0.00861899+0.00648778j -0.00258472-0.000854964j -0.00378615-0.00285143j 0.00255139+0.00136181j 0.0023072+0.00118439j -0.00308839-0.00277934j 0.00457492+0.00289632j -0.000424842-0.000917073j -0.00027925+5.90944e-05j 0.000434396+0.000129384j 0.000810851+0.00227572j 0.00794748+0.00726455j -0.00288563-0.00321454j -0.00275884-0.0037055j -0.0075875-0.00648395j -0.00390263-0.00320689j 0.00475945+0.00413046j -0.00302434-0.00585321j 0.00339103+0.00334097j 0.00190572+0.00272625j 0.00543799+0.00506856j -0.00212296-0.0018809j 0.00168923+0.00479315j 0.00697469+0.00903525j 0.000199704-0.00653465j -0.000382234+0.00540162j -0.00442946+0.000810973j 0.00191914-0.00194473j 0.00145372+0.00156189j 0.00194429-0.00151392j 8.00763e-05+0.00336392j -0.000882887-0.00358141j 0.00143001-0.00464821j -0.00376552+0.00333815j 0.00270367-0.000241177j -0.0021811+0.00483167j -0.00023422-0.000227131j 0.00162174+0.000825382j -0.00031556-0.00302124j -0.00149941+0.00311662j -0.00346483-0.00123458j 0.000615118-0.00816217j 0.00102461-0.00193926j -0.00269626+0.0035237j -0.000229363+0.00108931j -0.00160179+0.00203149j -0.00552017+0.00278408j -0.001417+0.00353448j -0.000251391+0.00260248j -0.0012814-0.00544961j 0.000827821-9.46454e-05j 0.000671494-0.00319863j 0.00227994-0.00393167j -0.0039778+0.00717042j 0.00256557-0.000402318j 0.00219806-0.00228397j -0.0031893+0.00196551j -0.000764069+0.00239211j 0.00184041-0.00255135j -0.00167111+0.00180323j -1.50767e-05-0.00203931j 0.0026534-0.00336591j 0.0046479-0.00242175j -0.00222358-0.00182291j -0.00185257+0.00155778j 0.00273088-0.00391843j -0.00228434+0.00183225j 0.00514506-0.00179187j -0.000532631-0.000160481j -0.00166045+0.000254595j -0.00498734+0.00101062j 0.00522076-0.00040564j -0.00341701+0.00199847j -0.000693331+0.0018841j -0.00182854+0.000858403j 0.000852679-0.000471422j 0.00146273-0.00371819j 0.00071868-0.00333564j 3.01238e-05-0.00128388j 0.000789082+0.00162753j -0.00147303-4.90708e-05j 0.00045726-0.000816932j -0.00252541+0.000728131j 0.0041359+0.000288486j 0.000487183+0.000398479j -0.000113396-0.0018164j 0.00308736-1.82734e-05j -0.00337306+0.00417587j -5.65798e-05-0.00455388j -0.00115413+0.000807167j -0.00100213+0.0011849j -0.00086905+0.00148566j -0.00309029-0.00226837j -0.00488793+0.0013018j 0.00139648-0.00325721j 0.000911061+0.000670178j 0.00804025-0.00495904j -0.00107107+0.00240003j 0.00826145-0.00174955j -0.00111322-0.000869791j 0.000331286-0.00325989j 0.000568061-0.000939632j -0.001878+0.00314021j 0.0029319+0.00140787j -0.000195792+0.00145524j 0.000174351+0.000927606j -0.00260578+0.000693468j 0.003361-0.000761951j -0.00183558+0.000241647j -0.000990669+0.0031633j 0.00541595-0.00497889j -0.00391043+0.000997111j -0.00261373-0.00300951j -0.00309978+0.000738995j -0.00302836+0.00350942j 0.00169164-0.00309338j 0.00240959-0.00253461j -0.0036678+0.00052997j -0.00382548+0.00727858j 0.00438258-0.00344257j -0.000794601-0.0011829j -0.00221798+0.00411067j -0.00205074+0.000314567j -0.00149019+0.00110604j -0.00552658+0.0025699j -0.00316403+0.00234114j 0.00649902-0.00386478j -0.00447755+0.00300604j 0.00441431-0.00107344j 0.000688778-0.00331226j 0.00351593+0.000250318j 0.00308893-0.00267996j -0.000480023-0.00198115j -0.0046313+0.00463815j 0.00400493+0.000187943j -0.00349341+0.0028377j -0.00249001-0.00119111j 
-0.00323392+0.00112775j 0.000442811-0.00606904j -0.00698508-0.0142285j 0.00727176+0.014643j -0.00267241+0.0235654j -0.00112963+0.00114947j -0.000197116-6.13877e-05j 0.00252786-0.00111921j -0.00153921+0.000372456j -0.00165398+0.000527645j -0.00235859+0.000447576j 0.00299983-0.000142372j -0.00215435+0.000469245j -0.00274773+0.00036274j -0.00131763+0.00190211j -0.0130553-0.00192744j 9.24044e-05+0.00572696j -0.00994145+0.00363619j -0.0012879-0.00640272j -0.00188968+0.0100454j 0.0090739+0.00235087j 0.00818793+0.0148244j -0.00156275-0.00373973j -0.00575838-0.000757876j -0.00759931+0.0115394j 0.000100967-0.00344945j 0.00759026+0.00698469j 0.0103523+0.0086906j -0.000714342+0.000651581j -0.000880857+0.00876552j 0.00790563-0.0153589j 0.00287452-0.00748292j 0.0198695+0.00613092j -0.00769663-0.00785036j -0.00022637-0.00130336j -0.00164151+0.00197451j -0.00307721+0.00338436j -0.000114159+0.00376459j -0.000980488+0.0021747j 0.00486167+0.000636537j -0.00288779+0.00619635j -0.00514621+0.0103098j -0.00157206-0.00231166j -0.00174053-0.00302522j -0.000181681-0.00115235j 0.00480753-0.00899669j 0.00386914-9.03672e-06j -0.0108847+0.0097364j -0.00236643-0.00321169j -0.00185118-0.00254339j -0.00988231+0.0119475j -0.00610889+0.00345466j 0.00292574-0.0102541j -0.00128391+0.00445855j 0.00170646+0.0013161j -0.00213593+0.000542877j 0.00698741-0.00928843j -7.45135e-05+0.00272111j 0.00291875-0.00634626j 0.00380487-0.00383643j -0.00479084+0.00494443j 0.000834596-0.000522044j 0.0082871-0.00758654j -0.0101082+0.00424237j -0.00461149+0.00543936j -0.00910699+0.00916576j 0.00655347-0.000557737j 0.0012603+0.00228799j -0.000398252-0.00321504j -0.00200381+0.00119145j 0.00814634-0.00888316j -0.00807966+0.00549033j -0.0142349+0.00324777j -0.00336112+0.00595094j -0.00778936+0.000769568j -0.00547956-0.00240691j 0.000125513+0.00559895j 0.00755969-0.0076604j 0.00407408+0.00036288j -0.000674503-0.00160283j 0.00100325-0.00205139j -0.00137643+0.00115548j -0.0014964-0.000416796j -0.000258635-0.00121771j 0.00112069-0.000932353j 0.00134941+0.00188523j -0.000542281+0.000694124j 0.000745118+0.0010393j 0.000438161+0.000812058j 8.45105e-06-0.000726846j 0.000511918-0.00129162j -0.000800763+0.00254416j 0.00256285+0.00129769j 0.00341295-0.00209069j -7.4209e-05-0.000368727j -0.000788191+0.0015126j -0.00234794-0.000788131j -0.000988495-0.000538182j -0.00282239+0.000519862j -0.000481958+0.00136186j 3.92393e-05+0.000679849j 0.00193217+0.00136946j -0.00233359+0.000624236j -0.00167162-0.00136855j 0.000956068-0.00108177j -0.00379384+0.00212446j -0.000119561-0.00273018j -4.32619e-05-0.000936372j 0.000599611+0.000919581j -0.0022896+0.000131725j 0.000633361-0.000838672j 0.000762069+0.000320206j 2.77774e-05-9.53765e-05j 0.00189015+0.000237555j 0.00393293-0.000557912j -0.00213977+9.71883e-05j -0.000343771+0.00147618j 0.00346731-0.000779204j 4.12034e-05+0.000319237j -0.00144465-0.00293337j -0.00084688-0.00155483j -0.00226225+0.000338787j -0.00498985-0.00141801j 0.00390967-0.000511061j -0.00123416+0.000702609j -0.00108842+8.36155e-05j -0.00196414+0.000247538j 0.000594771-0.000739387j 0.00304734+0.000738519j 0.000543927+0.000358664j 1.59715e-05+8.19957e-05j 0.000682723-0.000771236j -0.00259552+0.000183022j 0.000785882-0.000118077j -0.00238516-0.000398164j 0.00179745-0.00020197j 0.00024344+1.05969e-05j -0.000361414-0.000722915j 0.00108381-0.000506108j -0.00269542-0.000789007j 0.000657686-0.000483465j -0.00136681-0.000653298j -0.00211066-0.000925608j -0.000258912+3.48067e-05j -0.00380064-0.00155758j -0.00470225-6.38649e-05j 0.0014446-0.000876236j 0.00104419+0.00075187j 0.00229345-0.00178894j -0.00147562-0.000438392j 0.00405183-0.000400881j -0.00339045-0.00276029j -0.00100693-0.00128617j -0.00114322-0.000422973j -0.0014719+0.000134692j -0.0002005-0.000318071j -0.000343826-0.000190189j -0.00164523-0.0012737j 8.67559e-06+0.0003173j 0.000674221-0.000654088j 0.000973724+0.00181058j 0.00131032+0.00328809j 0.00286505+0.000208793j -0.00130159-0.00105696j -0.000887939-0.000482942j -0.000399996+0.00208619j -0.00340014-0.000182777j -0.00031759-0.000685704j 0.000883518-0.000422467j 0.00109719+0.00269748j -0.00268206+0.000313797j 0.00193854-0.000612492j 0.000271602+0.000430798j -0.003521-0.00272038j -0.000201478+0.00119735j -0.000245775+0.000380319j -0.0017195+0.000444419j -0.000961602+0.001237j 0.000830972-0.00260982j -0.000933762+0.00194728j 0.000194181-0.00187069j 0.00135858+0.000238447j 0.00071014-0.00049486j 0.0018507-0.000286637j 0.00170487+0.00158823j -0.00127886+0.0023027j 0.000872106-0.000685956j -0.00123386+0.0016405j -9.49375e-05+0.000505375j 
0.000569344+0.00111243j -0.00935683-0.0037708j -0.0140621+0.00225968j 0.0140527-0.0028004j 0.0220393+0.00316416j -0.00305807+0.00185456j 0.00292437-0.00223019j 0.0122253-0.00978124j -0.00939721+0.0062308j -0.0136499+0.00728396j -0.0191493+0.00988244j 0.0163371-0.00241855j 7.65775e-05-0.000698556j 0.000197108-0.0030306j 0.000519357-0.00044124j 0.0015647-0.00919304j 0.00435015-0.00289829j 0.00514667-0.00698876j -0.00393817+0.00208218j 0.0090861-0.00481799j -0.0015497+0.00632074j 0.00743757+0.00344366j -0.00272789-0.000100547j 0.0025341-0.00457096j 0.0114315-0.00705552j -0.00213234+0.000770472j 0.000745844+0.00422575j 0.00132073+0.00746584j 0.000959393-0.000127249j 0.00679597+0.000331833j -0.013636+0.00352393j -0.00334889-0.00393721j -0.00902964+0.0112338j 0.00596724-0.0025122j 0.000832765+0.000834939j -0.000124688-0.00211916j -6.41435e-05-0.0011877j -0.00139668-0.000617078j 0.00103589-0.00104417j -0.00143458-0.00373421j -0.00235354-0.00289591j -0.000839073-0.00284815j 0.00084495+0.0037576j 0.000776418+0.00469772j 0.0018019-0.00108576j 0.00193457+0.00241288j 0.000363242-0.00421742j -0.00239473-0.00030502j 0.000881619+0.00403118j 0.000487861+0.00360464j -0.00334286-0.00399681j -0.00110437+0.00209202j 0.000266149+0.0094702j -0.000726572-0.0027409j 0.000407787-0.00212535j -8.35534e-05+0.00186854j 0.00168723+0.00535256j 0.00043366-0.00313093j 0.0004022+0.00503234j 0.00107663+0.00114158j -0.00114704-0.00202002j 0.000142277+0.000315732j 0.000673221+0.00431232j -0.00376504+0.0032774j -0.000239439-0.00431593j -0.000313713-0.00643343j 0.00267756-0.00401681j 0.000627846-0.00271984j -0.000786615+0.00422789j 0.00251367-0.00436281j 0.00101176+0.00645409j -0.00260293-0.00117283j -0.00220429-0.0017976j -0.000997537-0.00301683j -0.00178514-0.00157943j -0.0028778+0.00369091j 0.00040878-0.00080191j 0.000429342+0.00397613j -0.000251278-0.000212077j 0.000917386+0.000680112j 0.000344619+0.00121981j -0.00119241+0.000100931j -0.00107184-0.00291004j 0.0020779+4.47313e-05j 0.00112878+0.00330389j -0.00138836-0.00115853j -0.00245077-0.000813131j 0.00144083-0.000864335j 0.000156707+0.000110168j 0.00061401+4.71631e-05j 0.000289432-0.00106484j -0.00428804-0.00228502j 0.00137034+0.00330421j 0.00437129+0.00838521j -0.00157129-0.00018049j -0.00166154-0.00179057j -0.00238695-0.000952409j 0.00255245+0.00441265j -0.0028538-0.0007152j -0.00101149-0.000997302j 0.00267629-0.00125123j -0.00112741+0.00465623j -0.00709143-0.00203529j -0.00283076-9.04653e-05j -9.65862e-05+0.00243302j -0.00671075-0.00889542j 0.00421084+0.00083948j -0.000619322+0.000999307j 0.00241269+0.0037753j -0.00500097-0.00556401j 0.000661799+0.00102338j 0.00448447+0.00331712j 9.23842e-07+0.00465796j 0.000457558-0.00101591j 0.00561021+0.000531472j -0.00585265+0.00110149j -0.00220064-0.00300724j 0.00604202+0.00736178j 0.00216205+0.00183358j -0.00135669-0.0033656j 0.00213122+0.00380716j -0.00417769-0.00338489j -0.00581473-1.34701e-05j 0.00875652+0.00357062j -0.00202527-0.000786379j -0.00165585-0.00298787j -0.00282179-0.0018816j 0.00224394+0.00233788j 0.00379577+0.00741858j -0.00179582+0.00219973j -0.000860967+0.00133427j 0.00369523+0.00134186j -0.00656554-0.004811j 0.00209288+0.00213089j -0.0022296-0.000997645j 0.00335031-0.00120066j 0.000693096+0.000211952j -0.000499768+0.00262532j 0.00275301+0.000492052j -0.000278426-0.00132753j -0.00181846+0.00351592j -0.00239257-0.00259352j -0.00172094-0.00169054j 0.00116655+0.00145145j -0.00657254-0.000405686j -0.00812603-0.0086518j 0.00351159+0.0085996j 0.000694484-0.00130346j 0.00117264+0.00164118j -0.000911779-0.00293831j 0.00613937+0.00611732j -0.00277415-0.00156474j -0.00338219-0.00281949j -0.00266904-0.00352561j -0.000264306-0.00292999j -0.00057129-0.0096212j 0.00110992+0.000121422j -0.000785501-0.000659022j 0.000421837+0.00281588j 0.00118278-0.00203684j -8.80983e-05-0.000699451j 0.00133824-0.00232245j 0.0011249+0.00440376j -0.000478171-0.00127185j -0.00346311-0.000268266j -0.00190049-0.00215439j -0.00365749-0.00489403j -0.0035402-0.0013783j -0.000280006-0.00385118j -0.00112074+0.00267481j 0.00165393-0.010746j 0.0026266+0.00618423j -0.00100668+0.00249312j 0.00216632-0.00176086j -0.000946107+0.00141147j 0.00186942-0.000238598j 0.000319024-0.000436557j 0.000467137-0.000468476j -0.000166293+0.00199999j 0.00120208-0.00414159j 0.00192199+0.00231883j -0.00100221+0.00531867j -0.0011246-0.00124925j -0.00100787+0.000420407j -0.00161302+0.00146006j 0.000299874-0.00447778j -0.0007335-0.000937783j 0.000364328-0.0017221j -1.74356e-05+0.00119306j 
