-0.0701568-0.00399305j -0.00906394+0.016079j 0.00486047+0.0159039j 0.013223-0.0173454j -0.0349445-0.00388815j -0.0310543-0.0205611j -0.0153198-0.00278239j -0.0213871+0.0111722j 0.00664177+0.010403j -0.0101583-0.00900898j -0.0141595+0.00476219j -0.00807189-0.00486695j -0.00163396+0.014543j 0.00609034+0.00313675j -0.0068244-0.00587652j -0.0213861+0.00809022j -0.0160289+0.0194824j 0.00380452-0.0186908j -0.0072272-0.00102041j -0.0163788-0.00529916j 0.00370237-0.0013517j -0.0268432-0.0184202j -0.00217581+0.00633142j -0.0243226-0.00163113j -0.000702083-0.00741018j 0.0141959-0.0297062j -0.00541139+0.0162759j 0.00736859-0.0109874j -0.00892922-0.00407068j 0.0400597-0.0158728j 0.00392451+0.00826648j 0.0269616+0.00658117j -0.00204723-0.0240899j -0.00863849-0.00798032j -0.0111875-0.00291943j 0.00969834-0.00267767j 0.0128646+0.00532064j 0.00400804+0.0246024j -0.00711572+0.0139952j 0.00850187+0.0212534j -0.0104618+0.0155239j -0.0313743+0.0165428j -0.00766807+0.00444413j 0.00271595+0.0079984j -0.00704504-0.00952942j -0.00925543+0.00183063j -0.0199527-0.00119257j -0.0103275+0.0181549j 0.00516422-0.00382661j -0.00349883-0.0103906j -0.00770738+0.0131682j -0.0247412+0.010171j 0.0023342-0.00835504j 0.00236372+0.0176345j -0.0168833+0.0107947j -0.0262071+0.00022641j 0.0232666+0.00731514j -0.00209581+0.0155234j 0.00747221-0.00326215j 0.00964076-0.0110865j 0.00670182-0.0206603j -0.0234967-0.0027072j -0.0064536+0.0101423j 0.00381768+0.0127326j -0.000631796-0.000976834j 0.022201+0.00382926j -0.00960442-0.0141753j 0.018654-0.0032751j 0.03257+0.00555431j -0.00803572-0.00859101j -0.0095455+0.0100642j 0.0282571-0.00682604j -0.0115911-0.0096978j -0.00618219-0.000891592j -0.00325324-0.00226092j 0.0095356-0.00296094j 0.00450491-0.00103041j 0.00280202-0.00287837j 0.012241-0.00521142j 0.00792182+0.00124592j 0.00640213+0.00439982j 0.00335903+0.00470799j -0.0203695-0.00634341j -0.00192874-0.00493244j 0.0129244+0.00190344j 0.00205515+0.00624598j 0.0116433+0.000902644j -0.0122458-0.000773923j 0.00746916+0.0130571j 0.0196197+0.0136914j 0.0291863-0.00735221j -0.0154117+0.0043303j -0.0107322+0.00684501j 0.0294198-0.0125765j 0.00372909-0.017352j 0.00204628-0.000987639j -0.0508947+0.0382148j 0.0166076+0.0164375j 0.00699697+0.00225272j 0.00280798+0.0196445j -0.0116204+0.0055285j 0.00642381+0.00537062j -0.025127+0.0120109j -0.000263186+0.0192083j -0.0278854+0.00534963j -0.0665049+0.00860697j -0.00772114+0.0261893j 0.0313655+0.0181027j 0.00596695-0.0121279j -0.0362814-0.0119514j -0.00140233+0.00380908j 0.00781769+0.00453396j -0.0155332+0.00110079j -0.0054498+0.00083491j -0.019827-0.0253111j 0.0142196-0.0270762j 0.0238269+0.0207444j 0.00168642+0.0169039j -0.00299015+0.00943436j 0.0277582+0.013929j 0.00710943+0.00817467j -0.00156826-0.00632974j 0.00505184-0.0060493j -0.0283516-0.00524707j 0.02215-0.0116474j 0.00973948-0.00789113j -7.01114e-05-0.0320391j -0.00450296-0.00634391j 0.00529573+0.000238226j -0.0109501+0.0211453j 0.0246285-0.00406432j 0.0104782+0.0109803j -0.0219623+0.0285278j 0.00766745-0.00495964j 0.0108212+0.00531137j -0.0106672+0.00859403j -0.00406071+0.00955593j -0.00374871+0.0137208j -0.000179759-0.00224295j 0.000266237+0.000846707j 0.0102337-0.00856565j 0.000735042+0.0218307j 0.00127253-0.012106j 0.00886906+0.0110069j -0.00260372+0.0192487j 0.0287114-0.0388914j -0.000154955-0.0235289j 0.00386642-0.012265j 0.00743146-0.0438049j -0.0139324+0.0300947j 0.0275968-0.0387318j -0.0152117+0.043775j 0.00969578-0.00346751j -0.0115177-0.0217047j -0.0230113+0.0350284j -0.00643702-0.0616921j -0.0373011-0.0164103j -0.013149+0.0342395j -0.0133449+0.0323276j -0.00949321+0.030495j -0.0172241+0.0667699j 0.000959505-0.0389754j -0.000808962-0.0161859j 0.0112998+0.0112897j 0.0110759-0.025438j 0.0122927-0.033714j 0.0124604+0.009434j -0.0104062-0.000362421j -0.0329555+0.0205839j -0.00678085+0.00209375j 0.0232696-0.0208441j 0.0123275+0.00711277j -0.0300392-0.0363923j 0.0111565-0.0353381j -0.0481962+0.0140364j -0.0795646+0.0211164j 0.0935392-0.0610225j -0.123652-0.11565j 0.0211738+0.00703223j 0.0167972-0.0059805j 0.038573+0.00273838j 0.0317624+0.0275587j 0.0184849-0.0194886j 0.0376199-0.019594j 0.0169946+0.143957j 0.058665-0.00333608j 0.0210039-0.0454817j 0.190663-0.155592j 0.32308+0.106552j 
0.00841267-0.014966j -0.0675604-0.00466859j -0.0272597-0.00910115j 0.0151779-0.00955883j 0.0341343-0.0133936j -0.0184034-0.00710615j 0.0036156-0.0153818j -0.0169985+0.000976454j -0.0146445-0.00516102j 0.0171577-0.0076048j -0.00806935-0.0115564j 0.00396993-0.00190367j -0.0131252-0.000845291j -0.00146518+0.00692266j 0.00725507-0.0200162j -0.00704247-0.0142938j -0.012848+0.0085653j -0.00811052+0.00573371j -0.00296838+0.0104865j 0.0161486-0.00578318j 0.00118099+0.00827219j 0.0155628-0.00519137j 0.0119876+0.0112004j -0.00766694-0.0288276j 0.0102877+0.0283361j -0.00288187+0.00716475j 0.00596929+0.00706653j -0.0171436-0.00299854j 0.0102367+0.00481642j -0.00374745-0.00775722j -0.00699707+0.0188828j -0.00887649-0.0101054j -0.00474796-0.0104454j -0.0231506+0.00881263j 0.0195486+0.0281341j 0.00921782-0.0169674j 0.0192135+0.00519378j 0.00954583+0.00455995j 0.00679611+0.00148952j 0.0335338-0.0189876j -0.00202932-0.00414632j -0.016102+0.00899735j 0.000393368+0.0187541j -0.00100621-0.0103893j 0.0152046+0.0159802j -0.0138072+0.000620291j -0.0193814+0.0190817j 0.00122416-0.0162411j 0.00578259-0.00565563j -0.00510633+0.00687458j -0.00969852-0.00720533j 0.0110548-0.00133716j -0.00296596+0.00682637j 0.00208452-0.00871962j 0.00958805-0.00230723j 0.0236952+0.000422634j 0.00019076-0.00423351j -0.0098775-0.00445485j -0.00568516-0.00332055j 0.00430739-0.00558375j 0.0217363-0.00368033j 0.0153861-0.00186328j 0.017804-0.0050498j 0.00374068+0.011022j 0.00312589+0.0160069j -0.0161112-0.00559054j -0.00834383-0.00100208j 0.0170607-0.00480828j 0.00446839-0.00899579j -0.0137345+0.00530068j -0.00248911+0.00346369j 0.00497654-0.00930648j -0.00012892+0.00918711j -0.0209696+0.00250537j -0.00679355+0.0011149j 0.000686362-0.00129475j 0.0106765-0.00672114j -0.00521202-0.00215075j -0.000288597-0.00419274j 0.0176425+0.000531967j 0.00323451-0.00408647j 0.0105482-0.00550427j -0.00428986+0.00533792j -0.0113045-0.00277513j 0.0118282-0.00693017j -0.00208814+0.0017365j 0.00946894-0.00618985j -0.0399113+0.0215982j 0.0411955-0.0228791j 0.0138839-0.000599077j 0.00361359+0.00534125j 0.00773087+0.000342303j 0.0100833-0.00526743j 0.0643347-0.0254395j -0.0271232-0.00365725j -0.0021359-0.0200429j 0.0035384+0.0053636j 0.0405256-0.00550237j 0.000762479-0.00357502j 0.0158617+0.00247597j -0.00873367+0.00822394j -0.00310083-0.00140351j 0.033937+0.0061947j 0.0186652+0.00439783j 0.00938095+0.00856742j 0.0214595+0.0260908j 0.0453781-0.00870585j -0.0140965-0.0187425j -0.00261544+0.0114247j -0.0181892-0.000117366j 0.0089407-0.00704398j 0.00456759+0.019872j 0.00870051+0.0100904j -0.00336853-0.00220076j -0.007271-0.00220816j -0.0326822-0.0110445j -0.00397902+0.00236402j 0.000759131+0.00754964j 0.00415058+0.0193082j 0.0084567-0.0105531j -0.00796761-0.0223761j -0.0148489-0.00642721j -0.0142185-0.00272255j -0.0289839+0.0108775j -0.00102307+0.00317274j 0.00238763-0.0133668j 0.00357338-0.0343501j -0.00857884-0.0175741j 0.000320499+0.00900367j 0.00234316+0.00286645j 0.0168762-0.0422046j -0.0225477+0.0140119j 0.0215774+0.0227405j 0.0190399-0.000585449j -0.00100214-0.00884548j -0.0104437-0.0125019j 0.00248594-0.00155873j -0.000812933-0.015931j -0.00860116-0.011295j -0.00591787-0.00315776j -0.0118002-0.00366559j 0.0229451-0.0119252j -0.0111506+0.0219927j 0.0247501+0.00882415j -0.00419855+0.0111448j -0.00887175-0.000663393j 0.00557733+4.29914e-05j -0.00671457-0.0139181j -0.0143932+0.0238435j 0.00236213+0.00229108j -0.00464852-0.0109696j -0.00359193-0.000614142j 0.0076903-0.0119948j 0.000282137-0.0177317j 0.00605842-0.0211238j -0.00743418+0.0536538j -0.00507134+0.0149974j 0.0107439+0.014318j -0.0353926+0.0937344j -0.0135916+0.090386j 0.0228263-0.0602329j 0.00236152+0.0213598j 0.00871282+0.0070454j -0.000593475-0.00547775j 0.00392178-0.0323168j -0.0134155-0.0155733j -0.0138885-0.0123057j 0.00959556-0.00894361j -0.00387395-0.00282964j 0.00867238-0.00863993j -0.017979+0.0113588j 0.0176653+0.0208297j 0.0142582-0.0108822j 0.00728418-0.0688557j 0.0123726+0.000893977j -0.132602+0.000699771j -0.133237-0.0359682j -0.0366056+0.0449979j -0.0560389-0.0735729j 0.00224052-0.0623197j 0.000713931+0.058353j -0.0160946+0.0215516j 0.0211977-0.00788332j -0.0137744-0.0987974j 0.0523332-0.00514433j -0.0154557-0.108328j -0.0504904+0.0368309j 0.326603+0.107213j -0.187144+0.157462j 
-0.0297053-0.0185673j -0.0795631+0.00208492j 0.0133556-0.0124937j 0.0394934-0.0214416j 0.00523995-0.0133694j 0.0117395-0.00188024j 0.0017309-5.80165e-05j 0.0280712+0.00988065j 0.000281188-0.0104231j 0.0157167-0.00162199j -0.0170144-0.0103475j -0.000529235-0.00474566j 0.00455183-0.00535125j 0.00408902-0.00163635j -0.000987846-0.00994904j 0.0231705-0.00729758j 0.00567961+0.023529j 0.00910533-0.0369909j -0.0751964-0.0128542j -0.000418958+0.0278168j -0.0492699-0.0361011j 0.0130635-0.0431114j -0.00823051+0.00990644j -0.0307242-0.0107877j -0.0202125+0.00124997j -0.00985447+0.0128269j -0.0399664+0.023483j 0.0252557-0.000177006j -0.0192976+0.0294663j 0.0219802-0.0182614j -0.0239313+0.00277141j 0.0287165-0.0167443j -0.0202954-0.0568256j -0.0296545+0.0189155j -0.01294+0.00333919j -0.024408+0.00743437j -0.0221647-0.0286719j 0.0133843+0.00412053j 0.0033588-0.0146784j 0.0555357+0.00129661j 0.0189393-0.0178431j -0.00824463-0.0119161j 0.0226674+0.0404674j 0.00501719-0.0212103j -0.0203974+0.0275637j 0.0345652-0.00503665j 0.0276128+0.0150565j -0.0357339-0.0357604j -0.0235627+0.00551527j -0.0669083+0.0100136j -0.00406676-0.0121312j -0.0226171-0.00633643j -0.0122708+0.00291999j -0.0204612+0.01289j 0.01083+0.000396507j -0.102694+0.0188379j 0.02534+0.00172451j -0.00839543-0.0118038j -0.0136114+0.00583082j -0.0376225+0.00349225j 0.0434259-0.000814618j -0.0142459+0.00881807j -0.0241165+0.00254314j 0.000182+0.00892151j 0.0271905+0.00847002j -0.0169848-0.00550072j -0.00347276-0.00925015j -0.0478855-0.0102413j 0.0233181-0.0069067j -0.00321439-0.0130872j 0.00700241+0.0178414j 0.0168455-0.00142059j -0.0439825+0.00930276j 0.0496389-0.0207188j -0.00773511+0.00604153j 0.0188157-0.0160526j 0.0274593+0.00535549j 0.0171403+0.0188098j 0.03906+0.00153574j -2.87038e-05+0.0156038j 0.024393-0.0284528j 0.0163662-0.00223403j -0.0376718+0.00423294j 0.0229984+0.0139171j -0.0184102-0.00304785j 0.00336212-0.00508788j 0.0349307-0.00804533j -0.0454912+0.0106206j 0.00459823-0.0335958j 0.0425343-0.0135989j 0.0631304-3.73419e-05j -0.0444026+0.00397912j -0.0598144+0.0093926j 0.0019727+0.0404151j -0.015467+0.00210456j -0.0661288+0.00516841j 0.0231305+0.00989208j 0.0477007-0.0192751j 0.011203-0.026908j 0.011537+0.0368054j 0.039943-0.0437015j -0.00353595+0.00932902j 0.0375868-0.0118549j -0.0300901-0.00972322j -0.0702795+0.00728241j -0.0423498-0.00916515j -0.0336509-0.0105367j -0.00625074+0.018424j -0.0235545+0.0216029j 0.0303619-0.0171843j -0.0303562+0.0239785j -0.00766282+0.0269492j -0.026796+0.0279298j -0.0147943+0.0671772j 0.00574284+0.0174697j -0.0313888-0.00436052j 0.0213276+0.0200872j -0.0176151+0.00355181j -0.0327803-0.029649j -0.0111382-0.00826202j 0.0266697-0.0490612j -0.0145324+0.0446272j 0.0419063-0.0719712j -0.0187114-0.00725448j -0.0081958-0.00217187j 0.0365295+0.00482985j -0.0143321-0.00739045j 0.00589638+0.0104612j -0.0128645+0.0130414j -0.00555121+0.0132072j 0.00637752+0.0158429j -0.0384856+0.00682991j 0.0528613-0.00791598j 0.0235466+0.0112338j -0.0179777+0.0158388j -0.0115352+0.00165376j 0.014101-0.049398j 0.0107657-0.00742573j -0.0186452-0.0332737j -0.0060319+0.0102794j -0.0145092-0.00935929j 0.0323217+0.017809j -0.0414796+0.0114656j 0.0218938-0.0062516j 0.0299122+0.00798076j 0.00365359+0.00992731j -0.0206906+0.00695403j -0.00145987+0.0467805j 0.0452518-0.0103765j -0.00932639-0.0540216j 0.0231254+0.0203746j 0.0309464+0.00539745j 0.00394985+0.00703725j -0.0206575-0.0225872j 0.0147611+0.0456686j -0.0348555-0.0390321j -0.0503736+0.0184955j 0.0515556+0.0083557j -0.0354006-0.0350182j 0.00471521+0.0139541j -0.141837-0.0101165j 0.0385739-0.0148276j -0.0479629-0.0114674j 0.0451601+0.0322373j -0.00263181-0.0290748j 0.105972-0.00398393j 0.024619+0.0268401j 0.00977075-0.0411692j 0.0307639+0.0397949j 0.00393339+0.0017241j -0.0330458-0.052939j 0.0211828+0.0269701j -0.0225209-0.0108705j -0.0354312-0.0755455j 0.0408798+0.0434199j -0.00700623+0.00513165j 0.0242924-0.0414565j 0.0165384-0.041059j 0.000614696+0.0315602j 0.0266536+0.0183276j 0.0526235-0.0417347j -0.0162521-0.0257603j 0.0638573+0.104181j -0.0141333+0.144231j 0.115674-0.0444361j 0.079069-0.110063j 0.364828+0.0461918j 0.013576+0.00345403j -0.00110959+0.016197j 
0.0877631-0.000371157j -0.0351981-0.0232206j 0.0199705-0.0215136j -0.0310978+0.0279974j 0.00485317-0.0167334j -0.0463158+0.0163336j -0.0303271-0.0187771j -0.03907+0.0159809j -0.0231326-0.0117451j -0.0244214+0.000274215j 0.00357749-0.0066365j 0.00379362+0.00731525j 0.00467154-0.0145761j 0.0148331-0.00244982j -0.0135689+0.0116324j -0.0339099+0.00209569j -0.0187279-0.029972j 0.0174496+0.0431653j 0.045986+0.00149602j 0.0306101+0.00424127j 0.0173417-0.000478954j -0.00111391+0.0109663j 0.0111205+0.000552594j 0.0196194+0.00328173j -0.0193153+0.0677891j 0.0122959+0.0403887j 0.0115332-0.0458267j -0.0086475-0.0156821j 0.0375165-0.0440584j -0.0416626-0.0132416j -0.031723+0.0151791j -0.050621+0.0132862j -0.0144822+0.0177538j -0.0137043+0.0161199j 0.0583837+0.0569028j 0.0450046-0.0405315j 0.0252694+0.0361098j 0.0188989+0.00932634j 0.0482071+0.0295419j 0.044502-0.0440624j 0.0208741+0.0202116j 0.0135122+0.0172178j 0.0191883-0.011237j -0.0395242+0.00386856j 0.00320956-0.00107337j -0.0157989-0.0178609j -0.0461557-0.00423394j 0.00312803+0.0204138j -0.0100719-0.00603821j 0.0241789+0.00995616j -0.0268419-0.0111085j 0.00422361+0.019234j -0.0142344+0.0232617j -0.0143528-0.00234624j 0.0229053-0.00534272j -0.0451665-0.00741545j -0.00366866-0.00622885j 0.00842701+0.000460064j -0.00423889-0.0036025j -0.0318415+0.00205334j -0.0249716-0.00195398j 0.0497273-0.0160762j 0.0373864-0.0130805j 0.0428534+0.00549458j -0.0324131+0.0134388j -0.0397237+0.00620222j 0.00375151+0.0131677j 0.00281939+0.00639873j -0.0546903-0.00694778j 0.0173366-0.017665j 0.0120963-0.000829287j -0.02992+0.0131663j 0.0192889+0.00212407j -0.0134431-0.0106283j -0.0123407+0.0181877j -0.0512463+0.0137964j 0.0269068-0.00756899j 0.0710329-0.0301709j -0.0116408+0.00955204j 0.0140701-0.00377351j -0.0144697+0.0167877j -0.0240721+0.00316524j 0.0130985+0.0166835j 0.0307053-0.00349886j 0.00765573-0.00755638j 0.0193147+0.000829185j -0.00148092-0.000557706j -0.0924574+0.0218986j 0.0431325+0.00717318j -0.0262293-0.0165797j 0.00977414+0.0136237j -0.00987108-0.0135067j -0.0273255+0.0189474j 0.0418794-0.00115515j -0.0405732-0.0133672j -0.0609138-0.00213816j 0.0119463-0.0353978j -0.0303192-0.01928j 0.0257151-0.0225353j 0.0115775-0.0330931j -0.0180257+0.0139205j 0.0119029-0.00473871j 0.0319054-0.00177107j -0.00982632-0.00321666j 0.0116028+0.0133987j 0.00767938+0.0471286j 0.00818306-0.0132671j 0.0136873-0.0303745j 0.032359-0.0147255j 0.0351324-0.018614j 0.0282282+0.0223189j -0.0316364-0.00665698j 0.0157866-0.0185898j 0.00633183+0.0364939j 0.000984838-0.00102149j -0.0613872-0.00690708j 0.0305322+0.0162148j -0.00477074+0.000149906j -0.0283533+0.00546781j 0.0631053-0.00943994j -0.0359484+0.00616142j -0.0621167+0.0241783j -0.0385968-0.026663j -0.0425071+0.0188643j 0.00809149+0.0491672j 0.0121838+0.0122206j 0.00172871-0.0212785j -0.0719+0.0885146j -0.0206036-0.00197704j 0.0131699+0.0295604j -0.0468125+0.055911j 0.0108525+0.0137806j -0.00969389-0.0151013j 0.017784-0.0112422j -0.0120518-0.00655637j -0.0267434+0.000476131j 0.00854286+0.0140686j -0.00955633-0.00152616j -0.0154952+0.0179085j -0.00204759-0.002518j 0.0287117+0.0229965j -0.0208849+0.0197253j 0.0382464+0.0101041j -0.0207059-0.0421412j 0.0302528-0.0236426j -0.016777-0.0172508j 0.0287227-0.0119004j 0.0565401-0.000751366j -0.0176448-0.0252378j -0.0382102-0.0283432j 0.00321124-0.0350908j -0.056154-0.0196221j 0.0253726-0.0174849j 0.108258+0.0393687j 0.0753503+0.0233012j -0.00482463-0.0199563j 0.0606746+0.0317181j -0.000546616+0.0199231j -0.0469566+0.0241802j -0.00555936+0.0729712j -0.0153301-0.0107512j -0.0331467+0.029101j 0.0111802+0.0474843j -0.0044369-0.00896217j -0.00760025-0.0531006j 0.044024-0.0476446j 0.00658258-0.0591246j -0.011573-0.0280028j -0.0100359-0.0899895j -0.0239857+0.0111683j -0.00495475-0.0145983j -0.00320301+0.036345j 0.00427142-0.0464752j -0.00165637-0.0306999j -0.0358532-0.0154596j -0.0835807+0.0519603j -0.0136463-0.0625341j 0.0234834+0.0673847j 0.00230806-0.00445701j 0.0392521+0.0508306j -0.0436025-0.0669791j -0.0269278-0.0152334j 0.103752-0.0296076j -0.266456+0.0274361j -0.0745454+0.0787108j 0.246951+0.0770938j -0.0551535+0.102098j 0.0584406+0.025448j -0.0221459+0.00315132j 
0.0512658+0.00974611j -0.0165868+0.0196774j -0.0626452+0.0168455j 0.0466655+0.0290293j 0.0457002+0.0307491j 0.0282238-0.0125478j 0.0260424-0.000692194j -0.00817595-0.0215086j -0.018499+0.00975517j 0.0153988+0.0288641j 0.0143921-0.00982598j 0.0136546+0.0152242j -0.00180134+0.00260121j 0.00519775+0.0105673j -0.039467-0.0289613j 0.0164276+0.0489552j 0.0073018-0.0235339j -0.0706481+0.0843767j 0.0740263+0.00461489j 0.0362523-0.0523406j 0.0470863+0.0480156j 0.0431499+0.0703091j 0.0201964+0.0204889j 0.0409117+0.0559414j -0.0202043+0.00142247j 0.0190815+0.00702795j 0.0529975-0.0750716j 0.0357057+0.0487003j 0.0332351-0.00595008j 0.00293298+0.0194373j -0.0117084-0.0744257j -0.0115553-0.0317859j -0.00237385+0.121874j 0.0163195-0.00161787j 0.0875054-0.0138825j 0.0201148+0.00971436j -0.112463+0.00111504j -0.0158672-0.0707131j 0.0699626-0.0065842j -0.0611831-0.0328013j 0.0519609-0.00276655j 0.0643258-0.0573955j 0.0193899+0.0560838j 0.00608296-0.0285481j 0.00773351+0.0326343j 0.00542148-0.0242806j 0.0676067+0.0388916j -0.0104848-0.0395091j -0.0163971+0.00533113j 0.0285314+0.0341441j 0.0405599+0.00543189j 0.00862181-0.0469995j 0.00199938+0.00151497j 0.024072-0.0312549j -0.00210575+0.00131304j 0.0770249+0.0346321j -0.0344619+0.00463487j -0.00501141+0.00434127j -0.0118138-0.019207j -0.0308501-0.00616887j -0.0377907+0.0183177j -0.0100235+0.00317707j 0.00668037+0.00471594j -0.011581+0.000561142j 0.000254935-0.00653907j -0.0229774+0.05578j 0.00559467-0.0140163j 0.0293811-0.0197009j -0.017776+0.00715446j 0.0215976-0.0154912j -0.0326411+0.0214626j -0.0482554+0.00785407j -0.00311596-0.0188984j 0.0228187+0.0118691j 0.0217123-0.00845208j 0.00408112+0.00780279j -0.0334309+0.00804145j -0.00254187-0.00679902j 0.00345098-0.000304452j -0.0246405-0.0239613j 0.0169409-0.00504945j 0.0139459+0.00511229j -0.0130313-0.0296682j -0.0239281+0.0172281j -0.0469252+0.00805841j 0.00517808+0.010021j -4.61544e-05-0.0244793j 0.011592+0.000340833j 0.00693621+0.0158853j -0.0343653-0.0257611j -0.0535132-0.00035774j 0.0400208-0.020225j 0.0478152+0.00987895j -0.0320604+0.00792131j 0.0287262-0.0241019j 0.0456814+0.0185106j 0.0791064-0.0078989j 0.0136811+0.00123136j -0.0399378+0.0144233j -0.0129436+0.020325j 0.0340841+0.00650397j -0.0204991+0.00984184j 0.0296204-0.0151946j -0.00913292-0.00448754j 0.0321136-0.00395809j 0.103773+0.00074688j -0.0194481+0.00422038j -0.0127272+0.0228603j -0.0160084-0.0155463j 0.0414549-0.0230451j -0.00670843-0.00334653j -0.00517572-0.00631912j 0.0295318-0.00113954j 0.00630867-0.0076409j 0.0377632+0.007893j -0.00910842-0.00212896j -0.0286147-0.000657331j 0.0193288+0.0030469j -0.00788628+0.0207406j -0.0386779-0.0150029j 0.0505232+0.0031847j 0.00541492+0.00665102j 0.00494999+0.000891259j 0.0565653+0.00292511j -0.0546536-0.00680044j -0.007157+0.00903786j -0.00169732-0.00259631j 0.0041856-0.0174275j -0.0067554+0.01745j -0.0142482+0.00732613j 0.00591637-0.013194j -0.0462335+0.00686671j 0.0202434-0.00543428j -0.0185201-0.00580017j -0.015339+0.00119098j 0.0299373-0.00969316j -0.000481126-0.00823153j 0.025007+0.00659132j -0.0275076+0.00307756j 0.0136508+0.0124932j -0.00105233+0.00352693j -0.00036699-0.0267776j -0.026979-0.0167787j -0.0403803-0.0179878j -0.00612666+0.0044982j 0.0123387+0.00603181j -0.0080266-0.00622459j -0.00163346+0.00546253j 0.0625105+0.00898354j 0.0119437+0.0167116j -0.016231+0.0186766j 0.0137307+0.015836j -0.0190738+0.0129634j -0.0202153-0.0297954j 0.0413089-0.0131099j -0.0157199+0.0107189j 0.000847722-0.0339414j 0.0385517-0.00389472j -0.0204265+0.0364212j -0.0858272+0.0147669j 0.0302525-0.0193765j -0.0163891+0.00922262j -0.0404788-0.0109406j 0.0131283+0.010649j 0.0264382+0.0122385j 0.0241038+0.0359016j 0.0253937+0.0232824j 0.017471-0.0475269j 0.0341629+0.0378302j -0.00510696-0.0100686j -0.0301777+0.0018278j -0.0213354-0.0185637j 0.0374823+0.00546235j 0.041019-0.0465556j 0.0321491+0.00464563j 0.0174138+0.1379j 0.0565581+0.128449j 0.0251495+0.0715713j 0.0610066+0.0773338j 0.0818274-0.0073027j 0.0437229-0.0472689j 0.0438755-0.0183253j 0.0709053+0.0522853j 0.17777+0.0119712j -0.0281912+0.085808j 0.0782309-0.0166696j 0.000449925-0.0629215j -0.0604693+0.0771511j -0.0708116-0.0225208j 
