0.0180266+0.00318192j -0.00135753-0.0302804j 0.000502378-0.0189499j -0.00249433+0.0136804j -0.000377438+0.0137009j 0.000651113-0.0124395j 0.000209591-0.00269049j 0.00086888-0.00847771j -0.00228423+0.0175356j 0.00140067-0.00251953j 0.00528467-0.0216368j -0.0770398-0.0065046j 0.0436953-0.0134952j 0.0083212-0.00654824j 0.0426751+0.00553847j -0.010747+0.00349048j 0.000589457+0.00205464j 0.0398623+0.00490006j -0.00161444-0.000315068j -0.0295828-0.00403122j 0.0199554+0.000433063j 0.0253867+0.00202194j -0.00406162+0.00287098j 0.0632807+0.00203762j -0.0247849+0.00853873j 0.0588074+0.00767937j -0.0321302-0.00881024j 0.00410989+0.00857961j -0.0470169-0.0234071j -0.046156+0.00968725j 0.0024715-0.0667437j -0.00745613-0.0275612j -0.0328346-0.0163989j 0.0550578+0.0183642j -0.0405137+0.00852263j -0.0269528-0.0439557j 0.0284874-0.0169912j -0.0205361+0.00979564j 0.0197786+0.0336584j 0.00257453-0.0162394j -0.00628481-0.0476305j -0.0233992-0.0025302j 0.0304408+0.0158104j -0.0445672-0.0264083j -0.0312697-0.0110555j -0.00918168+0.00563722j -0.0316868-0.0141574j -0.00753436-0.0361267j 0.0465526+0.0079373j 0.00723204+0.0126205j -0.00955045+0.0208083j -0.0330751-0.0203535j -0.00979874+0.0399723j -0.0222687-0.00585276j 0.0447223+0.0219657j 0.00196533-0.00969065j 0.0135596+0.0471434j 0.017735+0.0251326j -0.017994-0.0065855j 0.0810995-0.0328317j -0.00224853+0.0198215j -0.0711553-0.0897225j -0.00942947-0.0573984j 0.0233962-0.00615237j 0.0948679-0.0144862j -0.122947-0.0595052j 0.013904+0.348012j -0.0128756+0.0883592j -0.261384+0.0448105j 0.112224-0.00923938j 0.0981953-0.0101037j -0.0897541-0.0117363j 0.0306109-0.0978626j -0.0737875-0.0399913j -0.0930024-0.00070106j 0.0143178+0.011016j 0.0573833+0.00602464j 0.0303889-0.037921j 0.030246+0.0220169j 0.0401331-0.00584711j -0.00579814-0.0380827j -0.023455-0.00713506j 0.0452164+0.00935081j -0.0440181+0.0357621j 0.043299+0.0165356j 0.0162701+0.00358033j 0.0165608-0.0366187j 0.0235985-0.00917093j -0.0124456-0.00554847j -0.0218904-0.00237839j -0.00886501+0.030317j 0.0198665-0.00982108j 0.00829885-0.0225128j -0.0438087-0.01261j 0.015068-0.0136018j 0.0120084-0.00921583j -0.00377646-0.00451473j 0.0303424+0.000897882j -0.0235583+0.0242011j -0.010793-0.0136458j -0.0236246+0.01301j 0.033074-0.00736782j 0.00933665+0.00411561j -0.0315559+0.00231852j -0.0182045+0.00673883j 0.0104106-0.0151471j 0.0299364-0.00395313j -0.0160281+0.00156013j 0.0120596-0.0112396j 0.0132082-0.0129264j 0.0099193+0.0028684j 0.00438961-0.00258847j -0.0102072-0.00541497j -0.00314955+0.00984863j -0.0077043-0.00269483j 0.00898994-0.00923418j -0.00915218+0.00698579j -0.022854+0.00525036j 0.00483671-0.000735193j 0.0102277-0.0104868j 0.000843651+0.00626347j -0.00329243-0.00384587j 0.0169422+0.00187031j 0.0163413-0.0161628j 0.0178102+0.00317375j -0.0180793+0.0121211j 0.00369862+0.0064682j -0.0217618+0.0165912j -0.00935372-0.00128351j 0.00196896+0.00317198j -0.0190237+0.00173936j -0.00682429+0.0131283j 0.0274483-0.0084783j 0.0224966-0.0153247j -0.00964924+0.0114353j 0.0190111-0.0225656j 0.0239518-0.00830891j -0.00214623-0.0122976j 0.0578336-0.00890664j 0.0361696-0.0221519j 0.0225458-0.0103398j 0.0193308+0.0154773j -0.0109335+0.00566583j 0.0509009-0.0136157j 0.0620511-0.0146926j 0.199553-0.0482166j 0.140936-0.00141516j 0.128354+0.0018787j 0.0329228+0.0215127j -0.0869001-0.0344427j 0.0292317+0.0135811j -0.0642462+0.0620775j 0.133259+0.0526536j 0.0784438-0.0196873j 0.00729887+0.0477882j 0.0391528-0.072786j -0.47479-0.0211377j 
-0.00175042-0.0292572j -0.0194532+0.000649504j -0.00224405+0.00444472j 0.000442452+0.0108622j 0.000601671-0.000295725j -0.000216449-0.00375649j 0.000786731-0.00809525j 7.82468e-05-0.00487012j -0.00160585+0.0172519j -0.00689061+0.0313844j -0.00135422+0.00277232j 0.0425879-0.0116164j 0.0890968+0.00725334j 0.0550277+0.00322111j -0.0309728+0.00266065j -0.0297453-0.00140345j -0.0191106+0.000512745j -0.0231545+0.00417772j 0.00422501-4.20351e-05j 0.0248767-0.00402313j 0.00546702+0.00329487j -0.00892921+0.00260472j -0.0237469-0.00253673j 0.0148436+0.00987333j -0.0834365-0.00989296j -0.0258868+0.00625073j 0.00388922+0.00886016j 0.0341318+0.00928381j -0.0509247+0.00217071j 0.053082+0.0374373j 0.0148933+0.0303785j 0.0111246-0.0723469j -0.0113243+0.0125238j 0.036786+0.00217691j 0.0532259+0.0534816j 0.0391989-0.00147204j -0.0244044+0.042402j 0.0311243+0.0172544j -0.00660029-0.00795288j 0.018519+0.00317365j -0.0161443+0.0133301j -0.0113973+0.0440649j -0.0281417-0.00458349j -0.00915518+0.0189965j -0.0297887-0.0335465j 0.0142717-0.010612j 0.0260726+0.00234506j -0.00815114+0.00947921j 0.00961517-0.0118591j -0.0122565+0.0301758j 0.0223254-0.00133997j 0.0170172+0.00144669j -0.00807444-0.0120041j 0.00957506+0.0283079j -0.00762545+0.0247012j 0.0139539+0.0349433j 0.059723+0.0058418j -0.0113751+0.0241313j -0.00728374-0.012799j 0.00096872+0.0120137j -0.0394246-0.0199471j -0.024377+0.0294019j -0.0120392-0.101672j 0.028733+0.0578561j -0.0826038-0.0452504j -0.161251-0.127167j -0.0510458-0.110377j -0.0459403+0.336091j 0.146776-0.0106725j 0.252565-0.0416349j 0.0862138+0.0131151j 0.122107-0.0112295j -0.0735013-0.0408032j -0.0343766+0.109926j 0.0233602+0.0120556j 0.129717+0.00359135j 0.0135908-0.0567357j -0.0517783-0.0135413j 0.0395718-0.0146228j -0.000277347-0.04575j -0.00239877+0.0108618j -0.0706245+0.0111492j 0.00928267+0.0164617j 0.0607582+0.00563561j 0.00721551-0.0321828j 0.0243786-0.0255437j -0.0189079+0.00315658j 0.0186491+0.00181691j 0.0131656+0.00367411j -0.00705062+0.006373j 0.0253193+0.0114802j -0.0338197+0.0163264j -0.0282673-0.00320024j -0.019979+0.0120806j -0.0105564-0.00120891j -0.00878498-0.0152488j -0.000172822-0.000542414j -0.00713099-0.00387306j 0.00839715-0.00359439j -0.00486399-0.00857535j 0.0064483+0.00430059j -0.00829023-0.00191146j 0.0169929-0.012654j 0.00436673+0.00090511j 0.01627+0.00260959j -0.00711267+0.00579386j 0.00678428-0.0107148j -0.00781732+0.0139916j -0.00329599+0.00220342j -0.000836495-0.00541626j 0.00706643-0.0105999j 0.0125975-0.00141402j 0.00104167-0.0119042j 0.0141921+0.00741619j 0.0208152+0.00515041j -0.0020816+0.0013487j 0.0119399-0.00140588j -0.0107179+0.0105389j 0.0162515-0.0156297j -0.0126987+0.004799j 0.0183289-0.0117896j -0.00678567-0.00935199j 0.0241751-0.00566691j 0.00207205-0.00907408j 0.00253843-0.00375111j 0.00664154+0.00758074j 0.0207508-0.0221095j -0.00127942+0.0132088j 0.0017734-0.00913795j 0.018746-0.00413856j 0.00050961+0.011232j 0.00280103+0.00433931j 0.0166816-0.00103686j -0.0059552+0.0106528j 0.018447-0.0216375j 0.0367599-0.0195289j 0.0098314-0.00639367j 0.0474478-0.0193339j 0.0142104+0.0105413j -0.045755+0.0111403j -0.0305364-0.0159737j 0.022757-0.0110903j 0.0126592-0.00227034j -0.0108016+0.00533174j 0.198337-0.0565139j 0.011972+0.0132899j -0.182618+0.00892764j 0.128658+0.0288557j -0.0433613-0.01502j 0.0135578-0.00981984j -0.026204-0.0203663j 0.11849+0.0369967j 0.0868393-0.0681405j -0.0571825-0.0573801j 0.0512308+0.00306263j 0.462038+0.0207401j 0.0386272-0.0711887j 
0.00631523+0.0136499j 0.025118+0.0083319j 0.0122312-0.00906122j -0.0198262+0.0184808j -0.00879756-0.000309205j 0.0106642-0.00131145j -0.000126294+0.0178671j 0.00963081-0.00372172j -0.0266896+0.0164813j -0.0241467+0.0529401j -5.49714e-05+0.041297j -0.0221046+0.00123623j -0.0657914+0.00126797j -0.0383745-0.00516379j 0.0615847+0.013564j 0.0325858-0.00217094j -0.00474664-0.00767842j 0.0899963+0.0160659j 0.018275+0.00792178j -0.0469576-0.00190735j 0.000291425+0.00123866j 0.0641532+0.0100817j 0.0949268+0.00627613j 0.0878394+0.014355j -0.0446782-0.0282494j -0.0314808-0.00340835j 0.00815168-0.000259852j 0.0084567-0.00978889j -0.00815718-0.00336361j -0.019002-0.0156568j -0.00379015-0.00948276j -0.00760077+0.0624741j -0.0477253-0.0087803j -0.0225657-0.00469596j -0.0543316-0.0291381j -0.0492717-0.0229471j 0.0316898-0.0246881j 0.000441333+0.014963j 0.04201+0.0446015j -0.0385923-0.0117304j -0.0203799-0.0327228j -0.025103-0.0625295j -0.0342624-0.0178264j -0.0436339-0.0320523j -0.0412728-0.00770451j -0.0405748-0.0285227j -0.0600947-0.0103212j -0.026653-0.0268667j 0.0551884+0.0113672j 0.00316347-0.00427229j -0.0402595+0.0370682j -0.0878485-0.0728148j 0.0398279+0.0765076j -0.0110989-0.0258309j 0.0816385-0.0595653j -0.00300425-0.0935868j -0.0949525-0.0380079j -0.00618318-0.0323852j -0.03535-0.0735272j -0.0500008-0.11736j 0.0876481+0.0806029j -0.09229-0.383572j -0.144952-0.0278838j 0.1007-0.169616j 0.335979-0.191279j -0.0485976+0.0365405j -0.0976557-0.263346j -0.0119228+0.0844451j 0.335067-0.0267847j 0.0896764-0.0558179j -0.132248-0.00235767j -0.0296125-0.00313868j 0.0474373+0.0561133j 0.0405205-0.0624273j -0.0267528-0.00768428j -0.040035+0.00649642j 0.0602998+0.0337386j -0.00738931-0.005547j -0.0376353+0.0112469j 0.000818706+0.0223639j -0.0045666-0.0288302j 0.0441988+0.0118522j 0.0296431+0.00277873j -0.0353838+0.0457757j 0.0307808+0.0363679j -0.0170972+0.0182745j -0.00489005-0.0131527j -0.000738972-0.0270562j -0.0294635-0.000843541j -0.0161384-0.0193036j 0.0232213+0.00842441j 0.023812-0.0242152j 0.0583774-0.0276791j -0.0029277+0.0194071j 0.012078-0.0063387j -0.02746-0.00208203j -0.0209686+0.0180412j 0.0233968-0.011799j -0.0183186+0.0170404j -0.0157244+0.00438296j -0.00770153+0.0092668j 0.0246959-0.0125439j 0.0283671-0.00650994j -0.0129701+0.00808658j -0.0258881+0.0198982j 0.00409725-0.016512j 0.0115039-0.00406722j -0.00708677-0.000157509j 0.0148036-0.0321644j 0.0272609-0.0439423j -0.0019473+0.0228482j -0.00846295+0.00174845j -0.0353452+0.0256935j 0.00868584-0.0206728j 0.00973511-0.0233654j -0.0109978-0.00654759j -0.00531248-0.0166413j 0.00452754+0.01116j -0.0147816-0.0164276j 0.0298894-0.0254739j 0.0041216+0.000916457j -0.00386743-0.000158328j -0.00347568-0.00369523j -0.0033653-0.0082044j 0.0222118-0.0186146j -0.0215721+0.00760051j -0.0739384+0.0184578j 0.0190964+0.0222262j 0.00868008+0.0038052j 0.0168311-0.0153452j -0.0628469+0.0120628j -0.000707427-0.0172821j 0.00323264-0.00729479j 0.0960295-0.027767j -0.00524665+0.0294933j 0.0275583-0.0260507j 0.0623671-0.0084595j -0.0273389+0.000509981j 0.139045-0.019707j 0.013254-0.000240312j 0.0103168+0.00384171j -0.0093756-0.00445439j -0.0188374-0.0400888j 0.0859524+0.062745j 0.0493902-0.0011764j -0.0852491-0.0224806j 0.000881955-0.00694111j -0.0314212+0.0193072j 0.017769-0.00133169j -0.00750843-0.0564316j -0.00607665+0.0450063j -0.0230617+0.0249225j -0.0715152-0.0111357j 0.0238433+0.0319524j 0.246224+0.0240843j -0.00876853-0.00461177j -0.01561-0.00231413j 
0.0208064+0.0181295j -0.0152514-0.0153094j -0.01064-0.00197085j 0.000589528-0.00469206j 0.00496973+0.0109952j -0.00318253-0.00354991j 0.00291678+0.0128043j -0.00122948-7.12867e-05j -0.00538807+0.00803919j -0.0213665-0.0287444j -0.0274543+0.0587022j -0.0539876+0.00882152j 0.0447105-0.00574503j 0.0571325+0.00289008j -0.0357865-0.00570029j -0.0230733+0.00326095j 0.0188824-0.000903871j -0.0275251+0.00144645j -0.0358933+0.000348553j -0.0229442-0.00099945j 0.0310638+0.00112293j -0.0173421-0.000269445j -0.0513688+0.00728077j 0.0820039+0.00818856j -0.021774-0.0096445j -0.0642865-0.0342563j 0.00882334-0.0134559j -0.0214517+0.00120838j -0.00657327-0.00690608j 0.0496423+0.0147765j 0.00954474-0.0607066j 0.00139184-0.0251275j 0.0678167+0.0307263j 0.0240906+0.0119485j 0.0130635+0.0319495j 0.0248727+6.76178e-05j -0.0280358+0.0343573j 0.0326644-0.0220085j -0.0215388-0.0484673j 0.00155702-0.0110197j 0.0336295+0.012392j -0.0219595+0.0336497j 0.0588774+0.0502508j -0.00956824+0.00994436j 0.0225022-0.0160442j 0.0335672+0.00742026j -0.00636771+0.0026231j 0.00746957-0.031832j -0.00374692+0.0289433j 0.0188199+0.00420983j 0.0326853-0.0171993j -0.0064048+0.022837j -0.019721-0.0155189j 2.26206e-05+0.0205461j -0.0147679+0.0650438j 0.00662608+0.0741619j 0.0894844+0.076944j 0.0150359+0.050729j 0.00827258+0.108184j 0.122185+0.0166329j -0.0857627+0.0595842j -0.0351104-0.0650637j -0.0862962-0.448075j -0.0922119+0.138715j 0.0459475-0.135951j -0.291998+0.217676j -0.0452162-0.0541644j -0.183861-0.256122j 0.1497-0.0867779j -0.419216+0.0103812j 0.0683606+0.00278923j -0.154296+0.000944497j 0.0199798-0.075398j -0.0433549-0.0457246j 0.00425909+0.0108165j 0.0129003-0.00517417j -0.0643628-0.0445387j 0.047583+0.00803119j 0.0569277+0.00520281j 0.0472992-0.0185681j -0.0239009+0.0157163j 0.0281902-0.0171688j -0.0340444+0.00461616j 0.0457905-0.044616j -0.0104655-0.0160635j 0.0162239+0.0150334j -0.00942723-0.00361502j -0.0100568+0.00433729j 0.00502564+0.0127846j -0.0195499+0.00683925j -0.0430542-0.00989632j -0.0138992+0.0187055j -0.0274333-0.00869679j 0.0032177-0.0171967j -0.00924395+0.00253016j 0.0173184-0.0083015j -0.00213251-0.0116616j -0.000965607-0.00835181j 0.00654921+0.00981121j 0.000789792-0.0135464j 0.0239306+0.00178477j -0.0122644+0.0151242j -0.00892217+0.00851748j 0.00841076-0.00474758j 0.0158685+0.00702971j 0.0154362-0.00574965j 0.0202116-0.00497371j -0.0118204+0.00975332j 0.000263022-0.00840751j -0.0154979-0.00587981j 0.00458225+0.00171823j 0.00373491-0.00208528j 0.000745833-0.0197007j -0.0057867-0.00445001j 0.0025821-0.000313759j 0.00623234-0.0162645j -0.0115763-0.010418j -0.0224119+0.0153899j 0.0154293-0.026452j -0.0156687+0.0112436j -0.00103775-0.00728654j -0.0192528-0.0100677j 0.0114455-0.0128141j 0.0158101-0.0180548j 0.0168091+0.00658372j -0.0191014+0.00541477j 0.025553-0.0295959j -0.0186126+0.0094593j 0.0202418-0.0127407j 0.016798+0.00677487j -0.0154315-0.000326745j -0.0459672+0.00102177j 0.0283512-0.00348927j 0.0101959-0.0136721j -0.00284837-0.00525574j 0.0169441-0.025782j 0.0570925-0.0175971j 0.14066-0.0130998j 0.0500685+0.0254615j -0.0559166+0.0226672j -0.0175839-0.0203237j 0.00550065-0.0105632j 0.0342206-0.0142567j 0.0292158-0.012091j -0.0522791-0.0320553j -0.0286578-0.0125922j -0.00529808-0.0234641j 0.0217591+0.0516557j 0.0122563-0.0209677j -0.0380871-0.00262436j 0.000496719-0.019122j -0.10436-0.0194358j 0.0237226-0.00917135j -0.15083-0.00784262j -0.0122211+0.0229542j 0.0316571+0.00131767j -0.00870191-0.00453273j 
0.00972136+0.0343077j 0.000269851+0.00666973j -0.00124725-0.0013782j -7.1355e-05-0.00750009j -0.000411501+0.00487586j 0.000718429+0.00778878j 0.00716841+0.0423563j -0.00395344+0.0185724j 0.00299956-0.0279499j -0.00232038-0.0188827j 0.0225679+0.00848873j -0.0301179+0.0220175j -0.00146958-0.000897104j 0.0385294+0.00188807j -0.042376-0.00399214j 0.0230434+0.00335382j 0.0535389-0.00381427j -0.0300281-0.000279494j -0.0487805+0.00339654j -0.0569655+0.00547739j 0.0409153+0.00217291j -0.0919632-0.00946135j -0.039902+0.00320411j 0.0124944-0.0111293j 0.0109803-0.00398539j 0.0530367+0.0174054j 0.0230651-0.00609424j -0.0105512-0.0097134j -0.00775335+0.00214549j 0.0506677+0.00903212j 0.00609842-0.0313225j -0.00211337+0.0159479j 0.0787858+0.0382605j -0.0109565+0.00565872j -0.0247435+0.00990365j -0.00455119-0.00104659j -0.0125475+0.0290655j -0.0116047-0.046564j -0.0129316-0.0500358j 0.00361032-0.010641j 0.0352402+0.00656634j -0.00696179-0.00677947j 0.116013+0.0494514j -0.0049859-0.0131236j 0.0685867+0.0202998j 0.0382922+0.0399602j -0.0373536-0.0109235j -0.0004871-0.0650479j -0.0166113+0.0763479j 0.0395334-0.0451976j 0.0195706-0.020491j -0.0316959-0.009808j -0.0121399+0.00556995j 0.00893206+0.0429553j 0.0515361+0.0570494j 0.0496249+0.155248j 0.0845425+0.138594j -0.0159771-0.0332214j 0.085238+0.448201j 0.185498-0.0347516j -0.122598+0.295954j 0.0145084-0.0905335j -0.119853+0.231339j -0.449504-0.00858668j 0.125718+0.00939688j 0.179403-0.0616647j -0.0104631-0.0865583j 0.120198+0.0779136j 0.0849643+0.0349493j 0.23383-0.0297568j -0.0292604+4.55745e-05j -0.0265965-0.00392827j 0.0128484-0.0052827j 0.0140644-0.0317078j 0.0487137+0.0153017j 0.0493298-0.0105168j -0.0674937-0.0493896j 0.0369526+0.0192375j 0.037275+0.00838901j 0.0352965-0.0132464j -0.0221895+0.0160143j 0.0506034-0.0101826j -0.036217+0.00662908j 0.0288185-0.0484797j 0.0108015+0.0117421j -0.000715676+0.0230186j 0.0116575-0.00438838j -0.00804846+0.0075949j 0.0120386+0.0093982j 0.00550677+0.000886051j -0.015852-0.00189054j 0.0137685+0.00102292j -0.0388096+0.00177072j -0.0237265-0.0289837j 0.0062429-0.00230688j 0.0296117-0.00444238j 0.00230125-0.0304873j 0.00519295+0.00286653j 0.000646936+0.0159044j 0.00740207-0.0115221j 0.00232017+0.0170448j -0.01434+0.0194297j -0.0470229+0.0198569j -0.00435821+0.00066515j 0.00617805+0.00214153j 0.0292698+0.000462683j 0.0183997-0.00396099j -0.0129526+0.00412728j 0.00759028+0.00420959j -0.0128336+0.0114218j -0.0171687-0.00329977j 0.0041177-0.00670378j 0.0117776-0.0170948j -0.00230832-0.00770811j -0.008254+0.00348387j 0.0199327-0.0229152j -0.00212383-0.00210738j -0.0182905+0.00787074j 0.0346663-0.01379j -0.0306145+0.0244682j -0.00418958+0.00844693j -0.019693+0.0022091j -0.00377605-0.0062874j 0.0249046-0.0256339j 0.0102114+0.0139217j -0.000718838-0.0100753j -0.00316184-0.012407j -0.00232152+0.00701411j -0.00166426+0.0053252j -0.0577329+0.026131j 0.0285781-0.0186669j -0.0775683+0.0330784j 0.00248896+0.00631801j -0.0512883-0.0287759j -0.0570058+0.0124098j -0.0323602-0.00367756j -0.0141906+0.0149718j 0.0260419-0.00718423j 0.0309417+0.0176105j -6.17858e-05-0.00544102j 0.0470003+0.0347081j 0.0343478+0.0203415j 0.00108754+0.00199626j -0.0222338-0.0621991j 0.0164786-0.00128426j -0.0208559+0.0113208j 0.0179977-0.0053059j -0.00609303+0.00854232j 0.018931+0.0300265j -0.0335327+0.00178453j -0.09364-0.0173086j -0.0303396-0.00137322j 0.000500401-0.00752515j -0.0276498-0.00390986j -0.00784654+0.00319194j -0.00904707-0.00238783j -0.00999748-0.00131142j 
-0.0116817-0.0159682j -0.0112445+0.0168477j -0.00405777+0.00932572j 0.00443006+0.0219204j 0.00970902-0.0213197j -0.0128019+0.0260197j -0.0214588+0.0578104j -0.0111025+0.00649864j 0.00963243+0.0319008j 0.0225673+0.0127333j 0.00727847+0.0627447j 0.03707-0.00201619j 0.0162859+0.0139171j 0.0127262+0.00471281j -0.0255539+0.00432573j 0.0030798-0.00764765j -0.0295294-0.0137999j -0.0232771-0.000307746j 0.00792841+0.0035406j 0.0913151+0.0150681j -0.0054974-0.00274934j -0.0715629-0.000560897j 0.102527+0.0168161j 0.00960379+0.00326254j 0.0462969+0.00946578j 0.0657053-0.00665875j 0.00407753+0.00713168j 0.00525806+0.00281259j -0.0033618+0.00734349j 0.0247336+0.0129998j 0.00452992+0.0379127j 0.0124611-0.0154397j -0.00380363+0.0134869j -0.0457142-0.0123194j 0.00611169+0.00435891j 0.00399587+0.016812j -0.0125571+0.0215882j 0.048595+0.0104898j -0.0128752-0.018575j -0.0107781+0.0156853j -0.0114514+0.0358998j -0.00393886-0.0227153j -0.0613676-0.023831j 0.0219001+0.0347443j -0.0261994-0.0218584j 0.00262731-0.0177539j 0.0424958+0.0295056j 0.00375268+0.0471498j -0.0184754-0.0299739j -0.000318553+0.0256178j -0.00664516+0.00232465j 0.0395929+0.071303j -0.0397632-0.119966j 0.0549233+0.0661905j -0.124012-0.191889j 0.0168811+0.0979259j -0.0407943-0.383994j -0.185753-0.223551j 0.109327+0.10059j -0.39438+0.254676j -0.020685+0.0940841j 0.0847556-0.171386j -0.190799-0.087145j -0.185543+0.0130759j 0.224675-0.0645977j -0.165179-0.0652524j -4.68902e-06+0.160744j -0.0432049+0.00416916j -0.220967+0.0287939j -0.00640122+0.0341416j 0.044841+0.00208626j 0.0487817+0.0057305j -0.027597+0.00266297j -0.00671008+0.0456339j 0.00794678+0.00622876j 0.0578461+0.00309782j 0.0231556-0.0148225j -0.0276158+0.00364031j -0.00852578-0.00446609j -0.00323782-0.00756838j -0.00476867+0.00469581j 0.0135831+0.0162374j 0.00595991+0.00487967j 0.0260654+0.0117754j -0.0204996-0.00324807j 0.00856127+0.00771817j -0.0107458+0.0201534j -0.00846794-0.0043627j -0.0038037+0.00642449j -0.0126559+0.00659736j 0.0130597-0.0224412j -0.00768874+0.0121984j 0.0229785-0.00175485j 0.0132089+0.0247926j 0.0112243+0.00177453j -0.0409319-0.000923357j -0.00555698-0.00386427j -0.0168522-0.0164579j 0.00290142-0.0115666j -0.00818878+0.0119091j 0.0093854-0.010872j -0.00622149-0.000661938j 0.0192545-0.0183864j 0.0155277-0.023115j 0.00565254-0.0126304j -0.003864+0.00787515j 0.00957759+0.00569116j -0.0106646-0.0126495j -0.0123267+0.0197334j -0.0227162+0.0392387j 0.0157835-0.00321316j -0.0064787+0.0159714j -0.0163441+0.0373899j -0.00173202-0.0311198j 0.005617-0.0152312j -0.0418147-0.00519496j -0.0214292-0.00686376j 0.0167533+0.00157921j 0.0093656+0.00725152j -0.0289627+0.0192956j -0.0165139+0.0138435j -0.00730653+0.00539333j -0.0725746-0.000882142j -0.0186796+0.0128598j -0.0383438-0.0266066j 0.0625783-0.0365143j -0.0520174+0.0138525j 0.027857-0.0094171j 0.0382665-0.0016745j -0.0500956+0.0136064j 0.030179-0.0118397j 0.0487883+0.0149246j -0.0140632+0.0295096j -0.0113649-0.0235754j -0.0595851-0.00607105j 0.052245+0.0161754j 0.0188047-0.000199224j 0.0149138-0.0127268j -0.0124554-0.030906j 0.0188493+0.00973913j 0.0306516+0.05193j -0.00657265-0.0209007j 0.0200093+0.0483135j 0.0193421+0.0141682j 0.0114312-0.00363304j 0.00182963-0.0193565j -0.000261188+0.0116924j 0.0181961+0.0192627j 0.0823147+0.0227688j 0.0397566+0.0280453j 0.0110457+0.0114871j 0.0117447+0.00910273j -0.0121018+0.00227137j 0.00251432+0.00530995j -0.0153885+0.00199321j -0.00374707+0.00103759j 0.0290155+0.00256882j 
