0.0451448+0.0872545j -0.0385945+0.147978j 0.024711-0.0186267j -0.0463989-0.0194795j -0.0185096+0.0196549j -0.0427147+0.0423908j 0.00295426-0.00491565j 0.0241069-0.0621698j 0.0209791-0.00271517j 0.0807877-0.067645j -0.029868+0.0266374j 0.00355739+0.0574025j -0.0480395-0.0673497j 0.0308736+0.01186j 0.00156897-0.0332938j -0.00723159-0.0400297j -0.0060375+0.0277193j 0.0692122-0.0948618j 0.0357986-0.020368j 0.048575+0.0210974j 0.0446699-0.00951675j 0.0124385-0.0275786j 0.0853481-0.0150147j 0.0438911+0.0507236j -0.029312-0.0502944j 0.0285499+0.05216j 0.0191312+0.00719231j -0.0230431-0.00312122j 0.00494729+0.0595888j -0.00817952-0.00103968j -0.0334444-0.0502841j 0.0237375-0.0290483j 0.0676224-0.0280977j 0.0365497-0.000931456j 0.00529433-0.0312561j -0.0269208+0.0331465j 0.00847594+0.0159636j 0.0116163+0.0206826j 0.0293304+0.0231389j 0.0325347-0.0359184j -0.0232293+0.0292615j 0.0041961+0.0200243j -0.0308488+0.0156617j -0.0124335+0.058177j -0.0317726+0.0333432j -0.0227271-0.00284044j 0.00434471+0.0496273j 0.0262489+0.0239357j 0.0226864-0.000381529j 0.0136898-0.0158041j -0.00928294+0.0216673j 0.0322782-0.022323j -0.0211141+0.0578433j -0.0271833+0.000329269j 0.0535997-0.0182038j 0.0780961-0.0360419j 0.00215339+0.0147583j 0.0401501+0.0321181j -0.0296978+0.038299j -0.0135407+0.00966635j -0.0178798+0.0229384j -0.0155554-0.0351466j 0.0028989-0.0156555j 0.0497931+0.043501j -0.0606076-0.0119861j 0.035037-0.0308879j -0.0102515+0.0242666j -0.00714632-0.0154135j 0.0505143+0.00439246j -0.0134316+0.0534129j 0.00967018+0.0169745j -0.0095026-0.00495404j 0.00326129-0.00377268j 0.0178285-0.0395874j 0.0219836+0.00883226j -0.0266055-0.00663447j -0.0153871+0.0320844j -0.0245294-0.021677j 0.0119648+0.0142596j 0.006728+0.00333063j -0.0565018-0.0497425j 0.0609419-0.030125j 0.0262736-0.0404154j -0.0243923+0.00903319j -0.0591888-0.0600307j 0.0351834+0.0248229j -0.0399503-0.0225819j -0.0100072+0.0154766j -0.0216136+0.0476729j 0.0102971+0.0216368j 0.0315206+0.00549278j 0.0362388+0.0359188j -0.105226-0.00646413j 0.0449363-0.0133692j -0.0258713+0.0200036j 0.030729-0.0204289j -0.0246484+0.0218137j 0.0427251+0.116332j 0.0172075+0.046292j 0.00145788-0.0727049j 0.0724354-0.0448456j 0.00299263-0.0391747j 0.0599424+0.0419616j -0.0587812-0.074531j -0.0406184-0.0269867j 0.0779778+0.0685589j 0.0383274+0.0258681j -0.0526977-0.00353701j -0.0900832+0.00786716j 0.0214177+0.0734063j -0.0359304-0.0420055j -0.0824851-0.114052j -0.0562736+0.232573j 0.295562-0.215451j 
-0.0183958+0.162583j -0.0520058-0.0700264j 0.0540202-0.0665552j 0.0179539-0.0401379j -0.0381061-0.0377694j 0.0107759+0.0122196j -0.022464+0.00917209j -0.00147072-0.0417022j -0.0301076+0.0362315j -0.0207238-0.0106749j 0.0328368+0.0694855j 0.0940652-0.00488265j -0.0338736+0.0364014j -0.00480892+0.0437541j 0.00535561+0.046397j -0.0474008+0.0821292j -0.00912375+0.0195764j 0.0386978-0.0448039j 0.0250508+0.0337949j -0.00256677-0.0436701j -0.00821979-0.078708j -0.0502881+0.00757808j -0.0922108+0.0202222j 0.0445455-0.0591464j -0.0397702-0.00583887j -0.00912831-0.0347267j 0.0280478-0.0463955j -0.00425575-0.00490601j 0.00119289-0.0207251j 0.0131778+0.0536634j -0.0315502+0.0258545j -0.0674835-0.070813j -0.0540754-0.00216686j -0.000923572-0.00429392j -0.0276288+0.0148858j 0.0344183+0.0212241j -0.00584991-0.036614j -0.0054994-0.0192129j -0.00651548+0.0160285j -0.0148717+0.0340046j -0.00051201+0.0213474j 0.0489045-0.0133838j -0.00927963+0.0418593j 0.0562024+0.00850163j 0.0374245-0.00129717j -0.000907784+0.00450012j 0.0572211-0.0280787j 0.0260415-0.0434225j -0.00491235-0.013813j -0.0409065-0.0373835j -0.0574257+0.0426762j -0.0221771+0.0201921j -0.00230464+0.031042j 0.0268681-0.00939411j -0.0366993+0.0215649j 0.00375961-0.0514658j 0.000700303-0.0525309j 0.0288727-0.00551247j 0.0314051+0.021636j -0.0436526-0.00701801j -0.00356431-0.0136402j -0.00672467+0.0333264j -0.0112661-0.00959174j 0.0677462-0.00616339j -0.0335801+0.0650755j -0.00798886-0.0208139j 0.0134683-0.00266055j -0.0417513+0.0603344j -0.0988764-0.0401427j 0.000642692-0.0155918j -0.00156313-0.00205714j 0.0243787-0.00802937j -0.0341118-0.0320042j -0.0428674+0.0245635j 0.0158339+0.0272697j -0.00468198-0.0175037j -0.00356418-0.0379494j 0.00694548+0.0280333j 0.00354804-0.0355354j 0.00386892-0.0396055j -0.019916+0.0303412j -0.0410476-0.0379173j -0.0226347-0.0256315j 0.00552224+0.0123853j -0.0503608+0.0454719j 0.0590956+0.0124739j -0.00926573+0.0437868j 0.0331488-0.0162821j -0.00576765-0.00450774j -0.0319162-0.0557871j 0.0132373-0.015978j 0.032176-0.0210543j -0.0447704+0.0788139j -0.0346038-0.0038595j 0.00510587-0.00732652j -0.112069-0.012592j -0.0227641+0.00449222j 0.0970399+0.0259058j -0.0102164-0.00249723j -0.0244334+0.0169451j -0.0590141-0.0586961j -0.0217469-0.0178501j -0.0141879-0.0460202j -0.0264833+0.0344439j -0.0692424+0.0512316j 0.109689-0.127613j -0.0241686+0.016392j -0.0241925-0.0476107j 0.019252-0.0446623j -0.0509245+0.0164088j 0.0303605+0.135577j -0.0403686-0.0675478j -0.319616+0.207525j -0.0571887+0.237309j 
0.0352203+0.0118875j -0.0086597+0.0399318j 0.0110904+0.0105087j -0.189459+0.154718j 0.199355+0.098261j -0.0316824-0.14457j 0.304994-0.0436378j -0.118799-0.14495j 0.0396039+0.00556774j 0.111784+0.0382328j -0.0567261-0.0520128j 0.102529+0.0352005j 0.0933578-0.154217j 0.00250875-0.0693732j -0.0515025-0.263492j -0.055099+0.131808j -0.0226164-0.16742j -0.00254194-0.126049j 0.0132766-0.0566366j 0.00571944+0.0102911j -0.00347828+0.0344941j 0.0349225+0.0342872j 0.083626-0.0493992j 0.0260193-0.0053136j 0.00478815+0.0190109j 0.00138139-0.0420328j -0.014104-0.017659j -0.0395927+0.012517j 0.00323271-0.0017889j 0.00358726-0.00169656j -0.0159677-0.0117431j -0.0334799+0.00836249j 0.00634346+0.00953525j 0.0163644-0.0300251j 0.0376024-0.0105252j 0.0198897-0.00276513j 0.00720833+0.0361093j -0.041123-0.000664825j 0.0242921-0.00770489j -0.019508+0.00951208j 0.018062-0.0283607j 0.0121906+0.00191401j -0.0442564+0.0172777j 0.00735764+0.0010499j -0.0165079-0.0127731j 0.0355697-0.00345483j -0.0161027-0.00985354j 0.0175725-0.0236011j 0.0221329-0.0114065j -0.00672936-0.0114408j -0.0219614+0.0141029j 0.00821556-0.0332902j 0.0185819-0.00078062j -0.00148428-0.0168466j 0.000771939+0.00759227j -0.0220635+0.000861372j 0.0114819+0.0151676j 0.0063738+0.010037j -0.0103676+0.00269417j 0.0102163-0.0152674j -0.00658131+0.0104121j 0.000470268+0.0170329j 0.00197816+0.00931734j 0.0127872-0.00825895j 0.00734946+0.0156217j -0.0312029+0.00278485j -0.00569156+0.0161379j 0.0184278+0.020137j 0.0136011-0.010562j -0.00890198-0.0103159j -0.0162495+0.0132053j 0.00607863-0.00651247j 0.00710998-0.0170728j -0.00151178-0.00868643j 0.0150724+0.0292035j 0.00559426-0.020616j -0.00990912+0.00180996j 0.00953064-0.00318181j -0.0199248-0.0117451j 0.0106679+0.00548924j -0.00488109+0.0154911j -0.00119912-0.0106585j -0.0246164+0.0169183j 0.00217816+0.0125152j -0.0156794+0.0163043j -0.0014071-0.019769j 0.00508059-0.0152087j -0.0364541+0.0151995j -0.00906969+0.00134362j -0.0117599+0.00863668j 0.0161662-0.0316174j 0.00317642-0.0142579j 0.00103219+0.00915018j 0.0190504+0.00216721j -0.00440821-0.00121302j -0.0276251+0.00304142j 0.00433379+0.00174509j -0.0120293-0.00809594j -0.0165524-0.0135462j -0.0062412+0.0368276j -0.0142049-0.00775773j -0.00557718+0.0140955j 0.013207+0.00906137j 0.0216082+0.0240829j -0.00581848+0.0216465j -0.00738893-0.0397501j 0.0138565+0.0110965j 0.0270941-0.0118365j -0.036664+0.0686365j 0.0207663-0.00514379j 0.0346418-0.00469346j -0.00556521+0.0170719j -0.0190346+0.00377064j -0.0229045+0.0285436j 
0.0519775+0.01985j 0.0172493+0.0638278j -0.0245169+0.0216361j -0.0514509+0.131367j 0.0718987+0.0126008j 0.294232-0.131792j 0.0552484+0.183901j 0.11265+0.258919j -0.122704-0.0118434j 0.0239282-0.0438813j -0.122858+0.0241045j 0.0499873-0.139055j -0.222149-0.0909857j -0.159959+0.039581j -0.0315553-0.031357j -0.0855455+0.0137127j -0.229096-0.0492233j -0.0843144+0.0429319j 0.0943737+0.107762j 0.00510604+0.0309779j 0.214794-0.105794j -0.139888+0.0055357j -0.363903+0.0560813j 0.0510219-0.026359j -0.142825-0.12245j -0.146591-0.00271294j -0.132643+0.00275328j -0.109809+0.00477905j 0.0316423-0.0177099j 0.0580119+0.0891735j 0.0199698-0.0136389j -0.00612479-0.079184j -0.0838395+0.0477483j 0.0333846+0.00255317j -0.00784935-0.010425j 0.00121713+0.0281961j -0.0297614+0.000275865j -0.0477549+0.0438368j -0.0514209-0.0159635j 0.058751+0.0288579j -0.0187684-0.0309032j -0.0090378+0.00933335j 0.0645214-0.00925274j 0.0380336+0.0231737j 0.0110604+0.0345692j 0.0208184-0.00485018j -0.0243748+0.0214441j -0.024941-0.00584198j -0.0336628+0.0148008j -0.021626-0.018211j -0.0157174-0.0197895j -0.0187985-0.00424125j -0.00604675+0.0144831j -0.0229178+0.0138218j -0.0104942+0.000279003j 0.019095-0.00158692j -0.0116468-0.00492564j -0.0264043-0.0182651j -0.0285455-0.00543136j -0.0334676-0.00313334j -0.017011-0.0368761j -0.0383844-0.0521725j -0.00827575+0.0122782j -0.0487451-0.0396619j -0.0175447-0.0249838j -0.0162313+0.0389638j -0.00981619-0.0320091j -0.00602548-0.0178003j -0.0768413-0.00259518j 0.00304104+0.0461475j -0.0168092-0.0181996j -0.0174471+0.00324911j 0.0240638-0.0302698j 0.0286562+0.0102789j 0.0251871+0.0181836j -0.00697107-0.0133187j 0.00736694+0.0209954j -0.0129542-0.00228691j 0.0165622-0.0338272j 0.0301878-0.0323166j -0.00546703-0.0211881j -0.0253818-0.0155011j 0.0202974-0.0037952j -0.0138934+0.00991607j -0.000211449+0.0150151j 0.0247721+0.0044656j 0.0187566-0.017129j 0.0225998-0.00910813j 0.0144017+0.036883j 0.0175256+0.0152215j -0.0264509-0.0126575j 0.0152502+0.00117067j -0.0312933-0.00718574j -0.0197403+0.0396038j 0.00860276+0.0312495j -0.0418405-0.0250996j -0.00371425-0.0197992j 0.0188764+0.000929925j 0.00931236+0.0155204j 0.000843175+0.000627999j 0.0136664-0.00629495j -0.00397232+0.0131633j -0.00908969-0.00347538j -0.00080063-0.0156985j -0.0158909-0.00202794j 0.0174505+0.0269305j -0.00926402+0.0323608j -0.0122654+0.022629j 0.0559536-0.0564272j 0.00835342-0.0271j -0.0137504-0.0227313j -0.00953772+0.013261j -0.0154586+0.0549525j 0.052354-0.0423269j 
0.0137948+0.0845303j -0.0483508+0.000806846j 0.0139676-0.0529217j -0.110637-0.236624j -0.0765683+0.200757j -0.02117+0.0746888j 0.00882022+0.0224352j 0.0447461-0.299019j 0.150685-0.00148571j -0.0956763+0.0637893j 0.0398884-0.0797143j 0.0430443+0.0328127j -0.0773675+0.0694191j 0.04378+0.0253542j 0.103317-0.0328431j -0.287604-0.0873355j 0.16-0.0162967j 0.166677-0.0446784j 0.208068+0.0705775j 0.0427083+0.089288j 0.109717-0.109238j -0.168124+0.0310837j -0.120621+0.00712601j 0.0749061+0.0309049j -0.0950964-0.0832406j -0.0538998+0.00545867j -0.130557-0.0263395j -0.140392-0.0527746j -0.0144844+0.0272158j 0.0484808+0.0702479j 0.0497139+0.005314j 0.0142358+0.00173991j -0.033523+0.0413126j 0.00874501+0.0344996j 0.0351963-0.0288203j 0.017122+0.00816797j 0.0140841+0.00241804j -0.0457401-0.0246901j -0.0182435-0.00242814j 0.0801023+0.0280223j -0.00949125-0.00594283j 0.0788981-0.0129846j 0.0167157+0.017731j 0.0110682-0.00171755j -0.0132319+0.0277682j -0.00795387+0.00679806j -0.0219823+0.00522028j 0.0382378+0.0349436j -0.0172512+0.0132527j 0.0189415-0.0207727j -0.000132535-0.0209281j -0.016261+0.0169509j 0.0253209+0.0113167j 0.0427068-0.037415j 0.0174192-0.00216392j -0.0276716+0.0227483j -0.0149488+0.00649407j -0.0236923-0.00456799j -0.0556313-0.0118357j -0.0450102-0.00744255j -0.0252143+0.00676736j 0.014423-0.00765166j 0.0160176-0.0227601j 0.00800912+0.0240417j -0.00339887-0.0142017j -0.0146453-0.0348929j 0.00228199-0.00156469j -0.0245057+0.00895484j -0.00738892-0.00607248j 0.00470635+0.0263303j -0.025557+0.0179073j -0.000886043-0.0257584j -0.0308301+0.0210211j 0.02523-0.00885314j -0.00625082+0.0454003j 0.0188965-0.0118754j -0.0396806+0.0217166j -0.00937355-0.0326459j -0.0235629-0.00862512j -0.00637853-0.011686j -0.0161264+0.0177711j -0.0246727+0.0369363j 0.00243976+0.0143084j -0.00891512-0.0135172j -0.00933671-0.0231436j -0.00492041-0.00285782j -0.0156897-0.000663961j 0.00338676+0.0134934j -0.0135236+0.00293813j -0.0165474-0.0293711j -0.00118099-0.0119121j 0.0108158+0.0130919j 0.0374044+0.00858683j 0.0196405+0.00874735j -0.0232552-0.0157093j -0.0109565-0.00812373j 0.0250053+0.0366592j -0.0110673-0.0262462j -0.0198475+0.00228964j 0.0052612-0.00678801j 0.00843703+0.0130414j -0.00448894-0.0334211j -0.00457207+0.0152879j 0.0397244-0.0229061j 0.000408299+0.00279768j -0.0439508-0.000779965j -0.0434612+0.0339737j 0.00692343+0.0663453j -0.0791891+0.0162826j -0.0895811+0.106237j 0.0310401-0.0283125j 0.0542857-0.0180903j 0.0340664-0.030325j -0.0112289-0.00077569j 
-0.0620798-0.0106526j -0.0256136-0.13019j -0.0630174+0.00967683j -0.0175901-0.0675418j -0.0680912+0.00102921j -0.0294684-0.0558113j 0.0689437-0.0273932j -0.0852452-0.080221j -0.0830387+0.0524617j -0.0247275+0.0619099j 0.102839+0.138633j 0.232666+0.0134546j 0.119566+0.0210503j -0.00490667-0.0409648j 0.0153971+0.00574329j -0.0182494+0.270745j -0.00271808-0.0159587j 0.0434355+0.0800483j -0.0749284+0.170626j -0.166796-0.147218j -0.0420355-0.0188211j -0.0676757+0.052415j -0.241216+0.107875j -0.0334676-0.112245j 0.0332302-0.0142916j 0.0228807-0.0532858j 0.0733645+0.0478197j 0.17613+0.0309388j 0.023255-0.0436883j 0.0079487-0.104096j 0.0436527-0.0500482j 0.0633811-0.129624j 0.00564545+0.0604665j 0.0033744-0.010706j 0.0353967+0.0539232j 0.0249948-0.0150532j 0.00404485-0.0411583j -0.006532+0.0269845j 0.0229332+0.006176j 0.0453833+0.0187835j 0.00801328-0.0360498j -0.0191684-0.0282284j 0.0284589-0.0337335j 0.00853382-0.0288909j -0.00684103+0.0313236j 0.00053283-9.9447e-05j -0.0349724+0.0150399j -0.0341675+0.0417237j -0.0157305+0.00829099j -0.00426235+0.00831068j 0.000549469+8.15567e-05j -0.0103503+0.0239043j -0.0151914-0.039925j 0.0376901+0.00179009j -0.00573539+0.0033889j -0.0131862+0.0211453j -0.0364168-0.0260129j 0.00869625-0.0043047j 0.0413217+0.0269787j -0.013041-0.00196507j 0.0193042-0.0185677j -0.0378548+0.00715525j -0.00713352-0.00161798j 0.0287338+0.0377907j -0.022614+0.00121422j -0.00361104+0.0250222j -0.0123387-0.0191564j -0.0445163-0.0380894j -0.0554243+0.00564695j 0.0150208-0.0308648j 0.0108216+0.00268713j 0.00833801+0.0222108j -0.0369327+0.0359243j -0.0252834-0.0380788j -0.0169362-0.0627821j 0.011372+0.0063469j 0.0166053+0.00492224j -0.0206381-0.0167708j -0.000579598+0.0322011j 0.0119781+0.0123062j 0.00282337-0.0397321j 0.00989539+0.0526643j 0.0072681-0.0115635j 0.00186488+0.000765013j 0.0119257+0.00313259j -0.025289+0.0533678j -0.00164107+0.0102912j 0.012299-0.0155367j 0.0153636+0.00526382j -0.0213733-0.019883j -0.00151785+0.0424254j -0.0238279+0.0175862j 0.0444226-0.0385292j 0.0176235+0.00137632j 0.00944116-0.00265368j 0.0816073+0.0281097j -0.00487476+0.00602644j 0.0121151+0.0138718j 0.0140008+0.00273481j -0.0331428-0.00302962j 0.0214657-0.00805526j 0.00857846+0.00110448j -0.00869345+0.0262679j -0.0237294-0.0702777j -0.0199892-0.0439576j -0.00865725+0.0909176j -0.0546668-0.0271338j -0.0492611+0.00719969j 0.0321447-0.110151j -0.0574234+0.0404245j -0.0562581+0.0244471j 0.0306033-0.0642656j 0.0454136-0.0695717j -0.0152248-0.00539038j 
0.00752686+0.0133217j -0.00320426+0.00791012j 0.0190319-0.00369557j 0.104306+2.31342e-05j 0.0108425-0.0902529j -0.339123+0.1294j -0.0287886-0.496407j -0.177242-0.192424j 0.184205+0.0515167j -0.0654816-0.0474572j 0.0758978-0.042035j 0.131211-0.153185j -0.223443-0.0182831j -0.0697148-0.0253028j -0.259581+0.0224826j -0.0595425-0.0110066j 0.0133773-0.00598412j 0.0524324+0.015988j 0.0951315+0.0579809j 0.045182+0.0518328j 0.091206-0.0530246j -0.0956987+0.00366657j -0.133792+0.00786375j 0.00992978+0.00016729j -0.0465273-0.0567579j -0.0320278+0.023053j -0.0637037-0.0133668j -0.0833762-0.0292888j 0.0133443-0.0229641j 0.0134236+0.0366686j 0.0398883-0.00386945j 0.00426307-0.0243749j -0.0209652+0.00500503j -0.010587-0.0258018j 0.0239755-0.0282563j -0.011785-0.0144461j 0.00747054-0.0262988j -0.043311+0.00804324j -0.0317221+0.0134823j 0.0500405+0.0154554j 0.0250141-0.0167487j 0.0159046+0.0220511j 0.00316298-0.0422701j 0.0108255+0.0221852j -0.0108686-0.00986788j -7.4882e-05-0.0125183j 0.0123699+0.00761363j -0.00360297+0.019729j -0.00426489-0.0261758j -0.000281096-0.0088699j -0.00156089+0.0109001j 0.00143716+0.000476699j 0.0135514+0.00247533j -0.00642549-0.0105685j -0.0101476+0.00686271j -0.0072597+0.00722531j 0.00647083+0.00267259j -0.0150296+0.00443457j -0.0195582-0.00445925j -0.0243657+0.00115958j -0.00806155-2.03709e-05j -0.00884779-0.011762j 0.0119008+0.017892j 0.0066272+0.0051824j 0.0129574+0.0132611j 0.00682747+0.0176758j 0.00291493+0.00930292j -0.000601054-0.00527351j -0.00953249-0.00865662j -0.00832811+0.0218803j 0.0115405+0.00707122j 0.00195033-0.00803407j -0.00836174+0.000327719j -0.00612289+0.00780722j 0.017052-0.00288327j -0.00696097+0.00224441j 0.00544301-0.0118894j -0.000129403-0.0167864j 0.00187742+0.00680438j -0.00481195-0.0243557j 0.000859427+0.00284535j 0.0134543-0.00172227j -0.0311403+0.0253596j 0.000347413+0.00915221j -0.00327037-0.0127497j -0.00705462-0.00217177j 0.00792773+0.00339506j -0.0101891-0.0255857j -0.0156371-0.00909163j 0.0077078+0.0109614j -0.0122344+0.00201191j -0.00555773+0.0057049j -0.0045969-0.000877201j 0.00611906-0.00394852j -0.00764924+0.00100223j -0.00920236-0.00014319j 0.00284096+0.00485964j -0.0135348+0.00108491j 0.0122028+0.00330494j -0.00163061-0.00216102j 0.000948853-0.0048688j -0.00209007-0.00434161j 0.00347032+0.00673052j 0.00954892-0.00450462j 0.00150395+0.0151934j -0.0114642+0.00879894j -0.00367674+0.00154637j 0.00635594+0.00392037j -0.00983873+0.00303577j -0.00875987+0.00561136j 0.00662114-0.00944979j 0.0059977-0.000850715j 0.00691239-0.0014436j 0.00549755-0.00611622j 
-0.0223856-0.0584381j 0.0808304+0.0592087j -0.0228788+0.00597996j -0.0030892-0.103022j -0.0353003+0.00899917j -0.140428+0.0275117j 0.0123108-0.0879338j -0.041213-0.158127j 0.0495174+0.0154592j -0.0315613+0.0520091j 0.0312124+0.0102522j -0.0388944+0.0722647j 0.148458+0.0941728j -0.124109+0.0407625j 0.0141209-0.0146626j -0.0453851+0.00348188j 0.135045-0.0643357j 0.136307+0.0879116j -0.13502+0.0516662j -0.00049004-0.120403j -0.161196+0.0256742j 0.0449305+0.00665116j 0.00898017-0.0515297j -0.00209172-0.0299008j 0.0707931-0.0273535j 0.0744283-0.0307648j 0.0812077+0.0922996j 0.0898079+0.114623j -0.0207008-0.0525484j 0.00848316+0.0141679j 0.0567586+0.0769756j 0.0769316-0.0791484j -0.0569754-0.0154471j -0.0467839+0.0531708j 0.050766+0.0741315j -0.00913355-0.0295577j 0.0283719+0.00512148j -0.0168647+0.0750196j -0.0921026-0.0159087j -0.0344099+0.0134236j -0.025264+0.000583169j 0.0232515-0.0207169j -0.0069908-0.013074j 0.0196561-0.0102648j 0.0194866+0.0285955j 0.00922271+0.00452481j -0.00377881+0.0105572j -0.0599758+0.0254764j 0.0102629-0.00551404j -0.0330146-0.00596552j -0.0311317-0.00395879j -0.000842039-0.00455283j -0.0539751+0.00234468j -2.58651e-06+0.0308314j 0.0104006-0.0272593j 0.0232261-0.0193523j 0.0204494-0.0271339j -0.0141182-0.0017734j -0.0085512+0.0450289j 0.0484071+6.28495e-05j -0.0126914-0.0380213j 0.0141186-0.0699331j 0.0176077-0.00521741j -0.0208957-0.000908787j 0.00313373-0.0581945j -0.0104224+0.0523002j -0.0186257-0.0564399j -0.0196132-0.00992413j -0.0493187-0.0121078j 0.0396945+0.0392442j -0.0292763+0.0100777j -0.0276271-0.0127747j 0.0246674-0.0469092j 0.0358551+0.0298942j 0.0204096+0.00427566j 0.0193726-0.0332476j -0.023307+0.00135146j 0.00111194-0.00677418j 0.0152139-0.00980147j 0.04967-0.0456036j 0.02323-0.00935272j 0.0133595-0.0607107j 0.0108614-0.0117436j 0.00828623+0.0165542j 0.0283085+0.0530198j 0.0393256-0.0324627j 0.00695713+0.00772806j -0.00726124-0.03721j -0.000918953+0.0497586j 0.0208283+0.00712745j -0.0354657-0.0378143j 0.0458547+0.00236424j -0.0915816-0.000567783j -0.0156916+0.0454197j 0.0216176+0.0434525j -0.0935871-0.038811j -0.00137317-0.0562968j -0.00656884+0.0312642j 0.00270157+0.0262829j -0.00264398+0.0076916j 0.00674821+0.0202676j 0.00615063-0.0262684j -0.024493-0.011964j 0.03742+0.052525j 0.00272645+0.0259023j 0.0884346-0.0295324j 0.0935653+0.0345868j -0.0150932+0.0295102j 0.058784-0.033528j 0.0227642-0.0784574j -0.0146556-0.00945056j -0.00425752+0.0748612j -0.046583+0.114928j 0.119103-0.0710204j 
0.00219922-0.0729516j 0.012794+0.00818889j -0.044446+0.161119j -0.0039168-0.069363j -0.0495818+0.0415077j -0.00666084+0.0565909j -0.00834035-0.0130848j -0.0392956+0.0251524j -0.00492136+0.234753j -0.0415429+0.147578j 0.0215764-0.151582j 0.144299-0.0678426j -0.0471812+0.066412j 0.176922-0.182361j 0.0211242-0.0500579j -0.177942-0.0517251j 0.0883221-0.072524j -0.0668519+0.150833j 0.0192268-0.0644173j 0.0651182-0.0576916j 0.0521764+0.241621j -0.0717461+0.0480243j -0.128035+0.225783j 0.0277371+0.0817658j 0.0437831+0.128801j -0.00221441+0.0490352j -0.0369583-0.0478663j -0.0825698-0.111649j 0.0239871-0.0695821j 0.0116735-0.149774j 0.0383713-0.104162j 0.101379-0.0501464j -0.0153566-0.016863j 0.0205897-0.0693948j 0.00787325-0.0100786j 0.0272859-0.0355264j -0.0344337-0.0118277j 0.00895811-0.0561413j -0.0151252+0.00178169j -0.0243909-0.0514383j 0.0143432-0.0027104j -0.049583+0.036302j 0.0442573-0.0690878j -0.0187008+0.0181526j 0.0218538-0.00959476j -0.0281959+0.0397949j 0.0148247-0.0559287j -0.00108587-0.0347723j 0.00444821+0.0252217j -0.0376737-0.0127559j -0.00686142-0.0099599j 0.0254545-0.0327742j 0.0180434+0.00366589j -0.0201869+0.0492638j -0.0279066+0.00639018j 0.0453404-0.011927j 0.0260049+0.0221808j 0.0162036+0.0247764j 0.0327516-0.0798025j -0.0204011-0.0104191j 0.0187076-0.00019687j -0.0657213+0.0387587j -0.012843+0.0189031j -0.0414771-0.0677758j 0.0220309-0.00471553j 0.0235915+0.0508167j -0.0148854-0.0174042j 0.0403802+0.0238082j 0.0103636+0.0379086j -0.0241957-0.0353691j -0.00953076-0.0190962j 0.00645711+0.00532614j 0.00233283+0.000111795j -0.00249876+0.0324533j -0.000414879-0.0261002j -0.00458589-0.019056j 0.00908586-0.0309668j -0.0243167+0.03347j 0.0227381+0.00986474j 0.0085765+0.00487333j 0.0208215-0.0200756j 0.0101586-0.0344835j -0.0346856+0.00926972j 0.0198165+0.00302607j -0.00292567+0.0490901j -0.0297208-0.0138565j 0.0180301+0.00336062j 0.0178255-0.0258745j -0.00401375-0.0117498j 0.00354666+0.0356249j -0.00502028+0.00262401j 0.00485282-0.0115757j -0.0742931-0.0282776j -0.0377509+0.0285649j 0.0578053-0.00839172j 0.0246257-0.00152275j -0.0111533-0.0757648j 0.00844045-0.013847j 0.00419404-0.0215561j -0.0588745+0.0181236j 0.00132508-0.0197383j 0.043467-0.0137703j 0.00519784+0.00308806j -0.0657201+0.04729j 0.0241649-0.0404509j 0.0376594-0.0206829j 0.0529584-0.0200822j 0.00547453-0.0915933j 0.103239-0.0125746j 0.135238-0.182226j -0.0635257+0.0190905j -0.0794226+0.0524068j -0.0198489+0.0172537j 0.0222484-0.0216207j 
