0.00120396+0.00460139j 0.00317706-0.028403j -0.00263861+0.0141796j 0.000801718-0.0100546j 0.00686491-0.0266405j 0.0178851+0.0188987j 0.013998-0.0120006j -0.00851012+0.00115253j -0.00271767-0.00480066j 0.0128253-0.0132434j 0.00947323+0.00117452j 0.000277033+0.0102281j 0.00163311-0.0231721j 0.00610455-0.00444451j 0.0061706-0.00558218j -0.00221891+0.0023676j 0.00445783-0.00194058j -0.00364412+0.00752201j 0.00165484+0.00799633j 0.00121107-0.00563027j 0.00187799-0.00475683j -0.00232061-0.000278062j -0.00552544-0.00361811j 0.00186253+0.0143895j -0.00170288-0.016712j -0.00754068-0.00635489j -0.00260181-0.00266383j 0.00950256-0.00195958j -0.0091575+0.00848063j -0.00396832-0.0033812j 0.00107274-0.00714515j 0.000618472+0.0110031j -0.0102497-0.00571964j 0.00161161-0.0155446j 0.0113662-0.00820797j 0.00692517+0.0313288j 0.00437807-0.00390061j -0.00154792+0.00381141j -0.012231-0.00470759j 0.00540837-0.011625j -0.00281271+0.0175452j -0.00240066+0.00801495j -0.00132591+0.00372403j 0.00111508-0.0101336j 0.00460941+0.000624594j -0.000781024-0.00716331j -0.00165185-0.00162951j -0.00379126+0.00332394j -0.00415808+0.0113829j -0.000625484+0.00398075j -0.00132272-0.00766967j -0.00291483+0.00120188j -0.00396206-0.00904753j -0.00450195+0.00754088j 0.00150973-0.00148937j 0.00812342-0.0101068j -0.000432663+0.00602137j -0.000719748-0.00311235j 0.00136574+0.00890432j -0.00324354+0.000911427j 0.00444781+0.00725018j -0.00200676+0.0232169j -0.00523074-0.00418946j -0.00605034-0.00371198j -0.00533894+0.0125165j 0.00713642-0.00142537j -0.00165669+0.00315253j 0.00075734+0.0189865j 0.00132955+0.0116339j -0.00138668-0.00259213j 0.00100096+0.00695713j -0.00332789+0.00997134j 0.000372698-0.00731296j 0.011864+0.0131769j -0.0129688-0.00554909j -0.00282537-0.000327591j -0.0080862-0.0332507j -0.000322655+0.0159067j 0.000494713+0.0192928j -0.00413874+0.0143613j -0.0166812+0.00764045j -0.0142819+0.0152561j 0.00631222-0.0076696j -0.024351+0.0288316j -0.00201356+0.00651913j -0.00928279+0.0419246j 0.00174807+0.0126994j -0.000115304-0.0168746j 0.00133262+0.00873844j 0.00448907+0.00537306j -0.00461102-0.00709892j 0.00560835-0.0228099j -0.000557154+0.00553154j 0.00616325+0.0325786j 0.0165239+0.029344j -0.00196266-0.00608302j -0.00237587+0.00705101j 0.00811048-0.00235128j 0.00596486-0.0247559j 0.000486529-0.0125248j -0.00533679-0.00928046j 0.00562322-0.00146113j 0.0128706+0.0211696j 0.0025857+0.00454834j 0.00898967+0.00579322j -0.00214561-0.00196502j -0.00131903-0.0109176j 0.00404347+0.00404473j -0.00314798+0.0195739j 0.0109092+0.00150735j 0.011222-0.0100368j -0.00343983-0.0122674j -0.00913016+0.00678687j -0.00153658-0.00510065j 0.0110889-0.032734j -0.00134012-0.0199599j -0.00328337-0.00465774j 0.00189678+0.00526053j 0.0024696+0.0153348j -0.00131119+0.015155j 0.0117198-0.00485764j -0.00275689-9.20039e-05j 0.00696465-0.0280772j 0.00983989-0.0251474j -0.0162563-0.0278139j -0.0108882+0.135047j 0.125931-0.0213239j -0.0203875+0.0210652j -0.0101603+0.0232462j 0.0120487-0.0187056j 0.00549465+0.479865j 
-0.00324328+0.029133j 0.00173992+0.00517691j 2.37775e-05+0.00682578j -0.00405808+0.0111077j -0.016812-0.0176186j 0.0137128-0.0264046j -0.0151389-0.0136255j 0.00137899+0.0016022j 0.00444211+0.010988j 0.00112834-0.00953787j 0.00153827-0.0146376j -0.00169516+0.00134964j -0.0154823+0.00142382j 0.00885678-0.00565977j -0.0101043+0.0059431j 0.00521183+0.00131426j 0.00337697+0.00158943j 0.000941845-0.00422694j 0.00205098-0.0032675j -0.00854937-0.00972975j 0.00829562-0.0084001j -0.00482131+0.00443584j -0.00165709+0.00508254j 0.00575127-0.00478795j 0.00261977+0.000929167j 0.000453145-0.0110361j -0.00358778+0.000206918j 0.00667312+0.00740858j -8.3636e-05-0.00619054j 0.00488333+0.00778327j 0.00060885+0.00355835j -0.00335471-0.00607624j 0.00389985+0.0143091j -0.000889149-0.0176185j -0.0034866+0.012181j 0.000290928-0.0059242j 0.00579565-0.0112923j -0.00529583+0.00263913j 0.00609114-0.000650489j -0.00189053+0.000437437j -0.00272744-0.00634945j -0.0084965-0.00732038j -0.00557544+0.0250994j 0.00260221-0.0179403j -0.00045686-0.00265231j 0.00261864-0.0161963j 0.00231962+0.00308357j 0.00262264+0.00355503j -0.00629466-0.0057999j 0.0014183+0.0028248j 0.00221896-0.0019416j 0.00145384-0.00481285j 0.00361538+0.00548272j -9.79712e-05-0.00837207j 0.00357626+0.0029967j 0.0015156-0.00172294j -0.00603469+0.00331445j -0.00952716-0.00683405j 0.00220974+0.00446812j 0.00201302-0.000246632j -0.0114771+0.00676992j -0.00332983-0.00432337j 0.00237358-0.00102533j 0.00487521-0.0138438j -0.00158842+0.013617j -0.000213882+0.0148777j -0.000379998-0.0046231j -0.00972882-0.0043146j -0.00632494+0.000623551j -0.00132434+0.0108839j -0.00299397+0.0117519j -0.000891313-0.00630315j -0.00607666-0.000898932j -0.00929076+0.02485j -0.011259-0.0282171j 0.00301425-0.00474119j 0.011988-0.0205146j -0.00701467-0.0112454j -0.0141999-0.00928975j -0.00806025+0.0137517j 0.000702682-0.0170077j -0.000768271+0.00215058j 0.00289291+0.023944j -0.00569919-0.0165467j -0.00916291-0.00470163j -0.00194582-0.0292546j -0.0103815-0.00633916j 0.00222493+0.0137559j 0.00255689-0.00795863j 0.00242512+0.00642208j 0.0028921-0.0100284j -0.0103691+0.0300293j -0.00315903+0.00263584j -0.00766595+0.00781059j -0.00345757+0.0260691j 0.0064877-0.00113082j 0.00134047+0.0122283j 0.0102934+0.0352443j 0.0107233+0.00282652j 0.00598722-0.00961876j 0.0119171-0.0154518j -0.00552103+0.00490057j -0.00757704+0.0233508j -0.00602535+0.00489749j -0.00140416+0.003196j 0.0147708-0.00989988j -0.00102726+0.0244073j -0.0172687+0.0165034j -0.00924611+0.0074513j -0.00211975+0.000553862j 0.000916718-0.0146123j -0.00764294-0.00142909j -0.0051537+0.00515316j 0.00366726-0.024465j 0.00135868+0.0218266j -0.00148905-0.0168549j -0.000695906-0.0170483j -0.00110496-0.00105105j 0.00368343-0.00872514j 0.0117123+0.00542591j -0.00461885-0.0207073j -0.000213614-0.0106801j -0.0104859+0.037602j 0.0181087-0.00563499j 9.19431e-05-0.00839106j 0.126907-0.0210738j 0.0117846-0.149458j 0.0118259-0.00869346j -0.00581394+0.0378578j 0.00583565+0.481363j -0.00907298+0.0164209j 
0.0013419-0.0316964j -0.00435346+0.00678817j 0.00266632-0.00764378j 0.00251323+0.00137779j 0.0137231+0.0138155j -0.0217466+0.0284219j 0.0118226+0.0206152j 0.000412641+0.00697155j -0.00762218+0.00299393j -0.00963471+0.00494854j -0.001159+0.00417155j 0.0076479-0.000729886j 0.00562843-0.0138736j 0.000128755-0.0328431j 0.00772471-0.0168138j -0.00645804-0.00513228j -0.0099658+0.00890477j 0.00147579-0.00453825j 0.00615278-0.00365281j 0.00213907+0.0038406j -0.015091+0.0133993j 0.00225237-0.00131378j -0.00288446+0.00544147j 0.00242245-0.0138454j -0.00497201-0.00140132j 0.000994276+0.0199444j 0.00357587+0.00602433j -0.0124688-0.0100939j 0.00389271+0.0232268j -0.010665-0.0169985j -0.00661093-0.0127412j 0.00926121-0.0117768j -0.0149262-0.023205j 0.00459728+0.00514398j 0.00110127-0.0208461j 0.0183331+0.00130319j 0.00175672-0.0128694j 0.00562655-0.0025377j -0.00308146+0.00564297j -0.0020998+0.00503623j 0.00194772+0.0096383j -0.0089116+0.0109289j 0.0115147-0.00098412j -0.00627407-0.00587767j 0.00493633-0.00111373j -0.0105619-0.0107923j 0.000801117+0.00543276j -0.00187189+0.0109268j -0.0087461-0.00322003j 0.00677063+0.00413902j 0.0091668-0.0120278j 0.0013603-0.00333376j 0.0120453+0.00507046j 0.00880774+0.00250188j 0.0113195-0.0180756j -0.0118246-0.017399j 0.00307995-0.004061j 0.00545906-0.0165726j 0.0129005+0.00496404j 0.00465504+0.00960177j -0.00909459+0.00346711j -0.00692044+0.00789111j -0.00230343+0.0277749j -0.00568069+0.0249748j -0.00115634-0.0702764j -0.000716435-0.00575065j -0.00953762+0.00514245j 0.0234807+0.0135215j 0.00134374+0.00571664j 0.0141793-0.0215564j 0.020772+0.0141065j -0.0125275-0.00748928j 0.00645851-0.00367435j 0.013208+0.00176625j -0.0158572+0.00616321j -0.00500735+0.00392531j -0.014325-0.0177538j 0.0065566+0.0100028j -0.00860513+0.0171568j 0.000578718-0.0182357j -0.0219689+0.00524525j -0.0200143+0.00596789j -0.00312366-0.0103072j -0.00575735+0.0203147j 0.0399718+0.00478063j 0.010369+0.00984167j 0.00762861-0.0181218j 0.0172667-0.0210663j 0.00691104-0.00298095j 0.00034153-0.00781626j 0.00499492+0.00955563j -0.0150247-0.0183428j 0.00435384+0.0182019j -0.00886571+0.0393663j -0.00305491+0.00238573j -0.0165254-0.0089795j -0.00120147+0.0163301j -0.0197595+0.00295381j 0.0121476-0.0160004j 0.00117028-0.00437749j 0.00819372+0.00220434j -0.00452815-0.0162325j 0.0133184+0.0128984j -0.000346741-0.0087782j 0.0174062+0.00660407j -0.0113522+0.00239531j 0.00090437-0.0124854j -0.00159412-0.0177645j -0.0192408-0.0113272j 0.0274243+0.0126329j -0.0124507-0.00814069j 0.0312107+0.00431827j 0.000427897+0.0243418j -0.0133899+0.00744467j 0.0131279-0.00948904j 0.00844682-0.0179065j 0.0203863-0.0130619j 0.000577488+0.0181647j -0.0393964+0.104384j -0.0820283+0.0606358j 0.153291-0.00108352j -0.0125201+0.000947583j -0.0156751+0.00262987j -0.00850474-0.0395904j -0.00553892+0.0177966j -0.0351707-0.0529235j 0.071633+0.0764476j -0.0344738+0.304151j 0.0217678+0.345622j 0.0145023+0.0296182j 0.0120159-0.0459994j 
-0.00394395+0.0105561j -0.00120845+0.0256319j -0.000838051+0.0164968j 0.00110239-0.0020765j -0.0098561+0.0254835j -0.0137606-0.0193312j -0.0156024+0.00454103j 0.0110799+0.00604912j -0.00223282+0.00339227j -0.00194298-0.0125562j -0.00424795+0.0154587j -0.00446802-0.00700977j 0.00143592-0.0147461j 0.0090252+0.0208231j -0.0063924+0.00393874j 0.0064095+0.00188202j -0.0122262+0.00968198j 0.00766986+0.00347668j 0.0115899-0.0121535j 0.00809543-0.0126463j 0.00374237-0.0129304j -0.00195702-0.00593437j -0.000594024-0.00549564j -0.00211775+0.0132646j 0.00735194+0.00936279j 0.0112295+0.00705657j -0.00137479-0.000673094j -0.00244894-0.00022958j 0.00517576+0.0105509j 0.00902232-0.0225697j 9.45256e-05+0.00672515j -0.00512492+0.0118502j 0.000768557+0.00235152j 0.0172375+0.00807224j 0.00483479+0.00560458j -0.00605435-0.0158651j -0.0016656+0.0236687j 0.0034529+0.00223135j -0.0110098+0.0259565j 0.00489794+0.0184777j 0.0130504+0.00745536j 0.00758358-0.00357677j -0.0097228-0.000390112j 0.00669995-0.0162479j 0.00628392-0.0161859j 0.00472942-3.01097e-05j -4.83757e-05+0.00509106j -0.00769591+0.00373331j 0.00793548-0.00881863j -0.00269746-0.00797957j -0.00680976-0.00618391j -0.00265741-0.00605892j -0.000119178-0.00103696j 0.000150247-0.00895035j -0.00778526-0.00134869j -0.00977576+0.00178667j -0.0198616-0.0108938j 0.000528976-0.0199317j 0.010847+0.000387358j -0.00137855-0.0118559j -5.77153e-05-0.00297078j 0.00367049+0.0120916j 0.00216212+0.014656j 0.00181515+0.0102227j -0.0246064+0.0262113j -0.00901815+0.0163294j -0.00409886+0.0156755j -0.00718119-0.0129682j 0.023966+0.0196931j -0.00465592-0.0186519j 0.0177509-0.0307623j 0.00870408+0.0130873j -0.0044734-0.00252325j 0.00504455-0.0134737j 0.0019395+0.0438792j 0.00255844+0.00974001j 0.00815542+0.0367727j 0.00920616+0.0156832j -0.00370622+0.00458974j 0.0160105-0.00909272j 0.0032634+0.0282722j -0.0011508-0.021925j -0.0157757+0.017251j 0.0112047-0.0155145j 0.00912465+0.00552205j 0.017487-0.0174404j 0.00613128-0.031432j -0.0147794-0.0132897j 0.00528322-0.0104152j -0.00552297-0.0201501j 0.00817603+0.00778981j 0.0407205-0.0145121j 0.0129578-0.000664831j -0.013187+0.0112559j 0.00316197+0.0125576j -0.00375939-0.0161888j -0.00033684-0.021927j -0.0232633-0.0153255j -0.016502+0.00441512j 0.00137753+0.0225914j -0.00533099-0.0175134j -0.00789031+0.00463757j -0.00253809+0.000509907j -0.000516608+0.00998976j -0.0162571+0.0272197j -0.0316596+0.00414524j 0.00768427+0.000439164j 0.0371332-0.0129191j 0.00748948-0.000648423j -0.00421001+0.00151279j -0.00600462+0.0246015j -0.0219078+0.0577461j -0.00167476+0.00805666j -0.00930473+0.0149068j -0.0159397-0.0109785j 0.0318057+0.00967259j 0.0266904+0.0393549j 0.00192491-0.0318177j -0.14126-0.000155883j -0.0783453-0.0356481j -0.0571151+0.11846j 0.0302801+0.0160352j 0.0516203-0.109427j -0.0216004+0.0388276j 0.0404944-0.0766991j -0.0610405-0.0429251j -0.045569-0.0222861j 0.0357326+0.329767j 0.00884613-0.30222j -0.0158854+0.0611308j 0.0104525+0.0206361j 
-0.00282188+0.01801j 0.00381926+0.0051769j -0.000978171-0.0229464j -0.00851129+0.0109644j -0.0119226-0.0156722j 0.0134787-0.0190359j -0.0125223+0.00844815j -0.00516004+0.0158572j 0.00756599-0.0120957j -0.0053298-0.019204j -0.0027973+0.0172738j -0.0132036+0.0123936j -0.0127735+0.0236878j -0.000658306+0.028045j -0.0082504+0.0150076j 0.00794112+0.00509076j 0.00252555-0.00293397j -0.000491133-0.0327463j -0.00595115+0.0112066j -0.00536374+0.00582072j 0.00987623+0.00601601j -0.000317327-0.00728583j 0.00433753-0.00265495j 0.00616839+0.014235j -0.0151135-0.00385553j 0.00189953-0.00582533j -0.00411454+0.00119094j 0.015056+0.0137565j 0.00810217-0.0279984j -0.00249686-0.00432466j -0.000987723+0.0196634j -0.00159638+0.0421052j 0.0159834-0.00440578j -0.0147232+0.0176277j -0.015963+0.0136478j -0.0403025-0.00879459j -0.0180251+0.0375312j 0.00144039-0.0103999j 0.0214367+0.00489733j -0.00616497-0.00105137j 0.0329624+0.0138055j 0.00329233-0.0326256j -0.012213-0.021616j 0.000280769+0.00900877j 0.00203737-0.00313955j 0.0175092-0.0137412j 0.00303705-0.00972562j 0.000356568-0.0326369j 0.0308117-0.0162681j -0.0113334+0.00148885j -0.00523127+0.024885j -0.00769761+0.0233491j -0.00341602+0.00188746j 0.000692542+0.0249954j 0.0189232+0.00816221j 0.00607138+0.0198674j -0.0421796-0.0389714j -0.0136502-0.000645892j -0.0152394-0.00160855j -0.00387467-0.0209924j 0.041182-0.00251884j 0.00277887-0.0122317j 0.000402849-0.0038191j -0.0184548-0.0275281j -0.0215256+0.0596208j 0.00604346-0.0107755j 0.0132931+0.00450135j -0.0156025-0.00883508j 0.0106769+0.0056331j -0.0147867-0.00103104j -0.000717265-0.0133007j 0.0412632+0.0218761j -0.0143813+0.00697928j -0.0194355-0.0294944j 0.000609304+0.0247899j 0.0115657+0.0140464j -0.012998+0.0388698j 0.00780547-0.00727115j -0.00351525-0.0292418j 0.00655715+0.015779j 0.0380424-0.0152531j 0.0376594-0.00701206j -0.0199836+0.0376112j 0.0510102-0.0394589j -0.032915+0.0156432j -0.0112191-0.0383132j 0.0224347-0.0155424j -0.0284003+0.00632759j -0.0119097+0.00461185j 0.00417309-0.0142765j 0.00501231-0.0367164j 0.0762299-0.00237618j -0.0101612-0.0315136j 0.0233275-0.0575626j 0.010828-0.0329816j 0.0131604+0.0375469j -0.0122093-0.0419757j 0.00259048-0.0494247j -0.0148031-0.0066574j -0.0172854+0.00522079j -0.0304187+0.0266796j -0.0179005+0.00904291j -0.0299712-0.0276016j -0.0383196+0.0322695j -0.0295117-0.0130681j -0.0114338-0.00286818j -0.0276015-0.0119294j 0.00160767-0.0576864j -0.0670524+0.0312238j 0.0263466-0.104226j 0.087105-0.0381857j -0.0821557+0.052237j -0.115914-0.00236305j 0.0136463+0.0542678j 0.0208269+0.00248874j 0.0399932+0.0441279j -0.00265383+0.0233053j 0.00676721-0.0199257j -0.0193621-0.03649j -0.01895-0.0140204j -0.0271906-0.0409541j -0.0351168+0.105462j 0.0134682+0.00309859j -0.0103228-0.248017j -0.0160857-0.397436j -0.0113289+0.00221371j -0.0796286+0.014264j 0.0179451+0.00123055j 0.00144544+0.0770116j -0.0305777-0.0161374j 0.00386781-0.0669811j 
0.00249553+0.00712735j 0.00297961-0.00527857j -0.00928281+0.00923146j -0.00446668+0.0294417j 0.0043851+0.00980739j 0.0128239+0.00694379j 0.00571179-0.0257196j -0.00110783-0.00834134j 0.00716463+0.00757261j 0.000569654-0.0266589j 0.00395541-0.0113107j -0.00858061-0.00877898j -0.0178685+0.01748j -0.00573814+0.0132455j -0.00929117+0.00539791j -0.00868393-0.00540637j 0.0125757-0.00900244j -0.000838353-0.0438563j -0.00330801+0.0055829j -0.00998085-0.00944782j -0.00527407-0.0133008j -0.00302863+0.00388039j -0.0119824+0.0106171j 0.0108413-0.0114949j -0.000688977-0.0238116j -0.0072699+0.0103554j -0.00559404+0.010049j 0.00481439-0.0036983j -0.00682434+0.0145082j -0.00223494-0.01312j 0.00208629-0.000366925j 0.00161293+0.0222577j -0.0105143+0.0244513j -0.0117665+0.0114452j -0.0142226+0.0261762j -0.00875454-0.0138297j -0.0107228-0.0105721j -0.00766068+0.00402379j 0.00834688-0.0213363j -0.0114556+0.0170526j 0.0249156-0.00734483j -0.0108089-0.0146513j -0.0183617-0.00494458j 0.0202979+0.0105143j 0.0139274+0.0104734j 0.0191363-0.0105174j 0.000619544-0.00622064j -0.00644057-0.0264097j 0.00786785-0.00653231j -0.00224416-0.00203041j 0.00676798+0.00882443j -0.00843982-0.00219625j 0.0111672+0.00874851j -0.00518479-0.013531j -0.00220775-0.0121481j 0.0048726-0.0119028j 0.0109179-0.00408365j -0.00549622+0.0247877j -0.0178001+0.0158846j -0.00807523-0.0195385j 0.00485721+0.0171072j -0.0217694-0.0311727j -0.010733-0.0118503j -0.00434965-0.0285598j -0.00619494+0.0338513j -0.000335796+0.00305651j 0.0151996-0.00641441j -0.0113024+0.00572936j -0.00957608-0.00869455j -0.0120002-0.00201273j -0.0089856+0.0243858j 0.0202939-0.0095793j -0.0149358+0.00705091j -0.0262645+0.0216328j -0.0081616-0.0301274j 0.0106048+0.00147032j -0.00273958-0.000199654j -0.0175581+0.027499j -0.0125103+0.00985234j -0.00135332+0.0169963j 0.0415895-0.00737773j 0.0392863-0.0083654j -0.00473832+0.00601598j 0.0509333-0.0375209j 0.00694527-0.003227j -0.0430607-0.0583894j 0.0114005-0.00180636j 0.0126526-0.0205216j -0.0178549+0.0177295j 0.0101698-0.00214456j 0.00307674-0.04j -0.032924+0.0483134j -0.020865-0.0169182j 0.0329447-0.0150678j -0.0171159-0.0183369j -0.010192+0.0456509j -0.00525106-0.0095516j -0.0104149+0.0216037j -0.00614603+0.0134032j -0.0185242-0.0171459j -0.0278112+0.00770172j 0.0198581+0.0146263j -0.0204203-0.0399813j -0.010692-0.0069511j 0.0939592-0.0156533j 0.0122963-0.00100479j 0.00611362-0.0398408j 0.0530857-0.059022j -0.0656683-0.0542506j 0.0747195-0.0226134j 0.0332558-0.0296041j 0.0874276-0.0753464j 0.0552163-0.0491169j -0.0190344+0.0649054j 0.0730795+0.0578747j 0.0128286+0.0588705j 0.0308175-0.0290856j 0.0284778+0.0467047j 0.0441428+0.0260853j 0.0133363+0.0605482j -0.00627504+0.0647712j 0.0213294+0.202013j 0.010889-0.119133j -0.026436-0.278822j 0.0017817+0.278585j 0.0640737-0.00879771j -0.0233838+0.017599j -0.00263063+0.0173052j -0.00146478-0.0731319j -0.0101723+0.0510604j -0.0207097-0.0057276j 
0.00885786-0.010648j 0.00129209-0.0419899j 0.0027316-0.0284961j -0.00222331-0.0115084j 0.00719053-0.00618737j 0.0163296+0.0326105j 0.0323579-0.0407474j -0.0186934+0.0321792j 0.00421268-0.00907615j 0.0015425-0.00645995j 0.00372666-0.0117393j -0.0218949-0.0118388j 0.0179193+0.0405298j 0.00379589+0.00915086j 0.0143884+0.033334j 0.0044417-0.0102679j 0.00595319+0.00941264j -0.00928457-0.0182168j -0.0123289+0.0207784j -0.00423334+0.00570034j 0.00699348-0.0242061j -0.000949449-0.0134733j -0.0136468-0.0203425j -0.0136572+0.0499684j -0.0119714-0.0123994j -0.0139516-0.00682537j -0.0114922-0.00821155j 0.0475383-0.0560248j -0.0079886-0.0284572j 0.0075851+0.0136222j 0.00722845+0.015387j 0.0173614+0.0250196j 0.0174369+0.0311512j -0.0129777-0.0266474j 0.00864322+0.0444964j -0.0608234-0.00228382j -0.0479734+0.00530196j -0.00832404+0.00413166j 0.0190595+0.0110856j -0.0292529+0.00113484j 0.0558188+0.0183668j 0.000428026-0.00926742j -0.00919901-0.0247104j -0.00254189-0.0207851j 0.00257586-0.00827648j 0.0243157-0.00761456j -0.0115524-0.00915059j -0.0173385-0.0500804j 0.0844316+0.00305416j -0.0325148+0.0185451j -0.0236143+0.0546521j -0.00810692+0.0213635j -0.00676538+0.0132287j -0.0339468+0.0252115j -0.0287078-0.0129605j 0.0148597+0.0262774j -0.0540794-0.0563595j -0.00510536+0.0253236j -0.00124187-0.016851j -0.016196-0.0198111j 0.0740403-0.0345716j 0.020933-0.0110651j -0.0355255+0.00390085j -0.00563445-0.040896j -0.0329766+0.152256j 0.0276054-0.00919357j 0.0237092+0.0229064j -0.0489316-0.00400599j -0.00508798+0.0152122j 0.0149099+0.0225084j -0.0185991-0.0513403j 0.038161+0.0508571j -0.0300337-0.0142522j -0.038688-0.024725j -0.0587639+5.02104e-05j 0.0155572+0.0261256j 0.00939694-0.0256392j 0.0326877+0.0117598j 0.00690788+0.0173554j -0.0314479+0.0203664j -0.0368477+0.008424j 0.0198965-0.0202777j 0.0296477+0.00800365j -0.0117361+0.0068261j -0.0981432+0.0435566j 0.0374912+0.0483029j -0.00752601-0.0181197j 0.0264184+0.000681454j 0.00680138-0.0200765j 0.036099-0.0167366j 0.0460316-0.0429172j 0.0540739+0.0445395j 0.016198-0.0209588j -0.0172577-0.00256424j -0.0107776+0.0450819j 0.0573394+0.0538853j -7.7545e-05-0.0295669j 0.0184691+0.0499177j -0.0345786+0.00721341j 0.0364877+0.000704839j -0.00799957-0.0549722j 0.0064182+0.0270982j 0.00627781+0.00368104j -0.0139047-0.000769782j -0.0334949-0.00488174j -0.0385568+0.0172075j 0.0217191+0.0421844j 0.170348-0.0223974j 0.0490867+0.00431401j -0.0112899+0.0611141j 0.00818889+0.0801796j -0.0517712+0.0793643j -0.00322378-0.0507823j 0.0357147-0.0464367j -0.0169226-0.00378597j 0.0486178-0.0460316j -0.0581557+0.0410069j 0.00890272-0.0747096j -0.0215036-0.0173718j 0.0317335-0.0307985j -0.0223393-0.0687371j -0.0102907+0.258871j -0.044866-0.213458j 0.0123827+0.221118j -0.0171669-0.0551839j 0.0323164-0.0307866j 0.0825663-0.0156778j 0.00867429+0.00928184j -0.0092937+0.109669j 0.0243262+0.0244302j -0.0115558+0.0242426j 
-0.000330303+0.033273j 0.00486036-0.00896039j 0.00174942+0.0301252j 0.00681337-0.0241012j -0.0115962-0.00230469j 0.0158464-0.0226877j -0.00601589-0.0087642j 0.00903096+0.00192697j -0.0054961+0.01915j 0.0225029-0.00216428j 0.0102357+0.0194567j -0.0145793-0.00719988j 0.00723025-0.0326017j 0.0340137-0.00611879j 0.00486496+0.0203054j 0.017793-0.00749234j 0.00374214-0.0030021j -0.00279042+0.00771667j 0.000529767+0.0217546j 0.000127961-0.00180283j 0.000256693-0.0101164j -0.00617094-0.00801384j 0.00214354-0.00517023j 0.0171461-0.00731366j 0.00502606+0.0356864j 0.0158798-0.0115749j -0.00718336-0.00349186j 0.0124338+0.0101655j 0.00312557+0.00872819j 0.000684687-0.00269743j 0.00576519+0.0137175j -0.00981375-0.0127662j 0.00493367-0.000285054j 0.0124562-0.015016j 0.00568292+0.059671j -0.0140445-0.00232885j 0.0205675+0.00367301j -0.011281+0.0155398j -0.00632368-0.0138962j 0.00882986+0.0222515j -0.0120029+0.0501653j -0.0057316+0.0244114j 0.00130443-0.0308735j -0.0139432-0.0140512j -0.0158454-0.00592361j -0.00228521+0.00336054j -0.00824515-0.000416163j -0.0103727-0.0040341j 0.0286394-0.00256149j -0.0177587-0.0207085j -0.0243122+0.00424575j -0.0137604+0.0054171j 0.000329811-0.0326069j -0.0243359+0.00929858j -0.0316359+0.0343192j 0.0101547-0.018108j -0.0116907-0.0316888j 0.00650843-0.0127431j 0.0117263+0.0333036j -0.00561134-0.00159221j 0.0275853-0.0239504j -0.00967736-0.0179265j 0.0129621+0.0122768j 0.0214789+0.0181934j -0.00589226+0.0110261j -0.0101397+0.0451034j -0.0270793+0.0276373j -0.0459984-0.00378029j 0.0665146+0.00813955j 0.0205424+0.017986j -0.000714185+0.00639264j 0.0160541-0.00514211j -0.0332639+0.016103j 0.0266985-0.0144636j 0.00406923-0.00974128j 0.00651344+0.0543002j 0.0417176+0.000967657j 0.0028795+0.00533585j -0.0743602+0.0210701j 0.0148109+0.00705074j 0.0188697-0.0452751j 0.0475077-0.0100553j -0.0245729+0.0550272j 0.00412406-0.0251281j 0.056472+0.0401575j 0.00635627-0.0501346j -0.0132379-0.0437311j 0.00375084+0.0085089j 0.00715775-0.0783375j -0.0298982-0.0351306j -0.0287118-0.00984497j 0.0335316+0.0232803j 0.0214699+0.0149448j -0.0146378+0.016798j 0.0218531-0.056814j 0.0399304-0.0539832j 0.0178747+0.0276359j 0.0318452+0.00232622j 0.00490507+0.00590953j 0.0228099-0.00012557j 0.00866586-0.007006j -0.0447075-0.0140988j -0.0468221+0.0229935j -0.00542053+0.0343669j -0.0629815+0.0112363j -0.05402+0.0316253j -0.00435741+0.0963907j 0.026108-0.0424014j 0.0656761-0.0318159j -0.026548-0.0453972j 0.165248+0.0110785j 0.00588114+0.0521168j 0.0906749-0.0373474j -0.0219089-0.00717622j 0.00688206+0.0554369j -0.0200846+0.0257853j -0.015887+0.0876488j -0.0146069-0.0405812j -0.0621681-0.0619052j -0.0354131-0.0833696j 0.00861885-0.203216j -0.0183833-0.188634j -0.0129551-0.297049j -0.0233543-0.0722436j 0.0269952+0.0421741j 0.134711-0.0221634j -0.0233774+0.00493325j 0.0289574-0.0826007j 0.0120743+0.0200399j -0.00391829+0.0710678j -0.0368884-0.029822j 
