-0.048799-0.0114819j -0.00143896+0.151959j 0.0271154-0.0562593j -0.00769864+0.0444151j 0.00329767-0.0176702j -0.0151794+0.00263898j -0.025622-0.000178525j -0.00716392+0.0368219j 0.0121296-0.0178061j -0.0311924+0.00334883j 0.0187903+0.0192617j 0.119748-0.143882j 0.0167387+0.0888579j 0.0442816-0.0708803j 0.0289566-0.00652839j -0.0441709+0.0823175j -0.00970374-0.0276036j -0.0136614+0.0386034j 0.00271442+0.0262651j -0.0256773-0.0011482j 0.0193973-0.0124888j -0.0316186-0.00465939j -0.0247+0.0280424j 0.00759963+0.00341736j 6.75185e-05-0.032541j -0.066834+0.0566439j -0.0535746+0.129102j 0.132557-0.0526421j -0.049366+0.0624556j -0.0140891+0.0138632j -0.00759628+0.048731j 0.0399143-0.0418004j 0.00778008+0.012606j -0.00716128+0.00282927j 0.0352964-0.0360139j 0.0263887-0.0173932j -0.0268496+0.00667009j -0.0343705+0.0220755j -0.0246505+0.0136693j -0.00111498-0.00237187j -0.027241+0.0329644j 0.0259374-0.0160424j -0.0188053+0.0361416j -0.028796+0.0141513j 0.0160776-0.0228857j -0.00752916+0.0168642j -0.00627281-0.0019578j -0.0261809+0.0185075j -0.00304578+0.00121313j -0.00423074+0.00772607j 0.0159+0.00404385j 0.00561159+0.0167123j -0.0031411+0.00389596j -0.000629314-0.0202718j 0.0106844-0.0104093j 0.0332051-0.00523115j 0.0211272-0.0281479j 0.00221805-0.0175475j -0.0384125-0.00704674j -0.0129662-0.022502j 0.00920137-0.00659945j 0.0242652-0.0152381j -0.029717+0.00908965j -0.0300353+0.060742j -0.0346656+0.0487722j -0.0687532+0.0502301j -0.0931497+0.0258306j -0.0580959+0.0722558j -0.115175+0.0469619j 0.0199666-0.0154922j -0.0808567-0.0353218j 0.174536-0.134972j 0.00176235-0.000404645j -0.0560325+0.0598893j 0.0271854+0.0813004j 0.0760782-0.0772541j -0.022939-0.0139805j 0.0603188-0.0860217j 0.00713689-0.0153027j 0.009046-0.0292719j 0.0177919+0.00220018j -0.0698849+0.0466081j -0.00334967-0.0212707j -0.0399333+0.0659572j -0.00484915+0.0303724j -0.0298378+0.00736153j 0.0174025-0.0270678j -0.0297784+0.0333863j 0.007471-0.0197331j 0.0212158-0.0184463j -0.0366073+0.0335537j -0.0050117+0.0207679j -0.00566471+0.00339798j 0.0248358+0.00397624j 0.00447463-0.0147673j 0.0198712-0.0150804j 0.0184157-0.0258603j 0.00791456-0.0190561j -0.0114466+0.00381053j 0.00663192-0.0112764j -0.0074945+0.01022j -0.0137668+0.0222007j 0.0266529-0.00772445j 0.0196845-0.0166862j -0.0279285+0.015536j 0.000527488+0.0085475j -0.00319403+0.0041878j 0.00111337-0.011351j -0.0195469+0.0159618j 0.0245744-0.00833026j -0.00963837+0.0080091j -0.00702079+0.00545781j -0.0129383+0.0037694j 0.0208711-0.0119173j 0.00049661+0.000838067j 0.00666713+0.000212713j 0.00716393-0.0221679j 0.00274246+0.00644484j -0.0111126+0.00660393j 0.024818-0.00581349j -0.0134656+0.00425461j 0.0222695-0.0178266j -0.00148145+0.00714905j 0.0108363-0.00104736j -0.01927+0.0138976j -0.00434044+0.00535603j 0.00517045-0.0123825j 0.0128201-0.00592236j 0.00523777-0.00923666j 0.00307542+0.00995046j -0.0136687+0.00196846j -0.0106423+0.0038711j 0.00377006-0.0121773j 0.00218801-0.00876433j 0.0233555-0.00847246j 0.0124908-0.00695978j -0.00549422+0.00677412j 0.00455693-0.00587644j -0.0173858+0.00389907j 0.00208399-0.00170802j 0.0215066-0.0256506j -0.00599295-0.014971j -0.0108785-0.00266216j 0.0280982-0.0156941j 0.024568-0.018939j 0.00844423+0.0179774j -0.00493259+0.00605354j -0.0156055-0.000368799j 0.00727968+0.00136831j -0.0157575+0.0145051j -0.00294958-0.00687625j -0.0404192+0.0397719j -0.00468389+0.00148056j 0.022924-0.0385859j -0.0375935+0.0051379j -0.0403197+0.0631247j 0.038692-0.123216j -0.117629+0.0359434j 0.114506-0.173904j 0.110911-0.0444333j 
0.0105855+0.155447j 0.0418835+0.025313j -0.0252158+0.0455983j -0.0306297+0.0572431j -0.0311373+0.0163668j -0.0154353+0.0114051j -0.0119675-0.000794962j 0.0105917-0.0314342j -0.00245164+0.0186089j 0.00623558+0.00184976j 0.0261869-0.073186j -0.0236366-0.0871709j 0.124178-0.115654j 0.018453-0.0257289j -0.0349196+0.0882584j 0.0263361-0.00726018j -0.00660953+0.0304696j -0.0647504+0.0361818j 0.0196219-0.0177691j -0.0393121+0.0251401j 0.00921749-0.0123351j -0.017883+0.030221j 0.00593967-0.0116653j -0.00501773+0.0432646j 0.0125225-0.00657758j 0.00271613+0.0712624j 0.144697-0.0886812j 0.0550965-0.120926j 0.0193022-0.010382j -0.0521269+0.0519535j 0.0156844-0.0180425j -0.00569555-0.0403309j -0.0379609+0.0459802j -0.033768+0.049253j -0.0261008+0.011561j -0.0137173+0.00858576j -0.000514309-0.00900295j 0.0189736-0.0191455j -0.0190456-0.000474j 0.00147916-0.0165479j -0.0016241-0.00812968j 0.0151494-0.00750682j 0.0350265-0.0310825j -0.0297577+0.00839041j -0.00378421-0.00444981j 0.0176251+0.00704681j -0.016211-0.00380701j -0.00127779-0.00567317j -0.0198843+0.0109162j 0.0080371-0.000184805j -0.0168993-0.000502821j -0.0055779+0.0236125j 0.020663-0.0144041j -0.00964356+0.0299854j 0.0220269-0.00425282j 0.00929116-0.0393531j -0.00385415-0.000725347j -0.00836303+0.0182804j -0.0329783+0.0356734j -0.0417044+0.0371897j 0.000486712+0.0143008j -0.00175955-0.0245337j -0.0228066+0.0423194j 0.0199906+0.00182338j 0.0549847-0.00622319j 0.0310035-0.00976195j -0.0100307+0.043099j 0.087368-0.00962133j -0.0956104+0.0819582j -0.0688297+0.0475726j -0.182812+0.141233j -0.10054-0.0314437j 0.0185155-0.0150349j 0.0212293+0.0571336j 0.0989753-0.103975j -0.00926248-0.0534166j -0.038+0.060031j -0.0219834-0.0288771j 0.00932809+0.000884491j -0.0287177+0.0160295j 0.000711853-0.00711383j -0.0382019+0.0940633j -0.0449328+0.0338982j 0.072723-0.0417858j 0.0536297-0.0334893j -0.00941182+0.0241979j -0.0259633+0.0137834j 0.00102956+0.0177604j -0.0134087+0.00731915j -0.00512681-0.00423201j 0.0232335-0.0033044j 0.0199399-0.0114676j 0.00442014+0.0118088j 0.0481639-0.0491392j -0.0235738+0.0108656j 0.0004029-0.00569168j -0.0210813+0.0103828j -0.0163968+0.00722245j -0.0130332+0.0146252j -0.0195957+0.00421468j 0.00662467-0.00282035j 0.012705-0.00430364j 0.0237218-0.0209791j -0.00922003-0.0112373j -0.0132267+0.0117949j 0.0143652-0.0078705j 0.00561949-0.00166568j -0.0147455+0.0108939j -0.000203911+0.00680649j 0.00721116-0.018388j 0.00410277+0.000268217j 0.00783961-0.00371704j 0.00553541-0.00417522j 0.00417226-0.00920414j -0.0061469+0.00324844j 0.0167998-0.0160988j -0.0312613+0.0169681j 0.00859524-0.00840727j -0.0111465+0.0116281j -0.00902539-0.00125715j 0.00625032+0.00258543j -0.00746778-0.0056742j 0.0178028-0.0116402j 0.00900506-0.0125468j -0.00319576+0.0145288j 0.0128993-0.00177902j 0.0053392-0.00119774j -0.0171169+0.00276998j -0.0049267-0.00908117j 0.010783-0.0106475j -0.00900488+0.00552985j -0.0246873+0.0101685j -0.0128274+0.00383619j -0.00570838-0.0010084j 0.000377802-0.00397913j 0.00927742-0.0203181j -0.00539326-0.00385203j 0.00354796-0.00282741j -0.0091203+0.0121063j -0.00134971+0.0130466j -0.0280415+0.0114389j 0.00673955+0.00816255j -0.0360448+0.0288795j 0.00912428-0.031813j -0.013134+0.0141814j 0.002212+0.00694542j 0.0194246+0.0140486j 0.00200272-0.00173804j 0.00956824-0.0197131j 0.0154531-0.0129681j -0.0099649-0.00473364j -0.00338698-0.0113189j 0.0301087-0.0321298j 0.0257318-0.0419867j -0.0255429+0.0494687j 0.0375856+0.00678845j -0.112902+0.0515933j -0.0463604+0.130869j -0.118707+0.0437991j 0.113458-0.168031j 
-0.0633735-0.0520834j 0.0807678+0.06672j -0.0487596-0.0262059j -0.0284241+0.0614662j 0.0398108-0.02705j 0.0522959+0.0233228j 0.0592128+0.00515379j -0.0246328-0.0191833j 0.0102397+0.00900864j -0.071416+0.00293126j 0.043354+0.141355j 0.0527715-0.0484125j 0.0837907+0.0336591j -0.0147859+0.0129807j -0.0378202-0.0244304j -0.0187754+0.0109172j 0.0410513-0.00926395j -0.0369157-0.0112841j -0.0228977+0.0324695j 0.0163303+0.0209488j -0.00269496-0.0429259j -3.17652e-05+0.0437196j 0.00585935-0.0293607j -0.0252798+0.0228707j -0.020437-0.0493557j 0.0196595-0.0386504j 0.00195607+0.0504934j 0.062473-0.0233365j -0.000898796+0.00295995j -0.0400604-0.0267547j 0.0188229+0.0256415j -0.00200651+0.00446615j 0.00569708-0.00502439j 0.00733783-0.0148231j -0.000108855-0.00205796j -0.0229815+0.00975476j 0.00781674-0.017022j -0.0183622-0.0304152j -0.00280966+0.00105825j -0.0103013-0.0109185j 0.00550119+0.00379313j -0.00836075+0.0224968j -0.018713-0.00538173j 0.00187747-0.00266142j 0.000994215+0.0208817j -0.0096945+0.0116662j -0.00759619+0.00724905j -0.0251982+0.00825218j -0.0156382-0.00397139j -0.00310963+0.00116837j -0.0180774-0.00520775j 0.0102865-0.0133353j -0.00370094+0.00206294j 0.0136327-0.0175005j 0.00551269-0.027978j -0.0104248+0.00661042j 0.00639842-0.0131317j -0.00604417-0.0135709j 0.0139302-0.0100742j 0.0189003+0.00345981j 0.0104727-0.0118136j -0.0467098-0.0145632j 0.00142872+0.00548205j -0.0351166-0.0223524j -0.0336725+0.0624972j 0.0228954+0.00915274j -0.00216217-0.0227345j -0.009131+0.00473087j -0.00664451+0.00692224j 0.00219306+0.000602599j 0.00632009+0.00453756j -0.00881517+0.019696j 0.000715696-0.00990361j -0.00869271+0.00233442j 0.0216618+0.0396198j 0.00286302+0.0191234j -0.0134748-0.0268805j -0.0164532-0.00113556j 0.00720158+0.00138131j -0.00365269-0.00778051j -0.0186851+0.0120839j -0.011703-0.00922741j -0.00284266-0.00581337j 0.0366099+0.00983145j 0.00882798-0.000680395j 0.0166851+0.005904j -0.00116633+0.00679714j -0.0135402-0.00448151j -0.00801249-0.0104306j 8.09875e-05-0.0112566j -0.00335219-0.0172467j -0.00485794-0.00642434j 0.0159166+0.00500252j 0.00882383+0.00995416j -0.00262548-0.0172544j 0.00400046-0.00490679j -0.00919651+0.00685385j -0.00281653-0.011717j -0.00602665+0.00334126j 0.00125611-0.00306605j 0.00202132+0.00359353j -0.00660259-0.00112018j 0.0101563+0.0121113j -0.00991836+0.0160672j -0.00259588-0.00271099j -0.00104656-0.00947637j -0.00278341-0.000780643j 0.00407299-0.00959866j -0.00228685-0.000900915j -0.00838592+0.00888251j 0.003058+0.00337828j -0.00122804-0.00680198j -0.0052564-0.00205668j 0.0040046+0.00431301j -0.00705108-0.00936354j 0.000723227+0.00698452j -0.0023607-0.00111066j -0.00150416+0.0017547j 0.00430756-0.0152593j 0.00426149+0.00463826j 0.00871113-0.00473774j -0.00170697-0.00461023j 0.00145169+0.00862461j 0.0117165+0.00242274j 0.00156983-0.00259692j 0.00630218+0.0144619j -0.00297571-0.00879323j 0.00644319-0.00134423j 0.0028149-0.0106739j 0.0112537+0.0111917j 0.00124124-0.00225259j -0.00836442+0.00102565j -0.00366087-0.00261531j -0.000450423-0.0136117j -0.000904205+0.002374j 0.00702363+0.000784559j 0.0108385+0.0205052j -0.00950572-0.00269344j 0.0101885-0.000672703j 0.00382141+0.00433807j -0.00917283+0.000546243j -0.0130951+0.00203335j -0.00960564+0.00818214j -0.011734+0.0162919j -0.00150633+0.0125493j 0.00334812+0.0141801j 0.00219691-0.00283189j 0.00563613+0.0164693j -0.0212737+0.0410655j 0.00606257+0.0242452j -0.0061278-0.0218175j -0.00181386+0.015602j 0.00408294+0.0271496j 0.0482604+0.00916391j -0.0162323-0.0229329j -0.00997036-0.0145641j 0.0244998-0.021718j 0.0142616+0.0449103j -0.0259417-0.00601891j 0.0407839+0.0541958j 
0.0611234+0.0556803j 0.0789072+0.0280867j 0.0308291+0.0557245j -0.0115369+0.0493003j 0.0427849-0.00199079j -0.00236204+0.0442319j -0.00228564+0.00563474j 0.070395-0.0614447j -0.0465395+0.0565401j -0.0393855-0.0713093j -0.0451438-0.0758549j -0.0833381-0.104384j 0.0581744+0.0024212j -0.00774228-0.00290373j 0.0027435+0.0204674j -0.0238748+0.0300139j 0.010433+0.0303337j 0.0293779-0.00428019j -0.0185565+0.00132174j 0.00224898+0.007589j -0.000409508-0.0152604j -0.0431306+0.0127197j 0.00577903+0.0350341j -0.0318574-0.0146321j 0.0200526-0.0486276j -0.00282985+0.0645803j 0.0511652-0.000115057j -0.0412141+0.0187716j 0.0147039+0.0233332j 0.000649055+0.0217338j 0.00275204+0.00263536j -0.0201083-0.0244748j -0.00886247+0.00153559j 0.00529617+0.00294591j 0.0118721-0.023629j -0.000274115-0.000449671j -0.000171148-0.00077973j 0.00597599-0.020957j 0.00186128-0.0088703j 0.00864088-0.00878595j 0.00257209+0.0133822j -0.017855+0.000531631j -0.0140239+0.00505248j 0.0115859+0.00138757j -0.0221895-0.0137486j -0.0126609+0.0125183j 0.00095748-0.0083491j 0.00595728+0.00562358j 0.0121087-0.00396478j -0.0100212-0.00626565j 0.0024159-0.00341206j -0.0141596+0.00528978j -0.00872698+0.00443845j -0.0164676-0.000495518j -0.00373565+0.01841j -0.00265314-0.00591161j -0.00806578-0.0130647j 0.00477245+0.0120992j 0.0142398-0.0309864j -0.00193306-0.016252j -0.0103386+0.0150076j -0.000321551-0.0206622j 0.0141143+0.0151205j -0.00652178-0.00987204j -0.0554634-0.0252265j -0.036455+0.0509441j -0.0204059+0.000660066j -0.000931119+0.022672j -0.00727695-0.0123981j -0.0219224+0.0173274j 0.0139043-0.032795j 0.00261848+0.0122443j -0.0133063+0.01234j 0.0173053+0.0296145j 0.00259488+0.0233315j -0.00247617-0.00399705j 0.017419-0.00159281j -0.0201906-0.0161762j -0.00268058+0.00794739j -0.00465652-0.00838885j -0.0153773+0.00445527j 0.00446696+0.0126599j 0.0137973-0.00493721j 0.0034487+0.00889828j -0.0106877+0.0145605j -3.86689e-05+0.0158443j -0.00784463-0.0010279j 0.00344285+0.00424114j 0.00210791-0.00168571j 0.0081225-0.00366631j 0.00315135+0.000829868j -7.57453e-05+0.00507484j -0.00256873+0.00520827j -0.0047856-0.00120937j 0.0080758+0.00210405j -0.0106642-0.00866118j -0.00615265-0.00279972j -0.000660233-0.0102981j -0.00435826+0.00371039j 0.00181691-0.0015124j 0.00357965+0.00345387j 0.00376368+0.00286358j -0.00473118-0.00356578j -0.00702283-0.00877426j 0.00391526+0.00725497j 0.00349454+0.00502119j 0.00482719-0.00215695j 0.00265303+0.0034538j 0.0106355-0.000701615j -0.00509154-0.000612433j -0.00128433+0.00282517j -0.000153735+0.0042807j 0.00209577+0.000399457j -0.00633946+0.00118613j 0.00593908+0.00133889j -0.00314525+0.00152945j 0.0221014-0.0125754j 0.00389329+0.000101964j -0.0029065-0.00025979j -0.00772432+0.00415325j -0.00274283-0.00601013j -0.00849917-0.0140745j -0.0056297-0.00560123j -0.00429546+0.00870668j -0.00447512-0.00851097j -0.00263055-0.0019926j -0.000435331-0.000188713j -0.00579412-0.021657j -0.00281804-0.0116519j 0.0107436-0.009886j -0.00679992-0.0144584j 0.00562635+0.00207136j 0.00725954-0.0121769j -0.0076656+0.0155664j -0.00709938-0.0125302j -0.000663063-0.0139818j 0.00685063+0.00163225j -0.0126778-0.000351921j 0.00125822+0.00426154j -6.64611e-05+0.00166623j -0.00176991-0.00304732j 0.0171412-0.00294662j 0.0163398-0.0126925j -0.00797506+0.00443191j -0.0169255+0.00234843j 0.000230243+0.00640113j -0.0205678+0.0128528j -0.0153244+0.0164733j 0.00607238-0.038298j 0.001058+0.012841j 0.0210505-0.0237861j 0.0222246+0.0171513j -0.00973299-0.00736366j 0.0210863-0.0264193j -0.00669128-0.0131766j 0.00722284+0.0271513j 0.00204244+0.0152535j -0.00140831-0.00424775j -0.0191057-0.0534708j -0.0273464-0.00268931j 
-0.0261846-0.0220039j 0.0511148-0.00364409j -0.0740855+0.0249048j -0.00189745+0.126526j -0.0042468+0.0153783j 0.000502259-0.0550793j -0.00376312-0.0274929j -0.00852995+0.0311209j 0.0323772-0.0390051j 0.0110209+0.0141943j 0.153712+0.125481j 0.0175629-0.0232243j 0.0989622-0.133072j 0.0197624-0.0201253j 0.0123021-0.0379268j -0.000434626-0.0232435j -0.000362586-0.0447298j -0.0312471+0.0101169j -0.00395519+0.00586353j 0.00393355-0.0279733j 0.0206741+0.00547219j 0.0139339-0.0103854j -0.0171725+0.0152951j 0.0115669-0.00757169j 0.0317432+0.00723288j -0.0171577-0.0502289j 0.0251818-0.0150698j -0.0143138+0.0141985j 0.00047231-0.00245305j -0.0054138-0.0127524j 0.0204608-0.0058699j -0.000163449+0.0141482j 0.00622791-0.0093296j 0.000419364-0.0168847j 0.00547894+0.0139028j -0.0131065+0.0207275j -0.00190057+0.0108673j -0.00709124+0.0253765j -0.0135174+0.0252483j 0.00132628+0.00464025j -0.00864484-0.00173239j 0.00282962+0.00196669j 0.0138649-0.0125615j 0.00800974-0.00570798j 0.0116652+0.00904328j 0.00225527-0.0148218j 0.0059192+0.00587196j -0.00297541-0.0164431j 0.0170797-0.0066318j -0.00413074-0.00648031j -0.0010566+0.000993864j -0.0115309-0.00411306j -0.00523721+0.00439264j 0.00593687-0.000936731j -0.00181837-0.0281267j -0.0187842-0.00251677j -0.0155262+0.0189892j 0.00414666-0.00989097j -0.00248104-0.0217055j 0.0364333-0.0356698j 0.0119976+0.011362j 0.0139821-0.0088476j 0.0157059+0.0201852j -0.000936979-0.00662606j 0.00834606-0.0106143j 0.0100265-0.0126391j -0.00705363-0.0146237j 0.00460945-0.0134358j 0.00138297-0.00426823j -0.0164383-0.00523615j 0.0383445-0.00415366j -0.0406753+0.0619216j -0.0123218+0.000430868j -0.0114733-0.0160541j -0.00961149-0.00455927j -0.0131008+0.0238529j -0.00686281+0.00853851j -0.00796173+0.00862542j 0.00281426-0.010953j 0.005296+0.00547625j 0.00664753-0.0102167j 0.0153211-0.028228j 0.000970343-0.0042445j -0.00234513-0.00837728j 0.000972606-0.0101898j 0.00491282-0.0193036j -0.000665308-0.00457177j 0.00445823+0.00685006j -0.00217001+0.00824141j -0.00576157+0.00750892j 0.0040923-0.00487186j -0.00373054-0.00383529j -0.00348182-0.00718359j -0.00655432+0.00436713j -0.0115302-0.00190793j -0.00123369+0.014805j 0.00201082-0.00176944j 0.00320833+0.00427936j -0.00697373-0.00039849j -0.00119154+0.00159803j -0.00114766-0.00501294j 0.00148115-0.00619821j -0.0104646+0.00617576j -0.00590279+0.000910438j 0.00588081-0.00844358j 0.0031925+0.00175322j 0.00791366-0.000114003j -0.00180776+0.00498557j 0.007648-0.00010117j -0.00241624+0.00609871j -0.00164589-0.000930239j -0.00206105+0.00714488j 0.0107631-0.00182197j 0.00464962+0.0200467j 0.000850462+0.00181756j 0.00287803-0.00192541j -0.010364+0.00129243j -0.000984701+0.00243123j -0.00348403-0.00283056j -0.0171362+0.00909906j -0.00154478-0.012173j 0.00480984+0.00202137j -0.00308645-0.00629364j 0.00319689-0.00678045j 0.0114265-0.00224611j -0.00926878-0.00646533j -0.00410547-0.00154441j 0.0159443-0.00218982j -0.0011642+0.00344189j 0.017274-0.00788615j -0.00451536+0.00263362j -0.00759761-0.00264803j 0.00515583+0.0108435j -0.0114253+0.00509426j -0.00695698+0.0112816j 0.00196935+0.00931761j 0.00271186-0.0047613j 0.00895044+0.00657153j -0.00271899-0.0188133j 0.0206072-0.0129468j -0.0151928-0.0156952j 0.0135962-0.0138611j 0.0128295+0.0113677j -0.000240521+0.00556909j -0.00755382+0.0111773j -9.52325e-05-0.00370388j -0.00980271-0.00211361j -0.0048707+0.00401419j -0.00938857+0.0123886j -0.0107892-0.0117098j -0.00542809+0.00680204j -0.00216182+0.00442348j 0.00923672+0.00534208j -0.0104403-0.00204564j 0.01057-0.00820916j -0.0138251-0.000410566j -0.0122606+0.0161009j 0.0260829-0.0334631j -0.00972814+0.0348368j -0.0170277+0.0348503j 
-0.0258176-0.0395525j -0.00975324-0.0136436j 0.0295849+0.163492j 0.00187367+0.162552j -0.068069-0.11951j 0.051804-0.0747075j 0.0180049-0.0341373j 0.0802622+0.0741006j -0.102363+0.00290394j 0.203183-0.0128697j 0.162177-0.0880461j -0.224605+0.0621225j -0.232657-0.0650266j -0.0162716-0.0771839j -0.0149267-0.00964161j -0.0137073+0.025446j -0.00985975-0.0457548j -0.00743069+0.0194947j 0.0349777+0.0299417j 0.0139646+0.00913937j -0.00128492-0.00272479j 0.0208387-0.0079558j -0.0103061+0.0410872j -0.0229158+0.0217858j 0.000242294-0.0118608j -0.00997341+0.0380364j 0.0199079+0.0348743j -0.0631795+0.0737402j -0.00217601+0.024099j 0.00151681+0.0140207j 0.010012+0.0185145j 0.00114347+0.00968693j 0.00238836+0.00634521j -0.0126703-0.0160889j -0.00589703+0.000557224j 0.0103989+0.00669435j -0.00928418+0.0190416j 0.00624116+0.0130159j 0.0136197+0.0112635j 0.00679012-0.00500289j -0.00529492-0.000109227j 0.00881738-8.42856e-05j 0.00879022+0.017693j 0.0061513-0.00197733j -0.010093-0.0116698j -0.0225133+0.00240835j 0.00624067-0.0103296j -0.00984059+0.00456561j -0.0160823-0.00472309j -0.0115108+0.0199052j -0.0232494-0.00182774j -0.00232089+0.00479862j 0.00956226+0.00318308j -0.0173758+0.00456097j -0.0106202-0.021546j 0.0398334-0.00152599j 0.0154227+0.0248019j 0.00123171-0.0322078j 0.0186493-0.0172342j -0.0206971+0.00112959j -0.00763737+0.00233374j 0.00449533+0.0120172j -0.0278566+0.0335264j -0.014761+0.0324952j 0.0224578-0.00164872j -0.0119425+0.0261018j -0.000757511+0.00623603j -0.0172107-0.00758543j 0.0217885+0.00686711j 0.0141055+0.0360595j 0.0183368-0.0432415j 0.0482811-0.0244839j -0.00832518+0.0227937j -0.013146-0.00360791j -0.00922916+0.021029j 0.0167498-0.0256107j -0.00216371+0.0101947j 0.0198713-0.00698709j -0.00772555-0.0196058j 0.00293899+0.00570614j 0.00248079+0.00878519j -0.0109394+0.006414j 0.00544765-0.0151064j -0.0156328+0.00781731j -0.0111365+0.0206862j -0.00209152-0.0097766j 0.00723605-0.00548534j -5.5089e-06+0.0124464j 0.00886541+0.00642252j -0.00241528-0.00620225j -0.0101616+0.013977j -0.00284038+0.00685966j -0.0095192-0.0054368j -0.00759227+0.00826914j 0.000502622-0.00592323j 0.0030814+0.00727115j 0.00677559-0.00542086j 0.000174184-0.00862513j 0.000602155+0.00600755j 0.00848814+0.00236617j 0.00435138+0.00187935j -0.00659965+0.0101899j 0.00599525-0.00193319j 0.00787213+0.00314049j 0.00600401+0.00250529j 0.0061375-0.000340801j 0.00343148+0.00116289j -0.00159579-0.0116152j -0.00431505+0.00878094j 0.00616456-0.00058225j 0.0046885-0.00611549j -0.00555926+0.00836549j 0.000793211-0.00448215j 0.0154879+0.00329523j -0.00573407-0.0097091j -0.00673192+0.00536643j 0.00474423+0.0148163j 0.00439439+0.00725492j 0.008314-2.10517e-05j 0.00219886-0.0053434j -0.00393133+0.00670146j 0.016608-0.0140403j 0.00903058-0.00818304j -0.0135374-0.0140015j 0.011257-0.00134376j -0.00296673+0.0107915j -0.0142397+0.00194602j -0.00257372-0.0120014j -0.00840933-0.00176095j -0.0197264+0.00322214j 0.00386612-0.00808066j -0.00217866-0.00076214j 0.014356-0.00907766j 0.0037464+0.00362257j -0.010832+0.00251823j 0.00323382+0.000851386j 0.00508822+0.00720337j 0.00305693-0.0052852j -0.0037416+0.0156559j 0.010354+0.0118338j 0.00239922-0.00723903j 0.00190529-0.00683745j 0.00614918-0.00264035j 0.00488408+0.0101428j 0.000764831+0.00862737j 0.000506127-0.00232661j -0.0133701+0.00920034j 0.000162177+0.00127259j 0.00787584+0.00337705j 0.00690669+0.014177j -0.0156421+0.00403361j 0.00291928+0.00392744j 0.000341411-0.0119215j -0.0119393-0.00771691j -0.00449173+0.0178617j -0.00966693+0.0160226j 0.0153923-0.0301895j -0.00705439-0.0307044j 0.0370578-0.0461265j -0.00430876+0.00389467j 
