0.427378-1.44031j 1.17432+0.911844j -0.708642+1.74437j -2.41544-1.10904j -0.846373+1.64972j 1.01591-0.937938j -0.675161+0.949946j 1.35817+1.55405j -1.81958-0.719699j -1.15616+0.234549j 1.05928-1.24097j -0.437043+0.790181j -0.0990457+2.27889j 0.679429+0.704641j -1.77576+0.0536506j -0.83362+0.0339156j 0.895791-0.443532j 0.128454-1.28193j 1.27563+0.733833j 0.0397209+1.21128j 1.13093+0.429239j 0.891194-0.0554451j 0.293694-1.15202j -1.51426-0.554214j 0.0485849-0.314447j -0.897297+1.54151j 0.546116-0.764528j -0.153106-0.689624j 0.496126+0.863166j -0.212529+1.79902j 1.6142+0.28287j 0.817644+0.686824j 0.523677-0.112008j 1.94161-0.81772j -0.233298+0.965646j 0.825229+1.35445j -0.362409-0.412215j 0.82821+0.0897984j 0.587311-0.324964j -0.517959-0.230841j 0.0581073-1.13888j 0.589433-0.201763j -0.185701-0.845492j 0.334203+0.795695j -0.202275+0.274972j -0.832319+0.0328945j -0.502814+0.0556458j -0.925852-0.201067j 0.541444-1.37797j 0.311548-0.0980165j 0.968697-0.309412j 0.371464-0.145577j -0.190612+0.421075j -0.647115+0.336138j 0.182205+0.257487j -1.69903-1.49987j -0.459892+0.333255j -0.699703+0.534755j 0.0245767+0.318144j 0.0203621-0.0157668j -0.986484+0.766833j -0.219986-0.0101377j 0.168017+0.279013j -0.272829-0.349381j -0.529593-0.580347j -0.151436+0.597891j -0.993295+0.886191j -0.223816-0.901773j -0.397151-0.220901j 0.564889-0.698733j -0.0065862-1.94746j -0.582547+0.112377j -0.125679+0.74262j -0.388377-0.367493j 1.13522+0.431427j 0.507089-0.0249395j 0.673623+0.466209j 1.31451+0.897619j -0.38307+0.620505j 0.749159-0.264889j -0.102198+0.27728j -1.26039+0.897426j -1.67722+0.753868j -0.0352437-0.514967j 0.655518-1.86857j 0.202093+1.19355j -0.193526-0.0969305j -0.0654974-0.202402j 2.47842+1.1931j -0.863783+0.0937389j 0.454303-1.73692j 0.135467+0.100385j 0.0672797-0.579609j -0.216545+0.246479j -0.54101-0.174529j 0.329508+0.330517j -0.744728-0.0492492j -0.427222-0.173998j 0.228776+0.264985j 0.126082-0.669219j 0.438616+0.32237j -0.0261204-0.130427j 1.33138+0.680659j 0.360175-0.778498j -0.18775-0.296881j -0.0164558+0.30889j 0.395303-0.430587j 0.198976-0.0724311j -0.224148-0.631925j -0.273016-0.0369048j -0.211449-0.0790088j 0.471445-0.439934j 0.394566-1.26438j -0.0470098+0.341632j -0.658184+2.23753j 0.29167+0.432585j 0.0802659-0.0478478j -0.522086-0.0967251j -0.553979+0.0313393j -0.180831-0.316946j -0.36022+0.0369132j 0.320606+0.153297j -0.0977533+0.0239298j 0.0983396+0.0810616j -0.136646-0.398586j -0.257722-0.00642953j 0.377298-0.407488j 0.172268+0.0382649j 0.0995073-0.0829038j 9.6987e-05-0.0973787j 0.333043-0.320189j 2.03515+1.01582j -0.111506-0.164852j 0.0867506-0.0338307j -0.308229+0.374175j 0.0738456+0.261336j -2.49524+0.504j 0.09409-0.602914j -0.295424+0.00367756j 0.0911787+0.337251j -0.356561-0.091568j 0.466659-0.190893j 0.349407-0.0865795j -0.0114984-0.267335j 0.51916-0.610133j 0.0649081+0.0725365j -0.0451592-0.0588456j 0.320027-0.265076j 0.274107-0.121829j 0.608141+0.0600716j -0.105402-0.140726j -0.737898+1.66632j 0.231891-1.6861j -0.182105+0.132525j 0.597467+0.0297509j 0.0279691-0.660543j -0.120307-0.0782212j 0.0130805-0.0371187j 0.106588-1.08714j 0.39442+0.403225j 0.0686945+0.4514j -1.78807-1.54564j 0.264839-0.275239j 0.207032+0.678321j -0.231693-0.717066j 0.482654+0.656757j -0.337682-0.363211j -0.060093+0.163722j -1.09687-0.182904j -0.258698-0.506321j 0.0470669-0.286552j -0.18299-0.459254j 0.767601+0.579683j 1.48828+0.351628j -2.00304+0.598135j -0.0761372-0.152459j -0.159403-0.181902j -0.209628+0.578946j -1.24377-0.0319821j 0.375761+0.0701507j -0.813625+2.24384j 0.689464-0.351626j -0.388039+0.0628634j -0.203171+0.586348j 0.633212-1.55479j -0.484159+0.68619j -1.22446-0.504064j -0.66545-1.99887j 0.332345+0.560404j -0.866976-0.208811j 2.40102+1.10332j -0.725111+0.45633j 0.984177-0.749802j 0.886011-2.38444j -0.564596+0.126767j 1.4324+0.489981j 
2.4814+0.987951j -1.79207+1.94221j -1.89057-0.816877j 1.25623-2.55274j -1.72792-0.925032j 0.110075+0.243492j -1.05589-0.539245j -0.521198-0.113974j 0.581937-1.66654j 0.357244-0.57853j -0.295419+0.480128j -0.663748-0.391339j -1.73811-0.150222j -0.388454-0.374743j -0.0505734-1.24798j 0.451353+0.450749j 0.262249-0.243439j -0.471028+0.928186j 1.04436+0.55926j -0.827077-1.07999j -0.565058-0.370134j -0.893735-0.040142j 0.0159731-1.12102j 1.373-2.2464j 0.00419959+0.290408j 0.99182-0.294359j 1.26491+0.796558j 0.198799+0.4696j 0.225693-0.863779j -2.66721-0.0978783j -0.760621-1.27181j -1.02004+0.971892j -0.384245+0.0110183j 1.16679+2.35417j 0.927707-0.850576j -1.21566+0.949816j -0.130522+0.752724j 0.0224141-0.249095j -1.00874+0.138264j 0.164981-0.0117929j -0.994056-0.139169j -0.443367+0.591021j 0.0985816+0.714701j 0.00820885-0.585006j -0.431527+0.126176j 0.111969+1.01265j 0.286701+0.255244j -0.100547+0.177906j 1.52992+0.610357j -0.227702+0.469424j -0.852243-0.892787j -0.428807-0.0487724j 0.509348-0.0135082j 0.388297-0.442944j 0.684673-0.164305j -0.215402-1.85121j 0.294844-0.761933j 1.05101-0.631669j -0.0814894-0.11338j 0.0436576-0.192322j 0.185715-1.08404j 0.114274+0.0183754j -0.18785-0.0994878j -0.151197+0.678432j -0.650823+1.14468j -0.193126-0.564572j -1.23189+0.401006j 0.794947+0.814511j 0.474059+0.436369j 0.361227-0.32944j 1.34237-0.938552j 0.131441+1.00356j -0.484018+0.389739j 0.532881+0.343118j -1.08521+0.0477611j -0.920438-0.170035j -0.522339+0.321651j 0.233812+1.26807j 1.49856+0.328828j -0.655183+0.843716j -0.116798-0.0809304j -0.889025-0.437797j -1.5508-0.486731j -0.904807+0.529104j 1.29321-0.135771j -0.310357-1.66677j -0.224459+0.842848j -0.212324-0.937605j 0.380109+1.72961j 1.1261-0.277469j 0.869522-0.459167j -0.444118-0.132833j -0.369525+0.241112j 0.0308477-0.731119j -0.675603+0.557937j 0.361559-0.722212j 0.0331313+0.248608j 0.706092-0.101099j -0.601462+0.507764j -1.18533-0.810223j -0.0465397+0.416j -0.380767+0.161733j 0.731133+0.340252j -1.37739-0.385096j 1.05007+0.264829j -0.121408-0.459406j 0.779632+0.588532j 0.443947-0.688903j -0.252602+0.0876474j -0.348706+0.501199j 0.0110121+0.150689j 0.918568+1.46367j 0.393186-1.08291j -0.48298+0.0710122j 0.0539742+0.698106j -0.00380851-1.54766j -0.402606+0.627312j -0.158519+0.215286j -0.191657+0.404981j 0.398431-0.471004j 0.184232-0.509838j -0.580301-1.80395j -0.168602-0.314161j 0.0183426-0.218763j -0.579401-0.662641j 0.666105-0.328059j 0.115006-0.392922j -0.0736264-0.00237748j 1.56034-1.25901j 0.249362-0.560227j -0.0423973-0.205347j -0.763837+1.45196j -0.064994+0.0176243j -1.8719-0.213814j -0.280569-0.50145j -0.381897+0.339061j -0.479023+0.507076j -0.760012+0.0144846j -0.548169-0.060796j -0.533268-0.0671465j -0.516512+0.0978054j 0.0492932-0.0576053j -0.282822+0.523632j -1.38698+1.36218j 0.645145+1.17391j 0.189587-0.173947j -0.155072-0.0456628j -0.372038+0.398941j 0.547039-1.00473j 0.534409-0.340921j -0.463304-0.411965j -0.0320275+0.24106j 2.36938+0.393025j -0.0640312-0.0861195j -0.115995+0.542426j 0.778553-0.0947959j 0.0171883+2.0829j -0.0598805+0.054099j 0.0491059-0.498337j 0.3019+0.0974183j 0.386935+0.559574j -0.0952301+0.476258j 0.523956+0.115632j -0.232147-0.415482j -0.127785-0.374054j -1.54016+0.773167j -0.447882-0.330608j 1.95417+0.707179j 0.498623-0.760008j 0.333317-0.316923j 0.0752695-0.0751699j -1.06-0.588457j -0.611649-0.252508j -0.236313-0.393786j -1.39242-1.80052j -1.68886+0.759726j 0.436839-0.569885j -0.52386+0.62661j -0.347441+0.336054j -0.460065+0.340439j 0.279269-0.941038j 1.63259+0.701909j -0.354589+1.13222j -0.823393-2.19643j 0.637687+0.342466j 0.247893-0.52735j 0.848373-1.77825j -0.560819-0.496687j 0.730295+0.438507j 1.40703-0.796902j -0.956101+1.56931j 1.13727+1.55344j -0.428637-0.764452j 2.07155+0.0746101j -1.09137+1.66802j 1.00739+0.946037j 
0.282115-1.76785j 1.52909+0.873719j 0.588891-0.0517283j 0.13451+0.827298j 0.625553-0.0891556j -1.39208+1.04764j -0.222118+1.79131j -2.26619-1.66809j -2.39462-0.0324916j 0.388339-0.973913j -0.901688+2.67708j -0.305239+0.795658j 0.415036+1.66372j -2.04136-0.396084j -0.77351+0.497179j 1.1242-0.0330416j -0.216341-0.537552j 0.524095+1.67963j 0.107945-0.859687j 0.666887+0.433176j -1.158+0.338365j -1.15155+1.0228j -0.588337+0.636073j -1.09079+1.00559j 0.153785+0.837114j 0.166212-0.435917j -0.662524-0.64595j 1.21603+0.8501j -0.727313-0.289075j 1.59899+0.596115j -0.677534+0.200045j 0.737186-0.525857j -0.523064+0.886123j -0.294356-1.66248j -0.279491-0.499379j 0.954581-0.47377j 0.36431+0.758751j 0.0472778-0.496848j -0.736347+0.756298j -1.01322+0.10982j -0.479072+0.55848j -1.61667-0.29244j 0.368776+0.416091j 0.543584+1.55096j -0.305784-0.142555j 0.877643+0.0262901j 0.187223-0.0079968j -0.424207+2.41747j 0.650022+0.886412j 0.0914401+0.31881j -1.21986-0.25767j 1.23382-0.582428j -0.511707+0.186945j 1.45524+0.343448j 1.03127-1.19726j -1.2856-0.825288j 0.0791517-0.858638j -1.2823+0.752537j 0.085247-0.413252j 0.236089-0.000154804j 1.35425-0.949195j 0.117125-0.0075066j -0.262772+0.000166074j -0.814749-1.13979j 0.638929+1.36333j -0.78456+0.0200932j -0.178212+1.16217j 0.123925+1.21426j 1.11-0.0715644j -0.15661-0.522505j -0.534889-1.34833j -1.26897+0.030982j -0.287657+0.426344j -1.46024-0.197587j -1.02886-0.483094j 0.291576-0.828054j -1.20677+0.0698404j 1.00583+0.352531j 0.957152-1.66677j -0.80166+0.0884351j 0.00382807-0.0166392j -0.333355+1.19671j -0.913976+0.612863j -1.16585-1.73333j 0.0265719-0.678778j -0.248536-1.5224j 1.23573+0.135027j 0.626293-1.16979j 1.6548-0.288407j 0.7043-0.255832j -0.5095-0.907466j -0.355468+0.211835j -0.589289-0.10907j -0.480528-0.251888j 0.00448332-0.175659j -0.246254-0.970141j 0.217081+1.0777j 0.0483636-0.309984j 1.12687-0.42112j 0.656735-0.269349j 0.121982+0.298297j 0.322538+0.0155327j -0.0186577+0.349471j -1.33162+0.9504j 0.308808-0.454294j -0.389853+0.22872j -1.37755-1.36991j 0.546106+0.914174j -0.687618+0.6907j -0.105681-0.0951093j -0.295271-0.265095j 0.294841-0.222425j -0.56391-0.731514j -0.172331+0.187084j -1.16752-0.540623j 0.158097+0.19607j 0.0894954+0.215023j 0.357603+0.258136j 0.480117+0.516965j -0.991456+1.11706j -0.359739-0.0442755j -1.1365-0.0741854j 0.220748-0.208419j 0.0218249+0.0145145j 0.420443-0.141306j -0.473924+2.20064j -1.00276+0.24406j 0.156056-0.278646j -0.286018-0.144598j -0.434297+0.0845146j -0.553514+0.254542j 0.311844+0.500761j -0.0390912-0.572476j -0.224497+0.738638j -0.201788+0.346344j -0.00355528-1.35832j -0.209278-0.477316j -0.300226+0.0528353j 0.856987+0.71145j 0.165144+0.381858j 0.015252-0.311539j -0.0208921+0.000393483j -1.20103-0.438165j 0.804246+0.521546j 0.180052-0.181598j -0.342205-0.337186j 0.876984-0.0122194j 0.66263+0.437206j 0.874874+0.145795j -0.537764-0.88968j 1.7752-0.645279j 0.031939-0.154416j 0.169732-0.588228j 0.704772-0.442389j 0.291495-0.146536j -0.0273041-0.240132j 0.86067-0.335925j 0.433893-0.0218719j -0.693174+0.0751879j -0.815638-0.0612254j -0.646617+1.17432j 0.0319607-0.0788892j -0.262578+1.61978j -0.0936483-0.147956j -0.107807-0.179252j 0.323693+0.239501j 0.0541709-1.30845j -0.283505-0.857568j -0.0103921-0.159168j -0.231593+0.0450103j 0.245317+0.509736j 0.118414+1.48853j -1.37699-0.605029j 0.659821+0.26089j -0.331242+0.348633j 0.493822+0.238796j -0.0828669+0.0251177j -2.21715+0.0921422j -0.0392946+0.00959803j -0.760165+0.0903413j -0.00199605+0.169419j 0.265689-0.254586j 0.857688-0.481204j -0.152332+0.752033j -0.0812554+0.0218636j -0.302789-1.8026j -0.356638-0.165041j -0.357598-0.0340655j 0.324228+0.971431j -0.713622+0.0723058j 0.202289-0.0122003j 0.908558-0.101684j 0.491817-0.550081j -0.343815-0.663627j 0.00721882+0.340114j 0.474953-0.290061j 
1.66112-2.05985j 1.33159+2.24977j -1.31937+0.257362j -0.20887-1.86089j -1.27083+0.0843173j 0.663971+0.954424j -0.499183-0.376838j -1.38937+1.03359j 0.532837-1.0936j -0.241036-0.954747j 1.04998+0.963197j -0.458167-0.256636j -1.49241-0.19721j -0.625838+0.67755j 0.0364057-1.11412j -0.553041-0.711431j -1.13485+1.65309j 0.0630983-0.797604j -2.44431-1.17978j -1.99931+0.607413j -0.245633-0.437521j 0.629219-0.919101j -0.736838+2.06741j -1.28509-0.567555j -0.669836-0.80218j -0.969212-2.80388j -0.140775-0.750467j -1.72179+0.0788042j -1.29272-0.33412j 0.568231+0.927635j -2.23478+2.29095j 0.461988+0.29446j -0.462397-0.92194j 0.374559-0.733581j -1.71289-1.07771j 0.163378-0.0419402j -0.0196257-0.216516j -0.699794-0.390348j 0.246101-0.604987j 0.241145-0.28117j -0.33258+1.3214j 0.417311+0.553977j -0.915108+0.20611j -0.755084-0.339274j 1.38052-0.113924j 0.706439+0.527801j 0.327762+0.478189j -0.125816-0.272881j 1.01379-0.835674j 0.0217049-0.835527j -1.0807-0.1196j -0.133675+0.575917j 0.24703-0.647207j -0.589417-0.221436j -0.0967628-0.900221j -1.01049-0.699702j 0.795887+0.60446j 0.0439709-1.63899j 0.603251+0.280935j -0.0822404+0.0156231j -0.886539-0.422606j 0.0419933-0.212935j 0.634811-0.117718j 0.719916+0.370155j 0.150113+1.0575j -0.502891-0.610102j -0.367893+0.655631j 0.643316-0.581921j 0.49161+0.525282j 0.739794-1.50758j -0.033515-0.415443j 1.21589-0.159817j 0.126316+0.320047j 0.708934-0.39563j -0.141916+1.02206j -0.372069+0.75399j 0.27179+0.465485j 0.301654+0.569107j 1.39475-0.537296j 0.770597+0.53186j 0.829319+0.370747j -0.739938+0.0124164j -0.712073+0.357756j 0.422427+1.12136j 0.7452-0.427622j -1.13704+0.26351j 0.237555+1.01415j -0.768606-0.0293715j 0.541951+0.892316j -0.118018-0.720814j 0.497283-0.343709j -0.0184785-0.177859j -0.750239-0.765663j 0.116858+0.204757j 0.588272+0.496196j -0.510609+0.989429j -0.712107+1.86683j -0.526967+0.589465j -0.646258-0.245117j -0.541523+0.555214j -0.0323491-0.145321j 0.697307+0.0307385j -0.634807+0.593896j 0.118761-0.047168j -2.47617-0.323665j -0.161834+0.542179j -0.0573042+1.12839j -0.802669-0.34361j -1.67586+0.595553j -0.155828+0.489175j -0.0637053+0.545228j 0.392001-0.399641j 0.900059+1.44133j 0.586555+0.437591j -1.04583-0.207793j -0.309047+0.496018j 0.594561-0.113239j 0.352885+1.34561j 0.250917+1.35554j 0.855591+0.00288316j -0.230199+0.349712j 0.986603+0.938136j 0.332923+0.526248j 0.0317033+0.0569568j -0.488874+0.00424784j 1.04175-0.525346j -1.28711-1.15308j -0.262374+0.0931262j -0.839344+0.228155j -0.392113-0.0379956j -1.18671-0.156149j -0.0206825+1.06741j -0.347467+0.163678j 0.908601-0.353763j 0.101177+0.863854j 0.945372-0.00623579j -0.234086-1.63091j -1.34005+1.38271j 0.112728-0.811962j 0.580717+0.0199986j -0.218667+0.373909j 0.0241618+0.363002j 0.144644+0.528976j -0.426456-0.97518j 0.330562-0.294612j 0.00886029+0.0601962j -0.229923-0.359074j -0.139283-0.833155j -0.292749-0.405713j 0.00818223-1.93591j -0.322907+0.38763j -1.15686-0.900606j 0.199028-0.569642j -0.349946-0.270063j 0.594282-0.841988j 0.0243432-0.183094j -0.530618-0.331822j -0.278603-0.140092j 0.258066-0.77125j -1.34452-1.06894j 1.02946+0.153112j 1.45546-1.2831j 0.355818-0.0937345j -0.289191+0.313278j 0.648031+0.211476j 0.398649+0.244812j -0.930661+0.472485j -0.219417+1.21923j 0.310982-0.298213j -0.89116-0.249889j -0.0768074+0.0191492j -1.66429+0.759516j -0.492661+0.930043j -0.162307+1.01553j -0.197122-0.25992j 0.383262-1.39414j -0.277122+0.13452j 0.282148+0.993133j 0.271393-1.03411j -0.281104-0.208798j -1.8727-0.484725j -0.323396-0.192315j 0.124733+1.16037j 1.18111-0.353297j 1.1918-0.250522j -1.38734-0.19999j -0.605738-0.260529j 1.32629+0.38411j -0.805713+0.846341j 0.766166+0.313886j 0.245896+1.1936j -0.0515852-1.70405j 1.28418+1.09964j 0.294186+0.0640238j 0.732625-1.05172j -0.639813+0.19931j 
1.52163-0.105173j -0.419473+1.43797j 0.921326-0.0476112j 0.0587134+1.37479j 0.986747+0.0384501j -0.852477-0.751507j -2.03272+1.06941j 0.513177-1.5661j -1.98788-2.61027j 0.312413-0.224336j -1.72926+0.169493j -1.16574+0.438998j -1.58193+2.31531j -0.465736-1.27774j -1.62465-0.694091j -1.01773+0.00242958j 0.192999+0.610033j -0.544191-1.48975j -0.169293+1.10158j -0.940363-0.411166j 0.859658-0.566722j 0.995814-1.06082j 0.881004-0.245965j 1.03863-1.37931j -0.557777-0.885576j -0.313328+0.0795746j 0.485754+0.653499j -1.51508-0.516589j 0.301918+0.314558j -1.84586-0.40558j 0.221621+0.206066j -0.59934+0.527149j 0.297297-1.14356j 0.52904+1.77915j 0.044929+0.170079j -1.04222+0.628893j 0.0693267-1.08787j 0.0738551-0.0461494j 1.68848-0.489973j -0.613783-0.658609j 1.10162+0.512582j -1.51302-0.0929861j -0.695267-1.2372j -0.520534+2.15933j 1.38694+0.0182937j -0.414157-1.54925j -0.359766+0.329227j 0.481169+1.34053j 0.34566+1.59087j 0.74449-1.16485j 0.272602+0.256207j 1.58762+0.286823j -1.11095+0.000732617j 1.02634-0.44866j 0.680255-1.12983j 1.07137-0.207861j 0.214705+1.37898j -2.22093+0.915098j 0.469351+0.611137j 0.276514+0.258524j 0.825478-1.37462j 0.14648-0.080393j 0.720585+0.445603j -0.0954578-1.90118j 0.590965-0.217803j -0.262529+0.183233j 0.229729-0.279528j 0.542295+0.67949j 0.0996277+0.129222j 1.66189-0.140542j -0.80532+0.642844j -1.55468-1.45828j -0.637207-0.571304j -1.55459-0.754837j -0.964662+0.310376j 1.0512-0.191104j -1.5216+0.324072j -0.259756-0.0746886j -0.612628-0.913792j -0.38359+0.416982j 0.524091+0.959948j 0.206861+0.190072j 0.418174-0.938009j 0.121332-2.73159j 0.198665+0.476914j -0.945086-0.414911j 0.673373-0.681509j 1.68216-0.316723j -0.603711+0.0369044j -0.153141-0.535546j 0.197739+0.563854j 0.360827+0.153502j 0.422852+0.0224918j -0.0923567+0.577226j 0.56573+0.0726925j 0.593904+0.32362j -0.013701-0.49088j -0.519312-0.0310216j -0.216253+1.191j 0.0349705+1.26685j 0.298781-0.21663j 0.147833-0.128738j -1.02187-0.579149j 0.178622-0.688082j 0.240009+0.580688j 0.246505+0.508562j 1.77623-0.438588j -1.02471+0.0180802j 0.219711-0.487644j 0.760352-0.254264j 0.287501+0.0182584j 0.112894-0.374604j 0.629617+0.434631j 0.536093+0.162624j 0.896774-1.6161j -0.448983+0.164582j 0.666525-0.0339391j 0.27135-0.227405j -0.218037-0.178209j -0.243237-1.14532j -0.287752+0.360334j 0.298104-0.648697j 0.043408+0.145921j -0.126718+0.0219477j -0.0302376+0.766519j -1.59821-1.47838j 0.231295-0.383885j 0.272936+0.160719j -0.738679-0.0337196j -0.0543697+0.0710837j 0.0518668-0.169339j -0.314948-0.116076j 0.494002+0.197824j -0.313546-0.100576j -0.0300073+0.579984j 0.944693+0.65935j 1.34567-0.597694j 0.834037+0.429626j -0.810427+0.215612j 0.232856+0.35481j 0.599785+0.127814j -0.142186+0.283741j 0.766512-0.466124j -0.388366+0.716875j 0.0438635-0.100213j 0.243376-0.210599j -0.325664+0.583754j -0.58527+0.52811j -0.870774+0.83124j 0.414741+0.365261j 0.0430531+1.7274j -0.0717081-0.422965j -0.238048-0.14701j 0.00407556+0.519745j 0.661194-0.222344j -0.252688+0.0394717j 0.300681+0.529836j 0.00562251+0.325668j 0.198124+0.0647506j 0.0502744-0.292906j -0.71646-1.73481j 1.03567-0.0381056j -0.948756-0.613076j -0.0726471-0.0282375j 0.345448+0.0718734j 0.374143+0.0459626j 1.40467+0.916562j 0.904735-0.532156j 0.107999+0.0604512j -0.208607-0.452031j -0.170299+0.0237965j -0.48684+0.0603146j 0.580038-0.541998j -0.941606+0.854522j 0.202742+0.306933j -0.162978+0.418615j -0.0339747+0.121431j 1.19456-2.2369j 0.278356-0.367971j -0.0346437+0.0475725j -0.680786-0.394738j -0.430913-0.334542j 0.546918+0.487002j -1.08221-0.230386j -0.309312+0.0105856j 1.34847+0.285022j -0.340808+0.214777j 1.11512+0.537824j -0.69002-0.188153j -0.0125532-1.02205j -0.00161416-0.211028j -0.142904-0.5142j 0.186809+0.923507j -0.133705+0.228978j 0.560497-0.565211j -0.515779-0.0636401j 
1.54513+2.11742j -2.48205+0.716008j 1.46675-1.16075j 1.55564+2.19901j 1.5813-0.987564j -0.606999-0.726805j -0.0117645-0.468649j 1.28537-1.12965j 0.756752+0.117182j 0.570061+0.741615j -1.23681-1.09453j 0.159344-0.318096j 0.262703-0.79091j 0.731663-0.891986j 0.477904+0.228209j -1.05471-0.318861j -1.65932+0.293545j -0.577165-2.3577j -0.910776-1.77213j -0.569145-1.11434j 1.67093-1.19564j 2.23137-1.53666j -1.17458+0.65073j 0.514915+0.331899j -0.230106-1.68573j 1.42544-0.797337j -0.469167-0.144968j -2.44902-1.78062j 0.54868-0.439159j 0.534688-0.46882j -1.22499-0.688753j -0.02953-0.411865j 0.896645-1.83836j -0.889179-0.390037j 0.259476-0.52785j 0.173986-0.79788j 0.550724+0.249894j 0.722249-0.503946j 0.395458+1.17448j 0.144858+1.09348j -1.18735-0.728323j -0.801792-0.554253j 0.639451-1.23423j 1.41482-0.698018j -0.996793+1.70743j 0.109497+0.290391j -0.902095+0.0446822j -0.493877+0.930626j -0.369208+0.780805j 1.34084+0.69294j 0.601512-0.796465j -0.574705-0.812195j 0.602855+0.500932j 0.828595+0.633427j 1.07252+0.137399j -0.461812-0.241808j -1.75136+0.0054424j 1.1973+0.760227j -0.925052+0.515335j 0.0405478-0.0594686j 1.44394+0.24136j 0.0576671+0.184313j -0.375928+1.09579j -0.806104+0.636604j -0.848065-0.131445j 0.357043+0.158815j -0.309171+0.324427j -0.635463+0.897599j -0.480714-0.222199j 0.71902+1.72058j -0.611878-1.30684j -0.121243+1.32493j 0.116856+0.285163j -0.0809777+0.681527j -0.48036-1.38202j -0.477437-0.902832j -0.137118-0.545223j 0.35378-0.0269084j 0.0962405+0.981855j -0.880244-0.367165j -1.44495+0.820854j 0.0419938+0.459289j -0.315406+0.422453j -0.980447+0.0865261j -0.487336-0.149122j 1.24579-1.25565j -0.490147-0.0865769j -0.0186791-0.37632j 0.584359-0.481141j 0.775315+0.69785j -0.556098-0.34278j -1.12548+0.944628j -0.358989-0.662763j -2.21337-0.996011j -0.310107+0.0906384j 0.885083+0.572928j -0.488109+1.31501j 0.142203-1.93078j 0.340506-0.638844j -0.0817084-0.198307j 0.358784+1.76206j 1.36757+0.867045j -0.0598282-0.757134j 0.0900524-1.2004j -0.645615+0.998599j -2.25557+1.16697j -0.836805-0.567339j 0.3485+0.115162j -0.385212+0.213332j -0.0304504+0.464785j -0.263402-0.393607j 0.529307-0.0291106j 0.491051+0.340559j -1.01067+1.85373j 1.16317-0.452049j 0.839143+1.01368j 0.106153+1.47431j 0.204902+0.285226j 0.0221892+0.278251j -0.310833+0.51346j -1.63599-1.35286j 1.91046-0.196656j 0.0686103-0.139697j 0.13317+0.0940793j -0.135783+0.230375j -0.311168+0.91275j -0.466581+0.190383j 0.0576731-0.173938j -0.259523-0.883906j -0.351493+0.193625j -0.229539-0.10852j -0.0779162+0.136241j -0.114628+0.229422j 0.26868-1.30111j -2.70542+0.951081j 0.091503-0.238253j 0.622674+0.581505j -0.0376525+0.201245j 0.178656-0.260945j -0.896102+1.53532j 0.210546+0.223755j -0.111037-0.148703j -0.538905-0.899824j -1.16942-1.22087j 0.279955-0.0048006j 0.264874+0.164938j 0.262313+0.0643167j -0.599284-0.628971j 0.122916+0.42359j -0.341235-0.127271j 1.11952+0.0304031j 0.738598-0.228852j 0.361296-0.527211j 0.40336+0.0964073j 1.93021+2.02007j -0.179512-0.292029j -1.3729+0.0746591j -0.0884254+0.0156962j -0.39264+0.0853959j -0.567331-0.179807j 0.00435827-0.526784j -0.218553+0.571567j -0.895143+0.624912j 0.604893-0.373351j 0.170403+0.224298j 0.119236+0.374732j 0.210097+0.420523j -0.424084+1.60402j -0.38985+0.444637j 1.01951-1.13309j -0.255331+0.239875j 0.193458+0.571733j -0.628315-1.38008j 0.0234609-0.249985j -0.506514+0.237032j -0.289123-1.55263j -0.0344311-0.249473j 0.274708-0.846822j 0.239445+0.140527j -1.36299-0.72585j 0.347881+0.24743j 0.517928-0.411666j -0.321622-0.330348j 1.66368-0.583002j 0.165616-0.435841j 1.03389-0.349048j -0.457723-0.494206j -0.629687+0.687549j -0.461393+1.32047j 0.302807+0.857406j 0.624128-0.105167j 0.780736+0.634571j 0.71785-0.224698j -0.459649-0.864855j -0.313951+0.146569j 0.475391-0.209356j 
