1.16829-0.421039j 0.950115+1.72144j 0.772003-0.195692j -1.33577+1.3504j 0.995846+0.80254j -1.4774-0.032623j -0.499627-2.35443j 1.47062-0.333062j 1.70452-1.44436j 0.211426+1.09084j 2.03602+0.976317j -0.364846+1.45729j 1.07445+0.600252j -0.587214-0.995104j -0.469452+1.65457j 0.994701-1.55632j -1.15958-0.153638j 1.48889+0.376052j 0.93094-0.561879j 0.132904-0.181894j 1.80087-0.153226j 0.0894149+0.228515j 0.0412823+0.83951j 0.105294-1.38836j 0.817326+0.470362j 0.286406+0.0731707j 1.19858+1.3989j 0.8048+0.2522j -0.520628-0.413488j -1.22201+0.0446578j -0.00260792-0.608001j -0.400898+2.23111j -0.131918+0.0230317j 1.48677-0.121051j 0.101964+0.940188j -0.0247903-0.374369j 1.2642-0.569214j -0.80749-0.705006j -1.05621-0.1411j 0.656418+0.771112j 0.632282-1.31189j 0.154111-1.80492j 0.701123+0.478651j -0.336719+0.12078j 0.448291+0.648429j 0.291549-0.315924j -0.101279+0.449972j 1.81781+0.0404411j 0.409241-0.188336j -0.057837+0.230207j 1.90877-0.74726j 0.218744+0.694397j -0.151107-0.365032j 0.244813+0.199828j 0.10417-0.235044j 0.418921-0.955363j -0.533105-1.47332j -0.135768+0.738993j 0.0453713+0.460034j -0.60778-0.343778j -0.310152-0.48729j -0.340951-0.287471j 1.66972+1.10539j 0.340802-0.587393j -0.742429-0.189678j 0.518781+0.0206725j -0.440375-0.200296j 1.45711-0.968548j 0.911367-0.149236j -0.208987+0.303787j 0.479667-0.49645j 0.300943+2.17623j -0.566503+0.324254j 1.3105+1.29646j -0.484274-1.00226j 0.55661+0.104938j -1.71868+1.75091j -0.809345+0.29404j -1.17522-0.836217j 0.410058-0.212317j -0.153841-0.465718j 0.549218-0.637537j -0.352301-0.707466j 0.203026+1.61544j -0.32462+0.425314j -0.80232-0.664674j 0.456453+1.02145j -0.648558+0.512071j 2.57673-0.89037j -0.2084+0.198426j 0.272957-0.494465j 0.383955+0.175127j -0.567337+0.501086j -1.53287+1.15677j 0.0715329+0.207434j 0.020052+0.806003j 0.69631+0.246828j -0.960136-1.75298j -0.17182-0.424417j 0.32251-0.835717j -0.230109-0.257678j 0.561712+0.0259935j -0.597944-0.34615j 1.46965+1.21955j 0.29072-0.0517961j 0.559345-0.151811j -0.169778-0.771058j 1.21521+0.777881j 0.337037+0.150895j 0.323126-0.238713j -0.328046-0.780204j -0.15108+0.463772j 0.125051-0.189754j 0.0220666-0.256151j -0.215627+0.554469j 1.77445+0.672153j -0.0634529+0.00512615j 1.63629-0.904664j -0.655399-0.0834037j 0.0273017-0.0783043j -0.299001-0.20001j -0.124637-0.214147j -0.556808-0.285537j 0.200235-0.0340435j -0.0224443+0.403118j 0.143664-1.28018j -0.139702+0.388783j -0.431871+0.387833j 0.207622+0.636234j -0.792348-0.00350329j -0.0513556+1.32957j 0.875199-1.1765j 0.252795-0.000271749j -0.475841+0.189308j 0.278891+0.497939j -0.773703+0.583776j -0.54828+0.389447j -0.163189+0.143522j -0.0603325-0.962268j -0.536205-1.528j -0.129609+0.298386j -0.00839796-0.271978j 0.519908+1.03761j -0.0984258+0.462528j 1.16386+1.37189j 0.00549128-0.166935j 0.0491081-0.122505j -0.0708935-0.426051j -0.263784+0.94879j -0.614468-0.345532j -0.222285-0.173965j 0.274531+0.601197j -0.704839+0.234444j -0.00292109-0.319331j 1.891+0.371496j -0.0618949+0.769929j -0.155927+0.187407j 0.792486+0.736583j -0.521051+0.363181j 0.698622+0.6008j -1.10987+0.381064j 0.112385-0.170514j 0.0223456-0.173109j -0.380405-0.324562j -0.0189805-0.576168j -0.958116+1.90068j 1.25514-0.749325j 0.38541-0.831048j 0.619738+0.00315084j -0.122793+0.94303j -0.355599+0.108812j 0.214813+0.228845j 0.688265-1.15193j 0.461514+1.97005j 0.51123-0.997484j -0.303103+0.137978j 0.0306104-1.21394j -0.824559-0.904531j 1.00775-0.25326j -1.60936+0.521851j -1.52751-0.441869j 0.209484+0.42623j 2.64092-0.829141j -0.651975+0.806111j -0.254082-0.235176j -0.103021+0.059077j 1.58548+2.30494j -0.88224-0.443021j -0.917947+1.36435j 
0.996024+1.59733j -2.23927+1.94492j 0.530233+1.06728j -2.40034-1.5325j -0.858865+1.70565j 0.355766-0.826369j 1.41757+0.329676j -0.253434+0.893153j 0.291554+1.28164j -0.594428-0.212216j -1.05979+0.736618j -0.617208-0.549658j 0.0189411-0.587607j 0.0501567-1.72823j 1.24044-0.664038j 2.77985-0.60759j 0.966149+1.10551j 0.495593+1.76353j -1.30914-1.24174j -0.158447+0.439905j 1.64533+1.66084j -0.109213+0.185344j 0.990417-1.16374j 1.49375-0.711961j 0.328329-2.01577j -0.109188-0.800903j -0.312664+2.02755j -1.05515-0.411243j 0.061133-0.766942j -0.505396-1.06475j -2.38481+0.956007j -1.66084+0.41962j 0.990427+1.4509j 0.356203+0.75921j 0.13969-0.139825j 0.848237+0.425803j -0.277401-0.31621j 0.378898-0.227629j 0.648672-1.76132j 0.489408-0.350811j 0.590289+0.36131j 2.00901+0.453099j 0.388046-0.392006j 0.399564+0.347835j -1.18644+0.176281j -0.480638-0.639291j 0.451193+0.313647j -0.25291+1.25386j -0.0449927+0.82198j 0.282193-0.570459j 0.32511+1.55614j 0.714345+0.342962j 0.138531-0.0792769j 0.514854-0.12726j 0.358856+0.249886j 0.777932+0.792388j 0.585096+0.538223j -0.83505+0.882822j -0.604505-0.328409j 0.309263-0.241407j 1.02979-0.00576098j 0.35941-0.0968097j -1.02868+0.920603j -0.213694-1.07055j 0.093604-0.534216j 0.461453+0.553978j -0.393118-0.692408j -0.0940718+0.816199j -0.77078+1.07563j -0.0583548-0.211731j 0.102664+1.04418j -1.1814-0.20273j -1.19347+0.692172j -0.841399+0.211672j 1.44869+0.274061j 0.529503+0.820654j -0.247415-1.02502j 0.120607-0.892259j 0.571186-0.158837j -0.340658+0.271965j -0.903801+0.0322807j 1.03646+0.324112j 0.432005-0.154415j 0.878818-0.709211j 0.586126+1.64524j -0.249175-1.53977j -0.483717+1.1382j -0.407382-0.0562621j -1.6286-0.848398j -1.4159+0.817022j 0.223438+0.0702705j 0.225642-0.0937472j -1.11617+0.802385j -1.78875-0.195999j -0.551891+1.134j -0.0590326-0.336161j 0.545387+0.687753j -0.457248+1.57123j 0.21254+0.313498j 0.649724-0.775907j -0.183711-0.198715j 0.361426-0.0943801j -0.26238+0.188248j -0.645697-1.62756j 1.15623+0.992441j 0.594713+0.284878j -0.228851-0.608581j -0.257031+1.01293j 0.164742+0.244217j 0.503206-0.269856j -1.00852-0.605131j -0.664809+0.298422j -0.269694-0.0788299j 0.423885-0.215493j -0.827238+0.549595j 0.781779+1.27102j 1.03509-0.00429778j -1.47106+0.224666j -0.549315+0.200875j 0.238504-0.0553812j -0.216635-0.206145j 0.433393-0.26411j -0.704911+0.399974j 0.136426-0.198151j 0.071831-0.0978483j -0.944567+1.14932j -0.0134421-0.147599j -0.205093+0.215861j -0.397907+1.39492j -0.488063-1.15064j 0.770768-1.1616j 1.02027-0.0685971j -0.0133053-0.486528j -0.0740868+1.05027j 0.308968-0.402533j 0.152934+0.0884634j -1.05503-0.243815j -0.266199+0.0706613j -0.0942439-0.672974j 0.478368-0.581367j 0.275394+0.141013j 0.411822+0.485094j 0.2213+1.1281j -1.15134-0.92956j -0.378021-1.0046j 0.253065-0.177878j -0.717423+0.127696j 0.0409585-0.189881j 1.10745+0.341253j 0.723875+0.393481j -0.10172-0.261372j -0.31255+1.03033j -1.52165+0.202791j 0.208865-0.203031j -0.574711+0.820437j 1.57466-0.236033j 0.725523+0.255813j 0.0665485-0.808972j 0.989989-0.144904j 0.257835+1.01956j -0.173215-0.197016j 0.475715-0.418464j -0.0839373-0.1323j -0.0995674-0.0590016j 0.237541-1.60134j -0.697185+0.114529j -0.459571+0.650179j -1.25135+0.699478j -0.249916-1.12527j -0.784205+1.21634j -0.988018-0.517678j 1.17959+0.775902j -0.886844+0.256298j -0.962397-0.278003j -0.236856-0.566427j 1.00656+1.09423j 1.3065+0.304919j -0.289608-0.586375j 1.34129-1.09339j -0.0872637-0.690428j 1.20634+1.57107j 0.75025-0.462506j 0.288127+1.00899j 0.789412+0.287863j -0.906606+1.26007j 0.128284+1.42033j -0.314175+0.0281188j -1.13339+0.297649j 0.354049+0.247003j 
-0.88443+0.890496j -1.60131-1.15026j -0.603627+0.50407j 0.621912-1.78563j -1.23508-0.295507j 0.838451+1.1166j -1.51085+1.79636j -1.18277-0.955541j -2.16497-0.497016j 0.773802-0.808258j -0.393101-2.24467j 1.379-0.524937j 1.30679-0.951002j -0.378525-0.33989j 2.13567+1.59697j -0.00275637-0.437105j -0.976766+1.90844j 0.319848-0.590933j 0.171172-2.19691j -0.401247-0.180934j 0.259493-0.586715j 0.149861+0.0424517j 1.72205+0.609766j -0.6278-0.236361j 1.97922-0.884806j 0.626004-0.501524j 0.900297-0.129922j 0.63233-1.34885j -0.279771+0.130069j -0.204859+0.734154j -1.65167-1.25986j 1.30354+0.901336j -0.519076+1.01426j 0.403456-1.08278j 0.347536+1.34609j -0.884147+0.446547j 2.17007-1.08509j -0.0605695-0.955695j 1.15489+0.970737j 1.27147+1.93331j 1.29727-0.0520277j -0.249118+0.834988j 1.31384+1.42538j -1.05596+0.567721j 0.443863-0.946994j 1.33264-0.793915j -1.12985+1.4388j -0.0464689+0.482152j -0.507247-0.761111j 0.601761+0.893266j 0.159158+0.463572j -0.702705+2.12982j 0.0827496-0.045513j 0.40574+1.25062j -0.320002-0.0111072j -0.53613-0.00303098j -0.728759-0.841304j -1.95298-0.875218j 0.613215-0.0911907j 0.0660164-0.156j -0.867206+0.72946j -0.120285+0.160716j -0.0955186+0.453963j 2.51351-0.754595j 0.298914-0.308795j -0.497369+1.06547j 0.603513-1.01109j 0.582316-0.364871j -0.137048-1.44689j 0.0956034+0.211353j -0.682769-0.901878j -0.416122+0.378445j -1.8898-1.91132j 0.194003+0.459367j -1.32232+0.695439j -0.796559+1.30623j -0.789987+0.381832j 0.369994+0.670342j -0.40309-0.488133j 0.985521+0.998211j 0.1194-0.814791j -0.602057-0.819657j 1.32135-1.94303j 0.341884-0.36703j -0.668959-0.626918j -1.28399+1.20792j -0.598408+0.0563299j -1.88727-0.825632j -0.48943-0.676335j 0.367696-0.301748j 1.85073-0.196222j -0.619652+0.855234j 1.12169+0.770206j -0.46571-0.760817j 0.635561-0.891158j 0.160169-0.305583j -0.0816994+1.85795j -0.358848+0.326921j -0.367412-0.657061j -1.24896-0.194439j -0.170948+0.268258j 0.522403+0.0519245j -0.314122+0.244648j 0.143033-0.483319j -0.883146-1.12168j 1.05799+1.42339j 0.14704-0.152169j -0.454418+0.346853j 0.0277218-0.197651j 0.972999-0.0576459j -0.422285+0.868781j 0.726127+0.348729j 0.0909848-0.00720261j 0.0049586-0.152848j -1.02248+0.697955j -0.781045+0.810396j -1.82213-0.298812j -0.187214-0.387561j 0.211317+0.560918j 0.0992646-0.102969j 0.100993-0.223686j -0.68899+0.330917j 0.101079+1.10727j -0.143978-0.196347j -0.334252+0.140044j -0.487829+0.0300503j 0.0839347-0.112759j 0.394757+0.0780113j 1.09195-1.25681j 0.220917-1.61998j 0.227995+0.712356j 0.486637+0.321034j -0.150866-0.00942059j 0.454561-0.135262j 0.0876648-0.532101j 0.502062+0.716577j -1.17726-1.00949j -0.378736-0.175404j 0.0100129+0.0868579j 0.521168-0.0434727j 0.0859174-0.205958j -0.322037-0.869375j -0.513457-0.0971458j 0.642836+1.80133j 0.266043-0.568377j 0.487343-0.0373815j -0.526863+0.147261j 0.124554-0.0404913j 0.704893-0.149963j -0.28488+0.094918j 0.636959+0.0187831j -1.43355+0.541729j 1.64347+0.842478j -0.0438931-0.20278j 0.0154404+0.260551j 0.101275+0.355632j -0.25124+0.405873j 0.711227-0.856203j 0.344061-0.0871838j -0.703712+1.23523j -0.0685249-0.232233j -0.419838-0.121356j -0.150463+0.110626j -0.401926+0.601712j -1.0526+1.48762j -0.708495+0.160173j -0.178584+0.00145985j -0.366603-0.617165j -0.159341-0.729919j -0.892999-2.0209j -0.858944+0.0562838j 0.915469-1.13353j -0.481703-0.455819j -0.512274+0.0259956j -0.30477-0.860191j -0.363212+0.0375143j -1.16527+0.394275j 0.796716-0.801294j -1.81705-0.291266j -0.916932-0.488154j -0.418301+0.624313j 1.15944-0.710351j 0.406385-0.500322j -0.286357-1.2747j -0.794994-0.604507j 0.521628+0.4122j 0.128617+0.726195j -0.0363746-0.00125906j -0.290898+0.168641j 
-1.39782+0.546378j -0.219415-0.880608j 0.771261-0.48503j -0.787436-0.315162j -0.776343+1.4801j 1.98331-0.0276009j 0.00971755+1.68534j 0.645143-1.09051j -0.125775+0.832565j 0.703684+1.46278j -0.173179+1.59706j -2.20442-0.114889j -1.50902-0.897746j 0.76184+0.526406j 0.89224-1.42453j -0.202358+0.985603j -0.373431+0.84664j 0.091481-0.453164j -0.784156+0.616873j -0.0886739-0.791148j -0.474351+0.770693j 0.361462+0.643809j 0.505561+0.870871j -0.990406-0.729475j -0.668896+0.0918204j 0.291073+0.173036j -1.19301+0.568205j 0.552398+0.118988j -0.323872-0.0796461j -1.02819+0.851588j 0.879784+0.131375j -1.4664+0.625945j 0.289951-0.694991j 0.962216+1.89006j -0.379115-1.33847j 0.700126+0.628458j -1.24324+0.465503j 0.726486+1.41072j 0.930634-0.238631j 0.403772-0.446051j -0.797005+0.853472j -0.792337+1.09163j -0.689343-0.0312044j 0.0107931+0.69535j -0.616225+0.402162j 0.01829+0.179299j 0.429535+0.57289j 0.205294-0.917733j -0.00545429-0.591466j 0.656204+0.443938j -1.17194+0.674401j -0.415659-0.552612j -0.330285-0.971681j 0.187291+0.0139436j -0.453492+0.162298j 0.859512+0.0210984j -0.810724-0.502026j 0.459767+0.519646j 0.412671-0.0326559j -0.541265+0.379115j -0.794976+0.511611j 0.0857105+0.158887j -1.78496+0.296501j 0.103773+0.277716j -0.734175+0.250141j -0.0254648+0.31547j -0.0126962+0.315208j 0.51938-1.12848j 0.371395+0.309894j 0.284221+1.40316j -0.155126-0.349583j -1.52555-0.546817j 0.295176-0.402725j 0.922423+0.718015j -0.194007-0.638795j -0.210532+0.0699255j -1.74544-1.35307j -0.452575-0.271846j 1.23642-2.0997j -0.626124+0.485802j -0.0959972+1.26049j -0.198377+0.507149j 0.165488+0.592765j 0.441216-1.46074j 1.19575-0.0843286j 0.344556+0.0905277j -1.42171-0.784941j 0.300965+0.168251j -1.82844-0.314767j -0.348731+0.249818j -0.248906+0.438641j 0.402266+0.133252j 0.284742+0.0934508j 0.757578-1.6606j 0.569935+0.305626j 0.231976-0.259164j 0.037313+0.0235607j -0.79143+0.31276j -0.255458+0.583735j 0.0667443+0.161653j -0.174572+0.184139j -0.107756-0.392642j 0.307452+0.436039j -1.16273-0.663514j 0.179958+0.493866j -0.487879+0.193944j 0.874434-0.341726j 0.302069-1.2584j 0.125891-0.275592j -0.0682024-0.0870773j 0.0314352+0.146859j -0.418541+0.138759j 0.0987589-0.315848j 0.2922+0.110013j 0.521151+0.097321j -1.00912+0.784094j -0.209593-0.336101j -0.223485-0.858776j 0.0928435+0.14719j -0.469181-0.871313j -0.42139-0.0511399j 0.112327-0.0558942j 0.134543-0.024349j 0.0285764-0.150269j -0.383041-0.239991j -0.577676+0.0554183j 0.415336+0.0514288j 0.0995011-0.118546j -0.342382+0.0358282j 0.0150396-0.419879j -0.913574-1.74565j -1.21521-0.511844j 0.119268-0.0627952j -0.0316242-0.0128642j 0.157511+0.49949j 0.175676+0.093456j -0.110447+0.214237j -0.143624+0.0612459j 0.285124+0.226201j 0.164109+0.398416j 0.285873+0.116854j -0.348635-0.341675j -1.79997+0.690128j -0.391467+0.218935j 0.305149-0.0509537j 0.208084-0.414208j 0.172825+0.272841j -0.624649+0.35822j -0.112677-0.0984623j -0.316806+0.492371j 0.0621781+0.048446j -0.353751-0.214941j -0.294812-0.210163j -0.418056+0.452069j -0.17662-0.217462j 0.854468-1.76663j 0.1622-0.512928j 0.345322+0.0841868j -0.947084+0.176293j 0.0906439+0.308941j 0.237221+0.428198j 0.261599-0.112442j 0.372157-0.417308j -0.394932-0.267439j 0.293747+0.589663j -1.53061-0.955447j -0.301425-1.18973j -0.0660242+0.611924j -0.42098+0.29092j -0.453909-0.538042j 0.117669+0.364695j 0.154298+0.590328j 0.0666729-0.637546j 0.199322+0.428305j 0.120239+0.805786j 1.31553-0.208975j -1.29616+0.0944733j -0.694234-0.472463j 0.175577+0.46329j -0.231587-1.38115j 0.638806-0.971934j -0.80257-0.273442j 1.25547-0.147905j -0.619314-0.0595714j 0.604615+1.07426j 1.1594-0.0376992j -0.756254+2.52018j -0.0715221-0.0412712j -1.88019-0.482332j 
-0.94583-2.3442j 1.41883-0.375835j 0.846195+1.33682j 0.487121-1.39556j -2.56426-1.25241j 0.0332637+1.58663j -1.29907-0.0614537j 0.914068+0.607927j -0.570804-0.0621251j -1.10179+0.581106j -1.24843-0.059369j 0.00437069-1.6961j 0.142878-0.0570529j -1.02367+1.55376j -0.305273+0.397371j -1.75372-0.889163j -0.0955993-0.185941j 0.870123+0.402322j 0.238453+0.11175j -0.0400209+0.348528j -0.665465-0.967975j -0.849575+0.169093j 0.238942-0.313721j 1.07-0.783004j 0.288595+0.674408j 0.0184677-0.256375j -0.16158-1.08388j -0.598475-0.803143j 0.247206-0.32522j -0.315813-1.07353j -0.22596-0.838308j -0.00420415-1.3464j -1.22397+0.604748j -1.43631+0.198738j -0.312089+0.830519j -0.0928529-0.304657j 0.872465+0.204077j -0.154169+1.89248j -0.726924+1.1047j -0.47666+0.0595107j -1.78033+0.0553732j -1.24814-0.270309j 0.696157+0.264679j 0.335367-0.50645j 1.06588+0.128093j 0.215494-0.359626j 0.308728-0.877424j 1.02154-0.258j 0.329445+0.454516j -0.261503-0.444349j -1.30423-0.367095j 0.0743853+0.342231j 0.481539-1.16719j 0.00569996-0.218532j 0.853483+0.245204j -1.04833-1.31878j -0.144617-1.15854j -0.183504+0.547546j -0.482185-0.177522j -0.759672-0.237308j 0.990782-0.3593j 0.627481+0.305263j -1.33826-0.992412j 0.149293-0.0197481j -0.744936-0.456659j 1.13409-0.85791j 0.303584-0.743695j 1.03081-0.362183j -0.412452-1.27275j -0.715147+0.749476j -0.232446+1.50907j -0.614715-0.91453j -0.268034-0.178034j 0.0927655+0.949711j -0.208234+2.20544j -0.444746+0.412786j -0.369859-1.31553j 2.50301-0.218367j 0.727623-0.467065j 1.17863+0.236377j 0.789057+0.52764j -0.846352-0.960928j -0.178437-0.799066j 0.427519-0.922514j 0.473036-1.42063j -0.922293+0.694546j 1.53131-1.35764j -0.242781-0.202172j -0.63205-0.400803j 0.182551+1.00186j -0.124191-0.198931j -0.454555+0.155593j -0.0225172+0.34308j 1.52318+1.1078j 0.810541-1.245j 0.753638+0.675704j 0.218982+0.426888j -0.499855-0.0105994j 0.965017+0.644676j -0.992009-0.0968528j -0.352344-0.445821j 0.429088+0.0309383j 0.14762-0.450184j -0.276176-0.159476j 0.675094-0.322842j -0.226008-0.358196j -0.314424-0.602811j 0.902268+0.182232j 0.348474-0.120916j 0.18965-0.0119838j -0.332803-0.22627j -0.339198+1.19101j -0.139979+0.0389292j -0.136043+0.0717827j 0.446009-0.0343168j -1.09322-1.1398j -1.51703+1.16484j -0.211877-0.146162j -0.426589+0.0424791j 1.11647-0.431583j 0.408151-0.0354174j 0.426552-0.368673j 0.797869+0.549752j -0.0673475-0.419742j -0.084854-0.428427j -0.0458657-0.21595j -0.164041+0.459329j -0.242318-0.0105055j 0.213663+0.959157j 0.0498561+0.260364j -0.331819+0.365008j 0.469807-0.918094j -0.0205491-0.141976j 0.239144+0.282753j 0.761691+0.151258j -0.661618+0.138227j -0.100873-0.102471j -0.100357-0.0428484j 0.17865+0.0440465j -0.181328+0.534446j -0.543016-0.253639j -1.69053-1.08486j -0.594634-1.57187j 0.228553-0.868975j -0.737345-0.643406j 0.451448-0.21355j -0.325425+1.01332j -0.134893-0.249891j -0.211199-0.0367211j 0.114551-0.118937j 0.197957+0.316825j 0.104328-0.578661j -0.836016+0.104548j -0.0812363-0.497962j 1.02026-0.261801j -0.363917+0.578824j -0.0560653+0.25839j -0.161129+0.353027j 0.371005+0.237249j -0.0893707+0.17792j -0.292266+0.108471j 1.1133-0.925658j 0.00958753-0.216544j 0.0434177-0.324352j 0.556897+1.4132j 0.630247-1.36733j 1.11965+0.408056j -0.825837+0.710201j -0.140874-0.183859j 0.0602795+0.0511019j -0.268264-0.463411j -0.630423+0.971787j 0.279853+0.870065j 0.520622+0.111375j -0.16699-0.291799j -1.23178+0.294414j -0.348028+0.0101543j 0.350762-0.973489j 0.44192+2.04037j 0.975334-0.214886j 1.05083+0.194806j 0.0750516-0.353983j -1.06255+0.432667j -1.40501+0.20822j -1.31291-0.0393125j -1.21067-0.145613j -1.21223-0.482162j 0.405638-2.11178j -0.973284-0.585361j 
-0.709107+0.801355j -0.370963-0.44135j 0.374364-0.609855j -0.657637+0.134528j 0.05194+1.2454j -0.423223+0.324047j -0.326538-0.30574j 0.0129919+0.346167j -0.198278-0.231195j -0.473207-0.378169j -0.300044-0.519011j 0.660663-0.371426j 1.25901+0.757905j 1.84943-1.34796j -0.133943+1.19291j 1.20551+1.53849j 0.42287-0.665773j -0.768765-1.1536j 0.538932-0.90798j 0.565103+0.62396j 0.459177+0.801939j 0.928099-0.114757j -1.3668-0.921157j -1.50979+0.657199j 0.869773-1.10155j -0.675832+0.0637655j 0.636895+0.798624j -0.836972+1.52549j -0.464508+0.553818j 0.397229+1.18544j -1.37965+1.4889j 0.492708+1.39781j 2.04418+1.27862j 1.18014-0.92071j -0.313069+1.33215j 0.789421+0.329187j 1.38536+0.0223108j 0.624562+1.03254j 0.350211-0.266587j -0.571963+0.419589j -0.572845+0.288275j -0.167768+1.03116j 1.11654+0.0208459j 0.0522732-0.935346j 0.402824+0.352555j 0.861503+0.275271j 0.226564-0.715801j 0.240821-0.447872j -0.635707+0.0762924j -0.501409-0.331874j -0.77005+0.693475j 0.738792+0.61717j -0.288722-0.711938j -0.372164-0.0521526j 0.179444+0.352501j -0.71997-0.755941j -0.0419362-0.698019j 0.699013-0.296209j -0.0201534-0.351807j -0.257548+0.192671j 0.55623+0.303959j 0.551703-0.606945j -0.894583+0.237229j -0.243776-0.244948j -0.488584-0.0668299j 0.374646-0.960975j 0.446118+0.263316j 0.0732916-0.517843j -0.273342-0.922617j 0.345298+0.434222j -0.0824286+0.827762j -0.871594+0.206629j 0.335323+0.696828j 0.613729+0.0293921j -0.12521+1.44845j 0.640337-0.266809j -1.02676-0.088553j 1.48478-0.418298j -0.555907-1.08487j 0.798221+0.0418952j 0.987057+0.424609j 0.935444+1.57792j -0.242557-0.499845j 2.01983+0.599876j -0.0760473-1.14828j 1.48877-1.81983j -0.362607+0.146547j -0.197487+0.0570482j 0.107753-1.73597j 0.33956+0.498176j 0.154446-0.102914j -0.197198-0.0894437j 0.17446-1.59337j -0.00420327-0.396933j -0.0145123-0.577936j 0.462778+0.259333j 0.228027+0.168016j -0.691193-0.681354j 0.786501-0.355116j 1.31594-1.42633j 0.932429+1.56142j 0.65581+0.321508j 1.01898+0.805688j 0.256822-0.656565j 0.362292-0.406054j 0.0330774+0.111149j 0.908054+0.0627464j 0.37012-0.0601841j -0.498123+0.0634606j -0.169393-0.152884j 1.48116+0.318053j 0.0957774+0.294813j 0.252311-0.242585j -0.0556142+0.129858j -0.0772476-0.258249j -0.0869962+0.0433743j 0.339989+0.757904j 0.364451-0.290866j 0.369048-1.46975j 0.422823-0.273477j -0.702263+0.516026j -0.298993-0.241803j -2.49732+1.64382j -0.360381+0.0522039j -0.0931913+0.271491j -0.0459196-0.106959j 0.00450564+0.0189054j 0.730093-0.621254j 0.434502-0.240598j -0.0367765-0.229315j -0.145807-0.702472j -0.113819-0.173877j 0.112281+1.05977j 0.00948945-0.918493j 0.163542+0.568154j -0.362357-0.616111j 0.0657122+0.0509253j 0.0432803+0.00387297j 0.887005+0.207759j -0.425988-0.20785j -0.154813+0.473112j 0.0699896+0.919099j -0.14409-0.0188061j -0.444088-0.0925361j 0.23291-0.00329286j -0.0186163+0.0324579j -2.73935-0.810022j -1.314-0.556888j 0.62237-0.899218j -0.0843475+0.240302j 0.057648-0.172081j -0.135391+0.207663j 0.380686+0.297066j -0.105082-0.0081373j 0.285847+0.101869j -0.0521212-0.251904j -0.522664-0.352839j -0.689585+0.501196j -0.432116+0.560017j -0.0215773-0.0232552j 0.00789386+0.10704j -0.893242+0.257709j 0.365641-0.660891j 0.671868-1.80301j -0.557854-0.686673j -0.34967-0.394764j -0.368468-0.312266j -0.844638-0.341109j -1.66667-0.904642j -0.0266667+0.0624045j -0.221302+0.315152j 0.324448-0.499166j -0.220014+0.903989j 0.332723+0.374634j 0.377576+0.528538j -0.234796-0.410705j 0.146481-0.253154j -0.443718-0.039612j -0.449701-1.39534j -0.372563-1.11118j 1.18766+1.2945j -1.35847-0.850293j 0.188717-0.52259j 1.55889-1.02371j -1.00217+1.22295j -0.111849-1.29519j 0.324668+0.161198j 0.359531-0.976541j -0.810254+0.245277j 
