-1.08868-0.0913373j -0.389849-1.76269j 1.24684-0.491657j 1.16249-1.20135j -0.140194-0.112139j -0.557854-1.09905j 1.54228+0.309022j 0.94868+0.114068j 0.914057-0.592918j 0.653748+1.72155j -0.95792+0.624235j 0.5395+1.27805j -1.63851+1.49364j -1.56431-1.0387j -1.73056-0.370461j 0.262627-0.576652j 0.534807-1.63379j -0.372651-0.561236j -0.717117-1.7062j -0.602174-0.444362j 1.56804+0.00243869j -0.018937+0.0226734j -0.934634+1.79133j 0.165022+1.46106j -2.09903+0.278377j 0.449478+1.14225j -0.933987+0.465247j -0.273292-0.989253j -1.18336-1.24945j 1.50497-1.29054j -0.695016+1.03296j -1.49777-0.921962j -0.24258+1.14705j -0.475764-0.229501j -1.48117-0.396839j 0.618896-0.242488j 0.852357+0.770929j -0.147129+0.116791j -0.415334+1.49201j -0.539967+0.497684j -0.0792126+0.0762445j -1.13961-0.00747388j -0.447895-0.605133j 0.624237-0.332229j 0.451283+1.51576j -0.352765+1.20054j 0.182223-0.000158721j -0.694623-0.455719j 1.34953-0.141579j 0.571976+0.282978j -0.0590592-0.0883792j 0.00676451+0.406564j 0.279308-0.319036j 0.758247+1.28759j -0.310322+0.476731j -0.783057+1.34213j 1.36447+0.274294j 0.230314+0.048225j 0.35509+1.32479j 0.048845+0.19155j -0.369442-0.0108436j 0.869271-1.27743j 0.155803+0.441109j -1.21703-0.0483166j 0.117609-1.61136j 1.10287-0.648418j -2.02108+0.00108544j -0.608672-1.08599j 0.274786+1.25738j -0.281268+0.504081j -0.563082+0.224056j 1.20443-1.20496j 0.47105+1.57775j 1.11525+0.13432j -1.98623-0.654916j 0.130126+0.500426j -1.82277+1.78751j 0.134113-1.02218j 0.577269+0.770478j 0.891476+1.04558j -0.764686-0.311453j 0.599025+0.890683j 0.206213+0.966491j -0.465789-0.475665j 0.346017-0.789859j -0.811418-0.110768j -1.11195+0.0378848j 0.248114+0.126515j -0.193459+0.577877j 2.33355-0.0626841j -0.0464772-0.0291641j 0.188444-0.29623j 0.520094-0.55345j 0.282056-0.231202j 0.204848+0.222396j -0.0400508+2.03255j 0.00241121+0.287486j 0.19308+0.00852834j 0.116937+0.185431j 0.276148+0.295585j 0.0776656+0.816625j 0.947008-0.520538j 0.50033+0.167401j 0.547848-0.131653j -0.166665-0.119135j 0.225471-0.129842j 0.156022+0.114628j 0.284597-0.153526j -0.530946-0.0629405j -1.37299-1.21239j -0.459566-0.141108j 1.54843+1.11033j -0.201866-0.0435043j -0.035041+0.231388j 0.278113+0.269812j -0.553298+0.529j -0.172214+0.478517j -1.2281+1.47058j -0.429098+0.177289j -0.259281+0.0843342j 0.136755-0.0226188j 0.129133-0.395208j 0.0137723-0.234554j 0.364546-0.130022j 0.521808+0.0568019j -0.064883-0.822507j -1.0306-0.946668j 0.0386786+0.113111j -0.0350846-0.22194j -0.397269+0.0690942j -0.265134-0.000558675j 0.109963+0.0554066j -0.594123-0.413832j -0.107032-0.600258j -0.31396-2.10977j -0.180997-0.278647j -0.688742-0.50651j 1.56301-0.32728j 1.32019-0.425759j -0.082057+0.128124j 0.0630516+0.523404j -0.53774-0.61003j 0.389505+0.553805j -0.219888+1.60792j 0.315984-0.0216183j -0.538007-0.0420442j 0.0147605-0.872135j -0.211754+1.72983j -1.85598-0.789139j 0.0536546-0.529853j -0.466122+0.887571j -0.924929+1.72493j 0.564178-1.10161j -1.02598+0.100225j 1.86847-0.227198j 0.415954+0.777884j -0.718366-0.435887j 
-1.30161-0.883516j 0.684019-1.32476j -0.449266+0.686525j 0.758244-0.722926j 0.172889+0.801375j 0.659719+1.17624j 1.16908-0.325592j -0.227045-0.429222j -1.2752+0.381014j 1.64066-0.199403j 0.447149+1.75436j 0.324449+1.55027j -1.48561+0.520954j 0.600707-0.510859j -1.13065+0.0470255j -0.0492519+1.11218j 0.235637+0.856078j 0.699025+0.0447119j -1.21276-0.558132j 0.547176+0.187072j -1.03595+0.491057j -0.237363+0.96566j 0.726108+0.719923j -0.294618-0.927321j 0.588726+1.33951j 1.28728-0.785393j -0.240304+1.13062j 0.903328-1.69855j -0.879213-0.291579j 1.93785+0.456204j -0.381249+0.234284j 0.906214-0.442115j 0.516176+0.115848j 0.0317676-0.628436j -1.48206-0.619071j -0.477921+1.4355j 0.281149-0.293452j -0.126355-0.267977j 0.00546906-0.914921j -0.244699-0.0147802j -0.418177-0.129177j 0.432573+0.0910742j 1.40873+0.0292197j 0.16374+0.0318646j 1.59636+1.61152j -0.184621+0.205417j -0.149296-0.0779295j 0.601828+0.204852j -0.967712+0.453244j -0.26712+0.200848j -0.202237+0.414145j -0.360628-0.107404j 0.103834+0.721314j -0.0782748+0.137356j -0.143647+2.56135j 0.651606+0.803815j 0.117863-0.0311625j 0.0163169-0.193717j -0.675268-0.612688j -0.253192-0.372728j 0.314846+0.337062j 0.333001-0.402212j -1.60929-0.138108j -0.492831+1.90291j -0.187097-0.0702766j -0.972073+0.48648j -0.758084+0.465384j -1.14472+1.93229j 0.921116+0.767297j 1.55959-0.91457j 1.48027+1.10359j 1.74327-0.373872j -0.169561+1.77271j -1.11357+0.0124509j -0.922753-1.45219j 0.591305+0.196296j -1.63993+0.4093j 0.233797+0.949308j -0.101428-0.577374j -0.502774+0.415198j 0.174978+0.469434j -1.50194+0.167268j 0.533603+0.805639j -0.51856+0.025066j -0.474288-0.850197j -0.186136-0.435549j 0.709218-1.15852j -1.01488+0.0759144j 0.577205-0.255256j 1.22059-0.254876j -0.120728-0.453269j -0.0463837+0.704149j -0.485829+1.084j -0.0768076+0.935755j 0.427159+0.580098j -0.344375+0.337092j -0.293897-0.612932j 0.389126-0.375053j 0.293466-0.614243j -0.163611+0.212961j -1.02789-0.769473j -0.211045-0.990781j -0.89953-0.774938j 0.225509+0.3233j 0.129311-0.0775472j 0.428938+0.19393j -0.361018-0.0509453j 0.723529+0.711353j 0.482373+0.402573j -1.64968-0.244865j -0.576652+0.300544j -0.74554+0.132842j 0.537568-0.119914j -0.100351+0.104875j -0.600384+0.11319j 0.53006-0.21951j -0.770771-0.0768918j -0.667729+0.570129j 0.414063-0.833457j 0.109767-0.231985j -0.0954246+0.495669j -0.297008+0.448461j 0.435618-0.37751j -0.261392-0.0802715j -0.795772+0.990599j -0.44595+0.766983j -0.342038+0.643954j 0.37552-0.0534444j -0.180832-0.0821748j 0.0326819-0.900475j -0.815976-1.6027j -0.124042+0.276941j 0.534557+0.426707j -0.407846+0.305556j -0.823902-0.278764j -0.854036-0.541093j 0.148756-0.58944j 1.05019-0.140446j -0.473932-0.529344j -0.367016+0.165349j -0.947477-0.84297j 0.550626+0.732811j 0.307958+0.671372j 0.10288-0.25743j -0.648103-0.478562j 1.04546-1.07239j 0.016451+0.474776j 0.53303+1.2643j -0.622439+0.525715j -1.53272+0.820881j 0.60953-0.640613j 0.0260809-0.403543j -1.27981-0.877806j 0.309677-0.557543j -1.1117-1.87814j 0.39163+0.294216j -1.36691+1.59702j 
-0.104726+1.49489j -1.39489+0.0623462j 0.810523+0.0634009j -0.925361-0.26784j 0.576554-0.537035j 0.66799-1.14096j -0.818505-0.774481j -0.234703+0.411658j 0.951758+0.870535j -0.974806-1.22805j 1.20917-1.2189j 1.5937+0.225608j 0.0827565+1.64498j -0.32225-0.634655j -0.39901+1.17927j 1.08505+0.448017j 0.825229+0.124401j 0.32212-0.721708j -1.17935+1.0085j 0.455133-0.416877j -0.00899879+1.18212j 0.800981+0.767483j 1.16834-0.369115j -0.990646-0.238301j 1.71949+0.205215j -0.0878855-1.69328j -0.729402+1.81625j -0.613107+0.92587j -2.06635-0.25433j -0.990779-0.851087j -0.981057+0.411935j -0.648569+0.133874j 1.38925+0.988232j 0.789921-1.5632j 0.323207+0.615785j 0.321467-0.164466j -0.130364+0.898231j -0.62262-0.25251j 0.153949+0.570871j -1.79191-0.418752j -0.189568+0.027806j 1.06131+1.97447j -0.24591-0.248451j 0.578076+0.236525j 0.0610116-0.523815j -1.04467+0.34311j 0.582295-0.554363j -0.0546092-0.27755j 0.238498-0.275185j -0.023077+1.0832j 0.0734902-0.0906912j 1.12578-2.36126j 0.19624-0.23162j -0.125134-1.18435j 0.262463+0.324365j 0.125481+0.108091j 0.593484+0.919909j 0.173264+0.579402j -0.12986-0.120751j -0.24132-0.116921j -1.51686-0.884563j -1.3563+1.44682j -0.316129-0.162702j -0.248875+0.660698j 1.18123-0.114703j -0.386993+0.0683913j 2.03678-1.11582j -0.823753+0.734795j -1.19621-1.6688j 2.22567+0.909221j 0.343754+0.804488j 0.264899-0.803181j 1.24822-0.835306j 0.169565-1.78336j -0.930132-0.448094j -0.575256+0.818116j 0.929483+0.798734j -0.116237+0.465084j 1.22367+0.662937j 0.00459641-1.3606j -0.618049-0.461207j -0.569697+0.514804j 0.0383687+0.815995j -1.42189-0.66233j -0.0352652+0.100916j -0.780008+0.50346j -0.07505+0.133296j -0.567331+0.0910421j -1.12714+1.04625j -0.686028-0.255369j 0.26259-0.392309j 0.100759-0.470493j 0.549699-0.268407j 0.501422+0.880025j -0.304247+1.00874j 0.658016-0.628149j -0.194264-0.0546436j -0.407678+0.812459j 0.319306+0.345825j 0.100405+1.15435j 0.243302+0.498266j -0.482474-1.10777j 0.462131-0.182313j 1.06235+0.956877j -0.537146-0.406169j 0.346583+0.311762j -0.0414298-0.137677j 0.143875-0.369407j -0.443028-0.688376j 0.673697+0.184415j -1.12589+0.41923j -0.054852+0.064495j -0.260256+0.0154635j -0.76016+0.292667j 0.269199+0.131587j -0.686892+0.122909j -1.04381+0.00186556j 1.20678-0.206242j 0.0371973+0.190213j -0.0141079-0.252989j -0.114599-0.363969j 0.369146-0.514236j 0.594078-0.597495j 0.483573-1.32427j -0.151623+0.693166j 0.691689-0.775787j 0.196122+1.13091j 0.320084-0.0532032j -0.459862-0.834768j -0.108921-0.131043j 0.330144-0.00360685j 0.31794-0.233551j -0.380654-0.792729j 0.0704615-0.155599j 0.384931+0.44513j -0.0866147-0.532345j -0.318108-1.35617j -0.936294-0.554285j 0.365617+0.755701j -0.342893+0.563009j -0.885576-0.0404227j -1.05859+0.33726j 0.913331-1.06713j -0.267127-0.618034j 0.464961-0.256417j 0.851248-0.272925j 1.28428+0.0740966j -0.585858+0.177634j 1.0015-0.0422515j 0.386444+0.35604j 0.699216+0.747743j 0.258685-1.41965j -0.0355335+1.68071j 0.376818-0.594943j -0.427892-0.484823j -1.7715+0.484186j -1.05004-0.425282j 
0.836786+0.395821j 0.111486-0.086924j 1.89282-0.0792526j -0.323736+1.10626j 0.0177834-0.827031j 0.0370587-0.729711j -0.363788-0.105874j -0.494268+0.570181j -0.268525-0.817937j 0.645189+0.671428j -1.57817+0.592215j -0.60688-0.779707j -0.0905796-0.00134822j -1.92049-0.723339j 1.05302-1.07816j 0.46398-1.40383j 0.337158-0.729346j 0.0124692-0.075329j 0.832185+0.235146j 0.560402-1.14007j -0.126827-0.675153j 0.370381+0.618218j -0.389903-0.0762559j 0.934898-0.900092j -0.35559+1.3276j 1.67393+1.06002j -0.037248-0.956438j -0.301232+0.573202j -0.145527+0.0908104j -0.115202-0.0341497j 1.09739+1.41131j -0.479634-1.22513j -1.17394+0.348838j -1.1067+1.14825j 1.29045+0.0542941j 1.20235-0.69843j -0.0717152+0.027379j -0.0880741+0.32423j -0.520799+0.150826j 0.0004567+0.265292j 0.0443753+0.102063j -0.667486-0.4346j -0.136589-0.226113j 0.508764-0.703437j -0.76427-0.797014j 0.157982-0.439065j -0.300897-0.192235j 0.840142-0.798783j 0.437664-0.556652j -0.0304467-0.13186j -0.0576976+0.687011j -0.152431-0.116634j -0.255543-0.169767j 0.592127+0.334136j 0.325032+0.222355j -1.0238-0.875112j -0.386905+0.362282j 0.0925447+0.0816348j 1.06524-0.397346j -0.446126-0.297396j -0.234333+0.0764142j -0.13457+0.0325063j -0.409944+0.105963j -0.458322-0.486503j 0.370226+0.152258j -1.02366-0.782494j 0.333382-0.0707617j -1.63643-0.0608725j -0.141145+0.0126177j -0.586903+1.11258j -0.381873+1.81411j -0.168073+0.250611j -0.185084-0.974899j -0.242281-0.0829781j -0.217885-0.0224873j 0.0552825-1.39634j -0.418155+0.134439j 0.193136-1.09054j -0.776081-0.399161j 0.71959-0.254775j -1.81136-1.54985j 1.37014+1.02459j -0.270552-0.283581j 0.904463-0.202347j 0.118185+0.077013j -0.730183+0.696421j -1.17315+0.622965j 0.334784-0.156074j 0.105909-0.186786j -0.727659+1.88638j 0.121792-0.333122j 0.199163-0.694597j 0.764959-0.794508j -0.064334-0.368379j 0.405549-0.384287j 0.251061+0.122437j -0.238763-0.0109147j -0.34587+0.321398j -0.358958-0.502495j 0.427134-0.11981j 0.425247+0.731346j 0.289768+0.413333j 0.247449+0.310089j -0.591268-0.0960089j -0.200958-0.373689j 0.26365-0.239798j 0.0571177+0.000958628j 0.718875-1.21328j 0.267069+0.2611j 1.19863-0.831441j 0.277192-0.179866j -0.00226718-0.485193j 0.196485+0.10501j 0.406047+0.0368467j 0.330432+1.15423j -0.311361+0.095941j -0.0883094+0.468162j 0.157303-0.0403547j 0.232831+0.351187j 0.334556+0.104502j 0.0183369-0.268345j -0.202169-0.277449j 0.0972932-0.363175j 0.841727+0.953711j 1.09753+0.131182j -0.147653+0.324883j 0.0861192-0.194231j 0.164987-0.514306j 0.694532+0.139709j -0.897178+0.0534925j 1.37695-0.360019j 0.248835+0.359025j -0.765377-0.0555117j 1.00481-0.0256735j -0.276666+0.307347j -0.0339331-0.712108j -0.263403+0.157565j -0.0202041+0.128881j 0.067663-0.0655026j 0.572799+0.438606j 0.154155-0.0160689j 0.321992-0.862131j -0.100532-0.4888j -0.272725+0.667473j -0.20132+0.922195j 1.16949+0.566083j -0.44713+0.205481j 0.116032+0.561175j 0.104193-0.299975j -0.550408-0.654856j -0.249759-0.450657j 0.389334-0.536952j 0.425645-0.954148j 1.27611+0.689358j 0.337771-2.09901j 0.893908-0.233746j -1.90167+0.0878623j 
-0.667468-0.839236j 0.916228-0.317428j 0.304506+0.647641j -0.612077-0.148338j 0.226113-1.18353j 0.231565-0.854688j 0.407479-1.52909j 0.0418533+0.293533j 1.87113+0.578024j 0.500897+0.64351j 0.492478+0.192637j 0.105606+1.47677j -1.38062-0.11264j 0.385935-0.577968j 0.141374+0.121823j -0.0351135-1.05132j 0.353755+0.36782j -1.70178-0.0305306j -0.112572+0.940253j 0.0653422-0.35251j 0.92961-0.284251j 1.64927-0.216254j 1.44773-0.224772j 0.28435+2.18586j -0.0515768+0.867923j -0.0524772-0.952858j -1.04637+1.24345j 0.688418-0.155241j -1.07547-1.00283j 0.442732+0.800025j -0.562579+0.359027j 0.688292-0.436169j 0.114792+0.31641j 0.123778+0.686819j 0.215464+0.0981517j 0.674896-0.0953023j 0.055253+0.755541j 0.618698+0.162353j -0.337111-0.703155j 0.912658-0.0947942j 0.709163+0.0859207j 0.105755+0.137429j -1.01091-0.301236j 0.301063-0.236687j 0.381423-0.217748j -0.19548+0.0110937j -0.591366+0.451371j 0.649323+0.0146216j 0.0514695+0.293236j 0.0400981-0.855622j 0.294325-0.41601j -0.663174+0.307394j -0.156555-1.45556j -0.195152-0.167084j 0.964606+0.279192j 0.293921-0.213491j -0.240269-0.316024j -0.0181152-0.244497j 0.786349+0.698464j -0.214058+0.303847j 0.322614+0.658995j 0.232337+0.704578j 0.401968+1.53921j 0.934979+1.42642j -0.450569+0.0832289j 1.73197-1.28596j -0.00205478-0.431446j -0.983879+0.18908j -0.447022+0.0849076j 1.64803-0.445693j 0.371698+0.0593663j 0.626006-0.565125j -0.770865+1.89781j -0.550549-0.94562j -0.429379-0.601779j 0.426944+0.0959349j -1.98443-0.509517j 0.494481+0.329674j -0.0805765-0.00839788j 0.282113-0.493778j 0.719277-0.586828j -0.2179+0.3724j -0.310331-0.195718j -0.19244-0.143659j -0.0449114-0.644183j -0.3297+0.0761883j 0.074226+0.290868j -0.234916+0.638412j -0.298566+0.0571679j 0.0333288+0.846215j -0.25494+0.747683j -0.409576+0.330751j 1.35896+0.962182j -0.612945+0.073909j 0.0911852-0.0156319j 0.209997-0.0963812j 0.320131-0.127295j 0.183336-0.170375j -0.320544-0.242657j 0.0756777+0.377442j 1.15298-0.174107j 0.0718192-0.142421j 0.0410909+0.387906j 0.565946+0.389599j 0.458094+0.410597j 0.0198807+0.404j 0.334244-0.631187j 0.887767-0.571838j 0.188915+0.317692j 0.275165+0.665555j 0.689517-0.548247j -0.306319+1.0179j -0.0363742-0.104633j 0.0930522-0.229864j -0.0223464-0.468486j 0.0235608+0.15248j -0.439881+0.292097j -0.0846121+0.258623j 0.698699+1.42425j 0.639152+0.362457j -0.0808303-0.483885j 0.120195-0.221882j -0.165483+0.422288j 0.389489-0.0428682j 0.74177+0.924563j 0.185142+0.336182j 0.106441+0.106891j -0.0246154-0.221965j 0.0965814+0.590809j 0.565124+0.591485j -0.945979+0.738885j 0.178248+0.217592j 0.00206916-0.129074j 0.356114-0.0105177j -0.170557+0.876493j 1.11213-0.727053j -0.742218+0.416999j 0.612471-0.203176j -0.233924+0.36419j 0.516614+0.46236j 0.0769852+0.83953j -0.104902-0.194959j 0.879447-1.01887j 0.0587604-0.833816j 0.197488+0.873322j -0.870105-0.234774j 0.193752-0.781644j 2.34921-0.24426j -0.367824-0.555197j 1.8224-0.417294j 0.0158667+0.181322j 1.02444+2.33807j 0.493702+0.510458j -0.124482-0.448189j 0.206051-0.670672j -0.387546+0.399199j 0.0285554+0.473846j 
-0.0467207-1.35172j -0.106193-0.444315j -0.581424-2.55701j 1.61429+0.093449j -1.26012+0.0695055j -0.998986+0.00646193j -0.183643+0.211949j 1.01093+0.582132j -0.692394+0.610973j 0.887476-1.24975j 1.62839+1.9763j -0.564538+0.365415j -0.314667+0.00796345j -0.932404+0.689623j -0.112363-1.01175j -0.690366-1.02793j -0.133579-0.324412j -0.369911+0.0367719j 0.504566-0.177779j -0.345988-0.811829j -0.300897-0.357428j 0.618199-0.123199j -0.000560499+0.00392049j 0.165196-0.358745j 0.403012+0.777331j 0.994946-0.492448j 0.00282808+0.0337811j 1.21531-0.696961j 0.0675539-0.283828j 0.258325-0.202354j -0.330735+0.672273j -1.43879+2.14492j -0.482302-0.66556j -1.0735-0.0509877j -1.3702-1.8014j -1.83024-0.696012j 1.11551+0.75551j 0.473854+0.250117j 0.601454+0.645502j 0.225006+0.56537j 0.153058-0.144218j 0.283027-0.888587j -0.440208+0.403768j 1.13929+0.29385j -0.726309+1.3111j 0.708138-0.119872j 0.703672-0.114225j -1.28996-0.669174j -0.709183+0.282999j -0.122631-0.511483j 0.763884-0.481413j -0.0154952-0.753909j -0.105574+0.00443065j -0.272566+1.27101j 0.335116-0.735494j -0.292841+1.22535j -0.999663-0.827752j -0.0178146+0.699023j -0.693016-0.694336j -0.0563431+0.568555j -0.24557-0.196494j 0.249261-0.518469j 0.347759+0.542667j 0.106242+0.635022j -0.507647+1.38999j -0.0556862+0.529934j 0.740505+1.83861j 0.12825+1.0245j 2.46892-0.548047j 0.295391-0.132835j 0.794842-0.11412j 0.15237+0.327085j -0.6463+0.597755j 0.00523385-0.314024j -0.378746+0.00294573j 0.927178+0.0616589j -0.207637+0.367867j -0.677059-1.25903j 0.125981-0.606308j -0.0396085+0.787288j -0.807437+1.12326j 1.15102-0.773262j -0.276348+0.577563j 0.582147-0.0977102j 0.612851-0.609192j 0.549895+0.380417j 0.246388+0.832092j 0.503632-0.0395803j 0.486532+0.150068j 1.16699+0.606705j -0.0999868+0.259818j -0.495619-0.00156917j -0.294825-0.318939j -0.0368132-0.788225j -0.175592+0.171544j -0.383166+0.144869j 0.157941+0.184505j 0.180963-0.648293j -0.281266+0.240957j 0.815891+0.0423612j 0.457997-0.321069j 0.775199+0.237917j -0.0602274-0.0987788j -0.452912+0.0413832j -0.16611+0.297093j -0.0971297-0.249181j -0.162732+0.0114023j -0.42702-0.7791j -0.70079-0.0919468j -0.42402-0.604421j 0.304393-0.422835j -0.287016-0.0207105j -0.388061+0.158962j -0.307059-0.156607j 0.62451-0.137956j 0.659521-0.282984j 0.154841+0.849552j -0.30391-0.0725732j 0.43587+0.0271032j 0.0386952+0.320525j -0.573968+0.249775j 0.251674+0.326483j -0.479492-0.353071j 0.685711+0.1374j 0.175566-0.578554j 0.269145-0.414492j 0.043691-0.167687j -0.45544-0.469763j 0.515123-0.203293j 0.160376+0.381068j -0.159587-0.513061j -0.063833-0.786658j 0.665134+0.293553j 0.366214-0.395331j 0.149934+0.261315j -0.318652-0.228467j -0.659641+0.382713j 0.11726-0.160489j -0.0798974+0.209097j 0.793901-0.577613j -0.165636-0.287298j -0.326541-0.612021j 0.0304149+0.0638986j 0.30931-0.739102j 0.282496+0.63337j 0.261916-0.611196j 0.105794-0.0373813j 0.496644-0.243788j 0.272065+0.83727j -0.236753+0.580376j -0.46754+0.284233j 0.78504-0.102797j -1.6657+0.145258j 0.217536-0.603829j -0.815362-0.97623j -0.371147-0.947054j -0.189785+0.550275j 
-1.37999+1.37374j -0.757054-1.2221j 0.39908-0.109278j -0.209514+0.595187j -1.60327+0.296451j -1.12078+0.144785j -2.25772-0.129805j 0.368651-0.423567j 0.485137-2.80452j 0.433384-0.930527j 0.31471-1.34066j 0.994762+0.362518j -0.499913+0.820648j -0.0935848-0.527504j 0.0198536+0.0725577j -0.536328-0.135716j 0.310313+0.0600553j -0.529976+0.765357j 0.362275+0.306056j -0.0921168-0.102682j 0.107228-0.582458j 0.362022-0.696258j 0.350193-0.68372j 1.12098+0.504666j 0.284382+0.282969j -0.521104-0.14741j -0.172813+0.0992974j -2.319-0.682507j -0.358285-0.442035j 0.84776-2.24632j -0.404406-0.201207j -0.853014-1.07044j 0.0516617+0.0981079j -0.219087+0.0174806j -0.20821+0.257909j -0.802885+0.671693j -0.0856396+0.237447j 0.414456+0.385758j -1.07239+0.692758j 0.238603+0.934474j -0.453614-0.80255j 0.27558+0.339503j 0.621954+1.65404j 0.401537+0.427335j -0.222723-0.449843j -0.231006-0.0117917j -0.573829+0.100224j -0.794126-0.492443j -0.0323066+0.141614j 1.16544-0.768507j -1.27066-0.0788069j -0.022138-1.04466j -1.57096+0.747642j -0.234549-0.294159j -0.346479-1.11104j 0.0287479-0.206516j 0.148089-0.81347j 0.545009+0.0812061j 0.31453-0.723113j 0.403835+0.254092j -1.63686+1.22074j -0.816065+1.51176j 1.4881-1.14064j 0.721929-1.06869j -1.93388-1.37214j -1.30738-1.1003j 0.578838+0.825185j 0.376264+0.38451j -0.717723-0.809524j 0.301455+0.127807j -0.39441-0.412251j 0.414806-1.20426j 1.52929+0.479575j 0.480122-0.192354j -0.979817-0.515542j -0.171985+0.353244j -0.17015+1.33945j 0.530529-0.145696j 0.126629+0.0295225j 0.119462+0.125608j -0.189138-0.304332j -0.0306668+0.241686j 0.354572+0.0990346j -0.0316984-0.488137j 0.58407-0.0215291j -0.111316+0.191445j 0.586574-0.187276j 0.154691+0.819067j 0.253722-0.0691019j 0.514943-0.193633j 0.221846-0.413801j 0.346465+0.613721j 0.526444-0.500186j 0.0217233-0.433091j -0.578223+0.0135807j -0.0422644+0.199931j 0.0910198-0.548292j -0.0601138+0.657438j -0.557307+0.0378681j 0.253476-0.0726406j -0.0868436-0.692475j 0.174785+0.168799j -0.816845-0.461348j 0.57752-0.634047j 0.39621-0.27508j 0.128462+0.200746j -0.237057-0.154723j -0.349907-0.291293j -0.317803-0.375298j 0.290699-0.0539976j 0.0274049-0.946452j 0.611945+0.0424612j 0.512932+0.182184j 0.411884-0.161041j -0.294255-0.135442j -0.281943+0.0517034j 0.0609523+0.528656j 0.194738-0.444627j 0.751526-0.41885j -0.242562+0.162528j -0.496575+0.526054j -0.587016+0.488179j 0.334924+0.508545j -0.461216-0.512975j 0.545996-0.0393895j -0.319149-0.276879j 0.363081-0.169622j -0.195341+0.0192537j 0.813676+0.36254j 0.548601-0.11378j 0.189697+0.47251j -0.318888-0.365439j -0.286014+0.44649j 0.0252431-0.0387059j 0.395652+0.00561419j -0.260295-0.380933j 0.0330123+0.527668j -1.27083+0.392114j 0.392377-0.700917j 0.155154-0.103114j 0.554428+0.229336j 0.110159+0.330347j -1.50035-1.63301j 0.164005+0.185753j -0.180237-0.465622j -0.4343+0.156373j -0.534784-0.175473j 0.32109-1.12664j -0.551724+1.00866j 0.479882-0.963629j 0.594682-0.557424j 0.942814-0.104502j 0.17032+0.227705j 0.183604+0.0890039j -0.234748+0.0763106j -0.148725+0.353335j 0.185328+0.00782323j 
