-0.00555745+0.00362817j -0.000420964+0.00148682j 0.00389476-0.00227927j -0.0166093+0.00318437j -0.0247575+0.00330637j 0.0129186-0.00689931j -0.0161126-0.0177264j 0.0277744+0.00328619j 0.00167199-0.00227314j -0.00204011+0.004244j 0.0022936-0.0116797j 0.00223227-0.00311013j 0.00123635+0.00190258j 0.00598991+0.00592817j -0.00870755+0.0107067j 0.00165612-0.00808642j -0.00408838-0.0043j 0.00343996+0.00211165j -0.00135433+0.0112818j 0.00795303-0.00175086j 0.00454711-0.00216217j -0.00302642-0.00788954j -0.00109655-0.0111357j -0.00934935+0.00489235j -0.00571859+0.000565056j -0.00035689-0.0112246j 0.00378469-0.00446581j 0.00165359+0.0077471j -0.000469866+0.00174868j -0.000668397-0.00214798j -0.00351382+0.00866096j -0.00852904+0.00294558j -0.00841437-0.00645629j 0.00121744+0.00344564j -0.0104499-0.00104058j 0.00455806+0.00020642j -0.00015785+0.00549968j 0.00368395+0.00764979j 0.00132488+0.0067998j 0.000507592-0.000868684j 0.000436215+0.0011528j 0.00191182+0.000650213j 0.000551573-0.00052108j -0.00202661-0.00596973j -0.00201971+0.00408084j -0.00223071-0.0075335j -0.0010441-0.0013641j -0.000199341-6.13833e-05j 0.00140474+0.00371609j 0.00177416+0.00371818j -0.00044435-0.000344606j 0.0014168+0.00234476j 0.000464964-0.000494885j 0.00131404+0.0011822j -0.00134624-0.00174505j -5.0204e-05+0.0105455j 0.000246244+0.00545594j -0.00175711+0.00255986j -0.000836987+0.0050673j 0.00199982-0.000192518j 0.00102182+0.000961969j -0.000459085-0.00202868j -0.00291722-0.00452766j 0.000124203-0.00639223j -0.0012338-0.00129807j 0.00303624+0.000487411j -0.000877662+0.00146459j -0.000323497-0.000893902j 0.000440386+0.00276146j 0.00137796-0.000798933j 2.67531e-05+0.000127859j -1.36245e-05-0.000275664j -0.000409974+0.000590948j -0.000282932+3.20428e-05j 0.00036083+0.00111352j 0.00026568-0.00177984j 0.00168039-0.000720758j -0.000815011+0.00169345j 4.68778e-05-0.000601414j 0.000596159+8.42655e-05j 2.26617e-05-0.000119757j 0.00105942+0.000375965j 0.000211807-0.0017617j -0.000350409+0.000350244j -0.000502131-0.00102357j 0.00129616-0.00106588j 0.00108842-0.000893436j -0.000390095+0.00203959j 0.000409818-0.000511098j 0.00155136+0.000637299j -0.000757129-0.000216089j 0.00059373+0.00236112j -0.00107202+0.00101808j 0.000465992-0.00110843j 0.000527806-0.00188501j -0.000489176-0.000340473j 0.000513498+0.000416237j 9.46391e-05+0.000692598j -9.14589e-06-0.000452921j 9.71664e-05-0.000130191j 5.82928e-05-5.87037e-06j -9.63352e-06-7.41368e-05j -0.000100223+0.000712021j -4.14054e-05-7.64107e-05j 6.70534e-05-0.00026457j 7.70756e-05+0.000316008j -0.000230042+4.27994e-05j -5.91075e-06-0.000434447j 0.000119101+0.000992967j -0.000130819+0.0011817j 2.83907e-05+4.75039e-05j 4.78967e-05+0.000220818j 2.71262e-05-0.000124529j 0.000105419-0.000586314j 
0.00639081-0.00540052j 0.00163109+0.000144023j 0.0117031-0.0194189j 0.0116671-0.00524504j 0.00476786+0.00512086j 0.0177541-0.0137306j 0.00940132+0.00691497j 0.00069546-0.000537373j 0.00126761-0.00209936j 0.00218302-0.00108461j 0.00986897-0.013798j 0.00175268-0.00370321j -0.00214652+0.00144982j -0.00642418+0.00468069j -0.0150304+0.0111094j 0.00672248-0.0051136j 0.00174816-0.0028937j 0.00997213-0.00724528j 0.00402307-0.0041228j -0.00608062-0.00715586j 0.00810732+2.2472e-05j 0.00459253+0.00228353j 0.0102207-0.00991063j -0.00706185+0.00822812j 0.00135914-0.00258325j -0.00192478-0.00322692j -0.00413814+0.00699935j 0.000436697-0.000356533j 0.000968195-0.00930416j 0.0144556-0.0027341j -0.0010777-0.00274843j -0.0037632-0.011397j -0.00130927+0.00527108j 0.00911966-0.00241835j 0.00596671+0.000492303j -0.00366786+0.000421975j -0.00082963-0.00282088j -0.0011167-0.00613024j 0.00158852-0.00279774j 0.000733745+0.000193687j 0.00268227+0.00193543j 0.000959061+0.00188322j 0.000664509-0.00137202j -0.000633915+0.00190715j -0.00543031-0.00575223j 0.00040423+0.00286565j -0.0026683-0.00125254j -0.000222968+5.62671e-05j 0.00620602+0.00479534j 0.00532973+0.00427416j 0.00203971+0.000348346j 0.00125329+0.00390301j -0.000588748-0.00050662j 0.000769391+0.000867751j -0.00214564-0.00223792j 0.00310534-0.00232731j 0.00055296-0.0016442j 0.000414606-0.000259584j -0.000736794-0.00726115j 0.00187659+0.00286735j -0.00195749-0.000780504j -0.00193881-0.00152096j -0.000503721+0.000323754j 0.000338975+0.00678777j -0.00118+0.0015044j -0.00102697+0.0019929j 0.000689428-0.00151177j 0.000292062+0.000142595j 0.00040385-0.000541767j -0.00147271-0.000302849j 4.47763e-05-0.000737425j -0.000258553+0.000758682j 0.000262827-0.00125111j -0.000168389-2.60918e-05j 0.000869796-0.000815232j -0.000616661+9.9874e-05j -0.00116034+0.000427086j 9.13993e-05-0.00119995j 0.000404411-0.000411322j -6.29491e-05-0.000291758j -0.000125399-0.00115766j 0.000183555-0.000444068j -0.000656484+0.000162023j 0.000368308-0.000698529j -0.001021+0.000180061j -0.000502649+0.0022211j 0.000434895-0.00124966j 0.00076956-0.000263652j 0.0001882-0.000154599j -0.000570654+0.000449782j -2.33842e-05-0.000232919j 0.00160211-0.00210248j 0.00131419-0.000763714j -0.000836462+0.00110919j -0.00183833-0.000226094j 0.000178655+0.000136425j -0.000253126-0.000103133j 0.000189038+0.000685169j -0.00021473+0.000138222j 0.000259941-0.000519313j 2.28063e-05-3.99856e-05j -0.000399508+0.000450286j -0.000207266+0.000415432j -0.000132273-0.000115254j 0.000168995-0.000409715j 0.000865105-0.000392102j -0.000190162-0.000274118j 1.48351e-06+0.000523382j 0.000230656-0.00158625j 0.000916378-0.000422615j 6.55967e-05+1.6624e-05j 0.000176391+9.13538e-05j -0.000143069-9.43984e-05j -0.000300363+0.000557272j 
-0.00649147+0.00110346j 0.000955152-0.00209602j -0.0167407-0.013822j -0.00757055+0.00128855j 0.00208374+0.00916761j -0.0153901-0.0223015j -0.0107659+0.00269867j -0.00373944-0.0107832j 0.00483811+0.00234102j -0.00372039+0.000391824j 0.016614+0.011318j 0.00478089+0.00244231j -0.00114118-0.00206307j -0.0034884-0.00582934j -0.0138551-0.0173906j 0.00653573+0.00683392j 0.00148049+0.00146377j -0.00423791+0.00343221j -0.0058357+0.00107357j 0.00268903-0.00578033j -0.00274719+0.00364754j -0.00138208-0.00228804j 0.0122704-3.84438e-05j 0.000105788+0.00221226j -0.00123421-0.00332897j -0.000661623-0.0113093j 0.00290188+0.00233039j -0.000416465+0.00602249j -0.00699714-0.0113159j 0.00858492+0.0122238j 0.00168773+0.00468716j 0.00997138-0.00256038j -0.00193099-0.0109396j -0.0107238-0.00186333j 0.00352965+0.00243342j 0.000409473-0.000427821j 0.00177515+0.000150057j 0.0010828-0.00050462j 0.00120788-0.00113835j 0.00040428-0.000477621j 0.00202029-0.00212034j 0.00102677-0.00261341j -0.00167484+0.00137452j -0.00271228+0.00114841j -0.00367706+0.00688995j -0.00352914+0.000648459j -3.63334e-06+0.00158921j 0.0008728-0.000950829j 0.00507057-0.00374312j 0.0053103-0.00599851j 0.00250086-0.00226814j 0.00176613-0.00365043j -0.00297001+0.00316627j 0.00147082-0.0022885j -0.00157139+0.00350568j 0.00335035-0.00103722j -0.00071537-3.57444e-05j 0.00195204+0.000537271j -0.00404771+0.00399472j 0.00178882-0.00357718j 0.000225192+0.00121394j -0.00149054+0.00266862j -0.000927094+0.00166302j 0.0028769-0.00452926j 0.00174441+0.000192643j 0.00227421-0.00204289j -0.000783892+0.00080284j -0.00054304-0.000156993j 0.000967556+0.000680906j -0.000117397+0.000477322j -0.000708319+0.000224j 0.00085588-8.25196e-05j -0.000767876-0.000197752j -0.000250285-4.96057e-05j -0.000476592-0.000415141j -0.000723632-0.000191731j 0.000563384+0.000233029j -0.000447904+0.000922211j -0.000546809-0.000129687j -0.00045299-0.000418491j -0.000948967+0.000202514j -0.000198205-0.000407431j -0.000894646-6.2618e-05j -0.000556557-0.000173432j -5.01265e-05+0.000552494j 0.00176529-0.00147073j -0.00166738-0.000520753j 0.000651665+6.96705e-05j -0.000667524-0.000372951j 0.000941209-0.000275131j -0.000450142+0.000372689j -0.00226351+5.1924e-05j -0.000775886+0.000130115j 0.00100961-0.000317572j -1.82535e-05+0.000752406j -9.30194e-05+2.26615e-05j 0.000308716+0.000321761j 0.000851546-4.25562e-05j -8.6699e-05-2.20241e-06j -0.000549108-0.000174252j -3.26927e-05+6.04947e-06j 0.000368843+0.000354451j 0.000678679+0.00021237j 1.17835e-05+0.000100756j -0.00063966-5.30666e-05j -0.00111491-0.000334061j -2.95915e-05+0.000229203j 0.000331852-0.000260454j -0.00100844+0.000640126j -0.000429199-9.85572e-05j 1.88342e-05-4.2869e-05j 2.25995e-05-0.00013731j -1.99509e-05+9.54876e-05j 0.000335449-0.000190076j 
-0.0080763+0.00845184j -0.00190027-0.00403505j 0.0139179+0.00197108j 0.00172107+0.0123233j 0.004854+0.0127488j 0.0027544+0.00259196j -0.0361424+0.0221114j -0.0273818-0.0221481j 0.000698724-0.00166063j -0.00502568+0.00145504j -0.000230509-0.00297189j -0.00245823-0.00239664j -0.00131757-0.00386988j -0.00670323-0.0135763j 0.00141712+0.0102409j -0.00537726+0.00610788j -0.00097294-0.00374284j -0.00224455-0.000337979j -0.00628865-0.0110641j 0.00107093+0.00993549j 0.00272476-0.000266762j 0.00359307-0.000824366j 0.0014605-0.00935904j -0.00367559-0.00531107j -0.00210136-0.00319892j 0.00795958+0.00215109j 0.00132619+0.00355924j -0.00449603+0.0030499j -0.00195058-0.00105247j -0.00180855-0.0102505j -0.005353-0.000472583j -0.00587367-0.00298997j 0.00487061-0.0139782j -0.000762106-0.00258193j 0.00401948+0.000355485j -0.00283774+0.00283237j -0.00884643-0.000248614j -0.00915426+0.00507423j -0.00753105-0.00137892j 0.00110154+0.00173748j -0.000531178+0.00287318j 0.000900213-0.000362744j 0.00135513+0.000625535j 0.00149692-0.00340529j 0.00455089-0.00299252j 0.00525424-0.00223313j 0.00112503-0.00126437j -0.0016422+0.00141747j 0.000520265+0.000299804j -0.0014789+0.00109499j 1.92378e-05-0.000777124j 0.000338612+0.00166595j 0.000308661-0.00026982j -0.000288398-0.000759441j -9.17879e-05-0.000600571j 0.000682069+0.000530803j -0.00473095+0.000125939j 0.00208793-0.00122623j -0.0105263-6.69179e-05j 0.000461812+0.00214906j -0.000969686+0.00288673j 2.54722e-05+0.000910139j 0.00425+0.00160884j 0.0127701-0.0024342j 0.00632215-0.00187042j 0.00123003+0.00155234j -0.00338702-0.000255414j 0.000113269+0.000333055j -0.0037882-4.81e-05j 0.000995983+0.000731915j -0.000998491-0.000674451j 0.000778713+0.0005645j 0.00136775-1.39881e-05j -0.000494294-0.000673547j -0.00266014-0.000694217j 0.00191601+0.000272353j -0.00024949+0.000426592j -0.00375249-0.000845382j 0.000650857+0.000111325j -0.000122745-0.000780408j -0.000586332-0.000120748j -0.00119464+0.000472809j 0.00197528+0.000507948j 0.000705663-3.86038e-05j 0.00112101+0.00037728j 0.00354772+0.00122167j -0.0017248-0.000147337j -0.00238131-0.000743214j -0.000339218+7.82723e-06j -0.000547009-5.48418e-05j 0.00111616+0.00033675j -0.00502952-0.00142356j -0.00188153-0.00081887j 0.00263931+0.00115669j 0.00263621+0.0042874j 0.000213922+0.000406841j -0.000384686+0.000362123j -0.000821963-0.000930385j 0.000190873+0.000253009j -0.000145076-0.000109257j -1.63146e-05+5.74406e-05j -8.70751e-05+0.000154885j 0.000137059-0.000747905j -0.000251744+0.000447716j 0.000176289+0.000457089j -0.000753964-0.000476696j 0.000113254+0.000854004j 0.000646596+7.84398e-05j -0.00260171+0.00175245j -0.00269731-0.00156473j -8.60233e-05-3.75694e-06j -0.000207273-0.000206732j 0.000202224+0.000523941j 0.00134364-0.000375679j 
0.0222544+0.00413404j 0.000941147+0.00489507j -0.00382622+0.00650808j 0.00767874+0.0179513j -0.00069053+0.0177318j -0.00743859-0.000390041j 0.00354231+0.00828259j 0.0238477-0.0109416j 0.0022014+0.00347653j 0.00551548+0.0044471j 0.00113637+0.00458427j 0.00071966-0.000466049j 0.000991253+5.64067e-05j 0.00379222-0.000244117j -0.000966018-0.00448476j 6.28593e-05-0.00756024j -0.00167281-0.00636208j -0.00304942-0.00834594j -0.00380076+0.00545114j -0.00117026+0.00184244j 0.000423008-0.0015127j 0.00475642-0.00633511j 0.00271538+0.0022229j 0.00236474-0.00423047j 0.00010338-0.00495486j 0.00472494-0.000551405j 0.00440612+0.00260976j -0.00477615-0.000648429j -0.00314156-0.00156369j -0.00130179+0.00115598j -0.00547843-0.00368928j -0.00419819-0.00155133j 0.00650417+0.00308093j -0.00573912-0.00121841j -0.000346275-0.0145374j 0.000985803+0.00454695j 0.00155789-0.00115718j -0.00405175+0.00141148j -0.002917+0.00169351j 0.00194898-0.00167571j 0.00119751-0.00206961j -0.00120345+0.0012579j -0.00383307-0.000164529j 0.00810395-0.00129233j -0.020206+0.00297659j 0.00679036-0.00170211j 0.000657784+0.00105014j 0.00149161-0.000237947j 0.000118118-0.00108813j 0.000746886-0.0008701j 0.00186494-0.000770896j 0.000960698-0.000419734j -0.00186274+0.000670398j 0.000228581+0.00108492j 0.000811726+0.00059579j -0.019342-0.0033673j -0.00340113-0.000114292j -0.00683278-0.0015925j -0.00181425-0.000338812j 0.00230549-0.000343504j -0.000776173+0.000435659j -5.47039e-05-0.000373806j 0.00251557-0.00250314j 0.000709746+0.00141029j -0.00187637-9.94617e-05j 0.000144565+0.00169922j 5.3118e-05-0.000615021j 0.000843794-0.000383821j -0.000638809+0.000296284j 0.000733564+0.00377885j -0.00014175+0.000516758j 0.000456833+0.000502651j -0.00169308-0.00187996j 0.00019217+0.000247725j -0.000136221+0.000855071j -0.000301126+0.000544105j 0.00204282+0.00407866j -4.89639e-06+7.85896e-05j -0.000165257-0.000288203j 0.000106472+0.000509534j -0.000305057+0.000490848j 0.000877626+0.00263704j 0.000501784+0.000922808j -0.000764904-0.00112103j 0.000203293-4.59457e-05j 0.000348628+0.00115302j 0.000671759+0.00188991j -0.000299572+4.60053e-05j 0.000427992+0.000178641j -0.00120737+0.00316579j 0.000125703-0.00255099j -0.000860633+0.000879613j 0.000389663-0.000796859j 0.000142355+0.000305649j 0.000470328-0.00141139j 0.000150503-0.00072845j -0.000214876+8.96291e-05j 0.000350886+0.000275837j 0.000297173-0.000512517j -7.28438e-05+0.000218428j -2.008e-05-5.71229e-05j 0.000581241-0.000327091j -0.000378975-4.00367e-05j 0.000260315-0.000254808j 0.000734056-8.63847e-05j -0.000451873+1.25717e-05j -0.000157974-0.000642938j 0.000205361+0.000866872j -8.45184e-05-0.000361597j -0.000193113+0.000491952j -1.32936e-05+1.58669e-05j -4.11742e-05+8.49661e-05j 0.00012152-9.37857e-05j 0.000130087+7.82956e-05j 
-0.00347361+0.025048j 0.0257903-0.0141219j -0.00214429-0.000190407j 0.0135841+0.0162643j -0.00153898+0.00488085j 0.00154356-0.0158527j -0.0234301-0.0557402j 0.0114119+0.000410493j -0.0049587+0.00949541j -0.00265866+0.00527927j -0.00133124+0.000497927j 0.00943546-0.00272121j 0.0115209-0.00234837j 0.0439385-0.0107781j -0.0145325+0.000269975j -0.01068-0.0150231j 0.0106362-0.00204196j 0.00575269+0.00370893j 0.00441127+0.00424079j 0.0103185+0.00206091j -0.000127446+0.00364997j -0.00104062+0.00332549j 0.00291576+0.00115056j 0.00629742-0.000363728j -0.000899548+0.00309539j -0.00952714-0.00282306j 0.00693418+0.00165634j -0.000326559+0.00192642j 0.0101961+0.00664972j 0.00335891-0.000972941j -0.0025503-0.00351607j -0.00136315-0.00137482j 0.00211546-0.00252373j -0.00807574-0.0104991j -0.00201102-0.00513787j -0.000642435-0.00431038j 0.00617291+0.0116786j -0.0043754-0.00283232j 0.000313111-0.00061366j -0.00150289+0.00577585j -0.00266789+0.00242704j 0.00280353-0.00625739j 0.00107711-0.00488649j -0.000237236+0.00120097j 0.00173575+8.57186e-05j 0.000662988+0.0024529j 0.000702532+0.0073716j -0.00244956+0.00184891j -0.000815885+0.00240354j -0.00213173-0.0017226j -0.000200104+0.00122102j 0.000958553-0.000164512j 0.000935865+0.00176724j -0.000305095+0.0018801j -0.00163395-0.0033003j 0.00419176-0.00115121j -0.00257121-0.000574897j 0.00232104+0.00205897j -0.00445528+0.0011512j 0.00290816+0.00263921j -0.00201207-0.000544145j 0.00337924-0.00560553j -0.00413492+0.00799794j 0.00284965-0.00339262j 0.00890501+0.00234282j -0.0019859+0.000138884j 0.000867368+0.00305937j -0.00441446-0.000824743j -0.00118647-0.00105736j 0.00608043+0.00459553j -0.000191199+0.000836396j 0.00186178+0.000748568j 0.0019277-0.000678905j 0.000455218-0.000155115j -0.000812807+0.000726245j -0.00353056-0.00079277j 0.00352871+0.00769729j 0.00294661+0.00173416j -0.000653761-1.68341e-05j 0.00131265+0.00427506j -0.000662165+0.0012232j 0.00333027+0.00770453j -0.00057938+0.00200949j -0.000250254+0.00302651j -0.00183053-0.00110059j -0.00253456-0.00265017j 0.000706673+0.00146271j -0.00119876-0.00319129j 0.00177438+0.000908539j 0.000453178+0.00487885j 0.000522052-0.00157713j -0.00233719-0.00187992j -0.00177495+0.00481847j -0.00147102+0.000165162j -0.0040958-0.00451079j -0.00138559-0.000717529j -0.000142214+0.000172574j 0.000461562+0.000947012j -0.000153474-0.00087789j 0.00049043-0.000264261j -8.87245e-05-2.47638e-05j 0.000966014-0.000317359j 4.00018e-05+0.000582709j 0.000614441-2.7884e-05j -0.000264985+0.00151133j -0.000647886-0.000137437j -0.00093175-0.00279556j -0.00127383+0.00173515j -0.00219682-0.00269871j 0.00201474+0.00118713j -5.04632e-05-8.68417e-05j 3.66176e-05+0.000195823j -0.000503687-0.000106244j 0.00053194+0.00105975j 
-0.0190607-0.00319081j 0.003951+0.0150698j -0.0136746-0.00721854j -0.00497705+0.00130831j 0.00318306+0.0208387j 0.024993+0.0191324j 0.0306072-0.0164784j 0.00390946+0.0218396j -0.00603307-0.000373152j -0.00353162-0.00486789j -0.0138076-0.000990381j -0.00201515+0.00224706j -0.0123644+0.00511204j 0.00553534+0.0144833j -0.0130472-0.00544454j 0.00570151+0.00110162j 0.000537897+0.00357238j -0.0050818+0.00132599j -0.00980312-0.00165455j 0.00159304+0.00258666j -0.0027814-0.000643037j 0.000452499+0.00700949j 0.00919818+0.00351384j 0.00139945+0.00211496j 0.000426431+0.00593589j -0.00524447-0.000347526j -0.00424452-0.00448534j 0.000232776+0.00114033j 0.0032361-0.00106145j -0.00476402-0.00368277j 0.00743476+0.0121117j -0.00735581-0.00473613j 0.00686234+0.00111009j 0.000805566+0.000593496j -0.00285254-0.00524222j 0.00329346+0.00312305j -0.00135582+0.00269238j -0.000465963-0.00111811j -0.00216592-0.00192132j -0.000427586-0.0025429j 0.00169719-0.00301409j 0.00197904-0.0020638j -0.00171563-0.00463809j -6.79687e-05+0.00732271j -0.00324006+0.00309229j -0.000257149-0.00414991j -0.000223688-0.00207022j 0.000898712+0.0012723j -0.000300425+0.00223144j 0.00147385-0.00450736j -7.93115e-05+0.00265234j 0.000664329+0.0028361j 0.001222-0.00083663j 0.000486503+0.00361096j -0.000110533-0.00213672j 0.00232371-0.00425289j -0.00112454+0.00116906j -0.00146595+0.00622801j 0.000416915-0.00165383j 0.00170012-0.00136159j -0.000112327+0.00564486j -0.00137538+0.000137861j -0.000732669-0.001824j 0.000683039-0.000837776j -0.000892478-0.00247456j 0.00117659+0.0042331j -0.000225137-0.00246882j 0.000769316+0.00210969j -0.00185453-0.000742971j -0.00257693-0.00549026j 0.00164444+0.0007778j -0.0033966-0.00460328j 0.000594174+0.00482561j -0.00110378-0.00211422j -0.000146678-0.00143941j 0.00659551+0.00918216j -0.00119564-0.0126598j 1.23574e-06-0.00436252j 0.0010954-0.000788623j 0.00603589+0.00666384j -0.000483163-0.00117532j 0.00546889+0.00110896j 0.000135881-0.00151155j 0.0019507+0.00226665j -0.00351073-0.000173731j -0.00276575+0.00100514j 0.00237842+0.00239614j -0.00148634-0.00172983j 0.00228743+0.000557096j 0.00298889-0.00531989j -0.00207201+0.00489248j 0.0027593+0.0026316j 0.000208494-0.000949852j -0.000356507+0.000362896j -0.00245228+0.00393888j -6.74258e-05+0.000838122j 0.000340141+0.00217292j -0.000749746+0.000672398j -0.000496872+0.00156711j 0.000985752-0.000257845j -5.96138e-05-0.000271972j 0.00137103-0.00111684j 0.00104693-0.00031428j -0.000663105-0.000807018j -0.00116154+0.00109517j 0.000153389+0.00194225j -0.00118672+0.000249736j 5.35058e-05-0.00253132j -0.000465549+0.000472843j 0.00134582-0.00147217j -0.000181813-0.000268793j -0.000159394+0.000220241j -0.000399848-1.08207e-05j 2.67681e-05+0.000590201j 
0.0087914-0.00455988j -0.00607678-0.00832402j -0.0151644+0.00136768j 0.015484-0.0156616j 0.00754029+0.00668039j 0.00709335+0.00632939j -0.0330963+0.0127219j 0.00672471-0.00171518j 0.00300003-0.000717645j 0.000908105+0.00543495j -0.00345411+0.00123386j -0.00586083-0.00445315j -0.00668071-0.00401653j -0.0179973-0.0142114j 0.00366517+0.00393803j 0.0024902+0.00340516j -0.000923018-0.00329467j -0.00297477-0.000329763j -0.000535136-0.0035661j 0.000580769+0.00174673j -0.0018793-0.000750548j 0.00841657-0.00545567j 0.000598662+0.00731409j 0.00137878+0.000667482j 0.0101404-0.00703717j -0.0037691-0.00577523j -0.00481586+0.00179942j 0.0029356-0.000666127j 0.000289707+0.00455098j 0.000177087-0.00452202j 0.00418884+0.00453186j -0.000663596-0.0060438j -0.00617136+0.00322198j 0.00405452-0.00163689j -0.00516038+0.000565694j -0.000491449-0.00251597j 0.00282665-0.00588963j 0.00413705+0.00340985j 0.0018549+2.0622e-05j -0.000246192-0.00375591j -0.00081987+0.000179755j -0.00164996+0.000887554j 0.000550537+0.00102106j 0.000520861+0.000899184j -0.000936248+0.000139907j 0.00112448-0.00179722j -0.00155458-0.00314891j 0.00225406-0.000841357j -0.000922906+0.000745597j 0.000699499-0.000422975j 0.000438646+7.61399e-05j 0.00129263+0.000222041j 0.00079737-0.00145569j -0.00206932+0.000509495j -0.00102027+0.00139421j 0.00428048+0.00106985j 0.00158158+0.0028233j 0.00146393+0.00346081j -0.00122546+5.41242e-05j -0.000758825+0.00115558j -0.000779301-0.00268718j -0.000244938-0.000439566j -0.000180626-0.000911485j 0.00364594+0.00429461j -0.00138203+0.00801058j -0.000390912-0.00530885j -0.000322498+0.00171782j 0.000556226-0.00387309j -0.00172046-0.00403416j 0.00278063+0.0110332j 7.53281e-05+0.00226913j -0.000730862+0.00128375j 0.00271407+0.00419618j -0.000153927-0.00163734j -0.00190918+2.92184e-05j 0.00131486+0.00526092j -0.00263742+0.00594774j -0.00196162+0.0015409j -0.000513998-0.00208712j -0.000143567+0.0134884j -0.0020068+0.000312562j -0.000241607+0.019396j -0.00120901+0.00212649j -0.00160385+0.00517256j 0.000445596-0.00339262j 0.0014678-0.00610657j -0.00168022+0.00911952j 0.00201707-0.00367098j -0.000258511+0.00362643j -0.00604935+0.00436571j 0.00237951-0.00435764j -0.000483167+0.00469619j -0.000305235+0.00102772j 0.000138717-0.00238129j 0.00390455-0.00637846j 0.000676361-0.000771287j -0.000901867+0.00145443j -0.00184241+0.00236978j -0.00112874-0.000187636j 0.00137825-6.82265e-05j 0.000122649-3.9846e-05j 0.00315341-9.75555e-05j 0.000676574-0.00077331j 0.000680882-0.000885646j -0.000201482+0.00141845j -0.00232393+0.00152859j 0.00182824-0.00202171j -0.000652144+0.00144982j 0.00158052+0.00153156j -0.00209823+0.00321588j -0.000246759-0.000228345j -0.000498038+0.000190388j 0.000552946-0.000181122j -0.00023386-0.00123597j 
-0.00547556+0.00908487j 0.00260119+0.00304903j -0.00734295+0.0131684j -0.00844719+0.00263792j 0.0171943-0.00996392j 0.0210155-0.0192324j 0.00221222-0.00573458j 0.0105403-0.00781682j 0.00130604+1.23712e-06j 0.000233319-0.00203712j 0.0104923+0.000696174j 0.00449478+0.00345989j 0.0133005+0.00292678j 0.00653077+0.0077642j 0.00638577+0.000591345j -0.00279582-0.00210982j -0.000714651+0.00291413j -0.00128633+0.00361564j -8.31247e-05-0.000752515j 0.00158855-0.00626524j -0.00441118+0.00468469j 0.00227946-0.00400787j -0.00239876+0.0057063j 0.00820322-0.00503738j -0.0019072+0.00346032j 0.0051128-0.00274527j -0.00121722+0.000481948j -0.00855159+0.0058447j 0.00133683-0.00402161j 0.0087587-0.00809778j 0.000935249+0.000411908j -0.00605649+0.0046345j -0.00389624+0.00202659j 0.00115049+9.30536e-05j 0.00106856+0.000997296j 0.00292171+0.0003354j -0.000695407+0.00341075j 0.000546375-0.0013088j -0.0041821+0.000404903j -0.001316+0.00391764j -0.00134876+0.0031759j -0.00133873+0.00281261j -0.000371529+0.00235959j 0.000243976-0.00388351j -0.0038293-0.00416619j -0.000875437+0.00289302j 0.00057195+0.0041699j -0.00107474+0.000113438j -0.00146781-0.000317814j 0.000357184+0.000413063j 0.000907738-0.00050145j -0.000230717-0.00248762j 0.00106393-0.000648887j 0.000156499-0.00387917j -0.000328401+0.00217738j 0.00120697+0.00301919j 0.00207965+0.00130881j -0.00114263-0.00394951j 0.000208574-0.00103151j 0.00157422+0.00498223j -1.38327e-05+0.000114789j -0.000453241-0.0022007j 0.000889578-0.00185005j -0.00206065+0.00189235j 0.000640423-0.00383651j 0.000466468+0.00314594j 0.00028685-0.00209174j -0.000220302+0.00280684j 0.0020057-0.00209248j -0.00254905-0.00462338j -0.000499584+0.00108737j 0.00103955-0.00693111j -0.00267444+0.00786913j 0.000375374-0.00221952j 0.00316853-0.00139111j -0.00372488+0.0141274j 0.00296685-0.0137575j 0.00153437-0.00459517j -0.000394227+0.000322861j -0.00334628+0.0119539j 0.00107077-0.00232308j -0.00316729+0.00601182j 0.00086326-0.00123583j -0.00232473+0.00374009j 0.00210818-0.000776826j -0.000768773-0.000471896j -0.00334725+0.00562837j 0.00051596-0.00127383j -0.00180306+0.00258775j 0.00425982-0.00595988j -0.00177472+0.00425587j -0.00150381+0.00318498j 0.000264791-5.76525e-05j 0.000442149+0.000136532j -0.00228525+0.00448626j -0.000502244+0.000920981j -0.00209511+0.00182749j -0.00189314-0.000754546j -0.00123503+0.00111022j 0.00148925+0.000443114j 0.000259717+0.00042473j 0.00225077+0.000515067j 0.00178064-2.52664e-05j 0.000553266-0.000622234j -0.00182176+0.000816583j -0.00192956+0.000158716j 0.000111224+0.000331822j 0.00112186-0.00232161j -0.00190797+0.00125872j 0.000548806-0.00188642j -9.62521e-05-0.000305997j -0.000167479-0.000455286j -0.000227679+0.000266315j 0.000302473+0.0003964j 
